EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,AtRimFGA,FG2A,FtPoints,Points,OpponentPoints,FTDefRebounds,DefRebounds,Rebounds,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,TsPct,DefFTReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPoss,SecondChanceOffPoss,AtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGA,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,OffRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls Drawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffThreePtRebounds,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceEfgPct,OffThreePtReboundPct,OffArc3ReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PtsAssisted2s,TwoPtAssists,AtRimAssists,Assisted2sPct,NonPutbacksAssisted2sPct,AtRimPctAssisted,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,PtsPutbacks,Fg3aBlocked,LongMidRangeAssists,LostBallSteals,LostBallTurnovers,SecondChanceTurnovers,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,FG3APctBlocked,Arc3PctBlocked,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,SecondChanceAtRimFGM,SelfOReb,Charge Fouls Drawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,SelfORebPct,SecondChanceAtRimAccuracy,ShortMidRangeFGM,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Fg2aBlocked,FG2APctBlocked,ShortMidRangePctBlocked,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,AtRimPctBlocked,SecondChanceAtRimPctAssisted,Corner3FGA,Charge Fouls,Defensive 3 Seconds Violations,Corner3Frequency,RecoveredBlocks,BlocksRecoveredPct,HeaveAttempts,Corner3FGM,Corner3Assists,Offensive Fouls,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,BlockedShortMidRange,ShortMidRangeAssists,ShortMidRangePctAssisted,3SecondViolations,OffCorner3ReboundPct,PtsUnassisted3s,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,ThreePtShootingFoulsDrawnPct,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedLongMidRange,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,BadPassOutOfBoundsTurnovers,Travels,BlockingFouls,DefCorner3ReboundPct,StepOutOfBoundsTurnovers,LongMidRangePctBlocked,PenaltyCorner3FGM,PenaltyCorner3Accuracy,team_id,year,season,team_vs
1627672-1628278-200673-202663-203403,1611661322,"Aerial Powers, Shatori Walker-Kimbrough, Monique Currie, Krystal Thomas, Tianna Hawkins","Powers, Walker-Kimbrough, Currie, Thomas, Hawkins",1627672-1628278-200673-202663-203403,WAS,52.0,1,1.0,-1.0,2.0,3.0,3.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.25,1.0,138.46153846153845,17.5,5.666666666666667,17.5,5.666666666666667,1.0,1.0,0.3088,0.5,0.5,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2018,2018,False
1627672-1628278-202663-203403-203437,1611661322,"Aerial Powers, Shatori Walker-Kimbrough, Krystal Thomas, Tianna Hawkins, Tierra Ruffin-Pratt","Powers, Walker-Kimbrough, Thomas, Hawkins, Ruffin-Pratt",1627672-1628278-202663-203403-203437,WAS,255.0,1,4.0,5.0,7.0,8.0,,15.0,1.0,3.0,3.0,7.0,2.0,,3.0,4.0,4.0,4.0,2.0,6.0,0.5,,84.70588235294117,11.571428571428571,21.75,10.857142857142858,20.25,0.2,0.6,0.47454,0.2857142857142857,0.4,8.666666666666666,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,3.0,7.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,6.0,0.6666666666666666,0.6666666666666666,0.4,0.5,0.5,0.5833333333333334,0.4,1.0,0.6666666666666666,1.0,0.5,0.6,0.3333333333333333,1.0,1.0,1.0,0.5,1.0,1.0,0.2,0.2,1.0,1.0,0.4,0.25,1.0,0.25,0.470625,0.14285714285714285,1.0,24.3,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2018,2018,False
1627672-1628278-202663-203403-204333,1611661322,"Aerial Powers, Shatori Walker-Kimbrough, Krystal Thomas, Tianna Hawkins, Natasha Cloud","Powers, Walker-Kimbrough, Thomas, Hawkins, Cloud",1627672-1628278-202663-203403-204333,WAS,45.0,1,1.0,1.0,1.0,1.0,1.0,2.0,,,,3.0,2.0,,,1.0,,,,,0.75,,64.0,25.0,20.0,22.0,20.0,,1.0,0.37815,,,,1.0,1.0,,,,,,,2.0,2.0,,2.0,,3.0,,,2.0,,3.0,,2.0,,,,1.0,,,,,,,,,,3.0,1.0,,,0.75,0.75,1.5,0.75,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,1.0,0.37815,1.0,1.0,27.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.5,1.0,0.5,0.5,1.5,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2018,2018,False
1627672-1628878-1628899-201911-203403,1611661322,"Aerial Powers, Ariel Atkins, Myisha Hines-Allen, Kristi Toliver, Tianna Hawkins","Powers, Atkins, Hines-Allen, Toliver, Hawkins",1627672-1628878-1628899-201911-203403,WAS,109.0,1,2.0,2.0,4.0,4.0,,8.0,2.0,3.0,2.0,6.0,4.0,,2.0,2.0,1.0,2.0,1.0,6.0,0.75,,105.68807339449542,12.25,15.0,12.25,15.0,0.6666666666666666,0.6666666666666666,0.46449999999999997,0.25,0.25,7.333333333333333,,,2.0,,,,,1.0,,,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,,,,,,,0.6666666666666666,,0.6666666666666666,,,,,,1.0,,,1.0,,,1.0,1.0,,1.0,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2018,2018,False
1627672-1628878-1628899-201911-203437,1611661322,"Aerial Powers, Ariel Atkins, Myisha Hines-Allen, Kristi Toliver, Tierra Ruffin-Pratt","Powers, Atkins, Hines-Allen, Toliver, Ruffin-Pratt",1627672-1628878-1628899-201911-203437,WAS,318.0,1,5.0,4.0,12.0,13.0,,25.0,4.0,10.0,3.0,15.0,11.0,,4.0,10.0,3.0,4.0,1.0,9.0,0.46875,,113.20754716981132,14.25,11.307692307692308,11.833333333333334,11.23076923076923,0.2857142857142857,0.5714285714285714,0.5046928571428572,0.06666666666666667,0.09090909090909091,8.51,5.0,4.0,3.0,2.0,2.0,2.0,3.0,4.0,4.0,,6.0,4.0,2.0,6.0,3.0,4.0,,1.0,7.0,8.0,4.0,3.0,2.0,2.0,6.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,4.0,,7.0,5.0,0.6,0.75,0.42857142857142855,0.75,0.6,0.7,0.2857142857142857,1.0,0.5,0.75,1.0,0.6666666666666666,0.75,0.5,,1.0,1.0,0.75,0.75,0.14285714285714285,0.2857142857142857,0.75,0.75,0.2857142857142857,0.5,1.0,,0.517625,0.4,0.4666666666666667,24.475,0.4166666666666667,,,1.0,,,,1.0,,,,,2.0,,4.0,3.0,,,,,,0.5,0.75,0.75,,,,0.25,,,,,4.0,2.0,1.0,0.3333333333333333,0.4,0.3333333333333333,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.25,0.25,1.0,1.0,0.3333333333333333,0.3333333333333333,0.25,0.4069666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2018,2018,False
1627672-1628878-201506-201911-203403,1611661322,"Aerial Powers, Ariel Atkins, LaToya Sanders, Kristi Toliver, Tianna Hawkins","Powers, Atkins, Sanders, Toliver, Hawkins",1627672-1628878-201506-201911-203403,WAS,36.0,1,1.0,-3.0,,1.0,,1.0,,,,,3.0,,,1.0,,,,,,,40.0,,12.0,,12.0,,1.0,0.49335,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,23.8,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2018,2018,False
1627672-1628878-201506-201911-203437,1611661322,"Aerial Powers, Ariel Atkins, LaToya Sanders, Kristi Toliver, Tierra Ruffin-Pratt","Powers, Atkins, Sanders, Toliver, Ruffin-Pratt",1627672-1628878-201506-201911-203437,WAS,669.0,1,11.0,13.0,22.0,21.0,8.0,43.0,10.0,13.0,7.0,31.0,18.0,1.0,7.0,13.0,9.0,9.0,3.0,29.0,0.5961538461538461,1.0,92.55605381165918,14.0,17.19047619047619,12.454545454545455,17.0,0.45454545454545453,0.8636363636363636,0.5093136363636364,0.125,0.2,5.230769230769231,8.0,4.0,6.0,2.0,3.0,1.0,,2.0,9.0,2.0,6.0,9.0,,2.0,2.0,3.0,2.0,4.0,11.0,8.0,9.0,5.0,1.0,5.0,6.0,2.0,1.0,2.0,,2.0,1.0,1.0,5.0,1.0,11.0,8.0,0.46153846153846156,0.6666666666666666,0.5454545454545454,0.7,0.16666666666666666,0.7857142857142857,0.4090909090909091,1.0,0.5555555555555556,0.7142857142857143,1.0,0.6,0.5,1.0,,0.3333333333333333,1.0,0.6,0.6,0.045454545454545456,0.09090909090909091,,,0.4090909090909091,0.6,0.6666666666666666,0.4,0.50511,0.06451612903225806,0.3548387096774194,25.066666666666666,0.36363636363636365,4.0,,2.0,1.0,4.0,,2.0,1.0,12.0,4.0,4.0,6.0,4.0,16.0,1.0,1.0,0.4444444444444444,,0.5,0.4444444444444444,0.16666666666666666,0.2,0.2,0.4444444444444444,0.5,1.0,0.3333333333333333,,,0.5,0.4444444444444444,4.0,2.0,2.0,0.3333333333333333,0.4,0.3333333333333333,4.0,1.0,4.0,2.0,1.0,,1.0,2.0,,2.0,,,,2.0,0.25,0.1111111111111111,0.1111111111111111,0.5,1.0,1.0,,0.6666666666666666,0.54627,1.0,1.0,2.0,1.0,2.0,1.0,0.09090909090909091,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2018,2018,False
1627672-1628878-201506-201911-204333,1611661322,"Aerial Powers, Ariel Atkins, LaToya Sanders, Kristi Toliver, Natasha Cloud","Powers, Atkins, Sanders, Toliver, Cloud",1627672-1628878-201506-201911-204333,WAS,76.0,1,1.0,,2.0,2.0,,4.0,1.0,2.0,,2.0,2.0,,1.0,2.0,1.0,,,,0.3333333333333333,,75.78947368421053,14.5,23.5,14.0,23.5,0.3333333333333333,0.6666666666666666,0.4708833333333333,,,7.3,,1.0,,,,1.0,,,1.0,,1.0,1.0,,2.0,,,,,,2.0,1.0,1.0,,1.0,1.0,,,,,,,,1.0,,,,0.5,,0.3333333333333333,,1.0,,0.3333333333333333,,1.0,1.0,,1.0,0.5,,1.0,,,,,0.3333333333333333,,,,0.3333333333333333,,,,,1.0,,24.5,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,1.0,,,1.0,,,,,0.4114,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2018,2018,False
1627672-1628878-201911-203403-203437,1611661322,"Aerial Powers, Ariel Atkins, Kristi Toliver, Tianna Hawkins, Tierra Ruffin-Pratt","Powers, Atkins, Toliver, Hawkins, Ruffin-Pratt",1627672-1628878-201911-203403-203437,WAS,22.0,1,,1.0,2.0,1.0,1.0,3.0,2.0,5.0,,2.0,1.0,,,3.0,,,,,0.2,,196.36363636363637,10.5,1.0,9.5,1.0,0.4,0.4,0.38978,,,4.32,2.0,2.0,1.0,1.0,2.0,3.0,,,,,1.0,,,2.0,1.0,5.0,,,2.0,2.0,,3.0,,,3.0,,,,,,,,1.0,,2.0,2.0,0.2,0.2,0.2,0.2,0.3333333333333333,0.2,,,,0.75,,,0.75,1.0,,,,0.5,0.5,0.6,,,,,0.4,0.5,,0.38978,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,2.0,1.0,3.0,2.0,,,,,,,,,,,0.3333333333333333,,,,,,,0.6666666666666666,0.4109666666666667,1.0,2.0,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2018,2018,False
1627672-1628899-200673-203403-203437,1611661322,"Aerial Powers, Myisha Hines-Allen, Monique Currie, Tianna Hawkins, Tierra Ruffin-Pratt","Powers, Hines-Allen, Currie, Hawkins, Ruffin-Pratt",1627672-1628899-200673-203403-203437,WAS,147.0,1,2.0,,4.0,4.0,,8.0,3.0,4.0,2.0,6.0,6.0,,,2.0,1.0,2.0,1.0,4.0,0.5,,78.3673469387755,18.75,18.0,17.25,16.0,0.6,0.8,0.47202,0.16666666666666666,0.2,3.575,,1.0,2.0,,,1.0,,,1.0,,2.0,1.0,,2.0,,,,,,2.0,1.0,1.0,,,2.0,,,,,,,,1.0,,,,0.5,,0.4,,0.5,,0.2,,,0.5,,,0.6666666666666666,,,,,0.6666666666666666,0.6666666666666666,0.2,,,,0.2,,,,,0.3333333333333333,,24.8,,,,,,,,,,,,,1.0,,2.0,1.0,,,,,,0.5,1.0,1.0,,,,,,,,,2.0,1.0,1.0,0.5,1.0,0.5,2.0,1.0,2.0,2.0,,,,,,,,,,,0.5,,,1.0,,,,1.0,0.5563,1.0,,,,,,,0.5,,,,1.0,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2018,2018,False
