EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PtsUnassisted3s,FTOffRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,Offensive Fouls,Offensive Fouls Drawn,OffFTReboundPct,DefCorner3ReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,BlockingFouls,Charge Fouls,ThreePtShootingFoulsDrawn,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Charge Fouls Drawn,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,BlockedLongMidRange,Technical Free Throw Trips,Corner3PctBlocked,Blocked3s,BlockedArc3,Clear Path Fouls,team_id,year,season,team_vs
1627674-1628268-1628897-201516-204323,1611661329,"Kahleah Copper, Alaina Coates, Linnae Harper, Allie Quigley, Cheyenne Parker","Copper, Coates, Harper, Quigley, Parker",1627674-1628268-1628897-201516-204323,CHI,171.0,3,3.0,3.0,6.0,6.0,2.0,2.0,1.0,12,,,,,,,,1.0,2.0,2.0,,,,,,,,,,,2.0,3.0,,,3.0,7.0,4.0,,1.0,,,,,1.0,1.0,,,1.0,3.0,2.0,2.0,,,,,,1.0,,1.0,,,,,1.0,2.0,,,,3.0,,3.0,,3.0,,,,1.0,,,,1.0,,,1.0,,,,1.0,1.0,4.0,,,4.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,,7.0,3.0,2.0,,1.0,0.5,0.5,,,,,,0.6666666666666666,,1.0,0.6666666666666666,,1.0,0.7,,0.75,,,,,,1.0,,0.6,,,,0.5,,,,,,,0.3333333333333333,1.0,1.0,,101.05263157894737,1.0,11.666666666666666,16.833333333333332,10.166666666666666,13.166666666666666,,,,,0.3333333333333333,,,,0.6666666666666666,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,0.3655333333333333,0.3397,0.3634,0.25,0.25,,0.42857142857142855,14.933333333333332,,0.3333333333333333,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2018,2018,True
1627674-1628268-1628897-203857-204323,1611661329,"Kahleah Copper, Alaina Coates, Linnae Harper, Jamierra Faulkner, Cheyenne Parker","Copper, Coates, Harper, Faulkner, Parker",1627674-1628268-1628897-203857-204323,CHI,32.0,1,1.0,2.0,1.0,1.0,,,,2,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,90.0,,6.0,26.0,6.0,26.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.72,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2018,2018,True
1627674-1628268-1628931-201516-203857,1611661329,"Kahleah Copper, Alaina Coates, Gabby Williams, Allie Quigley, Jamierra Faulkner","Copper, Coates, Williams, Quigley, Faulkner",1627674-1628268-1628931-201516-203857,CHI,98.0,1,2.0,3.0,2.0,3.0,,,,5,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,1.0,1.0,1.0,,3.0,,,,,,,,,,,,,,,,3.0,,1.0,1.0,,,1.0,1.0,1.0,,,,,3.0,,,,1.0,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,3.0,,,,,,,1.0,1.0,,,1.0,,,,0.75,,,0.75,,,0.5,,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,73.46938775510205,,22.0,18.0,22.0,18.0,,,,,0.5,,,,,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,0.5,1.0,0.436475,,,,,,,10.3,24.7,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2018,2018,True
1627674-1628268-1628931-202652-203838,1611661329,"Kahleah Copper, Alaina Coates, Gabby Williams, Alex Montgomery, Astou Ndour","Copper, Coates, Williams, Montgomery, Ndour",1627674-1628268-1628931-202652-203838,CHI,78.0,1,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,2.0,,,,2.0,1.0,1.0,1.0,,,,2.0,1.0,2.0,,,,2.0,,2.0,,2.0,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,0.5,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,55.38461538461538,,13.0,32.5,12.0,24.5,0.5,,,,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,0.5,,,,,,0.5,,0.44355,0.3367,0.44355,,,1.0,1.0,5.35,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2018,2018,True
1627674-1628268-1628931-202664-203838,1611661329,"Kahleah Copper, Alaina Coates, Gabby Williams, Courtney Vandersloot, Astou Ndour","Copper, Coates, Williams, Vandersloot, Ndour",1627674-1628268-1628931-202664-203838,CHI,133.0,1,2.0,2.0,5.0,5.0,,,,10,,2.0,,,,,1.0,2.0,,,,,,,,,,,,,1.0,4.0,,,2.0,4.0,2.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,1.0,,,2.0,,1.0,,1.0,,1.0,1.0,,,,4.0,,,,,,,,,,,,0.25,,,0.25,,,0.4,,,,,,,,,,0.5,,,,0.5,,,,,,,1.0,,,,108.27067669172932,,13.6,13.0,13.6,13.0,0.5,,,,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.541725,,,0.2,0.2,,,4.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2018,2018,True
1627674-1628268-201516-202664-203838,1611661329,"Kahleah Copper, Alaina Coates, Allie Quigley, Courtney Vandersloot, Astou Ndour","Copper, Coates, Quigley, Vandersloot, Ndour",1627674-1628268-201516-202664-203838,CHI,132.0,2,2.0,-2.0,3.0,4.0,,,,7,2.0,2.0,,,,,,1.0,,,,,,,,,,,,,2.0,3.0,,,1.0,5.0,7.0,,,,,,,,,,,,,2.0,2.0,,,,,,1.0,,1.0,,,1.0,,,2.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,1.0,3.0,,1.0,,,1.0,1.0,1.0,,,,,,,,,5.0,,,,,0.5,0.5,,,,,,0.6666666666666666,,,0.6666666666666666,,,0.8333333333333334,,,,,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,76.36363636363636,,14.666666666666666,22.0,14.666666666666666,22.0,0.6666666666666666,1.0,1.0,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,0.5563666666666667,,,0.3333333333333333,0.3333333333333333,,,4.866666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2018,2018,True
1627674-1628268-201516-202664-204323,1611661329,"Kahleah Copper, Alaina Coates, Allie Quigley, Courtney Vandersloot, Cheyenne Parker","Copper, Coates, Quigley, Vandersloot, Parker",1627674-1628268-201516-202664-204323,CHI,319.0,5,5.0,9.0,10.0,10.0,6.0,2.0,1.0,20,2.0,4.0,,,2.0,4.0,2.0,3.0,,,,,,,2.0,2.0,,,1.0,1.0,4.0,7.0,2.0,2.0,4.0,18.0,9.0,,,,,2.0,2.0,2.0,4.0,1.0,1.0,4.0,11.0,8.0,,6.0,,2.0,2.0,1.0,4.0,2.0,6.0,2.0,,2.0,2.0,,14.0,,1.0,3.0,2.0,,5.0,1.0,6.0,1.0,1.0,,,,,,,,,,,,2.0,3.0,,3.0,,,4.0,,2.0,,,,,,,,,16.0,11.0,6.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,0.5714285714285714,,0.5,0.7777777777777778,,0.7,0.8181818181818182,1.0,0.7857142857142857,0.2222222222222222,0.14285714285714285,,0.3333333333333333,,,,0.4,0.3333333333333333,1.0,,0.625,0.3333333333333333,0.5,,,,,,,1.0,1.0,90.28213166144201,,15.0,16.9,15.0,16.5,0.4444444444444444,0.5,0.5,1.0,0.3333333333333333,0.6666666666666666,1.0,1.0,,,,,,,,,0.2222222222222222,1.0,1.0,1.0,,,,,,0.8,0.5,,,0.2,1.0,0.6666666666666666,1.0,0.5499722222222222,,0.6379900000000001,0.18181818181818182,0.2222222222222222,0.1111111111111111,0.6111111111111112,4.214285714285714,23.9,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2018,2018,True
1627674-1628268-201516-202664-203828,1611661329,"Kahleah Copper, Alaina Coates, Allie Quigley, Courtney Vandersloot, Stefanie Dolson","Copper, Coates, Quigley, Vandersloot, Dolson",1627674-1628268-201516-202664-203828,CHI,775.0,6,13.0,-5.0,25.0,29.0,5.0,6.0,7.0,54,4.0,7.0,1.0,2.0,2.0,3.0,1.0,5.0,1.0,6.0,,,,,2.0,8.0,,2.0,,1.0,6.0,18.0,2.0,8.0,4.0,22.0,27.0,2.0,3.0,,2.0,2.0,6.0,2.0,4.0,,1.0,2.0,6.0,6.0,6.0,6.0,2.0,8.0,2.0,1.0,3.0,2.0,5.0,2.0,,3.0,,,12.0,2.0,6.0,2.0,5.0,,7.0,8.0,15.0,5.0,4.0,1.0,2.0,,1.0,3.0,1.0,,1.0,5.0,2.0,1.0,1.0,2.0,,8.0,,,4.0,,2.0,,1.0,1.0,,1.0,,1.0,,16.0,6.0,5.0,,,0.5,0.6,1.0,0.25,,,0.25,0.3333333333333333,0.6666666666666666,0.5,0.34615384615384615,0.4,0.4,0.39285714285714285,0.5,0.5,0.3076923076923077,0.05555555555555555,0.14285714285714285,,,0.4,,0.7142857142857143,0.5454545454545454,1.0,0.3333333333333333,0.7777777777777778,0.47058823529411764,0.5,0.5,0.6,0.3333333333333333,,1.0,0.3333333333333333,,1.0,100.33548387096775,,16.36,12.620689655172415,15.48,12.413793103448276,0.2692307692307692,0.5714285714285714,0.6666666666666666,0.75,0.19230769230769232,0.2,0.2,,0.23076923076923078,0.16666666666666666,0.16666666666666666,,,,,,0.3076923076923077,0.25,0.25,1.0,0.4,0.5,0.4,,,0.6,0.6666666666666666,,,0.2,,0.5769230769230769,0.25,0.45057115384615387,0.3919625,0.54105,0.07142857142857142,0.1,0.2727272727272727,0.2727272727272727,9.044444444444444,26.125,0.2,,,,,,1.0,,,,,,,,1.0,,,,,,2.0,,,,,,,,,,,1611661329,2018,2018,True
1627674-1628268-202664-203828-203857,1611661329,"Kahleah Copper, Alaina Coates, Courtney Vandersloot, Stefanie Dolson, Jamierra Faulkner","Copper, Coates, Vandersloot, Dolson, Faulkner",1627674-1628268-202664-203828-203857,CHI,155.0,1,3.0,-4.0,6.0,6.0,,,1.0,12,,1.0,,,,,1.0,2.0,,2.0,,,,,,1.0,,,,,1.0,5.0,,1.0,,2.0,6.0,,1.0,,,,,,,,,,,,2.0,,,1.0,,1.0,,,,,,,,,,,1.0,1.0,1.0,,2.0,1.0,3.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,0.2,,,0.16666666666666666,,,0.16666666666666666,,,0.16666666666666666,0.2,1.0,,,,,0.5,0.25,1.0,,0.6666666666666666,0.25,,1.0,,,,0.5,,,1.0,111.48387096774194,,13.333333333333334,12.5,12.333333333333334,12.0,0.16666666666666666,,,,0.3333333333333333,0.5,0.5,,0.3333333333333333,,,,,,,,0.16666666666666666,,,,,,,,,,,,,,,0.3333333333333333,,0.37788,0.4016,,,,,,10.7,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2018,2018,True
1627674-1628268-202652-203838-203857,1611661329,"Kahleah Copper, Alaina Coates, Alex Montgomery, Astou Ndour, Jamierra Faulkner","Copper, Coates, Montgomery, Ndour, Faulkner",1627674-1628268-202652-203838-203857,CHI,77.0,1,1.0,3.0,3.0,3.0,3.0,,,6,1.0,1.0,,,1.0,1.0,,,,,,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,5.0,2.0,,,,,,,1.0,1.0,1.0,1.0,,5.0,2.0,,3.0,,1.0,1.0,,1.0,1.0,2.0,1.0,,1.0,,,5.0,,,,,,,,,1.0,,1.0,,1.0,,1.0,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,5.0,5.0,3.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.25,,1.25,1.25,,1.25,0.5,,,,,,,,,,,,,,,,,,,,,,112.2077922077922,,10.333333333333334,15.333333333333334,10.333333333333334,13.0,0.5,1.0,1.0,1.0,,,,,,,,,,,,,0.5,1.0,1.0,1.0,,,,,,0.5,1.0,,,0.5,1.0,1.0,1.0,0.650125,,0.650125,,,,1.0,1.3,24.5,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2018,2018,True
1627674-1628890-1628897-203828-203838,1611661329,"Kahleah Copper, Diamond DeShields, Linnae Harper, Stefanie Dolson, Astou Ndour","Copper, DeShields, Harper, Dolson, Ndour",1627674-1628890-1628897-203828-203838,CHI,44.0,1,1.0,-1.0,2.0,1.0,2.0,1.0,,3,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,2.0,2.0,3.0,,,,,,,,1.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,2.0,,1.0,,,,,,,,,2.0,2.0,2.0,,,,,,,,,,,,,,,,0.5,,0.5,,,,,,,,,,,,,,,,,,,,,,,98.18181818181819,,13.5,17.0,13.5,17.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.2927,,0.2927,0.5,0.5,,1.0,16.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2018,2018,True
1627674-1628890-1628897-203828-204323,1611661329,"Kahleah Copper, Diamond DeShields, Linnae Harper, Stefanie Dolson, Cheyenne Parker","Copper, DeShields, Harper, Dolson, Parker",1627674-1628890-1628897-203828-204323,CHI,228.0,3,4.0,3.0,7.0,8.0,4.0,6.0,,15,2.0,3.0,,,,,2.0,2.0,2.0,2.0,,,,,,,,,,,6.0,7.0,,,,12.0,9.0,,,,,,,4.0,4.0,,,,8.0,8.0,4.0,,,,,,4.0,,4.0,,,1.0,1.0,2.0,8.0,,1.0,2.0,1.0,,3.0,1.0,4.0,,,,,,,1.0,,,,1.0,,,1.0,5.0,,,,,,,,,,,,,,,,12.0,8.0,4.0,1.0,,0.6666666666666666,0.6666666666666666,,,,,,0.8571428571428571,,1.0,0.8571428571428571,,1.0,0.8571428571428571,,1.0,,,,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,1.0,,1.0,94.73684210526316,,14.714285714285714,15.625,14.714285714285714,15.625,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.5,0.2857142857142857,1.0,1.0,0.5,0.2857142857142857,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,0.42857142857142855,,0.4693714285714286,,0.372075,,,,0.6666666666666666,9.114285714285714,,0.5714285714285714,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2018,2018,True
1627674-1628890-1628931-202664-204323,1611661329,"Kahleah Copper, Diamond DeShields, Gabby Williams, Courtney Vandersloot, Cheyenne Parker","Copper, DeShields, Williams, Vandersloot, Parker",1627674-1628890-1628931-202664-204323,CHI,1036.0,9,17.0,14.0,37.0,37.0,12.0,11.0,7.0,74,11.0,17.0,4.0,7.0,2.0,4.0,,6.0,3.0,6.0,1.0,2.0,,1.0,2.0,6.0,,,1.0,3.0,14.0,29.0,3.0,8.0,7.0,44.0,30.0,5.0,10.0,,,2.0,12.0,3.0,8.0,1.0,4.0,3.0,12.0,16.0,12.0,9.0,6.0,5.0,2.0,1.0,8.0,3.0,11.0,2.0,1.0,5.0,,3.0,25.0,1.0,8.0,6.0,11.0,2.0,19.0,10.0,29.0,1.0,1.0,,5.0,2.0,2.0,2.0,3.0,,,7.0,,1.0,6.0,10.0,,10.0,,,9.0,3.0,5.0,1.0,5.0,3.0,2.0,5.0,4.0,,,32.0,11.0,11.0,1.0,,0.5714285714285714,0.7272727272727273,1.0,0.375,,0.25,0.42857142857142855,0.4827586206896552,0.5,0.375,0.5,0.5,0.375,0.55,0.5454545454545454,0.42857142857142855,0.21621621621621623,0.034482758620689655,0.058823529411764705,,,0.7142857142857143,1.0,0.7857142857142857,0.5333333333333333,0.8571428571428571,0.25,0.8095238095238095,0.47368421052631576,0.8333333333333334,0.5,,0.3333333333333333,,0.6666666666666666,1.0,1.0,0.8333333333333334,102.85714285714286,0.8,13.45945945945946,14.54054054054054,11.945945945945946,14.35135135135135,0.4594594594594595,0.6470588235294118,0.6875,0.45454545454545453,0.16216216216216217,,,,0.16216216216216217,0.5,0.5,1.0,0.05405405405405406,0.5,0.5,1.0,0.16216216216216217,0.3333333333333333,0.4,1.0,0.7,0.5714285714285714,,,,0.3333333333333333,0.5,0.08333333333333333,,0.25,0.3333333333333333,0.6756756756756757,0.4,0.5002638888888888,0.50117,0.4707272727272727,0.1282051282051282,0.16129032258064516,0.2727272727272727,0.2727272727272727,6.044827586206897,29.3,0.32432432432432434,,1.0,1.0,,,,1.0,1.0,0.05555555555555555,,,,,,,,,,,,1.0,1.0,0.125,0.16666666666666666,,,,,,,1611661329,2018,2018,True
1627674-1628890-201516-202664-203828,1611661329,"Kahleah Copper, Diamond DeShields, Allie Quigley, Courtney Vandersloot, Stefanie Dolson","Copper, DeShields, Quigley, Vandersloot, Dolson",1627674-1628890-201516-202664-203828,CHI,113.0,2,2.0,-2.0,6.0,6.0,6.0,6.0,1.0,12,,1.0,,1.0,,1.0,,,,1.0,,,,,,,,,,,,2.0,,,5.0,5.0,7.0,,1.0,,,,,,2.0,,,5.0,5.0,,,,,,,,,,,,,,,,,,1.0,3.0,,,3.0,1.0,4.0,,,,,1.0,,1.0,,,,1.0,,1.0,,,,3.0,,,6.0,,,3.0,,,,,,,,5.0,3.0,5.0,,2.0,,,,,,,,,,,,,,0.5,,0.5,,,,,,,,,0.5,1.0,,1.0,0.5,,,1.0,,,,,,1.0,152.9203539823009,,9.666666666666666,9.166666666666666,9.333333333333334,9.166666666666666,0.5,,,,,,,,0.5,,,,,,,,,,,,1.0,,,,,0.5,,,,,,0.5,,0.2667,0.3523,0.2667,,,,1.0,10.4,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2018,2018,True
1627674-1628890-203838-203857-204323,1611661329,"Kahleah Copper, Diamond DeShields, Astou Ndour, Jamierra Faulkner, Cheyenne Parker","Copper, DeShields, Ndour, Faulkner, Parker",1627674-1628890-203838-203857-204323,CHI,69.0,1,1.0,1.0,2.0,1.0,,1.0,,3,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,2.0,,,,2.0,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,0.5,,,0.5,,,0.5,,,,,,,,,,0.3333333333333333,,,,0.3333333333333333,,,,,,,,,0.5,,62.60869565217392,,12.0,45.0,12.0,31.0,0.5,1.0,1.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.4333,,,,,,,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2018,2018,True
1627674-1628897-1628931-201516-204323,1611661329,"Kahleah Copper, Linnae Harper, Gabby Williams, Allie Quigley, Cheyenne Parker","Copper, Harper, Williams, Quigley, Parker",1627674-1628897-1628931-201516-204323,CHI,244.0,2,4.0,,6.0,8.0,,,2.0,14,1.0,5.0,1.0,2.0,,,,,2.0,3.0,,,,,,1.0,,,,,3.0,8.0,,1.0,,6.0,6.0,2.0,3.0,,,,4.0,,,,,,,4.0,2.0,,,1.0,,1.0,2.0,,2.0,,,,,2.0,4.0,1.0,3.0,1.0,2.0,,3.0,4.0,7.0,,,,1.0,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,2.0,,,,,0.6666666666666666,0.6666666666666666,,,,,,0.375,0.6666666666666666,,0.3333333333333333,0.6666666666666666,,0.3333333333333333,0.6666666666666666,,0.1111111111111111,0.125,0.2,,,1.0,,1.0,0.6,1.0,1.0,1.0,0.6666666666666666,0.75,,,1.0,,1.0,,1.0,1.0,82.62295081967214,,21.0,14.75,19.666666666666668,14.75,0.5555555555555556,0.2,0.25,,,,,,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,,,,,0.1111111111111111,,,,0.6666666666666666,0.5,,,,,,,,,,0.6666666666666666,,0.5061555555555555,0.5670666666666667,,,,0.6666666666666666,,7.4125,24.5,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1611661329,2018,2018,True
1627674-1628897-203838-203857-204323,1611661329,"Kahleah Copper, Linnae Harper, Astou Ndour, Jamierra Faulkner, Cheyenne Parker","Copper, Harper, Ndour, Faulkner, Parker",1627674-1628897-203838-203857-204323,CHI,70.0,1,1.0,-1.0,2.0,2.0,,,,4,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,1.0,1.0,,1.0,,2.0,3.0,,,,,,,,,,,,,2.0,,,,1.0,,,1.0,,1.0,,,,,1.0,2.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,2.0,,,,,1.0,1.0,,,,,,1.0,,,0.5,,,0.5,,,0.5,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,82.28571428571428,,20.0,15.0,20.0,15.0,,,,,,,,,0.5,1.0,1.0,1.0,,,,,0.5,,,,,,,,,,,,,,,0.5,,0.447825,,,,,,,20.1,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2018,2018,True
