EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFtPoints,SecondChanceTurnovers,BlockingFouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Technical Free Throw Trips,3SecondViolations,NonShootingPenaltyNonTakeFouls,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,OffCorner3ReboundPct,PtsUnassisted3s,BlockedShortMidRange,FTOffRebounds,Loose Ball Fouls,OffFTReboundPct,StepOutOfBoundsTurnovers,Defensive 3 Seconds Violations,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Blocked3s,BlockedArc3,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,team_id,year,season,team_vs
1628878-201911-203399-203403-204333,1611661322,"Ariel Atkins, Kristi Toliver, Elena Delle Donne, Tianna Hawkins, Natasha Cloud","Atkins, Toliver, Delle Donne, Hawkins, Cloud",1628878-201911-203399-203403-204333,WAS,2318.0,12,39.0,-12.0,83.0,89.0,44.0,26.0,9.0,172.0,16.0,20.0,2.0,3.0,8.0,10.0,4.0,13.0,6.0,15.0,1.0,2.0,4.0,13.0,1.0,2.0,1.0,5.0,26.0,48.0,5.0,15.0,13.0,80.0,92.0,3.0,7.0,1.0,2.0,9.0,11.0,22.0,1.0,5.0,11.0,36.0,42.0,10.0,15.0,2.0,1.0,12.0,4.0,7.0,21.0,5.0,26.0,4.0,1.0,13.0,2.0,6.0,57.0,2.0,7.0,14.0,17.0,1.0,32.0,9.0,41.0,2.0,11.0,7.0,4.0,12.0,1.0,11.0,11.0,1.0,1.0,1.0,23.0,14.0,8.0,19.0,4.0,2.0,13.0,1.0,1.0,15.0,3.0,7.0,2.0,3.0,2.0,1.0,3.0,3.0,71.0,36.0,44.0,2.0,0.8076923076923077,0.84,1.0,0.3333333333333333,0.5,0.2,0.35714285714285715,0.5416666666666666,0.42857142857142855,0.5,0.5317460317460317,0.5,0.46296296296296297,0.5797101449275363,0.5,0.5454545454545454,0.23809523809523808,0.14583333333333334,0.15,0.15384615384615385,0.13333333333333333,0.5217391304347826,1.0,0.85,0.3181818181818182,0.6666666666666666,0.25,0.7560975609756098,0.3,0.25,0.3333333333333333,0.3333333333333333,0.2857142857142857,1.0,0.75,0.8571428571428571,0.6111111111111112,1.0,0.08695652173913043,106.85073339085419,1.0,13.457831325301205,13.49438202247191,12.710843373493976,13.247191011235955,0.31746031746031744,0.8,0.9411764705882353,0.8125,0.20634920634920634,0.3076923076923077,0.36363636363636365,0.5,0.23809523809523808,0.4,0.46153846153846156,1.0,0.031746031746031744,0.5,0.5,1.0,0.20634920634920634,0.3076923076923077,0.3076923076923077,1.0,0.3333333333333333,0.6666666666666666,1.0,0.2222222222222222,0.5,1.0,0.37037037037037035,0.8,0.18518518518518517,0.2,0.5555555555555556,0.3333333333333333,0.47295564516129035,0.4389857142857143,0.4734673076923077,0.1044776119402985,0.1346153846153846,0.1125,0.45,8.772916666666667,26.486666666666668,0.5301204819277109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2018,2018,True
200673-201911-203399-203403-203437,1611661322,"Monique Currie, Kristi Toliver, Elena Delle Donne, Tianna Hawkins, Tierra Ruffin-Pratt","Currie, Toliver, Delle Donne, Hawkins, Ruffin-Pratt",200673-201911-203399-203403-203437,WAS,2477.0,13,41.0,-8.0,75.0,77.0,27.0,16.0,8.0,152.0,10.0,12.0,1.0,1.0,5.0,6.0,6.0,16.0,6.0,13.0,2.0,2.0,5.0,20.0,,2.0,3.0,9.0,22.0,41.0,7.0,22.0,20.0,85.0,93.0,3.0,5.0,,2.0,10.0,7.0,16.0,4.0,10.0,7.0,33.0,28.0,16.0,21.0,4.0,2.0,18.0,5.0,3.0,14.0,7.0,21.0,5.0,2.0,6.0,4.0,4.0,49.0,4.0,6.0,7.0,12.0,2.0,21.0,10.0,31.0,2.0,7.0,1.0,6.0,8.0,,6.0,4.0,,2.0,,12.0,2.0,10.0,15.0,1.0,,26.0,2.0,,29.0,3.0,14.0,1.0,2.0,2.0,,2.0,2.0,75.0,33.0,27.0,1.0,0.6363636363636364,0.7,1.0,0.3181818181818182,,0.4,0.35,0.5365853658536586,0.6,0.4375,0.5158730158730159,0.42857142857142855,0.5,0.56,0.5,0.532258064516129,0.3492063492063492,0.07317073170731707,,0.1875,,0.6666666666666666,1.0,0.631578947368421,0.3333333333333333,0.6363636363636364,0.3333333333333333,0.6333333333333333,0.3333333333333333,0.5,0.3,0.3333333333333333,0.3333333333333333,0.7142857142857143,0.5714285714285714,0.6,0.6363636363636364,,0.07407407407407407,88.36495761001211,1.0,17.053333333333335,15.558441558441558,16.453333333333333,14.948051948051948,0.19047619047619047,0.8333333333333334,0.8333333333333334,0.6,0.25396825396825395,0.375,0.46153846153846156,0.6666666666666666,0.20634920634920634,0.46153846153846156,0.46153846153846156,0.6666666666666666,0.031746031746031744,1.0,1.0,1.0,0.31746031746031744,0.25,0.25,1.0,0.14285714285714285,1.0,,0.2857142857142857,,,0.23076923076923078,0.8333333333333334,0.34615384615384615,0.3333333333333333,0.5396825396825397,0.2777777777777778,0.444716393442623,0.4081,0.4510604166666667,0.1891891891891892,0.2692307692307692,0.11764705882352941,0.38823529411764707,9.446341463414635,28.181818181818183,0.36,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.038461538461538464,1.0,,,,,,,,,,,,,,,,,,,1611661322,2018,2018,True
1627672-1628278-200673-202663-203437,1611661322,"Aerial Powers, Shatori Walker-Kimbrough, Monique Currie, Krystal Thomas, Tierra Ruffin-Pratt","Powers, Walker-Kimbrough, Currie, Thomas, Ruffin-Pratt",1627672-1628278-200673-202663-203437,WAS,39.0,1,1.0,-2.0,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.84615384615384,,23.0,16.0,23.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2018,2018,True
1628278-1628899-200673-201911-202663,1611661322,"Shatori Walker-Kimbrough, Myisha Hines-Allen, Monique Currie, Kristi Toliver, Krystal Thomas","Walker-Kimbrough, Hines-Allen, Currie, Toliver, Thomas",1628278-1628899-200673-201911-202663,WAS,44.0,1,1.0,,3.0,2.0,,,,5.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,2.0,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,1.0,1.0,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,0.5,,,,1.0,,1.0,,,,,,,,,1.0,,,163.63636363636365,,6.333333333333333,12.5,6.333333333333333,12.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.7244,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2018,2018,True
1628278-201911-203399-203437-204333,1611661322,"Shatori Walker-Kimbrough, Kristi Toliver, Elena Delle Donne, Tierra Ruffin-Pratt, Natasha Cloud","Walker-Kimbrough, Toliver, Delle Donne, Ruffin-Pratt, Cloud",1628278-201911-203399-203437-204333,WAS,4.0,1,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.0,,,4.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2018,2018,True
1627672-1628278-1628899-200673-203403,1611661322,"Aerial Powers, Shatori Walker-Kimbrough, Myisha Hines-Allen, Monique Currie, Tianna Hawkins","Powers, Walker-Kimbrough, Hines-Allen, Currie, Hawkins",1627672-1628278-1628899-200673-203403,WAS,315.0,1,5.0,-3.0,9.0,10.0,,1.0,2.0,19.0,2.0,2.0,2.0,2.0,,,,,1.0,4.0,,1.0,1.0,1.0,,,,,3.0,6.0,1.0,2.0,1.0,10.0,13.0,2.0,2.0,,,4.0,,,,,,,2.0,4.0,3.0,2.0,,1.0,1.0,,1.0,1.0,2.0,1.0,,1.0,,,5.0,1.0,1.0,2.0,1.0,1.0,4.0,2.0,6.0,,,,,2.0,1.0,2.0,1.0,,,,3.0,,,2.0,,,,,,1.0,,,,,,,,,6.0,,,,0.3333333333333333,0.5,1.0,0.5,,,0.5,0.5,1.0,,0.5625,1.0,,0.5625,1.0,,0.25,,,,,0.6666666666666666,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.5,,,0.3333333333333333,,,,1.0,1.0,,,86.85714285714286,,20.88888888888889,12.7,20.11111111111111,12.5,0.25,1.0,1.0,0.5,,,,,0.5,0.25,0.25,,0.125,,,,0.125,1.0,1.0,1.0,1.0,1.0,0.5,,,,,,,,0.5,1.0,0.44231875,0.647,,,,0.4,,13.566666666666668,24.45,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,1611661322,2018,2018,True
1627672-1628278-1628899-202663-203437,1611661322,"Aerial Powers, Shatori Walker-Kimbrough, Myisha Hines-Allen, Krystal Thomas, Tierra Ruffin-Pratt","Powers, Walker-Kimbrough, Hines-Allen, Thomas, Ruffin-Pratt",1627672-1628278-1628899-202663-203437,WAS,222.0,1,4.0,-3.0,7.0,7.0,,4.0,1.0,14.0,,1.0,,,,,,2.0,2.0,2.0,,,,2.0,,1.0,,,2.0,5.0,,2.0,,4.0,7.0,,,,1.0,,,,,,,,4.0,,,,,2.0,,,2.0,,2.0,,,,,2.0,4.0,,1.0,,3.0,,3.0,1.0,4.0,1.0,,,,1.0,,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,1.0,1.0,,1.0,1.0,4.0,,,,1.0,1.0,,,,,,0.4,,,0.2857142857142857,,,0.2857142857142857,,,0.2857142857142857,,,,,1.0,,1.0,0.3333333333333333,,,0.75,0.2,,0.5,,,1.0,,1.0,,,0.2,90.8108108108108,1.0,17.0,14.714285714285714,15.857142857142858,13.571428571428571,0.14285714285714285,,,,0.2857142857142857,,,,0.2857142857142857,1.0,1.0,1.0,,,,,0.2857142857142857,,,,,,,1.0,,,,,,,0.42857142857142855,,0.41905,0.54885,,,,,,10.6,23.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2018,2018,True
1627672-1628878-202663-203399-204333,1611661322,"Aerial Powers, Ariel Atkins, Krystal Thomas, Elena Delle Donne, Natasha Cloud","Powers, Atkins, Thomas, Delle Donne, Cloud",1627672-1628878-202663-203399-204333,WAS,63.0,1,1.0,,2.0,2.0,2.0,,,4.0,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,2.0,4.0,4.0,,,,,,1.0,1.0,,,2.0,4.0,2.0,,,,,,,,1.0,,1.0,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,2.0,,1.0,,,,,,,4.0,4.0,2.0,,1.0,1.0,,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,91.42857142857143,,14.5,17.0,14.5,17.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.3919,,0.3919,0.5,0.5,,1.0,9.3,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2018,2018,True
1627672-200673-201506-203403-203437,1611661322,"Aerial Powers, Monique Currie, LaToya Sanders, Tianna Hawkins, Tierra Ruffin-Pratt","Powers, Currie, Sanders, Hawkins, Ruffin-Pratt",1627672-200673-201506-203403-203437,WAS,143.0,1,2.0,,4.0,4.0,,,,8.0,,,,,,,1.0,1.0,,,,,,1.0,,,,,1.0,1.0,,1.0,2.0,4.0,4.0,,,,,,,,,,,,2.0,,,,,1.0,,,1.0,,1.0,,,,1.0,,2.0,,,1.0,1.0,,2.0,,2.0,,,,,,,,1.0,,,,1.0,,1.0,1.0,,,1.0,,,2.0,,1.0,,,,,,,4.0,,,,1.0,1.0,,,,,,1.0,,,0.5,,,0.6666666666666666,,,0.5,,,,,,,1.0,,1.0,,1.0,,,,,,,1.0,,1.0,,,80.55944055944056,,14.5,21.25,14.5,21.25,,,,,0.5,1.0,1.0,1.0,,,,,,,,,0.5,,,,,,,,,,,,,,0.5,,0.4371,,,0.3333333333333333,0.5,,,4.8,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2018,2018,True
1627672-200673-201911-203399-203403,1611661322,"Aerial Powers, Monique Currie, Kristi Toliver, Elena Delle Donne, Tianna Hawkins","Powers, Currie, Toliver, Delle Donne, Hawkins",1627672-200673-201911-203399-203403,WAS,430.0,1,7.0,4.0,11.0,11.0,1.0,,2.0,22.0,3.0,4.0,2.0,2.0,1.0,1.0,,2.0,1.0,3.0,1.0,1.0,1.0,2.0,,,,1.0,4.0,9.0,2.0,3.0,,14.0,10.0,2.0,2.0,,,4.0,1.0,1.0,,1.0,,2.0,4.0,4.0,6.0,4.0,,2.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,,1.0,10.0,,2.0,4.0,3.0,,7.0,2.0,9.0,,,,,,,,2.0,1.0,,1.0,2.0,,1.0,2.0,,,,,,,,,,,,,,,10.0,2.0,1.0,,0.5,1.0,1.0,0.6666666666666666,,,0.6666666666666666,0.4444444444444444,1.0,1.0,0.5833333333333334,1.0,0.5,0.5833333333333334,1.0,0.5,0.25,0.2222222222222222,0.25,0.5,,,,1.0,0.4,0.8,,0.875,0.4,,0.5,0.5,,1.0,1.0,,0.8,,,73.67441860465117,,18.90909090909091,20.181818181818183,18.818181818181817,20.181818181818183,0.3333333333333333,0.75,1.0,0.3333333333333333,0.16666666666666666,,,,0.25,0.3333333333333333,0.3333333333333333,1.0,0.08333333333333333,1.0,1.0,1.0,0.16666666666666666,0.5,0.5,1.0,1.0,1.0,,,,,0.5,1.0,0.5,,0.5833333333333334,0.5,0.4356708333333333,0.63985,0.381175,,,0.2857142857142857,0.14285714285714285,8.100000000000001,25.233333333333334,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2018,2018,True
