EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,SelfOReb,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,OffShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,NonHeaveArc3Accuracy,SecondChancePointsPct,Avg3ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Travels,PenaltyTurnovers,ShootingFouls,BlockingFouls,Loose Ball Fouls,BlockingFoulsDrawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,PenaltyFg3Pct,SecondChanceFg2Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimPctAssisted,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,LostBallOutOfBoundsTurnovers,OffThreePtRebounds,Technical Free Throw Trips,Blocked3s,BlockedArc3,OffThreePtReboundPct,OffArc3ReboundPct,Charge Fouls,Clear Path Fouls,FTOffRebounds,LostBallTurnovers,OffFTReboundPct,SecondChanceAtRimPctAssisted,BlockedLongMidRange,LongMidRangePctBlocked,Defensive 3 Seconds Violations,Charge Fouls Drawn,OffCorner3ReboundPct,SecondChanceArc3PctAssisted,3SecondViolations,HeaveMakes,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,team_id,year,season,team_vs
1627676-1627681-1628286-1628906-204365,1611661325,"Tiffany Mitchell, Jazmon Gwathmey, Erica McCall, Stephanie Mavunga, Erica Wheeler","Mitchell, Gwathmey, McCall, Mavunga, Wheeler",1627676-1627681-1628286-1628906-204365,IND,129.0,1,2.0,3.0,4.0,3.0,1.0,2.0,1.0,7.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,5.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,0.5,1.0,0.5,1.0,0.625,1.0,1.0,0.5,0.5,0.6666666666666666,0.5,0.5,1.0,0.5,78.13953488372093,1.0,16.75,20.666666666666668,14.25,18.0,0.25,1.0,1.0,0.25,1.0,1.0,0.5,0.25,0.4308,0.3657,0.3107,0.25,0.25,0.4,9.575,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2018,2018,False
1627676-1628286-1628927-203405-204365,1611661325,"Tiffany Mitchell, Erica McCall, Victoria Vivians, Kayla Alexander, Erica Wheeler","Mitchell, McCall, Vivians, Alexander, Wheeler",1627676-1628286-1628927-203405-204365,IND,17.0,1,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.70588235294117,,,17.0,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2018,2018,False
1627676-1627681-1628906-203831-204365,1611661325,"Tiffany Mitchell, Jazmon Gwathmey, Stephanie Mavunga, Natalie Achonwa, Erica Wheeler","Mitchell, Gwathmey, Mavunga, Achonwa, Wheeler",1627676-1627681-1628906-203831-204365,IND,173.0,1,3.0,-2.0,5.0,5.0,,,2.0,10.0,,,,1.0,2.0,,3.0,1.0,4.0,6.0,,,,,,2.0,1.0,1.0,2.0,2.0,4.0,,2.0,2.0,4.0,2.0,,1.0,,,,,1.0,,,,,0.375,,0.4,,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.5,1.0,,83.23699421965318,,19.4,15.2,17.2,15.2,,,,0.25,,,0.5,0.25,0.40385,0.4983,,0.2,0.25,,14.666666666666666,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.5,0.25,1.0,1.0,0.3333333333333333,0.25,1.0,1.0,1.0,1.0,1.0,0.75,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2018,2018,False
1627676-1628286-1628906-1628909-1628927,1611661325,"Tiffany Mitchell, Erica McCall, Stephanie Mavunga, Kelsey Mitchell, Victoria Vivians","Mitchell, McCall, Mavunga, Mitchell, Vivians",1627676-1628286-1628906-1628909-1628927,IND,2674.0,13,45.0,-7.0,89.0,91.0,38.0,54.0,12.0,180.0,9.0,20.0,7.0,19.0,21.0,24.0,60.0,21.0,96.0,103.0,5.0,8.0,20.0,43.0,28.0,15.0,8.0,19.0,32.0,15.0,47.0,1.0,4.0,11.0,23.0,25.0,1.0,7.0,4.0,3.0,4.0,2.0,80.0,43.0,38.0,0.4,0.4,0.44642857142857145,0.45588235294117646,0.5,0.5375,0.6785714285714286,0.4166666666666667,0.5714285714285714,0.6428571428571429,0.3125,0.46153846153846156,0.8,0.5,96.9334330590875,0.5,14.426966292134832,15.274725274725276,13.685393258426966,14.527472527472527,0.23809523809523808,0.45,0.5294117647058824,0.2261904761904762,0.3684210526315789,0.4117647058823529,0.25,0.5238095238095238,0.4513969512195122,0.4994,0.451346875,0.08888888888888889,0.10606060606060606,0.4479166666666667,10.026666666666667,0.42696629213483145,7.0,21.0,,2.0,9.0,24.0,1.0,3.0,16.0,9.0,19.0,7.0,2.0,,1.0,26.0,1.0,3.0,1.0,0.375,0.3333333333333333,0.4090909090909091,0.5625,0.6153846153846154,0.2857142857142857,0.4166666666666667,1.0,0.046511627906976744,0.25,0.3333333333333333,0.3333333333333333,0.25,,0.3684210526315789,0.16666666666666666,26.979166666666668,2.0,3.0,4.0,7.0,8.0,2.0,3.0,1.0,1.0,1.0,1.0,4.0,13.0,3.0,7.0,5.0,14.0,12.0,20.0,18.0,2.0,2.0,5.0,10.0,6.0,16.0,4.0,2.0,2.0,5.0,3.0,38.0,5.0,6.0,5.0,1.0,7.0,7.0,1.0,4.0,10.0,2.0,3.0,2.0,1.0,1.0,6.0,1.0,6.0,5.0,0.4166666666666667,0.43478260869565216,0.6666666666666666,0.35714285714285715,0.6,0.08333333333333333,0.15,0.10526315789473684,0.6363636363636364,0.8333333333333334,0.36363636363636365,0.4444444444444444,0.7857142857142857,0.2222222222222222,0.7142857142857143,0.38095238095238093,0.38095238095238093,0.375,0.03571428571428571,0.6666666666666666,0.6666666666666666,1.0,0.5714285714285714,0.375,0.6666666666666666,0.125,1.0,1.0,0.20588235294117646,0.5714285714285714,0.029411764705882353,1.0,0.38235294117647056,0.3076923076923077,0.041666666666666664,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2018,2018,False
1627681-1628906-1628927-203405-204365,1611661325,"Jazmon Gwathmey, Stephanie Mavunga, Victoria Vivians, Kayla Alexander, Erica Wheeler","Gwathmey, Mavunga, Vivians, Alexander, Wheeler",1627681-1628906-1628927-203405-204365,IND,151.0,1,3.0,-2.0,5.0,4.0,,,1.0,9.0,,1.0,1.0,1.0,2.0,1.0,4.0,,2.0,4.0,1.0,,,,,1.0,,2.0,2.0,1.0,3.0,,,,1.0,,,,,,,,2.0,,,0.25,,0.16666666666666666,,0.16666666666666666,,1.0,0.3333333333333333,,1.0,0.2,,1.0,,85.82781456953643,,22.4,9.75,19.6,9.75,0.16666666666666666,,,0.16666666666666666,1.0,1.0,0.3333333333333333,0.5,0.47197500000000003,0.3698,,,,,12.875,,,1.0,,,,2.0,,,,,1.0,,1.0,,,2.0,,,,,,,,,0.3333333333333333,,,0.2,0.16666666666666666,,,,,,,24.05,,,,,,,1.0,,,,,,,,,,,,2.0,,,,,1.0,,1.0,,,,1.0,,2.0,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,1.0,,1.0,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2018,2018,False
1627676-1628906-200665-200676-204365,1611661325,"Tiffany Mitchell, Stephanie Mavunga, Cappie Pondexter, Candice Dupree, Erica Wheeler","Mitchell, Mavunga, Pondexter, Dupree, Wheeler",1627676-1628906-200665-200676-204365,IND,19.0,1,,-3.0,1.0,1.0,,,,2.0,,,,,,,,,,3.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,151.57894736842107,,17.0,2.0,17.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2018,2018,False
1627681-1628906-1628927-200676-204365,1611661325,"Jazmon Gwathmey, Stephanie Mavunga, Victoria Vivians, Candice Dupree, Erica Wheeler","Gwathmey, Mavunga, Vivians, Dupree, Wheeler",1627681-1628906-1628927-200676-204365,IND,4.0,1,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.0,,,4.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2018,2018,False
1628286-1628868-1628909-1628927-203831,1611661325,"Erica McCall, Hind Ben Abdelkader, Kelsey Mitchell, Victoria Vivians, Natalie Achonwa","McCall, Ben Abdelkader, Mitchell, Vivians, Achonwa",1628286-1628868-1628909-1628927-203831,IND,6.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2018,2018,False
1627676-1627681-1628286-1628909-203405,1611661325,"Tiffany Mitchell, Jazmon Gwathmey, Erica McCall, Kelsey Mitchell, Kayla Alexander","Mitchell, Gwathmey, McCall, Mitchell, Alexander",1627676-1627681-1628286-1628909-203405,IND,31.0,1,1.0,-2.0,1.0,2.0,,2.0,,3.0,,,,,,,,,,2.0,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,139.3548387096774,,6.0,12.5,6.0,12.5,,,,,,,,1.0,0.61065,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,23.4,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2018,2018,False
1627676-1627681-1628906-1628909-1628927,1611661325,"Tiffany Mitchell, Jazmon Gwathmey, Stephanie Mavunga, Kelsey Mitchell, Victoria Vivians","Mitchell, Gwathmey, Mavunga, Mitchell, Vivians",1627676-1627681-1628906-1628909-1628927,IND,255.0,1,4.0,6.0,7.0,8.0,,6.0,2.0,15.0,2.0,2.0,1.0,1.0,1.0,3.0,4.0,5.0,14.0,8.0,1.0,,,,4.0,1.0,1.0,1.0,2.0,2.0,4.0,,,,4.0,5.0,,2.0,,,1.0,1.0,8.0,,,0.75,,0.6428571428571429,,0.7222222222222222,,0.5,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,,1.0,84.70588235294117,1.0,18.571428571428573,15.625,15.428571428571429,14.125,0.2857142857142857,1.0,1.0,0.14285714285714285,1.0,1.0,0.14285714285714285,0.7142857142857143,0.5497142857142857,0.5871,,0.2222222222222222,0.3333333333333333,,5.825,,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,6.0,3.0,3.0,1.0,,,,3.0,,1.0,,0.3333333333333333,1.0,0.3333333333333333,1.25,1.25,0.42857142857142855,,,,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.5,1.0,0.3333333333333333,0.42857142857142855,26.933333333333334,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,2.0,,,,,1.0,,1.0,,,,1.0,,2.0,,1.0,1.0,,,,,,,,1.0,,,,,,1.0,,0.3333333333333333,0.3333333333333333,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,0.5,1.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,1611661325,2018,2018,False
