EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,3SecondViolations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,BlockedLongMidRange,LongMidRangePctBlocked,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,OffLongMidRangeReboundPct,SecondChanceAtRimPctAssisted,SecondChanceArc3FGM,SecondChanceFG3M,LostBallOutOfBoundsTurnovers,Offensive Fouls,SecondChanceFg3Pct,SecondChanceArc3Accuracy,Charge Fouls,BlockedShortMidRange,FTOffRebounds,Technical Free Throw Trips,OffFTReboundPct,HeaveAttempts,DefCorner3ReboundPct,BlockingFouls,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3PctAssisted,StepOutOfBoundsTurnovers,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Clear Path Fouls,Corner3PctBlocked,team_id,year,season,team_vs
202250-203411-204296-204320-204327,1611661313,"Tina Charles, Sugar Rodgers, Rebecca Allen, Amanda Zahui B, Brittany Boyd","Charles, Rodgers, Allen, Zahui B, Boyd",202250-203411-204296-204320-204327,NYL,458.0,2,8.0,-11.0,15.0,15.0,,1.0,1.0,30.0,1.0,2.0,,,,,,1.0,1.0,3.0,,,,,,4.0,,,,2.0,6.0,,4.0,3.0,7.0,18.0,1.0,1.0,,,2.0,,,,,,,4.0,,,,,4.0,,,2.0,,2.0,,,1.0,,1.0,4.0,1.0,,3.0,2.0,1.0,6.0,1.0,7.0,,,,,2.0,1.0,1.0,2.0,1.0,,4.0,,,4.0,8.0,,4.0,1.0,,,,4.0,,2.0,,,,,,,5.0,,,1.0,,1.0,1.0,,,,,0.3333333333333333,1.0,,0.2,1.0,,0.2916666666666667,1.0,,0.4,,,,0.5,0.3333333333333333,0.5,,1.0,0.25,0.7142857142857143,0.125,,,0.25,,,,0.6666666666666666,1.0,,94.32314410480349,,14.0,16.533333333333335,13.733333333333333,15.0,0.2,0.5,0.5,1.0,0.1,,,,0.3,0.3333333333333333,0.3333333333333333,1.0,,,,,0.4,,,,,,,,,,,,,0.6,,0.47948500000000005,,,0.16666666666666666,0.25,0.2857142857142857,,10.716666666666667,24.575,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,1611661313,2018,2018,False
202259-203411-203829-204320-204329,1611661313,"Epiphanny Prince, Sugar Rodgers, Bria Hartley, Amanda Zahui B, Kiah Stokes","Prince, Rodgers, Hartley, Zahui B, Stokes",202259-203411-203829-204320-204329,NYL,283.0,1,5.0,1.0,9.0,10.0,2.0,2.0,1.0,19.0,3.0,4.0,,1.0,1.0,2.0,,,1.0,2.0,,,,,,1.0,1.0,,1.0,4.0,6.0,,1.0,3.0,11.0,10.0,,1.0,1.0,,,1.0,3.0,,1.0,,2.0,6.0,2.0,,,,1.0,,,3.0,,3.0,,,3.0,,,6.0,1.0,1.0,2.0,1.0,,3.0,2.0,5.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2.0,,,2.0,3.0,,4.0,,,,,4.0,,2.0,,,,,,,11.0,2.0,2.0,,,0.75,0.75,,,,,0.6666666666666666,,0.3333333333333333,0.5714285714285714,,0.25,0.6111111111111112,,0.25,0.14285714285714285,,,,0.5,,1.0,1.0,0.6666666666666666,1.0,0.75,1.0,,,1.0,,,,1.0,0.6666666666666666,,96.67844522968197,,12.11111111111111,17.4,12.0,17.2,0.5714285714285714,0.75,0.75,1.0,,,,,0.2857142857142857,0.5,0.5,,,,,,0.14285714285714285,,,,0.5,,0.5,0.5,0.5,,,0.25,,0.7142857142857143,,0.5042357142857143,0.15075,0.4560625,0.2222222222222222,0.25,,0.18181818181818182,6.383333333333333,24.4,0.2222222222222222,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2018,2018,False
1628915-201919-202250-203829-204296,1611661313,"Kia Nurse, Shavonte Zellous, Tina Charles, Bria Hartley, Rebecca Allen","Nurse, Zellous, Charles, Hartley, Allen",1628915-201919-202250-203829-204296,NYL,145.0,3,2.0,-9.0,5.0,6.0,2.0,6.0,,11.0,,1.0,,,,,,,,2.0,,,,,,2.0,,,1.0,,3.0,,2.0,,,9.0,,,,,,,1.0,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,1.0,3.0,,1.0,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,0.4,,,,,,0.5,,,,0.25,,,,,,1.0,,,,,109.24137931034484,,12.8,13.5,12.8,10.0,0.2,,,,,,,,0.4,,,,,,,,0.4,,,,,,,,,,,0.5,,0.6,,0.47234999999999994,,0.342025,,,,,13.299999999999999,23.85,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2018,2018,False
201889-201919-202250-203829-204329,1611661313,"Marissa Coleman, Shavonte Zellous, Tina Charles, Bria Hartley, Kiah Stokes","Coleman, Zellous, Charles, Hartley, Stokes",201889-201919-202250-203829-204329,NYL,1188.0,3,20.0,-16.0,37.0,37.0,,2.0,7.0,74.0,7.0,10.0,3.0,3.0,,,3.0,6.0,3.0,10.0,1.0,2.0,,,1.0,7.0,2.0,,,13.0,26.0,2.0,9.0,2.0,34.0,50.0,3.0,4.0,2.0,,9.0,,,,,,,10.0,16.0,3.0,3.0,6.0,7.0,1.0,1.0,5.0,1.0,6.0,,1.0,3.0,,2.0,13.0,1.0,6.0,4.0,5.0,2.0,11.0,7.0,18.0,,4.0,3.0,1.0,1.0,4.0,,7.0,1.0,,8.0,1.0,,6.0,9.0,,6.0,,1.0,1.0,,2.0,,1.0,,,,,,1.0,25.0,,,1.0,,0.38461538461538464,0.5,0.5,0.2222222222222222,,0.2222222222222222,0.5,0.75,,0.45714285714285713,0.75,,0.4722222222222222,0.75,,0.2571428571428571,0.038461538461538464,0.1,,0.125,1.0,1.0,0.46153846153846156,0.8,0.14285714285714285,0.9,0.35,1.0,0.3333333333333333,0.16666666666666666,,,1.0,1.0,1.0,,89.69696969696969,,16.83783783783784,15.27027027027027,16.027027027027028,15.243243243243244,0.2857142857142857,0.7,0.7777777777777778,0.42857142857142855,0.17142857142857143,0.5,0.5,,0.2857142857142857,0.3,0.3,0.6666666666666666,0.05714285714285714,0.5,0.5,1.0,0.2,0.14285714285714285,0.14285714285714285,,0.5,1.0,0.3333333333333333,,,,,,,0.5428571428571428,0.14285714285714285,0.47563285714285714,0.54066,,0.027777777777777776,0.037037037037037035,0.2647058823529412,,9.692307692307692,24.477777777777778,,,,1.0,,,,,0.2857142857142857,,1.0,1.0,,,0.5,0.5,1.0,,,,,,0.6666666666666666,,,,,,,,,,,,,,1611661313,2018,2018,False
1628915-202259-204296-204320-204329,1611661313,"Kia Nurse, Epiphanny Prince, Rebecca Allen, Amanda Zahui B, Kiah Stokes","Nurse, Prince, Allen, Zahui B, Stokes",1628915-202259-204296-204320-204329,NYL,223.0,1,4.0,4.0,5.0,6.0,1.0,,3.0,11.0,2.0,3.0,1.0,2.0,1.0,1.0,,2.0,,2.0,,,,,,1.0,,,,2.0,7.0,,1.0,,4.0,,1.0,3.0,,,2.0,1.0,1.0,,,,2.0,2.0,2.0,,,2.0,1.0,,1.0,1.0,,1.0,,,1.0,,,2.0,,3.0,2.0,2.0,,4.0,3.0,7.0,,,,,,,,,,,,,,,,,2.0,,,,,1.0,1.0,1.0,,,,,,,2.0,2.0,1.0,,,0.5,1.0,,,,,0.2857142857142857,0.3333333333333333,1.0,0.25,0.3333333333333333,1.0,0.25,0.3333333333333333,1.0,0.125,0.14285714285714285,0.3333333333333333,,,,1.0,0.6,1.0,,1.0,0.5,,1.0,,,,,1.0,1.0,,71.03139013452915,,19.4,21.0,17.0,21.0,0.375,0.6666666666666666,1.0,0.5,0.25,,,,0.25,,,,,,,,0.125,,,,0.6666666666666666,0.5,,1.0,1.0,,,,,0.5,,0.49664375,0.5560999999999999,0.6849,0.125,0.14285714285714285,0.5,0.5,9.042857142857143,25.1,0.2,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2018,2018,False
201919-202259-204320-204327-204329,1611661313,"Shavonte Zellous, Epiphanny Prince, Amanda Zahui B, Brittany Boyd, Kiah Stokes","Zellous, Prince, Zahui B, Boyd, Stokes",201919-202259-204320-204327-204329,NYL,20.0,1,,-2.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,,,20.0,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1611661313,2018,2018,False
1628915-201889-201919-202250-204320,1611661313,"Kia Nurse, Marissa Coleman, Shavonte Zellous, Tina Charles, Amanda Zahui B","Nurse, Coleman, Zellous, Charles, Zahui B",1628915-201889-201919-202250-204320,NYL,37.0,1,1.0,3.0,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,1.0,,3.0,,,,,,,,,,,,,,,3.0,,,1.0,1.0,,,1.0,1.0,1.0,,,,,3.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,3.0,,,,,,,1.0,1.0,,1.0,,,,1.5,,,1.5,,,1.0,,,,,,1.0,,,,0.5,,,,,,1.0,,,,,77.83783783783784,,12.0,25.0,12.0,25.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,0.50535,,,,,,,,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2018,2018,False
201889-201919-202259-204320-204327,1611661313,"Marissa Coleman, Shavonte Zellous, Epiphanny Prince, Amanda Zahui B, Brittany Boyd","Coleman, Zellous, Prince, Zahui B, Boyd",201889-201919-202259-204320-204327,NYL,27.0,1,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.33333333333333,,,27.0,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2018,2018,False
201919-202250-202259-204320-204327,1611661313,"Shavonte Zellous, Tina Charles, Epiphanny Prince, Amanda Zahui B, Brittany Boyd","Zellous, Charles, Prince, Zahui B, Boyd",201919-202250-202259-204320-204327,NYL,15.0,1,,-3.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,,,15.0,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2018,2018,False
1628915-201889-201919-203829-204320,1611661313,"Kia Nurse, Marissa Coleman, Shavonte Zellous, Bria Hartley, Amanda Zahui B","Nurse, Coleman, Zellous, Hartley, Zahui B",1628915-201889-201919-203829-204320,NYL,35.0,1,1.0,-2.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.14285714285714,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2018,2018,False
201913-201919-202250-202259-203829,1611661313,"Kia Vaughn, Shavonte Zellous, Tina Charles, Epiphanny Prince, Bria Hartley","Vaughn, Zellous, Charles, Prince, Hartley",201913-201919-202250-202259-203829,NYL,6132.0,11,102.0,-50.0,190.0,193.0,6.0,3.0,24.0,383.0,23.0,34.0,6.0,9.0,,1.0,13.0,52.0,14.0,39.0,2.0,6.0,,,18.0,38.0,3.0,2.0,2.0,50.0,125.0,20.0,44.0,23.0,183.0,233.0,7.0,13.0,5.0,4.0,27.0,,4.0,2.0,2.0,,6.0,68.0,32.0,54.0,6.0,8.0,38.0,18.0,14.0,34.0,18.0,52.0,16.0,2.0,13.0,10.0,11.0,122.0,6.0,17.0,24.0,43.0,3.0,70.0,24.0,94.0,1.0,11.0,9.0,2.0,15.0,6.0,10.0,19.0,5.0,3.0,34.0,4.0,,21.0,48.0,3.0,30.0,,1.0,1.0,,27.0,3.0,14.0,,4.0,3.0,4.0,3.0,2.0,156.0,6.0,6.0,,,0.68,0.7391304347826086,0.9,0.45454545454545453,1.0,0.45454545454545453,0.4,0.5384615384615384,,0.47337278106508873,0.6388888888888888,0.5,0.5055555555555555,0.675,0.5,0.2603550295857988,0.112,0.11764705882352941,0.15384615384615385,0.4411764705882353,1.0,0.7049180327868853,0.22666666666666666,0.6857142857142857,0.25,0.6979166666666666,0.23232323232323232,0.18181818181818182,0.2564102564102564,0.3,,0.625,0.6190476190476191,0.8333333333333334,0.71875,0.011764705882352941,89.9412915851272,0.75,17.05263157894737,14.984455958549223,16.442105263157895,14.243523316062177,0.20118343195266272,0.6764705882352942,0.7666666666666667,0.5652173913043478,0.3076923076923077,0.25,0.29545454545454547,0.7692307692307693,0.23076923076923078,0.358974358974359,0.3783783783783784,0.7857142857142857,0.03550295857988166,0.3333333333333333,0.3333333333333333,1.0,0.22485207100591717,0.47368421052631576,0.47368421052631576,0.8888888888888888,0.5,0.6666666666666666,0.16666666666666666,0.16666666666666666,,,,0.3333333333333333,1.0,0.46153846153846156,0.47368421052631576,0.4581437869822485,0.5018466666666667,0.497175,0.07777777777777778,0.10294117647058823,0.14754098360655737,0.03278688524590164,9.656,24.49318181818182,0.031578947368421054,,0.05128205128205128,,,,,,0.2,0.16666666666666666,2.0,3.0,2.0,4.0,0.6,0.6666666666666666,1.0,1.0,1.0,2.0,0.3333333333333333,,0.3333333333333333,,1.0,2.0,0.1111111111111111,0.5,1.0,1.0,,,,,,,1611661313,2018,2018,False
201913-201919-202259-203829-204320,1611661313,"Kia Vaughn, Shavonte Zellous, Epiphanny Prince, Bria Hartley, Amanda Zahui B","Vaughn, Zellous, Prince, Hartley, Zahui B",201913-201919-202259-203829-204320,NYL,198.0,2,3.0,1.0,8.0,7.0,2.0,2.0,1.0,15.0,3.0,3.0,,,,,,,,1.0,,1.0,,,1.0,2.0,,,,3.0,4.0,1.0,3.0,3.0,12.0,11.0,,,,1.0,1.0,,1.0,,,,,6.0,,3.0,,,2.0,1.0,,3.0,1.0,4.0,1.0,,3.0,,,9.0,1.0,,,1.0,,1.0,1.0,2.0,,1.0,1.0,,,,,,,,,,,1.0,2.0,1.0,3.0,,,,,6.0,1.0,3.0,,,,,,,11.0,,2.0,1.0,,1.0,1.0,1.0,0.3333333333333333,,0.3333333333333333,0.75,,,0.6428571428571429,,,0.6111111111111112,0.5,,0.42857142857142855,,,,,,1.0,,,0.5,1.0,0.3333333333333333,,,,1.0,1.0,,,,,109.0909090909091,,14.625,11.571428571428571,14.375,11.571428571428571,0.42857142857142855,1.0,1.0,1.0,,,,,0.14285714285714285,,,,0.14285714285714285,,,,0.2857142857142857,0.5,0.5,1.0,,,,,,,,,,0.8571428571428571,0.5,0.5421,,0.3938,0.3333333333333333,0.5,0.08333333333333333,,7.2,24.8,0.25,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1611661313,2018,2018,False
1628915-201919-202250-204327-204329,1611661313,"Kia Nurse, Shavonte Zellous, Tina Charles, Brittany Boyd, Kiah Stokes","Nurse, Zellous, Charles, Boyd, Stokes",1628915-201919-202250-204327-204329,NYL,237.0,4,4.0,2.0,8.0,7.0,4.0,5.0,,15.0,3.0,5.0,,,1.0,2.0,,,,,,,,,1.0,2.0,,1.0,2.0,3.0,5.0,1.0,2.0,4.0,13.0,11.0,,,,,,1.0,2.0,1.0,2.0,1.0,6.0,6.0,,3.0,,,1.0,1.0,1.0,3.0,1.0,4.0,1.0,,3.0,,,9.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,3.0,5.0,2.0,5.0,,,1.0,,5.0,1.0,3.0,,,,,,,13.0,6.0,4.0,,,1.0,1.0,1.0,0.5,0.5,1.0,0.6,,0.5,0.6428571428571429,,0.625,0.7222222222222222,,0.6,0.2857142857142857,0.2,0.2,,,,,,,,,,,,,,,,,,,91.13924050632912,,12.625,19.428571428571427,12.625,16.714285714285715,0.7142857142857143,0.6,0.75,1.0,,,,,,,,,,,,,0.2857142857142857,0.5,0.5,1.0,,,,0.5,0.5,,,0.5,0.5,1.0,1.0,0.6196,,0.5648333333333333,0.3333333333333333,0.42857142857142855,,0.46153846153846156,1.06,33.65,0.5,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1611661313,2018,2018,False
1628915-201889-201913-201919-203829,1611661313,"Kia Nurse, Marissa Coleman, Kia Vaughn, Shavonte Zellous, Bria Hartley","Nurse, Coleman, Vaughn, Zellous, Hartley",1628915-201889-201913-201919-203829,NYL,125.0,1,2.0,3.0,4.0,4.0,4.0,4.0,1.0,8.0,,,,,,,,1.0,,,1.0,1.0,1.0,1.0,,1.0,,,1.0,,1.0,1.0,2.0,1.0,4.0,1.0,,,,,,,1.0,1.0,2.0,1.0,4.0,,,3.0,,,1.0,,,,1.0,1.0,,1.0,,,,3.0,,,,2.0,,2.0,,2.0,,1.0,1.0,,,,,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,2.0,,1.0,,,,,,,4.0,4.0,4.0,,,,,1.0,0.5,0.5,0.5,,,,0.5,,0.5,0.5,,0.5,0.6666666666666666,,,,,,1.0,,,,0.6666666666666666,,,,,,,,1.0,,,92.16,,14.0,17.25,10.5,14.5,,,,,0.3333333333333333,,,,,,,,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,0.3333333333333333,1.0,0.3333333333333333,,0.6666666666666666,,0.49065000000000003,,0.49065000000000003,0.25,0.5,,1.0,10.4,24.35,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2018,2018,False
1628915-201889-201913-202250-204327,1611661313,"Kia Nurse, Marissa Coleman, Kia Vaughn, Tina Charles, Brittany Boyd","Nurse, Coleman, Vaughn, Charles, Boyd",1628915-201889-201913-202250-204327,NYL,257.0,2,4.0,4.0,7.0,8.0,3.0,3.0,1.0,15.0,4.0,4.0,1.0,1.0,3.0,3.0,1.0,3.0,,,,1.0,,,,,,,,5.0,7.0,,1.0,2.0,12.0,8.0,1.0,1.0,,,2.0,3.0,4.0,,,,6.0,4.0,6.0,,,2.0,,,,2.0,,2.0,,,1.0,1.0,,4.0,,2.0,,2.0,,2.0,2.0,4.0,,1.0,1.0,,,,,,,,,,,,,,2.0,,1.0,,,2.0,,1.0,,,,,,,10.0,6.0,3.0,,,0.4,0.5,,,,,0.7142857142857143,1.0,0.75,0.625,1.0,0.75,0.6666666666666666,1.0,0.75,0.125,,,,,,1.0,1.0,,,1.0,0.6666666666666666,,1.0,,,1.0,,,,,84.04669260700389,,15.571428571428571,18.5,15.571428571428571,18.5,0.5,1.0,1.0,0.25,0.375,0.3333333333333333,0.3333333333333333,1.0,,,,,0.125,,,,,,,,1.0,1.0,,0.75,1.0,,,,,0.625,,0.49494375,0.6465,0.536675,0.1111111111111111,0.125,0.16666666666666666,0.5,5.3,24.3,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2018,2018,False
1628915-201913-202250-203829-204296,1611661313,"Kia Nurse, Kia Vaughn, Tina Charles, Bria Hartley, Rebecca Allen","Nurse, Vaughn, Charles, Hartley, Allen",1628915-201913-202250-203829-204296,NYL,299.0,2,5.0,7.0,10.0,9.0,8.0,2.0,2.0,19.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,,,,1.0,,1.0,,1.0,,,1.0,4.0,5.0,,2.0,8.0,16.0,9.0,1.0,1.0,,3.0,5.0,3.0,4.0,,2.0,7.0,13.0,2.0,6.0,,,2.0,1.0,,,1.0,,1.0,,,,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,5.0,,,,,,,,2.0,,1.0,2.0,,1.0,1.0,1.0,,5.0,,,,,8.0,2.0,3.0,2.0,1.0,1.0,1.0,,,11.0,13.0,8.0,,2.0,0.25,0.3333333333333333,,,,,0.8,1.0,0.75,0.5714285714285714,1.0,0.5,0.8,1.25,0.7222222222222222,0.2857142857142857,,,,,1.0,0.5,1.0,1.0,1.0,0.6666666666666666,1.0,,1.0,1.0,,,1.0,,1.0,,91.50501672240803,,14.0,17.666666666666668,13.8,17.666666666666668,0.14285714285714285,1.0,1.0,,0.5714285714285714,0.75,0.75,0.3333333333333333,,,,,0.14285714285714285,,,,0.14285714285714285,,,,1.0,1.0,,0.16666666666666666,1.0,0.16666666666666666,,0.16666666666666666,,0.42857142857142855,,0.4475285714285714,0.6313,0.4564166666666667,0.375,0.5,0.3125,0.8125,6.26,24.9,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1611661313,2018,2018,False
1628915-201913-203829-204296-204320,1611661313,"Kia Nurse, Kia Vaughn, Bria Hartley, Rebecca Allen, Amanda Zahui B","Nurse, Vaughn, Hartley, Allen, Zahui B",1628915-201913-203829-204296-204320,NYL,190.0,1,3.0,6.0,5.0,6.0,,,,11.0,,,,,,,,,,,,,,,2.0,3.0,,,,,,2.0,3.0,,6.0,,,,,,,,,,,,,,,6.0,,,3.0,2.0,,,2.0,2.0,2.0,,,,,6.0,,,1.0,2.0,,3.0,,3.0,,1.0,,1.0,2.0,,,,2.0,,2.0,,,,,,1.0,,,,,,,,,,,,,,6.0,,,,,,,1.0,0.6666666666666666,,0.6666666666666666,,,,1.0,,,1.0,,,1.0,,,,1.0,,0.6666666666666666,,0.5,,0.6,,,,,,,1.0,0.5,1.0,,83.36842105263159,,17.0,17.5,17.0,14.666666666666666,,,,,,,,,,,,,,,,,1.0,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,1.0,0.6666666666666666,0.52095,,,,,,,,25.099999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2018,2018,False
