EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,DefPoss,PenaltyDefPoss,TotalPoss,DefTwoPtRebounds,DefRebounds,Rebounds,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,Pace,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,Minutes,OffPoss,AtRimFGM,AtRimFGA,FG2M,FG2A,Points,OpponentPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,Fouls,FoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,DefThreePtReboundPct,DefArc3ReboundPct,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,PlusMinus,PenaltyOffPoss,SecondChanceOffPoss,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGA,FG3A,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,NonHeaveArc3FGA,LongMidRangeAssists,OffTwoPtRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,Loose Ball Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,Corner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FtPoints,SecondChanceFG2M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,OffThreePtRebounds,FTDefRebounds,DeadBallTurnovers,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Offensive Fouls,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedLongMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChancePointsPct,Travels,LongMidRangePctBlocked,PenaltyAtRimFGM,PenaltyAtRimFGA,PtsPutbacks,Offensive Fouls Drawn,BlockedShortMidRange,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceAtRimFGM,Charge Fouls Drawn,SecondChanceAtRimAccuracy,HeaveAttempts,FTOffRebounds,BadPassOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,BlockedAtRim,AtRimPctBlocked,OffFTReboundPct,ThreePtShootingFoulsDrawnPct,DefCorner3ReboundPct,SecondChanceArc3FGM,SecondChanceFG3M,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LostBallOutOfBoundsTurnovers,Charge Fouls,BlockingFouls,SecondChanceAtRimPctAssisted,Technical Free Throw Trips,PenaltyCorner3FGM,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,Loose Ball Fouls Drawn,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,BlockingFoulsDrawn,Clear Path Fouls,3SecondViolations,OffCorner3ReboundPct,Defensive 3 Seconds Violations,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
1628263-1628932-201477-203825-204324,1611661319,"Lindsay Allen, A'ja Wilson, Tamera Young, Kayla McBride, Dearica Hamby","Allen, Wilson, Young, McBride, Hamby",1628263-1628932-201477-203825-204324,LVA,1694.0,7,54.0,44.0,113.0,12.0,18.0,24.0,0.631578947368421,0.7083333333333334,0.75,96.05667060212514,13.703703703703704,13.0,28.0,59.0,5.0,9.0,16.0,36.0,58.0,66.0,22.0,11.0,17.0,4.0,40.0,5.0,16.0,8.0,51.0,0.6875,0.6875,0.4444444444444444,0.4807692307692308,0.5089285714285714,1.0,1.0,16.16949152542373,15.423728813559322,0.17307692307692307,0.5555555555555556,0.625,0.8,0.4807692307692308,0.44866538461538463,9.774999999999999,-8.0,20.0,6.0,,17.0,2.0,10.0,2.0,14.0,16.0,3.0,4.0,12.0,18.0,14.0,2.0,3.0,6.0,,5.0,3.0,2.0,3.0,2.0,8.0,3.0,11.0,1.0,4.0,18.0,20.0,0.3333333333333333,0.4117647058823529,0.47368421052631576,0.3076923076923077,0.375,0.15,0.16666666666666666,0.25,0.4444444444444444,0.8333333333333334,,0.3269230769230769,0.19230769230769232,0.2,0.2,1.0,0.038461538461538464,0.2692307692307692,,0.34015,0.42178823529411763,0.08928571428571429,0.10256410256410256,0.3103448275862069,25.45625,0.3389830508474576,9.0,1.0,,5.0,1.0,2.0,5.0,6.0,8.0,2.0,1.0,3.0,7.0,2.0,5.0,4.0,10.0,18.0,,5.0,2.0,6.0,5.0,1.0,5.0,2.0,1.0,5.0,1.0,1.0,5.0,7.0,,,2.0,,,,2.0,,6.0,1.0,0.375,0.4,0.375,0.6666666666666666,0.5,0.7,0.05555555555555555,0.058823529411764705,1.0,0.2,0.25,,0.2222222222222222,,0.5294117647058824,0.5625,0.5555555555555556,0.5,0.5,1.0,0.35714285714285715,0.38461538461538464,1.0,0.25,,0.29411764705882354,0.4,0.35714285714285715,0.1206896551724138,3.0,,1.0,1.0,,,2.0,0.058823529411764705,1.0,,,,,1.0,1.0,1.0,,0.1111111111111111,0.5,0.058823529411764705,1.0,,,,,,,,,,,1.0,,,,1.0,1.0,0.0625,0.07142857142857142,,,,,,,,,1611661319,2018,2018,True
1628263-201477-203402-203825-204324,1611661319,"Lindsay Allen, Tamera Young, Kelsey Bone, Kayla McBride, Dearica Hamby","Allen, Young, Bone, McBride, Hamby",1628263-201477-203402-203825-204324,LVA,619.0,7,22.0,11.0,44.0,8.0,10.0,14.0,0.8888888888888888,0.9090909090909091,,102.35864297253634,16.136363636363637,15.727272727272727,10.0,22.0,2.0,3.0,9.0,15.0,28.0,14.0,2.0,1.0,2.0,1.0,5.0,2.0,8.0,5.0,21.0,0.1111111111111111,0.125,0.6,0.525,0.5833333333333334,1.0,1.0,12.0,11.590909090909092,0.15,0.6666666666666666,0.6666666666666666,0.5,0.4,0.436975,9.933333333333334,14.0,4.0,4.0,,9.0,3.0,3.0,1.0,4.0,5.0,1.0,3.0,4.0,6.0,4.0,,4.0,4.0,1.0,3.0,3.0,,1.0,1.0,2.0,,8.0,,4.0,6.0,4.0,0.75,0.6,0.6,0.25,0.5,0.6666666666666666,0.4444444444444444,1.0,0.75,1.0,0.1111111111111111,0.45,0.15,1.0,1.0,,0.05,0.2,,0.4752,0.42180999999999996,0.16666666666666666,0.21052631578947367,0.21428571428571427,25.660000000000004,0.18181818181818182,4.0,,1.0,1.0,1.0,,,1.0,7.0,1.0,1.0,2.0,7.0,,1.0,,16.0,3.0,,1.0,,1.0,1.0,,,,,1.0,,1.0,,4.0,,,1.0,,,,1.0,,,1.0,0.2,,0.2,1.0,1.25,1.1666666666666667,,,,,0.6,,,,0.4444444444444444,0.4444444444444444,,,,,0.25,0.25,1.0,0.5,0.2,,,0.25,0.25,,,,,2.0,,1.0,,,,1.0,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1611661319,2018,2018,True
1628269-1628276-1628913-202670-204324,1611661319,"Nia Coffey, Kelsey Plum, Jaime Nared, Carolyn Swords, Dearica Hamby","Coffey, Plum, Nared, Swords, Hamby",1628269-1628276-1628913-202670-204324,LVA,340.0,2,11.0,9.0,24.0,4.0,5.0,9.0,0.8,0.8333333333333334,1.0,101.6470588235294,8.636363636363637,8.454545454545455,6.0,13.0,,,1.0,9.0,2.0,11.0,,,,,,1.0,5.0,,,,,0.1111111111111111,0.08333333333333333,0.08333333333333333,1.0,1.0,18.846153846153847,17.846153846153847,,,,,0.25,0.35934166666666667,13.133333333333333,-9.0,,3.0,,4.0,,5.0,,3.0,3.0,2.0,,,,3.0,,4.0,4.0,,,,,2.0,,4.0,,,,,,,,,,0.25,0.5,0.5,0.36363636363636365,,0.6666666666666666,1.0,,0.3333333333333333,0.4166666666666667,,,,,0.25,,0.35400000000000004,,,,,25.3,,1.0,,,,1.0,,,,,1.0,1.0,,2.0,,,,2.0,,,,3.0,,,,,,,2.0,2.0,1.0,,1.0,,,,,,,,,1.0,,,,,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,,,0.6666666666666666,0.4,,,0.25,0.5,,,,,,,,0.3333333333333333,,,,,1.0,,0.2,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1611661319,2018,2018,True
1628269-1628276-1628917-201477-204324,1611661319,"Nia Coffey, Kelsey Plum, JiSu Park, Tamera Young, Dearica Hamby","Coffey, Plum, Park, Young, Hamby",1628269-1628276-1628917-201477-204324,LVA,171.0,1,5.0,,11.0,,,1.0,,,,92.63157894736842,13.2,13.2,3.0,6.0,2.0,2.0,3.0,5.0,11.0,12.0,6.0,3.0,3.0,2.0,6.0,,2.0,2.0,9.0,1.0,1.0,0.6,0.75,0.7857142857142857,,,17.5,15.833333333333334,0.3333333333333333,1.0,1.0,1.0,0.5,0.4941,6.1,-1.0,,1.0,,2.0,,1.0,,1.0,1.0,1.0,,,,1.0,,1.0,1.0,,,,,,,,,2.0,,1.0,,,,,,0.16666666666666666,,0.5,0.5,,,,,0.3333333333333333,0.16666666666666666,,,,,0.16666666666666666,,0.4032,,0.14285714285714285,0.16666666666666666,,25.0,,1.0,,,1.0,,,,1.0,2.0,1.0,,,2.0,,,,,,3.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,1.0,,,0.5,0.5,1.0,,,,1.0,1.0,,,,,,1.0,0.18181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2018,2018,True
1628269-1628276-1628932-201477-202670,1611661319,"Nia Coffey, Kelsey Plum, A'ja Wilson, Tamera Young, Carolyn Swords","Coffey, Plum, Wilson, Young, Swords",1628269-1628276-1628932-201477-202670,LVA,26.0,1,1.0,1.0,2.0,,1.0,1.0,,0.5,,110.76923076923076,17.0,13.0,,1.0,,,,,2.0,,,,,,,1.0,,1.0,2.0,,,,,1.0,1.0,1.0,9.0,9.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2018,2018,True
1628269-1628276-201477-203402-203825,1611661319,"Nia Coffey, Kelsey Plum, Tamera Young, Kelsey Bone, Kayla McBride","Coffey, Plum, Young, Bone, McBride",1628269-1628276-201477-203402-203825,LVA,43.0,1,2.0,2.0,3.0,,,,,,,100.46511627906976,13.5,13.5,1.0,1.0,,,1.0,1.0,2.0,5.0,,,,,,,1.0,,2.0,,,1.0,1.0,1.0,,,16.0,16.0,,,,,,0.4051,11.5,-3.0,1.0,,,1.0,,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,0.4051,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2018,2018,True
1628269-1628276-1628932-203402-203825,1611661319,"Nia Coffey, Kelsey Plum, A'ja Wilson, Kelsey Bone, Kayla McBride","Coffey, Plum, Wilson, Bone, McBride",1628269-1628276-1628932-203402-203825,LVA,661.0,7,18.0,5.0,38.0,8.0,9.0,12.0,0.6666666666666666,0.6923076923076923,1.0,82.78366111951588,18.77777777777778,17.22222222222222,11.0,20.0,2.0,2.0,10.0,13.0,30.0,13.0,6.0,3.0,4.0,1.0,9.0,1.0,3.0,4.0,28.0,0.3,0.3,0.7692307692307693,0.6842105263157895,0.7142857142857143,1.0,1.0,16.15,15.6,0.10526315789473684,1.0,1.0,0.5,0.42105263157894735,0.44869473684210526,10.669230769230769,17.0,6.0,2.0,,7.0,2.0,4.0,2.0,4.0,6.0,1.0,4.0,6.0,8.0,4.0,1.0,,3.0,,2.0,2.0,,2.0,1.0,2.0,,4.0,,2.0,8.0,6.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3157894736842105,1.0,,0.42857142857142855,,0.6,1.0,,0.3684210526315789,0.21052631578947367,0.5,0.5,0.5,0.10526315789473684,0.21052631578947367,,0.3796,0.3806,0.09523809523809523,0.13333333333333333,0.26666666666666666,24.616666666666664,0.3,6.0,1.0,,1.0,,,,2.0,4.0,1.0,,,2.0,,,,14.0,3.0,3.0,1.0,,1.0,,1.0,1.0,3.0,,,1.0,1.0,,,,,2.0,,,,2.0,1.0,,0.5,0.3333333333333333,,0.3333333333333333,1.0,1.0,1.0,,,,0.75,,,0.6666666666666666,0.5,0.8571428571428571,0.8571428571428571,0.16666666666666666,0.5,0.5,1.0,0.25,0.25,,,,,,0.25,0.06666666666666667,,,1.0,1.0,,,2.0,0.16666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1611661319,2018,2018,True
1628269-1628932-201477-203825-204324,1611661319,"Nia Coffey, A'ja Wilson, Tamera Young, Kayla McBride, Dearica Hamby","Coffey, Wilson, Young, McBride, Hamby",1628269-1628932-201477-203825-204324,LVA,257.0,2,11.0,6.0,22.0,2.0,4.0,6.0,1.0,1.0,,123.26848249027238,9.363636363636363,9.363636363636363,4.0,11.0,2.0,3.0,3.0,6.0,17.0,14.0,4.0,2.0,4.0,2.0,10.0,1.0,4.0,3.0,14.0,0.6666666666666666,0.6666666666666666,0.5,0.6,0.7083333333333334,1.0,1.0,14.0,13.181818181818182,0.3,0.6666666666666666,0.6666666666666666,1.0,0.7,0.43659,6.616666666666667,3.0,9.0,1.0,,2.0,1.0,1.0,,4.0,4.0,1.0,3.0,4.0,11.0,4.0,,2.0,2.0,1.0,,,,,,,,5.0,,,11.0,9.0,0.75,0.6428571428571429,0.6875,0.4,,0.6666666666666666,0.4,,,1.0,0.2,0.2,0.1,1.0,1.0,,,0.4,,0.3732,0.44890714285714284,0.09090909090909091,,0.6470588235294118,25.075,0.8181818181818182,,,,2.0,,1.0,3.0,2.0,5.0,,,3.0,3.0,1.0,3.0,2.0,2.0,6.0,,2.0,,2.0,2.0,,,,1.0,,,,,3.0,,1.0,,,,,,,1.0,1.0,0.5,0.3333333333333333,0.5,,,0.75,,,1.0,,1.0,,,,,,,,,,0.5,0.5,1.0,,,0.42857142857142855,0.3333333333333333,0.5,0.17647058823529413,,,2.0,3.0,,,,0.42857142857142855,0.6666666666666666,,1.0,,,,,1.0,,,,0.2,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2018,2018,True
1628276-1628913-1628917-201477-203402,1611661319,"Kelsey Plum, Jaime Nared, JiSu Park, Tamera Young, Kelsey Bone","Plum, Nared, Park, Young, Bone",1628276-1628913-1628917-201477-203402,LVA,241.0,1,8.0,3.0,16.0,3.0,4.0,5.0,0.6,0.5,1.0,95.60165975103735,13.75,12.25,4.0,8.0,1.0,1.0,2.0,4.0,13.0,7.0,2.0,1.0,4.0,1.0,11.0,,6.0,,11.0,0.5,1.0,0.5,0.9285714285714286,0.9285714285714286,,,16.375,16.375,0.14285714285714285,1.0,1.0,1.0,0.5714285714285714,0.4655857142857143,10.35,6.0,2.0,1.0,,2.0,,1.0,3.0,,3.0,1.0,1.0,1.0,5.0,,,1.0,1.0,,,,,,,2.0,,,,,5.0,2.0,1.0,1.25,1.25,0.42857142857142855,,0.5,0.5,,0.5,0.5,,0.2857142857142857,0.14285714285714285,,,,0.42857142857142855,,,0.3826,0.5083,,,0.38461538461538464,23.266666666666666,0.25,1.0,3.0,1.0,,,,,3.0,,1.0,,,2.0,1.0,1.0,,2.0,9.0,,,1.0,3.0,,3.0,,,1.0,2.0,,,,3.0,1.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.5,1.0,,1.0,,,,0.5,1.0,,1.0,1.0,1.0,,,,,0.5,,,,0.15384615384615385,,,1.0,1.0,2.0,,,0.5,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1611661319,2018,2018,True
1628276-1628913-1628917-1628932-201477,1611661319,"Kelsey Plum, Jaime Nared, JiSu Park, A'ja Wilson, Tamera Young","Plum, Nared, Park, Wilson, Young",1628276-1628913-1628917-1628932-201477,LVA,376.0,3,11.0,,23.0,4.0,4.0,6.0,1.0,0.8,,88.08510638297872,15.636363636363637,15.636363636363637,6.0,12.0,,1.0,3.0,11.0,6.0,11.0,6.0,3.0,3.0,,6.0,,3.0,1.0,6.0,1.0,1.0,0.2727272727272727,0.21428571428571427,0.21428571428571427,,,17.0,16.333333333333332,0.07142857142857142,,,,0.2857142857142857,0.4253392857142857,12.47272727272727,-5.0,,2.0,,4.0,2.0,6.0,,3.0,3.0,2.0,,,,3.0,2.0,1.0,2.0,,,,,,,,1.0,,,,,,,,,0.21428571428571427,,0.125,0.18181818181818182,,1.0,1.0,,0.2857142857142857,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,,0.21428571428571427,,0.433,,,,,25.3,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,2.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,,0.3333333333333333,,0.25,0.3333333333333333,1.0,0.25,0.25,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2018,2018,True
1628276-1628913-1628917-201477-203825,1611661319,"Kelsey Plum, Jaime Nared, JiSu Park, Tamera Young, Kayla McBride","Plum, Nared, Park, Young, McBride",1628276-1628913-1628917-201477-203825,LVA,6.0,1,,,1.0,,,,,,,240.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,6.0,6.0,,,,,1.0,0.1227,,,1.0,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,1.0,,,0.1227,,,,28.7,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2018,2018,True
1628276-1628913-1628932-201477-204324,1611661319,"Kelsey Plum, Jaime Nared, A'ja Wilson, Tamera Young, Dearica Hamby","Plum, Nared, Wilson, Young, Hamby",1628276-1628913-1628932-201477-204324,LVA,114.0,3,5.0,3.0,9.0,4.0,4.0,4.0,0.8,0.8,1.0,113.6842105263158,17.6,16.2,2.0,4.0,,,,1.0,5.0,3.0,,,,,,,1.0,1.0,5.0,,,,0.75,0.8333333333333334,,,6.5,6.5,,,,,0.5,0.48825,6.5,2.0,2.0,,,1.0,,,,1.0,1.0,,,,5.0,1.0,,,,,,,,,,1.0,,2.0,,1.0,5.0,2.0,,1.5,1.25,0.5,,,,,1.0,0.5,,0.5,,,,,,0.5,,,0.5727,0.3333333333333333,0.5,1.0,24.0,0.5,,,,1.0,,1.0,1.0,1.0,2.0,,,,,1.0,1.0,2.0,,,3.0,1.0,1.0,,,,,,,1.0,,,,,,,3.0,,,2.0,3.0,2.0,,,1.0,1.0,1.0,,,,1.0,1.0,,,,,,0.6666666666666666,,,,,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1611661319,2018,2018,True
1628276-1628913-1628932-201477-203402,1611661319,"Kelsey Plum, Jaime Nared, A'ja Wilson, Tamera Young, Kelsey Bone","Plum, Nared, Wilson, Young, Bone",1628276-1628913-1628932-201477-203402,LVA,186.0,2,8.0,,15.0,4.0,5.0,9.0,1.0,1.0,1.0,116.12903225806451,11.375,11.375,3.0,7.0,,1.0,,3.0,11.0,2.0,,,2.0,,6.0,,3.0,1.0,8.0,,,,0.5,0.55,,,13.571428571428571,10.285714285714286,0.1111111111111111,,,,0.7777777777777778,0.49300000000000005,7.666666666666667,9.0,,2.0,,1.0,,1.0,,6.0,6.0,1.0,,,,6.0,,2.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,,,,,,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,,1.0,1.0,0.2,0.1111111111111111,0.1111111111111111,,,,,0.6666666666666666,,0.4314,,0.1,0.25,,24.650000000000002,,,,,3.0,3.0,,,3.0,2.0,,3.0,,3.0,,,,,6.0,3.0,3.0,1.0,2.0,2.0,,,2.0,1.0,,,,,,,,,,,,,,,0.6666666666666666,0.5,,0.5,,0.375,0.375,0.3333333333333333,1.0,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,,,,,,,,0.5,0.5,0.6666666666666666,0.75,,,,0.5,0.2727272727272727,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,1611661319,2018,2018,True
1628276-1628913-201477-203402-204324,1611661319,"Kelsey Plum, Jaime Nared, Tamera Young, Kelsey Bone, Dearica Hamby","Plum, Nared, Young, Bone, Hamby",1628276-1628913-201477-203402-204324,LVA,285.0,2,9.0,1.0,17.0,3.0,3.0,4.0,0.75,0.6,1.0,85.89473684210526,16.77777777777778,14.88888888888889,5.0,8.0,2.0,2.0,5.0,6.0,11.0,9.0,4.0,2.0,2.0,2.0,4.0,,1.0,4.0,9.0,0.4,0.4,0.8333333333333334,0.7142857142857143,0.7857142857142857,,,16.75,16.375,0.2857142857142857,1.0,1.0,1.0,0.42857142857142855,0.37159285714285717,8.75,2.0,,1.0,,3.0,,1.0,,1.0,1.0,1.0,,,,1.0,,,1.0,,2.0,2.0,,1.0,1.0,2.0,,1.0,1.0,1.0,,,,,,0.14285714285714285,0.5,,0.5,,1.0,0.5,,0.42857142857142855,0.14285714285714285,,,,,0.14285714285714285,,,,0.14285714285714285,0.16666666666666666,,27.4,,3.0,,,,,,,,1.0,1.0,,,2.0,,,,6.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,0.18181818181818182,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2018,2018,True
1628276-1628913-203402-203825-204324,1611661319,"Kelsey Plum, Jaime Nared, Kelsey Bone, Kayla McBride, Dearica Hamby","Plum, Nared, Bone, McBride, Hamby",1628276-1628913-203402-203825-204324,LVA,140.0,2,6.0,5.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,123.42857142857142,10.0,10.0,2.0,6.0,,,2.0,3.0,4.0,5.0,2.0,1.0,1.0,,2.0,,2.0,,4.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,13.333333333333334,13.333333333333334,,,,,,0.41650000000000004,11.0,-1.0,5.0,,,2.0,1.0,1.0,,,,,2.0,3.0,4.0,,1.0,,,,1.0,,1.0,2.0,2.0,3.0,,,,,4.0,5.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,,0.6666666666666666,,,,,,,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,,,,,0.41650000000000004,,,1.0,,0.8333333333333334,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1611661319,2018,2018,True
1628276-1628932-201477-202670-204324,1611661319,"Kelsey Plum, A'ja Wilson, Tamera Young, Carolyn Swords, Dearica Hamby","Plum, Wilson, Young, Swords, Hamby",1628276-1628932-201477-202670-204324,LVA,299.0,2,7.0,4.0,16.0,4.0,4.0,5.0,0.6666666666666666,0.6666666666666666,,77.05685618729098,22.857142857142858,20.285714285714285,5.0,9.0,,,4.0,5.0,17.0,6.0,4.0,2.0,4.0,,10.0,,2.0,2.0,15.0,0.5,0.6666666666666666,0.8,0.875,0.85,,,15.444444444444445,15.222222222222221,,,,,0.375,0.4064375,13.52,11.0,,1.0,,2.0,2.0,3.0,,3.0,3.0,1.0,,,,3.0,1.0,,1.0,,,,,,,,,4.0,,2.0,,,,,,0.375,,,,,1.0,0.5,,0.25,0.375,0.6666666666666666,0.6666666666666666,0.5,,0.375,,0.4683,,0.2,0.2857142857142857,,25.833333333333332,,2.0,,,2.0,,,,2.0,3.0,1.0,,,2.0,,,,4.0,6.0,,2.0,,2.0,2.0,,1.0,,,,,,,1.0,,,1.0,,,,1.0,1.0,,1.0,0.6666666666666666,,0.6666666666666666,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,0.5,,,,0.6666666666666666,0.6666666666666666,1.0,,,,,0.6666666666666666,0.11764705882352941,,,,,2.0,,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2018,2018,True
