EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,DefFTReboundPct,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,SecondChanceFG2M,SecondChanceFG2A,PtsUnassisted3s,Fg2aBlocked,ShortMidRangeAssists,OffTwoPtRebounds,DefThreePtRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,Offensive Fouls Drawn,SecondChanceFg2Pct,SecondChanceEfgPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceShotQualityAvg,PenaltyDefPoss,SecondChanceTurnovers,Blocked2s,BlockedAtRim,Blocks,OffShortMidRangeReboundPct,DefCorner3ReboundPct,Corner3FGM,PenaltyCorner3FGM,Corner3Assists,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,BadPassTurnovers,Travels,PenaltyTurnovers,TwoPtShootingFoulsDrawn,DefAtRimReboundPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFg3Pct,ShortMidRangePctBlocked,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3FGA,OffArc3ReboundPct,SecondChanceArc3Frequency,SelfOReb,SelfORebPct,LongMidRangeFGM,LongMidRangeFGA,PtsPutbacks,Fg3aBlocked,LongMidRangeAssists,FTOffRebounds,LostBallOutOfBoundsTurnovers,Charge Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedShortMidRange,RecoveredBlocks,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffFTReboundPct,OffLongMidRangeReboundPct,BlocksRecoveredPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Offensive Fouls,Defensive 3 Seconds Violations,SecondChanceArc3FGM,Charge Fouls Drawn,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,StepOutOfBoundsTurnovers,BlockedCorner3,HeaveAttempts,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3SecondViolations,LongMidRangePctBlocked,Transition Take Fouls Drawn,BlockedLongMidRange,Transition Take Fouls,team_id,year,season,team_vs
1628878-1628915-1642244-1642289-204322,1611661329,"Ariel Atkins, Kia Nurse, Sevgi Uzun, Kamilla Cardoso, Elizabeth Williams","Atkins, Nurse, Uzun, Cardoso, Williams",1628878-1628915-1642244-1642289-204322,CHI,400.0,4,7.0,-4.0,11.0,12.0,5.0,1.0,23.0,1.0,2.0,,1.0,1.0,,,1.0,,,4.0,8.0,,2.0,2.0,10.0,14.0,,,2.0,6.0,,,,4.0,8.0,,,1.0,,4.0,,4.0,,1.0,8.0,,1.0,,2.0,1.0,3.0,1.0,1.0,2.0,,2.0,,10.0,4.0,5.0,,1.0,1.0,,,,,0.5,0.3333333333333333,0.4,0.3333333333333333,0.45454545454545453,,0.3333333333333333,0.2,,1.0,,1.0,0.2,,,82.8,18.0,16.833333333333332,17.90909090909091,16.833333333333332,0.2,0.5,0.5,1.0,0.1,0.1,,,,0.16666666666666666,,,,,0.4,,0.395335,0.32821666666666666,,0.4,10.7875,24.4,0.45454545454545453,1.0,3.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,,,,,,0.3333333333333333,1.0,1.0,,1.0,0.3,0.3333333333333333,0.3333333333333333,1.0,0.3415,3.0,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,0.09090909090909091,0.1111111111111111,,,,,,,,,,,,,,,,,,,,2.0,3.0,,,2.0,,,,,,1.0,1.0,,1.0,,,,,,1.0,0.3,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,1611661329,2025,2025,True
1628915-1642289-1642301-1642817-204322,1611661329,"Kia Nurse, Kamilla Cardoso, Marquesha Davis, Hailey Van Lith, Elizabeth Williams","Nurse, Cardoso, Davis, Van Lith, Williams",1628915-1642289-1642301-1642817-204322,CHI,110.0,1,2.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,,,,,,,1.0,3.0,,,,2.0,,,,1.0,2.0,,,,2.0,2.0,,,,,1.0,,1.0,,1.0,2.0,,,,,1.0,1.0,,,2.0,,1.0,,2.0,2.0,1.0,,1.0,1.0,,,,,0.3333333333333333,0.5,0.3333333333333333,0.5,0.3333333333333333,,0.5,,,,,,0.5,,,52.36363636363637,34.0,21.0,34.0,21.0,0.3333333333333333,1.0,1.0,1.0,,,,,,0.5,1.0,,,,0.3333333333333333,,0.4235,0.4804,,1.0,9.1,,0.5,,1.0,,,,,,1.0,,1.0,1.0,,,,1.0,,1.0,,,,,,,0.5,,,,,0.3333333333333333,,,,,,1.0,1.0,,2.0,1.0,,,,,,,,,,,,,1.0,1.0,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,1611661329,2025,2025,True
1628915-1642289-1642291-202664-204296,1611661329,"Kia Nurse, Kamilla Cardoso, Angel Reese, Courtney Vandersloot, Rebecca Allen","Nurse, Cardoso, Reese, Vandersloot, Allen",1628915-1642289-1642291-202664-204296,CHI,48.0,2,1.0,2.0,2.0,2.0,,,4.0,1.0,1.0,,,,,,,,,1.0,1.0,,,,2.0,,,,,,,,,,2.0,,,,,1.0,,1.0,,1.0,2.0,,,,,,,,,,,,,2.0,,,,1.0,1.0,,,,,1.0,,1.0,,1.0,,,,,,,,,,,120.0,6.5,17.5,6.5,16.0,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,,0.8308,,,,0.8,,,,,,,,,,,,1.0,1.0,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2025,2025,True
1627671-1628878-1630446-1642289-1642291,1611661329,"Rachel Banham, Ariel Atkins, Michaela Onyenwere, Kamilla Cardoso, Angel Reese","Banham, Atkins, Onyenwere, Cardoso, Reese",1627671-1628878-1630446-1642289-1642291,CHI,7607.0,16,127.0,,237.0,237.0,8.0,30.0,474.0,38.0,59.0,1.0,2.0,22.0,,21.0,60.0,1.0,3.0,67.0,135.0,32.0,82.0,23.0,253.0,253.0,5.0,27.0,2.0,4.0,1.0,3.0,2.0,9.0,84.0,50.0,90.0,60.0,21.0,42.0,30.0,72.0,19.0,27.0,174.0,14.0,48.0,5.0,77.0,33.0,110.0,41.0,60.0,46.0,1.0,27.0,1.0,226.0,9.0,8.0,1.0,0.6268656716417911,0.6666666666666666,0.9375,0.3902439024390244,0.3333333333333333,0.3902439024390244,0.4962962962962963,0.5,0.5299539170506913,0.5,0.5572687224669604,0.46551724137931033,0.5625,0.3778801843317972,0.45454545454545453,0.5393258426966292,0.28,0.5806451612903226,0.28205128205128205,0.36363636363636365,0.6129032258064516,89.72788221375049,15.413502109704641,16.68354430379747,14.527426160337553,15.476793248945148,0.271889400921659,0.6440677966101694,0.6909090909090909,0.7105263157894737,0.10138248847926268,0.2764976958525346,0.35,0.35,0.9047619047619048,0.2857142857142857,0.5,,0.42857142857142855,0.3333333333333333,0.6497695852534562,0.35,0.516733502538071,0.4850285714285714,0.1067193675889328,0.03557312252964427,6.822222222222222,24.48780487804878,0.03375527426160337,20.0,54.0,8.0,20.0,6.0,13.0,11.0,19.0,24.0,28.0,15.0,13.0,24.0,5.0,20.0,8.0,44.0,3.0,0.4,0.4074074074074074,0.0962962962962963,0.06779661016949153,0.5454545454545454,0.2835820895522388,0.6857142857142857,0.2857142857142857,0.75,0.75,0.2488479262672811,0.37037037037037035,0.43478260869565216,0.55,0.533420588235294,10.0,4.0,23.0,16.0,24.0,0.3333333333333333,0.42857142857142855,11.0,,11.0,5.0,2.0,0.5,0.5,1.0,,16.0,3.0,1.0,16.0,0.43478260869565216,0.07079646017699115,0.1111111111111111,5.0,10.0,2.0,4.0,2.0,7.0,0.2857142857142857,0.14814814814814814,0.37037037037037035,0.5,0.2,0.14814814814814814,0.5,1.0,3.0,0.2564102564102564,0.1111111111111111,6.0,0.057692307692307696,9.0,22.0,8.0,,4.0,,2.0,2.0,7.0,,1.0,1.0,7.0,13.0,,,,,0.15384615384615385,0.5416666666666666,0.10138248847926268,0.4090909090909091,0.42857142857142855,0.4444444444444444,6.0,,,2.0,,,,,,,,1.0,0.045454545454545456,,,,1611661329,2025,2025,True
1627671-1628878-1628915-1642289-1642291,1611661329,"Rachel Banham, Ariel Atkins, Kia Nurse, Kamilla Cardoso, Angel Reese","Banham, Atkins, Nurse, Cardoso, Reese",1627671-1628878-1628915-1642289-1642291,CHI,2199.0,12,37.0,-8.0,71.0,72.0,23.0,10.0,143.0,9.0,16.0,2.0,5.0,6.0,2.0,6.0,21.0,,3.0,12.0,32.0,8.0,27.0,23.0,71.0,79.0,4.0,9.0,3.0,12.0,1.0,5.0,12.0,21.0,18.0,6.0,24.0,21.0,6.0,9.0,8.0,17.0,6.0,7.0,42.0,5.0,11.0,2.0,19.0,14.0,33.0,10.0,14.0,25.0,3.0,28.0,4.0,62.0,21.0,23.0,3.0,0.75,0.75,1.0,0.2962962962962963,0.2,0.2962962962962963,0.375,0.25,0.4067796610169492,0.2647058823529412,0.4863013698630137,0.375,0.42,0.4576271186440678,0.6666666666666666,0.4583333333333333,0.2631578947368421,0.53125,0.3333333333333333,,0.4,93.64256480218282,16.140845070422536,14.625,15.253521126760564,13.805555555555555,0.2711864406779661,0.5625,0.6,0.7777777777777778,0.1016949152542373,0.3559322033898305,0.2857142857142857,0.2857142857142857,1.0,0.29411764705882354,0.4,0.11764705882352941,0.17647058823529413,,0.7288135593220338,0.2857142857142857,0.5204030000000001,0.46792058823529414,0.1267605633802817,0.29577464788732394,6.934375,24.442307692307693,0.323943661971831,2.0,11.0,1.0,4.0,,4.0,2.0,8.0,6.0,11.0,9.0,2.0,3.0,3.0,7.0,,10.0,1.0,0.25,0.2777777777777778,0.125,0.0625,0.3,0.4,0.75,0.5714285714285714,0.7142857142857143,0.8,0.1864406779661017,0.18181818181818182,0.25,1.0,0.5573875,22.0,,6.0,4.0,6.0,0.4444444444444444,0.6666666666666666,2.0,1.0,2.0,,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,3.0,2.0,2.0,9.0,0.3333333333333333,0.14492753623188406,0.21951219512195122,1.0,3.0,,2.0,1.0,5.0,0.2,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.2222222222222222,,,3.0,0.3333333333333333,0.3333333333333333,1.0,0.02857142857142857,1.0,5.0,,,,1.0,1.0,,,,,,2.0,2.0,,,,0.5,,0.3333333333333333,0.0847457627118644,0.2,0.2,,,,1.0,,0.3333333333333333,1.0,,,,1.0,0.03571428571428571,,,1.0,,,1611661329,2025,2025,True
1627671-1628915-1630446-1630446-1642291,1611661329,"Rachel Banham, Kia Nurse, Michaela Onyenwere, Michaela Onyenwere, Angel Reese","Banham, Nurse, Onyenwere, Onyenwere, Reese",1627671-1628915-1630446-1630446-1642291,CHI,119.0,1,2.0,5.0,4.0,4.0,3.0,1.0,8.0,,,,,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,2.0,5.0,,,,,1.0,1.0,1.0,2.0,5.0,,,3.0,1.0,1.0,,1.0,1.0,1.0,,3.0,,1.0,,3.0,1.0,4.0,,,2.0,1.0,2.0,,5.0,5.0,3.0,,,,1.0,0.5,1.0,0.5,,,0.5,0.75,0.625,,0.8333333333333334,0.6666666666666666,,1.0,,1.0,0.5,,1.0,96.80672268907563,14.75,15.0,14.25,15.0,,,,,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,,,,0.5,1.0,0.6666666666666666,1.0,0.4678,0.41985,,1.0,17.8,24.05,0.75,,,,,,,,1.0,2.0,1.0,1.0,,,1.0,1.0,,1.0,,,,,,,1.0,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,0.25,0.5,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,1611661329,2025,2025,True
1627671-1628878-1628915-1642818-204322,1611661329,"Rachel Banham, Ariel Atkins, Kia Nurse, Maddy Westbeld, Elizabeth Williams","Banham, Atkins, Nurse, Westbeld, Williams",1627671-1628878-1628915-1642818-204322,CHI,98.0,1,2.0,4.0,3.0,3.0,,,6.0,,,,,,,,,,,1.0,2.0,,,2.0,4.0,,,,,,,,,,2.0,,,,,1.0,,1.0,,,2.0,,1.0,,1.0,,1.0,,,1.0,,2.0,,4.0,,,,1.0,1.0,,,,,0.5,,0.5,,0.6666666666666666,,,,,1.0,,1.0,,,1.0,88.16326530612245,9.333333333333334,23.333333333333332,9.333333333333334,23.333333333333332,,,,,,,,,,,,,,,,,0.42275,,,,10.0,,,1.0,1.0,,,,,1.0,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,1611661329,2025,2025,True
1627671-1630446-1642289-204296-204322,1611661329,"Rachel Banham, Michaela Onyenwere, Kamilla Cardoso, Rebecca Allen, Elizabeth Williams","Banham, Onyenwere, Cardoso, Allen, Williams",1627671-1630446-1642289-204296-204322,CHI,443.0,4,7.0,-4.0,13.0,15.0,1.0,1.0,28.0,1.0,2.0,,,1.0,,2.0,5.0,,,1.0,4.0,2.0,6.0,1.0,9.0,13.0,,,,1.0,,,,,2.0,,6.0,5.0,2.0,1.0,2.0,3.0,2.0,1.0,8.0,1.0,4.0,1.0,6.0,1.0,7.0,1.0,3.0,2.0,,2.0,,9.0,,1.0,,1.0,1.0,1.0,0.3333333333333333,,0.3333333333333333,0.25,,0.4,,0.4090909090909091,,,0.6,1.0,1.0,0.25,0.8333333333333334,0.14285714285714285,,1.0,91.0158013544018,16.846153846153847,14.933333333333334,16.692307692307693,14.0,0.2,0.5,1.0,1.0,0.1,0.5,0.4,0.5,1.0,,,,,,0.8,0.4,0.520275,0.2939,,,6.775,24.566666666666666,0.07692307692307693,,2.0,,,,1.0,,,1.0,,,,2.0,1.0,1.0,,3.0,,,,0.25,0.5,0.6666666666666666,,0.5,,1.0,0.5,0.2,,,,,3.0,1.0,1.0,,1.0,,,,,,,,,,,,2.0,,,1.0,1.0,0.09090909090909091,0.2,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,1.0,,,,,,,,,1.0,1.0,0.16666666666666666,,0.2,,,1.0,,,,,,,,,,,,,,,,,,,,,1611661329,2025,2025,True
1627671-1628878-1642244-1642289-1642818,1611661329,"Rachel Banham, Ariel Atkins, Sevgi Uzun, Kamilla Cardoso, Maddy Westbeld","Banham, Atkins, Uzun, Cardoso, Westbeld",1627671-1628878-1642244-1642289-1642818,CHI,364.0,2,6.0,4.0,10.0,10.0,,1.0,20.0,2.0,2.0,,,2.0,,2.0,2.0,,,4.0,5.0,2.0,4.0,,14.0,10.0,,,,,,,,,8.0,,6.0,2.0,2.0,4.0,2.0,6.0,2.0,2.0,14.0,1.0,2.0,,3.0,1.0,4.0,,3.0,1.0,,,,14.0,,,,1.0,1.0,1.0,0.5,,0.5,0.8,,0.7777777777777778,,0.7777777777777778,,,0.4444444444444444,,1.0,0.5,0.75,0.3333333333333333,0.5,,79.12087912087912,18.0,18.4,17.1,18.4,0.2222222222222222,1.0,1.0,1.0,0.2222222222222222,0.2222222222222222,1.0,1.0,1.0,,,,,,0.6666666666666666,1.0,0.5261166666666667,,,,6.659999999999999,23.75,,1.0,2.0,,1.0,,,1.0,,1.0,2.0,1.0,1.0,1.0,,1.0,,2.0,,,,,,0.5,,0.5,,1.0,1.0,0.2222222222222222,0.5,0.5,1.0,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,1.0,,,,,,1.0,0.1111111111111111,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,1611661329,2025,2025,True
1627669-1628878-1628915-1642291-204322,1611661329,"Moriah Jefferson, Ariel Atkins, Kia Nurse, Angel Reese, Elizabeth Williams","Jefferson, Atkins, Nurse, Reese, Williams",1627669-1628878-1628915-1642291-204322,CHI,382.0,1,6.0,-7.0,12.0,12.0,8.0,1.0,24.0,2.0,3.0,1.0,1.0,1.0,1.0,,4.0,,4.0,2.0,6.0,1.0,5.0,2.0,9.0,16.0,,,1.0,2.0,1.0,5.0,2.0,7.0,2.0,2.0,3.0,4.0,,1.0,1.0,2.0,,1.0,5.0,1.0,3.0,,4.0,1.0,5.0,1.0,3.0,3.0,,3.0,1.0,9.0,7.0,8.0,1.0,0.5,0.5,1.0,0.2,0.2,0.2,0.3333333333333333,0.5,0.3181818181818182,0.35714285714285715,0.375,,0.4375,0.45454545454545453,,0.75,0.3333333333333333,0.6666666666666666,0.14285714285714285,,0.6666666666666666,90.47120418848168,13.75,18.083333333333332,12.333333333333334,17.75,0.2727272727272727,0.6666666666666666,1.0,0.5,0.09090909090909091,0.36363636363636365,,,,0.14285714285714285,1.0,0.14285714285714285,0.5714285714285714,,0.7272727272727273,,0.4882727272727273,0.4720714285714286,,0.7777777777777778,4.516666666666667,23.94,0.6666666666666666,,3.0,,,,1.0,,,1.0,,,,,1.0,1.0,,1.0,,,,0.16666666666666666,0.3333333333333333,,,0.5,,,0.5,0.2727272727272727,,,,,2.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,0.09090909090909091,0.16666666666666666,,,,,,1.0,,,,,,,,,1.0,0.3333333333333333,1.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1611661329,2025,2025,True
1627669-1628915-1630446-1642289-204322,1611661329,"Moriah Jefferson, Kia Nurse, Michaela Onyenwere, Kamilla Cardoso, Elizabeth Williams","Jefferson, Nurse, Onyenwere, Cardoso, Williams",1627669-1628915-1630446-1642289-204322,CHI,51.0,1,1.0,,1.0,1.0,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.470588235294116,23.0,28.0,23.0,28.0,,,,,,,,,,,,,,,,,0.3395,,,,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1611661329,2025,2025,True
1627671-1628878-1642244-1642289-204322,1611661329,"Rachel Banham, Ariel Atkins, Sevgi Uzun, Kamilla Cardoso, Elizabeth Williams","Banham, Atkins, Uzun, Cardoso, Williams",1627671-1628878-1642244-1642289-204322,CHI,1252.0,4,21.0,-6.0,37.0,39.0,1.0,4.0,76.0,7.0,13.0,,1.0,3.0,,4.0,13.0,,1.0,7.0,19.0,6.0,16.0,5.0,37.0,43.0,,3.0,,1.0,,1.0,,,8.0,6.0,12.0,13.0,4.0,4.0,4.0,8.0,2.0,4.0,20.0,3.0,6.0,1.0,15.0,4.0,19.0,2.0,8.0,8.0,,7.0,,34.0,,1.0,,0.5714285714285714,0.5714285714285714,0.6666666666666666,0.375,,0.375,0.3684210526315789,,0.45714285714285713,,0.4868421052631579,0.375,,0.45714285714285713,1.0,0.5454545454545454,0.3333333333333333,0.6666666666666666,0.19047619047619047,1.0,,87.41214057507987,16.783783783783782,16.17948717948718,16.054054054054053,14.76923076923077,0.37142857142857144,0.5384615384615384,0.6363636363636364,0.5714285714285714,0.08571428571428572,0.37142857142857144,0.3076923076923077,0.3076923076923077,0.5,0.5,,,0.5,,0.8285714285714286,0.3076923076923077,0.5557185714285714,0.5959,0.08108108108108109,,4.910526315789474,24.30625,0.02702702702702703,,3.0,,3.0,6.0,2.0,,1.0,8.0,3.0,3.0,,2.0,,3.0,,5.0,,,0.375,0.10526315789473684,0.15384615384615385,0.4,0.08333333333333333,0.8,0.16666666666666666,1.0,0.7142857142857143,0.08571428571428572,,,,0.511,2.0,,3.0,2.0,3.0,,1.0,2.0,,2.0,3.0,1.0,0.6666666666666666,0.6666666666666666,1.0,,2.0,,,4.0,0.5555555555555556,0.10526315789473684,0.18181818181818182,,3.0,1.0,1.0,1.0,1.0,1.0,,0.75,,,0.25,1.0,1.0,,0.25,,1.0,0.05263157894736842,,3.0,,,,,,,1.0,,,,1.0,2.0,,,,,,0.6666666666666666,0.08571428571428572,,,,,1.0,,,,,,,,,,,,,,,1611661329,2025,2025,True
1628878-1630446-1642289-1642817-204296,1611661329,"Ariel Atkins, Michaela Onyenwere, Kamilla Cardoso, Hailey Van Lith, Rebecca Allen","Atkins, Onyenwere, Cardoso, Van Lith, Allen",1628878-1630446-1642289-1642817-204296,CHI,124.0,1,2.0,-4.0,4.0,5.0,,,9.0,,1.0,,,,,,,,,,1.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.5,,,1.0,104.51612903225805,13.0,14.4,13.0,14.4,1.0,,,,,,,,,,,,,,1.0,,0.6308,,,,2.6,,,,,,,,1.0,,,,,,,,2.0,3.0,,3.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1611661329,2025,2025,True
1628915-1642244-1642291-204296-204322,1611661329,"Kia Nurse, Sevgi Uzun, Angel Reese, Rebecca Allen, Elizabeth Williams","Nurse, Uzun, Reese, Allen, Williams",1628915-1642244-1642291-204296-204322,CHI,918.0,7,15.0,-5.0,29.0,32.0,7.0,2.0,61.0,5.0,9.0,,2.0,,,,5.0,,3.0,8.0,19.0,,5.0,4.0,20.0,25.0,,,,4.0,,3.0,2.0,2.0,6.0,10.0,,5.0,,3.0,,3.0,,2.0,6.0,1.0,4.0,,7.0,3.0,10.0,5.0,7.0,7.0,,6.0,,20.0,2.0,7.0,,0.375,0.375,,,,,0.42105263157894735,,0.3333333333333333,,0.38461538461538464,,0.125,0.20833333333333334,,0.5714285714285714,0.2,0.5,0.1875,,0.75,95.68627450980392,15.551724137931034,14.59375,14.758620689655173,14.15625,0.375,0.5555555555555556,0.5555555555555556,0.4,,0.20833333333333334,,,,0.2857142857142857,,,0.42857142857142855,,0.5833333333333334,,0.4754326086956522,0.47770714285714283,,0.1,8.278947368421052,25.259999999999998,0.2413793103448276,2.0,5.0,,2.0,,,,2.0,3.0,9.0,7.0,2.0,4.0,2.0,3.0,1.0,7.0,1.0,,,,,0.5714285714285714,0.18181818181818182,0.42857142857142855,0.25,,0.5,0.20833333333333334,0.4,0.4,,0.5467,13.0,,3.0,2.0,3.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,3.0,,1.0,4.0,0.3333333333333333,0.15384615384615385,0.19047619047619047,,2.0,,,,1.0,,,0.6666666666666666,,,,,,1.0,0.2,0.3333333333333333,1.0,0.0625,1.0,5.0,,,1.0,,,1.0,2.0,,,,1.0,1.0,,,,,,0.3333333333333333,0.20833333333333334,0.2,0.2,1.0,,,,1.0,,,,,,,,,,,,,1611661329,2025,2025,True
