EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,ShootingFouls,Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,PenaltyDefPoss,AtRimFGM,SecondChanceAtRimFGA,AtRimAssists,SelfOReb,DeadBallTurnovers,Travels,Turnovers,AtRimPctBlocked,LongMidRangePctBlocked,DefAtRimReboundPct,SelfORebPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimFGM,PenaltyAtRimFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,LongMidRangeAssists,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,LiveBallTurnoverPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyTurnovers,SecondChanceCorner3FGA,FTOffRebounds,Charge Fouls Drawn,OffFTReboundPct,SecondChanceCorner3Frequency,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,LostBallOutOfBoundsTurnovers,Clear Path Fouls,ThreePtShootingFoulsDrawn,3SecondViolations,SecondChanceFg3Pct,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,DefCorner3ReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,BlockedLongMidRange,Defensive 3 Seconds Violations,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,Transition Take Fouls,Blocked3s,BlockedArc3,Transition Take Fouls Drawn,Technical Free Throw Trips,PenaltyCorner3FGM,3pt And 1 Free Throw Trips,PenaltyCorner3Accuracy,BlockedCorner3,team_id,year,season,team_vs
1628277-1628280-1628886-1631044-1642814,1611661330,"Allisha Gray, Brionna Jones, Jordin Canada, Naz Hillmon, Taylor Thierry","Gray, Jones, Canada, Hillmon, Thierry",1628277-1628280-1628886-1631044-1642814,ATL,36.0,1,1.0,1.0,1.0,1.0,,2.0,,,,,,1.0,,,,1.0,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,14.0,22.0,14.0,22.0,,,,,,1.0,,,,,,,0.3249,,0.3249,,,21.0,,1.0,-2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2025,2025,True
1628278-1628280-1628886-1630471-1631044,1611661330,"Shatori Walker-Kimbrough, Brionna Jones, Jordin Canada, Maya Caldwell, Naz Hillmon","Walker-Kimbrough, Jones, Canada, Caldwell, Hillmon",1628278-1628280-1628886-1630471-1631044,ATL,157.0,3,3.0,5.0,5.0,2.0,1.0,10.0,,,,,,,1.0,,,,2.0,2.0,2.0,6.0,,,,2.0,2.0,,,,,,,,1.0,,,,,,,,1.0,,,1.0,,1.0,1.0,,1.0,2.0,2.0,2.0,,,,2.0,,,,,,,,,,0.3333333333333333,1.0,,1.0,,,,,,1.0,,0.5,,,,,,,1.0,91.71974522292993,14.4,17.0,13.2,14.6,,,,,,,,,0.5,,,1.0,0.401625,,0.5022,1.0,,,23.4,0.4,-4.0,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,0.5,,,,,,,,,,,1.0,,,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2025,2025,True
1628277-1631009-1631044-1642804-203398,1611661330,"Allisha Gray, Rhyne Howard, Naz Hillmon, Te-Hina Paopao, Brittney Griner","Gray, Howard, Hillmon, Paopao, Griner",1628277-1631009-1631044-1642804-203398,ATL,3861.0,23,64.0,122.0,132.0,10.0,9.0,254.0,30.0,3.0,18.0,36.0,9.0,14.0,23.0,2.0,46.0,80.0,28.0,11.0,127.0,148.0,3.0,4.0,2.0,3.0,12.0,2.0,4.0,,7.0,58.0,34.0,2.0,23.0,5.0,29.0,36.0,11.0,79.0,5.0,6.0,26.0,21.0,4.0,51.0,11.0,62.0,8.0,6.0,13.0,28.0,19.0,13.0,,115.0,7.0,10.0,,0.6304347826086957,0.6444444444444445,0.575,0.75,0.5,0.5370370370370371,0.75,0.5,0.5619469026548672,0.8571428571428571,0.5,0.25925925925925924,0.0625,0.08333333333333333,1.0,0.7241379310344828,0.17647058823529413,0.9285714285714286,0.25,0.8245614035087719,0.2037037037037037,0.2727272727272727,0.05555555555555555,0.4,0.23529411764705882,0.5833333333333334,0.9130434782608695,94.73193473193474,14.524590163934427,15.825757575757576,14.19672131147541,15.348484848484848,0.2777777777777778,0.3333333333333333,0.5,0.5454545454545454,0.6111111111111112,0.12962962962962962,0.6428571428571429,0.6428571428571429,0.21296296296296297,0.3333333333333333,0.42857142857142855,0.5370370370370371,0.49265925925925924,0.51574,0.5660714285714286,0.09448818897637795,0.05511811023622047,8.05875,24.37857142857143,0.08196721311475409,-21.0,18.0,19.0,1.0,12.0,3.0,6.0,,19.0,0.06666666666666667,,0.8666666666666667,0.0625,0.6333333333333333,0.6785714285714286,0.631578947368421,0.16666666666666666,1.0,2.0,2.0,5.0,,6.0,1.0,3.0,8.0,1.0,3.0,21.0,3.0,6.0,7.0,6.0,1.0,6.0,2.0,13.0,,8.0,5.0,,3.0,,1.0,2.0,2.0,3.0,3.0,8.0,6.0,4.0,2.0,6.0,4.0,1.0,0.875,0.2857142857142857,0.3333333333333333,0.2857142857142857,0.6842105263157895,0.3333333333333333,0.5,0.6666666666666666,0.6666666666666666,0.046296296296296294,0.4,0.4,0.5,0.2608695652173913,0.2727272727272727,1.0,1.0,1.0,0.6666666666666666,,0.42857142857142855,0.3333333333333333,0.2608695652173913,0.07079646017699115,0.09411764705882353,3.0,,,,,,1.0,1.0,1.0,3.0,,,,0.5,0.03571428571428571,,0.043478260869565216,1.0,0.5,1.0,,,,,,,,,,,,,,,,,1611661330,2025,2025,True
1628269-1628886-1631009-1631044-203398,1611661330,"Nia Coffey, Jordin Canada, Rhyne Howard, Naz Hillmon, Brittney Griner","Coffey, Canada, Howard, Hillmon, Griner",1628269-1628886-1631009-1631044-203398,ATL,116.0,1,2.0,4.0,4.0,,,8.0,1.0,,1.0,1.0,,,1.0,,2.0,2.0,1.0,,4.0,3.0,,,,,,,,,,4.0,,,1.0,,2.0,2.0,1.0,4.0,,,2.0,,,2.0,,2.0,1.0,1.0,,,,,,4.0,,,,1.0,1.0,1.0,,,0.6666666666666666,,,0.6666666666666666,,,0.3333333333333333,,,,,,0.6666666666666666,,0.6666666666666666,,,,,,,0.5,99.3103448275862,11.5,17.5,11.5,16.75,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,,,,0.3333333333333333,,,0.6666666666666666,0.5571833333333334,,,,,5.7,24.3,,1.0,,1.0,,1.0,,1.0,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1611661330,2025,2025,True
1628277-1628278-1631009-1642804-203398,1611661330,"Allisha Gray, Shatori Walker-Kimbrough, Rhyne Howard, Te-Hina Paopao, Brittney Griner","Gray, Walker-Kimbrough, Howard, Paopao, Griner",1628277-1628278-1631009-1642804-203398,ATL,159.0,3,3.0,7.0,4.0,6.0,1.0,11.0,3.0,3.0,,,,1.0,1.0,,2.0,4.0,1.0,,4.0,,,,,,,2.0,4.0,,4.0,2.0,2.0,,1.0,,1.0,1.0,,2.0,1.0,,3.0,1.0,,4.0,1.0,5.0,,,,1.0,,,,4.0,4.0,6.0,,0.5,0.5,0.5,,0.5,0.4,,0.4,0.4,,0.4,0.2,,,,1.0,,1.0,1.0,1.0,0.3333333333333333,,,,1.0,,1.0,99.62264150943396,9.285714285714286,23.5,9.285714285714286,23.5,0.6,,,,,0.2,,,0.2,,0.6,0.8,0.53764,,0.53764,,1.0,6.275,22.9,0.8571428571428571,4.0,1.0,2.0,,1.0,1.0,1.0,,1.0,,,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,,,2.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,0.2,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2025,2025,True
1628277-1628278-1628280-1630471-203398,1611661330,"Allisha Gray, Shatori Walker-Kimbrough, Brionna Jones, Maya Caldwell, Brittney Griner","Gray, Walker-Kimbrough, Jones, Caldwell, Griner",1628277-1628278-1628280-1630471-203398,ATL,62.0,1,1.0,2.0,2.0,,,4.0,,,1.0,1.0,,,1.0,,1.0,1.0,1.0,,2.0,4.0,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,0.5,,,0.5,,,0.5,,,,,,,,,,,,,,,,92.9032258064516,15.0,16.0,15.0,16.0,,0.5,1.0,1.0,,,,,0.5,,,0.5,0.475325,,,,,13.7,24.1,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2025,2025,True
1628278-1628280-1631009-1642804-203398,1611661330,"Shatori Walker-Kimbrough, Brionna Jones, Rhyne Howard, Te-Hina Paopao, Brittney Griner","Walker-Kimbrough, Jones, Howard, Paopao, Griner",1628278-1628280-1631009-1642804-203398,ATL,332.0,3,6.0,11.0,13.0,,,24.0,2.0,,2.0,4.0,1.0,1.0,1.0,,5.0,7.0,1.0,1.0,11.0,14.0,,,,,,,,,,4.0,6.0,,1.0,,2.0,2.0,,4.0,,1.0,3.0,4.0,,7.0,1.0,8.0,,,1.0,4.0,1.0,2.0,,11.0,,,,0.4,0.4,0.7142857142857143,,,0.625,,,0.6111111111111112,,,0.125,,,,1.0,0.5,1.0,,1.0,0.3333333333333333,,0.5,,,1.0,1.0,104.09638554216868,14.727272727272727,13.076923076923077,14.727272727272727,13.076923076923077,0.25,0.5,0.5,0.5,,0.125,1.0,1.0,0.125,,,0.375,0.442475,,,,,9.200000000000001,26.2,,-3.0,9.0,2.0,,2.0,,1.0,,3.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,1.0,,,,,1.0,,,,1.0,,,,,,1.0,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,0.1111111111111111,0.125,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1611661330,2025,2025,True
1628277-1628280-1628886-1630471-203398,1611661330,"Allisha Gray, Brionna Jones, Jordin Canada, Maya Caldwell, Brittney Griner","Gray, Jones, Canada, Caldwell, Griner",1628277-1628280-1628886-1630471-203398,ATL,3903.0,7,65.0,117.0,119.0,2.0,13.0,236.0,26.0,,11.0,24.0,9.0,17.0,35.0,4.0,33.0,67.0,44.0,6.0,129.0,130.0,4.0,8.0,7.0,,20.0,1.0,1.0,,5.0,36.0,30.0,,35.0,8.0,18.0,32.0,4.0,78.0,7.0,9.0,15.0,24.0,3.0,42.0,16.0,58.0,9.0,6.0,16.0,30.0,18.0,8.0,,109.0,5.0,2.0,,0.5454545454545454,0.5454545454545454,0.4925373134328358,0.5,1.0,0.5540540540540541,0.6666666666666666,1.25,0.5608695652173913,0.6666666666666666,1.25,0.3963963963963964,0.11940298507462686,0.08333333333333333,0.6,0.6153846153846154,0.2647058823529412,0.625,0.2916666666666667,0.6190476190476191,0.27586206896551724,0.23076923076923078,0.23076923076923078,0.375,0.17647058823529413,0.72,0.6,87.07148347425058,16.188034188034187,16.88235294117647,15.247863247863247,15.563025210084033,0.23423423423423423,0.21621621621621623,0.4583333333333333,0.5,0.36363636363636365,0.15315315315315314,0.5294117647058824,0.5294117647058824,0.3153153153153153,0.26666666666666666,,0.6306306306306306,0.49259954954954954,0.491205,0.411775,0.15503875968992248,0.03875968992248062,7.907462686567164,24.643181818181816,0.017094017094017096,-1.0,15.0,13.0,3.0,10.0,1.0,9.0,,18.0,0.23076923076923078,,0.2222222222222222,0.02,0.5,0.65,0.7692307692307693,0.2,1.0,,2.0,9.0,,17.0,1.0,1.0,19.0,1.0,1.0,42.0,15.0,17.0,14.0,12.0,2.0,4.0,3.0,9.0,3.0,8.0,1.0,,,,2.0,2.0,4.0,2.0,,4.0,11.0,3.0,7.0,11.0,3.0,1.0,0.7368421052631579,0.4318181818181818,1.0,0.4318181818181818,0.5,0.5714285714285714,0.8,0.2727272727272727,0.4444444444444444,0.08108108108108109,0.2222222222222222,0.2222222222222222,1.0,0.4857142857142857,0.4857142857142857,0.7058823529411765,0.3333333333333333,1.0,,,0.5,1.0,0.4857142857142857,0.034782608695652174,0.056338028169014086,,3.0,,,,0.2,3.0,4.0,,2.0,,,1.0,0.5714285714285714,,,,0.75,0.75,0.6666666666666666,,1.0,1.0,1.0,0.3333333333333333,1.0,,,,,,,,,,,1611661330,2025,2025,True
1628269-1628277-1630471-1642804-1642814,1611661330,"Nia Coffey, Allisha Gray, Maya Caldwell, Te-Hina Paopao, Taylor Thierry","Coffey, Gray, Caldwell, Paopao, Thierry",1628269-1628277-1630471-1642804-1642814,ATL,7.0,1,,1.0,,1.0,,1.0,1.0,1.0,,,,,,,1.0,1.0,,,2.0,,,,,,,1.0,1.0,,2.0,2.0,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,2.0,2.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,205.71428571428572,6.0,,6.0,,1.0,,,,,,,,,,1.0,1.0,0.6872,,0.6872,,1.0,2.9,,1.0,2.0,,1.0,,1.0,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2025,2025,True
1628269-1628280-1630471-1631009-1642814,1611661330,"Nia Coffey, Brionna Jones, Maya Caldwell, Rhyne Howard, Taylor Thierry","Coffey, Jones, Caldwell, Howard, Thierry",1628269-1628280-1630471-1631009-1642814,ATL,49.0,1,1.0,2.0,2.0,,,4.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.55102040816327,11.5,13.0,11.5,12.5,,,,,,,,,,,,,,,,,,,,,-3.0,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2025,2025,True
1628269-1628277-1628886-1631009-203398,1611661330,"Nia Coffey, Allisha Gray, Jordin Canada, Rhyne Howard, Brittney Griner","Coffey, Gray, Canada, Howard, Griner",1628269-1628277-1628886-1631009-203398,ATL,384.8,7,6.0,32.0,33.0,10.0,7.0,65.0,13.0,2.0,5.0,13.0,,,7.0,,13.0,26.0,7.0,3.0,32.0,27.0,6.0,8.0,,,12.0,3.0,4.0,2.0,8.0,14.0,12.0,2.0,6.0,6.0,7.0,7.0,2.0,14.0,2.0,5.0,13.0,5.0,,18.0,8.0,26.0,2.0,2.0,4.0,10.0,4.0,5.0,1.0,20.0,8.0,10.0,1.0,0.5384615384615384,0.5833333333333334,0.5,0.75,0.75,0.4393939393939394,0.75,0.5,0.45714285714285713,0.75,0.5,0.21212121212121213,0.23076923076923078,0.3076923076923077,,1.0,0.38461538461538464,1.0,0.4,1.0,0.3888888888888889,0.4,0.375,,0.4,1.0,1.0,243.24324324324326,15.34375,-3.2181818181818183,14.28125,-3.272727272727273,0.3939393939393939,0.3939393939393939,0.38461538461538464,0.5555555555555556,0.4,,,,0.21212121212121213,,0.3333333333333333,0.6060606060606061,0.5135875,0.5632666666666667,0.51504,0.375,0.25,4.380769230769231,28.400000000000002,0.3125,5.0,8.0,8.0,6.0,5.0,,6.0,1.0,7.0,0.15384615384615385,,1.0,,0.6153846153846154,0.7272727272727273,0.625,0.75,4.0,2.0,,,,1.0,,2.0,1.0,,2.0,,3.0,1.0,,,,,,1.0,1.0,1.0,,1.0,,1.0,,,,,1.0,2.0,1.0,1.0,,2.0,2.0,,,0.14285714285714285,,0.16666666666666666,0.14285714285714285,,,1.0,,,,,,0.14285714285714285,0.14285714285714285,,0.6666666666666666,0.5,1.0,,0.3333333333333333,,0.16666666666666666,0.058823529411764705,0.07407407407407407,5.0,,1.0,,1.0,,,,,2.0,,,,,,,,1.0,,,,,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,1611661330,2025,2025,True
1628277-1630471-1631009-1631044-203398,1611661330,"Allisha Gray, Maya Caldwell, Rhyne Howard, Naz Hillmon, Brittney Griner","Gray, Caldwell, Howard, Hillmon, Griner",1628277-1630471-1631009-1631044-203398,ATL,2581.0,13,43.0,80.0,79.0,5.0,13.0,159.0,33.0,3.0,4.0,10.0,3.0,11.0,20.0,3.0,25.0,54.0,25.0,11.0,88.0,88.0,5.0,11.0,3.0,1.0,17.0,2.0,5.0,1.0,5.0,28.0,22.0,4.0,20.0,6.0,14.0,23.0,2.0,55.0,3.0,10.0,10.0,17.0,1.0,28.0,13.0,41.0,5.0,4.0,11.0,18.0,17.0,13.0,1.0,71.0,5.0,5.0,,0.56,0.6086956521739131,0.46296296296296297,0.45454545454545453,0.4,0.4873417721518987,0.5714285714285714,0.4,0.5058823529411764,0.5666666666666667,0.4166666666666667,0.31645569620253167,0.1111111111111111,0.2,1.0,0.68,0.35714285714285715,0.6666666666666666,0.1875,0.675,0.29545454545454547,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.16666666666666666,0.6666666666666666,0.6363636363636364,88.7098024021697,15.825,16.645569620253166,14.7125,15.79746835443038,0.4177215189873418,0.12658227848101267,0.4,0.5,0.5,0.13924050632911392,0.2727272727272727,0.2727272727272727,0.25316455696202533,0.21428571428571427,0.6,0.7341772151898734,0.5490481012658228,0.5804090909090909,0.5480400000000001,0.19318181818181818,0.056818181818181816,6.05,24.124000000000002,0.0625,,9.0,18.0,8.0,11.0,3.0,8.0,1.0,11.0,0.12121212121212122,,0.6923076923076923,0.07894736842105263,0.5454545454545454,0.6206896551724138,0.6111111111111112,0.5714285714285714,4.0,2.0,1.0,5.0,,8.0,,,9.0,,,27.0,,8.0,9.0,8.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,,2.0,,2.0,2.0,,2.0,,5.0,5.0,3.0,2.0,5.0,2.0,1.0,1.0,0.36,,0.36,0.2727272727272727,0.25,0.6666666666666666,0.4,0.3333333333333333,0.06329113924050633,0.2,0.2,1.0,0.4,0.4,1.0,0.5,0.5,0.6666666666666666,,,,0.4,0.05952380952380952,0.0847457627118644,1.0,,,,,,2.0,2.0,,,,,,0.6666666666666666,,,,0.75,0.6666666666666666,1.0,,,,,,,,,,,1.0,2.0,,,,,1611661330,2025,2025,True
1628277-1628278-1628886-1631009-1642804,1611661330,"Allisha Gray, Shatori Walker-Kimbrough, Jordin Canada, Rhyne Howard, Te-Hina Paopao","Gray, Walker-Kimbrough, Canada, Howard, Paopao",1628277-1628278-1628886-1631009-1642804,ATL,3.0,1,,,1.0,,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.0,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2025,2025,True
1628277-1628886-1631009-1642804-203398,1611661330,"Allisha Gray, Jordin Canada, Rhyne Howard, Te-Hina Paopao, Brittney Griner","Gray, Canada, Howard, Paopao, Griner",1628277-1628886-1631009-1642804-203398,ATL,6.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2025,2025,True
1628269-1628277-1628278-1630471-1631044,1611661330,"Nia Coffey, Allisha Gray, Shatori Walker-Kimbrough, Maya Caldwell, Naz Hillmon","Coffey, Gray, Walker-Kimbrough, Caldwell, Hillmon",1628269-1628277-1628278-1630471-1631044,ATL,190.0,2,3.0,5.0,6.0,3.0,,11.0,1.0,1.0,,2.0,,,1.0,,,3.0,1.0,1.0,1.0,7.0,,,,,,,2.0,1.0,1.0,,,,1.0,,,,,,1.0,,1.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,,,,,,,,,0.1,,0.125,0.25,,,1.0,0.5,,0.5,1.0,0.5,0.25,,,,1.0,,0.5,83.36842105263159,16.0,18.333333333333332,16.0,17.833333333333332,0.25,0.5,,,,,,,0.25,,0.3333333333333333,0.5,0.4818875,,0.51635,,1.0,5.3999999999999995,23.7,0.6,-6.0,4.0,,,,,,,1.0,,,0.5,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2025,2025,True
1628886-1631009-1631044-1642804-203398,1611661330,"Jordin Canada, Rhyne Howard, Naz Hillmon, Te-Hina Paopao, Brittney Griner","Canada, Howard, Hillmon, Paopao, Griner",1628886-1631009-1631044-1642804-203398,ATL,1.0,1,,1.0,,1.0,,1.0,,,,,,,,,,,,2.0,2.0,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,1440.0,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2025,2025,True
