EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PtsUnassisted2s,Fg2aBlocked,FTDefRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,Fouls,FirstChancePoints,Fg2Pct,EfgPct,TsPct,FG2APctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,ShootingFouls,FoulsDrawn,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,FG3APct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,LongMidRangeFrequency,Arc3Frequency,PenaltyArc3Frequency,PenaltyShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGA,ShortMidRangeFGM,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,ShortMidRangeAssists,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyPointsPct,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsPutbacks,OffTwoPtRebounds,OffRebounds,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LiveBallTurnoverPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,BlockedShortMidRange,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,BadPassTurnovers,Loose Ball Fouls Drawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,Corner3FGM,Corner3Assists,Blocked3s,BlockedArc3,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3FGA,SecondChanceFG3A,HeaveAttempts,SecondChanceArc3Frequency,PenaltyAtRimFGM,LongMidRangeFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,LongMidRangeAssists,OffThreePtRebounds,FTOffRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,Travels,Offensive Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,SecondChanceFg3Pct,PenaltyFg3Pct,AtRimPctBlocked,OffFTReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SelfORebPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,PenaltyFtPoints,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFtPoints,PtsUnassisted3s,PenaltyCorner3FGA,PenaltyCorner3Frequency,team_id,year,season,team_vs
1628269-1628277-1628280-1628886-1630471,1611661330,"Nia Coffey, Allisha Gray, Brionna Jones, Jordin Canada, Maya Caldwell","Coffey, Gray, Jones, Canada, Caldwell",1628269-1628277-1628280-1628886-1630471,ATL,68.0,1,1.0,2.0,3.0,3.0,6,2.0,2.0,1.0,2.0,3.0,4.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,1.0,127.05882352941177,10.333333333333334,12.333333333333334,10.333333333333334,12.333333333333334,0.6666666666666666,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6215,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2025,2025,False
1628269-1628277-1628280-1628886-1631009,1611661330,"Nia Coffey, Allisha Gray, Brionna Jones, Jordin Canada, Rhyne Howard","Coffey, Gray, Jones, Canada, Howard",1628269-1628277-1628280-1628886-1631009,ATL,210.0,2,4.0,-6.0,6.0,7.0,13,1.0,2.0,1.0,1.0,5.0,2.0,8.0,,,,3.0,3.0,,,1.0,2.0,0.2,0.16666666666666666,0.16666666666666666,,,,89.14285714285714,17.833333333333332,14.714285714285714,17.833333333333332,12.142857142857142,0.3333333333333333,0.5,0.5,0.16666666666666666,0.5,0.4902916666666666,10.559999999999999,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.16666666666666666,1.0,0.44205,23.6,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2025,2025,False
1628269-1628277-1628280-1630471-1631009,1611661330,"Nia Coffey, Allisha Gray, Brionna Jones, Maya Caldwell, Rhyne Howard","Coffey, Gray, Jones, Caldwell, Howard",1628269-1628277-1628280-1630471-1631009,ATL,126.0,2,2.0,-7.0,4.0,4.0,8,,2.0,2.0,1.0,4.0,2.0,9.0,,,,,,,,1.0,2.0,0.25,0.25,0.25,,,,91.42857142857143,19.75,11.75,19.75,11.25,0.5,,,0.5,0.5,0.42515,5.85,2.0,4.0,,,,,,2.0,,1.0,1.0,,2.0,,,,,2.0,1.0,1.0,,,,,,,,,,,,0.4369,,0.5,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2025,2025,False
1628269-1628277-1628886-1630471-203398,1611661330,"Nia Coffey, Allisha Gray, Jordin Canada, Maya Caldwell, Brittney Griner","Coffey, Gray, Canada, Caldwell, Griner",1628269-1628277-1628886-1630471-203398,ATL,188.0,1,3.0,5.0,7.0,8.0,15,4.0,5.0,1.0,4.0,6.0,10.0,5.0,6.0,,,4.0,6.0,1.0,,2.0,6.0,0.6666666666666666,0.5714285714285714,0.625,,,,114.8936170212766,10.857142857142858,14.0,10.857142857142858,14.0,0.7142857142857143,0.8,0.8,0.14285714285714285,0.8571428571428571,0.6440857142857144,2.1666666666666665,,,,,,1.0,,2.0,,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,,0.25,0.5,0.14285714285714285,1.0,1.0,1.0,,1.0,,0.25,,,,,22.7,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.14285714285714285,1.0,1.0,0.6577,0.125,0.14285714285714285,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2025,2025,False
1628269-1628277-1630471-1631009-1631044,1611661330,"Nia Coffey, Allisha Gray, Maya Caldwell, Rhyne Howard, Naz Hillmon","Coffey, Gray, Caldwell, Howard, Hillmon",1628269-1628277-1630471-1631009-1631044,ATL,23.0,1,,-1.0,,1.0,1,,,,,,,1.0,,,,,,,,1.0,,,,,,,,62.60869565217391,,23.0,,23.0,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2025,2025,False
1628269-1628278-1630471-1631021-1642804,1611661330,"Nia Coffey, Shatori Walker-Kimbrough, Maya Caldwell, Sika Koné, Te-Hina Paopao","Coffey, Walker-Kimbrough, Caldwell, Koné, Paopao",1628269-1628278-1630471-1631021-1642804,ATL,70.0,1,1.0,-3.0,3.0,2.0,5,,,1.0,,1.0,,3.0,,1.0,,,1.0,,,1.0,,,,,1.0,1.0,,102.85714285714285,18.333333333333332,7.5,18.333333333333332,7.5,,,,1.0,,0.3151,4.3,3.0,2.0,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,0.3151,,1.0,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,2.0,,,1.0,,1.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,,2.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2025,2025,False
1628269-1628278-1630471-1642804-203398,1611661330,"Nia Coffey, Shatori Walker-Kimbrough, Maya Caldwell, Te-Hina Paopao, Brittney Griner","Coffey, Walker-Kimbrough, Caldwell, Paopao, Griner",1628269-1628278-1630471-1642804-203398,ATL,224.0,1,4.0,5.0,7.0,7.0,14,2.0,3.0,1.0,2.0,4.0,7.0,2.0,,,,4.0,4.0,1.0,1.0,1.0,7.0,0.5,0.7,0.7,,,,90.0,12.0,20.0,12.0,20.0,0.6,0.6666666666666666,0.6666666666666666,0.2,0.8,0.54977,2.95,,7.0,,1.0,,1.0,,4.0,1.0,2.0,3.0,2.0,7.0,2.0,2.0,1.0,2.0,,1.0,1.0,0.2,1.0,1.0,1.0,,1.0,,1.0,,0.2,,,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,0.5,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2025,2025,False
1628269-1628280-1628886-1630471-1631009,1611661330,"Nia Coffey, Brionna Jones, Jordin Canada, Maya Caldwell, Rhyne Howard","Coffey, Jones, Canada, Caldwell, Howard",1628269-1628280-1628886-1630471-1631009,ATL,10.0,1,,,1.0,1.0,2,,,,,,,,,,,1.0,1.0,,,,,,,,,,,288.0,3.0,7.0,3.0,7.0,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2025,2025,False
1628269-1628886-1630471-1642804-203398,1611661330,"Nia Coffey, Jordin Canada, Maya Caldwell, Te-Hina Paopao, Brittney Griner","Coffey, Canada, Caldwell, Paopao, Griner",1628269-1628886-1630471-1642804-203398,ATL,56.0,1,1.0,1.0,2.0,2.0,4,,1.0,,,1.0,3.0,2.0,,,,,,,,2.0,3.0,,0.75,0.75,,,,102.85714285714286,11.5,16.5,11.5,16.5,0.5,,,,1.0,0.564575,1.5,,2.0,,,,1.0,,,,,1.0,,3.0,,,1.0,,,,,0.5,,,,,,,,,,,,24.1,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,1.0,3.0,,1.0,,,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2025,2025,False
1628277-1628280-1628886-1630471-1631044,1611661330,"Allisha Gray, Brionna Jones, Jordin Canada, Maya Caldwell, Naz Hillmon","Gray, Jones, Canada, Caldwell, Hillmon",1628277-1628280-1628886-1630471-1631044,ATL,117.0,2,2.0,3.0,4.0,3.0,7,,,1.0,1.0,1.0,4.0,1.0,2.0,,,1.0,1.0,,,1.0,4.0,1.0,0.3333333333333333,0.5,,,,86.15384615384616,10.25,25.333333333333332,7.25,20.0,,,,0.3333333333333333,0.6666666666666666,0.469475,4.3,1.0,3.0,,2.0,,2.0,,,1.0,,,,,,1.0,1.0,1.0,1.0,,,0.6666666666666666,1.0,,0.5,,,,,,0.6666666666666666,,,44.85,0.25,,1.0,,,,,,,,,,1.0,1.0,,,,1.0,,,,2.0,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,1.0,,,,,,0.56955,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2025,2025,False
