EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceFG3M,SecondChanceFtPoints,PenaltyFG3M,HeaveAttempts,Fg2aBlocked,Corner3Assists,FTDefRebounds,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,PenaltyFg3Pct,FG2APctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceAtRimFGA,PenaltyArc3FGM,PtsUnassisted3s,PtsPutbacks,Fg3aBlocked,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallTurnovers,2pt And 1 Free Throw Trips,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,OffAtRimReboundPct,SelfORebPct,SecondChanceAtRimFrequency,PenaltyArc3Accuracy,SecondChanceAtRimFGM,SecondChanceArc3FGM,Charge Fouls Drawn,Technical Free Throw Trips,Corner3PctBlocked,SecondChanceAtRimAccuracy,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockedShortMidRange,Blocked3s,BlockedArc3,Clear Path Fouls,BlockedCorner3,AtRimPctBlocked,SecondChanceAtRimPctAssisted,Transition Take Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Charge Fouls,FTOffRebounds,OffFTReboundPct,LongMidRangePctBlocked,team_id,year,season,team_vs
1628932-1629498-1630389-203833-204319,1611661319,"A'ja Wilson, Jackie Young, Dana Evans, Chelsea Gray, Jewell Loyd","Wilson, Young, Evans, Gray, Loyd",1628932-1629498-1630389-203833-204319,LVA,3817.0,11,64.0,20.0,122.0,119.0,32.0,16.0,16.0,241,9.0,14.0,1.0,4.0,17.0,46.0,7.0,16.0,7.0,1.0,10.0,29.0,2.0,5.0,33.0,76.0,15.0,36.0,35.0,146.0,126.0,6.0,12.0,2.0,19.0,5.0,18.0,6.0,25.0,35.0,36.0,30.0,42.0,29.0,10.0,18.0,14.0,32.0,9.0,6.0,8.0,4.0,78.0,4.0,13.0,16.0,24.0,44.0,17.0,61.0,10.0,4.0,6.0,6.0,6.0,4.0,10.0,19.0,35.0,1.0,33.0,,1.0,38.0,8.0,127.0,35.0,32.0,8.0,0.5454545454545454,0.6,0.9333333333333333,0.4166666666666667,0.4166666666666667,0.4342105263157895,0.5,0.2777777777777778,0.4955357142857143,0.5357142857142857,0.20833333333333334,0.562015503875969,0.59375,0.4722222222222222,0.32142857142857145,0.6,0.7741935483870968,0.3170731707317073,0.8421052631578947,0.2,0.8,0.2786885245901639,0.25,0.16666666666666666,0.5,0.7083333333333334,0.9285714285714286,90.91957034320147,16.40983606557377,15.252100840336135,15.90983606557377,14.731092436974789,0.125,0.6428571428571429,0.6923076923076923,0.6666666666666666,0.4107142857142857,0.3695652173913043,0.40476190476190477,0.47058823529411764,0.14285714285714285,0.4375,0.4375,0.5714285714285714,0.0625,0.25892857142857145,0.3448275862068966,0.3448275862068966,0.9,0.14285714285714285,0.16666666666666666,0.25,0.041666666666666664,0.20833333333333334,0.44642857142857145,0.3448275862068966,0.4502544642857143,0.4915416666666667,0.4134,0.13013698630136986,0.23972602739726026,8.696052631578947,25.208333333333332,0.26229508196721313,5.0,,,,1.0,4.0,,,5.0,5.0,4.0,,1.0,,2.0,3.0,11.0,6.0,,1.0,8.0,5.0,6.0,0.5,,0.06578947368421052,0.08695652173913043,1.0,0.4444444444444444,1.0,1.0,0.6,0.625,0.7142857142857143,0.7142857142857143,1.0,,,,,0.09090909090909091,0.12941176470588237,3.0,,3.0,6.0,,,2.0,,2.0,,,,0.5,,0.21428571428571427,,2.0,1.0,1.0,2.0,,0.6666666666666666,0.5,1.0,5.0,2.0,1.0,,1.0,0.07142857142857142,0.5,,,,,,,,1611661319,2025,2025,False
1628932-1629498-1630389-203833-204323,1611661319,"A'ja Wilson, Jackie Young, Dana Evans, Chelsea Gray, Cheyenne Parker-Tyus","Wilson, Young, Evans, Gray, Parker-Tyus",1628932-1629498-1630389-203833-204323,LVA,249.0,1,4.0,1.0,10.0,9.0,4.0,6.0,,19,,1.0,,1.0,1.0,2.0,,1.0,1.0,,1.0,1.0,,,1.0,4.0,1.0,2.0,4.0,9.0,8.0,,,,,1.0,3.0,,2.0,4.0,2.0,,3.0,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,,5.0,,,1.0,1.0,3.0,,3.0,3.0,2.0,1.0,2.0,2.0,,2.0,1.0,1.0,,3.0,,,4.0,1.0,9.0,4.0,4.0,1.0,1.0,1.0,1.0,0.5,0.5,0.25,,0.3333333333333333,0.4166666666666667,,0.3333333333333333,0.5625,,0.5,0.3333333333333333,1.0,0.5,,0.5,,0.5,,,,,1.0,0.5,109.87951807228914,13.3,12.88888888888889,13.3,11.555555555555555,0.16666666666666666,,,,0.3333333333333333,0.5,0.5,1.0,0.16666666666666666,,,,0.16666666666666666,0.16666666666666666,1.0,1.0,1.0,,0.3333333333333333,,,,0.5,1.0,0.45739166666666664,,0.42756666666666665,,0.4444444444444444,10.05,24.55,0.4,,,,,,,,,,,1.0,,,,,,1.0,2.0,1.0,,2.0,1.0,,,,,,1.0,,,,,0.5,,,,,,,,0.14285714285714285,0.2,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1611661319,2025,2025,False
1628932-1629498-1630389-204319-204323,1611661319,"A'ja Wilson, Jackie Young, Dana Evans, Jewell Loyd, Cheyenne Parker-Tyus","Wilson, Young, Evans, Loyd, Parker-Tyus",1628932-1629498-1630389-204319-204323,LVA,582.0,3,10.0,-6.0,18.0,19.0,12.0,5.0,2.0,37,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,4.0,6.0,,5.0,2.0,3.0,4.0,7.0,7.0,23.0,29.0,1.0,1.0,,2.0,1.0,2.0,6.0,3.0,17.0,2.0,2.0,12.0,6.0,4.0,1.0,4.0,5.0,4.0,,,1.0,14.0,2.0,,1.0,4.0,5.0,2.0,7.0,,,,3.0,2.0,3.0,6.0,3.0,7.0,2.0,6.0,,,8.0,,21.0,17.0,12.0,,0.5,1.0,1.0,0.5714285714285714,0.5714285714285714,0.6666666666666666,1.0,0.5,0.8,1.0,0.875,0.8214285714285714,1.0,0.85,0.7,0.5,0.6666666666666666,,0.5,0.6666666666666666,0.625,0.5,,0.5,1.0,0.6,0.5,91.54639175257732,16.666666666666668,14.842105263157896,16.61111111111111,13.894736842105264,0.1,1.0,1.0,,0.1,,,,0.1,1.0,1.0,1.0,0.1,0.6,0.6666666666666666,0.6666666666666666,1.0,,0.125,1.0,0.125,0.625,0.8,0.6666666666666666,0.52607,,0.54003125,0.08695652173913043,0.7391304347826086,8.266666666666667,24.714285714285715,0.6666666666666666,,,,,,,4.0,,1.0,,,,,1.0,4.0,,4.0,1.0,1.0,,1.0,1.0,,,0.6666666666666666,0.3333333333333333,1.0,,,1.0,,,1.0,,,,,,,,0.2857142857142857,0.5714285714285714,1.0,4.0,,2.0,,,,1.0,,,,,,,1.0,0.8,1.0,,,,,1.0,,,,,,,,,,,,,,,,,1611661319,2025,2025,False
1628932-1629498-1631006-1631019-203833,1611661319,"A'ja Wilson, Jackie Young, Kierstan Bell, NaLyssa Smith, Chelsea Gray","Wilson, Young, Bell, Smith, Gray",1628932-1629498-1631006-1631019-203833,LVA,4607.0,12,77.0,-25.0,149.0,154.0,1.0,,14.0,303,15.0,27.0,,,29.0,58.0,12.0,17.0,5.0,,9.0,29.0,4.0,,56.0,102.0,12.0,34.0,17.0,165.0,190.0,5.0,9.0,5.0,16.0,,1.0,,,,76.0,36.0,24.0,29.0,9.0,38.0,8.0,46.0,5.0,13.0,17.0,8.0,100.0,3.0,15.0,16.0,31.0,47.0,18.0,65.0,15.0,9.0,6.0,12.0,9.0,11.0,23.0,16.0,25.0,3.0,26.0,2.0,2.0,23.0,,149.0,,1.0,,0.6785714285714286,0.7037037037037037,0.6666666666666666,0.35294117647058826,0.35294117647058826,0.5490196078431373,0.5555555555555556,,0.5441176470588235,0.5714285714285714,,0.5616438356164384,0.5714285714285714,,0.25,0.5217391304347826,0.6458333333333334,0.32608695652173914,0.9411764705882353,0.14285714285714285,0.7230769230769231,0.26865671641791045,0.3448275862068966,0.15789473684210525,,0.6,0.9333333333333333,94.70805296288258,16.57718120805369,13.876623376623376,16.046979865771814,13.597402597402597,0.19852941176470587,0.5555555555555556,0.6,0.8666666666666667,0.4264705882352941,0.5,0.5087719298245614,0.5862068965517241,0.125,0.7058823529411765,0.7058823529411765,0.6666666666666666,0.03676470588235294,0.21323529411764705,0.3103448275862069,0.3103448275862069,0.5555555555555556,0.2857142857142857,,,,,0.4485294117647059,0.3103448275862069,0.46741139705882356,0.504325,0.53,0.09696969696969697,,7.781372549019609,24.83235294117647,0.006711409395973154,3.0,1.0,1.0,,2.0,,,,3.0,3.0,,,1.0,3.0,,,12.0,8.0,5.0,,8.0,2.0,,0.4,,0.029411764705882353,0.017241379310344827,,0.2,0.5333333333333333,1.0,1.0,0.25,0.6,0.6,1.0,0.07142857142857142,1.0,1.0,,0.0821917808219178,0.10714285714285714,4.0,,12.0,4.0,,2.0,3.0,3.0,2.0,,,,0.3333333333333333,0.03125,0.2857142857142857,,3.0,1.0,,1.0,,0.75,0.25,,3.0,,,,,0.07407407407407407,0.6666666666666666,1.0,,,,,,,1611661319,2025,2025,False
1628932-1629498-1631006-203833-204319,1611661319,"A'ja Wilson, Jackie Young, Kierstan Bell, Chelsea Gray, Jewell Loyd","Wilson, Young, Bell, Gray, Loyd",1628932-1629498-1631006-203833-204319,LVA,1305.0,6,22.0,-13.0,44.0,45.0,13.0,14.0,5.0,89,7.0,9.0,2.0,2.0,5.0,14.0,1.0,4.0,3.0,1.0,1.0,7.0,,2.0,13.0,27.0,1.0,10.0,10.0,39.0,52.0,2.0,4.0,,4.0,3.0,7.0,3.0,4.0,13.0,18.0,8.0,,7.0,1.0,9.0,,9.0,,5.0,4.0,,18.0,2.0,3.0,2.0,13.0,15.0,5.0,20.0,5.0,4.0,1.0,3.0,3.0,2.0,5.0,7.0,12.0,,11.0,,,12.0,2.0,35.0,13.0,13.0,2.0,0.6923076923076923,0.8181818181818182,,0.1,0.1,0.48148148148148145,0.5,0.42857142857142855,0.3918918918918919,0.5,0.45,0.4642857142857143,0.5,0.5416666666666666,0.2702702702702703,0.6,0.7647058823529411,0.21428571428571427,0.6666666666666666,0.2222222222222222,0.75,0.21739130434782608,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.6666666666666666,1.0,98.20689655172414,14.340909090909092,14.977777777777778,14.136363636363637,14.733333333333333,0.24324324324324326,0.7777777777777778,0.875,0.7142857142857143,0.3783783783783784,0.35714285714285715,0.38461538461538464,0.8,0.10810810810810811,0.25,0.25,,0.08108108108108109,0.1891891891891892,0.14285714285714285,0.14285714285714285,,,0.2,1.0,0.1,0.2,0.5135135135135135,0.14285714285714285,0.46577162162162167,0.478,0.42284,0.10256410256410256,0.3333333333333333,6.611111111111111,25.19,0.29545454545454547,,,,,,,1.0,,2.0,,,,,,1.0,2.0,5.0,3.0,,,3.0,2.0,2.0,,0.3333333333333333,0.07407407407407407,0.07142857142857142,,,1.0,1.0,0.5,0.6666666666666666,,,,,,,,0.125,0.16666666666666666,2.0,1.0,3.0,4.0,,1.0,2.0,,2.0,,,,,0.047619047619047616,0.5,0.5,1.0,,1.0,,,0.5,,,3.0,,,,,0.1111111111111111,,,,,,,,,1611661319,2025,2025,False
1628932-1629498-1631006-203833-204329,1611661319,"A'ja Wilson, Jackie Young, Kierstan Bell, Chelsea Gray, Kiah Stokes","Wilson, Young, Bell, Gray, Stokes",1628932-1629498-1631006-203833-204329,LVA,20.0,1,,-2.0,1.0,2.0,1.0,2.0,,3,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,1.0,216.0,7.0,6.5,7.0,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2025,2025,False
1628932-1629498-1631019-203833-204319,1611661319,"A'ja Wilson, Jackie Young, NaLyssa Smith, Chelsea Gray, Jewell Loyd","Wilson, Young, Smith, Gray, Loyd",1628932-1629498-1631019-203833-204319,LVA,6738.0,12,112.0,50.0,215.0,210.0,55.0,24.0,21.0,425,17.0,27.0,3.0,7.0,39.0,69.0,11.0,26.0,11.0,2.0,21.0,46.0,3.0,17.0,67.0,122.0,24.0,57.0,40.0,246.0,196.0,5.0,12.0,4.0,21.0,11.0,25.0,19.0,17.0,60.0,76.0,58.0,63.0,46.0,21.0,38.0,21.0,59.0,18.0,10.0,23.0,5.0,139.0,8.0,15.0,26.0,48.0,78.0,23.0,101.0,26.0,16.0,10.0,18.0,11.0,22.0,40.0,20.0,49.0,11.0,63.0,4.0,5.0,52.0,5.0,225.0,60.0,55.0,5.0,0.5671641791044776,0.5846153846153846,0.875,0.42105263157894735,0.42105263157894735,0.5491803278688525,0.4166666666666667,0.44,0.5754189944134078,0.5,0.48863636363636365,0.6080402010050251,0.5555555555555556,0.5566037735849056,0.31843575418994413,0.45,0.6,0.2727272727272727,0.6842105263157895,0.25,0.6271186440677966,0.26436781609195403,0.23333333333333334,0.20833333333333334,0.375,0.62,0.6428571428571429,90.82813891362423,15.409302325581395,16.30952380952381,14.841860465116278,15.219047619047618,0.15083798882681565,0.6296296296296297,0.68,0.5882352941176471,0.3854748603351955,0.5652173913043478,0.6,0.5897435897435898,0.1452513966480447,0.4230769230769231,0.4230769230769231,0.45454545454545453,0.061452513966480445,0.2569832402234637,0.45652173913043476,0.45652173913043476,0.8571428571428571,0.1875,0.1590909090909091,0.42857142857142855,0.045454545454545456,0.38636363636363635,0.4692737430167598,0.45652173913043476,0.46645335195530724,0.4980636363636364,0.46174545454545457,0.08536585365853659,0.24390243902439024,8.999180327868853,24.833333333333332,0.2558139534883721,3.0,,1.0,,2.0,5.0,7.0,,6.0,3.0,4.0,1.0,1.0,6.0,10.0,2.0,21.0,27.0,5.0,,29.0,15.0,3.0,0.5,0.3684210526315789,0.04918032786885246,0.057971014492753624,1.0,0.5333333333333333,0.5,0.625,0.8,0.5172413793103449,0.2727272727272727,0.2727272727272727,1.0,0.0625,,,,0.10880829015544041,0.15441176470588236,4.0,7.0,9.0,4.0,,7.0,7.0,7.0,7.0,1.0,,,,0.08641975308641975,0.25,0.4117647058823529,3.0,2.0,,4.0,,0.75,0.6666666666666666,1.0,22.0,2.0,1.0,,1.0,0.07407407407407407,0.6666666666666666,1.0,1.0,,,,,,1611661319,2025,2025,False
1628932-1629498-203833-204319-204323,1611661319,"A'ja Wilson, Jackie Young, Chelsea Gray, Jewell Loyd, Cheyenne Parker-Tyus","Wilson, Young, Gray, Loyd, Parker-Tyus",1628932-1629498-203833-204319-204323,LVA,309.0,3,5.0,16.0,9.0,8.0,5.0,4.0,,17,,,,,2.0,2.0,1.0,1.0,,,2.0,3.0,,1.0,3.0,3.0,2.0,3.0,4.0,16.0,,,,,,2.0,2.0,1.0,3.0,10.0,6.0,,6.0,3.0,2.0,3.0,2.0,5.0,2.0,,2.0,1.0,12.0,,,1.0,4.0,5.0,,5.0,2.0,2.0,,,,1.0,1.0,,1.0,,2.0,,,5.0,,16.0,10.0,5.0,,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,,1.0,1.0,,1.1666666666666667,1.0,,1.25,0.5,,0.5714285714285714,,0.5,,0.5555555555555556,,,,,0.75,,79.22330097087378,13.88888888888889,23.0,13.88888888888889,17.375,,,,,0.3333333333333333,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,1.0,,0.5,0.6666666666666666,0.6666666666666666,1.0,,,,,0.3333333333333333,0.5,0.6666666666666666,0.489925,,0.4668666666666667,,0.625,10.666666666666666,24.333333333333332,0.5555555555555556,,,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,1.0,,,,,,0.5,1.0,,,,,,,,,0.25,0.25,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,0.25,,,,,1611661319,2025,2025,False
1628932-1629498-203833-204319-204329,1611661319,"A'ja Wilson, Jackie Young, Chelsea Gray, Jewell Loyd, Kiah Stokes","Wilson, Young, Gray, Loyd, Stokes",1628932-1629498-203833-204319-204329,LVA,53.0,5,1.0,-2.0,2.0,7.0,2.0,5.0,,9,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,5.0,,5.0,,,,,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,0.5,,1.0,,0.8,,,,,1.0,1.0,244.52830188679246,4.5,6.285714285714286,4.5,6.142857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2025,2025,False
1628932-1630389-1631006-203833-204319,1611661319,"A'ja Wilson, Dana Evans, Kierstan Bell, Chelsea Gray, Jewell Loyd","Wilson, Evans, Bell, Gray, Loyd",1628932-1630389-1631006-203833-204319,LVA,15.0,1,,,1.0,,,,,1,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,96.0,15.0,,15.0,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,0.49755,,,,,,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2025,2025,False
1628932-1630389-1631019-1642801-204319,1611661319,"A'ja Wilson, Dana Evans, NaLyssa Smith, Aaliyah Nye, Jewell Loyd","Wilson, Evans, Smith, Nye, Loyd",1628932-1630389-1631019-1642801-204319,LVA,86.0,1,1.0,-1.0,3.0,3.0,,,,6,1.0,1.0,,,,,,,1.0,,,,,,1.0,1.0,,1.0,,2.0,3.0,,,,,,,,,,2.0,,,,,1.0,,1.0,,1.0,,,2.0,,,2.0,,2.0,,2.0,,,,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,,,2.0,,,,1.0,1.0,,,,1.0,,,0.5,,,0.5,,,0.5,1.0,,,1.0,,1.0,,,,,,1.0,100.46511627906976,13.666666666666666,15.0,13.666666666666666,15.0,0.5,1.0,1.0,1.0,,,,,,,,,0.5,,,,,,,,,,1.0,,0.530725,,,,,3.7,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1611661319,2025,2025,False
1628932-1630389-1631019-203833-204319,1611661319,"A'ja Wilson, Dana Evans, NaLyssa Smith, Chelsea Gray, Jewell Loyd","Wilson, Evans, Smith, Gray, Loyd",1628932-1630389-1631019-203833-204319,LVA,911.0,7,15.0,11.0,32.0,30.0,7.0,4.0,5.0,62,2.0,5.0,,,7.0,10.0,2.0,2.0,2.0,,1.0,5.0,,1.0,11.0,17.0,2.0,7.0,7.0,35.0,24.0,,1.0,1.0,,4.0,4.0,1.0,2.0,10.0,16.0,6.0,3.0,5.0,1.0,8.0,1.0,9.0,,2.0,5.0,1.0,19.0,,4.0,3.0,8.0,12.0,4.0,16.0,3.0,1.0,2.0,2.0,2.0,3.0,5.0,3.0,7.0,,9.0,1.0,1.0,12.0,1.0,35.0,10.0,7.0,1.0,0.7272727272727273,0.7272727272727273,0.5,0.2857142857142857,0.2857142857142857,0.6470588235294118,,1.0,0.5833333333333334,,0.8,0.5833333333333334,,0.7142857142857143,0.2916666666666667,0.4,0.8888888888888888,0.6666666666666666,1.0,,0.9166666666666666,0.4,0.6666666666666666,,,0.6666666666666666,1.0,98.00219538968167,13.84375,15.6,13.15625,15.166666666666666,0.20833333333333334,0.4,0.6666666666666666,1.0,0.4166666666666667,0.7,0.7777777777777778,0.7142857142857143,0.08333333333333333,1.0,1.0,0.5,0.08333333333333333,0.20833333333333334,0.2,0.2,,,,,,0.2,0.5,0.2,0.46179166666666666,0.41025,0.35696,,0.2857142857142857,7.0588235294117645,24.599999999999998,0.21875,1.0,,1.0,,,,,,3.0,1.0,1.0,,,1.0,,,5.0,1.0,,,1.0,1.0,,,,0.17647058823529413,0.1,1.0,,1.0,1.0,,1.0,0.5,0.5,1.0,0.5,,,,0.1724137931034483,0.22727272727272727,,,3.0,,,,1.0,,,,,,0.6666666666666666,,,,,,,,,,,,1.0,,,,,0.4,,,,,1.0,,,,1611661319,2025,2025,False
1628932-1630389-203833-204319-204323,1611661319,"A'ja Wilson, Dana Evans, Chelsea Gray, Jewell Loyd, Cheyenne Parker-Tyus","Wilson, Evans, Gray, Loyd, Parker-Tyus",1628932-1630389-203833-204319-204323,LVA,138.0,1,2.0,-4.0,4.0,4.0,3.0,2.0,,8,,,,,1.0,3.0,,1.0,,,,,,,1.0,4.0,,,,2.0,6.0,,,,,,3.0,,,,2.0,,,,,1.0,,1.0,,,1.0,,2.0,,,,,1.0,,1.0,,,,,,,,1.0,2.0,,,,,,,2.0,,3.0,,1.0,1.0,,,,0.25,,,0.25,,,0.25,,,,,,,,,,,,,,,,83.47826086956522,19.25,15.25,19.25,15.25,,,,,0.75,0.3333333333333333,0.5,1.0,0.25,,,,,,,,,,,,,,,,0.320825,,0.3051333333333333,,,8.8,,0.75,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,0.25,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2025,2025,False
1629484-1629498-1630389-1631019-203833,1611661319,"Megan Gustafson, Jackie Young, Dana Evans, NaLyssa Smith, Chelsea Gray","Gustafson, Young, Evans, Smith, Gray",1629484-1629498-1630389-1631019-203833,LVA,161.0,3,3.0,,5.0,4.0,,,,9,,,,,2.0,3.0,,,,,,1.0,,,2.0,3.0,,1.0,,4.0,4.0,,,,,,,,,,,4.0,,1.0,,,,,,,,,,,,,2.0,2.0,,2.0,,,,,,1.0,1.0,1.0,2.0,,,,,,,4.0,,,,,,,,,0.6666666666666666,,,0.5,,,0.5,,,0.25,,1.0,,,,1.0,,,,,1.0,,80.4968944099379,16.2,20.0,16.2,16.0,,,,,0.75,0.6666666666666666,0.6666666666666666,,,,,,,0.25,,,,,,,,,0.25,,0.408275,,,,,8.533333333333333,26.8,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2025,2025,False
