EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,PlusMinus,FtPoints,Points,FoulsDrawn,FTA,NonShootingFoulsDrawn,FirstChancePoints,TsPct,Minutes,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,Arc3FGA,FG2M,FG2A,FG3A,OpponentPoints,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGA,OffThreePtRebounds,OffRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,Fg2Pct,EfgPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,ShootingFouls,Fouls,Blocked2s,BlockedShortMidRange,Blocks,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffShortMidRangeReboundPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceArc3FGA,FG3M,SecondChanceFG3A,SecondChanceFtPoints,PtsAssisted3s,PtsPutbacks,ThreePtAssists,Corner3Assists,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,BlockedAtRim,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,LongMidRangeFGM,Arc3FGM,NonHeaveArc3FGM,Arc3Assists,LongMidRangeAssists,Offensive Fouls Drawn,DefShortMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,NonShootingPenaltyNonTakeFouls,OffCorner3ReboundPct,PenaltyArc3FGA,PenaltyFG3A,HeaveAttempts,Steals,BadPassSteals,LostBallSteals,PenaltyArc3Frequency,SelfOReb,OffAtRimReboundPct,SelfORebPct,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyTurnovers,PtsUnassisted3s,Fg2aBlocked,FG2APctBlocked,ShortMidRangePctBlocked,NonShootingPenaltyNonTakeFoulsDrawn,DefCorner3ReboundPct,PenaltyCorner3FGA,RecoveredBlocks,BlocksRecoveredPct,PenaltyCorner3Frequency,StepOutOfBoundsTurnovers,AtRimPctBlocked,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,FTDefRebounds,BlockedLongMidRange,PenaltyFg3Pct,LongMidRangePctBlocked,DefFTReboundPct,SecondChanceCorner3Frequency,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,FTOffRebounds,Defensive 3 Seconds Violations,OffFTReboundPct,Technical Free Throw Trips,SecondChanceCorner3FGM,LostBallOutOfBoundsTurnovers,Travels,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Blocked3s,BlockedArc3,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedCorner3,3SecondViolations,Fg3aBlocked,Transition Take Fouls Drawn,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,Charge Fouls Drawn,3pt And 1 Free Throw Trips,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Transition Take Fouls,Charge Fouls,team_id,year,season,team_vs
1627673-1629568-203822-204330-204333,1611661313,"Jonquel Jones, Kennedy Burke, Rebekah Gardner, Isabelle Harrison, Natasha Cloud","Jones, Burke, Gardner, Harrison, Cloud",1627673-1629568-203822-204330-204333,NYL,13.0,1,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2025,2025,True
1627668-1629546-1630142-1631055-204333,1611661313,"Breanna Stewart, Marine Johannès, Leonie Fiebich, Nyara Sabally, Natasha Cloud","Stewart, Johannès, Fiebich, Sabally, Cloud",1627668-1629546-1630142-1631055-204333,NYL,94.0,2,1.0,3.0,5.0,2.0,4.0,,5.0,0.8333333333333334,2.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,61.276595744680854,33.5,13.5,28.0,13.5,0.5,1.0,1.0,0.5,1.0,0.43985,0.5,1.0,0.4,2.9,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2025,2025,True
1629546-1629568-1630142-1631055-204333,1611661313,"Marine Johannès, Kennedy Burke, Leonie Fiebich, Nyara Sabally, Natasha Cloud","Johannès, Burke, Fiebich, Sabally, Cloud",1629546-1629568-1630142-1631055-204333,NYL,71.0,1,1.0,1.0,5.0,1.0,1.0,,3.0,0.8333333333333334,1.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,,2.0,3.0,,4.0,1.0,5.0,,,,1.0,1.0,,,,,1.0,1.0,,5.0,0.6666666666666666,0.6666666666666666,0.8333333333333334,,,,1.0,,81.12676056338029,20.5,15.0,18.5,15.0,0.3333333333333333,1.0,1.0,,0.3333333333333333,0.4315333333333333,0.3333333333333333,0.3333333333333333,1.0,7.633333333333333,,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,4.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.6666666666666666,0.5,0.5,1.0,0.3333333333333333,1.0,0.3701,0.4315333333333333,0.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2025,2025,True
1627673-1629477-1629568-203416-204333,1611661313,"Jonquel Jones, Sabrina Ionescu, Kennedy Burke, Emma Meesseman, Natasha Cloud","Jones, Ionescu, Burke, Meesseman, Cloud",1627673-1629477-1629568-203416-204333,NYL,216.0,1,-4.0,1.0,6.0,1.0,1.0,,3.0,0.375,4.0,6.0,7.0,,1.0,13.0,1.0,2.0,1.0,1.0,5.0,3.0,10.0,,,2.0,1.0,1.0,2.0,5.0,,,,,1.0,1.0,,,0.2,0.3125,,0.375,,0.5,0.3333333333333333,1.0,86.66666666666667,21.333333333333332,12.571428571428571,20.333333333333332,12.428571428571429,0.25,0.5,0.5,0.125,0.625,0.5023375,0.125,0.2,,9.040000000000001,24.099999999999998,,,,,2.0,1.0,1.0,3.0,,,,,1.0,,,3.0,1.0,,,1.0,,1.0,,,,1.0,,0.5,,0.75,0.25,,,0.25,,,,,,0.61215,,0.5,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.75,1.0,0.5,1.0,1.0,0.125,0.25,0.5,0.5,1.0,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2025,2025,True
1627668-1629568-1631055-1642320-204333,1611661313,"Breanna Stewart, Kennedy Burke, Nyara Sabally, Jaylyn Sherrod, Natasha Cloud","Stewart, Burke, Sabally, Sherrod, Cloud",1627668-1629568-1631055-1642320-204333,NYL,12.0,1,2.0,2.0,2.0,1.0,2.0,,2.0,1.0,,1.0,1.0,1.0,,2.0,,,,,,,,2.0,2.0,,,,,,,,,,,1.0,,2.0,,,1.0,,,,,,240.0,6.0,6.0,6.0,6.0,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2025,2025,True
1627668-1627673-1629477-1631055-204333,1611661313,"Breanna Stewart, Jonquel Jones, Sabrina Ionescu, Nyara Sabally, Natasha Cloud","Stewart, Jones, Ionescu, Sabally, Cloud",1627668-1627673-1629477-1631055-204333,NYL,393.0,1,3.0,2.0,15.0,2.0,2.0,,15.0,0.625,7.0,12.0,13.0,,,25.0,1.0,1.0,6.0,2.0,5.0,6.0,12.0,,,,6.0,,,5.0,,,,,,1.0,,,0.4,0.5909090909090909,,0.5454545454545454,,,,,91.6030534351145,17.083333333333332,14.461538461538462,17.083333333333332,14.0,0.09090909090909091,1.0,1.0,0.5454545454545454,0.6363636363636364,0.47612727272727273,0.08333333333333333,0.16666666666666666,,10.040000000000001,26.05,,,,,2.0,,,,,,4.0,2.0,5.0,1.0,,13.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,1.0,0.18181818181818182,,,,,,,,,,,,2.0,,,,3.0,,,9.0,,3.0,,3.0,2.0,5.0,,1.0,0.5,0.5,0.6666666666666666,1.0,0.8333333333333334,,,1.0,1.0,0.18181818181818182,,,,,,,,1.0,3.0,3.0,3.0,1.0,1.0,0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2025,2025,True
1627673-1629546-1629568-203416-204333,1611661313,"Jonquel Jones, Marine Johannès, Kennedy Burke, Emma Meesseman, Natasha Cloud","Jones, Johannès, Burke, Meesseman, Cloud",1627673-1629546-1629568-203416-204333,NYL,232.0,2,3.0,2.0,10.0,2.0,2.0,,10.0,0.7142857142857143,4.0,8.0,8.0,5.0,1.0,16.0,4.0,4.0,1.0,4.0,4.0,2.0,7.0,,4.0,4.0,1.0,1.0,1.0,4.0,1.0,,2.0,1.0,,1.0,,4.0,1.0,0.6666666666666666,1.0,0.3333333333333333,0.5,0.5,0.5,,99.3103448275862,16.75,12.25,16.5,12.25,0.6666666666666666,1.0,1.0,0.16666666666666666,1.0,0.5229166666666667,0.14285714285714285,0.2,0.4,2.725,23.9,2.0,2.0,2.0,,,,,,2.0,2.0,4.0,2.0,2.0,2.0,,4.0,,1.0,2.0,,,,2.0,0.5,0.5,,1.0,,1.0,,,,0.5,,,,,1.0,1.0,,0.4173,,0.25,,,,,1.0,,,,,,,,,1.0,2.0,3.0,,,,,1.0,1.0,1.0,,,1.0,1.0,,0.16666666666666666,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2025,2025,True
1627673-1630142-203416-203855-204333,1611661313,"Jonquel Jones, Leonie Fiebich, Emma Meesseman, Stephanie Talbot, Natasha Cloud","Jones, Fiebich, Meesseman, Talbot, Cloud",1627673-1630142-203416-203855-204333,NYL,247.0,3,7.0,2.0,12.0,1.0,2.0,,10.0,0.6666666666666666,4.0,8.0,8.0,1.0,2.0,16.0,2.0,2.0,5.0,2.0,2.0,6.0,5.0,,2.0,2.0,4.0,2.0,2.0,4.0,2.0,1.0,2.0,,,1.0,,2.0,1.0,0.625,0.3333333333333333,0.75,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,93.27935222672066,17.375,13.5,16.125,13.5,0.25,1.0,1.0,0.625,1.0,0.5678357142857143,0.1111111111111111,0.3333333333333333,0.16666666666666666,0.85,27.349999999999998,1.0,1.0,1.0,,,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,,8.0,,1.0,3.0,,,,1.0,0.5,1.0,1.0,1.0,0.5,0.3333333333333333,0.5,,,0.5,,,,,0.3333333333333333,1.0,,0.556675,0.16666666666666666,0.125,1.0,1.0,,1.0,1.0,1.0,2.0,1.0,,6.0,2.0,2.0,1.0,,2.0,2.0,,1.0,0.3333333333333333,0.4,1.0,,1.0,,1.0,,,,0.125,1.0,1.0,1.0,0.5,1.0,0.5,,1.0,1.0,1.0,,,,,,,0.2,0.2,1.0,0.25,,1.0,,,,2.0,2.0,1.0,2.0,1.0,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2025,2025,True
1627673-1629477-1629546-1629568-203416,1611661313,"Jonquel Jones, Sabrina Ionescu, Marine Johannès, Kennedy Burke, Emma Meesseman","Jones, Ionescu, Johannès, Burke, Meesseman",1627673-1629477-1629546-1629568-203416,NYL,99.0,1,3.0,1.0,7.0,1.0,2.0,,5.0,0.7,2.0,3.0,3.0,,1.0,6.0,2.0,3.0,,3.0,4.0,,4.0,,,,,,1.0,1.0,,,,,,1.0,,,0.75,0.75,,,,,1.0,,87.27272727272728,18.666666666666668,14.333333333333334,17.333333333333332,14.333333333333334,0.75,0.6666666666666666,0.6666666666666666,,0.75,0.627075,0.2,0.2,,3.925,,,,,,,1.0,1.0,2.0,,,6.0,3.0,3.0,2.0,,6.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,,,,,,,0.4398,,0.2857142857142857,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,1.0,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2025,2025,True
1627673-1629477-1630142-1631055-204333,1611661313,"Jonquel Jones, Sabrina Ionescu, Leonie Fiebich, Nyara Sabally, Natasha Cloud","Jones, Ionescu, Fiebich, Sabally, Cloud",1627673-1629477-1630142-1631055-204333,NYL,46.0,1,1.0,,3.0,,,,,0.5,1.0,2.0,1.0,,1.0,3.0,,,2.0,,,3.0,2.0,,,,2.0,2.0,2.0,2.0,1.0,,1.0,,,,,,,0.5,,1.0,1.0,1.0,1.0,1.0,93.91304347826086,21.0,4.0,13.0,4.0,,,,0.6666666666666666,1.0,0.54965,,,,,24.46666666666667,,,,,,,,3.0,,,,,1.0,,,3.0,,,,,,,,,,,,0.75,,0.75,,,,,,,,,,,,1.0,,,,,,1.0,2.0,1.0,2.0,,3.0,,1.0,,,,,,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,0.3333333333333333,,,,,,1.0,,1.0,1.0,1.0,,,,,,,0.5,0.5,1.0,0.5,,1.0,,,1.0,,,,,,,,,,,1.0,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2025,2025,True
