EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,ShortMidRangeFGA,FG2A,OpponentPoints,ShootingFouls,Fouls,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShotQualityAvg,Avg2ptShotDistance,LongMidRangeFGM,LongMidRangeFGA,FG2M,Points,PtsAssisted2s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,AtRimFGA,OffTwoPtRebounds,OffRebounds,Rebounds,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,AtRimFrequency,AtRimFG3AFrequency,PenaltyDefPoss,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,SecondChanceOffPoss,SecondChanceAtRimFGA,ShortMidRangeFGM,Corner3FGA,Arc3FGM,Arc3FGA,FG3M,FG3A,SecondChanceFG2A,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Fg3Pct,NonHeaveFg3Pct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,Avg3ptShotDistance,PenaltyOffPoss,SecondChanceArc3FGA,PenaltyArc3FGA,FtPoints,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,OffThreePtRebounds,FTDefRebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Travels,PenaltyTurnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceArc3Frequency,PenaltyArc3Frequency,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,SecondChancePoints,PenaltyFG3M,PtsAssisted3s,ThreePtAssists,Arc3Assists,SelfOReb,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,OffShortMidRangeReboundPct,SelfORebPct,Arc3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,SecondChancePointsPct,AtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,AtRimAssists,DefCorner3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,Corner3FGM,Corner3Assists,ShortMidRangeAssists,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFGM,PenaltyCorner3FGA,SecondChanceFG2M,SecondChanceFtPoints,PtsPutbacks,Fg2aBlocked,FTOffRebounds,LostBallSteals,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Transition Take Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,SecondChanceFg2Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffFTReboundPct,DefLongMidRangeReboundPct,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceAtRimPctAssisted,Defensive 3 Seconds Violations,LongMidRangePctBlocked,OffCorner3ReboundPct,Fg3aBlocked,Transition Take Fouls,FG3APctBlocked,Arc3PctBlocked,HeaveAttempts,Charge Fouls,PenaltyCorner3FGM,PenaltyCorner3Accuracy,BlockedArc3,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,Charge Fouls Drawn,team_id,year,season,team_vs
1630134-1631021-1631083-1642290-1642802,1611661322,"Sug Sutton, Sika Koné, Emily Engstler, Aaliyah Edwards, Lucy Olsen","Sutton, Koné, Engstler, Edwards, Olsen",1630134-1631021-1631083-1642290-1642802,WAS,435.0,2,7.0,10.0,15.0,17.0,32.0,5.0,10.0,9.0,1.0,3.0,105.93103448275862,12.6,14.470588235294118,12.0,14.0,0.35714285714285715,0.49251428571428574,7.859999999999999,,1.0,5.0,19.0,8.0,4.0,6.0,,14.0,13.0,0.8,1.0,0.5,0.5714285714285714,0.5588235294117647,0.07142857142857142,,,,4.0,3.0,4.0,13.0,0.6,0.42857142857142855,0.5,0.2857142857142857,0.5714285714285714,9.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,3.0,2.0,4.0,3.0,2.0,,3.0,1.0,3.0,6.0,9.0,1.0,1.0,1.0,2.0,,,,,,0.5,0.5,0.2857142857142857,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.6,0.75,0.07142857142857142,0.21428571428571427,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.5946,25.5,11.0,,2.0,3.0,,4.0,8.0,2.0,3.0,11.0,,,2.0,2.0,,,,2.0,4.0,6.0,1.0,11.0,11.0,0.5,0.4,0.4230769230769231,,,,,0.2,0.47474,0.06666666666666667,0.09090909090909091,0.5789473684210527,0.7333333333333333,,,,6.0,,6.0,2.0,1.0,1.0,2.0,2.0,1.0,,,0.6666666666666666,0.75,0.5,0.16666666666666666,1.0,,,,0.3157894736842105,2.0,2.0,4.0,1.0,,0.5,0.5,0.5,0.4,0.5,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,,2.0,2.0,2.0,1.0,1.0,,,,,,1.0,,,,,,,,,0.6666666666666666,0.1,,0.2,1.0,1.0,0.6666666666666666,,,,,,,0.5,,,,,,,,,,,,,,,,,1611661322,2025,2025,False
1630134-1631022-1631083-1631141-1642802,1611661322,"Sug Sutton, Shakira Austin, Emily Engstler, Jade Melbourne, Lucy Olsen","Sutton, Austin, Engstler, Melbourne, Olsen",1630134-1631022-1631083-1631141-1642802,WAS,305.0,3,5.0,-8.0,9.0,9.0,18.0,3.0,8.0,12.0,1.0,4.0,84.98360655737706,18.333333333333332,15.555555555555555,18.333333333333332,15.555555555555555,0.375,0.47105,8.9625,,2.0,2.0,4.0,2.0,1.0,1.0,,2.0,4.0,0.5,0.5,0.25,0.25,0.25,0.25,,,,3.0,1.0,1.0,4.0,0.16666666666666666,0.16666666666666666,1.0,0.375,0.375,2.0,,,,,,,,,,,,2.0,,,,,3.0,3.0,2.0,1.0,,2.0,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,0.6666666666666666,1.0,0.5,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.125,0.3333333333333333,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2025,2025,False
1630134-1631022-1631083-1631141-203828,1611661322,"Sug Sutton, Shakira Austin, Emily Engstler, Jade Melbourne, Stefanie Dolson","Sutton, Austin, Engstler, Melbourne, Dolson",1630134-1631022-1631083-1631141-203828,WAS,145.0,1,2.0,-3.0,5.0,5.0,10.0,,1.0,5.0,,,99.3103448275862,19.2,9.8,17.2,9.8,,0.4638625,16.4,,1.0,,2.0,,,,,,2.0,,,,,0.16666666666666666,0.25,,,,,,1.0,4.0,,0.25,,,0.75,,,,1.0,,,,,3.0,,3.0,,,,3.0,,1.0,2.0,3.0,1.0,1.0,,1.0,,,,,,,,0.75,1.0,1.0,1.0,1.0,,,,,,,,,0.75,,,,,,25.733333333333334,2.0,,1.0,2.0,,,,1.0,2.0,2.0,1.0,,,,,,,,4.0,4.0,1.0,2.0,2.0,,,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,1.0,0.56415,0.2,0.5,1.0,0.4,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2025,2025,False
1630134-1631022-1642802-1642810-202252,1611661322,"Sug Sutton, Shakira Austin, Lucy Olsen, Madison Scott, Alysha Clark","Sutton, Austin, Olsen, Scott, Clark",1630134-1631022-1642802-1642810-202252,WAS,184.0,2,3.0,-6.0,4.0,7.0,11.0,2.0,3.0,10.0,1.0,4.0,86.08695652173913,19.75,15.0,19.75,15.0,0.6666666666666666,0.5140333333333333,6.433333333333334,,,2.0,4.0,2.0,1.0,1.0,,2.0,4.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,,1.0,,,2.0,,,,0.3333333333333333,0.3333333333333333,,,,,,1.0,,,,,,,2.0,,,,,2.0,2.0,,,1.0,1.0,,,,,,,,,,1.0,,1.0,,,1.0,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2025,2025,False
1630134-1631083-1642792-1642802-202252,1611661322,"Sug Sutton, Emily Engstler, Kiki Iriafen, Lucy Olsen, Alysha Clark","Sutton, Engstler, Iriafen, Olsen, Clark",1630134-1631083-1642792-1642802-202252,WAS,130.0,2,2.0,-3.0,3.0,4.0,7.0,,1.0,5.0,,,77.53846153846155,20.0,17.5,20.0,17.5,,0.4235,14.3,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,2.0,1.0,,2.0,1.0,,1.0,,,,,,1.0,0.5,1.0,0.6666666666666666,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2025,2025,False
1630134-1631141-1642290-1642785-203828,1611661322,"Sug Sutton, Jade Melbourne, Aaliyah Edwards, Sonia Citron, Stefanie Dolson","Sutton, Melbourne, Edwards, Citron, Dolson",1630134-1631141-1642290-1642785-203828,WAS,383.0,3,6.0,12.0,14.0,15.0,29.0,4.0,4.0,10.0,1.0,3.0,109.03394255874673,11.928571428571429,14.4,11.928571428571429,13.733333333333333,0.5,0.48463125,10.425,,,1.0,22.0,2.0,1.0,4.0,,11.0,22.0,1.0,1.0,0.25,0.875,0.8461538461538461,,,,,,,,8.0,,,,,0.5,5.0,,1.0,,,1.0,1.0,3.0,3.0,4.0,4.0,,,3.0,3.0,3.0,2.0,4.0,8.0,,,1.0,1.0,,,,,,1.0,1.0,0.5,,1.0,1.0,1.0,,1.0,1.0,1.0,,0.25,0.25,0.125,0.375,1.0,1.0,,1.0,,24.875,6.0,,2.0,8.0,,1.0,2.0,2.0,2.0,10.0,,2.0,,,1.0,,,,6.0,10.0,4.0,10.0,6.0,0.5,1.0,0.8333333333333334,1.0,,,,0.5,0.5077625,0.3333333333333333,0.5,0.45454545454545453,0.42857142857142855,,2.0,,,2.0,9.0,3.0,2.0,,1.0,1.0,0.75,,1.0,,,,,0.6666666666666666,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2025,2025,False
1630134-1631141-1642792-1642802-203828,1611661322,"Sug Sutton, Jade Melbourne, Kiki Iriafen, Lucy Olsen, Stefanie Dolson","Sutton, Melbourne, Iriafen, Olsen, Dolson",1630134-1631141-1642792-1642802-203828,WAS,393.0,4,7.0,-2.0,14.0,13.0,27.0,5.0,10.0,13.0,1.0,5.0,98.93129770992367,14.857142857142858,14.23076923076923,14.142857142857142,14.23076923076923,0.45454545454545453,0.45050909090909086,9.97,1.0,3.0,5.0,11.0,6.0,3.0,3.0,,6.0,8.0,0.6,0.6,0.5,0.45454545454545453,0.39285714285714285,0.2727272727272727,0.3333333333333333,0.3333333333333333,,2.0,1.0,2.0,7.0,0.25,0.2,,0.18181818181818182,0.2727272727272727,4.0,1.0,1.0,2.0,,2.0,1.0,,,,1.0,1.0,4.0,,,,3.0,2.0,5.0,2.0,,1.0,3.0,1.0,1.0,1.0,1.0,,,,0.09090909090909091,0.6666666666666666,1.0,1.0,1.0,,,1.0,1.0,1.0,0.4,0.5,0.09090909090909091,,,,,,0.3606,23.3,10.0,,,1.0,,5.0,8.0,1.0,1.0,11.0,,,,,,2.0,,1.0,5.0,6.0,3.0,11.0,10.0,0.625,0.5555555555555556,0.4583333333333333,,,,,,0.4646777777777778,0.21428571428571427,0.23076923076923078,1.0,0.7142857142857143,,,,3.0,,,,,,,,,,,1.0,0.75,0.5,,,,,,0.2727272727272727,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,0.2222222222222222,1.0,,,2.0,1.0,,,,,1.0,1.0,1.0,,1.0,1.0,,,,,1.0,,1.0,,,,,,,,1.0,0.1,,0.2,1.0,1.0,,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,1611661322,2025,2025,False
1630134-1642292-1642785-1642792-202252,1611661322,"Sug Sutton, Jacy Sheldon, Sonia Citron, Kiki Iriafen, Alysha Clark","Sutton, Sheldon, Citron, Iriafen, Clark",1630134-1642292-1642785-1642792-202252,WAS,156.0,2,3.0,7.0,5.0,4.0,9.0,2.0,2.0,,,1.0,83.07692307692308,16.0,19.0,16.0,19.0,0.5,0.4792375,7.6,,,2.0,7.0,2.0,1.0,2.0,,5.0,7.0,0.5,0.5,1.0,0.875,0.875,,,,,,,,4.0,,,,,0.5,,,,,,2.0,1.0,1.0,1.0,1.0,2.0,,2.0,,1.0,1.0,1.0,3.0,4.0,1.0,1.0,,1.0,,,,,,0.5,0.5,0.5,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,0.25,0.25,1.0,1.0,,1.0,,24.55,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2025,2025,False
1630134-1642785-1642792-1642802-203828,1611661322,"Sug Sutton, Sonia Citron, Kiki Iriafen, Lucy Olsen, Stefanie Dolson","Sutton, Citron, Iriafen, Olsen, Dolson",1630134-1642785-1642792-1642802-203828,WAS,785.0,7,13.0,3.0,22.0,25.0,47.0,6.0,17.0,23.0,1.0,3.0,86.21656050955414,16.818181818181817,16.6,15.863636363636363,15.48,0.2608695652173913,0.48662391304347824,8.276470588235293,2.0,4.0,9.0,26.0,12.0,6.0,8.0,1.0,18.0,24.0,0.6666666666666666,0.75,0.5294117647058824,0.5217391304347826,0.5416666666666666,0.17391304347826086,0.5,0.5,0.5,7.0,3.0,4.0,12.0,0.375,0.3333333333333333,0.3333333333333333,0.30434782608695654,0.5652173913043478,6.0,2.0,,3.0,1.0,3.0,1.0,2.0,5.0,2.0,6.0,3.0,6.0,,5.0,2.0,5.0,3.0,8.0,,,2.0,2.0,3.0,1.0,3.0,,,0.3333333333333333,0.3333333333333333,0.2608695652173913,,0.5,0.7142857142857143,0.6153846153846154,0.5,,1.0,0.5,,0.5,0.5,0.043478260869565216,0.21739130434782608,0.4,0.4,0.25,0.4,0.4371,24.166666666666668,3.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,,5.0,1.0,,1.0,1.0,2.0,,,,5.0,2.0,1.0,5.0,3.0,1.0,0.8333333333333334,0.8333333333333334,,0.25,,0.25,0.6666666666666666,0.3779166666666667,0.041666666666666664,0.05555555555555555,0.19230769230769232,0.13636363636363635,,1.0,,2.0,1.0,6.0,2.0,2.0,1.0,,,1.0,,0.5,0.25,0.25,0.3333333333333333,0.09090909090909091,1.0,,,0.5,0.07692307692307693,4.0,,,2.0,1.0,0.5714285714285714,0.6666666666666666,0.5,,,,,3.0,1.0,,,,1.0,,1.0,,2.0,1.0,,,,,,,,,,,,,2.0,,,0.3333333333333333,0.058823529411764705,0.14285714285714285,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,1611661322,2025,2025,False
1630134-1642785-1642792-1642810-202252,1611661322,"Sug Sutton, Sonia Citron, Kiki Iriafen, Madison Scott, Alysha Clark","Sutton, Citron, Iriafen, Scott, Clark",1630134-1642785-1642792-1642810-202252,WAS,138.0,1,2.0,3.0,4.0,3.0,7.0,,1.0,2.0,1.0,3.0,73.04347826086958,18.0,22.0,15.25,22.0,,0.4836666666666667,2.5,,,,5.0,,,1.0,,3.0,5.0,,,,0.5,0.625,,,,,1.0,,,1.0,,,,0.3333333333333333,1.0,,2.0,,1.0,,,,1.0,2.0,1.0,2.0,,,,2.0,1.0,,1.0,1.0,,,,,,,,,,0.5,0.5,0.6666666666666666,,1.0,,0.5,,,1.0,,,,,,0.6666666666666666,0.5,0.5,,0.5,0.5883,25.4,,1.0,,2.0,1.0,,,,,,,,1.0,,,,,,1.0,2.0,1.0,,,,,,,,,1.0,,,0.25,0.5,,,,,,,,3.0,1.0,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2025,2025,False
1631083-1631141-1642292-1642785-202252,1611661322,"Emily Engstler, Jade Melbourne, Jacy Sheldon, Sonia Citron, Alysha Clark","Engstler, Melbourne, Sheldon, Citron, Clark",1631083-1631141-1642292-1642785-202252,WAS,121.0,2,2.0,1.0,5.0,5.0,10.0,,2.0,6.0,2.0,3.0,119.00826446280992,12.6,11.6,12.6,11.6,,0.6945,1.8,,,2.0,7.0,4.0,2.0,2.0,,4.0,7.0,1.0,1.0,1.0,1.0,0.875,,,,,2.0,,,2.0,,,,1.0,1.0,5.0,1.0,1.0,,,,,,,,,,,,,,,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,3.0,,1.0,1.0,,,2.0,,2.0,1.0,1.0,1.0,,,,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,0.7497,0.5,0.5,0.2857142857142857,0.2,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2025,2025,False
1628279-1630134-1642290-1642792-1642802,1611661322,"Brittney Sykes, Sug Sutton, Aaliyah Edwards, Kiki Iriafen, Lucy Olsen","Sykes, Sutton, Edwards, Iriafen, Olsen",1628279-1630134-1642290-1642792-1642802,WAS,83.0,1,1.0,,3.0,2.0,5.0,,1.0,,,1.0,86.74698795180723,14.666666666666666,19.5,14.666666666666666,19.5,,0.2961,16.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,3.0,3.0,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2025,2025,False
1628279-1631022-1631083-1642785-203828,1611661322,"Brittney Sykes, Shakira Austin, Emily Engstler, Sonia Citron, Stefanie Dolson","Sykes, Austin, Engstler, Citron, Dolson",1628279-1631022-1631083-1642785-203828,WAS,49.0,1,1.0,-4.0,2.0,3.0,5.0,,,4.0,1.0,1.0,146.9387755102041,17.5,4.666666666666667,17.5,2.6666666666666665,,0.52545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,1.0,,,,1.0,,,,,1.0,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2025,2025,False
1631083-1631141-1642292-1642802-203828,1611661322,"Emily Engstler, Jade Melbourne, Jacy Sheldon, Lucy Olsen, Stefanie Dolson","Engstler, Melbourne, Sheldon, Olsen, Dolson",1631083-1631141-1642292-1642802-203828,WAS,79.0,1,1.0,2.0,3.0,3.0,6.0,,2.0,2.0,1.0,1.0,109.36708860759494,13.333333333333334,13.0,13.333333333333334,13.0,,0.51965,10.75,,1.0,1.0,4.0,,,,,,4.0,,,0.5,0.5,0.6666666666666666,0.5,,,,1.0,,,1.0,,,,0.5,0.5,,,,,,,,,,,,,2.0,,,,,1.0,1.0,,,,,1.0,,1.0,1.0,,,,,,1.0,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,1.0,,,,,,1.0,2.0,1.0,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2025,2025,False
1631083-1631141-1642292-202252-203828,1611661322,"Emily Engstler, Jade Melbourne, Jacy Sheldon, Alysha Clark, Stefanie Dolson","Engstler, Melbourne, Sheldon, Clark, Dolson",1631083-1631141-1642292-202252-203828,WAS,63.0,1,1.0,-4.0,2.0,3.0,5.0,1.0,2.0,4.0,1.0,1.0,114.28571428571428,17.0,9.666666666666666,10.5,8.0,0.3333333333333333,0.5074666666666666,4.3,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,3.0,0.5,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,3.0,,,1.0,,,,,1.0,,1.0,1.0,,,1.0,,,2.0,2.0,,,,,2.0,1.0,2.0,1.0,,,,0.3333333333333333,,0.6666666666666666,,0.6666666666666666,,1.0,,,0.5,,,,0.3333333333333333,,,,,0.3631,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,0.5,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2025,2025,False
1631083-1642292-1642792-1642802-202252,1611661322,"Emily Engstler, Jacy Sheldon, Kiki Iriafen, Lucy Olsen, Alysha Clark","Engstler, Sheldon, Iriafen, Olsen, Clark",1631083-1642292-1642792-1642802-202252,WAS,16.0,1,,,1.0,1.0,2.0,,,2.0,,1.0,180.0,10.0,6.0,10.0,6.0,,,,,,,2.0,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,,,2.0,2.0,,,,,,,,,1.0,3.0,,2.0,1.0,,,1.0,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1611661322,2025,2025,False
1628279-1631141-1642290-1642792-1642802,1611661322,"Brittney Sykes, Jade Melbourne, Aaliyah Edwards, Kiki Iriafen, Lucy Olsen","Sykes, Melbourne, Edwards, Iriafen, Olsen",1628279-1631141-1642290-1642792-1642802,WAS,133.0,2,2.0,-6.0,4.0,5.0,9.0,1.0,4.0,8.0,,1.0,97.44360902255639,18.5,11.8,18.5,11.8,0.25,0.538175,5.775,1.0,1.0,1.0,2.0,,,,,,2.0,,,0.25,0.25,0.25,0.25,1.0,1.0,,2.0,,,1.0,,,,0.5,0.5,2.0,1.0,,,,,,,,,,,2.0,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2025,2025,False
1631022-1631083-1631141-1642785-203828,1611661322,"Shakira Austin, Emily Engstler, Jade Melbourne, Sonia Citron, Stefanie Dolson","Austin, Engstler, Melbourne, Citron, Dolson",1631022-1631083-1631141-1642785-203828,WAS,243.0,1,4.0,-8.0,8.0,8.0,16.0,3.0,4.0,8.0,,,94.81481481481482,19.0,11.375,18.625,11.0,0.42857142857142855,0.35333571428571425,9.575,,1.0,,,,,,,,,,,,,,0.14285714285714285,,,,,1.0,1.0,5.0,0.25,0.16666666666666666,,,0.42857142857142855,,,,1.0,,,,,3.0,,3.0,,,,3.0,,2.0,2.0,4.0,2.0,2.0,,2.0,,,,,,,,0.42857142857142855,1.0,1.0,1.0,1.0,,,,1.0,,,,,0.42857142857142855,,,,,0.1509,26.366666666666664,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.25,,0.3333333333333333,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2025,2025,False
