EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,PlusMinus,OffPoss,TotalPoss,FtPoints,Points,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,TsPct,Pace,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Minutes,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,Arc3FGM,Arc3FGA,FG2A,FG3M,FG3A,OpponentPoints,SecondChanceFG2A,PenaltyFG2A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,Corner3FGA,FG2M,SecondChanceFG2M,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,ShortMidRangeAssists,OffThreePtRebounds,FTDefRebounds,Offensive Fouls Drawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefFTReboundPct,OffThreePtReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,SecondChancePointsPct,PenaltyDefPoss,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,PenaltyFG2M,PenaltyPoints,Corner3Assists,LongMidRangeAssists,DeadBallTurnovers,Fouls,Offensive Fouls,PenaltyPointsExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefShortMidRangeReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyPointsPct,SecondChanceFtPoints,LostBallTurnovers,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,OffLongMidRangeReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,AtRimFGM,AtRimAssists,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyFtPoints,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyArc3FGA,PenaltyFG3A,PenaltyTurnovers,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,OffArc3ReboundPct,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,PenaltyArc3Frequency,ShootingFouls,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Fg2aBlocked,Fg3aBlocked,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Travels,Loose Ball Fouls,BlockedShortMidRange,SecondChanceFg3Pct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,OffAtRimReboundPct,SelfORebPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyCorner3Frequency,PenaltyArc3Accuracy,SecondChanceTurnovers,HeaveAttempts,Corner3PctBlocked,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,FTOffRebounds,Charge Fouls Drawn,BlockedLongMidRange,OffFTReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Technical Free Throw Trips,PenaltyCorner3FGM,PenaltyCorner3Accuracy,PtsUnassisted3s,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,Transition Take Fouls,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,Charge Fouls,BlockedCorner3,Transition Take Fouls Drawn,3SecondViolations,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
1628899-1629481-1630143-1641650-1641658,1611661321,"Myisha Hines-Allen, Arike Ogunbowale, Luisa Geiselsöder, Haley Jones, Grace Berger","Hines-Allen, Ogunbowale, Geiselsöder, Jones, Berger",1628899-1629481-1630143-1641650-1641658,DAL,15.0,1,-1.0,1.0,1.0,,,,,,,,96.0,15.0,15.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2025,2025,True
1630143-1641649-1641652-1641658-1642808,1611661321,"Luisa Geiselsöder, Diamond Miller, Maddy Siegrist, Grace Berger, JJ Quinerly","Geiselsöder, Miller, Siegrist, Berger, Quinerly",1630143-1641649-1641652-1641658-1642808,DAL,15.0,1,,,1.0,,,,,,,,96.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2025,2025,True
1628899-1641649-1641652-1641658-1642808,1611661321,"Myisha Hines-Allen, Diamond Miller, Maddy Siegrist, Grace Berger, JJ Quinerly","Hines-Allen, Miller, Siegrist, Berger, Quinerly",1628899-1641649-1641652-1641658-1642808,DAL,165.0,1,1.0,6.0,12.0,2.0,5.0,2.0,2.0,,5.0,0.4166666666666667,104.72727272727273,16.666666666666668,16.666666666666668,,,3.0,6.0,5.0,,1.0,,1.0,2.0,1.0,2.0,3.0,1.0,2.0,4.0,,3.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,,1.0,,1.0,,1.0,,,,5.0,1.0,0.5,0.5,0.3,0.4,,,,1.0,0.5,,,,1.0,10.833333333333334,7.0,0.2,0.4,0.4,0.5,0.5,1.0,,0.25,0.6,0.5,0.47417,,0.4786,4.633333333333334,25.15,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,2.0,,,0.2,,,,,,,,,0.4,,,1.0,,1.0,,,,,,,,,,2.0,,,1.0,1.0,,,,1.0,,1.0,,,,0.25,,,,,,1.0,,,3.0,3.0,,,,,,1.0,,,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2025,2025,True
1629479-1629481-1630096-1630112-1641652,1611661321,"Teaira McCowan, Arike Ogunbowale, DiJonai Carrington, Tyasha Harris, Maddy Siegrist","McCowan, Ogunbowale, Carrington, Harris, Siegrist",1629479-1629481-1630096-1630112-1641652,DAL,134.0,1,-2.0,4.0,8.0,,2.0,,,,,0.2,85.97014925373134,18.0,18.0,,,2.0,4.0,,1.0,1.0,1.0,,1.0,,1.0,4.0,,1.0,4.0,1.0,,,1.0,,,,,,,,1.0,1.0,1.0,2.0,,,,,,,,0.2,0.2,,1.0,,,1.0,0.25,,,,15.5,15.5,0.2,0.2,0.2,,,,1.0,,0.4,,0.49743000000000004,,,9.825,24.1,,,,1.0,1.0,2.0,,2.0,2.0,,,1.0,,,,,0.25,1.0,1.0,1.0,,1.0,,,,,,,1.0,,,2.0,,,,,,,,,,,,,1.0,0.4,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2025,2025,True
1628899-1629481-1641649-1641652-1641658,1611661321,"Myisha Hines-Allen, Arike Ogunbowale, Diamond Miller, Maddy Siegrist, Grace Berger","Hines-Allen, Ogunbowale, Miller, Siegrist, Berger",1628899-1629481-1641649-1641652-1641658,DAL,32.0,1,-2.0,1.0,2.0,,,,,,,,90.0,17.0,17.0,,,1.0,1.0,,,,,,,,1.0,,,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,15.0,15.0,,,1.0,,,,,,1.0,,0.4917,,,,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2025,2025,True
1629481-1629574-1630096-1630097-1642808,1611661321,"Arike Ogunbowale, Li Yueru, DiJonai Carrington, Kaila Charles, JJ Quinerly","Ogunbowale, Yueru, Carrington, Charles, Quinerly",1629481-1629574-1630096-1630097-1642808,DAL,119.0,1,,3.0,6.0,,2.0,,,,2.0,0.3333333333333333,72.60504201680672,14.0,14.0,,,2.0,3.0,,,2.0,,,,,,3.0,,,2.0,,,,,,,1.0,,2.0,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,25.666666666666668,24.0,0.6666666666666666,,,,,,,,0.6666666666666666,,0.5248666666666667,,,7.3,,,,,1.0,,,2.0,,,1.0,,,,,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,0.3333333333333333,,,,,,,,,,1.0,,2.0,,,,,1.0,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,1611661321,2025,2025,True
1628899-1630143-1642784-1642793-1642808,1611661321,"Myisha Hines-Allen, Luisa Geiselsöder, Paige Bueckers, Aziaha James, JJ Quinerly","Hines-Allen, Geiselsöder, Bueckers, James, Quinerly",1628899-1630143-1642784-1642793-1642808,DAL,223.0,2,4.0,6.0,14.0,1.0,11.0,3.0,4.0,2.0,11.0,0.6875,90.40358744394618,17.833333333333332,15.0,0.25,0.4,4.0,8.0,,1.0,1.0,,,2.0,2.0,3.0,3.0,2.0,3.0,7.0,1.0,,6.0,3.0,2.0,2.0,3.0,2.0,8.0,,1.0,,2.0,1.0,3.0,,,1.0,,1.0,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.5,,,,1.0,1.0,0.5,,,1.0,14.5,14.375,0.16666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.6666666666666666,1.0,,,0.6666666666666666,0.6666666666666666,0.5079916666666667,,,7.266666666666667,23.633333333333336,,1.0,,2.0,,,2.0,2.0,,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.6666666666666666,,,,1.0,1.0,,,0.5,1.0,1.0,,,2.0,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,1.0,,,,1.0,,,,,1.0,,,2.0,1.0,1.0,1.0,,,,,,,0.3333333333333333,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2025,2025,True
1629479-1630096-1630143-1641658-1642793,1611661321,"Teaira McCowan, DiJonai Carrington, Luisa Geiselsöder, Grace Berger, Aziaha James","McCowan, Carrington, Geiselsöder, Berger, James",1629479-1630096-1630143-1641658-1642793,DAL,196.0,1,17.0,8.0,14.0,6.0,17.0,3.0,6.0,2.0,11.0,0.85,102.85714285714286,12.125,10.75,0.2222222222222222,0.6666666666666666,3.0,6.0,6.0,3.0,,,,1.0,3.0,6.0,1.0,3.0,6.0,,,1.0,6.0,6.0,3.0,2.0,3.0,2.0,8.0,,3.0,1.0,4.0,4.0,8.0,,,,6.0,0.6666666666666666,0.5,0.5,0.7857142857142857,0.8571428571428571,,0.5,,1.0,0.8,1.0,,0.5,1.0,16.5,15.333333333333334,,0.14285714285714285,0.8571428571428571,0.5,0.5,0.6666666666666666,,,0.8571428571428571,0.5,0.5373357142857144,0.6882,0.49616,10.3,24.583333333333332,0.75,1.0,,1.0,,6.0,2.0,,,1.0,1.0,3.0,,,1.0,1.0,1.0,,,0.75,,1.0,,,1.0,1.0,1.0,,0.35294117647058826,5.0,,,,1.0,12.0,,,,,,12.0,1.0,0.8,0.8571428571428571,,,,,,,,,0.7058823529411765,6.0,,,,,,,,,,,,,,4.0,,,4.0,4.0,,1.0,,1.0,,1.0,1.0,,,0.8,,,1.0,,1.0,,,,2.0,2.0,,,,,,,,,,,,,,,1.0,,,,2.0,2.0,0.5,,0.5,,,,,,,,1.0,,,1.0,,,,,,,3.0,,,,,,,,,,,,,1611661321,2025,2025,True
1629481-1629574-1641650-1642784-1642808,1611661321,"Arike Ogunbowale, Li Yueru, Haley Jones, Paige Bueckers, JJ Quinerly","Ogunbowale, Yueru, Jones, Bueckers, Quinerly",1629481-1629574-1641650-1642784-1642808,DAL,575.0,2,-15.0,19.0,41.0,6.0,18.0,5.0,9.0,4.0,13.0,0.42857142857142855,102.67826086956521,16.31578947368421,16.05263157894737,0.2,0.23529411764705882,10.0,22.0,1.0,3.0,4.0,1.0,,8.0,,2.0,14.0,,3.0,33.0,2.0,,,2.0,,,4.0,,8.0,3.0,2.0,3.0,5.0,3.0,8.0,1.0,,2.0,,,,,0.35294117647058826,0.17647058823529413,0.5,0.75,0.375,0.6666666666666666,0.7142857142857143,0.2727272727272727,0.5,,0.6666666666666666,12.045454545454545,11.681818181818182,0.23529411764705882,0.47058823529411764,0.11764705882352941,,,,0.5,,0.4117647058823529,,0.4386970588235294,0.45885,,8.97857142857143,24.3,0.05263157894736842,4.0,1.0,6.0,2.0,5.0,8.0,4.0,4.0,4.0,4.0,,,,0.6666666666666666,1.0,0.42857142857142855,1.0,1.0,0.8333333333333334,,,,,0.5,0.6666666666666666,1.0,0.058823529411764705,0.2777777777777778,5.0,1.0,2.0,,,2.0,,,1.0,2.0,,,,,1.0,0.6666666666666666,0.11764705882352941,0.5,0.5,,,,,0.1111111111111111,1.0,1.0,2.0,1.0,2.0,2.0,,1.0,1.0,1.0,,0.25,0.3333333333333333,,2.0,1.0,,,,,,1.0,1.0,,,,1.0,,,,,,,,3.0,,,1.0,1.0,,1.0,,,1.0,1.0,,,0.21428571428571427,0.25,0.25,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2025,2025,True
1629481-1630143-1641650-1641652-1641658,1611661321,"Arike Ogunbowale, Luisa Geiselsöder, Haley Jones, Maddy Siegrist, Grace Berger","Ogunbowale, Geiselsöder, Jones, Siegrist, Berger",1629481-1630143-1641650-1641652-1641658,DAL,91.0,1,,3.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,0.3333333333333333,94.94505494505495,12.666666666666666,12.666666666666666,0.3333333333333333,0.5,2.0,3.0,,,,,,1.0,,1.0,1.0,,1.0,2.0,,,,1.0,,,,,,,1.0,1.0,2.0,,2.0,,,,,,,,,0.5,,1.0,,1.0,1.0,,,,1.0,17.666666666666668,17.666666666666668,,0.5,0.5,,,,,,0.5,,0.569,,,4.0,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2025,2025,True
1629481-1631019-1642784-1642793-1642808,1611661321,"Arike Ogunbowale, NaLyssa Smith, Paige Bueckers, Aziaha James, JJ Quinerly","Ogunbowale, Smith, Bueckers, James, Quinerly",1629481-1631019-1642784-1642793-1642808,DAL,197.0,1,1.0,6.0,14.0,2.0,13.0,1.0,2.0,1.0,11.0,0.9285714285714286,102.33502538071066,13.0,12.5,0.14285714285714285,0.2,3.0,8.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,12.0,1.0,2.0,,2.0,1.0,,,,,,,1.0,1.0,1.0,2.0,,,,4.0,,0.5,0.5,0.9166666666666666,0.3333333333333333,,1.0,,,1.0,1.0,,,,14.875,14.875,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5,,1.0,0.25,0.6666666666666666,0.5,0.5135666666666666,,0.551125,4.6,24.5,0.6666666666666666,2.0,,4.0,1.0,2.0,,8.0,,,,1.0,,,,,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,,,0.15384615384615385,5.0,,,,2.0,9.0,,,,1.0,,9.0,1.0,0.875,0.9,1.0,,,,,,,,0.6923076923076923,,,,,,,,,,2.0,,1.0,1.0,,2.0,1.0,1.0,2.0,2.0,,,,,,,1.0,1.0,1.0,0.5,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,0.5,,0.5,,,,,,,,,,,,,,,,,,3.0,,,,,,,1.0,,,,,,1611661321,2025,2025,True
1630097-1631019-1641652-1642784-1642808,1611661321,"Kaila Charles, NaLyssa Smith, Maddy Siegrist, Paige Bueckers, JJ Quinerly","Charles, Smith, Siegrist, Bueckers, Quinerly",1630097-1631019-1641652-1642784-1642808,DAL,167.0,1,1.0,5.0,10.0,1.0,3.0,1.0,2.0,1.0,1.0,0.25,86.22754491017965,14.8,14.8,0.16666666666666666,0.25,3.0,5.0,,1.0,,,,2.0,,2.0,3.0,,2.0,2.0,1.0,,,2.0,,,,,,1.0,1.0,2.0,3.0,2.0,5.0,,,1.0,,,,,0.2,0.4,,0.5,0.5,1.0,0.6,0.5,,,,18.6,16.0,,0.4,0.4,,,,,,0.4,,0.50739,0.5138,,9.6,24.2,,1.0,,1.0,1.0,2.0,,2.0,2.0,,,1.0,,,,,0.3333333333333333,1.0,1.0,1.0,,0.5,,1.0,0.5,0.5,,,0.6666666666666666,,,1.0,,,,,,1.0,1.0,,,,,,0.5,0.2,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,1.0,1.0,,1.0,1.0,,,1.0,,,1.0,,0.5,0.3333333333333333,,,0.5,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2025,2025,True
1628899-1629481-1630143-1642784-1642808,1611661321,"Myisha Hines-Allen, Arike Ogunbowale, Luisa Geiselsöder, Paige Bueckers, JJ Quinerly","Hines-Allen, Ogunbowale, Geiselsöder, Bueckers, Quinerly",1628899-1629481-1630143-1642784-1642808,DAL,40.0,1,2.0,1.0,3.0,,2.0,,,,2.0,1.0,108.0,9.0,9.0,,,1.0,2.0,,,,,,1.0,,,1.0,,,,,,,,,,1.0,,2.0,,1.0,,1.0,,1.0,,,,,,,,1.0,,,,,1.0,1.0,,,,1.0,15.5,15.5,,1.0,,,,,,,,,0.4682,,,4.2,,,1.0,,1.0,,,2.0,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2025,2025,True
1628899-1629479-1629481-1642793-1642808,1611661321,"Myisha Hines-Allen, Teaira McCowan, Arike Ogunbowale, Aziaha James, JJ Quinerly","Hines-Allen, McCowan, Ogunbowale, James, Quinerly",1628899-1629479-1629481-1642793-1642808,DAL,64.0,1,1.0,3.0,5.0,,3.0,,,,3.0,0.75,112.5,10.666666666666666,10.0,,,1.0,2.0,2.0,1.0,,,,,1.0,2.0,,1.0,2.0,2.0,,,3.0,2.0,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,2.0,1.0,0.5,0.5,0.75,1.0,,,,,,,,,,16.0,12.0,,,1.0,0.5,0.5,1.0,,,1.0,0.5,0.4335,,0.4335,,26.65,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,1.0,,3.0,,0.75,0.75,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,0.5,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2025,2025,True
1628899-1629481-1630096-1630112-1631019,1611661321,"Myisha Hines-Allen, Arike Ogunbowale, DiJonai Carrington, Tyasha Harris, NaLyssa Smith","Hines-Allen, Ogunbowale, Carrington, Harris, Smith",1628899-1629481-1630096-1630112-1631019,DAL,108.0,1,6.0,5.0,10.0,2.0,9.0,1.0,2.0,1.0,7.0,0.75,133.33333333333334,8.4,8.2,0.16666666666666666,0.2,2.0,5.0,,1.0,3.0,1.0,,1.0,1.0,1.0,4.0,1.0,1.0,3.0,1.0,,3.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,,1.0,1.0,2.0,,,,,1.0,1.0,1.0,0.7,0.2,,,0.5,1.0,1.0,0.5,1.0,,1.0,13.2,13.2,0.6,0.2,0.2,1.0,1.0,1.0,1.0,,0.8,1.0,0.63896,0.5066,,2.225,23.5,,,,2.0,1.0,2.0,2.0,2.0,2.0,1.0,,,,,0.5,1.0,0.5,1.0,1.0,1.0,,,,,,,,,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,0.6666666666666666,0.6666666666666666,0.5,,1.0,,,,,,,,,,,1.0,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,0.25,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2025,2025,True
1628899-1629539-1631090-1641652-1642813,1611661321,"Myisha Hines-Allen, Amy Okonkwo, Christyn Williams, Maddy Siegrist, Serena Sundell","Hines-Allen, Okonkwo, Williams, Siegrist, Sundell",1628899-1629539-1631090-1641652-1642813,DAL,99.0,1,1.0,3.0,5.0,,3.0,,,,,0.375,72.72727272727273,16.333333333333332,16.0,,,2.0,2.0,3.0,1.0,1.0,,1.0,1.0,,1.0,2.0,1.0,2.0,2.0,,2.0,3.0,1.0,,1.0,1.0,,3.0,1.0,1.0,,1.0,1.0,2.0,,,,3.0,1.0,0.5,0.5,0.375,0.5,,,0.5,1.0,1.0,0.3333333333333333,1.0,,1.0,25.0,25.0,0.25,0.25,0.25,,,,,0.25,0.75,,0.497925,0.66345,0.497925,7.9,23.55,1.0,,1.0,,,3.0,,,,,,,,,,,,,1.5,1.5,,,,,,,,0.25,1.0,,,,1.0,,3.0,1.0,,,,,3.0,,0.375,0.375,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,0.25,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,0.5,1.0,,,,,,,,1.0,,1.0,0.5,0.25,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,1611661321,2025,2025,True
1628899-1629539-1641652-1641658-1642813,1611661321,"Myisha Hines-Allen, Amy Okonkwo, Maddy Siegrist, Grace Berger, Serena Sundell","Hines-Allen, Okonkwo, Siegrist, Berger, Sundell",1628899-1629539-1641652-1641658-1642813,DAL,58.0,1,-3.0,2.0,4.0,,,1.0,,,,,99.3103448275862,12.5,12.5,,,1.0,2.0,2.0,,,,,,,1.0,,,1.0,3.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,,,,,1.0,1.0,,,,,,,,,16.5,16.5,,,1.0,,,,,,1.0,,,,,,53.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2025,2025,True
1628899-1641649-1641652-1642793-1642808,1611661321,"Myisha Hines-Allen, Diamond Miller, Maddy Siegrist, Aziaha James, JJ Quinerly","Hines-Allen, Miller, Siegrist, James, Quinerly",1628899-1641649-1641652-1642793-1642808,DAL,348.0,3,7.0,14.0,28.0,,17.0,,,,17.0,0.7727272727272727,115.86206896551724,11.357142857142858,11.357142857142858,,,6.0,14.0,5.0,,2.0,,1.0,2.0,3.0,6.0,5.0,3.0,6.0,10.0,,3.0,6.0,6.0,3.0,2.0,4.0,2.0,10.0,,1.0,3.0,5.0,,5.0,,,3.0,5.0,0.6666666666666666,0.5,0.5,0.7727272727272727,0.5454545454545454,,0.6,,0.5,0.5714285714285714,,,,1.0,13.5,12.571428571428571,0.18181818181818182,0.18181818181818182,0.5454545454545454,0.5,0.5,0.6666666666666666,,0.3333333333333333,0.7272727272727273,0.5,0.5105909090909091,,0.4778,7.159999999999999,25.333333333333332,0.35714285714285715,2.0,,4.0,,,4.0,4.0,,2.0,1.0,,1.0,,0.5,0.5,0.8,,,,1.0,,,,1.0,1.0,0.5,,,5.0,,1.0,,3.0,6.0,,,3.0,2.0,,6.0,1.0,1.0,1.0,0.5,0.09090909090909091,,,,,,,0.35294117647058826,,,3.0,,3.0,1.0,,1.0,0.3333333333333333,2.0,1.0,1.0,1.0,0.5,,,1.0,,,2.0,,,,,,,,1.0,,1.0,,,,,,,,2.0,1.0,1.0,1.0,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,1611661321,2025,2025,True
