EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FG2A,Points,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Fouls,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,OpponentPoints,PenaltyDefPoss,ShortMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,DefThreePtRebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,FoulsDrawn,FTA,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,LiveBallTurnoverPct,DefThreePtReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,PenaltyTurnovers,NonShootingPenaltyNonTakeFouls,ShortMidRangeFGM,ShortMidRangeAssists,TwoPtShootingFoulsDrawn,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PtsUnassisted2s,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,ShootingFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceShotQualityAvg,SecondChancePointsPct,LongMidRangeFGM,LongMidRangeFGA,LongMidRangeAssists,LostBallSteals,Offensive Fouls Drawn,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,Fg2aBlocked,Fg3aBlocked,Corner3Assists,FTOffRebounds,FTDefRebounds,BadPassOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,SecondChanceFg3Pct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,DefFTReboundPct,OffFTReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3FGM,Transition Take Fouls,PenaltyCorner3Accuracy,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,ThreePtShootingFoulsDrawnPct,3SecondViolations,Blocked3s,BlockedArc3,BlockedCorner3,Defensive 3 Seconds Violations,OffLongMidRangeReboundPct,Transition Take Fouls Drawn,Charge Fouls,Charge Fouls Drawn,Corner3PctBlocked,team_id,year,season,team_vs
1627668-1630142-203416-204330-204333,1611661313,"Breanna Stewart, Leonie Fiebich, Emma Meesseman, Isabelle Harrison, Natasha Cloud","Stewart, Fiebich, Meesseman, Harrison, Cloud",1627668-1630142-203416-204330-204333,NYL,45.0,1,1.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,96.0,8.0,29.0,8.0,29.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6657,0.6657,1.0,1.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2025,2025,False
1627673-1629568-203822-204330-204333,1611661313,"Jonquel Jones, Kennedy Burke, Rebekah Gardner, Isabelle Harrison, Natasha Cloud","Jones, Burke, Gardner, Harrison, Cloud",1627673-1629568-203822-204330-204333,NYL,13.0,1,,-1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2025,2025,False
1627668-1629477-1631055-1642320-204333,1611661313,"Breanna Stewart, Sabrina Ionescu, Nyara Sabally, Jaylyn Sherrod, Natasha Cloud","Stewart, Ionescu, Sabally, Sherrod, Cloud",1627668-1629477-1631055-1642320-204333,NYL,196.0,2,3.0,-6.0,6.0,7.0,5.0,13.0,,1.0,,1.0,,2.0,4.0,,2.0,4.0,,,1.0,,3.0,,2.0,2.0,1.0,4.0,4.0,5.0,,,,,0.375,0.375,0.4,0.4,,0.5,,95.51020408163265,15.0,15.142857142857142,15.0,12.428571428571429,0.25,,,,0.25,,0.75,0.4999875,0.4999875,1.0,7.35,0.8333333333333334,10.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.25,0.25,0.25,1.0,1.0,1.0,0.25,0.25,1.0,1.0,24.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2025,2025,False
1627668-1629546-1631055-1642320-204333,1611661313,"Breanna Stewart, Marine Johannès, Nyara Sabally, Jaylyn Sherrod, Natasha Cloud","Stewart, Johannès, Sabally, Sherrod, Cloud",1627668-1629546-1631055-1642320-204333,NYL,167.0,2,3.0,-8.0,7.0,6.0,4.0,13.0,,,,,,1.0,,,,,,,,,,1.0,2.0,2.0,3.0,,,4.0,,,,,,,,,1.0,1.0,1.0,112.09580838323353,13.428571428571429,12.166666666666666,13.428571428571429,12.166666666666666,,,,,,,0.75,0.4312875,0.4359,,6.3,0.5714285714285714,8.0,2.0,1.0,1.0,1.0,,2.0,,1.0,,3.0,,,2.0,,,2.0,,,,1.0,2.0,2.0,2.0,,,,,,,,,0.75,1.0,1.0,1.0,0.25,0.25,0.5,,,,0.5,0.5,,,24.133333333333336,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2025,2025,False
1629477-1629546-1630142-203416-203855,1611661313,"Sabrina Ionescu, Marine Johannès, Leonie Fiebich, Emma Meesseman, Stephanie Talbot","Ionescu, Johannès, Fiebich, Meesseman, Talbot",1629477-1629546-1630142-203416-203855,NYL,59.0,1,1.0,1.0,3.0,2.0,,5.0,,1.0,,,1.0,2.0,4.0,,,,2.0,1.0,1.0,,2.0,,1.0,1.0,,4.0,,,1.0,1.0,0.5,,0.5,,0.6666666666666666,,,1.0,,122.03389830508475,10.333333333333334,14.0,10.333333333333334,14.0,0.5,,,,,,0.5,0.46075,,,4.45,,3.0,,1.0,,,,,,,,,2.0,,,,,,,,,1.0,,,,1.0,2.0,,,,,,,,,1.0,1.0,0.5,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2025,2025,False
1627668-1627673-1629477-1629546-1629568,1611661313,"Breanna Stewart, Jonquel Jones, Sabrina Ionescu, Marine Johannès, Kennedy Burke","Stewart, Jones, Ionescu, Johannès, Burke",1627668-1627673-1629477-1629546-1629568,NYL,303.0,3,5.0,-6.0,11.0,11.0,6.0,22.0,1.0,3.0,1.0,1.0,1.0,4.0,7.0,1.0,1.0,5.0,,,,,,1.0,2.0,4.0,2.0,5.0,5.0,6.0,,,0.25,1.0,0.125,0.25,0.3181818181818182,0.4166666666666667,1.0,0.6666666666666666,,104.55445544554456,15.636363636363637,11.909090909090908,14.090909090909092,11.181818181818182,0.375,0.3333333333333333,0.3333333333333333,,0.25,1.0,0.875,0.57686875,0.5599625,0.7142857142857143,2.775,0.5454545454545454,13.0,2.0,1.0,1.0,,,3.0,,3.0,,4.0,5.0,,3.0,3.0,,3.0,,,,1.0,1.0,1.0,2.0,4.0,6.0,,,,,,,0.5,0.5,0.5,0.5,0.125,0.125,0.375,,,,,0.75,,,27.35,1.0,,,,3.0,,,,0.2727272727272727,0.42857142857142855,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,0.5,0.5,0.3333333333333333,0.25,0.2857142857142857,0.5,0.3333333333333333,1.0,0.14285714285714285,0.5,1.0,0.5,0.5534,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2025,2025,False
1627668-1629477-1629546-1631055-1642320,1611661313,"Breanna Stewart, Sabrina Ionescu, Marine Johannès, Nyara Sabally, Jaylyn Sherrod","Stewart, Ionescu, Johannès, Sabally, Sherrod",1627668-1629477-1629546-1631055-1642320,NYL,236.0,1,4.0,9.0,9.0,9.0,,18.0,1.0,3.0,,,4.0,7.0,13.0,,,,4.0,2.0,3.0,,7.0,2.0,3.0,4.0,1.0,13.0,,,0.5,0.5,0.5714285714285714,,0.6111111111111112,,0.65,,1.0,1.0,,109.83050847457628,10.555555555555555,15.666666666666666,10.555555555555555,15.666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,0.5555555555555556,0.4951277777777778,,,11.157142857142857,,4.0,4.0,,,,1.0,2.0,,,1.0,2.0,2.0,,,,3.0,2.0,1.0,1.0,1.0,1.0,,,,2.0,2.0,,,1.0,0.5,,0.5,0.2222222222222222,,1.0,1.0,,,0.2222222222222222,0.5,0.5,1.0,,,,0.5,27.95,,,,,1.0,,,,0.1,0.125,1.0,,1.0,,,1.0,,,4.0,,1.0,1.0,,3.0,2.0,,,,,,,0.3333333333333333,,0.25,0.5,,1.0,,1.0,,,0.6742,,3.0,4.0,2.0,1.0,1.0,0.4444444444444444,0.75,0.75,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2025,2025,False
1629477-1629546-1629568-203416-203855,1611661313,"Sabrina Ionescu, Marine Johannès, Kennedy Burke, Emma Meesseman, Stephanie Talbot","Ionescu, Johannès, Burke, Meesseman, Talbot",1629477-1629546-1629568-203416-203855,NYL,100.0,2,2.0,,3.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,,2.0,2.0,1.0,1.0,0.5,0.5,0.25,0.3333333333333333,0.25,0.3333333333333333,0.5,0.5,1.0,72.0,21.0,18.5,18.0,17.5,0.25,1.0,1.0,1.0,0.3333333333333333,1.0,0.75,0.4915375,0.4990333333333334,1.0,3.9,0.6666666666666666,2.0,,1.0,,,,2.0,,1.0,,2.0,,,1.0,,,2.0,,,,,,,,,,,,,,,,0.5,,,,0.25,,0.5,,,,,0.3333333333333333,,,25.3,,,,,,,,,,,1.0,1.0,1.0,,1.0,1.0,,2.0,,1.0,,1.0,,,,,,1.0,1.0,1.0,1.0,,0.5,0.3333333333333333,,0.5,,,1.0,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2025,2025,False
1627668-1627673-1629477-1630142-204333,1611661313,"Breanna Stewart, Jonquel Jones, Sabrina Ionescu, Leonie Fiebich, Natasha Cloud","Stewart, Jones, Ionescu, Fiebich, Cloud",1627668-1627673-1629477-1630142-204333,NYL,7990.0,12,133.0,67.0,268.0,265.0,11.0,533.0,38.0,54.0,1.0,2.0,62.0,118.0,305.0,2.0,4.0,11.0,92.0,46.0,88.0,30.0,218.0,60.0,111.0,130.0,46.0,285.0,11.0,11.0,0.7419354838709677,0.7540983606557377,0.5254237288135594,0.5,0.579185520361991,0.5,0.6153846153846154,0.6111111111111112,0.759493670886076,0.8045112781954887,0.8055555555555556,96.06007509386734,13.970149253731343,16.022641509433964,13.60820895522388,15.415094339622641,0.24434389140271492,0.7037037037037037,0.7307692307692307,0.7894736842105263,0.2857142857142857,0.5,0.7104072398190046,0.5266956818181818,0.4733785714285714,0.036065573770491806,5.606779661016949,0.041044776119402986,238.0,16.0,57.0,20.0,1.0,36.0,83.0,1.0,2.0,44.0,103.0,49.0,1.0,3.0,4.0,126.0,82.0,36.0,42.0,34.0,47.0,24.0,16.0,42.0,56.0,57.0,2.0,2.0,0.9545454545454546,0.42718446601941745,0.3333333333333333,0.43137254901960786,0.4660633484162896,0.5714285714285714,0.8703703703703703,0.9047619047619048,0.2579185520361991,0.09049773755656108,0.3755656108597285,0.43373493975903615,0.43902439024390244,0.9444444444444444,0.14285714285714285,0.2857142857142857,0.5,0.43902439024390244,25.319417475728155,2.0,1.0,21.0,15.0,28.0,0.3684210526315789,0.38181818181818183,0.7142857142857143,0.11428571428571428,0.19718309859154928,17.0,1.0,4.0,7.0,2.0,6.0,10.0,20.0,32.0,10.0,8.0,19.0,4.0,26.0,21.0,18.0,,14.0,0.3333333333333333,0.59375,0.5882352941176471,0.14285714285714285,0.17543859649122806,0.1592920353982301,0.0625,0.17777777777777778,0.5652173913043478,0.037037037037037035,0.25,0.25,0.4375,0.5418954545454545,0.06557377049180328,3.0,7.0,1.0,5.0,1.0,0.03167420814479638,0.42857142857142855,0.5,0.3333333333333333,,8.0,2.0,3.0,3.0,5.0,1.0,6.0,2.0,1.0,5.0,1.0,8.0,1.0,4.0,7.0,8.0,2.0,1.0,2.0,3.0,4.0,2.0,4.0,1.0,11.0,5.0,6.0,11.0,4.0,0.5,0.009708737864077669,0.0423728813559322,0.037037037037037035,0.03508771929824561,0.14285714285714285,0.012048192771084338,1.0,0.14285714285714285,0.19444444444444445,0.16666666666666666,0.9,0.75,0.36363636363636365,0.4,0.4,1.0,0.1875,0.6666666666666666,1.0,0.42857142857142855,1.0,,,,,,,,,,,,,,,,,,1611661313,2025,2025,False
1629568-1631055-1642301-203822-204333,1611661313,"Kennedy Burke, Nyara Sabally, Marquesha Davis, Rebekah Gardner, Natasha Cloud","Burke, Sabally, Davis, Gardner, Cloud",1629568-1631055-1642301-203822-204333,NYL,8.0,1,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.0,,8.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2025,2025,False
