EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGA,OffTwoPtRebounds,OffRebounds,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeFGM,PtsUnassisted2s,Fg2aBlocked,ShortMidRangeAssists,DefTwoPtRebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,Loose Ball Fouls Drawn,TwoPtShootingFoulsDrawn,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,TwoPtShootingFoulsDrawnPct,FTDefRebounds,Offensive Fouls Drawn,DefFTReboundPct,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,Corner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PtsPutbacks,Fg3aBlocked,LongMidRangeAssists,OffThreePtRebounds,LostBallSteals,BadPassTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,NonShootingFoulsDrawn,BlockedShortMidRange,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,PenaltyFg2Pct,FG3APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Corner3FGM,Corner3Assists,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3FGA,PenaltyCorner3Frequency,2pt And 1 Free Throw Trips,SelfOReb,SelfORebPct,PenaltyCorner3FGM,Offensive Fouls,Transition Take Fouls Drawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyCorner3Accuracy,HeaveAttempts,SecondChanceCorner3FGA,OffCorner3ReboundPct,SecondChanceCorner3Frequency,StepOutOfBoundsTurnovers,team_id,year,season,team_vs
1627668-1627673-1629477-1629568-1630142,1611661313,"Breanna Stewart, Jonquel Jones, Sabrina Ionescu, Kennedy Burke, Leonie Fiebich","Stewart, Jones, Ionescu, Burke, Fiebich",1627668-1627673-1629477-1629568-1630142,NYL,331.0,3,6,-2.0,10.0,11,5.0,6.0,1.0,21,2.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,4.0,14.0,16.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,7.0,4.0,6.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,10.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,11.0,7.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.8333333333333334,1.0,1.5,0.9285714285714286,1.0,1.5,0.3333333333333333,0.5,0.6666666666666666,0.5,0.6666666666666666,91.3595166163142,16.7,14.909090909090908,16.2,14.0,0.5,0.6666666666666666,0.6666666666666666,1.0,0.16666666666666666,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,0.5515333333333333,0.7048,0.48075,0.14285714285714285,0.3333333333333333,0.21428571428571427,0.5,5.25,25.45,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2025,2025,True
1627668-1627673-1629477-1629568-203416,1611661313,"Breanna Stewart, Jonquel Jones, Sabrina Ionescu, Kennedy Burke, Emma Meesseman","Stewart, Jones, Ionescu, Burke, Meesseman",1627668-1627673-1629477-1629568-203416,NYL,39.0,1,1,2.0,1.0,1,,1.0,,2,1.0,1.0,,,,,,,,1.0,2.0,,,,2.0,,,,,,,,,,2.0,,,,1.0,,1.0,,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,2.0,,,1.0,1.0,,,,,0.5,,0.5,,,0.5,,,,,1.0,1.0,1.0,73.84615384615384,24.0,15.0,24.0,15.0,0.5,1.0,1.0,1.0,,,,,,,,,,,0.5,,0.5272,,,,,,,3.6,,,1.0,1.0,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2025,2025,True
1627668-1627673-1629477-1629568-204333,1611661313,"Breanna Stewart, Jonquel Jones, Sabrina Ionescu, Kennedy Burke, Natasha Cloud","Stewart, Jones, Ionescu, Burke, Cloud",1627668-1627673-1629477-1629568-204333,NYL,388.0,2,6,7.0,13.0,12,,,1.0,25,3.0,4.0,,,,1.0,2.0,,,4.0,7.0,1.0,2.0,7.0,18.0,11.0,,,2.0,2.0,,,,,6.0,3.0,2.0,1.0,3.0,1.0,4.0,1.0,2.0,9.0,4.0,7.0,8.0,,1.0,,,1.0,,,1.0,5.0,8.0,,,,,,16.0,,,0.75,0.75,1.0,0.5,,0.5,0.5714285714285714,,0.6111111111111112,,,0.6923076923076923,1.0,,0.2222222222222222,,1.0,1.0,1.0,92.78350515463917,14.307692307692308,16.833333333333332,12.384615384615385,16.833333333333332,0.4444444444444444,0.75,1.0,0.6666666666666666,,0.2222222222222222,0.5,0.5,1.0,,,,,,0.6666666666666666,0.5,0.5794388888888888,,,0.3076923076923077,,0.1111111111111111,,3.757142857142857,25.15,,3.0,1.0,1.0,0.3333333333333333,0.25,,0.3333333333333333,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,0.14285714285714285,0.25,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.36363636363636365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2025,2025,True
1627668-1627673-1629477-1630142-203416,1611661313,"Breanna Stewart, Jonquel Jones, Sabrina Ionescu, Leonie Fiebich, Emma Meesseman","Stewart, Jones, Ionescu, Fiebich, Meesseman",1627668-1627673-1629477-1630142-203416,NYL,159.0,1,3,4.0,6.0,5,,,,11,1.0,1.0,,,,1.0,4.0,,,1.0,2.0,1.0,4.0,,5.0,1.0,,,,,,,,,2.0,3.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,2.0,4.0,4.0,,,,,,,1.0,1.0,1.0,,,,,,,5.0,,,1.0,1.0,1.0,0.25,,0.25,0.5,,0.4166666666666667,,,0.4166666666666667,,,0.6666666666666666,,1.0,1.0,1.0,99.62264150943396,11.833333333333334,17.6,11.833333333333334,17.6,0.16666666666666666,1.0,1.0,1.0,,0.6666666666666666,0.25,0.25,1.0,,,,,,0.8333333333333334,0.25,0.521575,,,,,,,3.45,27.175,,1.0,,,,,,0.16666666666666666,,,,,1.0,,,,,,,,1.0,,,1.0,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2025,2025,True
1627668-1627673-1629477-1630142-204333,1611661313,"Breanna Stewart, Jonquel Jones, Sabrina Ionescu, Leonie Fiebich, Natasha Cloud","Stewart, Jones, Ionescu, Fiebich, Cloud",1627668-1627673-1629477-1630142-204333,NYL,3151.0,3,53,-19.0,106.0,103,6.0,16.0,9.0,209,17.0,35.0,1.0,4.0,12.0,3.0,22.0,,,29.0,67.0,3.0,25.0,11.0,78.0,97.0,2.0,6.0,,4.0,,,1.0,3.0,42.0,9.0,22.0,3.0,21.0,3.0,24.0,3.0,11.0,51.0,23.0,46.0,56.0,8.0,8.0,4.0,1.0,16.0,1.0,14.0,26.0,14.0,16.0,,,2.0,,2.0,74.0,2.0,5.0,0.7241379310344828,0.75,1.0,0.12,,0.12,0.43283582089552236,0.3333333333333333,0.3641304347826087,0.25,0.3333333333333333,0.39,0.25,0.375,0.2717391304347826,0.5,0.7666666666666667,0.7547169811320755,0.8,95.51253570295144,14.68867924528302,15.475728155339805,14.226415094339623,14.679611650485437,0.3804347826086957,0.4857142857142857,0.5666666666666667,0.6470588235294118,0.13043478260869565,0.2391304347826087,0.13636363636363635,0.15789473684210525,1.0,0.5,0.25,,,,0.6521739130434783,0.13636363636363635,0.5224065217391304,0.56765,0.44683333333333336,0.0707070707070707,,0.05128205128205128,0.038461538461538464,6.604477611940299,25.236,0.05660377358490566,20.0,7.0,10.0,0.18421052631578946,0.1694915254237288,0.08333333333333333,0.21739130434782608,8.0,16.0,6.0,6.0,17.0,12.0,8.0,3.0,2.0,7.0,0.08955223880597014,0.14285714285714285,0.7391304347826086,0.2777777777777778,0.8333333333333334,0.7142857142857143,0.6666666666666666,0.6,0.4,0.42105263157894735,0.75,0.0945945945945946,6.0,,1.0,1.0,2.0,4.0,3.0,2.0,2.0,1.0,3.0,2.0,3.0,4.0,3.0,4.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.3333333333333333,0.12,0.05,0.13636363636363635,0.14285714285714285,0.125,0.16666666666666666,0.5,0.3333333333333333,0.3333333333333333,1.0,0.03260869565217391,0.25,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2025,2025,True
1627668-1627673-1629568-1630142-204333,1611661313,"Breanna Stewart, Jonquel Jones, Kennedy Burke, Leonie Fiebich, Natasha Cloud","Stewart, Jones, Burke, Fiebich, Cloud",1627668-1627673-1629568-1630142-204333,NYL,70.0,1,1,-1.0,1.0,2,,,1.0,3,1.0,2.0,1.0,1.0,,,,,,1.0,2.0,,,,2.0,3.0,1.0,1.0,,2.0,,,,,2.0,,,,1.0,,1.0,,1.0,2.0,1.0,1.0,2.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,0.5,1.0,0.5,1.0,,0.5,1.0,,,,1.0,1.0,1.0,61.71428571428571,33.0,18.5,27.0,18.5,1.0,0.5,1.0,1.0,,,,,,1.0,1.0,1.0,,,1.0,,0.7164,0.7654,,,,1.0,,1.2,,,,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,0.5,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2025,2025,True
1627668-1627673-1630142-203416-204333,1611661313,"Breanna Stewart, Jonquel Jones, Leonie Fiebich, Emma Meesseman, Natasha Cloud","Stewart, Jones, Fiebich, Meesseman, Cloud",1627668-1627673-1630142-203416-204333,NYL,33.0,1,1,-2.0,,1,,1.0,,1,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.63636363636363,,19.0,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2025,2025,True
1627668-1629477-1629568-1630142-203416,1611661313,"Breanna Stewart, Sabrina Ionescu, Kennedy Burke, Leonie Fiebich, Emma Meesseman","Stewart, Ionescu, Burke, Fiebich, Meesseman",1627668-1629477-1629568-1630142-203416,NYL,257.0,3,4,3.0,8.0,8,,3.0,4.0,16,1.0,1.0,,,,2.0,5.0,,,2.0,6.0,2.0,5.0,,10.0,7.0,1.0,2.0,,5.0,,,,,,3.0,5.0,2.0,,1.0,1.0,1.0,,3.0,,4.0,7.0,,,,,,,,1.0,1.0,,,,,,,5.0,,,,,0.5,0.4,,0.4,0.3333333333333333,0.5,0.45454545454545453,0.625,,0.45454545454545453,0.625,,0.45454545454545453,,,0.5714285714285714,,89.64980544747083,15.375,16.75,11.125,15.875,0.09090909090909091,1.0,1.0,,,0.45454545454545453,0.4,0.4,0.5,,,,,,0.5454545454545454,0.4,0.49078636363636363,0.47125,,,,0.5,,6.3500000000000005,25.7,,5.0,1.0,3.0,0.25,0.42857142857142855,0.25,0.45454545454545453,1.0,4.0,,,4.0,1.0,,,1.0,,,,0.8,,0.5,1.0,1.0,,0.2,0.2,,,,,,,,,,2.0,2.0,,,,,,2.0,1.0,,,,,,,,,1.0,,,,,0.6666666666666666,,0.6666666666666666,,,,,,0.5,,,1.0,1.0,3.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,1611661313,2025,2025,True
1627668-1629477-1629568-1630142-204333,1611661313,"Breanna Stewart, Sabrina Ionescu, Kennedy Burke, Leonie Fiebich, Natasha Cloud","Stewart, Ionescu, Burke, Fiebich, Cloud",1627668-1629477-1629568-1630142-204333,NYL,437.0,2,7,8.0,13.0,13,2.0,2.0,3.0,26,2.0,5.0,,,1.0,1.0,3.0,,1.0,2.0,10.0,2.0,4.0,2.0,12.0,4.0,,2.0,,,,1.0,,,2.0,3.0,3.0,1.0,1.0,1.0,2.0,,1.0,5.0,3.0,7.0,10.0,,1.0,,,1.0,,,,1.0,2.0,,,1.0,1.0,1.0,12.0,,2.0,0.5,0.5,0.5,0.5,,0.5,0.2,,0.35714285714285715,,,0.4,,,0.2857142857142857,,1.0,1.0,1.0,85.67505720823799,17.46153846153846,16.153846153846153,15.461538461538462,16.153846153846153,0.35714285714285715,0.4,0.5,0.5,0.07142857142857142,0.21428571428571427,0.3333333333333333,0.3333333333333333,,,,,0.3333333333333333,,0.6428571428571429,0.3333333333333333,0.5401535714285715,0.472925,0.46859999999999996,0.06666666666666667,,,,6.44,24.775,0.15384615384615385,4.0,2.0,3.0,0.25,0.3,0.25,0.2857142857142857,,2.0,1.0,,4.0,2.0,1.0,,,1.0,0.1,0.2,1.0,0.3333333333333333,1.0,,,1.0,,,,0.09090909090909091,,,,,1.0,,1.0,1.0,1.0,,2.0,,,,1.0,1.0,,1.0,,,,,,1.0,,,,,,0.5,,0.5,1.0,,,,0.07142857142857142,0.3333333333333333,0.3333333333333333,,,,3.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,1611661313,2025,2025,True
1627668-1629477-1629568-203416-203822,1611661313,"Breanna Stewart, Sabrina Ionescu, Kennedy Burke, Emma Meesseman, Rebekah Gardner","Stewart, Ionescu, Burke, Meesseman, Gardner",1627668-1629477-1629568-203416-203822,NYL,144.0,1,2,,4.0,3,1.0,3.0,,7,1.0,1.0,,,1.0,,,,,2.0,3.0,,,,4.0,4.0,,,,,,,,,2.0,,,,1.0,,1.0,,1.0,2.0,1.0,1.0,1.0,,1.0,,,1.0,,,,1.0,,,,,,,4.0,,1.0,0.5,0.5,,,,,0.6666666666666666,,0.6666666666666666,,,0.6666666666666666,,,,,1.0,1.0,1.0,70.0,25.5,14.0,25.5,14.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,0.3333333333333333,,0.3583,,0.2112,,,,,10.466666666666667,,0.25,1.0,,,,,,0.3333333333333333,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2025,2025,True
