EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PlusMinus,ShortMidRangeFGM,LongMidRangeFGM,SecondChanceArc3FGA,LongMidRangeAssists,OffThreePtRebounds,FTDefRebounds,LostBallTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefFTReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceArc3Frequency,ShortMidRangeAssists,NonShootingPenaltyNonTakeFouls,ShortMidRangePctAssisted,SecondChanceAtRimFGA,SecondChanceFG2A,OffTwoPtRebounds,OffTwoPtReboundPct,OffShortMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimFGM,SecondChanceFG2M,PtsPutbacks,Fg2aBlocked,BlockedShortMidRange,SecondChanceFg2Pct,FG2APctBlocked,ShortMidRangePctBlocked,OffAtRimReboundPct,SecondChanceAtRimAccuracy,PenaltyOffPoss,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyArc3FGA,BadPassOutOfBoundsTurnovers,PenaltyTurnovers,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,Loose Ball Fouls,PenaltyFtPoints,PenaltyArc3FGM,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyArc3Accuracy,2pt And 1 Free Throw Trips,HeaveAttempts,SecondChanceFtPoints,Fg3aBlocked,SelfOReb,FG3APctBlocked,Arc3PctBlocked,SelfORebPct,Defensive 3 Seconds Violations,OffCorner3ReboundPct,StepOutOfBoundsTurnovers,team_id,year,season,team_vs
1628508-1628881-1631007-1642324-1642767,1611661331,"Cecilia Zandalasini, Monique Billings, Veronica Burton, Kate Martin, Janelle Salaün","Zandalasini, Billings, Burton, Martin, Salaün",1628508-1628881-1631007-1642324-1642767,GSV,41.0,1,1.0,2.0,2.0,2.0,,4,,,,,,,,,1.0,1.0,,,1.0,1.0,2.0,5.0,,,,,,,3.0,1.0,1.0,,1.0,1.0,1.0,,,3.0,,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,1.0,,2.0,,,5.0,,,1.0,1.0,,1.0,,1.5,,1.25,,1.0,,,,1.0,1.0,,,,1.0,,140.4878048780488,5.5,15.0,5.5,15.0,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,0.59145,,,,,,,23.5,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,1.0,5.0,5.0,2.0,1.0,,1.5,1.25,,,0.59145,1.0,1.0,,,1.0,,,,,1.0,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,1611661331,2025,2025,False
1628508-1630097-1630387-1631007-1642304,1611661331,"Cecilia Zandalasini, Kaila Charles, Iliana Rupert, Veronica Burton, Carla Leite","Zandalasini, Charles, Rupert, Burton, Leite",1628508-1630097-1630387-1631007-1642304,GSV,19.0,1,,1.0,1.0,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,151.57894736842107,4.0,15.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661331,2025,2025,False
1628508-1630097-1630387-1631007-1642767,1611661331,"Cecilia Zandalasini, Kaila Charles, Iliana Rupert, Veronica Burton, Janelle Salaün","Zandalasini, Charles, Rupert, Burton, Salaün",1628508-1630097-1630387-1631007-1642767,GSV,814.0,2,14.0,23.0,25.0,,1.0,48,2.0,3.0,11.0,,1.0,1.0,,,3.0,7.0,6.0,14.0,4.0,8.0,2.0,26.0,28.0,,1.0,,4.0,8.0,12.0,7.0,3.0,2.0,4.0,6.0,3.0,1.0,1.0,16.0,,5.0,3.0,8.0,3.0,11.0,4.0,3.0,1.0,2.0,2.0,1.0,3.0,2.0,5.0,,4.0,,3.0,2.0,,26.0,0.3333333333333333,0.3333333333333333,1.0,0.5,,0.5,0.42857142857142855,0.5454545454545454,,0.5652173913043478,,0.36363636363636365,0.6666666666666666,,0.75,0.8333333333333334,0.8,1.0,0.6666666666666666,,0.75,1.0,84.91400491400492,17.52173913043478,16.44,17.26086956521739,15.88,0.13636363636363635,0.6666666666666666,0.6666666666666666,0.5,0.5,,0.045454545454545456,1.0,1.0,1.0,0.3181818181818182,0.42857142857142855,0.42857142857142855,1.0,,,,0.5,0.42857142857142855,0.4900909090909091,0.48575,0.08695652173913043,0.13333333333333333,,,6.578571428571428,24.975,-2.0,4.0,,1.0,,,,,,,1.0,2.0,1.0,2.0,1.0,,,0.25,,0.5,0.36363636363636365,0.4,,,,0.5,1.0,,0.25,,1.0,3.0,0.375,0.2857142857142857,,,,,1.0,1.0,,0.07142857142857142,0.09090909090909091,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,1611661331,2025,2025,False
1628508-1630097-1630387-1642304-1642767,1611661331,"Cecilia Zandalasini, Kaila Charles, Iliana Rupert, Carla Leite, Janelle Salaün","Zandalasini, Charles, Rupert, Leite, Salaün",1628508-1630097-1630387-1642304-1642767,GSV,30.0,1,,1.0,,,,1,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,17.0,,17.0,,,,,,1.0,,,,,,,,,,,,,,,0.3084,,,,,,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661331,2025,2025,False
1628508-1630387-1631007-1642324-1642767,1611661331,"Cecilia Zandalasini, Iliana Rupert, Veronica Burton, Kate Martin, Janelle Salaün","Zandalasini, Rupert, Burton, Martin, Salaün",1628508-1630387-1631007-1642324-1642767,GSV,314.0,1,5.0,10.0,10.0,5.0,,20,,,,1.0,,1.0,,,,6.0,1.0,1.0,,7.0,3.0,5.0,21.0,,,,2.0,,,5.0,,1.0,,1.0,,,,2.0,,,,,,,,,,1.0,1.0,,1.0,1.0,3.0,,1.0,,3.0,,1.0,5.0,1.0,1.0,,,,,1.0,0.125,,0.2777777777777778,,0.875,1.0,,,,,,,,,,91.71974522292993,17.79,13.61,17.79,13.61,,,,,,0.125,0.125,,,,0.75,,,,,,,0.875,,0.43797857142857144,,0.1111111111111111,,0.125,,21.7,29.014285714285712,-16.0,,1.0,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,5.0,,,1.0,1.0,,3.0,5.0,5.0,5.0,,1.0,0.25,0.5,,,0.44515,1.0,0.5,,,3.0,,,,,0.75,2.0,3.0,,,,,,1.0,,,,,,,,,,1611661331,2025,2025,False
1628881-1630097-1630387-1631007-1642767,1611661331,"Monique Billings, Kaila Charles, Iliana Rupert, Veronica Burton, Janelle Salaün","Billings, Charles, Rupert, Burton, Salaün",1628881-1630097-1630387-1631007-1642767,GSV,111.0,1,2.0,3.0,4.0,1.0,1.0,7,,,2.0,,,,,,,,1.0,2.0,,,2.0,4.0,9.0,,,,2.0,,,,,1.0,,1.0,,,,2.0,,,,1.0,,1.0,,,,,,,,1.0,1.0,,2.0,,2.0,1.0,,4.0,1.0,1.0,,,,,0.5,0.5,,0.6666666666666666,,,,,,,,,,,,,90.8108108108108,18.333333333333332,14.0,15.666666666666666,14.0,,,,,1.0,,,,,,,,,,,,,,,0.40005,0.3649,0.3333333333333333,0.3333333333333333,,,5.2,,-5.0,1.0,,,,,1.0,,,,,,,,,1.0,,,,,0.5,0.5,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661331,2025,2025,False
1628881-1630097-1631007-1642304-1642767,1611661331,"Monique Billings, Kaila Charles, Veronica Burton, Carla Leite, Janelle Salaün","Billings, Charles, Burton, Leite, Salaün",1628881-1630097-1631007-1642304-1642767,GSV,84.0,1,1.0,2.0,3.0,,,5,,,1.0,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,2.0,2.0,,2.0,1.0,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,0.5,,,1.0,,1.0,1.0,,1.0,,,85.71428571428572,17.5,16.333333333333332,17.5,16.333333333333332,,,,,0.5,,,,,,0.5,,,,,,,0.5,,0.47355,,,,,,8.8,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661331,2025,2025,False
1628881-1630387-1631007-1642324-1642767,1611661331,"Monique Billings, Iliana Rupert, Veronica Burton, Kate Martin, Janelle Salaün","Billings, Rupert, Burton, Martin, Salaün",1628881-1630387-1631007-1642324-1642767,GSV,169.0,1,3.0,6.0,5.0,5.0,1.0,11,1.0,2.0,,,,1.0,,,1.0,3.0,1.0,2.0,1.0,4.0,3.0,8.0,4.0,,,3.0,,2.0,3.0,3.0,1.0,,1.0,1.0,1.0,,,3.0,,1.0,2.0,3.0,1.0,4.0,,,,,,1.0,1.0,,,,2.0,,4.0,1.0,1.0,5.0,,,1.0,0.25,,0.25,0.5,0.4166666666666667,1.0,0.5714285714285714,1.5,0.6666666666666666,,,1.0,1.0,1.0,,1.0,,1.0,,93.72781065088756,18.333333333333332,11.8,18.333333333333332,11.8,0.3333333333333333,0.5,0.5,,,,0.16666666666666666,,,,0.5,0.3333333333333333,0.5,1.0,,,,1.0,0.3333333333333333,0.5201666666666667,0.6798,0.2857142857142857,0.5,0.2,0.375,1.45,24.9,4.0,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,,,1.0,,,1.0,1.0,4.0,,1.0,1.0,2.0,,3.0,3.0,3.0,4.0,,0.5,0.2,0.3,0.2,,0.51251,0.375,0.6666666666666666,1.0,2.0,2.0,,1.0,0.4,0.5,0.4,,1.0,,,,,1.0,,1.0,1.0,1.0,0.25,0.3333333333333333,0.3333333333333333,,,,1611661331,2025,2025,False
1630097-1630387-1631007-1642304-1642767,1611661331,"Kaila Charles, Iliana Rupert, Veronica Burton, Carla Leite, Janelle Salaün","Charles, Rupert, Burton, Leite, Salaün",1630097-1630387-1631007-1642304-1642767,GSV,112.0,1,2.0,3.0,3.0,,1.0,6,,,2.0,,,,,,,,,2.0,,,,,3.0,,,,,,,,,,,,,,,,,2.0,,2.0,1.0,3.0,,,,1.0,1.0,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,0.5,,,1.0,0.6666666666666666,,,,1.0,1.0,77.14285714285714,18.333333333333332,19.0,17.0,15.333333333333334,,,,,1.0,,,,,,,,,,,,,,,0.4477,0.4447,,,,,5.1,,-3.0,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,1.0,1.0,0.5,0.5,,,,,1.0,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,1611661331,2025,2025,False
1630097-1630387-1631007-1642324-1642767,1611661331,"Kaila Charles, Iliana Rupert, Veronica Burton, Kate Martin, Janelle Salaün","Charles, Rupert, Burton, Martin, Salaün",1630097-1630387-1631007-1642324-1642767,GSV,251.0,1,4.0,7.0,7.0,,,14,,1.0,1.0,,1.0,2.0,,,1.0,3.0,,2.0,2.0,5.0,,6.0,8.0,,,,,,6.0,3.0,1.0,,2.0,2.0,1.0,1.0,,6.0,,1.0,1.0,2.0,1.0,3.0,,,,1.0,1.0,,1.0,1.0,2.0,,1.0,,,,,6.0,,,1.0,0.4,,0.4,,0.42857142857142855,,0.42857142857142855,,0.7142857142857143,1.0,,0.5,1.0,0.6666666666666666,,1.0,,,1.0,80.3187250996016,18.428571428571427,17.428571428571427,18.428571428571427,15.571428571428571,0.14285714285714285,,,,0.14285714285714285,,0.2857142857142857,0.5,0.5,1.0,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,,,,0.8571428571428571,0.3333333333333333,0.5202285714285714,,,,,,5.6,25.0,-2.0,,,,,1.0,,,,,1.0,1.0,,1.0,1.0,,0.3333333333333333,0.2,0.5,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1611661331,2025,2025,False
1630097-1630387-1642304-1642324-1642767,1611661331,"Kaila Charles, Iliana Rupert, Carla Leite, Kate Martin, Janelle Salaün","Charles, Rupert, Leite, Martin, Salaün",1630097-1630387-1642304-1642324-1642767,GSV,73.0,1,1.0,3.0,3.0,2.0,2.0,6,,,1.0,,,1.0,,,,,,1.0,,1.0,,,6.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,2.0,1.0,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,0.5,1.0,,,,,,,,,,118.35616438356165,17.666666666666668,6.666666666666667,11.666666666666666,6.666666666666667,,,,,0.5,,0.5,,,,,,,,,,,0.5,,0.464675,,,,,,8.6,22.9,-6.0,,,,,1.0,,1.0,,2.0,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1611661331,2025,2025,False
1630387-1641656-1642304-1642324-1642822,1611661331,"Iliana Rupert, Laeticia Amihere, Carla Leite, Kate Martin, Kaitlyn Chen","Rupert, Amihere, Leite, Martin, Chen",1630387-1641656-1642304-1642324-1642822,GSV,258.0,1,4.0,7.0,7.0,7.0,1.0,14,,,1.0,1.0,,,,,1.0,1.0,1.0,2.0,1.0,1.0,6.0,11.0,6.0,,,,2.0,,3.0,1.0,1.0,1.0,1.0,2.0,1.0,,,5.0,1.0,1.0,2.0,3.0,1.0,4.0,,,,,,1.0,1.0,,,,6.0,,8.0,3.0,,11.0,1.0,1.0,1.0,1.0,,1.0,0.5,0.8333333333333334,,0.7857142857142857,,0.3333333333333333,,1.0,0.6666666666666666,0.5,0.6,,0.5,1.0,1.0,,78.13953488372093,15.185714285714285,21.67142857142857,12.757142857142856,18.24285714285714,,,,,0.3333333333333333,0.3333333333333333,,,,,0.3333333333333333,1.0,1.0,1.0,,,,0.3333333333333333,1.0,0.47746666666666665,0.2599,0.5,0.6,,,10.2,24.9,5.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,5.0,,,1.0,2.0,1.0,1.0,9.0,9.0,5.0,1.0,0.5,0.8333333333333334,0.75,,,0.47746666666666665,0.8181818181818182,0.7142857142857143,,,1.0,,,,,0.3333333333333333,,4.0,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,1611661331,2025,2025,False
