EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Fouls,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,FtPoints,SecondChanceFtPoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,FTOffRebounds,FTDefRebounds,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyTsPct,DefFTReboundPct,OffFTReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,AtRimFGA,PenaltyAtRimFGA,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Steals,LostBallSteals,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyEfgPct,FG2APctBlocked,AtRimPctBlocked,AtRimFrequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,LiveBallTurnovers,BadPassTurnovers,Charge Fouls,Charge Fouls Drawn,LiveBallTurnoverPct,OffAtRimReboundPct,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsPutbacks,AtRimAccuracy,UnblockedAtRimAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,Corner3FGA,BadPassSteals,Loose Ball Fouls Drawn,Corner3Frequency,PenaltyFG2M,SecondChanceTurnovers,3SecondViolations,PenaltyFg2Pct,Fg3aBlocked,AtRimAssists,SelfOReb,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,FG3APctBlocked,Arc3PctBlocked,DefLongMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,PenaltyAtRimFGM,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceFG3M,PtsUnassisted3s,Corner3Assists,ShortMidRangeAssists,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,PenaltyTurnovers,Offensive Fouls Drawn,Technical Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,ShortMidRangePctBlocked,OffCorner3ReboundPct,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,BlockedCorner3,Transition Take Fouls,HeaveAttempts,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Travels,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,Defensive 3 Seconds Violations,Transition Take Fouls Drawn,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3PctAssisted,PenaltyCorner3FGM,Corner3PctBlocked,PenaltyCorner3Accuracy,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
1628263-1629497-1642292-1642773-203863,1611661323,"Lindsay Allen, Marina Mabrey, Jacy Sheldon, Kariata Diaby, Haley Peters","Allen, Mabrey, Sheldon, Diaby, Peters",1628263-1629497-1642292-1642773-203863,CON,1.0,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2025,2025,False
1629497-1642303-1642809-202250-203863,1611661323,"Marina Mabrey, Leïla Lacan, Saniya Rivers, Tina Charles, Haley Peters","Mabrey, Lacan, Rivers, Charles, Peters",1629497-1642303-1642809-202250-203863,CON,237.0,1,2.0,4.0,-1.0,6.0,5.0,1.0,11.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,4.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,5.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,0.4,1.0,0.2857142857142857,0.5,0.2857142857142857,0.5,0.2857142857142857,0.5,0.3333333333333333,1.0,0.5,0.75,0.4,1.0,0.5,0.5,1.0,1.0,66.83544303797468,20.166666666666668,23.2,16.166666666666668,22.8,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.5,0.5,1.0,0.2857142857142857,0.5,0.2857142857142857,0.40275,0.5532,0.5,14.12,27.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2025,2025,False
1628263-1642796-1642800-1642841-203863,1611661323,"Lindsay Allen, Rayah Marshall, Aneesah Morrow, Mamignan Touré, Haley Peters","Allen, Marshall, Morrow, Touré, Peters",1628263-1642796-1642800-1642841-203863,CON,102.0,1,3.0,2.0,,4.0,4.0,2.0,8.0,,3.0,,,,,,3.0,,4.0,4.0,,,,3.0,,,,,,,,,1.0,,1.0,2.0,2.0,4.0,,,,3.0,1.0,,,,,,,0.3333333333333333,0.75,,1.0,0.3333333333333333,,,1.0,0.3333333333333333,,,,,,112.94117647058823,16.5,9.0,15.0,9.0,1.0,,,,,,,,,,0.3436666666666666,,0.75,5.766666666666667,,4.0,4.0,4.0,3.0,3.0,4.0,4.0,1.0,1.0,3.0,6.0,3.0,4.0,4.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,0.3436666666666666,0.5,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2025,2025,False
1628263-1642240-1642800-1642809-202250,1611661323,"Lindsay Allen, Jaelyn Brown, Aneesah Morrow, Saniya Rivers, Tina Charles","Allen, Brown, Morrow, Rivers, Charles",1628263-1642240-1642800-1642809-202250,CON,143.0,1,1.0,2.0,1.0,5.0,5.0,,10.0,,,,1.0,1.0,,,4.0,1.0,3.0,2.0,,,,,,,1.0,,1.0,,3.0,,,2.0,1.0,3.0,,3.0,,,,1.0,3.0,,,,,0.3,,0.3,,0.2,0.5,,0.6666666666666666,,0.6,,,,1.0,0.6666666666666666,,100.69930069930071,13.0,15.6,13.0,13.2,,,,0.2,,,,0.2,,0.8,0.6071500000000001,,,5.9,24.2,5.0,5.0,,,4.0,,3.0,,,,,,3.0,5.0,0.3,,,,,0.6071500000000001,,,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.25,0.3333333333333333,0.6,1.0,1.0,1.0,0.6,0.2,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2025,2025,False
1642240-1642292-1642773-1642809-202250,1611661323,"Jaelyn Brown, Jacy Sheldon, Kariata Diaby, Saniya Rivers, Tina Charles","Brown, Sheldon, Diaby, Rivers, Charles",1642240-1642292-1642773-1642809-202250,CON,36.0,1,1.0,1.0,,1.0,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,40.0,22.0,,22.0,,,,,,,,,1.0,,1.0,0.45465,,,,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2025,2025,False
1628263-1629497-1631135-1642292-1642800,1611661323,"Lindsay Allen, Marina Mabrey, Olivia Nelson-Ododa, Jacy Sheldon, Aneesah Morrow","Allen, Mabrey, Nelson-Ododa, Sheldon, Morrow",1628263-1629497-1631135-1642292-1642800,CON,327.0,2,3.0,5.0,-1.0,11.0,12.0,1.0,23.0,1.0,3.0,,2.0,4.0,,1.0,7.0,4.0,8.0,9.0,,1.0,,,,2.0,4.0,,2.0,,6.0,,2.0,3.0,2.0,5.0,2.0,7.0,,1.0,2.0,2.0,8.0,,,0.14285714285714285,,0.36363636363636365,,0.36363636363636365,,0.36363636363636365,1.0,0.3333333333333333,0.75,,0.8333333333333334,0.25,,,1.0,0.6666666666666666,1.0,101.28440366972477,13.181818181818182,15.166666666666666,12.363636363636363,15.166666666666666,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.18181818181818182,,,,0.36363636363636365,,0.5454545454545454,0.4606818181818182,0.3771,,7.8428571428571425,27.075,,5.0,,,,,,,,1.0,,,,,,,,0.5,1.0,,,,,,2.0,,2.0,,,2.0,,,6.0,2.0,1.0,2.0,2.0,,,1.0,0.5,,0.5,,0.14285714285714285,0.5,0.18181818181818182,0.5,0.5,1.0,,,,0.5,1.0,1.0,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2025,2025,False
1631135-1641641-1642292-1642773-1642809,1611661323,"Olivia Nelson-Ododa, Robyn Parks, Jacy Sheldon, Kariata Diaby, Saniya Rivers","Nelson-Ododa, Parks, Sheldon, Diaby, Rivers",1631135-1641641-1642292-1642773-1642809,CON,255.0,1,2.0,4.0,5.0,8.0,9.0,1.0,17.0,,1.0,2.0,3.0,2.0,,3.0,5.0,2.0,9.0,4.0,1.0,1.0,,2.0,4.0,2.0,2.0,2.0,3.0,2.0,7.0,,1.0,1.0,3.0,4.0,1.0,5.0,,,2.0,2.0,7.0,0.6666666666666666,1.0,0.6,1.0,0.6428571428571429,1.0,0.6428571428571429,1.0,0.2857142857142857,1.0,0.5,1.0,,1.0,0.3333333333333333,1.0,,1.0,1.0,,96.0,15.375,14.666666666666666,15.125,13.555555555555555,0.14285714285714285,,,0.42857142857142855,0.6666666666666666,0.6666666666666666,1.0,0.2857142857142857,,0.42857142857142855,0.46404285714285715,0.8078,0.2222222222222222,13.88,24.4,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,3.0,1.0,,1.0,1.0,,,1.0,0.5,,0.5,,,,0.14285714285714285,0.5,0.5,1.0,,,,0.5,2.0,2.0,,,1.0,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2025,2025,False
1631135-1642290-1642809-1642841-203829,1611661323,"Olivia Nelson-Ododa, Aaliyah Edwards, Saniya Rivers, Mamignan Touré, Bria Hartley","Nelson-Ododa, Edwards, Rivers, Touré, Hartley",1631135-1642290-1642809-1642841-203829,CON,81.0,1,,1.0,,2.0,3.0,,5.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,0.5,,,1.0,,1.0,,,,,,1.0,88.88888888888889,13.5,18.0,13.5,18.0,,,,0.5,,,,,,0.5,0.521575,,,14.4,23.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2025,2025,False
1628263-1631135-1642292-1642796-1642809,1611661323,"Lindsay Allen, Olivia Nelson-Ododa, Jacy Sheldon, Rayah Marshall, Saniya Rivers","Allen, Nelson-Ododa, Sheldon, Marshall, Rivers",1628263-1631135-1642292-1642796-1642809,CON,174.0,1,1.0,3.0,2.0,6.0,5.0,2.0,11.0,1.0,3.0,,1.0,1.0,,1.0,5.0,1.0,4.0,2.0,,1.0,,,,2.0,1.0,,,,,,2.0,,,,2.0,2.0,,1.0,1.0,1.0,4.0,,,0.2,,0.16666666666666666,,0.2857142857142857,,0.16666666666666666,,0.5,,,,0.4,1.0,,,,,91.0344827586207,14.5,17.4,13.166666666666666,15.0,0.5,0.3333333333333333,0.3333333333333333,0.16666666666666666,,,,0.16666666666666666,,0.3333333333333333,0.4478,0.6449,,10.78,27.7,4.0,5.0,2.0,,4.0,,2.0,,,2.0,2.0,1.0,2.0,4.0,0.2,,,0.5,,0.4535,0.14285714285714285,0.16666666666666666,0.5,0.6666666666666666,1.0,1.0,,,1.0,,,1.0,,,,,,2.0,2.0,,,,,0.2,,,0.16666666666666666,,,,0.2,0.2,,,,,,,,,,,1.0,,,,1.0,,,,,,1.0,1.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2025,2025,False
1628263-1631135-1642303-1642800-203863,1611661323,"Lindsay Allen, Olivia Nelson-Ododa, Leïla Lacan, Aneesah Morrow, Haley Peters","Allen, Nelson-Ododa, Lacan, Morrow, Peters",1628263-1631135-1642303-1642800-203863,CON,71.0,2,2.0,1.0,-4.0,1.0,3.0,,4.0,,,,,1.0,,,,1.0,,4.0,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,81.12676056338029,27.0,14.666666666666666,27.0,14.0,,,,,,,,1.0,,1.0,0.3942,,,,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2025,2025,False
