EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,FTOffRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,OffFTReboundPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGA,FtPoints,OpponentPoints,PtsUnassisted3s,Steals,BadPassSteals,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,DefAtRimReboundPct,LongMidRangeFrequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyDefPoss,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyFtPoints,PtsUnassisted2s,Corner3Assists,FTDefRebounds,LiveBallTurnovers,BadPassTurnovers,ShootingFouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,LiveBallTurnoverPct,DefFTReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceFG2A,Fg2aBlocked,OffTwoPtRebounds,BlockedShortMidRange,FG2APctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,SecondChanceShotQualityAvg,LongMidRangeFGM,SecondChanceFG2M,SecondChancePoints,LongMidRangeAssists,DefThreePtRebounds,BlockedAtRim,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefThreePtReboundPct,DefArc3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChancePointsPct,SecondChanceFtPoints,OffThreePtRebounds,SelfOReb,LostBallSteals,OffThreePtReboundPct,OffArc3ReboundPct,SelfORebPct,AtRimPctBlocked,OffAtRimReboundPct,Loose Ball Fouls,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsPutbacks,Travels,2pt And 1 Free Throw Trips,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,BadPassOutOfBoundsTurnovers,SecondChanceArc3FGA,SecondChanceFG3A,Loose Ball Fouls Drawn,SecondChanceArc3Frequency,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,LostBallTurnovers,StepOutOfBoundsTurnovers,Charge Fouls,Offensive Fouls,Blocked3s,BlockedCorner3,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Transition Take Fouls Drawn,Technical Free Throw Trips,BlockedArc3,NonShootingPenaltyNonTakeFouls,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,3pt And 1 Free Throw Trips,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Corner3PctBlocked,HeaveAttempts,Transition Take Fouls,Clear Path Fouls,team_id,year,season,team_vs
1628957-1629490-1631118-1642774-203826,1611661317,"Kathryn Westbeld, Kitija Laksa, Lexi Held, Murjanatu Musa, Alyssa Thomas","Westbeld, Laksa, Held, Musa, Thomas",1628957-1629490-1631118-1642774-203826,PHX,109.0,1,2.0,7.0,4.0,3.0,4.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,7.0,2.0,2.0,1.0,1.0,7.0,4.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.1666666666666667,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,92.4770642201835,1.0,12.5,19.666666666666668,12.0,19.666666666666668,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.6666666666666666,1.0,0.5097666666666667,0.5097666666666667,1.0,5.55,25.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2025,2025,True
1628297-1628957-1629480-1631118-1642777,1611661317,"Alexis Prince, Kathryn Westbeld, Kalani Brown, Alexa Held, Monique Akoa Makani","Prince, Westbeld, Brown, Held, Akoa Makani",1628297-1628957-1629480-1631118-1642777,PHX,4.0,1,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,360.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2025,2025,True
1628244-1628297-1629480-1642777-203826,1611661317,"Sami Whitcomb, Alexis Prince, Kalani Brown, Monique Akoa Makani, Alyssa Thomas","Whitcomb, Prince, Brown, Akoa Makani, Thomas",1628244-1628297-1629480-1642777-203826,PHX,186.0,1,3.0,,6.0,5.0,,,11.0,,,,,,3.0,1.0,1.0,,,,4.0,1.0,1.0,5.0,,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,5.0,,,,,,1.0,,1.0,,,0.3,,0.4166666666666667,,0.2,,1.0,1.0,,,85.16129032258064,,15.166666666666666,19.0,15.166666666666666,19.0,,,,,0.6,,,,0.2,1.0,1.0,,,,,,0.2,1.0,0.40347,,,10.05,24.2,,1.0,2.0,5.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,0.2,0.16666666666666666,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2025,2025,True
1628297-1628957-1629480-1631118-1642244,1611661317,"Alexis Prince, Kathryn Westbeld, Kalani Brown, Alexa Held, Sevgi Uzun","Prince, Westbeld, Brown, Held, Uzun",1628297-1628957-1629480-1631118-1642244,PHX,230.0,1,4.0,-2.0,8.0,7.0,8.0,,15.0,,,,,1.0,1.0,,1.0,,1.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,1.0,2.0,6.0,,3.0,1.0,,,1.0,1.0,,,,3.0,,1.0,2.0,,2.0,,,1.0,,1.0,,,,,6.0,6.0,8.0,,,1.0,0.5,0.5,0.5,0.5,0.5,0.625,0.625,0.5,0.5,0.5,,1.0,0.5,,1.0,93.91304347826086,,13.5,17.428571428571427,13.5,17.285714285714285,,,,,0.25,1.0,1.0,,0.25,,,,,,0.25,,0.5,,0.45475,0.45475,1.0,13.95,24.1,1.0,1.0,1.0,8.0,,,,2.0,2.0,,4.0,1.0,,0.25,0.2,0.3333333333333333,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2025,2025,True
1628297-1629480-1630149-1631118-1642244,1611661317,"Alexis Prince, Kalani Brown, Satou Sabally, Alexa Held, Sevgi Uzun","Prince, Brown, Sabally, Held, Uzun",1628297-1629480-1630149-1631118-1642244,PHX,178.0,1,3.0,3.0,6.0,6.0,6.0,1.0,12.0,2.0,2.0,2.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,3.0,7.0,1.0,1.0,9.0,3.0,7.0,1.0,1.0,9.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,5.0,,1.0,1.0,2.0,3.0,,,,,,1.0,,1.0,1.0,9.0,9.0,6.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,0.42857142857142855,0.42857142857142855,0.5625,0.5625,0.5625,0.5625,0.125,,1.0,1.0,1.0,,97.07865168539325,1.0,15.0,14.666666666666666,13.5,14.666666666666666,0.25,1.0,1.0,0.5,0.625,0.2,0.3333333333333333,,0.125,1.0,1.0,1.0,0.25,1.0,0.125,1.0,0.375,1.0,0.4431875,0.4431875,1.0,6.085714285714286,23.9,1.0,,,6.0,,2.0,2.0,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,1.0,2.0,2.0,1.0,0.2857142857142857,0.4,0.5,0.5,0.5,0.3902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2025,2025,True
1628957-1629490-1631118-1642244-203826,1611661317,"Kathryn Westbeld, Kitija Laksa, Lexi Held, Sevgi Uzun, Alyssa Thomas","Westbeld, Laksa, Held, Uzun, Thomas",1628957-1629490-1631118-1642244-203826,PHX,170.0,2,3.0,7.0,7.0,4.0,,2.0,11.0,,,,,1.0,4.0,,,,,2.0,5.0,,,10.0,,,,,,4.0,,,,2.0,,2.0,,,1.0,4.0,,1.0,3.0,2.0,5.0,,,1.0,1.0,,1.0,,1.0,1.0,8.0,,,1.0,1.0,,,,,0.4,,0.4,,0.625,,,,1.0,1.0,,,93.17647058823529,1.0,14.0,18.0,10.857142857142858,18.0,,,,,0.8,0.25,0.25,1.0,,,,,,,,,,,0.41612,,,9.7,,,1.0,6.0,3.0,,,,1.0,3.0,,6.0,3.0,1.0,0.2,0.375,0.375,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,2.0,,2.0,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.48735,1.0,1.0,2.0,1.0,2.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2025,2025,True
1627674-1628244-1630149-1630442-201886,1611661317,"Kahleah Copper, Sami Whitcomb, Satou Sabally, Natasha Mack, DeWanna Bonner","Copper, Whitcomb, Sabally, Mack, Bonner",1627674-1628244-1630149-1630442-201886,PHX,125.0,1,2.0,-3.0,5.0,4.0,,1.0,9.0,,,,,,2.0,,2.0,,,,3.0,,3.0,2.0,,,,,,,,2.0,,,,,,,,,,,,3.0,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,0.14285714285714285,,0.5,,,,,,103.67999999999999,,15.6,11.75,14.2,11.25,,,,,0.3333333333333333,,,,0.3333333333333333,,,,,,,,0.5,,0.4695833333333333,,,9.966666666666667,23.53333333333333,,1.0,2.0,5.0,,1.0,,1.0,1.0,,2.0,1.0,,0.16666666666666666,0.14285714285714285,0.25,,,1.0,,,,,,,1.0,1.0,1.0,,,1.0,,0.16666666666666666,,,,,,2.0,1.0,2.0,,0.3333333333333333,0.5,0.6666666666666666,0.5,1.0,0.4335,,,2.0,,,,,,0.3333333333333333,,,,,,1.0,2.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2025,2025,True
1628244-1628297-1628957-1630149-1642244,1611661317,"Sami Whitcomb, Alexis Prince, Kathryn Westbeld, Satou Sabally, Sevgi Uzun","Whitcomb, Prince, Westbeld, Sabally, Uzun",1628244-1628297-1628957-1630149-1642244,PHX,90.0,1,2.0,2.0,3.0,3.0,3.0,1.0,6.0,,1.0,,1.0,,,,,,,,2.0,,,2.0,,2.0,,,2.0,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,2.0,2.0,3.0,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,96.0,,14.0,16.0,7.333333333333333,16.0,0.5,,,,,,,,,,,,0.5,,,,0.5,,0.4851,0.4851,1.0,11.35,,1.0,1.0,2.0,,,1.0,1.0,,2.0,1.0,2.0,,,0.5,,,3.0,,,,,2.0,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,1.0,,0.5,,0.5,0.5,,0.2589,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2025,2025,True
1628244-1629490-1630149-1631118-201886,1611661317,"Sami Whitcomb, Kitija Laksa, Satou Sabally, Lexi Held, DeWanna Bonner","Whitcomb, Laksa, Sabally, Held, Bonner",1628244-1629490-1630149-1631118-201886,PHX,76.0,1,1.0,7.0,3.0,2.0,3.0,1.0,5.0,,,,,,,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,7.0,1.0,1.0,1.0,2.0,7.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,,,5.0,,2.0,2.0,1.0,3.0,,,,,,1.0,,1.0,1.0,5.0,7.0,3.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.8333333333333334,0.8333333333333334,0.875,0.875,0.6666666666666666,,1.0,1.0,1.0,,94.73684210526316,1.0,15.666666666666666,14.5,14.666666666666666,14.5,,,,,,,,,0.6666666666666666,0.5,0.5,1.0,,,0.6666666666666666,0.5,0.6666666666666666,0.5,0.33746666666666664,0.33746666666666664,1.0,18.2,24.15,1.0,1.0,2.0,,,,,,2.0,,2.0,1.0,1.0,0.3333333333333333,0.25,0.5,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,0.1205,1.0,1.0,2.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,0.2857142857142857,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2025,2025,True
1627674-1629480-1629490-1630149-1631118,1611661317,"Kahleah Copper, Kalani Brown, Kitija Laksa, Satou Sabally, Lexi Held","Copper, Brown, Laksa, Sabally, Held",1627674-1629480-1629490-1630149-1631118,PHX,244.0,1,4.0,-2.0,8.0,9.0,,,17.0,2.0,2.0,,,,3.0,,1.0,,,2.0,6.0,1.0,3.0,7.0,,,,,,4.0,3.0,1.0,,2.0,1.0,3.0,,2.0,,7.0,,3.0,4.0,1.0,5.0,,,,,,1.0,1.0,1.0,1.0,7.0,,,1.0,1.0,1.0,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3888888888888889,,0.3888888888888889,,0.3333333333333333,,0.75,0.8,,1.0,100.32786885245902,1.0,14.875,13.88888888888889,14.75,13.88888888888889,0.2222222222222222,1.0,1.0,1.0,0.3333333333333333,,,,0.1111111111111111,,,,,,,,0.5555555555555556,,0.5077333333333334,,,8.066666666666666,23.433333333333334,,1.0,,9.0,,1.0,1.0,2.0,,,,,0.6666666666666666,0.1111111111111111,,,,1.0,2.0,,,,,1.0,,,,1.0,,,,,0.2222222222222222,0.5,0.5,1.0,,,,1.0,,,0.16666666666666666,0.3333333333333333,,0.16666666666666666,,,,,,,1.0,,,,,1.0,1.0,,,,,,1.0,,,0.5,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2025,2025,True
