EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,DefTwoPtRebounds,DefRebounds,Rebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,FtPoints,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceOffPoss,ShortMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,OffRebounds,SelfOReb,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,SelfORebPct,ShortMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,LongMidRangeFGA,SecondChanceFG2M,SecondChancePoints,PenaltyFtPoints,PtsAssisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,OffTwoPtRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,LongMidRangeFGM,LongMidRangeAssists,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,LostBallSteals,Travels,OffLongMidRangeReboundPct,ShortMidRangePctBlocked,DefCorner3ReboundPct,Corner3FGM,Corner3FGA,SecondChanceFtPoints,Corner3Assists,FTDefRebounds,LostBallTurnovers,DefFTReboundPct,OffAtRimReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Loose Ball Fouls Drawn,SecondChanceCorner3FGA,SecondChanceFG3A,StepOutOfBoundsTurnovers,SecondChanceCorner3Frequency,SecondChanceAtRimPctAssisted,SecondChanceArc3FGA,Fg3aBlocked,LostBallOutOfBoundsTurnovers,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Frequency,PenaltyCorner3FGA,OffCorner3ReboundPct,PenaltyCorner3Frequency,HeaveAttempts,Charge Fouls,2pt And 1 Free Throw Trips,NonShootingPenaltyNonTakeFouls,PenaltyCorner3FGM,ThreePtShootingFoulsDrawn,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,BlockedLongMidRange,Technical Free Throw Trips,Charge Fouls Drawn,PtsUnassisted3s,FTOffRebounds,OffFTReboundPct,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,LongMidRangePctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Blocked3s,BlockedArc3,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedCorner3,Clear Path Fouls,team_id,year,season,team_vs
1627676-1628263-1628909-1629479-1630043,1611661325,"Tiffany Mitchell, Lindsay Allen, Kelsey Mitchell, Teaira McCowan, Bernadett Hatar","Mitchell, Allen, Mitchell, McCowan, Hatar",1627676-1628263-1628909-1629479-1630043,IND,21.0,1,,,1.0,1.0,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.14285714285714,12.0,9.0,12.0,9.0,,,,,,,0.4035,,,5.6,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2021,2021,False
1627676-1629479-1630458-202638-202658,1611661325,"Tiffany Mitchell, Teaira McCowan, Aaliyah Wilson, Jessica Breland, Danielle Robinson","Mitchell, McCowan, Wilson, Breland, Robinson",1627676-1629479-1630458-202638-202658,IND,12.0,1,,-2.0,,1.0,,1.0,,,,,,,,2.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,120.0,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2021,2021,False
1628263-1628909-1629479-1630437-1630458,1611661325,"Lindsay Allen, Kelsey Mitchell, Teaira McCowan, Chelsey Perry, Aaliyah Wilson","Allen, Mitchell, McCowan, Perry, Wilson",1628263-1628909-1629479-1630437-1630458,IND,267.0,1,4.0,6.0,10.0,8.0,,18.0,1.0,4.0,,,2.0,6.0,10.0,4.0,,,,2.0,2.0,3.0,5.0,,,,,,,8.0,,,0.3333333333333333,,0.4166666666666667,,0.4166666666666667,,1.0,1.0,1.0,97.07865168539325,16.8,12.375,15.5,12.375,0.3333333333333333,0.25,0.25,,,0.8333333333333334,0.49437916666666665,,,6.45,,3.0,,2.0,,,,,2.0,1.0,2.0,6.0,,,2.0,6.0,2.0,,,6.0,6.0,2.0,2.0,3.0,2.0,8.0,1.0,1.0,2.0,,1.0,0.3333333333333333,,0.3333333333333333,0.5,1.0,0.25,0.25,0.25,1.0,,0.08333333333333333,0.5,0.3333333333333333,0.3333333333333333,1.0,,,0.3333333333333333,24.7,,1.0,,1.0,1.0,2.0,,2.0,,,1.0,1.0,,1.0,1.0,1.0,,,,,,1.0,,1.0,1.0,,1.0,1.0,,,0.5,0.5,0.5,0.5,0.5,,,,0.25,1.0,1.0,,1.0,1.0,,,,0.08333333333333333,0.5,,0.3397,0.2,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2021,2021,False
1628263-1628927-1629479-1630043-1630438,1611661325,"Lindsay Allen, Victoria Vivians, Teaira McCowan, Bernadett Hatar, Kysre Gondrezick","Allen, Vivians, McCowan, Hatar, Gondrezick",1628263-1628927-1629479-1630043-1630438,IND,215.0,2,4.0,-9.0,8.0,7.0,1.0,15.0,1.0,3.0,,,1.0,3.0,3.0,12.0,,,1.0,2.0,1.0,2.0,4.0,,2.0,3.0,,,,1.0,1.0,1.0,0.3333333333333333,,0.16666666666666666,,0.21428571428571427,0.5,0.5,0.5,,100.46511627906976,16.625,11.714285714285714,15.125,8.0,0.5,0.3333333333333333,0.5,,,1.0,0.5759916666666667,,0.3333333333333333,2.4,0.125,4.0,1.0,3.0,2.0,1.0,0.14285714285714285,0.25,2.0,,,2.0,,,,3.0,2.0,,,,2.0,,,,,,2.0,1.0,2.0,,,,,,0.5,0.5,1.0,0.5,1.0,1.0,,,0.3333333333333333,,,,,,,24.53333333333333,1.0,2.0,,,1.0,2.0,1.0,,2.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,1.0,,,,,,,,1.0,0.5,0.5079,0.6666666666666666,,,,,,,2.0,,,,,1.0,,,,,,,0.16666666666666666,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2021,2021,False
1627676-1628909-1629479-1630100-1630438,1611661325,"Tiffany Mitchell, Kelsey Mitchell, Teaira McCowan, Lauren Cox, Kysre Gondrezick","Mitchell, Mitchell, McCowan, Cox, Gondrezick",1627676-1628909-1629479-1630100-1630438,IND,46.0,1,1.0,,2.0,2.0,,4.0,,,,,,1.0,,,,,,,2.0,2.0,2.0,,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,125.21739130434781,12.0,11.0,12.0,11.0,,,,,,,0.3568,,,20.9,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2021,2021,False
1627676-1628909-1628927-1630100-202638,1611661325,"Tiffany Mitchell, Kelsey Mitchell, Victoria Vivians, Lauren Cox, Jessica Breland","Mitchell, Mitchell, Vivians, Cox, Breland",1627676-1628909-1628927-1630100-202638,IND,23.0,1,,-2.0,1.0,,,1.0,,,,,,,,2.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,62.60869565217391,19.0,,19.0,,,,,,,1.0,0.30195,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2021,2021,False
1628909-1629479-1630458-202650-202658,1611661325,"Kelsey Mitchell, Teaira McCowan, Aaliyah Wilson, Jantel Lavender, Danielle Robinson","Mitchell, McCowan, Wilson, Lavender, Robinson",1628909-1629479-1630458-202650-202658,IND,50.0,1,1.0,,1.0,1.0,,2.0,1.0,1.0,,,1.0,1.0,2.0,2.0,,,,,,,,,,,,,1.0,2.0,,,1.0,,1.0,,1.0,,,,,57.599999999999994,16.0,34.0,16.0,34.0,1.0,1.0,1.0,,,1.0,0.5489,,,2.5,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2021,2021,False
1628909-1628927-1629479-1630043-202658,1611661325,"Kelsey Mitchell, Victoria Vivians, Teaira McCowan, Bernadett Hatar, Danielle Robinson","Mitchell, Vivians, McCowan, Hatar, Robinson",1628909-1628927-1629479-1630043-202658,IND,402.0,2,7.0,,11.0,11.0,,22.0,2.0,3.0,,,4.0,6.0,8.0,8.0,,,,4.0,3.0,6.0,9.0,,3.0,4.0,,,1.0,6.0,,,0.6666666666666666,,0.4,,0.4,,1.0,0.8571428571428571,1.0,78.80597014925372,19.636363636363637,16.90909090909091,18.454545454545453,15.818181818181818,0.3,0.6666666666666666,0.6666666666666666,,,0.7,0.5010100000000001,,,8.616666666666667,,,,2.0,,,,,2.0,1.0,,3.0,,,,4.0,1.0,,,,3.0,,,2.0,,4.0,2.0,3.0,3.0,,,,,,0.4,0.75,0.5,0.5,0.6666666666666666,0.5,,0.1,0.3,,,,,,,25.55,1.0,1.0,1.0,2.0,1.0,2.0,,4.0,2.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,0.5,0.6666666666666666,1.0,0.5,0.5,,,0.25,0.5,,,1.0,,0.5,1.0,1.0,1.0,0.2,0.5,1.0,0.5484,0.25,1.0,,0.5,0.5,,,,,,1.0,,1.0,,,,,,1.0,0.1,,,,,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2021,2021,False
1627676-1628263-1629479-1630043-1630438,1611661325,"Tiffany Mitchell, Lindsay Allen, Teaira McCowan, Bernadett Hatar, Kysre Gondrezick","Mitchell, Allen, McCowan, Hatar, Gondrezick",1627676-1628263-1629479-1630043-1630438,IND,607.0,3,10.0,3.0,21.0,21.0,1.0,42.0,3.0,7.0,,,8.0,17.0,21.0,18.0,1.0,1.0,2.0,6.0,3.0,8.0,12.0,1.0,1.0,4.0,,1.0,2.0,17.0,2.0,1.0,0.47058823529411764,1.0,0.4444444444444444,1.0,0.5,1.0,0.75,0.8888888888888888,0.6666666666666666,99.63756177924218,14.0,14.904761904761905,12.285714285714286,14.857142857142858,0.3888888888888889,0.42857142857142855,0.5,,,0.4444444444444444,0.49317500000000003,0.417,0.09523809523809523,7.594117647058823,0.047619047619047616,2.0,5.0,7.0,6.0,3.0,0.14285714285714285,0.15,4.0,6.0,,1.0,,,,1.0,4.0,,,,1.0,,,5.0,,10.0,,5.0,4.0,,,,,,0.05555555555555555,1.0,,0.4,,1.0,,0.3333333333333333,0.05555555555555555,,,,,,,24.6,2.0,3.0,4.0,4.0,2.0,4.0,,10.0,2.0,1.0,5.0,2.0,3.0,4.0,2.0,1.0,3.0,3.0,1.0,1.0,,,,,,,,,,,0.625,0.7142857142857143,0.5,0.5,0.5,0.058823529411764705,0.14285714285714285,0.75,0.4444444444444444,0.5,,1.0,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.2222222222222222,0.75,0.6666666666666666,0.508625,0.19047619047619047,1.0,,0.25,0.25,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2021,2021,False
1628263-1628909-1628927-1629479-1630043,1611661325,"Lindsay Allen, Kelsey Mitchell, Victoria Vivians, Teaira McCowan, Bernadett Hatar","Allen, Mitchell, Vivians, McCowan, Hatar",1628263-1628909-1628927-1629479-1630043,IND,180.0,2,3.0,3.0,5.0,5.0,,10.0,,1.0,,,1.0,5.0,3.0,,,,,2.0,,3.0,6.0,,2.0,2.0,,,1.0,3.0,,,0.2,,0.16666666666666666,,0.21428571428571427,,,0.75,,80.0,18.0,18.0,11.6,14.4,0.16666666666666666,,,,,0.3333333333333333,0.44130833333333336,,,12.48,,1.0,1.0,2.0,2.0,1.0,0.14285714285714285,0.16666666666666666,2.0,1.0,,1.0,,,,1.0,1.0,,,,1.0,,,,,,,3.0,3.0,,,,,,0.16666666666666666,1.0,,0.75,,1.0,,0.16666666666666666,0.16666666666666666,,,,,,,24.8,,,,3.0,,,,,,1.0,,,,3.0,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,,0.2,1.0,,0.75,1.0,,,,,,,,0.5,,,0.400675,,1.0,,0.3333333333333333,0.3333333333333333,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2021,2021,False
1628263-1628927-1629479-1630437-1630438,1611661325,"Lindsay Allen, Victoria Vivians, Teaira McCowan, Chelsey Perry, Kysre Gondrezick","Allen, Vivians, McCowan, Perry, Gondrezick",1628263-1628927-1629479-1630437-1630438,IND,23.0,1,,-3.0,1.0,1.0,,2.0,,,,,,1.0,,3.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,125.21739130434781,19.0,4.0,19.0,4.0,,,,,,,0.3588,,,8.5,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2021,2021,False
1628909-1630043-1630100-1630458-202658,1611661325,"Kelsey Mitchell, Bernadett Hatar, Lauren Cox, Aaliyah Wilson, Danielle Robinson","Mitchell, Hatar, Cox, Wilson, Robinson",1628909-1630043-1630100-1630458-202658,IND,143.0,1,2.0,-8.0,5.0,6.0,2.0,11.0,,2.0,,,1.0,4.0,2.0,10.0,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,2.0,0.25,,0.2,,0.2,,,,,110.76923076923077,17.0,9.666666666666666,16.2,8.666666666666666,0.4,,,,,0.6,0.47189,0.3243,,9.9,0.4,2.0,,3.0,,,,,1.0,,,1.0,,,,1.0,1.0,,,,1.0,,,1.0,,2.0,,,1.0,,,,,,0.2,,,0.25,,,,,0.2,,,,,,,24.0,,1.0,,2.0,,,,2.0,,1.0,1.0,,,1.0,,,,,,,,2.0,,,,,,,,,1.0,1.0,,,,0.25,0.5,,0.3333333333333333,,,,,,,,,0.4,1.0,,0.5541,,1.0,1.0,0.5,0.5,1.0,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2021,2021,False
1628909-1630458-202638-202650-202658,1611661325,"Kelsey Mitchell, Aaliyah Wilson, Jessica Breland, Jantel Lavender, Danielle Robinson","Mitchell, Wilson, Breland, Lavender, Robinson",1628909-1630458-202638-202650-202658,IND,191.0,1,3.0,-2.0,7.0,8.0,,15.0,1.0,2.0,,,4.0,7.0,8.0,10.0,,,,4.0,1.0,1.0,1.0,,,,,1.0,1.0,8.0,,,0.5714285714285714,,0.5714285714285714,,0.5714285714285714,,1.0,0.5,,113.0890052356021,15.0,10.75,15.0,10.75,0.2857142857142857,0.5,0.5,,,0.2857142857142857,0.4485571428571428,,,10.971428571428572,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,2.0,,4.0,,,,,,,,,,,,,,,,0.14285714285714285,,,,,,,,,,,,4.0,,,,4.0,,,2.0,1.0,,,,,,,,,,1.0,,,,,,,,,0.5,0.5,,,,,,,,,,1.0,,1.0,,,,0.5714285714285714,,,,,3.0,1.0,0.75,0.75,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2021,2021,False
1628263-1628909-1628927-1630437-202638,1611661325,"Lindsay Allen, Kelsey Mitchell, Victoria Vivians, Chelsey Perry, Jessica Breland","Allen, Mitchell, Vivians, Perry, Breland",1628263-1628909-1628927-1630437-202638,IND,7.0,1,,-2.0,,1.0,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,205.71428571428572,,7.0,,7.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2021,2021,False
1628263-1628909-1629479-202638-202658,1611661325,"Lindsay Allen, Kelsey Mitchell, Teaira McCowan, Jessica Breland, Danielle Robinson","Allen, Mitchell, McCowan, Breland, Robinson",1628263-1628909-1629479-202638-202658,IND,16.0,1,,2.0,1.0,1.0,1.0,2.0,,1.0,,1.0,,2.0,2.0,,,2.0,2.0,,,,3.0,,,,,,,,2.0,1.0,,,,,0.25,0.25,,,,180.0,10.0,6.0,6.0,6.0,0.3333333333333333,,,0.3333333333333333,,0.6666666666666666,0.5668166666666666,0.5668166666666666,1.0,9.95,1.0,1.0,2.0,1.0,2.0,1.0,0.25,0.3333333333333333,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,,1.0,,3.0,1.0,,,,,0.3333333333333333,,1.0,1.0,,,0.3333333333333333,,,,,,,,,23.0,,1.0,,1.0,,2.0,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,1.0,,,,,,,,,0.3333333333333333,0.5,,0.658075,1.0,,,,,,,,1.0,,,,1.0,2.0,,,,,1.0,0.3333333333333333,,,,,1.0,1.0,,0.5,,,,,,,,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2021,2021,False
1627676-1628242-1628263-1628927-202658,1611661325,"Tiffany Mitchell, Emma Cannon, Lindsay Allen, Victoria Vivians, Danielle Robinson","Mitchell, Cannon, Allen, Vivians, Robinson",1627676-1628242-1628263-1628927-202658,IND,320.0,1,5.0,4.0,10.0,11.0,1.0,21.0,2.0,2.0,,,4.0,6.0,13.0,9.0,,,2.0,6.0,1.0,5.0,5.0,,1.0,2.0,,1.0,3.0,13.0,2.0,1.0,0.6666666666666666,,0.7857142857142857,,0.8125,1.0,1.0,1.0,,94.5,15.1,15.363636363636363,15.1,15.363636363636363,0.2857142857142857,1.0,1.0,,,0.42857142857142855,0.4728142857142857,,0.15384615384615385,4.033333333333333,0.1,1.0,2.0,3.0,2.0,1.0,0.125,0.14285714285714285,,4.0,1.0,1.0,,,1.0,1.0,,,,3.0,1.0,1.0,1.0,2.0,1.0,5.0,,4.0,,,1.0,1.0,,1.0,0.14285714285714285,1.0,,,,1.0,,0.5714285714285714,0.14285714285714285,1.0,1.0,1.0,,,1.0,25.9,,,2.0,,,,2.0,2.0,,,1.0,1.0,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,0.25,0.25,,,,,,0.5,,,,1.0,,0.5,0.5,0.5,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2021,2021,False
1627676-1629479-1630438-202638-202658,1611661325,"Tiffany Mitchell, Teaira McCowan, Kysre Gondrezick, Jessica Breland, Danielle Robinson","Mitchell, McCowan, Gondrezick, Breland, Robinson",1627676-1629479-1630438-202638-202658,IND,346.0,3,6.0,7.0,12.0,11.0,1.0,23.0,5.0,5.0,,,6.0,9.0,14.0,7.0,1.0,1.0,2.0,6.0,2.0,5.0,5.0,,1.0,1.0,,2.0,3.0,14.0,2.0,1.0,0.6666666666666666,1.0,0.6,1.0,0.6363636363636364,1.0,0.6666666666666666,0.8333333333333334,,95.72254335260115,14.083333333333334,16.09090909090909,14.083333333333334,16.09090909090909,0.5,1.0,1.0,,,0.6,0.4793,0.4127,0.14285714285714285,5.877777777777777,0.08333333333333333,,2.0,2.0,2.0,1.0,0.09090909090909091,0.1,,3.0,,,,,,1.0,,,,,,,,3.0,,6.0,,3.0,,,,,,,0.1,1.0,,,,1.0,,0.3,,,,,,,,23.1,,,1.0,1.0,,,,6.0,,,3.0,2.0,1.0,,,,,,,,1.0,,,1.0,,1.0,1.0,,,,0.5,0.5,,,,,,,,,,0.6666666666666666,,0.4,0.3333333333333333,0.3333333333333333,1.0,0.1,,,,,,,,,,,,,,1.0,,1.0,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2021,2021,False
1627676-1628927-1629479-202650-202658,1611661325,"Tiffany Mitchell, Victoria Vivians, Teaira McCowan, Jantel Lavender, Danielle Robinson","Mitchell, Vivians, McCowan, Lavender, Robinson",1627676-1628927-1629479-202650-202658,IND,334.0,3,6.0,-14.0,11.0,11.0,7.0,22.0,,2.0,,1.0,1.0,5.0,4.0,18.0,,2.0,2.0,,1.0,3.0,4.0,1.0,2.0,3.0,2.0,2.0,5.0,4.0,2.0,7.0,0.2,,0.125,,0.2222222222222222,0.2,1.0,1.0,1.0,94.8502994011976,17.636363636363637,12.727272727272727,17.0,12.363636363636363,0.25,,,0.25,,0.625,0.47920714285714283,0.5197666666666666,0.5,5.9,0.6363636363636364,9.0,2.0,2.0,2.0,,,,1.0,2.0,,2.0,,1.0,,3.0,,,2.0,,1.0,,,1.0,,2.0,1.0,2.0,1.0,,,,,,0.375,1.0,0.5,0.16666666666666666,1.0,1.0,,0.25,0.25,,,,0.25,,,32.0,,,1.0,1.0,,,2.0,2.0,,,1.0,,1.0,,,,1.0,1.0,1.0,,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,0.3333333333333333,,,,,,,0.5,0.5,1.0,0.125,,,,,,,,,,,,,,,,1.0,,,,,,,0.125,,,,,,,,,,,,,,,,1.0,,0.25,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2021,2021,False
1628242-1628263-1628909-1628927-202638,1611661325,"Emma Cannon, Lindsay Allen, Kelsey Mitchell, Victoria Vivians, Jessica Breland","Cannon, Allen, Mitchell, Vivians, Breland",1628242-1628263-1628909-1628927-202638,IND,152.0,3,3.0,,4.0,6.0,,10.0,,,,,1.0,2.0,6.0,6.0,,,,2.0,3.0,3.0,4.0,,,,,1.0,2.0,4.0,,,0.5,,0.625,,0.6,,1.0,1.0,1.0,94.73684210526316,12.75,16.833333333333332,12.5,16.833333333333332,,,,,,0.5,0.4702625,,,14.65,,,1.0,2.0,2.0,1.0,0.2,0.3333333333333333,1.0,1.0,1.0,2.0,,,1.0,2.0,1.0,,,3.0,2.0,1.0,1.0,1.0,1.0,3.0,,,1.0,1.0,1.0,0.5,,0.5,0.5,,,0.5,,,0.5,0.25,0.5,0.5,0.5,1.0,,,0.5,25.15,,,,1.0,1.0,2.0,,,2.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,,,0.25,,,0.4219,0.3333333333333333,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2021,2021,False
