EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,FirstChancePoints,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyDefPoss,DefArc3ReboundPct,Steals,BadPassSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,LiveBallTurnoverPct,PenaltyOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGA,Corner3FGA,FG2M,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,SelfOReb,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Travels,SecondChanceTurnovers,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,OffAtRimReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceArc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,OffLongMidRangeReboundPct,BlocksRecoveredPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,OffCorner3ReboundPct,Corner3FGM,SecondChanceFtPoints,Corner3Assists,FTDefRebounds,LostBallSteals,Charge Fouls,BlockedLongMidRange,DefFTReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,LongMidRangeFGM,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,BadPassTurnovers,PtsUnassisted3s,PenaltyTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,Blocked3s,BlockedCorner3,AtRimPctBlocked,SecondChanceCorner3FGA,PenaltyCorner3FGA,LongMidRangeAssists,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Loose Ball Fouls,BlockedAtRim,NonShootingPenaltyNonTakeFouls,LongMidRangePctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,Defensive 3 Seconds Violations,Charge Fouls Drawn,Technical Free Throw Trips,FTOffRebounds,OffFTReboundPct,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Arc3PctBlocked,BlockedArc3,LongMidRangePctBlocked,SecondChanceCorner3FGM,3SecondViolations,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,Clear Path Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,team_id,year,season,team_vs
1628276-1628917-1630115-203029-204324,1611661319,"Kelsey Plum, JiSu Park, Joyner Holmes, Riquna Williams, Dearica Hamby","Plum, Park, Holmes, Williams, Hamby",1628276-1628917-1630115-203029-204324,LVA,124.0,1,2.0,-1.0,3.0,4.0,1.0,7.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,3.0,4.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,1.0,0.25,0.25,0.3,0.3,0.8,1.0,1.0,0.5,1.0,0.5,0.3333333333333333,0.5,0.5,1.0,0.3333333333333333,0.5,1.0,81.29032258064515,19.666666666666668,16.25,17.0,13.25,0.2,0.8,0.25,0.25,1.0,1.0,0.8,0.25,0.48837,0.52335,4.5,24.975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2021,2021,True
1628917-1628932-1629498-203029-204324,1611661319,"JiSu Park, A'ja Wilson, Jackie Young, Riquna Williams, Dearica Hamby","Park, Wilson, Young, Williams, Hamby",1628917-1628932-1629498-203029-204324,LVA,80.0,1,1.0,,2.0,2.0,,4.0,,1.0,2.0,,,1.0,2.0,3.0,3.0,,3.0,2.0,1.0,,1.0,1.0,1.0,3.0,,,1.0,,1.0,,1.0,1.0,1.0,1.0,3.0,1.0,0.5,0.5,0.75,0.75,1.0,,,,,1.0,,1.0,,,,,,72.0,28.0,12.0,28.0,12.0,,1.0,0.5,0.5,1.0,,1.0,0.5,0.5064,,,33.2,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2021,2021,True
1630435-202633-203029-203833-204324,1611661319,"Destiny Slocum, Liz Cambage, Riquna Williams, Chelsea Gray, Dearica Hamby","Slocum, Cambage, Williams, Gray, Hamby",1630435-202633-203029-203833-204324,LVA,93.0,1,2.0,-2.0,3.0,4.0,,7.0,1.0,,1.0,,1.0,,1.0,,2.0,,,1.0,,,,,,,,,2.0,,2.0,,2.0,,,,,,,,,,0.5,,,,,1.0,,1.0,,,,,,108.38709677419355,15.666666666666666,11.5,15.666666666666666,11.5,0.5,0.5,,,,,0.5,,0.34175,,11.4,28.4,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2021,2021,True
1628276-1628917-1628932-1629498-203029,1611661319,"Kelsey Plum, JiSu Park, A'ja Wilson, Jackie Young, Riquna Williams","Plum, Park, Wilson, Young, Williams",1628276-1628917-1628932-1629498-203029,LVA,497.0,2,8.0,12.0,16.0,16.0,3.0,32.0,5.0,2.0,4.0,,12.0,2.0,5.0,25.0,13.0,,6.0,4.0,2.0,,2.0,8.0,2.0,18.0,2.0,1.0,2.0,6.0,8.0,3.0,11.0,1.0,4.0,2.0,23.0,1.0,0.4,0.4,0.7058823529411765,0.7352941176470589,0.29411764705882354,,,1.0,0.3333333333333333,1.0,0.6666666666666666,1.0,0.5,,1.0,1.0,,92.71629778672032,15.1875,15.875,14.3125,15.875,0.29411764705882354,0.23529411764705882,0.5,0.5,1.0,,0.6470588235294118,0.5,0.4890529411764706,0.4744,5.7749999999999995,25.04,4.0,1.0,1.0,1.0,,,2.0,,3.0,5.0,6.0,1.0,1.0,3.0,4.0,4.0,1.0,1.0,9.0,1.0,1.0,2.0,2.0,3.0,4.0,6.0,12.0,6.0,2.0,6.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,0.6666666666666666,0.75,0.75,0.5,0.75,0.5,0.75,0.5,0.75,1.0,1.0,1.0,0.16666666666666666,0.35294117647058826,0.8333333333333334,0.8333333333333334,0.8,0.8,0.8,0.5,0.058823529411764705,0.058823529411764705,0.5,1.0,1.0,0.75,0.534925,0.058823529411764705,0.08333333333333333,0.08,0.24,0.1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2021,2021,True
1628276-1630115-202633-203833-204324,1611661319,"Kelsey Plum, Joyner Holmes, Liz Cambage, Chelsea Gray, Dearica Hamby","Plum, Holmes, Cambage, Gray, Hamby",1628276-1630115-202633-203833-204324,LVA,84.0,1,1.0,4.0,4.0,4.0,1.0,8.0,,2.0,3.0,1.0,1.0,2.0,3.0,7.0,3.0,1.0,6.0,3.0,2.0,,2.0,2.0,2.0,6.0,,1.0,,1.0,1.0,1.0,2.0,,,1.0,4.0,1.0,0.6666666666666666,0.6666666666666666,0.75,0.7,0.75,,,1.0,1.0,,,1.0,1.0,,,1.0,,137.14285714285714,8.5,12.5,8.25,12.5,,0.75,0.6666666666666666,0.6666666666666666,1.0,1.0,0.75,0.6666666666666666,0.44730000000000003,0.4461,15.8,29.166666666666668,4.0,,1.0,1.0,,,,,4.0,,,,,,,,1.0,,,1.0,,,3.0,,1.0,7.0,,,,,,,,,,,,,2.0,,,7.0,4.0,,,,,,1.5,0.75,1.5,0.7,,,,,,,,,,,,0.25,,,,,,0.44730000000000003,,,0.42857142857142855,1.0,1.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.75,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2021,2021,True
1628932-1630435-202633-203029-204324,1611661319,"A'ja Wilson, Destiny Slocum, Liz Cambage, Riquna Williams, Dearica Hamby","Wilson, Slocum, Cambage, Williams, Hamby",1628932-1630435-202633-203029-204324,LVA,253.0,3,4.0,,8.0,7.0,2.0,15.0,3.0,,3.0,2.0,5.0,,5.0,6.0,6.0,2.0,,3.0,,1.0,,1.0,,2.0,3.0,,1.0,1.0,2.0,3.0,5.0,1.0,2.0,2.0,4.0,,,,0.2,0.2727272727272727,0.5,0.2,0.3333333333333333,1.0,,1.0,0.6,1.0,0.375,,0.6666666666666666,1.0,,85.37549407114625,22.625,10.285714285714286,21.125,10.285714285714286,0.3,0.3,,,,0.6666666666666666,0.7,,0.526005,0.579,4.84,24.34,,1.0,1.0,1.0,,,,,,1.0,2.0,1.0,1.0,,,1.0,,2.0,2.0,2.0,1.0,1.0,2.0,,,,2.0,2.0,2.0,1.0,,1.0,,,,,,,2.0,,1.0,,,0.5,1.0,0.4,1.0,,0.3333333333333333,,0.3333333333333333,,,,,,0.2,0.5,0.5,,0.3333333333333333,0.5,1.0,,0.2,0.3333333333333333,1.0,,,,0.09090909090909091,0.16666666666666666,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2021,2021,True
1628276-1628917-1628932-203833-204324,1611661319,"Kelsey Plum, JiSu Park, A'ja Wilson, Chelsea Gray, Dearica Hamby","Plum, Park, Wilson, Gray, Hamby",1628276-1628917-1628932-203833-204324,LVA,430.0,5,7.0,3.0,17.0,15.0,3.0,32.0,4.0,1.0,6.0,1.0,9.0,2.0,9.0,17.0,14.0,1.0,6.0,6.0,1.0,,2.0,5.0,1.0,12.0,2.0,1.0,1.0,4.0,6.0,3.0,9.0,1.0,2.0,2.0,12.0,1.0,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.4722222222222222,0.5,,,0.8,0.25,1.0,0.2857142857142857,0.8333333333333334,0.2727272727272727,0.3333333333333333,0.2,0.5,,107.16279069767441,15.294117647058824,11.333333333333334,14.588235294117647,11.333333333333334,0.2222222222222222,0.3333333333333333,0.16666666666666666,0.16666666666666666,1.0,0.3333333333333333,0.7222222222222222,0.16666666666666666,0.5359222222222222,0.6507,6.433333333333334,24.177777777777777,1.0,1.0,1.0,,,,1.0,,2.0,4.0,4.0,1.0,1.0,,,1.0,1.0,3.0,5.0,1.0,2.0,2.0,5.0,,1.0,,6.0,4.0,2.0,3.0,2.0,1.0,,,1.0,,,1.0,1.0,1.0,1.0,,2.0,0.6,0.75,0.5555555555555556,1.0,,0.6666666666666666,,0.8333333333333334,,,1.0,1.0,,0.2222222222222222,1.0,1.0,0.5,0.25,0.25,1.0,0.05555555555555555,0.16666666666666666,0.3333333333333333,1.0,,,0.4388,0.05555555555555555,0.1111111111111111,0.29411764705882354,,0.11764705882352941,,,1.0,,,1.0,,,2.0,1.0,2.0,1.0,,,,,0.5,,,0.5,,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2021,2021,True
1628276-1628917-202633-203833-204324,1611661319,"Kelsey Plum, JiSu Park, Liz Cambage, Chelsea Gray, Dearica Hamby","Plum, Park, Cambage, Gray, Hamby",1628276-1628917-202633-203833-204324,LVA,173.0,3,3.0,15.0,8.0,7.0,,15.0,4.0,,,,6.0,,,15.0,,,,,,,,2.0,,4.0,,,,2.0,3.0,,3.0,,1.0,3.0,15.0,,,,1.0,0.9375,,,,0.6666666666666666,,,,0.6666666666666666,,,,,,124.85549132947978,7.125,16.571428571428573,7.125,14.571428571428571,0.6666666666666666,,,,,,0.16666666666666666,,0.4624,,10.033333333333333,,,,4.0,2.0,,,,,1.0,1.0,1.0,,,,,4.0,1.0,,6.0,3.0,,,,,,2.0,4.0,8.0,,2.0,,2.0,,,,,,,4.0,,2.0,2.0,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,,1.0,,1.0,1.0,,0.16666666666666666,1.0,1.0,,1.0,1.0,0.5,0.16666666666666666,,,,,,,0.25,0.25,,0.13333333333333333,0.125,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,2.0,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2021,2021,True
1628276-1628917-1629498-203029-204324,1611661319,"Kelsey Plum, JiSu Park, Jackie Young, Riquna Williams, Dearica Hamby","Plum, Park, Young, Williams, Hamby",1628276-1628917-1629498-203029-204324,LVA,272.0,3,5.0,4.0,8.0,8.0,1.0,16.0,1.0,,2.0,,6.0,,2.0,8.0,4.0,,,2.0,,,,1.0,,2.0,,1.0,,5.0,5.0,1.0,6.0,,1.0,2.0,6.0,,,,0.5,0.4444444444444444,0.25,,,1.0,0.5,,,1.0,0.3333333333333333,,,1.0,,84.70588235294117,16.25,17.75,16.125,17.75,0.125,0.25,,,,,0.75,,0.43152857142857143,0.408,6.333333333333333,32.0,5.0,,1.0,1.0,1.0,,1.0,1.0,,3.0,4.0,1.0,1.0,,,,1.0,,4.0,,1.0,1.0,2.0,,,,2.0,6.0,2.0,1.0,1.0,,,,,,,,2.0,,1.0,,,0.25,0.3333333333333333,0.6666666666666666,1.0,,1.0,,1.0,,1.0,1.0,,,0.5,0.75,0.75,0.3333333333333333,,,,0.125,,1.0,1.0,,,,0.1111111111111111,0.14285714285714285,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2021,2021,True
1628276-1628917-1630115-1630435-204324,1611661319,"Kelsey Plum, JiSu Park, Joyner Holmes, Destiny Slocum, Dearica Hamby","Plum, Park, Holmes, Slocum, Hamby",1628276-1628917-1630115-1630435-204324,LVA,719.0,2,12.0,-7.0,25.0,25.0,5.0,50.0,3.0,2.0,10.0,2.0,11.0,3.0,11.0,25.0,32.0,2.0,6.0,10.0,2.0,3.0,2.0,6.0,1.0,14.0,1.0,3.0,2.0,6.0,10.0,4.0,14.0,2.0,6.0,8.0,21.0,0.6666666666666666,0.2727272727272727,0.2727272727272727,0.4318181818181818,0.5,0.5,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,0.125,0.6666666666666666,0.2857142857142857,1.0,0.125,0.8,,100.13908205841447,12.72,16.04,11.32,15.6,0.13636363636363635,0.45454545454545453,0.2,0.2,0.5,0.5,0.7727272727272727,0.2,0.5029590909090909,0.48514999999999997,6.845454545454545,25.372727272727275,20.0,1.0,1.0,1.0,1.0,1.0,3.0,0.3333333333333333,16.0,4.0,6.0,,,2.0,3.0,1.0,2.0,1.0,5.0,6.0,1.0,2.0,4.0,3.0,7.0,15.0,8.0,2.0,,4.0,3.0,1.0,,,2.0,,,1.0,7.0,1.0,3.0,15.0,16.0,0.8,0.8,0.45454545454545453,0.5,0.42857142857142855,0.25,0.5,0.4,0.5357142857142857,0.5,1.0,,,0.2727272727272727,0.6666666666666666,0.8,0.75,0.3333333333333333,1.0,1.0,0.09090909090909091,0.045454545454545456,,,0.25,0.6666666666666666,0.5008833333333333,0.125,0.23076923076923078,0.16,0.6,0.64,,2.0,5.0,,2.0,5.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,,0.4,,0.5,,,0.4166666666666667,0.4,,1.0,2.0,1.0,2.0,,1.0,,1.0,1.0,1.0,1.0,,,,,3.0,3.0,1.0,2.0,1.0,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2021,2021,True
