EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PtsAssisted2s,PtsAssisted3s,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,ShortMidRangeAssists,AssistPoints,Steals,BadPassSteals,FoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,AtRimFGM,AtRimFGA,Arc3FGA,PtsUnassisted2s,NonHeaveArc3FGA,OffThreePtRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,LiveBallTurnoverPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,Arc3Frequency,PenaltyOffPoss,PenaltyDefPoss,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,Fg2aBlocked,LostBallSteals,DeadBallTurnovers,Fouls,Offensive Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,FtPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceOffPoss,PenaltyAtRimFGA,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,OffTwoPtRebounds,SecondChanceTsPct,OffTwoPtReboundPct,OffAtRimReboundPct,PenaltyAtRimFrequency,SecondChancePointsPct,LongMidRangeFGA,PenaltyArc3FGA,PenaltyFG3A,FTDefRebounds,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,DefFTReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,LongMidRangeFrequency,PenaltyArc3Frequency,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,PtsPutbacks,NonHeaveArc3FGM,Arc3Assists,AtRimAssists,SelfOReb,LostBallTurnovers,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,BlockedAtRim,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimPctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,LongMidRangeFGM,LongMidRangeAssists,FTOffRebounds,Travels,Charge Fouls Drawn,ShortMidRangePctBlocked,OffFTReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PtsUnassisted3s,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,2pt And 1 Free Throw Trips,SecondChanceAtRimPctAssisted,Offensive Fouls Drawn,PenaltyCorner3FGA,PenaltyCorner3Frequency,PenaltyArc3FGM,PenaltyFG3M,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,PenaltyFg3Pct,PenaltyArc3Accuracy,SecondChanceCorner3FGA,StepOutOfBoundsTurnovers,Charge Fouls,3pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,SecondChanceCorner3Frequency,LongMidRangePctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedLongMidRange,HeaveAttempts,PenaltyCorner3FGM,PenaltyCorner3Accuracy,team_id,year,season,team_vs
1627674-1628882-1628890-1628922-201496,1611661329,"Kahleah Copper, Lexie Brown, Diamond DeShields, Azurá Stevens, Candace Parker","Copper, Brown, DeShields, Stevens, Parker",1627674-1628882-1628890-1628922-201496,CHI,77.0,1,1,3.0,2,2,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25,1.25,0.5,74.8051948051948,20.5,18.0,20.5,18.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,0.483525,11.0,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2021,2021,True
1627674-1628882-1628890-1628922-203828,1611661329,"Kahleah Copper, Lexie Brown, Diamond DeShields, Azurá Stevens, Stefanie Dolson","Copper, Brown, DeShields, Stevens, Dolson",1627674-1628882-1628890-1628922-203828,CHI,58.0,1,1,,2,3,5,,,,,1.0,1.0,,1.0,2.0,2.0,,,,,,,,,1.0,1.0,,2.0,,,,,,1.0,0.5,0.5,0.5,124.13793103448276,22.5,4.333333333333333,22.5,4.333333333333333,,,,,,,,,1.0,0.55,2.0,24.5,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2021,2021,True
1627674-1628882-1628922-201496-201516,1611661329,"Kahleah Copper, Lexie Brown, Azurá Stevens, Candace Parker, Allie Quigley","Copper, Brown, Stevens, Parker, Quigley",1627674-1628882-1628922-201496-201516,CHI,91.0,1,2,4.0,4,3,7,1.0,1.0,,,2.0,3.0,,,4.0,,,,,,,,,,2.0,,,4.0,,,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,110.76923076923077,6.0,22.333333333333332,6.0,21.333333333333332,0.3333333333333333,1.0,1.0,,,,,,0.6666666666666666,0.5786,4.2,,1.0,2.0,,4.0,,,,,,,1.0,,,,,0.6666666666666666,0.5,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3873,0.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2021,2021,True
1627674-1628882-1628922-201496-202664,1611661329,"Kahleah Copper, Lexie Brown, Azurá Stevens, Candace Parker, Courtney Vandersloot","Copper, Brown, Stevens, Parker, Vandersloot",1627674-1628882-1628922-201496-202664,CHI,72.0,1,1,,3,3,6,,,,,,2.0,,,2.0,2.0,,,,,,,,,,,1.0,2.0,,,,,,,,0.3333333333333333,,120.0,16.333333333333332,7.666666666666667,16.333333333333332,7.666666666666667,,,,,,,,,1.0,0.58995,2.5,,,2.0,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2021,2021,True
1627674-1628882-1628922-202664-203828,1611661329,"Kahleah Copper, Lexie Brown, Azurá Stevens, Courtney Vandersloot, Stefanie Dolson","Copper, Brown, Stevens, Vandersloot, Dolson",1627674-1628882-1628922-202664-203828,CHI,59.0,1,1,,1,2,3,,,,,,1.0,,,2.0,2.0,,,,,,,,,,,1.0,,,,,,,,,0.5,,73.22033898305085,20.0,19.5,19.0,19.5,,,,,,,,,1.0,0.5869,3.2,,,1.0,,,,,1.0,1.0,,,,,,1.0,,1.0,,,,1.0,,,1.0,2.0,,,,,,2.0,1.0,,,0.5,,,0.5869,1.0,1.0,2.0,,,,2.0,1.0,,,,,,,,,,,0.5,0.5,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2021,2021,True
1627674-1628890-1628922-1630389-201496,1611661329,"Kahleah Copper, Diamond DeShields, Azurá Stevens, Dana Evans, Candace Parker","Copper, DeShields, Stevens, Evans, Parker",1627674-1628890-1628922-1630389-201496,CHI,195.0,2,3,-5.0,6,6,12,,2.0,,,,4.0,,1.0,,5.0,,,,,,,,,,,,,,,,,,,,,0.2,88.61538461538461,17.0,15.5,17.0,14.833333333333334,0.4,,,,,,,,0.4,0.44097,9.8,26.1,,1.0,1.0,,1.0,,1.0,4.0,,,2.0,,,0.2,,0.2,,,0.2,5.0,3.0,,3.0,,,,2.0,1.0,,,5.0,,,,,,0.4210375,,0.8333333333333334,,1.0,1.0,3.0,,,,,,,0.5,1.0,0.6666666666666666,,1.0,,,,1.0,,,,,1.0,,0.25,,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,0.2,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2021,2021,True
1627674-1628890-1628922-1630389-203828,1611661329,"Kahleah Copper, Diamond DeShields, Azurá Stevens, Dana Evans, Stefanie Dolson","Copper, DeShields, Stevens, Evans, Dolson",1627674-1628890-1628922-1630389-203828,CHI,92.0,1,2,5.0,3,3,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,,2.0,3.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,,,5.0,1.0,1.0,1.0,0.5,0.5,1.0,0.8333333333333334,0.8333333333333334,0.6666666666666666,93.91304347826086,17.0,13.666666666666666,17.0,13.666666666666666,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,0.45954999999999996,5.4,23.75,,,1.0,,1.0,,,,,,,,,,,,,,0.3333333333333333,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2021,2021,True
1627674-1628890-1628922-201496-202664,1611661329,"Kahleah Copper, Diamond DeShields, Azurá Stevens, Candace Parker, Courtney Vandersloot","Copper, DeShields, Stevens, Parker, Vandersloot",1627674-1628890-1628922-201496-202664,CHI,789.0,7,13,2.0,28,27,55,1.0,3.0,1.0,3.0,10.0,19.0,2.0,8.0,32.0,30.0,8.0,6.0,4.0,2.0,6.0,1.0,,14.0,3.0,2.0,6.0,19.0,0.4,0.5714285714285714,1.0,0.25,0.25,0.5263157894736842,0.48148148148148145,0.5333333333333333,0.2962962962962963,100.38022813688212,14.285714285714286,14.407407407407407,13.0,13.592592592592593,0.1111111111111111,0.3333333333333333,0.3333333333333333,,0.1111111111111111,0.3333333333333333,0.3333333333333333,1.0,0.8888888888888888,0.5307555555555555,2.9631578947368418,24.2625,9.0,16.0,5.0,12.0,5.0,2.0,8.0,19.0,6.0,5.0,7.0,0.8571428571428571,0.3333333333333333,0.5333333333333333,0.25,0.5925925925925926,0.5625,0.6428571428571429,0.18518518518518517,10.0,7.0,5.0,9.0,13.0,2.0,1.0,1.0,8.0,,13.0,10.0,0.5555555555555556,0.45454545454545453,0.5,0.10526315789473684,0.125,0.5458,0.40625,0.35714285714285715,6.0,6.0,4.0,11.0,8.0,1.0,3.0,,3.0,2.0,0.5,1.0,0.7142857142857143,1.0,1.0,0.6666666666666666,0.03571428571428571,0.05,8.0,9.0,,13.0,3.0,6.0,0.8125,0.6666666666666666,0.7142857142857143,0.8181818181818182,0.40625,,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,0.42857142857142855,,0.18181818181818182,,,,4.0,6.0,5.0,1.0,1.0,1.0,5.0,7.0,1.0,1.0,6.0,1.0,1.0,4.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,0.7142857142857143,0.8125,0.5,1.0,0.23076923076923078,0.4444444444444444,0.2,0.2,1.0,0.75,0.6666666666666666,0.125,1.0,1.0,0.5555555555555556,0.2,0.5083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2021,2021,True
1627674-1628890-1628922-202664-203828,1611661329,"Kahleah Copper, Diamond DeShields, Azurá Stevens, Courtney Vandersloot, Stefanie Dolson","Copper, DeShields, Stevens, Vandersloot, Dolson",1627674-1628890-1628922-202664-203828,CHI,751.0,5,13,-3.0,27,27,54,,3.0,1.0,2.0,5.0,14.0,4.0,7.0,27.0,30.0,8.0,12.0,4.0,4.0,8.0,1.0,,20.0,2.0,1.0,4.0,23.0,0.8,0.8,1.0,0.5714285714285714,0.5714285714285714,0.35714285714285715,0.5238095238095238,0.5625,0.3333333333333333,103.54194407456724,16.444444444444443,11.37037037037037,16.0,11.074074074074074,0.14285714285714285,,,,0.09523809523809523,0.5,0.5,1.0,0.47619047619047616,0.4502261904761905,12.771428571428572,24.442857142857143,3.0,3.0,5.0,2.0,5.0,,2.0,7.0,3.0,3.0,5.0,0.6,,0.08333333333333333,,0.14285714285714285,1.0,1.0,0.23809523809523808,2.0,,1.0,2.0,3.0,1.0,1.0,2.0,4.0,,3.0,2.0,0.5,0.5,0.5,0.07142857142857142,,0.3951,0.1111111111111111,0.07407407407407407,5.0,2.0,3.0,5.0,6.0,3.0,,,,,0.75,0.6666666666666666,0.7142857142857143,,0.6666666666666666,,0.125,0.17647058823529413,3.0,1.0,2.0,4.0,1.0,1.0,0.6666666666666666,0.1111111111111111,,0.5,0.14814814814814814,8.0,,,,1.0,,,4.0,,,0.6666666666666666,0.38095238095238093,,,,,1.0,1.0,1.0,3.0,,,1.0,2.0,,,,3.0,3.0,2.0,,,,,,,,,0.5,0.5,,,,0.6666666666666666,0.6,0.6,1.0,0.5,1.0,,,,1.0,0.6,0.35505,2.0,2.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.16666666666666666,1.0,0.25,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2021,2021,True
1627674-1628890-1628922-202664-203838,1611661329,"Kahleah Copper, Diamond DeShields, Azurá Stevens, Courtney Vandersloot, Astou Ndour-Fall","Copper, DeShields, Stevens, Vandersloot, Ndour-Fall",1627674-1628890-1628922-202664-203838,CHI,41.0,1,1,,1,1,2,,,,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,70.2439024390244,13.0,28.0,13.0,28.0,,,,,1.0,,,,1.0,0.606,,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2021,2021,True
