EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,FTOffRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsPutbacks,TwoPtAssists,AtRimAssists,OffThreePtRebounds,DefThreePtRebounds,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,Fg2aBlocked,FG2APctBlocked,ShortMidRangePctBlocked,SecondChanceFtPoints,HeaveAttempts,OffTwoPtRebounds,SelfOReb,OffTwoPtReboundPct,OffShortMidRangeReboundPct,SelfORebPct,PenaltyDefPoss,LostBallSteals,ShortMidRangeFGM,Corner3FGM,Corner3FGA,Corner3Assists,LongMidRangeAssists,DeadBallTurnovers,Travels,ShootingFouls,Fouls,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,ShortMidRangeAssists,Offensive Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,AtRimPctBlocked,OffAtRimReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,DefCorner3ReboundPct,LostBallTurnovers,BadPassOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,FTDefRebounds,DefFTReboundPct,OffLongMidRangeReboundPct,PenaltyTurnovers,SecondChanceCorner3FGA,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls,BlockedShortMidRange,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,OffCorner3ReboundPct,SecondChanceCorner3Frequency,Blocked3s,BlockedArc3,PenaltyCorner3FGA,PenaltyCorner3Frequency,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,SecondChanceArc3PctAssisted,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Charge Fouls,Charge Fouls Drawn,Technical Free Throw Trips,LongMidRangePctBlocked,StepOutOfBoundsTurnovers,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,BlockedLongMidRange,Arc3PctBlocked,3SecondViolations,team_id,year,season,team_vs
1628263-1628927-1630100-1630438-202638,1611661325,"Lindsay Allen, Victoria Vivians, Lauren Cox, Kysre Gondrezick, Jessica Breland","Allen, Vivians, Cox, Gondrezick, Breland",1628263-1628927-1630100-1630438-202638,IND,231.0,2,4.0,7.0,7.0,8.0,1.0,15.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,12.0,5.0,1.0,1.0,3.0,2.0,6.0,3.0,3.0,3.0,2.0,2.0,2.0,6.0,1.0,3.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,1.0,9.0,0.6666666666666666,1.0,1.0,1.0,0.3333333333333333,0.9166666666666666,1.5,0.8571428571428571,1.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,93.5064935064935,16.571428571428573,14.375,15.571428571428571,14.375,0.16666666666666666,0.3333333333333333,0.5,0.5,0.5,1.0,1.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.46560833333333335,0.6357,0.14285714285714285,0.25,0.25,14.366666666666667,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2021,2021,True
1628927-1630043-1630438-202638-202658,1611661325,"Victoria Vivians, Bernadett Hatar, Kysre Gondrezick, Jessica Breland, Danielle Robinson","Vivians, Hatar, Gondrezick, Breland, Robinson",1628927-1630043-1630438-202638-202658,IND,106.0,1,2.0,6.0,4.0,3.0,1.0,7.0,,,,1.0,2.0,,,2.0,2.0,1.0,2.0,1.0,8.0,2.0,,,2.0,2.0,3.0,,2.0,1.0,1.0,2.0,1.0,5.0,,,1.0,1.0,2.0,,,,,,1.0,,,2.0,,6.0,1.0,0.5,,0.5,1.0,0.875,1.0,0.8,1.0,0.5,,,,1.0,,,,95.09433962264151,13.25,17.666666666666668,13.0,17.666666666666668,,,,,0.5,0.5,0.5,1.0,,,1.0,0.5,0.3910625,,,,0.25,3.0,24.9,4.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,8.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,8.0,4.0,1.0,0.5,1.0,0.5,1.0,1.0,0.875,0.8,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,1.0,0.5,0.5,0.3910625,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2021,2021,True
1627676-1628909-1629479-1630100-1630438,1611661325,"Tiffany Mitchell, Kelsey Mitchell, Teaira McCowan, Lauren Cox, Kysre Gondrezick","Mitchell, Mitchell, McCowan, Cox, Gondrezick",1627676-1628909-1629479-1630100-1630438,IND,46.0,1,1.0,,2.0,2.0,,4.0,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,125.21739130434781,11.0,12.0,11.0,12.0,1.0,,,,,,,,,,,,0.3977,,,,,9.05,,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,0.3977,,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2021,2021,True
1628263-1628909-1628927-1629479-1630438,1611661325,"Lindsay Allen, Kelsey Mitchell, Victoria Vivians, Teaira McCowan, Kysre Gondrezick","Allen, Mitchell, Vivians, McCowan, Gondrezick",1628263-1628909-1628927-1629479-1630438,IND,147.0,1,2.0,3.0,5.0,6.0,1.0,11.0,2.0,1.0,1.0,1.0,2.0,,,1.0,3.0,1.0,2.0,2.0,7.0,4.0,,,1.0,2.0,3.0,,1.0,1.0,1.0,1.0,1.0,3.0,,1.0,3.0,1.0,4.0,1.0,1.0,,,,3.0,,,4.0,1.0,6.0,1.0,0.5,,1.0,0.3333333333333333,0.5,,0.5,0.5,0.4,,,1.0,1.0,,1.0,,107.75510204081633,14.2,12.666666666666666,14.2,12.666666666666666,0.4,0.2,1.0,1.0,0.4,0.5,0.5,1.0,,,0.4,1.0,0.4232375,,0.16666666666666666,0.25,0.14285714285714285,10.633333333333333,36.15,4.0,,,,,,,1.0,2.0,,,,2.0,1.0,2.0,2.0,5.0,,,,,,2.0,1.0,5.0,4.0,1.0,,,0.5,,,0.375,0.4166666666666667,1.0,,0.5,,1.0,,,,,,,,,0.5,0.5,0.4500166666666667,0.7142857142857143,0.8,,,,1.0,1.0,1.0,1.0,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2021,2021,True
1627676-1628263-1630043-1630100-1630438,1611661325,"Tiffany Mitchell, Lindsay Allen, Bernadett Hatar, Lauren Cox, Kysre Gondrezick","Mitchell, Allen, Hatar, Cox, Gondrezick",1627676-1628263-1630043-1630100-1630438,IND,65.0,1,1.0,4.0,3.0,2.0,1.0,5.0,,1.0,1.0,,1.0,,,2.0,2.0,,1.0,2.0,6.0,2.0,,,2.0,2.0,,,1.0,,,1.0,,2.0,,,,1.0,1.0,1.0,,,,,1.0,,,2.0,1.0,4.0,,,,,1.0,0.6666666666666666,1.0,0.75,1.0,0.3333333333333333,,,,,,,,110.76923076923077,10.0,17.5,9.0,17.5,,0.3333333333333333,1.0,1.0,0.3333333333333333,,,,,,0.6666666666666666,,0.5171333333333333,,0.25,0.3333333333333333,0.3333333333333333,9.6,26.2,3.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,2.0,2.0,,1.0,2.0,6.0,2.0,,1.0,1.0,1.0,,,6.0,3.0,,0.5,0.5,,1.0,1.0,0.6666666666666666,0.75,,1.0,1.0,1.0,,0.3333333333333333,1.0,1.0,1.0,,,0.3333333333333333,1.0,0.3333333333333333,,0.5171333333333333,1.0,1.0,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2021,2021,True
1627676-1628263-1630100-1630438-202650,1611661325,"Tiffany Mitchell, Lindsay Allen, Lauren Cox, Kysre Gondrezick, Jantel Lavender","Mitchell, Allen, Cox, Gondrezick, Lavender",1627676-1628263-1630100-1630438-202650,IND,220.0,2,4.0,3.0,8.0,8.0,,16.0,3.0,1.0,1.0,1.0,1.0,,,2.0,4.0,2.0,2.0,,10.0,7.0,,,,2.0,6.0,,1.0,1.0,2.0,3.0,1.0,8.0,,1.0,2.0,,2.0,,,,,1.0,,,,,,10.0,1.0,1.0,,1.0,0.5,0.8333333333333334,,0.8333333333333334,,0.3333333333333333,,,1.0,1.0,,,1.0,104.72727272727273,13.375,14.125,13.375,10.75,0.5,0.16666666666666666,1.0,1.0,0.16666666666666666,1.0,1.0,1.0,,,0.3333333333333333,1.0,0.4237166666666667,,,,,9.975,24.55,,,,,,,,,,,,,,,,,,2.0,,1.0,,,1.0,,,,,0.5,0.5,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2021,2021,True
1627676-1628909-1630100-202638-202658,1611661325,"Tiffany Mitchell, Kelsey Mitchell, Lauren Cox, Jessica Breland, Danielle Robinson","Mitchell, Mitchell, Cox, Breland, Robinson",1627676-1628909-1630100-202638-202658,IND,678.0,4,11.0,15.0,23.0,22.0,2.0,45.0,3.0,1.0,2.0,3.0,6.0,,1.0,6.0,11.0,4.0,8.0,4.0,28.0,13.0,,1.0,2.0,8.0,12.0,,6.0,3.0,4.0,6.0,3.0,16.0,,8.0,10.0,2.0,12.0,1.0,1.0,2.0,2.0,4.0,4.0,,1.0,4.0,2.0,26.0,1.0,0.5,,0.5,0.5454545454545454,0.631578947368421,0.5,0.6666666666666666,0.5,0.42105263157894735,0.5,,0.8,0.8333333333333334,0.75,,1.0,95.57522123893804,14.347826086956522,15.818181818181818,13.73913043478261,15.045454545454545,0.15789473684210525,0.10526315789473684,0.5,0.5,0.3157894736842105,0.5,0.5,1.0,0.5,,0.7368421052631579,0.5,0.5259131578947368,0.4207,0.09523809523809523,0.15384615384615385,0.07142857142857142,6.036363636363637,25.1625,,4.0,6.0,,,,,,,1.0,1.0,,,,,,,4.0,,2.0,1.0,1.0,2.0,,,,,0.3333333333333333,0.3333333333333333,,1.0,,,,1.0,0.25,0.2222222222222222,0.3333333333333333,1.0,0.3157894736842105,0.6666666666666666,0.8,0.25,,,,,,,,,,1.0,0.09090909090909091,,,,1.0,1.0,0.2,,0.125,2.0,,1.0,1.0,2.0,1.0,,2.0,,,2.0,0.3333333333333333,0.3333333333333333,,0.10526315789473684,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2021,2021,True
1628909-1628927-1629479-1630043-202658,1611661325,"Kelsey Mitchell, Victoria Vivians, Teaira McCowan, Bernadett Hatar, Danielle Robinson","Mitchell, Vivians, McCowan, Hatar, Robinson",1628909-1628927-1629479-1630043-202658,IND,402.0,2,7.0,,11.0,11.0,1.0,22.0,1.0,1.0,3.0,2.0,4.0,,,1.0,4.0,2.0,6.0,,8.0,8.0,,,,2.0,6.0,,4.0,2.0,2.0,2.0,2.0,6.0,,1.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,,,8.0,1.0,0.3333333333333333,,0.3333333333333333,0.25,0.4,,0.4,,0.6,0.5,,0.5,0.5,,,1.0,78.80597014925372,16.90909090909091,19.636363636363637,15.818181818181818,18.454545454545453,0.1,0.3,0.3333333333333333,0.3333333333333333,0.4,0.5,0.5,1.0,,,0.6,0.5,0.482155,,,,,13.3,25.416666666666668,,,,,,,,,,,1.0,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,0.5,0.25,0.14285714285714285,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,2.0,,,,0.2,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2021,2021,True
1628909-1628927-1630100-1630438-202658,1611661325,"Kelsey Mitchell, Victoria Vivians, Lauren Cox, Kysre Gondrezick, Danielle Robinson","Mitchell, Vivians, Cox, Gondrezick, Robinson",1628909-1628927-1630100-1630438-202658,IND,79.0,1,1.0,,3.0,3.0,,6.0,1.0,,,,,,,1.0,2.0,,,,2.0,2.0,,,,2.0,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,2.0,,,,,0.5,0.5,,0.5,,,,,1.0,1.0,,1.0,,109.36708860759494,11.333333333333334,15.0,11.333333333333334,15.0,0.5,,,,,,,,,,0.5,,0.41125,,,,,4.7,,3.0,,1.0,,,,1.0,,,,,1.0,2.0,,,,2.0,,,,,,,,2.0,3.0,,,,,,0.5,0.5,0.5,,,,,,0.5,,,,,,0.5,,,,0.41125,1.0,1.0,1.0,0.5,,,,,,,,,3.0,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2021,2021,True
1628909-1629479-1630458-202650-202658,1611661325,"Kelsey Mitchell, Teaira McCowan, Aaliyah Wilson, Jantel Lavender, Danielle Robinson","Mitchell, McCowan, Wilson, Lavender, Robinson",1628909-1629479-1630458-202650-202658,IND,50.0,1,1.0,,1.0,1.0,,2.0,1.0,,,,1.0,,,1.0,1.0,,1.0,,2.0,2.0,,,,,,,1.0,,,1.0,,2.0,,,,1.0,1.0,,,,,,1.0,1.0,,,,2.0,,,,,1.0,0.5,,0.5,,0.5,,,,,,,,57.599999999999994,34.0,16.0,34.0,16.0,0.5,,,,0.5,,,,,,0.5,,0.480725,,,,,7.7,27.9,,,,,,,,,,,,,,,,,,2.0,,1.0,,1.0,,,,,,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2021,2021,True
