EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGA,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,DefThreePtRebounds,DefRebounds,Rebounds,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,TsPct,PenaltyTsPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,PtsUnassisted2s,Fg2Pct,EfgPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3FGA,FG3A,NonHeaveArc3FGA,FG3APct,Arc3Frequency,AtRimFG3AFrequency,Avg3ptShotDistance,Arc3FGM,FG3M,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,AssistPoints,LiveBallTurnovers,BadPassTurnovers,Turnovers,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,LiveBallTurnoverPct,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsPutbacks,OffThreePtRebounds,DefTwoPtRebounds,OffRebounds,LostBallTurnovers,ShootingFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,SecondChancePointsPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,Fg2aBlocked,Fg3aBlocked,Corner3Assists,AtRimAssists,LongMidRangeAssists,OffTwoPtRebounds,FTDefRebounds,SelfOReb,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Clear Path Fouls,Offensive Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,SecondChanceFg3Pct,PenaltyFg3Pct,PenaltyEfgPct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyFG2M,PenaltyFg2Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,LostBallSteals,PenaltyAtRimFGM,PenaltyAtRimAccuracy,Loose Ball Fouls,SecondChanceFtPoints,StepOutOfBoundsTurnovers,Charge Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,3pt And 1 Free Throw Trips,BlockedLongMidRange,FTOffRebounds,LostBallOutOfBoundsTurnovers,OffFTReboundPct,OffCorner3ReboundPct,team_id,year,season,team_vs
100940-1629482-1629488-201913-203035,1611661317,"Diana Taurasi, Sophie Cunningham, Brianna Turner, Kia Vaughn, Shey Peddy","Taurasi, Cunningham, Turner, Vaughn, Peddy",100940-1629482-1629488-201913-203035,PHO,336.0,4,6.0,2.0,11.0,10.0,3.0,3.0,2.0,21.0,2.0,7.0,2.0,13.0,11.0,3.0,,3.0,,2.0,5.0,1.0,2.0,2.0,1.0,,,,,,10.0,3.0,3.0,,,0.5,0.3,,1.0,,90.0,,17.272727272727273,14.6,16.636363636363637,14.6,0.16666666666666666,0.5393625,0.614,0.07692307692307693,0.125,0.23076923076923078,8.585714285714285,0.2727272727272727,,2.0,1.0,,0.14285714285714285,0.4583333333333333,0.16666666666666666,,,4.0,5.0,4.0,0.4166666666666667,0.3333333333333333,0.6666666666666666,25.72,2.0,3.0,2.0,6.0,2.0,1.0,2.0,3.0,1.0,,8.0,,,1.0,1.0,1.0,0.6666666666666666,0.6,0.6,,,0.5,0.5,0.5,0.5,,2.0,3.0,,1.0,2.0,3.0,,1.0,,0.5,0.5,1.0,0.5,0.375,0.5,,0.23076923076923078,,3.0,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,3.0,1.0,,1.0,,1.0,2.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,1.0,0.5,0.3,,0.14285714285714285,,,0.5,,,0.3333333333333333,0.3333333333333333,0.5,,1.0,1.0,,,0.25,,,,0.5,1.0,1.0,0.08333333333333333,1.0,1.0,1.0,0.6666666666666666,,,0.3333333333333333,1.0,1.0,0.4,0.2,,0.8158,,,,1.0,1.0,,,,,,0.2,1.0,1.0,,,,,,,,,,,,,,,1611661317,2021,2021,False
100940-1629482-1629488-201913-203400,1611661317,"Diana Taurasi, Sophie Cunningham, Brianna Turner, Kia Vaughn, Skylar Diggins-Smith","Taurasi, Cunningham, Turner, Vaughn, Diggins-Smith",100940-1629482-1629488-201913-203400,PHO,535.0,5,9.0,6.0,18.0,20.0,2.0,,2.0,38.0,3.0,12.0,,19.0,13.0,2.0,,2.0,6.0,8.0,11.0,3.0,2.0,,,,,,1.0,,19.0,2.0,2.0,,,0.5,0.5,0.8571428571428571,0.8,1.0,102.2803738317757,,14.666666666666666,13.55,14.166666666666666,12.95,0.15789473684210525,0.5074631578947368,0.5818,,,0.10526315789473684,9.424999999999999,0.1111111111111111,,5.0,5.0,4.0,0.4166666666666667,0.5,0.2631578947368421,,,6.0,7.0,6.0,0.3684210526315789,0.3157894736842105,0.5789473684210527,25.37142857142857,3.0,3.0,6.0,3.0,3.0,3.0,1.0,4.0,1.0,,9.0,1.0,1.0,2.0,0.6,0.6,0.3333333333333333,0.42857142857142855,0.42857142857142855,0.5,,0.5,0.5,0.3333333333333333,0.5,,,,,,2.0,3.0,,1.0,,,,0.6666666666666666,,0.2727272727272727,,0.5,,2.0,4.0,,,1.0,3.0,,1.0,,1.0,,,,1.0,,,6.0,1.0,,,1.0,2.0,3.0,,1.0,3.0,2.0,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,0.5,,0.08333333333333333,,0.2,,,,0.42857142857142855,0.5,0.4,,1.0,,0.5,0.1,0.21052631578947367,0.5,0.5,0.5,1.0,1.0,0.6666666666666666,0.05263157894736842,,,,,,,1.0,,,0.5,,,0.58185,,,,,,1.0,0.5,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,1611661317,2021,2021,False
100940-1629482-1629488-201913-203829,1611661317,"Diana Taurasi, Sophie Cunningham, Brianna Turner, Kia Vaughn, Bria Hartley","Taurasi, Cunningham, Turner, Vaughn, Hartley",100940-1629482-1629488-201913-203829,PHO,107.0,1,2.0,-2.0,4.0,4.0,1.0,1.0,,8.0,,1.0,,3.0,5.0,,,3.0,1.0,2.0,2.0,3.0,,,,,,,,,3.0,3.0,1.0,,,0.75,1.5,1.0,1.0,1.0,107.66355140186916,,12.0,14.75,12.0,14.75,,0.341625,0.43845,,,1.0,5.8,0.25,,1.0,,,,0.75,0.5,,,,1.0,,0.5,,0.5,23.8,,1.0,,3.0,,,1.0,1.0,,,3.0,1.0,1.0,2.0,,,1.0,1.0,1.0,0.5,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,1.0,1.5,,,,,,,,,,,,,1.0,,,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,1611661317,2021,2021,False
100940-1629482-1629488-203035-203398,1611661317,"Diana Taurasi, Sophie Cunningham, Brianna Turner, Shey Peddy, Brittney Griner","Taurasi, Cunningham, Turner, Peddy, Griner",100940-1629482-1629488-203035-203398,PHO,139.0,2,2.0,-2.0,4.0,4.0,,,,8.0,2.0,3.0,,4.0,6.0,,,,,,,2.0,1.0,,,,,,,,4.0,,,,,0.5,,,,,82.87769784172662,,20.0,14.75,20.0,14.75,0.5,0.4997,,,,,12.933333333333332,,,,2.0,2.0,0.6666666666666666,0.5,,,,1.0,1.0,1.0,0.25,0.25,0.5,25.9,,,2.0,,,1.0,,1.0,,,2.0,,,,0.5,0.5,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,0.5,,,,,,,,,,,0.25,1.0,1.0,,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1611661317,2021,2021,False
100940-1629482-1629488-203398-203400,1611661317,"Diana Taurasi, Sophie Cunningham, Brianna Turner, Brittney Griner, Skylar Diggins-Smith","Taurasi, Cunningham, Turner, Griner, Diggins-Smith",100940-1629482-1629488-203398-203400,PHO,3022.0,5,50.0,-14.0,92.0,93.0,8.0,14.0,10.0,185.0,6.0,47.0,14.0,80.0,94.0,7.0,2.0,8.0,11.0,32.0,45.0,16.0,20.0,15.0,4.0,1.0,,,10.0,4.0,69.0,8.0,8.0,,1.0,0.45930232558139533,0.3333333333333333,0.7333333333333333,0.62,0.8181818181818182,88.15354070152218,0.4,15.934782608695652,16.731182795698924,15.282608695652174,15.720430107526882,0.075,0.507859493670886,0.47729,0.07058823529411765,0.0784313725490196,0.1,5.972340425531915,0.08695652173913043,5.0,14.0,18.0,14.0,0.3829787234042553,0.4125,0.175,0.35714285714285715,0.35714285714285715,24.0,33.0,24.0,0.4125,0.3,0.75,24.98787878787879,6.0,10.0,22.0,24.0,6.0,11.0,8.0,19.0,5.0,4.0,46.0,13.0,10.0,21.0,0.6111111111111112,0.6470588235294118,0.8,0.30303030303030304,0.30303030303030304,0.6190476190476191,0.8,0.25,0.2608695652173913,0.8333333333333334,0.25,2.0,7.0,11.0,2.0,2.0,20.0,13.0,3.0,6.0,0.2857142857142857,0.35,0.4583333333333333,0.5714285714285714,0.09090909090909091,0.2549019607843137,0.11764705882352941,0.5,0.1375,9.0,27.0,1.0,4.0,5.0,4.0,4.0,9.0,,1.0,,3.0,1.0,3.0,,4.0,6.0,4.0,1.0,3.0,4.0,3.0,11.0,1.0,3.0,9.0,4.0,4.0,8.0,,1.0,2.0,,,2.0,,1.0,2.0,10.0,7.0,2.0,0.3333333333333333,,0.2727272727272727,0.030303030303030304,0.0851063829787234,0.14814814814814814,,,0.041666666666666664,1.0,0.3793103448275862,0.3333333333333333,0.4444444444444444,0.5,0.5,1.0,0.5,0.06521739130434782,0.3375,0.3333333333333333,0.391304347826087,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.75,0.1125,0.4444444444444444,0.4444444444444444,0.75,0.4,0.25,,0.1,,,0.45454545454545453,0.2727272727272727,,0.514215,0.058823529411764705,1.0,2.0,,1.0,3.0,0.42857142857142855,0.2,0.5,,0.09090909090909091,,5.0,2.0,0.4,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,1611661317,2021,2021,False
100940-1629482-201913-203035-203398,1611661317,"Diana Taurasi, Sophie Cunningham, Kia Vaughn, Shey Peddy, Brittney Griner","Taurasi, Cunningham, Vaughn, Peddy, Griner",100940-1629482-201913-203035-203398,PHO,349.0,3,6.0,1.0,13.0,13.0,3.0,5.0,,26.0,4.0,8.0,,16.0,15.0,2.0,,4.0,1.0,4.0,4.0,2.0,2.0,,,,,,,,16.0,4.0,3.0,1.0,,0.7272727272727273,1.0,1.0,1.0,1.0,107.27793696275072,,14.846153846153847,12.0,14.846153846153847,12.0,0.36363636363636365,0.43354545454545457,0.4439,,,0.25,11.6375,0.23076923076923078,1.0,2.0,5.0,8.0,0.625,0.7272727272727273,0.18181818181818182,0.5,1.0,3.0,3.0,3.0,0.2727272727272727,0.2727272727272727,0.45454545454545453,24.866666666666664,2.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,,5.0,2.0,1.0,2.0,0.2,0.2,0.5,0.6666666666666666,0.6666666666666666,1.0,,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,,,,,,3.0,,1.0,,,,,1.0,,,,,,2.0,2.0,,,1.0,2.0,,,,,,,,,,,3.0,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,0.125,,0.5,,,,,,,,1.0,1.0,,,0.18181818181818182,1.0,1.0,,0.5,0.5,0.5,,,,,,,,,,,0.5,,,,,,,,,2.0,1.0,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,1611661317,2021,2021,False
100940-1629482-201913-203398-203400,1611661317,"Diana Taurasi, Sophie Cunningham, Kia Vaughn, Brittney Griner, Skylar Diggins-Smith","Taurasi, Cunningham, Vaughn, Griner, Diggins-Smith",100940-1629482-201913-203398-203400,PHO,99.0,1,2.0,-4.0,3.0,2.0,,,,5.0,,2.0,,2.0,6.0,,,,,,,,,,,,,,,,2.0,,,,,0.3333333333333333,,,,,72.72727272727273,,22.0,16.5,22.0,16.5,,0.42041666666666666,,,,,6.9,,,1.0,1.0,,0.5,0.3333333333333333,0.3333333333333333,,,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,23.9,,,2.0,,,1.0,,1.0,,,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2021,2021,False
100940-1629482-203035-203398-203400,1611661317,"Diana Taurasi, Sophie Cunningham, Shey Peddy, Brittney Griner, Skylar Diggins-Smith","Taurasi, Cunningham, Peddy, Griner, Diggins-Smith",100940-1629482-203035-203398-203400,PHO,4.0,1,,1.0,1.0,,1.0,,,1.0,,,1.0,1.0,,,1.0,1.0,,,,,1.0,2.0,,1.0,,,,,1.0,,,,,0.5,0.5,,,,360.0,,4.0,,4.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2021,2021,False
100940-1629488-1630136-201913-203035,1611661317,"Diana Taurasi, Brianna Turner, Megan Walker, Kia Vaughn, Shey Peddy","Taurasi, Turner, Walker, Vaughn, Peddy",100940-1629488-1630136-201913-203035,PHO,101.0,1,2.0,-1.0,4.0,4.0,2.0,4.0,1.0,8.0,2.0,3.0,2.0,4.0,5.0,2.0,2.0,4.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,,,,,,2.0,4.0,2.0,1.0,,0.5,0.6666666666666666,1.0,1.0,1.0,114.05940594059406,,16.75,8.5,16.0,8.5,0.6666666666666666,0.3319666666666667,0.29965,0.25,0.25,1.0,12.666666666666666,0.5,1.0,1.0,1.0,2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,2.0,,,,1.0,,1.0,,,1.0,,,0.5,,,0.5,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,0.5,,,,,,,1.0,0.5,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,2.0,,,,,,,,,,,1611661317,2021,2021,False
100940-1629488-1630136-201913-203400,1611661317,"Diana Taurasi, Brianna Turner, Megan Walker, Kia Vaughn, Skylar Diggins-Smith","Taurasi, Turner, Walker, Vaughn, Diggins-Smith",100940-1629488-1630136-201913-203400,PHO,29.0,1,,-2.0,,1.0,,,,1.0,,1.0,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,49.6551724137931,,,12.0,,12.0,,0.3903,,,,,5.8,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2021,2021,False
100940-1629488-1630136-201913-203829,1611661317,"Diana Taurasi, Brianna Turner, Megan Walker, Kia Vaughn, Bria Hartley","Taurasi, Turner, Walker, Vaughn, Hartley",100940-1629488-1630136-201913-203829,PHO,131.0,1,2.0,-3.0,4.0,5.0,2.0,3.0,,9.0,1.0,3.0,,2.0,5.0,2.0,,2.0,,2.0,2.0,,1.0,,,,,,,,2.0,2.0,2.0,,,0.25,0.5,,1.0,,98.93129770992367,,19.5,10.6,19.5,10.6,0.25,0.419525,0.39435,,,1.0,9.9,0.5,,1.0,1.0,,0.3333333333333333,0.25,0.25,,,1.0,1.0,1.0,0.25,0.25,0.5,26.3,,,2.0,,,1.0,,1.0,,,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,2.0,,,,,,,1.0,,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.3333333333333333,,1.0,,,,,,,,1.0,,,,0.25,1.0,1.0,1.0,,,,,,,,,,,,,,0.5,,,,,,,,,1.0,0.5,,,,,,,1.0,1.0,,,,,,,,,,,,,1611661317,2021,2021,False
100940-1629488-1630136-203035-203398,1611661317,"Diana Taurasi, Brianna Turner, Megan Walker, Shey Peddy, Brittney Griner","Taurasi, Turner, Walker, Peddy, Griner",100940-1629488-1630136-203035-203398,PHO,59.0,1,1.0,,2.0,2.0,,,,4.0,,,3.0,3.0,3.0,,,,,,,1.0,1.0,3.0,,,,,,,3.0,,,,,1.5,,,,,97.6271186440678,,14.0,15.5,14.0,15.5,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2021,2021,False
100940-1629488-201913-203035-203400,1611661317,"Diana Taurasi, Brianna Turner, Kia Vaughn, Shey Peddy, Skylar Diggins-Smith","Taurasi, Turner, Vaughn, Peddy, Diggins-Smith",100940-1629488-201913-203035-203400,PHO,159.0,2,3.0,2.0,6.0,5.0,,,,11.0,,3.0,,7.0,5.0,,,,,1.0,1.0,2.0,1.0,,,,,,,,7.0,,,,,0.7,,,1.0,,99.62264150943396,,14.333333333333334,14.6,14.333333333333334,14.6,,0.45640000000000003,,,,,8.299999999999999,,2.0,3.0,2.0,2.0,0.6666666666666666,0.7,0.6,0.6666666666666666,0.6666666666666666,2.0,2.0,2.0,0.4,0.4,0.4,25.95,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,,,1.0,0.5,0.5,1.0,0.5,0.5,,0.5,0.5,0.5,1.0,0.5,,,,,,1.0,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1611661317,2021,2021,False
100940-1629488-201913-203035-203829,1611661317,"Diana Taurasi, Brianna Turner, Kia Vaughn, Shey Peddy, Bria Hartley","Taurasi, Turner, Vaughn, Peddy, Hartley",100940-1629488-201913-203035-203829,PHO,51.0,1,1.0,2.0,2.0,1.0,,,,3.0,1.0,1.0,,2.0,,,,,,,,1.0,1.0,,,,,,,,2.0,,,,,1.0,,,,,84.70588235294117,,16.0,19.0,16.0,19.0,1.0,0.3613,,,,,16.8,,,,1.0,,1.0,1.0,,,,,,,,,,,,,2.0,,,1.0,,1.0,,,2.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2021,2021,False
100940-1629488-201913-203400-203829,1611661317,"Diana Taurasi, Brianna Turner, Kia Vaughn, Skylar Diggins-Smith, Bria Hartley","Taurasi, Turner, Vaughn, Diggins-Smith, Hartley",100940-1629488-201913-203400-203829,PHO,158.0,2,3.0,-6.0,7.0,5.0,3.0,1.0,1.0,12.0,2.0,4.0,,,6.0,3.0,,,,2.0,2.0,2.0,,,,,,,,,,,3.0,,,,,,1.0,,109.36708860759494,,14.0,12.0,12.571428571428571,12.0,0.3333333333333333,0.42168333333333335,0.3862666666666667,,,,13.55,0.42857142857142855,,2.0,,,,,0.3333333333333333,,,2.0,2.0,2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,26.1,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,0.4947,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2021,2021,False
100940-1629488-203035-203398-203400,1611661317,"Diana Taurasi, Brianna Turner, Shey Peddy, Brittney Griner, Skylar Diggins-Smith","Taurasi, Turner, Peddy, Griner, Diggins-Smith",100940-1629488-203035-203398-203400,PHO,5600.0,9,93.0,-3.0,186.0,182.0,15.0,20.0,23.0,368.0,15.0,111.0,26.0,200.0,203.0,11.0,3.0,18.0,21.0,60.0,87.0,39.0,36.0,33.0,10.0,2.0,,,9.0,5.0,174.0,18.0,15.0,,1.0,0.553072625698324,0.5,0.7,0.6987951807228916,0.75,94.62857142857143,0.5555555555555556,15.580645161290322,14.846153846153847,14.661290322580646,14.362637362637363,0.09036144578313253,0.5009069277108433,0.4926625,0.07909604519774012,0.08403361344537816,0.09,6.357657657657658,0.08064516129032258,19.0,41.0,60.0,42.0,0.5405405405405406,0.5240963855421686,0.2469879518072289,0.4634146341463415,0.475,48.0,55.0,48.0,0.3313253012048193,0.2891566265060241,0.6626506024096386,25.036363636363635,16.0,18.0,78.0,36.0,16.0,39.0,12.0,51.0,10.0,12.0,114.0,17.0,12.0,35.0,0.65,0.6842105263157895,0.6666666666666666,0.32727272727272727,0.32727272727272727,0.4857142857142857,0.631578947368421,0.3333333333333333,0.3333333333333333,0.625,0.3333333333333333,7.0,14.0,26.0,6.0,13.0,37.0,27.0,5.0,13.0,0.5,0.4791666666666667,0.52,0.6981132075471698,0.35135135135135137,0.29545454545454547,0.34375,0.7307692307692307,0.13,35.0,55.0,5.0,8.0,6.0,6.0,2.0,7.0,2.0,8.0,,4.0,3.0,10.0,1.0,5.0,18.0,5.0,,2.0,24.0,3.0,13.0,2.0,4.0,16.0,9.0,4.0,18.0,1.0,3.0,2.0,1.0,4.0,3.0,2.0,2.0,4.0,9.0,4.0,5.0,0.3,0.2,0.46875,,0.04504504504504504,0.07272727272727272,0.024390243902439025,,,1.0,0.2549019607843137,0.3,0.2727272727272727,0.1111111111111111,0.7692307692307693,0.5714285714285714,0.5,0.04819277108433735,0.3313253012048193,0.6363636363636364,0.6862745098039216,0.6857142857142857,0.4,0.4,0.5,0.04216867469879518,0.2857142857142857,0.2857142857142857,1.0,0.3333333333333333,0.625,0.2,0.3333333333333333,0.25,1.0,0.375,0.25,,0.5476730769230769,0.06896551724137931,1.0,2.0,1.0,1.0,6.0,0.5454545454545454,0.08333333333333333,0.5,1.0,0.0625,1.0,7.0,3.0,0.5,1.0,3.0,,3.0,1.0,,1.0,,1.0,3.0,0.25,0.4,1611661317,2021,2021,False
100940-1629488-203035-203398-203829,1611661317,"Diana Taurasi, Brianna Turner, Shey Peddy, Brittney Griner, Bria Hartley","Taurasi, Turner, Peddy, Griner, Hartley",100940-1629488-203035-203398-203829,PHO,265.0,2,4.0,-1.0,10.0,11.0,6.0,1.0,,21.0,1.0,6.0,,8.0,9.0,5.0,,6.0,3.0,6.0,6.0,1.0,,,,,,,,,8.0,6.0,6.0,,,0.5,0.6,1.0,1.0,1.0,114.11320754716981,,10.7,14.363636363636363,10.7,14.363636363636363,0.125,0.54195625,0.45286,,,0.75,7.316666666666666,0.6,1.0,3.0,4.0,2.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.5,1.0,2.0,1.0,0.25,0.125,0.5,24.35,,,6.0,,,3.0,,3.0,,1.0,6.0,1.0,1.0,2.0,0.75,0.75,,,,0.5,1.0,,,,,,,,,,3.0,,,,,,,1.0,,,,1.0,,2.0,2.0,,,1.0,1.0,,1.0,,,,,,,,,,1.0,,,1.0,1.0,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,0.6,,0.16666666666666666,,0.3333333333333333,,,,,,,,1.0,,1.0,,0.25,1.0,1.0,0.5,1.0,1.0,1.0,0.125,,,,,,,,,,0.2,,,,,,,,,3.0,0.6,,,,,,,1.0,1.0,,,,,,,,,,,,,1611661317,2021,2021,False
