EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,Fouls,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGA,LongMidRangeFGM,SecondChanceArc3FGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,Steals,LostBallSteals,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,LongMidRangeAssists,DefTwoPtRebounds,BadPassSteals,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Offensive Fouls,Offensive Fouls Drawn,DefTwoPtReboundPct,DefAtRimReboundPct,LongMidRangePctAssisted,Corner3FGM,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceFG3M,Corner3Assists,OffThreePtRebounds,SecondChanceTurnovers,SecondChanceFg3Pct,ShortMidRangePctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,AtRimFGM,PenaltyAtRimFGM,PenaltyFtPoints,AtRimAssists,LiveBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,3SecondViolations,NonShootingPenaltyNonTakeFoulsDrawn,LiveBallTurnoverPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimAccuracy,PtsUnassisted3s,BadPassOutOfBoundsTurnovers,BadPassTurnovers,Travels,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,OffCorner3ReboundPct,DefLongMidRangeReboundPct,FTDefRebounds,Charge Fouls,Loose Ball Fouls Drawn,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,BlocksRecoveredPct,SelfOReb,StepOutOfBoundsTurnovers,BlockedLongMidRange,SelfORebPct,SecondChanceAtRimFGM,PtsPutbacks,FTOffRebounds,OffFTReboundPct,SecondChanceAtRimAccuracy,Charge Fouls Drawn,SecondChanceFtPoints,SecondChanceAtRimPctAssisted,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,Fg3aBlocked,Loose Ball Fouls,FG3APctBlocked,Corner3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveAttempts,Arc3PctBlocked,Blocked3s,BlockedArc3,3pt And 1 Free Throw Trips,Clear Path Fouls,LongMidRangePctBlocked,Defensive 3 Seconds Violations,team_id,year,season,team_vs
1627678-1628269-1628279-1629485-201911,1611661320,"Bria Holmes, Nia Coffey, Brittney Sykes, Kristine Anigwe, Kristi Toliver","Holmes, Coffey, Sykes, Anigwe, Toliver",1627678-1628269-1628279-1629485-201911,LAS,187.0,1,3.0,-1.0,6.0,5.0,6.0,4.0,1.0,11.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,5.0,6.0,1.0,1.0,4.0,1.0,3.0,5.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,2.0,1.0,3.0,2.0,5.0,5.0,6.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.25,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.42857142857142855,0.25,1.0,0.5,1.0,1.0,0.25,1.0,1.0,84.70588235294117,16.333333333333332,17.8,15.166666666666666,17.8,0.14285714285714285,0.14285714285714285,1.0,1.0,1.0,0.2857142857142857,0.2857142857142857,0.14285714285714285,1.0,1.0,1.0,1.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,1.0,0.5714285714285714,1.0,0.4387928571428571,0.5505,0.4387928571428571,1.0,13.0,23.400000000000002,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2021,2021,True
1627678-1628269-1628279-1630099-204365,1611661320,"Bria Holmes, Nia Coffey, Brittney Sykes, Te'a Cooper, Erica Wheeler","Holmes, Coffey, Sykes, Cooper, Wheeler",1627678-1628269-1628279-1630099-204365,LAS,116.0,1,2.0,1.0,4.0,4.0,2.0,3.0,2.0,8.0,1.0,,,2.0,2.0,,,,,1.0,,,1.0,5.0,,1.0,3.0,2.0,1.0,1.0,3.0,,,2.0,,,1.0,,,,,,,,,3.0,1.0,1.0,3.0,4.0,,1.0,2.0,2.0,,,,,,,0.2,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.21428571428571427,0.3333333333333333,0.16666666666666666,,,0.75,1.0,1.0,0.6,1.0,1.0,99.3103448275862,22.0,7.0,16.75,7.0,0.16666666666666666,0.3333333333333333,,,,0.3333333333333333,,0.16666666666666666,,,,,,,,,0.3333333333333333,,0.4650916666666667,0.5248499999999999,0.3665,0.6666666666666666,9.7,23.6,0.5,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.5,0.3333333333333333,0.3333333333333333,0.5,1.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.14285714285714285,0.16666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2021,2021,True
1627678-1628269-1630099-201911-204320,1611661320,"Bria Holmes, Nia Coffey, Te'a Cooper, Kristi Toliver, Amanda Zahui B","Holmes, Coffey, Cooper, Toliver, Zahui B",1627678-1628269-1630099-201911-204320,LAS,420.0,2,7.0,-3.0,13.0,13.0,1.0,6.0,2.0,26.0,1.0,,,3.0,4.0,,,,1.0,2.0,,,2.0,8.0,1.0,2.0,14.0,17.0,,,,,,,4.0,3.0,2.0,1.0,,2.0,1.0,3.0,1.0,,7.0,2.0,1.0,2.0,2.0,4.0,4.0,14.0,,1.0,1.0,1.0,1.0,0.5,,0.5,0.25,,0.35,,0.5,,0.2,,,0.3333333333333333,1.0,1.0,0.2857142857142857,,1.0,89.14285714285714,16.53846153846154,15.76923076923077,14.615384615384615,15.76923076923077,0.1,0.3,,,,0.4,,0.2,0.5,0.5,1.0,,,,,,0.3,0.5,0.44608,0.45295,,,12.45,25.55,0.07692307692307693,1.0,2.0,,7.0,,2.0,,,1.0,,5.0,8.0,4.0,,,,0.6666666666666666,,0.5,0.5,0.5,,0.2857142857142857,0.3333333333333333,,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2021,2021,True
1627678-1628279-1628317-201911-204320,1611661320,"Bria Holmes, Brittney Sykes, Karlie Samuelson, Kristi Toliver, Amanda Zahui B","Holmes, Sykes, Samuelson, Toliver, Zahui B",1627678-1628279-1628317-201911-204320,LAS,164.0,1,3.0,-5.0,4.0,4.0,1.0,,2.0,8.0,,,,2.0,,1.0,1.0,1.0,,1.0,,1.0,,2.0,1.0,2.0,3.0,8.0,2.0,,1.0,1.0,2.0,3.0,,3.0,1.0,,1.0,,1.0,1.0,,,3.0,2.0,,,3.0,3.0,2.0,,3.0,1.0,,,1.0,0.5,0.5,0.5,,,0.375,0.5,0.3,0.5,0.5,0.5,,1.0,,,1.0,,,70.2439024390244,20.25,20.75,17.75,19.25,,0.5,,,,,0.25,0.25,,,,0.5,,0.3333333333333333,0.3333333333333333,,0.5,,0.4816,0.5781,0.5197333333333333,1.0,7.1,24.3,0.25,,,1.0,,,,3.0,,,,2.0,2.0,1.0,,0.75,0.75,1.0,,,,,0.5,0.2,0.3333333333333333,1.0,,,,2.0,2.0,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2021,2021,True
1627678-1628279-1630099-204320-204365,1611661320,"Bria Holmes, Brittney Sykes, Te'a Cooper, Amanda Zahui B, Erica Wheeler","Holmes, Sykes, Cooper, Zahui B, Wheeler",1627678-1628279-1630099-204320-204365,LAS,436.0,3,7.0,6.0,15.0,16.0,8.0,,1.0,31.0,3.0,2.0,2.0,3.0,1.0,,,,1.0,4.0,,,5.0,7.0,1.0,4.0,16.0,10.0,,4.0,5.0,,,11.0,4.0,3.0,4.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,7.0,1.0,4.0,7.0,1.0,8.0,2.0,16.0,11.0,8.0,0.4,0.4,1.0,0.25,,0.25,0.7142857142857143,0.8,0.5909090909090909,0.8,0.6153846153846154,0.7857142857142857,0.36363636363636365,0.14285714285714285,,0.5,1.0,1.0,0.2,,1.0,102.38532110091744,12.8,15.25,12.8,15.25,0.2727272727272727,0.2727272727272727,0.6666666666666666,1.0,0.5,0.09090909090909091,,0.36363636363636365,0.25,0.25,1.0,,0.4,,,,0.6363636363636364,0.25,0.506,,0.47496,0.6875,5.257142857142857,24.35,0.5333333333333333,,,,3.0,,,,6.0,1.0,,5.0,5.0,2.0,,,,1.0,,,,,,0.16666666666666666,0.25,,,3.0,1.0,2.0,3.0,2.0,1.0,,1.0,1.0,1.0,,,,,,,,1.0,,0.3333333333333333,,,,,,,,,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2021,2021,True
1628269-1628279-1630099-203014-204320,1611661320,"Nia Coffey, Brittney Sykes, Te'a Cooper, Nneka Ogwumike, Amanda Zahui B","Coffey, Sykes, Cooper, Ogwumike, Zahui B",1628269-1628279-1630099-203014-204320,LAS,905.0,6,15.0,1.0,32.0,31.0,8.0,5.0,1.0,63.0,6.0,3.0,,3.0,5.0,2.0,,1.0,3.0,8.0,,,4.0,14.0,3.0,10.0,22.0,21.0,,3.0,6.0,,1.0,9.0,2.0,6.0,8.0,3.0,3.0,1.0,2.0,3.0,2.0,,8.0,,6.0,13.0,1.0,14.0,4.0,22.0,9.0,8.0,0.25,0.25,0.6666666666666666,0.3,,0.3,0.2857142857142857,0.5,0.3541666666666667,0.42857142857142855,0.4230769230769231,0.5625,0.4166666666666667,0.21428571428571427,0.16666666666666666,,0.8571428571428571,0.7222222222222222,0.058823529411764705,,1.0,100.24309392265192,14.34375,14.387096774193548,14.21875,14.290322580645162,0.25,0.125,,,,0.20833333333333334,0.08333333333333333,0.3333333333333333,0.375,0.375,0.6666666666666666,,0.42857142857142855,0.14285714285714285,,,0.6666666666666666,0.375,0.51715,,0.53345,0.4090909090909091,8.992857142857144,24.68,0.25,,1.0,,5.0,,1.0,,6.0,6.0,2.0,5.0,5.0,2.0,,,,,,0.2,0.2,,,0.08,0.13333333333333333,,,7.0,4.0,4.0,7.0,,2.0,2.0,1.0,0.6363636363636364,0.5714285714285714,,,,,,,1.0,,,0.6666666666666666,0.14285714285714285,,,,,,,,3.0,2.0,3.0,1.0,3.0,,1.0,1.0,1.0,,1.0,0.42857142857142855,0.5,0.5,0.5,0.6,0.3333333333333333,0.6666666666666666,3.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2021,2021,True
1628279-1628317-1629485-1630099-1630441,1611661320,"Brittney Sykes, Karlie Samuelson, Kristine Anigwe, Te'a Cooper, Arella Guirantes","Sykes, Samuelson, Anigwe, Cooper, Guirantes",1628279-1628317-1629485-1630099-1630441,LAS,358.0,2,6.0,-3.0,13.0,13.0,6.0,10.0,1.0,26.0,1.0,,,1.0,1.0,2.0,1.0,1.0,,1.0,,1.0,1.0,3.0,1.0,3.0,7.0,10.0,1.0,,,,2.0,2.0,2.0,3.0,1.0,,1.0,1.0,1.0,2.0,,,5.0,2.0,1.0,7.0,2.0,9.0,4.0,4.0,2.0,6.0,1.0,1.0,1.0,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.4166666666666667,,0.5,0.3333333333333333,0.5,0.3333333333333333,,1.0,1.0,0.8571428571428571,0.5,,1.0,104.58100558659217,14.384615384615385,13.153846153846153,13.0,13.076923076923077,0.16666666666666666,0.16666666666666666,,,,0.16666666666666666,0.3333333333333333,0.16666666666666666,,,,0.5,,0.5,0.5,,0.6666666666666666,,0.46360833333333334,0.472,0.561375,0.2857142857142857,9.299999999999999,24.233333333333334,0.46153846153846156,,,,2.0,,1.0,3.0,,1.0,,2.0,2.0,,,0.75,0.75,1.0,1.0,,,,,,,0.42857142857142855,,5.0,1.0,2.0,8.0,3.0,,,,0.8333333333333334,,,1.0,1.0,,1.0,1.0,,,1.0,1.0,,,0.5,0.5,1.0,1.0,1.0,,1.0,,2.0,1.0,6.0,,2.0,,1.0,,1.0,0.75,0.75,,1.0,1.0,1.0,,,,4.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2021,2021,True
1628279-1628317-1630099-201911-204365,1611661320,"Brittney Sykes, Karlie Samuelson, Te'a Cooper, Kristi Toliver, Erica Wheeler","Sykes, Samuelson, Cooper, Toliver, Wheeler",1628279-1628317-1630099-201911-204365,LAS,10.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2021,2021,True
1627678-201911-203014-204320-204365,1611661320,"Bria Holmes, Kristi Toliver, Nneka Ogwumike, Amanda Zahui B, Erica Wheeler","Holmes, Toliver, Ogwumike, Zahui B, Wheeler",1627678-201911-203014-204320-204365,LAS,154.0,1,3.0,-2.0,5.0,4.0,,,1.0,9.0,,,,1.0,1.0,,,,,1.0,,,1.0,2.0,,1.0,2.0,4.0,,,,,,,2.0,,1.0,,,1.0,,1.0,,,2.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,,,1.0,1.0,,,,,0.5,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,,1.0,1.0,0.6666666666666666,0.5,,1.0,84.15584415584415,13.2,22.0,13.2,22.0,,0.3333333333333333,,,,0.3333333333333333,,0.3333333333333333,,,,,,,,,0.3333333333333333,,0.47431666666666666,,,,13.9,23.5,,,1.0,,,,,,,,,1.0,,,,,,1.0,,1.0,1.0,,,,,,1.0,1.0,,2.0,3.0,,2.0,,,0.5,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,0.3333333333333333,,,,,,,,1.0,,,1.0,,,1.0,,1.0,,,1.0,1.0,,,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2021,2021,True
1628269-1628279-1630099-201911-204365,1611661320,"Nia Coffey, Brittney Sykes, Te'a Cooper, Kristi Toliver, Erica Wheeler","Coffey, Sykes, Cooper, Toliver, Wheeler",1628269-1628279-1630099-201911-204365,LAS,60.0,1,1.0,,2.0,3.0,1.0,1.0,2.0,5.0,1.0,,,,,1.0,,,,,,,1.0,1.0,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,2.0,3.0,,,,1.0,,,,,,,1.0,,0.5,,0.5,,0.5,,,,,1.0,1.0,,,120.0,17.5,8.333333333333334,16.0,8.333333333333334,0.5,,,,,,0.5,,,,,,,,,,1.0,,0.52725,,,,1.5,22.1,0.5,1.0,,,,1.0,1.0,2.0,2.0,,,,,,1.0,1.0,1.0,,,,,1.0,,,,1.0,,1.0,,1.0,1.0,1.0,,,,1.0,,,,,,,,1.0,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1611661320,2021,2021,True
