EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,OffThreePtRebounds,BadPassSteals,PenaltyTurnovers,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,BlockedShortMidRange,PenaltyDefPoss,FTDefRebounds,Travels,Offensive Fouls,Offensive Fouls Drawn,DefFTReboundPct,OffLongMidRangeReboundPct,SecondChanceAtRimFGM,SecondChanceFtPoints,PtsPutbacks,SelfOReb,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,SelfORebPct,SecondChanceAtRimAccuracy,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,Corner3Assists,Charge Fouls Drawn,2pt And 1 Free Throw Trips,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,LostBallTurnovers,Loose Ball Fouls Drawn,SecondChanceArc3FGA,ShortMidRangePctBlocked,SecondChanceArc3Frequency,Charge Fouls,OffCorner3ReboundPct,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,SecondChanceFg3Pct,FG3APctBlocked,Corner3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Blocked3s,BlockedArc3,PtsUnassisted3s,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,FTOffRebounds,OffFTReboundPct,StepOutOfBoundsTurnovers,BlockedLongMidRange,3SecondViolations,LongMidRangePctBlocked,HeaveAttempts,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Arc3PctBlocked,3pt And 1 Free Throw Trips,BlockedCorner3,team_id,year,season,team_vs
1628244-1629477-1630446-203827-204335,1611661313,"Sami Whitcomb, Sabrina Ionescu, Michaela Onyenwere, Natasha Howard, Betnijah Laney","Whitcomb, Ionescu, Onyenwere, Howard, Laney",1628244-1629477-1630446-203827-204335,NYL,4982.0,9,83.0,23.0,162.0,163.0,12.0,325,29.0,45.0,13.0,26.0,8.0,20.0,48.0,50.0,91.0,55.0,25.0,203.0,180.0,4.0,9.0,19.0,68.0,32.0,48.0,34.0,56.0,24.0,7.0,3.0,134.0,12.0,19.0,28.0,50.0,18.0,68.0,19.0,2.0,10.0,3.0,5.0,12.0,22.0,1.0,14.0,30.0,33.0,34.0,1.0,13.0,184.0,0.68,0.7083333333333334,0.5494505494505495,0.4444444444444444,0.6095890410958904,0.5833333333333334,0.6273291925465838,0.5625,0.3767123287671233,0.45454545454545453,0.7,0.2926829268292683,0.7916666666666666,0.734375,0.2608695652173913,0.25,0.38461538461538464,0.8,0.8,0.75,93.9381774387796,14.981481481481481,15.674846625766872,14.41358024691358,15.024539877300613,0.3082191780821918,0.6444444444444445,0.7073170731707317,0.8275862068965517,0.1780821917808219,0.5,0.52,0.5384615384615384,0.136986301369863,0.4,0.4,0.375,0.3287671232876712,0.684931506849315,0.5173945205479451,0.49506111111111106,0.08387096774193549,0.13,0.09359605911330049,7.468131868131868,24.78363636363636,14.0,4.0,,,7.0,,23.0,1.0,2.0,26.0,3.0,2.0,3.0,2.0,3.0,9.0,19.0,66.0,23.0,5.0,22.0,19.0,6.0,17.0,2.0,10.0,6.0,10.0,7.0,17.0,12.0,0.8461538461538461,0.4727272727272727,0.6666666666666666,0.4727272727272727,0.6666666666666666,0.8333333333333334,0.7916666666666666,0.054945054945054944,0.08888888888888889,0.21428571428571427,0.25,0.6666666666666666,0.7,0.7,0.04794520547945205,0.4791666666666667,0.4791666666666667,0.8260869565217391,0.3333333333333333,,,,0.3333333333333333,0.5,0.4791666666666667,0.4216583333333333,0.09359605911330049,0.08641975308641975,3.0,7.0,3.0,1.0,2.0,3.0,0.75,0.25,2.0,5.0,4.0,,3.0,1.0,1.0,,0.5,3.0,1.0,1.0,3.0,,4.0,0.42857142857142855,0.42857142857142855,1.0,0.16666666666666666,1.0,5.0,6.0,3.0,0.038461538461538464,0.25,,,2.0,2.0,,0.6666666666666666,,,0.6666666666666666,1.0,6.0,2.0,,,12.0,,,,,1.0,1.0,1.0,,,,,,,,1611661313,2021,2021,True
1629477-1630119-1630446-204296-204329,1611661313,"Sabrina Ionescu, Jazmine Jones, Michaela Onyenwere, Rebecca Allen, Kiah Stokes","Ionescu, Jones, Onyenwere, Allen, Stokes",1629477-1630119-1630446-204296-204329,NYL,68.0,1,1.0,1.0,1.0,1.0,1.0,2,,1.0,,,,,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,0.5,,1.0,,,1.0,0.5,,,,,,42.35294117647059,46.0,22.0,36.0,22.0,0.5,,,,,,,,,,,,,1.0,0.523575,,,,,3.1,23.9,,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,1.0,,,1.0,1.0,0.5,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2021,2021,True
1629477-1630127-1630131-1630446-204335,1611661313,"Sabrina Ionescu, Leaonna Odom, Kylee Shook, Michaela Onyenwere, Betnijah Laney","Ionescu, Odom, Shook, Onyenwere, Laney",1629477-1630127-1630131-1630446-204335,NYL,201.0,2,3.0,7.0,6.0,6.0,1.0,12,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,5.0,1.0,,9.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,,,5.0,1.0,2.0,1.0,3.0,1.0,4.0,2.0,1.0,,,,,,,1.0,1.0,1.0,,,,7.0,0.3333333333333333,0.3333333333333333,0.6,1.0,0.75,1.0,0.75,1.0,0.16666666666666666,,1.0,0.5,1.0,1.0,0.5,,,,1.0,,85.97014925373134,14.333333333333334,19.166666666666668,12.833333333333334,17.5,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,,0.5,0.3333333333333333,0.3333333333333333,,0.16666666666666666,0.3333333333333333,0.4489916666666667,0.5943,,,0.2222222222222222,14.38,24.9,,1.0,,,,,1.0,,,1.0,,,,,,,,3.0,1.0,,1.0,1.0,,1.0,,,,,,,,1.0,1.0,,1.0,,,,,,,,,1.0,,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,0.5,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1611661313,2021,2021,True
1628244-1630446-1630459-204329-204335,1611661313,"Sami Whitcomb, Michaela Onyenwere, DiDi Richards, Kiah Stokes, Betnijah Laney","Whitcomb, Onyenwere, Richards, Stokes, Laney",1628244-1630446-1630459-204329-204335,NYL,8.0,1,,3.0,1.0,,,1,,,,,,,1.0,,,1.0,,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,1.5,,1.5,,1.0,,,,,,,,,,,,180.0,8.0,,8.0,,,,,,,,,,,,,,1.0,1.0,0.1464,,,,,,23.7,,,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,1611661313,2021,2021,True
1628244-1630119-1630446-1630459-204334,1611661313,"Sami Whitcomb, Jazmine Jones, Michaela Onyenwere, DiDi Richards, Reshanda Gray","Whitcomb, Jones, Onyenwere, Richards, Gray",1628244-1630119-1630446-1630459-204334,NYL,59.0,1,1.0,-2.0,2.0,2.0,,4,,,,,,1.0,,,1.0,,,,2.0,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,97.6271186440678,18.0,11.5,18.0,11.5,,,,,,,,,1.0,,,,,,0.4216,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2021,2021,True
1629477-1630119-1630131-1630446-204335,1611661313,"Sabrina Ionescu, Jazmine Jones, Kylee Shook, Michaela Onyenwere, Betnijah Laney","Ionescu, Jones, Shook, Onyenwere, Laney",1629477-1630119-1630131-1630446-204335,NYL,496.0,4,8.0,5.0,16.0,17.0,4.0,33,2.0,5.0,2.0,2.0,1.0,5.0,3.0,5.0,12.0,3.0,2.0,15.0,10.0,1.0,2.0,3.0,8.0,2.0,3.0,4.0,5.0,2.0,2.0,,11.0,4.0,4.0,5.0,9.0,4.0,13.0,,,1.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,3.0,4.0,,2.0,12.0,0.8,0.8,0.4166666666666667,0.5,0.43333333333333335,0.5,0.4411764705882353,0.5,0.2,0.3333333333333333,0.8333333333333334,0.5714285714285714,0.6666666666666666,0.75,0.4444444444444444,0.3333333333333333,,1.0,0.6666666666666666,0.6666666666666666,95.80645161290322,14.625,15.411764705882353,13.9375,15.411764705882353,0.3333333333333333,0.4,0.4,1.0,0.13333333333333333,1.0,1.0,1.0,0.3333333333333333,0.2,0.2,,0.2,0.5333333333333333,0.49117,0.52325,0.11764705882352941,0.14285714285714285,0.2,9.191666666666666,25.266666666666666,,2.0,,,,,1.0,,,1.0,,,,,,,,3.0,1.0,,1.0,1.0,,,,1.0,1.0,1.0,,,,1.0,0.3333333333333333,,0.3333333333333333,,,,,,,,0.5,1.0,,,0.3333333333333333,0.3333333333333333,1.0,1.0,,,,,,0.3333333333333333,,,,,,,,1.0,1.0,,0.75,1.0,1.0,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1611661313,2021,2021,True
1629477-1630119-1630446-1630459-204335,1611661313,"Sabrina Ionescu, Jazmine Jones, Michaela Onyenwere, DiDi Richards, Betnijah Laney","Ionescu, Jones, Onyenwere, Richards, Laney",1629477-1630119-1630446-1630459-204335,NYL,74.0,1,1.0,5.0,3.0,2.0,1.0,5,2.0,2.0,,,,,1.0,2.0,2.0,1.0,1.0,5.0,,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,,,2.0,,2.0,,2.0,1.0,3.0,,,,,,1.0,1.0,,,,1.0,1.0,,1.0,2.0,0.5,1.0,1.0,1.0,0.6666666666666666,1.0,0.8333333333333334,1.5,0.3333333333333333,,,,1.0,1.0,1.0,,,,1.0,,97.29729729729729,12.666666666666666,18.0,12.666666666666666,18.0,0.6666666666666666,1.0,1.0,0.5,,,,,,,,,0.3333333333333333,1.0,0.5612833333333334,,0.3333333333333333,0.5,0.6,2.4,25.1,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,1.0,1.0,2.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2021,2021,True
1628244-1629477-1630119-1630459-204329,1611661313,"Sami Whitcomb, Sabrina Ionescu, Jazmine Jones, DiDi Richards, Kiah Stokes","Whitcomb, Ionescu, Jones, Richards, Stokes",1628244-1629477-1630119-1630459-204329,NYL,19.0,1,,,1.0,1.0,1.0,2,,,,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.57894736842107,13.0,6.0,,6.0,,,,,,,,,1.0,,,,,,0.3051,0.3051,,,,14.1,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.3051,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2021,2021,True
1628244-1629477-1630131-1630446-204334,1611661313,"Sami Whitcomb, Sabrina Ionescu, Kylee Shook, Michaela Onyenwere, Reshanda Gray","Whitcomb, Ionescu, Shook, Onyenwere, Gray",1628244-1629477-1630131-1630446-204334,NYL,69.0,1,1.0,4.0,3.0,2.0,,5,,1.0,,,,,,,1.0,,4.0,4.0,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,2.0,4.0,,2.0,4.0,,,,,,,0.6666666666666666,,,,,,1.0,1.0,,,,,1.0,,104.34782608695653,13.333333333333334,14.5,13.333333333333334,14.5,1.0,,,,,,,,,,,,,1.0,0.6285,,0.6666666666666666,0.6666666666666666,,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1611661313,2021,2021,True
1628244-1630127-1630131-1630459-204335,1611661313,"Sami Whitcomb, Leaonna Odom, Kylee Shook, DiDi Richards, Betnijah Laney","Whitcomb, Odom, Shook, Richards, Laney",1628244-1630127-1630131-1630459-204335,NYL,409.0,2,7.0,-4.0,12.0,10.0,3.0,22,2.0,4.0,,2.0,,3.0,1.0,2.0,9.0,1.0,3.0,10.0,14.0,2.0,4.0,5.0,,4.0,1.0,,1.0,,,,3.0,4.0,,2.0,2.0,4.0,6.0,1.0,,2.0,,1.0,3.0,5.0,,1.0,4.0,2.0,3.0,,2.0,5.0,,,0.2222222222222222,0.5,0.35,0.5,0.45454545454545453,0.625,0.1,0.4,0.4,0.5714285714285714,,0.4,0.5714285714285714,1.0,1.0,,,,77.45721271393643,18.083333333333332,19.2,16.75,16.1,0.4,0.5,0.6666666666666666,,0.2,,,,0.3,,,,0.1,0.5,0.41684,0.441925,0.18181818181818182,0.2,0.5,10.155555555555557,25.5,1.0,2.0,,,,,1.0,,,1.0,,,1.0,,,,,3.0,1.0,2.0,1.0,1.0,,1.0,,,,,,,1.0,1.0,1.0,,1.0,,,,0.2222222222222222,0.25,,,0.5,0.5,,,1.0,1.0,1.0,0.5,,,,,,1.0,0.334,,0.08333333333333333,,1.0,,1.0,,,,,2.0,1.0,4.0,1.0,,1.0,,0.2,1.0,,,,,,1.0,,,,,,1.0,,,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2021,2021,True
1629477-1630119-1630446-204334-204335,1611661313,"Sabrina Ionescu, Jazmine Jones, Michaela Onyenwere, Reshanda Gray, Betnijah Laney","Ionescu, Jones, Onyenwere, Gray, Laney",1629477-1630119-1630446-204334-204335,NYL,617.0,4,10.0,-8.0,17.0,19.0,3.0,36,4.0,7.0,1.0,1.0,2.0,5.0,1.0,7.0,13.0,3.0,2.0,16.0,24.0,2.0,3.0,4.0,4.0,10.0,1.0,2.0,2.0,1.0,,1.0,4.0,3.0,1.0,3.0,4.0,5.0,9.0,1.0,,3.0,,2.0,2.0,5.0,,3.0,5.0,7.0,6.0,1.0,3.0,12.0,0.2857142857142857,0.3333333333333333,0.5384615384615384,0.6666666666666666,0.4375,0.5,0.4444444444444444,0.4,0.1875,0.6,0.6,0.5,0.2,0.4,0.5555555555555556,0.3333333333333333,,1.0,0.25,,84.0194489465154,17.58823529411765,16.736842105263158,16.294117647058822,15.105263157894736,0.4375,0.5714285714285714,0.6666666666666666,0.25,0.0625,1.0,1.0,,0.3125,0.4,0.4,0.5,0.0625,0.625,0.4951125,0.449775,0.16666666666666666,0.2,0.25,8.453846153846154,23.866666666666664,10.0,3.0,2.0,4.0,2.0,,,,,,1.0,4.0,7.0,,2.0,1.0,9.0,,,1.0,,,2.0,1.0,3.0,,,,,9.0,10.0,,,,,0.5714285714285714,0.4444444444444444,0.45,0.07692307692307693,0.14285714285714285,0.6666666666666666,1.0,1.0,0.3333333333333333,,0.125,,,,0.75,,0.4444444444444444,0.5,,,,0.5043388888888889,0.5625,0.5882352941176471,,16.0,,1.0,1.0,2.0,,0.6666666666666666,2.0,,2.0,1.0,,,1.0,0.125,0.6666666666666666,,,2.0,,,1.0,,,,0.2222222222222222,,1.0,1.0,1.0,,0.25,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2021,2021,True
1628244-1629477-1630119-1630459-203827,1611661313,"Sami Whitcomb, Sabrina Ionescu, Jazmine Jones, DiDi Richards, Natasha Howard","Whitcomb, Ionescu, Jones, Richards, Howard",1628244-1629477-1630119-1630459-203827,NYL,74.0,1,1.0,2.0,2.0,2.0,,4,,,,1.0,1.0,1.0,,1.0,2.0,,,2.0,,,,,2.0,,,1.0,1.0,,,1.0,2.0,,1.0,1.0,2.0,,2.0,,,,,,,,,,,,,,,2.0,1.0,1.0,0.5,,0.5,,0.5,,,,1.0,,1.0,1.0,,,,,,1.0,77.83783783783784,20.0,17.0,20.0,17.0,,,,,0.5,,,,0.5,1.0,1.0,1.0,,,0.40235,,,,,14.5,,2.0,,,,,,,,,,,1.0,2.0,,,,2.0,,,,,,,,,,,,,2.0,2.0,,,,,0.5,0.5,0.5,,,,,1.0,,,,,,,,,,,,,,0.40235,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2021,2021,True
1629477-1630119-1630459-204329-204335,1611661313,"Sabrina Ionescu, Jazmine Jones, DiDi Richards, Kiah Stokes, Betnijah Laney","Ionescu, Jones, Richards, Stokes, Laney",1629477-1630119-1630459-204329-204335,NYL,106.0,1,2.0,5.0,3.0,2.0,1.0,5,1.0,2.0,,1.0,,,1.0,1.0,3.0,1.0,,5.0,,1.0,1.0,2.0,,2.0,1.0,,1.0,,,,3.0,1.0,1.0,,1.0,1.0,2.0,,,,,,,,,,1.0,,,,,3.0,,,0.3333333333333333,1.0,0.625,1.0,0.625,1.0,0.25,,,0.5,1.0,1.0,0.5,1.0,,,,1.0,67.9245283018868,19.666666666666668,23.5,19.0,23.5,0.5,0.5,0.5,,0.25,,,,,,,,0.25,0.75,0.51215,0.5094,,,0.4,4.433333333333334,25.7,,1.0,,,,,1.0,,,1.0,,,,,,,,3.0,1.0,,1.0,1.0,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2021,2021,True
1628244-1629477-1630131-204334-204335,1611661313,"Sami Whitcomb, Sabrina Ionescu, Kylee Shook, Reshanda Gray, Betnijah Laney","Whitcomb, Ionescu, Shook, Gray, Laney",1628244-1629477-1630131-204334-204335,NYL,618.0,2,10.0,1.0,18.0,18.0,3.0,36,3.0,6.0,,2.0,2.0,4.0,8.0,5.0,12.0,9.0,1.0,17.0,16.0,1.0,4.0,2.0,4.0,6.0,8.0,2.0,4.0,2.0,,,10.0,2.0,3.0,6.0,9.0,5.0,14.0,3.0,1.0,,1.0,,1.0,1.0,,,5.0,4.0,2.0,,1.0,15.0,0.4,0.4,0.4166666666666667,0.25,0.38095238095238093,0.2,0.38636363636363635,0.2,0.42857142857142855,,1.0,0.2857142857142857,1.0,1.0,0.35714285714285715,0.3333333333333333,0.5,1.0,1.0,1.0,83.88349514563106,17.27777777777778,17.055555555555557,15.944444444444445,17.055555555555557,0.2857142857142857,0.5,0.6,0.6666666666666666,0.09523809523809523,,,,0.19047619047619047,0.5,0.5,,0.38095238095238093,0.7142857142857143,0.5225142857142857,0.556125,0.045454545454545456,0.07692307692307693,0.11764705882352941,9.141666666666667,24.655555555555555,3.0,3.0,,,1.0,,2.0,,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,3.0,6.0,2.0,1.0,2.0,2.0,3.0,2.0,,1.0,1.0,1.0,1.0,3.0,3.0,1.0,0.2222222222222222,,0.2222222222222222,1.0,0.5,0.5,0.08333333333333333,0.16666666666666666,0.42857142857142855,0.5,1.0,,1.0,0.047619047619047616,0.25,0.25,1.0,0.6,,,,0.5,,0.25,0.43795,0.17647058823529413,0.16666666666666666,,3.0,,,,,,,1.0,,,1.0,,,1.0,0.07692307692307693,0.3333333333333333,,,,,,,,,,,,,,1.0,,0.2,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1611661313,2021,2021,True
1628244-1630446-1630459-203827-204296,1611661313,"Sami Whitcomb, Michaela Onyenwere, DiDi Richards, Natasha Howard, Rebecca Allen","Whitcomb, Onyenwere, Richards, Howard, Allen",1628244-1630446-1630459-203827-204296,NYL,190.0,2,3.0,-3.0,7.0,7.0,1.0,14,,2.0,,,1.0,1.0,2.0,1.0,3.0,2.0,1.0,6.0,9.0,,,1.0,,2.0,2.0,,,,,,,1.0,,1.0,1.0,1.0,2.0,1.0,1.0,2.0,,2.0,,2.0,,1.0,2.0,2.0,2.0,,1.0,5.0,,,0.3333333333333333,,0.5,,0.5,0.5,0.4,1.0,1.0,0.5,,1.0,0.3333333333333333,0.5,,,,,106.10526315789474,14.428571428571429,12.714285714285714,14.142857142857142,12.714285714285714,0.4,,,,,,,,0.2,1.0,1.0,,0.4,0.8,0.48841999999999997,,0.16666666666666666,0.25,0.16666666666666666,7.6000000000000005,25.4,,,,,,,1.0,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,0.5,,0.5,,,,0.3333333333333333,0.5,,,1.0,,,,0.5,0.5,,,,,,,,0.5,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,1611661313,2021,2021,True
1629477-1630119-1630127-1630459-204329,1611661313,"Sabrina Ionescu, Jazmine Jones, Leaonna Odom, DiDi Richards, Kiah Stokes","Ionescu, Jones, Odom, Richards, Stokes",1629477-1630119-1630127-1630459-204329,NYL,95.0,1,2.0,2.0,3.0,4.0,,7,,,2.0,2.0,,,1.0,2.0,2.0,1.0,,4.0,2.0,,,,,4.0,1.0,,,,,,,,,2.0,2.0,,2.0,,,,,,,,,,,,,,,4.0,,,1.0,,0.6666666666666666,,0.6666666666666666,,0.3333333333333333,,1.0,,,0.6666666666666666,,,,,,,106.10526315789474,11.333333333333334,15.25,11.333333333333334,14.75,,,,,0.6666666666666666,1.0,1.0,,,,,,0.3333333333333333,0.3333333333333333,0.4472833333333333,,,,,7.2,24.1,3.0,,,,,,,,1.0,,,2.0,2.0,,1.0,,4.0,,,,,,,,,,,,,4.0,3.0,,,,,1.0,0.6666666666666666,0.6666666666666666,,,,,1.0,,,,,,,,,,,0.3333333333333333,,,0.4472833333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2021,2021,True
