EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PtsPutbacks,Fg2aBlocked,Corner3Assists,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,ShootingFouls,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGA,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,LongMidRangeAssists,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Offensive Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,PenaltyEfgPct,AtRimPctBlocked,LiveBallTurnoverPct,OffCorner3ReboundPct,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyShotQualityAvg,SelfOReb,Charge Fouls Drawn,OffShortMidRangeReboundPct,SelfORebPct,Offensive Fouls,LostBallSteals,StepOutOfBoundsTurnovers,Charge Fouls,LostBallTurnovers,Fg3aBlocked,BlockedShortMidRange,FG3APctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,PenaltyAtRimFGM,PenaltyFG2M,HeaveAttempts,BlockedLongMidRange,PenaltyFg2Pct,OffLongMidRangeReboundPct,PenaltyAtRimAccuracy,FTOffRebounds,OffFTReboundPct,PenaltyArc3FGM,FTDefRebounds,SecondChanceTurnovers,Blocked3s,BlockedArc3,LongMidRangePctBlocked,DefFTReboundPct,PenaltyArc3Accuracy,Defensive 3 Seconds Violations,LostBallOutOfBoundsTurnovers,Travels,Clear Path Fouls,3SecondViolations,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,Technical Free Throw Trips,team_id,year,season,team_vs
1627668-1628886-1628920-1629478-204319,1611661328,"Breanna Stewart, Jordin Canada, Mercedes Russell, Katie Lou Samuelson, Jewell Loyd","Stewart, Canada, Russell, Lou Samuelson, Loyd",1627668-1628886-1628920-1629478-204319,SEA,210.0,3,4.0,7.0,6.0,6.0,1.0,3.0,1.0,12,2.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,1.0,1.0,2.0,11.0,4.0,1.0,1.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.75,0.9,0.9166666666666666,0.5,0.2,1.0,0.3333333333333333,0.6,1.0,1.0,0.3333333333333333,82.28571428571429,1.0,14.166666666666666,20.833333333333332,13.166666666666666,16.0,0.4,1.0,1.0,0.5,0.4,0.5,0.5,0.2,1.0,1.0,1.0,0.6,1.0,0.49283,0.3326,0.3333333333333333,0.4,0.09090909090909091,9.625,26.4,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2021,2021,True
1628886-1629478-1629496-200676-202259,1611661328,"Jordin Canada, Katie Lou Samuelson, Ezi Magbegor, Candice Dupree, Epiphanny Prince","Canada, Lou Samuelson, Magbegor, Dupree, Prince",1628886-1629478-1629496-200676-202259,SEA,303.0,2,5.0,4.0,11.0,10.0,,2.0,3.0,21,1.0,2.0,,1.0,1.0,4.0,3.0,7.0,2.0,5.0,3.0,15.0,11.0,1.0,,,4.0,2.0,6.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,10.0,2.0,3.0,5.0,8.0,,,6.0,,2.0,,4.0,,2.0,,,,,8.0,,,1.0,0.6666666666666666,1.0,1.0,0.4,0.4,0.42857142857142855,0.5,0.5357142857142857,,0.4166666666666667,0.75,1.0,0.8333333333333334,,0.6666666666666666,1.0,99.8019801980198,,13.454545454545455,15.5,13.181818181818182,15.5,0.16666666666666666,0.5,0.5,1.0,0.08333333333333333,,,0.3333333333333333,0.25,0.25,1.0,0.5833333333333334,0.25,0.5137458333333333,0.4867,0.14285714285714285,0.2222222222222222,,7.8,24.16,,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,7.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.25,1.1666666666666667,0.14285714285714285,0.25,0.25,0.6666666666666666,0.42857142857142855,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,0.5,0.6666666666666666,0.5,0.08333333333333333,1.0,1.0,1.0,0.5,1.0,1.0,0.4666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2021,2021,True
1628886-1629496-1629568-1630461-200676,1611661328,"Jordin Canada, Ezi Magbegor, Kennedy Burke, Kiana Williams, Candice Dupree","Canada, Magbegor, Burke, Williams, Dupree",1628886-1629496-1629568-1630461-200676,SEA,725.0,3,12.0,14.0,24.0,25.0,7.0,8.0,4.0,49,3.0,6.0,1.0,1.0,1.0,8.0,5.0,10.0,3.0,11.0,7.0,26.0,12.0,3.0,4.0,7.0,6.0,4.0,6.0,8.0,1.0,3.0,2.0,5.0,,2.0,12.0,4.0,8.0,12.0,16.0,4.0,4.0,2.0,,5.0,,8.0,,3.0,,,,,22.0,7.0,7.0,,0.6,1.0,0.6666666666666666,0.2727272727272727,0.2727272727272727,0.5,0.4523809523809524,0.52,0.5833333333333334,0.5238095238095238,0.8888888888888888,0.8,0.8571428571428571,0.6666666666666666,1.0,0.75,97.32413793103447,,12.583333333333334,16.92,10.875,16.36,0.2857142857142857,0.5,1.0,0.6666666666666666,0.047619047619047616,1.0,1.0,0.38095238095238093,0.125,0.125,,0.8095238095238095,0.125,0.5164761904761905,0.5073,0.125,0.23076923076923078,0.2692307692307692,5.0,24.463636363636365,0.2916666666666667,1.0,3.0,2.0,3.0,,2.0,2.0,,2.0,,4.0,4.0,5.0,2.0,,3.0,1.0,4.0,1.0,,0.6666666666666666,0.4,0.4,0.5,0.6666666666666666,0.2,0.375,0.3076923076923077,0.3333333333333333,0.2857142857142857,1.0,1.0,0.14285714285714285,0.3333333333333333,1.0,,0.14285714285714285,0.6666666666666666,0.6666666666666666,1.0,0.4,,,0.15384615384615385,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.375,0.5,0.6666666666666666,1.0,1.0,0.2,1.0,0.25,0.25,1.0,0.5,0.5589375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2021,2021,True
100720-1628920-200676-202259-203855,1611661328,"Sue Bird, Mercedes Russell, Candice Dupree, Epiphanny Prince, Stephanie Talbot","Bird, Russell, Dupree, Prince, Talbot",100720-1628920-200676-202259-203855,SEA,226.0,2,4.0,-8.0,6.0,7.0,,,1.0,13,,1.0,1.0,1.0,,2.0,2.0,6.0,,2.0,1.0,5.0,13.0,2.0,,,2.0,2.0,,2.0,,1.0,,1.0,,,2.0,,1.0,1.0,3.0,,,2.0,,4.0,,1.0,1.0,1.0,,,,,5.0,,,,0.5,0.5,,,,0.3333333333333333,0.25,0.3125,,0.25,1.0,,1.0,,,,82.83185840707965,,21.333333333333332,14.0,20.5,14.0,0.125,,,,0.125,1.0,1.0,0.25,,,,0.375,,0.4589875,0.38165,0.125,0.16666666666666666,,7.45,25.15,,1.0,4.0,,,,,,,,,,,,,1.0,,2.0,2.0,1.0,,,,,,,0.5,,0.3333333333333333,1.0,,1.0,,0.5,0.25,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2021,2021,True
100720-1629496-200676-203855-204319,1611661328,"Sue Bird, Ezi Magbegor, Candice Dupree, Stephanie Talbot, Jewell Loyd","Bird, Magbegor, Dupree, Talbot, Loyd",100720-1629496-200676-203855-204319,SEA,163.0,1,3.0,3.0,4.0,5.0,,,,9,1.0,2.0,1.0,2.0,,,2.0,4.0,1.0,2.0,,7.0,4.0,2.0,,,2.0,2.0,3.0,,,1.0,1.0,2.0,,,5.0,,2.0,2.0,4.0,,,1.0,,1.0,,1.0,1.0,1.0,,,,,5.0,,,,0.5,1.0,1.0,0.5,0.5,0.5,0.5833333333333334,0.5833333333333334,,0.3333333333333333,1.0,,1.0,,1.0,,79.50920245398773,,23.5,13.8,22.75,13.8,0.3333333333333333,0.5,0.5,,0.3333333333333333,0.5,0.5,,,,,0.6666666666666666,,0.535125,0.5096,0.16666666666666666,0.25,,9.0,23.15,,,,1.0,2.0,,,1.0,,,,2.0,2.0,,1.0,,1.0,1.0,2.0,,,0.5,0.5,0.5,,,0.5,1.0,0.6666666666666666,1.0,,,,,,,,0.3333333333333333,0.5,0.5,1.0,,,,0.2857142857142857,1.0,2.0,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,1.0,1.0,1.0,0.5,,,,,,2.0,,,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2021,2021,True
100720-1627668-1628886-200676-204319,1611661328,"Sue Bird, Breanna Stewart, Jordin Canada, Candice Dupree, Jewell Loyd","Bird, Stewart, Canada, Dupree, Loyd",100720-1627668-1628886-200676-204319,SEA,545.0,4,9.0,20.0,18.0,17.0,,7.0,4.0,35,6.0,7.0,,,1.0,5.0,10.0,14.0,1.0,5.0,1.0,24.0,4.0,3.0,,,8.0,12.0,,5.0,1.0,4.0,,4.0,,3.0,8.0,3.0,8.0,11.0,15.0,2.0,1.0,3.0,,3.0,,1.0,,,2.0,2.0,2.0,1.0,15.0,,,,0.4,0.5,,0.2,0.2,0.7142857142857143,0.6052631578947368,0.631578947368421,,0.2631578947368421,0.8,1.0,0.8461538461538461,0.6,1.0,1.0,92.47706422018348,0.5,13.0,18.294117647058822,12.5,17.352941176470587,0.3684210526315789,0.8571428571428571,0.8571428571428571,0.5,,,,0.2631578947368421,0.2,0.2,,0.631578947368421,0.2,0.5279657894736842,0.5662,,,,5.521428571428571,24.04,,4.0,7.0,,,1.0,1.0,3.0,1.0,1.0,,9.0,4.0,,,1.0,2.0,2.0,4.0,,1.0,1.0,1.125,1.125,,,0.5,0.5,0.5,,0.5,1.0,,0.3684210526315789,0.5714285714285714,0.5714285714285714,0.25,,,,,0.25,1.0,,0.375,2.0,2.0,,,,,,,,3.0,,,2.0,,4.0,4.0,,,,,,,,,,,0.5,1.0,,,,,,,,0.6666666666666666,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2021,2021,True
100720-1627668-1629478-1629568-204319,1611661328,"Sue Bird, Breanna Stewart, Katie Lou Samuelson, Kennedy Burke, Jewell Loyd","Bird, Stewart, Lou Samuelson, Burke, Loyd",100720-1627668-1629478-1629568-204319,SEA,21.0,1,,,1.0,1.0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,137.14285714285714,,4.0,17.0,4.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2021,2021,True
100720-1628886-1629496-200676-202259,1611661328,"Sue Bird, Jordin Canada, Ezi Magbegor, Candice Dupree, Epiphanny Prince","Bird, Canada, Magbegor, Dupree, Prince",100720-1628886-1629496-200676-202259,SEA,161.0,1,3.0,-8.0,5.0,6.0,,,,11,,1.0,,1.0,,2.0,,2.0,,2.0,,,8.0,,,,,,,2.0,,,,,,,,,2.0,2.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,,1.0,,1.0,,98.38509316770187,,18.4,11.5,18.4,11.5,0.25,,,,0.25,,,0.5,,,,0.75,,0.515725,,,,,9.1,26.2,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2021,2021,True
1627668-1628886-200676-202259-203855,1611661328,"Breanna Stewart, Jordin Canada, Candice Dupree, Epiphanny Prince, Stephanie Talbot","Stewart, Canada, Dupree, Prince, Talbot",1627668-1628886-200676-202259-203855,SEA,942.0,4,16.0,-15.0,28.0,28.0,1.0,2.0,4.0,56,6.0,11.0,2.0,3.0,1.0,11.0,10.0,18.0,1.0,12.0,2.0,25.0,40.0,4.0,,,12.0,8.0,3.0,11.0,1.0,6.0,1.0,7.0,1.0,3.0,15.0,2.0,8.0,10.0,14.0,,,4.0,,5.0,,2.0,,1.0,2.0,1.0,2.0,,19.0,,1.0,,0.6,0.75,1.0,0.08333333333333333,0.08333333333333333,0.5555555555555556,0.38333333333333336,0.4032258064516129,,0.4,0.7272727272727273,1.0,0.7692307692307693,0.3333333333333333,1.0,1.0,85.60509554140128,,18.178571428571427,15.464285714285714,17.642857142857142,14.071428571428571,0.36666666666666664,0.5454545454545454,0.5454545454545454,0.5,0.1,0.6666666666666666,0.6666666666666666,0.36666666666666664,0.09090909090909091,0.1111111111111111,1.0,0.7666666666666667,0.09090909090909091,0.5275716666666667,0.5546,0.03225806451612903,0.05263157894736842,,5.938888888888889,24.883333333333336,0.03571428571428571,2.0,4.0,,1.0,,,3.0,,,,6.0,4.0,,,1.0,3.0,1.0,4.0,3.0,,0.75,0.75,0.75,,,0.125,0.3,0.2222222222222222,0.2,0.3333333333333333,0.8,,0.13333333333333333,0.5,0.5,0.5,0.03333333333333333,,,,,,,0.24,3.0,3.0,,,,1.0,,,1.0,,2.0,1.0,,1.0,1.0,2.0,,,,,,,,0.5,,1.0,0.75,1.0,,,,1.0,0.3579,,,,,,,,,,2.0,1.0,0.16666666666666666,0.18181818181818182,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2021,2021,True
1628886-1629496-1629568-200676-202259,1611661328,"Jordin Canada, Ezi Magbegor, Kennedy Burke, Candice Dupree, Epiphanny Prince","Canada, Magbegor, Burke, Dupree, Prince",1628886-1629496-1629568-200676-202259,SEA,682.0,3,11.0,3.0,20.0,21.0,2.0,5.0,1.0,41,4.0,4.0,2.0,4.0,1.0,7.0,9.0,12.0,2.0,8.0,2.0,26.0,23.0,,,4.0,10.0,8.0,6.0,6.0,1.0,5.0,2.0,7.0,1.0,2.0,16.0,,7.0,7.0,9.0,,,2.0,,4.0,1.0,2.0,,1.0,2.0,1.0,2.0,1.0,23.0,4.0,2.0,,0.5555555555555556,0.5555555555555556,1.0,0.25,0.2857142857142857,0.75,0.6,0.6190476190476191,0.6666666666666666,0.4,0.7777777777777778,,0.7,0.6666666666666666,0.6666666666666666,,86.56891495601172,0.5,16.65,16.61904761904762,16.6,15.904761904761905,0.2,1.0,1.0,0.5,0.2,0.5,0.5,0.35,0.14285714285714285,0.14285714285714285,1.0,0.6,0.16666666666666666,0.4556184210526316,,0.047619047619047616,0.07692307692307693,0.15384615384615385,10.549999999999999,26.975,0.1,3.0,4.0,1.0,1.0,1.0,1.0,,1.0,1.0,,3.0,,,1.0,2.0,1.0,1.0,2.0,1.0,1.0,,1.5,1.5,,,0.3333333333333333,0.2,0.25,,0.2,1.0,,0.2,0.75,0.75,0.6666666666666666,0.05,1.0,1.0,1.0,1.0,1.0,1.0,0.11538461538461539,,,1.0,,,1.0,2.0,,1.0,,1.0,2.0,,,,2.0,,1.0,,,,0.6666666666666666,,1.0,,0.5,,,0.3333333333333333,,,0.3333333333333333,0.44105,,,,,,,,,2.0,,,,,,1.0,2.0,1.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2021,2021,True
