EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PtsUnassisted2s,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,FirstChancePoints,Fg2Pct,EfgPct,TsPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,PlusMinus,SecondChanceOffPoss,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,OffAtRimReboundPct,DefLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg3ptShotDistance,PtsAssisted2s,Fg2aBlocked,TwoPtAssists,LongMidRangeAssists,DefThreePtRebounds,Steals,LostBallSteals,Fouls,Assisted2sPct,NonPutbacksAssisted2sPct,FG2APctBlocked,ShortMidRangePctBlocked,DefThreePtReboundPct,DefArc3ReboundPct,LongMidRangePctAssisted,ShortMidRangeAssists,FTDefRebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,LiveBallTurnoverPct,DefFTReboundPct,DefShortMidRangeReboundPct,ShortMidRangePctAssisted,PenaltyOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,FtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefCorner3ReboundPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,PenaltyDefPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsPutbacks,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,AtRimPctBlocked,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,Corner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,AtRimAssists,OffThreePtRebounds,BadPassSteals,SecondChanceTurnovers,BlockingFouls,Offensive Fouls Drawn,BlockingFoulsDrawn,SecondChanceFg3Pct,OffThreePtReboundPct,OffArc3ReboundPct,AtRimPctAssisted,Corner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,Loose Ball Fouls Drawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,OffLongMidRangeReboundPct,BlocksRecoveredPct,Corner3FGM,PenaltyArc3FGA,PenaltyFG3A,Corner3Assists,LostBallOutOfBoundsTurnovers,Travels,Charge Fouls,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyArc3Frequency,HeaveMakes,HeaveAttempts,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,SecondChanceAtRimPctAssisted,PenaltyArc3Accuracy,team_id,year,season,team_vs
100236-100342-100937-202251-202658,1611661319,"Tangela Smith, Becky Hammon, Shameka Christon, Jayne Appel Marinelli, Danielle Robinson","Smith, Hammon, Christon, Appel Marinelli, Robinson",100236-100342-100937-202251-202658,SAN,67.0,1,1,1,2,3,1.0,1.0,1.0,1,2,2,2.0,2.0,1.0,1.0,1,1.0,2,2.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,64.4776119402985,25.0,21.0,25.0,21.0,0.5,1.0,1.0,0.5,0.5,0.4905,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2012,2012,True
100236-100342-100937-202634-203018,1611661319,"Tangela Smith, Becky Hammon, Shameka Christon, Danielle Adams, Shenise Johnson","Smith, Hammon, Christon, Adams, Johnson",100236-100342-100937-202634-203018,SAN,170.0,1,3,5,4,9,,1.0,2.0,3,4,12,6.0,6.0,1.0,1.0,1,1.0,2,10.0,0.75,1.0,1.0,0.5,1.0,0.5,1.0,,,76.23529411764706,17.8,20.25,17.2,20.25,0.16666666666666666,,,0.3333333333333333,0.5,0.468875,9.8,6.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,0.5,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,0.3333333333333333,1.0,1.0,0.5,1.0,0.4379,0.16666666666666666,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2012,2012,True
100236-100342-100952-202251-203018,1611661319,"Tangela Smith, Becky Hammon, Jia Perkins, Jayne Appel Marinelli, Shenise Johnson","Smith, Hammon, Perkins, Appel Marinelli, Johnson",100236-100342-100952-202251-203018,SAN,87.0,1,1,3,3,6,,,2.0,2,3,7,2.0,2.0,1.0,,1,1.0,2,5.0,0.6666666666666666,0.875,0.875,,1.0,1.0,1.0,1.0,,99.3103448275862,11.666666666666666,17.333333333333332,10.333333333333334,17.333333333333332,,,,0.5,0.25,0.455025,13.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,,1.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,,,0.5,1.0,0.25,1.0,1.0,0.25,1.0,1.0,1.0,1.0,0.3819,0.2857142857142857,22.9,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.3333333333333333,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2012,2012,True
100236-100342-100952-202634-203018,1611661319,"Tangela Smith, Becky Hammon, Jia Perkins, Danielle Adams, Shenise Johnson","Smith, Hammon, Perkins, Adams, Johnson",100236-100342-100952-202634-203018,SAN,158.0,2,3,6,5,11,,,1.0,1,1,2,4.0,,,2.0,4,,4,2.0,1.0,0.3333333333333333,0.3333333333333333,1.0,,0.75,,,1.0,100.25316455696202,16.5,11.8,16.5,11.8,,,,0.3333333333333333,0.6666666666666666,0.48503333333333337,11.0,-2.0,,1.0,,,,2.0,,2.0,,,,,,2.0,,,1.0,,2.0,,,,,,,0.6666666666666666,,,1.0,1.0,,,,0.6666666666666666,,,,,,,22.1,2.0,,1.0,,1.0,,,1.0,1.0,1.0,,,0.5,0.5,,1.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2012,2012,True
100236-100952-202634-202658-203018,1611661319,"Tangela Smith, Jia Perkins, Danielle Adams, Danielle Robinson, Shenise Johnson","Smith, Perkins, Adams, Robinson, Johnson",100236-100952-202634-202658-203018,SAN,74.0,1,1,2,3,5,2.0,2.0,,2,2,5,,4.0,,,2,,2,5.0,1.0,1.0,1.25,,,0.6666666666666666,,,,97.29729729729729,7.5,19.666666666666668,7.5,19.333333333333332,1.0,1.0,1.0,,1.0,0.54235,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,0.6666666666666666,1.0,,,,,,,,,,,,,2.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,1.25,0.5,1.0,1.0,0.54235,0.5,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2012,2012,True
100342-100937-100952-200674-202658,1611661319,"Becky Hammon, Shameka Christon, Jia Perkins, Sophia Young-Malcolm, Danielle Robinson","Hammon, Christon, Perkins, Young-Malcolm, Robinson",100342-100937-100952-200674-202658,SAN,600.0,1,10,22,21,43,3.0,5.0,4.0,6,11,19,28.0,10.0,2.0,2.0,7,2.0,9,15.0,0.5454545454545454,0.46153846153846156,0.5588235294117647,0.2857142857142857,0.4,0.5833333333333334,0.2857142857142857,1.0,,103.2,14.818181818181818,13.047619047619047,14.818181818181818,12.333333333333334,0.38461538461538464,0.6,0.75,0.3076923076923077,0.5384615384615384,0.4884769230769231,7.6,-9.0,2.0,2.0,1.0,2.0,,2.0,,2.0,2.0,2.0,4.0,,,2.0,,,1.0,,2.0,,,,1.0,1.0,1.0,0.15384615384615385,,,0.5,0.5,0.15384615384615385,0.5,0.5,0.15384615384615385,,,,,0.6843,0.21052631578947367,21.3,2.0,1.0,1.0,1.0,5.0,1.0,1.0,7.0,0.16666666666666666,0.25,0.09090909090909091,,1.0,1.0,1.0,,,4.0,1.0,3.0,7.0,2.0,0.5714285714285714,,0.6666666666666666,,5.0,,,7.0,1.0,1.0,5.0,7.0,5.0,8.0,,1.0,7.0,5.0,1.0,1.0,0.875,,,,0.4889,0.07142857142857142,0.08333333333333333,0.3684210526315789,0.22727272727272727,9.0,2.0,2.0,4.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,4.0,0.2,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2012,2012,True
100342-100937-200674-202251-202658,1611661319,"Becky Hammon, Shameka Christon, Sophia Young-Malcolm, Jayne Appel Marinelli, Danielle Robinson","Hammon, Christon, Young-Malcolm, Appel Marinelli, Robinson",100342-100937-200674-202251-202658,SAN,1031.0,2,17,30,31,61,7.0,12.0,5.0,15,23,44,35.0,18.0,3.0,5.0,6,6.0,12,34.0,0.6521739130434783,0.6,0.6285714285714286,0.625,0.375,0.46153846153846156,0.46153846153846156,,1.0,85.1988360814743,15.633333333333333,18.129032258064516,14.833333333333334,16.548387096774192,0.4,0.5833333333333334,0.5833333333333334,0.16666666666666666,0.6333333333333333,0.497345,7.413043478260869,9.0,6.0,4.0,4.0,6.0,2.0,6.0,2.0,7.0,3.0,3.0,10.0,3.0,3.0,6.0,2.0,1.0,7.0,1.0,15.0,0.5,0.2857142857142857,0.2857142857142857,1.0,1.125,1.0,0.23333333333333334,0.6,0.3333333333333333,0.8,0.8,0.2,0.6666666666666666,0.6666666666666666,0.2,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.5489833333333333,0.22727272727272727,22.557142857142857,12.0,,6.0,2.0,1.0,5.0,1.0,5.0,0.4,0.46153846153846156,,,0.2,0.2,0.5,1.0,,2.0,1.0,1.0,2.0,2.0,1.0,,0.5,0.25,,,,8.0,,,,,9.0,11.0,1.0,6.0,,,,,,,,,,0.17142857142857143,0.21428571428571427,,,,1.0,1.0,4.0,,,,,,,,,,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,1.0,1.0,1.0,2.0,1.0,0.6,0.75,0.42857142857142855,0.03333333333333333,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2012,2012,True
100342-100937-200674-202634-202658,1611661319,"Becky Hammon, Shameka Christon, Sophia Young-Malcolm, Danielle Adams, Danielle Robinson","Hammon, Christon, Young-Malcolm, Adams, Robinson",100342-100937-200674-202634-202658,SAN,965.0,2,16,33,34,67,6.0,10.0,6.0,7,21,31,39.0,10.0,3.0,5.0,10,3.0,13,29.0,0.3333333333333333,0.3695652173913043,0.5,0.8333333333333334,0.21428571428571427,0.8333333333333334,0.2,0.4,1.0,99.97927461139898,14.93939393939394,13.882352941176471,14.424242424242424,13.558823529411764,0.43478260869565216,0.6,0.6,0.2608695652173913,0.5217391304347826,0.44056521739130433,7.414285714285714,-8.0,3.0,1.0,,5.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,,2.0,1.0,1.0,3.0,1.0,7.0,1.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.08695652173913043,,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.21739130434782608,,,0.08695652173913043,0.5,0.5,1.0,0.5,0.4550666666666667,0.06451612903225806,21.6,4.0,,2.0,,5.0,1.0,,9.0,0.2857142857142857,0.3333333333333333,,,0.8333333333333334,0.8333333333333334,,,,1.0,1.0,,3.0,2.0,0.3333333333333333,,1.0,,5.0,,1.0,14.0,,1.0,8.0,8.0,11.0,16.0,,4.0,6.0,4.0,,,0.8,,1.0,,0.5919,0.14814814814814814,0.16,0.25806451612903225,0.15151515151515152,5.0,1.0,2.0,2.0,1.0,2.0,,1.0,1.0,4.0,,3.0,,0.6666666666666666,0.5,,,,,,,2.0,,1.0,,2.0,,,,,,0.3333333333333333,,,,1.0,1.0,1.0,1.0,1.0,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,1611661319,2012,2012,True
100342-100952-200674-202251-202658,1611661319,"Becky Hammon, Jia Perkins, Sophia Young-Malcolm, Jayne Appel Marinelli, Danielle Robinson","Hammon, Perkins, Young-Malcolm, Appel Marinelli, Robinson",100342-100952-200674-202251-202658,SAN,61.0,1,1,1,2,3,1.0,2.0,,1,3,2,,2.0,2.0,2.0,2,2.0,4,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,1.0,,0.6666666666666666,70.81967213114754,26.0,17.5,21.0,16.0,0.6666666666666666,0.5,0.5,,0.6666666666666666,0.46163333333333334,6.2,2.0,1.0,,,1.0,,,,,1.0,2.0,2.0,,,,,,,,,,,,0.5,0.5,0.5,,1.0,,,,0.3333333333333333,,,,,,,,0.5182,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2012,2012,True
100342-100952-200674-202251-203018,1611661319,"Becky Hammon, Jia Perkins, Sophia Young-Malcolm, Jayne Appel Marinelli, Shenise Johnson","Hammon, Perkins, Young-Malcolm, Appel Marinelli, Johnson",100342-100952-200674-202251-203018,SAN,324.0,2,5,11,12,23,2.0,2.0,3.0,3,5,11,12.0,6.0,1.0,1.0,4,1.0,5,11.0,0.6,0.5625,0.6111111111111112,1.0,0.5,0.8,0.25,0.5,,102.22222222222221,12.545454545454545,15.5,12.0,15.083333333333334,0.25,1.0,1.0,0.375,0.625,0.46801875,6.34,-1.0,1.0,1.0,,,,2.0,1.0,3.0,,,,3.0,,2.0,,1.0,1.0,,3.0,1.0,0.3333333333333333,0.3333333333333333,,,,0.375,,,0.3333333333333333,0.5,,,,0.25,,,,,0.4128,,22.433333333333334,,1.0,,,3.0,1.0,1.0,5.0,,,0.2,0.3333333333333333,0.75,0.6666666666666666,,,,1.0,,1.0,4.0,2.0,0.25,,1.0,,4.0,,,2.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,2.0,3.0,4.0,1.0,0.5,0.75,1.0,,,0.40345,0.2222222222222222,0.3333333333333333,0.2727272727272727,0.36363636363636365,5.0,,,,,3.0,2.0,,,,1.0,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,0.125,1.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,1611661319,2012,2012,True
