EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,DefPoss,PenaltyDefPoss,TotalPoss,DefTwoPtRebounds,DefRebounds,Rebounds,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,Minutes,PlusMinus,OffPoss,PenaltyOffPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,SecondChanceTurnovers,Loose Ball Fouls Drawn,PtsPutbacks,HeaveAttempts,BlockingFoulsDrawn,ThreePtShootingFoulsDrawn,AtRimPctBlocked,ThreePtShootingFoulsDrawnPct,Loose Ball Fouls,Travels,Charge Fouls,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Fg3aBlocked,LostBallOutOfBoundsTurnovers,Offensive Fouls Drawn,BlockedLongMidRange,3SecondViolations,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Corner3PctBlocked,PtsUnassisted3s,Blocked3s,BlockedArc3,Clear Path Fouls,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
100723-100874-200691-201904-202254,1611661323,"Asjha Jones, Kara Lawson, Mistie Bass, Renee Montgomery, Kelsey Griffin","Jones, Lawson, Bass, Montgomery, Griffin",100723-100874-200691-201904-202254,CON,31.0,1,1.0,,2.0,1.0,1.0,1.0,0.5,0.5,,92.9032258064516,27.0,21.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,1.0,,,,,,,2.0,2.0,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,0.5,,,,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2012,2012,True
100723-100874-201904-202250-202254,1611661323,"Asjha Jones, Kara Lawson, Renee Montgomery, Tina Charles, Kelsey Griffin","Jones, Lawson, Montgomery, Charles, Griffin",100723-100874-201904-202250-202254,CON,37.0,1,2.0,,3.0,1.0,1.0,1.0,1.0,1.0,,116.75675675675676,10.5,10.5,1.0,2.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,2.0,4.0,2.0,,,,,,,,,,,,2.0,,,,,,1.0,,1.0,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,,1.0,,,,,,4.0,,,,,1.0,1.0,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,16.0,16.0,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.3926,,,,,,,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2012,2012,True
100723-100874-201904-202250-202255,1611661323,"Asjha Jones, Kara Lawson, Renee Montgomery, Tina Charles, Allison Hightower","Jones, Lawson, Montgomery, Charles, Hightower",100723-100874-201904-202250-202255,CON,3511.0,12,110.0,37.0,213.0,23.0,33.0,52.0,0.6388888888888888,0.6470588235294118,0.7,87.35972657362575,16.181818181818183,15.054545454545455,59.0,-2.0,103.0,25.0,18.0,23.0,26.0,6.0,6.0,5.0,7.0,5.0,19.0,3.0,15.0,2.0,13.0,,3.0,4.0,17.0,,3.0,,3.0,31.0,60.0,6.0,30.0,22.0,102.0,104.0,7.0,10.0,,3.0,18.0,5.0,16.0,,6.0,6.0,16.0,28.0,34.0,18.0,17.0,4.0,1.0,14.0,6.0,20.0,4.0,2.0,11.0,2.0,1.0,46.0,8.0,8.0,3.0,10.0,,19.0,4.0,13.0,8.0,5.0,10.0,2.0,7.0,8.0,3.0,,18.0,3.0,10.0,1.0,22.0,3.0,29.0,,32.0,4.0,,16.0,2.0,4.0,4.0,,4.0,2.0,84.0,16.0,25.0,2.0,1.0,0.45161290322580644,0.56,1.0,0.2,,,0.2,0.5166666666666667,0.7,0.3125,0.4444444444444444,0.5384615384615384,0.22727272727272727,0.49038461538461536,0.6,0.2962962962962963,0.3333333333333333,0.016666666666666666,0.05263157894736842,0.5555555555555556,,1.0,0.27586206896551724,0.6666666666666666,0.3333333333333333,0.3018867924528302,1.0,0.21428571428571427,0.16666666666666666,0.23076923076923078,0.45454545454545453,0.4444444444444444,0.7058823529411765,0.7142857142857143,0.625,0.07692307692307693,0.5,16.805825242718445,15.41747572815534,0.28888888888888886,0.8846153846153846,0.8846153846153846,0.4782608695652174,0.2111111111111111,0.2631578947368421,0.2777777777777778,0.4,0.16666666666666666,0.2,0.2,0.3333333333333333,0.14444444444444443,0.15384615384615385,0.15384615384615385,1.0,0.18888888888888888,0.23529411764705882,0.23529411764705882,1.0,0.46153846153846156,1.0,0.23076923076923078,,,0.3181818181818182,0.7142857142857143,0.13636363636363635,,0.13636363636363635,,0.6222222222222222,0.23529411764705882,0.5114844444444444,0.5851555555555555,0.49987272727272725,0.1568627450980392,0.2222222222222222,0.17647058823529413,0.1568627450980392,7.875,21.956666666666667,0.24271844660194175,4.0,3.0,1.0,12.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1611661323,2012,2012,True
100723-101020-201904-202250-202253,1611661323,"Asjha Jones, Tan White, Renee Montgomery, Tina Charles, Kalana Greene","Jones, White, Montgomery, Charles, Greene",100723-101020-201904-202250-202253,CON,207.0,2,6.0,1.0,12.0,2.0,2.0,3.0,0.6666666666666666,0.6666666666666666,1.0,83.47826086956522,18.666666666666668,16.833333333333332,3.0,-5.0,6.0,,1.0,1.0,3.0,,1.0,,,1.0,1.0,,2.0,,,,,,1.0,,,,,2.0,6.0,,1.0,,4.0,9.0,,1.0,,,,,,,,,,2.0,2.0,,1.0,,1.0,1.0,,1.0,,,1.0,,,2.0,,1.0,,,,1.0,,,,,,,,,,,,,1.0,,1.0,,1.0,,2.0,,,1.0,,,,,,,4.0,,,,,0.5,0.5,,,,,,0.3333333333333333,,,0.2857142857142857,,,0.25,,,0.14285714285714285,0.16666666666666666,,,,,0.25,,,0.2,,,0.5,,,0.5,,,,,,15.833333333333334,15.333333333333334,0.42857142857142855,0.3333333333333333,0.5,1.0,0.14285714285714285,1.0,1.0,,0.2857142857142857,,,,,,,,0.14285714285714285,,,,1.0,,,,,,,,,,,0.5714285714285714,,0.53005,0.6417,,0.125,0.14285714285714285,,,8.1,20.8,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2012,2012,True
100723-100874-201904-202253-202263,1611661323,"Asjha Jones, Kara Lawson, Renee Montgomery, Kalana Greene, Danielle McCray","Jones, Lawson, Montgomery, Greene, McCray",100723-100874-201904-202253-202263,CON,1.0,1,1.0,1.0,1.0,,,,,,,1440.0,1.0,1.0,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2012,2012,True
100723-100874-201904-202255-202263,1611661323,"Asjha Jones, Kara Lawson, Renee Montgomery, Allison Hightower, Danielle McCray","Jones, Lawson, Montgomery, Hightower, McCray",100723-100874-201904-202255-202263,CON,2.0,1,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2012,2012,True
100723-201904-202250-202255-202263,1611661323,"Asjha Jones, Renee Montgomery, Tina Charles, Allison Hightower, Danielle McCray","Jones, Montgomery, Charles, Hightower, McCray",100723-201904-202250-202255-202263,CON,111.0,2,3.0,,7.0,1.0,3.0,5.0,1.0,1.0,,90.8108108108108,19.0,19.0,2.0,9.0,4.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,3.0,4.0,,,3.0,9.0,,2.0,2.0,,,4.0,1.0,1.0,,,2.0,4.0,2.0,4.0,,,,,1.0,,1.0,,,1.0,,,2.0,,1.0,1.0,2.0,,2.0,,,,,,,,,,,,,,,,,3.0,,4.0,,,1.0,1.0,,,,,,5.0,4.0,2.0,,2.0,0.3333333333333333,0.5,,,,,,0.75,1.0,1.0,0.75,1.0,1.0,0.75,1.0,1.0,,,,,,1.0,1.0,1.0,,1.0,,1.0,,,,,1.0,1.0,,,,13.5,11.25,0.75,1.0,1.0,0.3333333333333333,0.25,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,1.0,,,,,0.75,,0.55045,0.5851,0.651,0.2,0.2,0.4444444444444444,0.4444444444444444,4.325,,0.5,,,,2.0,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,1611661323,2012,2012,True
100723-100874-202250-202253-202255,1611661323,"Asjha Jones, Kara Lawson, Tina Charles, Kalana Greene, Allison Hightower","Jones, Lawson, Charles, Greene, Hightower",100723-100874-202250-202253-202255,CON,10296.0,14,300.0,18.0,606.0,81.0,102.0,165.0,0.6694214876033058,0.6474358974358975,0.6764705882352942,84.75524475524476,16.12,14.9,172.0,-90.0,306.0,19.0,53.0,45.0,96.0,11.0,21.0,3.0,4.0,19.0,49.0,23.0,78.0,8.0,23.0,,1.0,11.0,40.0,1.0,4.0,,3.0,87.0,223.0,19.0,63.0,30.0,261.0,351.0,20.0,37.0,2.0,7.0,57.0,6.0,13.0,,4.0,5.0,17.0,86.0,88.0,57.0,40.0,11.0,13.0,43.0,19.0,62.0,11.0,8.0,26.0,9.0,8.0,143.0,15.0,48.0,,20.0,1.0,63.0,2.0,23.0,13.0,10.0,29.0,5.0,17.0,33.0,12.0,2.0,62.0,3.0,23.0,1.0,61.0,3.0,52.0,,47.0,2.0,1.0,21.0,3.0,10.0,6.0,3.0,10.0,5.0,204.0,17.0,19.0,3.0,3.0,0.4942528735632184,0.5180722891566265,1.0,0.30158730158730157,0.2857142857142857,,0.30158730158730157,0.3901345291479821,0.5405405405405406,0.46153846153846156,0.40384615384615385,0.5227272727272727,0.35294117647058826,0.42207792207792205,0.5377358490566038,0.38636363636363635,0.2202797202797203,0.05829596412556054,0.08163265306122448,0.46774193548387094,0.2,,0.35294117647058826,0.5714285714285714,0.3409090909090909,0.35,0.4117647058823529,0.4666666666666667,0.23636363636363636,0.3448275862068966,0.3333333333333333,0.5945945945945946,0.72,0.5862068965517241,0.5,0.012048192771084338,0.5,17.84313725490196,16.392156862745097,0.3356643356643357,0.46875,0.5056179775280899,0.5777777777777777,0.17132867132867133,0.3877551020408163,0.4222222222222222,0.47368421052631576,0.2727272727272727,0.2948717948717949,0.3026315789473684,0.34782608695652173,0.08041958041958042,0.34782608695652173,0.34782608695652173,1.0,0.13986013986013987,0.275,0.28205128205128205,1.0,0.4772727272727273,0.5238095238095238,0.09090909090909091,0.25,1.0,0.23529411764705882,0.75,0.058823529411764705,,0.17647058823529413,,0.5559440559440559,0.275,0.4865982517482518,0.5267926470588236,0.4593676470588235,0.06885245901639345,0.08677685950413223,0.21839080459770116,0.06513409961685823,8.6,22.147619047619045,0.06209150326797386,11.0,9.0,3.0,8.0,,4.0,,0.07291666666666667,,5.0,2.0,2.0,0.45454545454545453,1.0,3.0,1.0,8.0,1.0,1.0,2.0,0.015873015873015872,0.02564102564102564,0.025,0.06818181818181818,0.3333333333333333,1.0,,,,,,,1611661323,2012,2012,True
100874-101020-101042-202253-202263,1611661323,"Kara Lawson, Tan White, Jessica Moore, Kalana Greene, Danielle McCray","Lawson, White, Moore, Greene, McCray",100874-101020-101042-202253-202263,CON,1.0,1,1.0,1.0,1.0,,,,,,,1440.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2012,2012,True
100874-101020-101042-202254-202255,1611661323,"Kara Lawson, Tan White, Jessica Moore, Kelsey Griffin, Allison Hightower","Lawson, White, Moore, Griffin, Hightower",100874-101020-101042-202254-202255,CON,7.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2012,2012,True
100874-101020-200691-202253-202255,1611661323,"Kara Lawson, Tan White, Mistie Bass, Kalana Greene, Allison Hightower","Lawson, White, Bass, Greene, Hightower",100874-101020-200691-202253-202255,CON,19.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2012,2012,True
100874-101020-201904-202255-202263,1611661323,"Kara Lawson, Tan White, Renee Montgomery, Allison Hightower, Danielle McCray","Lawson, White, Montgomery, Hightower, McCray",100874-101020-201904-202255-202263,CON,1.0,1,1.0,1.0,2.0,,,,,,,2880.0,1.0,1.0,,-1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2012,2012,True
100874-101042-201904-202254-202263,1611661323,"Kara Lawson, Jessica Moore, Renee Montgomery, Kelsey Griffin, Danielle McCray","Lawson, Moore, Montgomery, Griffin, McCray",100874-101042-201904-202254-202263,CON,96.0,1,4.0,,8.0,,1.0,1.0,,1.0,,120.0,9.75,9.75,2.0,-1.0,4.0,3.0,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,2.0,4.0,5.0,,,,,,1.0,1.0,,,,2.0,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,1.0,1.0,,,2.0,2.0,,,,,1.0,,2.0,,,1.0,,,,,,,4.0,2.0,3.0,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,0.5,,,,1.0,,,,,,,,,,1.0,,,,14.25,14.25,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,0.6354,,0.6354,0.5,0.5,,0.5,2.2,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2012,2012,True
100874-200691-201904-202255-202263,1611661323,"Kara Lawson, Mistie Bass, Renee Montgomery, Allison Hightower, Danielle McCray","Lawson, Bass, Montgomery, Hightower, McCray",100874-200691-201904-202255-202263,CON,322.0,1,13.0,,25.0,,3.0,7.0,,0.75,,111.80124223602485,11.384615384615385,11.153846153846153,5.0,-9.0,12.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,,3.0,,2.0,,,1.0,3.0,,1.0,,1.0,2.0,9.0,1.0,5.0,2.0,9.0,18.0,1.0,3.0,,1.0,2.0,1.0,2.0,,1.0,,2.0,,4.0,3.0,3.0,1.0,,,1.0,1.0,1.0,,,,,3.0,2.0,2.0,,3.0,,4.0,,,,,,1.0,,1.0,,,1.0,,1.0,,1.0,,3.0,,2.0,,,1.0,,,,,,,7.0,2.0,1.0,,,,,1.0,0.2,,,0.2,0.2222222222222222,0.3333333333333333,0.5,0.25,0.25,0.3333333333333333,0.3,0.25,0.3333333333333333,0.35714285714285715,,,,,,0.2857142857142857,1.0,0.5,0.36363636363636365,,0.3333333333333333,0.3333333333333333,1.0,,,,1.0,,,,14.5,13.416666666666666,0.14285714285714285,0.5,0.5,,0.2857142857142857,0.25,0.25,,0.21428571428571427,,,,0.14285714285714285,,,,0.21428571428571427,0.3333333333333333,0.3333333333333333,1.0,0.25,1.0,0.25,,,0.3333333333333333,1.0,,,0.3333333333333333,,0.5,0.3333333333333333,0.4752714285714286,0.40835,0.4946333333333333,0.06666666666666667,0.1,0.2222222222222222,0.2222222222222222,8.877777777777778,23.080000000000002,0.08333333333333333,,,,,,,,,,,,,,,,1.0,,1.0,,,0.2,,,,,,0.5,,,,,,1611661323,2012,2012,True
100874-200691-202250-202253-202255,1611661323,"Kara Lawson, Mistie Bass, Tina Charles, Kalana Greene, Allison Hightower","Lawson, Bass, Charles, Greene, Hightower",100874-200691-202250-202253-202255,CON,6943.0,14,219.0,9.0,443.0,65.0,81.0,110.0,0.65,0.6190476190476191,0.6470588235294118,91.87959095491863,15.525114155251142,14.557077625570777,116.0,-18.0,224.0,8.0,23.0,33.0,63.0,6.0,12.0,,2.0,13.0,30.0,17.0,44.0,10.0,21.0,,,10.0,31.0,,1.0,1.0,1.0,63.0,137.0,20.0,52.0,20.0,206.0,224.0,8.0,17.0,,1.0,16.0,2.0,5.0,1.0,1.0,2.0,9.0,78.0,48.0,60.0,31.0,10.0,14.0,39.0,20.0,59.0,10.0,10.0,21.0,5.0,13.0,138.0,6.0,22.0,1.0,13.0,3.0,29.0,2.0,17.0,13.0,4.0,27.0,8.0,21.0,28.0,6.0,,55.0,1.0,18.0,2.0,37.0,2.0,38.0,1.0,26.0,4.0,,15.0,,9.0,3.0,6.0,9.0,4.0,190.0,9.0,8.0,,,0.6190476190476191,0.65,1.0,0.38461538461538464,,1.0,0.38461538461538464,0.45985401459854014,0.47058823529411764,0.4,0.49206349206349204,0.4444444444444444,0.5833333333333334,0.515,0.4444444444444444,0.6428571428571429,0.2751322751322751,0.10218978102189781,0.13333333333333333,0.4909090909090909,1.0,0.3333333333333333,0.3055555555555556,0.5,0.1875,0.2692307692307692,0.3103448275862069,0.3125,0.2962962962962963,0.14285714285714285,0.2727272727272727,0.5714285714285714,0.6888888888888889,0.5,0.5,0.022222222222222223,0.4444444444444444,15.816964285714286,15.15625,0.3333333333333333,0.5238095238095238,0.6226415094339622,0.6363636363636364,0.15873015873015872,0.43333333333333335,0.5,0.38461538461538464,0.2328042328042328,0.38636363636363635,0.38636363636363635,0.7647058823529411,0.1111111111111111,0.47619047619047616,0.47619047619047616,1.0,0.164021164021164,0.3225806451612903,0.3225806451612903,1.0,0.6666666666666666,0.5,0.05555555555555555,,,0.3333333333333333,,,,0.16666666666666666,1.0,0.6084656084656085,0.3225806451612903,0.5066428571428572,0.521796875,0.4411416666666667,0.075,0.10135135135135136,0.07766990291262135,0.043689320388349516,8.335766423357665,22.25,0.03571428571428571,,10.0,3.0,6.0,,1.0,,0.15873015873015872,,3.0,4.0,,0.5,,,,6.0,3.0,,1.0,,,,,,,,,,,,,1611661323,2012,2012,True
100874-202250-202253-202254-202255,1611661323,"Kara Lawson, Tina Charles, Kalana Greene, Kelsey Griffin, Allison Hightower","Lawson, Charles, Greene, Griffin, Hightower",100874-202250-202253-202254-202255,CON,3681.0,10,114.0,3.0,229.0,29.0,48.0,72.0,0.7435897435897436,0.7586206896551724,0.75,89.5843520782396,15.421052631578947,14.456140350877194,61.0,-2.0,115.0,4.0,22.0,20.0,39.0,2.0,7.0,2.0,3.0,6.0,20.0,6.0,18.0,4.0,8.0,,,5.0,23.0,1.0,4.0,1.0,1.0,32.0,77.0,9.0,31.0,17.0,108.0,110.0,6.0,12.0,2.0,6.0,23.0,2.0,3.0,1.0,1.0,2.0,9.0,36.0,28.0,27.0,23.0,5.0,7.0,18.0,9.0,27.0,5.0,4.0,12.0,3.0,3.0,63.0,8.0,14.0,2.0,15.0,4.0,24.0,2.0,7.0,5.0,2.0,6.0,6.0,6.0,13.0,,1.0,19.0,,11.0,,18.0,1.0,25.0,,24.0,,,10.0,2.0,4.0,3.0,1.0,4.0,3.0,85.0,9.0,4.0,,1.0,0.5625,0.6,1.0,0.2903225806451613,0.3333333333333333,1.0,0.2903225806451613,0.4155844155844156,0.5,0.6666666666666666,0.4212962962962963,0.5,0.875,0.45,0.5476190476190477,0.9,0.28703703703703703,0.09090909090909091,0.05,0.3157894736842105,1.0,0.6666666666666666,0.3111111111111111,0.7894736842105263,0.36363636363636365,0.3283582089552239,0.3684210526315789,0.21428571428571427,0.3333333333333333,0.4444444444444444,,0.6363636363636364,0.8125,0.7857142857142857,0.8,0.03333333333333333,0.75,16.721739130434784,15.043478260869565,0.3611111111111111,0.5128205128205128,0.6060606060606061,0.6,0.18518518518518517,0.3,0.3157894736842105,0.5,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.07407407407407407,0.5,0.5,1.0,0.21296296296296297,0.21739130434782608,0.21739130434782608,1.0,0.3888888888888889,0.2857142857142857,0.2222222222222222,0.25,1.0,0.75,0.6666666666666666,,,0.25,1.0,0.6481481481481481,0.21739130434782608,0.5015398148148148,0.5628333333333333,0.6017125,0.0847457627118644,0.11494252873563218,0.21296296296296297,0.08333333333333333,6.615584415584415,22.603225806451615,0.034782608695652174,5.0,2.0,,4.0,,,,0.15384615384615385,,1.0,1.0,,,1.0,2.0,,2.0,1.0,,,,,,0.1111111111111111,0.5,1.0,,,,,,,1611661323,2012,2012,True
