EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PlusMinus,PenaltyOffPoss,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,LongMidRangeAssists,OffTwoPtRebounds,FTOffRebounds,OffRebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,PenaltyTurnovers,Loose Ball Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefCorner3ReboundPct,ShortMidRangeFrequency,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,FtPoints,PenaltyFtPoints,LostBallSteals,LostBallTurnovers,Travels,ShootingFouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,DefShortMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangeFGM,Corner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PtsUnassisted3s,Corner3Assists,ShortMidRangeAssists,OffThreePtRebounds,SelfOReb,SecondChanceTurnovers,Offensive Fouls,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedLongMidRange,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,LostBallOutOfBoundsTurnovers,PenaltyCorner3FGM,BlockingFouls,Offensive Fouls Drawn,BlockedAtRim,LongMidRangePctBlocked,PenaltyCorner3Accuracy,Technical Free Throw Trips,Charge Fouls,BlockingFoulsDrawn,SecondChanceCorner3FGA,StepOutOfBoundsTurnovers,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,Fg3aBlocked,Blocked3s,BlockedArc3,3SecondViolations,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,HeaveAttempts,BlockedCorner3,Corner3PctBlocked,team_id,year,season,team_vs
100533-101025-200665-201507-202652,1611661313,"DeMya Walker, Kara Braxton, Cappie Pondexter, Leilani Mitchell, Alex Montgomery","Walker, Braxton, Pondexter, Mitchell, Montgomery",100533-101025-200665-201507-202652,NYL,166.0,2,3.0,5,7.0,4.0,12,2.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,6.0,6.0,4.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,6.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6,0.6,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,104.09638554216868,15.2,12.857142857142858,15.2,11.285714285714286,0.4,1.0,1.0,1.0,0.2,1.0,1.0,0.4,0.8,0.6107,0.2,0.3333333333333333,6.466666666666666,21.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2012,2012,True
100888-201502-201507-201913-202652,1611661313,"Plenette Pierson, Essence Carson, Leilani Mitchell, Kia Vaughn, Alex Montgomery","Pierson, Carson, Mitchell, Vaughn, Montgomery",100888-201502-201507-201913-202652,NYL,532.0,4,9.0,16,17.0,3.0,33,2.0,6.0,1.0,1.0,1.0,3.0,9.0,6.0,18.0,15.0,4.0,2.0,2.0,6.0,1.0,16.0,3.0,,,3.0,6.0,2.0,2.0,3.0,1.0,3.0,2.0,,1.0,14.0,1.0,0.6666666666666666,1.0,0.3333333333333333,0.6,0.5625,0.4,0.6666666666666666,,,1.0,0.5,,1.0,89.32330827067669,15.5,16.705882352941178,13.8125,16.176470588235293,0.4,0.3333333333333333,0.5,0.5,0.06666666666666667,1.0,1.0,0.06666666666666667,0.8,0.5123633333333334,0.0625,0.1,5.288888888888889,21.849999999999998,3.0,8.0,4.0,1.0,2.0,1.0,4.0,2.0,1.0,4.0,5.0,2.0,2.0,4.0,2.0,4.0,4.0,1.0,5.0,2.0,3.0,8.0,12.0,2.0,5.0,4.0,3.0,4.0,4.0,1.0,2.0,1.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,8.0,8.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.2,0.5,0.5,0.5,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.5,1.0,0.3333333333333333,0.25,0.5,1.0,0.13333333333333333,1.0,0.3333333333333333,0.8,0.8,1.0,0.5,0.5,0.5,0.25,0.125,0.25,1.0,0.8,0.46255,0.5129125,0.2222222222222222,0.4444444444444444,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2012,2012,True
100919-201507-201913-202652-203020,1611661313,"Nicole Powell, Leilani Mitchell, Kia Vaughn, Alex Montgomery, Kelley Cain","Powell, Mitchell, Vaughn, Montgomery, Cain",100919-201507-201913-202652-203020,NYL,309.0,2,5.0,10,13.0,2.0,23,4.0,4.0,,2.0,,4.0,6.0,,9.0,8.0,4.0,4.0,2.0,2.0,2.0,4.0,1.0,3.0,1.0,5.0,5.0,2.0,1.0,4.0,3.0,5.0,1.0,1.0,1.0,9.0,1.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.75,,0.5,1.0,1.0,1.0,1.0,1.0,1.0,107.18446601941747,13.9,13.076923076923077,13.9,13.076923076923077,0.6666666666666666,1.0,1.0,0.5,0.3333333333333333,,,,0.6666666666666666,0.5965,0.16666666666666666,0.16666666666666666,5.766666666666667,,1.0,5.0,,,,3.0,3.0,,,,,,,,,,,3.0,4.0,,,7.0,,,,,,,,,,,,2.0,,1.0,2.0,1.0,,7.0,5.0,,,,,,0.75,,0.75,,0.875,,,,,,,,,,,,,,,,,0.75,1.0,,,,,,0.631725,,0.7777777777777778,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2012,2012,True
100888-100919-101025-200665-201507,1611661313,"Plenette Pierson, Nicole Powell, Kara Braxton, Cappie Pondexter, Leilani Mitchell","Pierson, Powell, Braxton, Pondexter, Mitchell",100888-100919-101025-200665-201507,NYL,3439.0,14,57.0,107,107.0,19.0,214,24.0,34.0,7.0,23.0,7.0,43.0,84.0,20.0,125.0,105.0,42.0,44.0,21.0,28.0,13.0,63.0,11.0,30.0,6.0,47.0,67.0,11.0,5.0,18.0,22.0,18.0,19.0,4.0,8.0,105.0,1.0,0.4883720930232558,0.5526315789473685,0.5119047619047619,0.5288461538461539,0.5630630630630631,0.19230769230769232,0.6111111111111112,1.0,0.7317073170731707,0.7333333333333333,0.7321428571428571,0.9375,0.8333333333333334,89.6074440244257,15.299065420560748,16.8411214953271,14.19626168224299,15.69158878504673,0.3269230769230769,0.7058823529411765,0.8,0.5416666666666666,0.22115384615384615,0.30434782608695654,0.30434782608695654,0.0673076923076923,0.5192307692307693,0.46826971153846153,0.08256880733944955,0.09090909090909091,8.033333333333333,22.125,20.0,11.0,19.0,5.0,7.0,1.0,1.0,27.0,1.0,4.0,13.0,,,8.0,5.0,9.0,20.0,3.0,8.0,,1.0,8.0,21.0,10.0,13.0,4.0,5.0,7.0,4.0,4.0,16.0,,20.0,7.0,4.0,2.0,7.0,4.0,,8.0,11.0,0.875,0.4,,0.4,0.5555555555555556,0.375,0.6666666666666666,0.3333333333333333,0.7142857142857143,0.4,0.05952380952380952,0.11764705882352941,0.037037037037037035,,0.3902439024390244,0.37735849056603776,0.5,0.3333333333333333,0.25961538461538464,0.5714285714285714,0.125,0.3076923076923077,0.3076923076923077,1.0,0.5833333333333334,0.7142857142857143,0.1111111111111111,1.0,0.1111111111111111,,,0.3076923076923077,0.4586409090909091,0.44181111111111115,0.16,0.064,0.102803738317757,15.0,2.0,3.0,6.0,1.0,12.0,,1.0,3.0,2.0,3.0,2.0,0.6153846153846154,0.6666666666666666,12.0,4.0,2.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,2.0,6.0,2.0,1.0,2.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.4,0.3125,0.3333333333333333,0.3333333333333333,0.5833333333333334,0.041666666666666664,0.4444444444444444,0.46153846153846156,0.3333333333333333,0.5714285714285714,0.5714285714285714,0.75,0.25,0.6666666666666666,1.0,0.047619047619047616,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2012,2012,True
100888-100919-201502-201507-202652,1611661313,"Plenette Pierson, Nicole Powell, Essence Carson, Leilani Mitchell, Alex Montgomery","Pierson, Powell, Carson, Mitchell, Montgomery",100888-100919-201502-201507-202652,NYL,91.0,1,2.0,3,3.0,,6,,,,,,1.0,1.0,1.0,2.0,2.0,2.0,,1.0,1.0,,2.0,,,,,,,,1.0,,,,,,2.0,,1.0,1.0,1.0,0.5,0.5,0.5,,,,,,,,94.94505494505495,18.666666666666668,11.666666666666666,18.666666666666668,11.666666666666666,,,,,,,,,0.5,0.495825,,,4.5,21.5,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2012,2012,True
100919-101025-200665-201502-201507,1611661313,"Nicole Powell, Kara Braxton, Cappie Pondexter, Essence Carson, Leilani Mitchell","Powell, Braxton, Pondexter, Carson, Mitchell",100919-101025-200665-201502-201507,NYL,2633.0,8,44.0,77,84.0,10.0,161,20.0,28.0,5.0,16.0,11.0,27.0,49.0,20.0,95.0,92.0,18.0,36.0,9.0,18.0,7.0,45.0,6.0,23.0,1.0,30.0,41.0,7.0,6.0,13.0,10.0,22.0,16.0,2.0,8.0,78.0,,0.3333333333333333,0.375,0.5510204081632653,0.6086956521739131,0.625,0.2898550724637681,0.5384615384615384,0.5,0.71875,0.46153846153846156,0.6444444444444445,1.0,0.4,88.05165210786176,16.92207792207792,15.833333333333334,16.61038961038961,14.452380952380953,0.4057971014492754,0.7142857142857143,0.7407407407407407,0.35,0.2318840579710145,0.3125,0.3333333333333333,0.15942028985507245,0.6956521739130435,0.5047557971014492,0.10666666666666667,0.14545454545454545,7.453061224489796,22.39,3.0,12.0,11.0,5.0,7.0,2.0,2.0,5.0,2.0,4.0,9.0,2.0,2.0,10.0,6.0,9.0,17.0,4.0,6.0,4.0,4.0,24.0,27.0,6.0,9.0,4.0,4.0,9.0,3.0,2.0,8.0,,11.0,7.0,3.0,4.0,6.0,2.0,1.0,24.0,12.0,0.9,0.5,1.0,0.5,0.6666666666666666,0.6666666666666666,0.75,1.0,0.7727272727272727,1.0,0.08163265306122448,0.03571428571428571,0.4,,0.36363636363636365,0.34375,0.25,0.6666666666666666,0.07246376811594203,0.4,0.13043478260869565,0.4444444444444444,0.4444444444444444,0.75,0.7,0.7142857142857143,0.2,1.0,0.2,0.2,1.0,0.4444444444444444,0.5404714285714286,0.45391000000000004,0.17894736842105263,0.25263157894736843,0.15584415584415584,11.0,4.0,4.0,1.0,,6.0,1.0,1.0,3.0,1.0,3.0,2.0,0.6,0.6666666666666666,2.0,6.0,1.0,1.0,1.0,1.0,2.0,3.0,6.0,,3.0,1.0,,,,1.0,,1.0,1.0,0.3,0.3333333333333333,0.45454545454545453,0.2,0.4,0.6875,0.03571428571428571,0.4,0.6666666666666666,,0.5454545454545454,0.5454545454545454,1.0,0.1,1.0,1.0,,1.0,2.0,1.0,1.0,2.0,0.0625,1.0,,,,,,,,,,,,,,,,,,,,,1611661313,2012,2012,True
100919-201502-201507-202652-203020,1611661313,"Nicole Powell, Essence Carson, Leilani Mitchell, Alex Montgomery, Kelley Cain","Powell, Carson, Mitchell, Montgomery, Cain",100919-201502-201507-202652-203020,NYL,166.0,2,3.0,4,5.0,2.0,9,1.0,1.0,,2.0,,2.0,4.0,,6.0,5.0,2.0,2.0,1.0,1.0,,2.0,1.0,2.0,,3.0,4.0,,,,,1.0,2.0,,1.0,4.0,,0.5,0.5,0.5,0.5,0.6,,,,1.0,1.0,1.0,,1.0,78.07228915662651,16.5,20.0,16.25,20.0,0.25,1.0,1.0,,0.5,,,,0.25,0.423625,0.2,0.2,11.175,,1.0,4.0,1.0,,,1.0,1.0,1.0,,,,,,,,,2.0,2.0,4.0,,,6.0,,,,,,,,,1.0,,1.0,,,,,,,6.0,4.0,,,,,,0.5,,0.5,1.0,0.6,,,,,0.5,0.5,,,0.25,,,,,,,,0.25,1.0,,,,,,0.423625,0.3333333333333333,1.0,1.0,2.0,2.0,,,,,,,,,,,1.0,,1.0,,,,,,2.0,,,1.0,,,,,,,,,,,,0.5,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2012,2012,True
100533-100627-201502-202652-203020,1611661313,"DeMya Walker, Kelly Miller, Essence Carson, Alex Montgomery, Kelley Cain","Walker, Miller, Carson, Montgomery, Cain",100533-100627-201502-202652-203020,NYL,107.0,1,2.0,3,4.0,3.0,7,,,,1.0,1.0,1.0,3.0,1.0,5.0,2.0,2.0,,1.0,2.0,,5.0,,2.0,,2.0,3.0,,,,1.0,,,,,5.0,,1.0,1.0,0.3333333333333333,0.625,0.625,0.25,,,1.0,,1.0,1.0,,94.2056074766355,17.333333333333332,13.75,16.0,13.75,,,,,0.25,,,0.25,0.25,0.28125,,,11.133333333333333,22.7,3.0,3.0,1.0,,,,,2.0,1.0,,,,,1.0,,1.0,,1.0,3.0,1.0,1.0,5.0,3.0,,,,1.0,1.0,,,1.0,,1.0,,,,,,,5.0,3.0,1.0,1.0,1.0,1.0,,0.3333333333333333,,0.625,,0.625,0.3333333333333333,,0.5,,0.5,0.5,,,0.5,,,,,,,,,,0.25,,,,0.2253,0.28125,,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,1.0,,0.5,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1611661313,2012,2012,True
100533-100627-200665-201502-203020,1611661313,"DeMya Walker, Kelly Miller, Cappie Pondexter, Essence Carson, Kelley Cain","Walker, Miller, Pondexter, Carson, Cain",100533-100627-200665-201502-203020,NYL,120.0,1,2.0,5,4.0,,9,,1.0,,1.0,,,2.0,,3.0,2.0,,,,,,,,1.0,,1.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,,1.0,3.0,,,,,,0.375,,0.5,,1.0,,1.0,1.0,,108.0,13.6,13.0,11.6,13.0,0.5,,,,0.5,,,,0.5,0.57745,0.3333333333333333,0.3333333333333333,8.7,,1.0,5.0,1.0,,,,1.0,,,,,,,,,,,,2.0,,,3.0,,,,,,,,,1.0,,1.0,1.0,1.0,,1.0,2.0,,3.0,5.0,,,,,,,,,,0.375,,,,,0.5,0.5,1.0,,,,,,,,,,0.5,,,,,,,0.57745,,1.0,1.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2012,2012,True
100627-100919-201913-202652-203020,1611661313,"Kelly Miller, Nicole Powell, Kia Vaughn, Alex Montgomery, Kelley Cain","Miller, Powell, Vaughn, Montgomery, Cain",100627-100919-201913-202652-203020,NYL,237.0,1,4.0,8,7.0,1.0,15,,,,1.0,,,3.0,2.0,5.0,4.0,,,,1.0,,3.0,1.0,1.0,,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,,,5.0,,,,,0.3,0.4166666666666667,0.4,1.0,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.3333333333333333,91.13924050632912,11.875,20.285714285714285,11.875,17.142857142857142,,,,,0.2,,,,0.4,0.33308,,,10.433333333333334,21.5,1.0,2.0,,,,,,2.0,,1.0,2.0,,,1.0,,,,,,,,2.0,3.0,,2.0,1.0,,1.0,1.0,,,,,3.0,3.0,,,,,2.0,2.0,1.0,0.5,,0.5,,,,,,1.0,,,,,,,,,0.4,,0.4,0.5,0.5,1.0,,,,,,,,0.5,,,,0.4,0.25,2.0,2.0,,,,,,1.0,1.0,1.0,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2012,2012,True
