EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG3A,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyOffPossExcludingTakeFouls,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyCorner3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,PenaltyArc3FGA,SecondChanceFG2M,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,BadPassOutOfBoundsTurnovers,PenaltyTurnovers,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,SecondChancePointsPct,PenaltyPointsPct,Offensive Fouls,Blocked2s,BlockedAtRim,Blocks,Corner3FGM,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFtPoints,PtsAssisted3s,PtsPutbacks,HeaveAttempts,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,FTOffRebounds,FTDefRebounds,SelfOReb,LostBallSteals,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedShortMidRange,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,FG3APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,DefFTReboundPct,OffFTReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,Loose Ball Fouls Drawn,BlockingFoulsDrawn,BlockedLongMidRange,3SecondViolations,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockingFouls,StepOutOfBoundsTurnovers,Charge Fouls Drawn,Technical Free Throw Trips,BlockedCorner3,3pt And 1 Free Throw Trips,Corner3PctBlocked,team_id,year,season,team_vs
100076-100404-100658-101030-201067,1611661328,"Tina Thompson, Katie Smith, Svetlana Abrosimova, Tanisha Wright, Camille Little","Thompson, Smith, Abrosimova, Wright, Little",100076-100404-100658-101030-201067,SEA,437.0,2,7.0,-1.0,16.0,16.0,1.0,3.0,1.0,32.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,6.0,1.0,4.0,5.0,12.0,13.0,1.0,1.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,6.0,8.0,1.0,9.0,1.0,1.0,3.0,3.0,1.0,4.0,1.0,2.0,4.0,6.0,3.0,12.0,1.0,0.25,0.25,0.3333333333333333,0.35,0.46153846153846156,0.4,0.16666666666666666,0.5,0.75,0.8571428571428571,0.25,0.6666666666666666,0.8,0.16666666666666666,1.0,0.75,1.0,1.0,1.0,105.44622425629291,12.3125,15.0,12.0625,13.625,0.2,0.5,0.5,0.2,0.2,0.5,0.5,0.1,0.3,0.3333333333333333,0.3333333333333333,1.0,0.6,0.3333333333333333,0.477485,0.3941,0.30495,0.23076923076923078,0.3333333333333333,9.283333333333333,22.275,0.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2012,2012,True
100404-100445-100682-100720-203015,1611661328,"Katie Smith, Ann Wauters, Lauren Jackson, Sue Bird, Shekinna Stricklen","Smith, Wauters, Jackson, Bird, Stricklen",100404-100445-100682-100720-203015,SEA,275.0,2,5.0,9.0,10.0,8.0,5.0,,2.0,18.0,4.0,5.0,2.0,,1.0,,,,2.0,5.0,8.0,,2.0,1.0,11.0,2.0,2.0,1.0,4.0,,2.0,,,1.0,3.0,2.0,5.0,2.0,7.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,2.0,1.0,7.0,5.0,,,0.625,0.5,0.5,0.2,,,,1.0,0.3333333333333333,1.0,1.0,0.4,,,,1.0,1.0,94.25454545454546,12.8,18.375,11.7,18.375,0.5,0.8,0.8,0.2,0.1,,,,0.2,,,,0.7,,0.486935,0.2925,0.5105625,0.09090909090909091,0.1111111111111111,5.2375,22.55,0.5,1.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,1.0,3.0,2.0,6.0,3.0,3.0,3.0,6.0,1.0,1.0,1.0,2.0,0.6,0.6,1.0,0.3333333333333333,1.0,0.25,1.0,0.25,0.5,1.0,0.5,1.0,0.75,0.5,0.5,0.5,1.0,0.5,0.5,0.25,0.36363636363636365,0.18181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2012,2012,True
100404-100682-100720-101030-202252,1611661328,"Katie Smith, Lauren Jackson, Sue Bird, Tanisha Wright, Alysha Clark","Smith, Jackson, Bird, Wright, Clark",100404-100682-100720-101030-202252,SEA,97.0,1,2.0,2.0,3.0,3.0,,,,6.0,,,1.0,,,,,,1.0,1.0,1.0,,1.0,2.0,4.0,2.0,,,2.0,,1.0,,,,1.0,,1.0,,1.0,,,,,,,,,1.0,2.0,1.0,4.0,,,,1.0,0.5,0.6666666666666666,0.5,,,,,,1.0,1.0,,,,,,1.0,89.0721649484536,13.666666666666666,18.666666666666668,13.666666666666666,18.666666666666668,,,,0.5,,,,,0.5,,,,0.5,,0.47,,,0.3333333333333333,0.5,5.1,21.3,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2012,2012,True
100445-100720-101030-202643-203015,1611661328,"Ann Wauters, Sue Bird, Tanisha Wright, Victoria Dunlap, Shekinna Stricklen","Wauters, Bird, Wright, Dunlap, Stricklen",100445-100720-101030-202643-203015,SEA,76.0,1,1.0,,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,0.5,0.2,,,,,,0.5,37.89473684210527,14.0,62.0,14.0,21.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2012,2012,True
100076-100445-100720-101030-201067,1611661328,"Tina Thompson, Ann Wauters, Sue Bird, Tanisha Wright, Camille Little","Thompson, Wauters, Bird, Wright, Little",100076-100445-100720-101030-201067,SEA,3055.0,8,51.0,10.0,93.0,95.0,10.0,8.0,17.0,188.0,16.0,32.0,26.0,9.0,20.0,6.0,1.0,2.0,9.0,31.0,78.0,3.0,15.0,15.0,86.0,76.0,14.0,3.0,18.0,,8.0,2.0,5.0,17.0,9.0,25.0,36.0,21.0,57.0,14.0,9.0,5.0,3.0,12.0,17.0,5.0,11.0,20.0,18.0,7.0,69.0,10.0,0.2,0.21428571428571427,0.3974358974358974,0.3817204301075269,0.43,0.16129032258064516,0.0641025641025641,0.038461538461538464,0.29411764705882354,0.8333333333333334,0.3695652173913043,0.6428571428571429,0.7727272727272727,0.35714285714285715,0.5,0.6428571428571429,1.0,1.0,0.5833333333333334,88.61538461538461,15.75268817204301,16.736842105263158,14.559139784946236,15.894736842105264,0.34408602150537637,0.5,0.5517241379310345,0.27956989247311825,0.21505376344086022,0.45,0.47368421052631576,0.06451612903225806,0.0967741935483871,0.2222222222222222,0.25,0.09090909090909091,0.5053763440860215,0.25,0.4704358695652174,0.4184,0.38937499999999997,0.08163265306122448,0.08536585365853659,8.41923076923077,23.42,0.10752688172043011,3.0,6.0,,1.0,6.0,2.0,6.0,17.0,3.0,8.0,9.0,44.0,22.0,25.0,11.0,53.0,3.0,3.0,3.0,9.0,0.7096774193548387,0.7857142857142857,0.42857142857142855,0.375,0.4,0.2727272727272727,0.5,0.34615384615384615,0.3,0.3157894736842105,,1.0,0.6875,0.23076923076923078,0.24,0.4,0.5,0.09090909090909091,,0.18181818181818182,0.19767441860465115,0.10465116279069768,,9.0,7.0,10.0,1.0,1.0,1.0,5.0,3.0,9.0,6.0,1.0,1.0,3.0,2.0,1.0,4.0,7.0,1.0,2.0,4.0,5.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,5.0,2.0,3.0,1.0,0.06666666666666667,0.09375,0.05,0.1111111111111111,1.0,0.5,0.2727272727272727,0.6,0.0784313725490196,0.5,0.6666666666666666,0.7777777777777778,0.16666666666666666,0.16666666666666666,1.0,1.0,0.3333333333333333,0.06666666666666667,0.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2012,2012,True
100076-100720-201067-202643-203015,1611661328,"Tina Thompson, Sue Bird, Camille Little, Victoria Dunlap, Shekinna Stricklen","Thompson, Bird, Little, Dunlap, Stricklen",100076-100720-201067-202643-203015,SEA,204.0,1,3.0,2.0,8.0,7.0,7.0,,,15.0,,,5.0,,,1.0,1.0,1.0,1.0,1.0,5.0,2.0,2.0,1.0,9.0,7.0,,2.0,,3.0,1.0,1.0,,,,,,,,3.0,2.0,,,,,,1.0,1.0,2.0,1.0,9.0,7.0,1.0,1.0,0.2,0.5714285714285714,0.5625,0.2857142857142857,,,,,,,,,,,,,,105.88235294117648,12.875,14.428571428571429,12.875,14.0,,,,0.7142857142857143,,,,0.14285714285714285,0.14285714285714285,1.0,1.0,0.14285714285714285,0.2857142857142857,1.0,0.44701428571428575,,0.44701428571428575,0.125,0.16666666666666666,11.52,21.9,0.875,,,,,1.0,1.0,,,1.0,5.0,8.0,2.0,1.0,2.0,,5.0,,,,8.0,1.0,1.0,,0.2,,0.5714285714285714,,0.5714285714285714,,,,,,0.2,0.2,,,,,0.14285714285714285,,0.8888888888888888,,1.0,,1.0,1.0,,,,,3.0,,,,1.0,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,1.0,,,,0.5,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1611661328,2012,2012,True
100404-100682-100720-101030-201067,1611661328,"Katie Smith, Lauren Jackson, Sue Bird, Tanisha Wright, Camille Little","Smith, Jackson, Bird, Wright, Little",100404-100682-100720-101030-201067,SEA,3665.0,7,61.0,-5.0,110.0,104.0,6.0,,18.0,214.0,10.0,24.0,30.0,8.0,17.0,12.0,2.0,5.0,23.0,29.0,71.0,10.0,35.0,18.0,106.0,111.0,13.0,3.0,30.0,3.0,23.0,5.0,6.0,13.0,17.0,22.0,41.0,24.0,65.0,11.0,9.0,7.0,5.0,11.0,18.0,13.0,27.0,23.0,22.0,12.0,83.0,6.0,0.2857142857142857,0.2857142857142857,0.4084507042253521,0.41509433962264153,0.45689655172413796,0.330188679245283,0.08450704225352113,0.1,0.3888888888888889,0.5945945945945946,0.30952380952380953,0.7727272727272727,0.6610169491525424,0.3582089552238806,0.35714285714285715,0.2,0.7058823529411765,0.8,0.8235294117647058,84.0818553888131,16.12727272727273,18.182692307692307,14.818181818181818,16.173076923076923,0.22641509433962265,0.4166666666666667,0.47619047619047616,0.2830188679245283,0.16037735849056603,0.47058823529411764,0.47058823529411764,0.11320754716981132,0.2169811320754717,0.21739130434782608,0.21739130434782608,0.2857142857142857,0.5566037735849056,0.21739130434782608,0.47769103773584903,0.5442625,0.4796,0.10344827586206896,0.14814814814814814,8.36056338028169,22.11714285714286,0.05454545454545454,3.0,7.0,1.0,2.0,11.0,1.0,5.0,23.0,2.0,4.0,10.0,28.0,14.0,23.0,6.0,55.0,11.0,4.0,,10.0,0.4827586206896552,0.5,0.38461538461538464,0.5,0.55,0.7142857142857143,0.5476190476190477,0.7142857142857143,0.44,0.21052631578947367,0.4444444444444444,0.6,0.6,0.36666666666666664,0.4074074074074074,0.35,0.42857142857142855,0.2857142857142857,0.5,0.14285714285714285,0.2169811320754717,0.09433962264150944,1.0,9.0,5.0,9.0,5.0,4.0,7.0,1.0,,27.0,2.0,,,9.0,4.0,5.0,5.0,3.0,,2.0,2.0,2.0,,2.0,,2.0,2.0,1.0,1.0,2.0,,,,,3.0,6.0,1.0,,0.9,,0.125,,,0.6666666666666666,,0.4444444444444444,0.42857142857142855,0.03278688524590164,0.6666666666666666,0.45454545454545453,0.375,0.4166666666666667,0.4166666666666667,1.0,0.8,,0.2,,2.0,,2.0,0.6666666666666666,1.0,,3.0,3.0,1.0,4.0,1.0,1.0,1.0,3.0,0.5714285714285714,0.15,1.0,1.0,0.25,1.0,,,,,,,,1611661328,2012,2012,True
100404-100658-201067-202318-203015,1611661328,"Katie Smith, Svetlana Abrosimova, Camille Little, Ewelina Kobryn, Shekinna Stricklen","Smith, Abrosimova, Little, Kobryn, Stricklen",100404-100658-201067-202318-203015,SEA,300.0,5,5.0,-1.0,10.0,11.0,,6.0,1.0,21.0,1.0,2.0,2.0,1.0,2.0,,,1.0,1.0,2.0,6.0,1.0,1.0,2.0,9.0,10.0,1.0,,4.0,,1.0,1.0,,,2.0,3.0,5.0,,5.0,1.0,1.0,,,2.0,2.0,3.0,4.0,2.0,2.0,1.0,9.0,,1.0,1.0,0.3333333333333333,0.5,0.5625,0.14285714285714285,,,,1.0,,0.6666666666666666,0.8333333333333334,,,1.0,1.0,,0.6666666666666666,100.8,13.0,15.454545454545455,11.9,13.909090909090908,0.2857142857142857,0.5,0.5,0.2857142857142857,0.2857142857142857,0.5,0.5,,0.14285714285714285,1.0,1.0,,0.42857142857142855,1.0,0.43210000000000004,0.3721,,0.125,0.14285714285714285,9.65,22.3,,,,,,,,,,,,,,,1.0,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2012,2012,True
100076-100404-100445-101030-201067,1611661328,"Tina Thompson, Katie Smith, Ann Wauters, Tanisha Wright, Camille Little","Thompson, Smith, Wauters, Wright, Little",100076-100404-100445-101030-201067,SEA,207.0,3,3.0,6.0,6.0,6.0,1.0,1.0,1.0,12.0,,,2.0,1.0,2.0,,,,3.0,3.0,4.0,,3.0,2.0,8.0,2.0,1.0,1.0,2.0,,3.0,,,,1.0,,1.0,1.0,2.0,3.0,3.0,,,,,,4.0,2.0,2.0,1.0,6.0,1.0,,,0.75,0.42857142857142855,0.5,0.42857142857142855,,,,,,1.0,1.0,0.3333333333333333,,,,,1.0,83.47826086956522,12.833333333333334,21.666666666666668,12.333333333333334,21.666666666666668,,,,0.2857142857142857,0.2857142857142857,0.5,0.5,,0.42857142857142855,,,,0.42857142857142855,,0.37625714285714285,,0.207825,0.125,0.2,12.45,24.2,0.16666666666666666,,,,,2.0,1.0,1.0,2.0,,1.0,,4.0,2.0,2.0,,4.0,1.0,,,,0.6666666666666666,0.6666666666666666,1.0,,1.0,,1.0,,0.5,,0.5,,,1.0,1.0,,,,,0.5,0.25,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2012,2012,True
100076-100658-100682-101030-202252,1611661328,"Tina Thompson, Svetlana Abrosimova, Lauren Jackson, Tanisha Wright, Alysha Clark","Thompson, Abrosimova, Jackson, Wright, Clark",100076-100658-100682-101030-202252,SEA,60.0,1,1.0,-1.0,2.0,3.0,,1.0,,5.0,,,1.0,,,,,1.0,1.0,,1.0,1.0,1.0,,3.0,4.0,,,,,1.0,1.0,,,,,,,,1.0,1.0,,,,,1.0,2.0,,,,3.0,,1.0,1.0,,0.75,0.75,0.5,,,,,,,,,,,,,,120.0,13.0,11.333333333333334,13.0,11.333333333333334,,,,0.5,,,,,0.5,1.0,1.0,,0.5,1.0,0.4569,,,,,12.6,22.1,,,,,,,,,,,,,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2012,2012,True
