EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGA,Corner3FGA,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,PtsUnassisted2s,NonHeaveArc3FGA,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,Fg2Pct,EfgPct,TsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,SecondChanceArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,PenaltyArc3FGA,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,Fg2aBlocked,OffThreePtRebounds,FTDefRebounds,BadPassSteals,BadPassOutOfBoundsTurnovers,BlockingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,PenaltyTurnovers,FTOffRebounds,OffFTReboundPct,OffShortMidRangeReboundPct,PenaltyAtRimFGM,LongMidRangeFGM,PenaltyFG2M,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,2pt And 1 Free Throw Trips,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg2Pct,PenaltyEfgPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyAtRimAccuracy,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceAtRimFGM,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG2M,SecondChanceFG3M,PtsUnassisted3s,PtsPutbacks,Corner3Assists,ShortMidRangeAssists,SelfOReb,StepOutOfBoundsTurnovers,SecondChanceTurnovers,BlockingFouls,Charge Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockedAtRim,BlockedLongMidRange,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,ShortMidRangePctBlocked,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,PenaltyCorner3FGA,3SecondViolations,LongMidRangePctBlocked,PenaltyCorner3Frequency,Loose Ball Fouls,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,SecondChanceAtRimPctAssisted,SecondChanceArc3PctAssisted,Charge Fouls Drawn,HeaveAttempts,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedCorner3,Technical Free Throw Trips,BlockedArc3,Arc3PctBlocked,team_id,year,season,team_vs
100656-100721-201062-201909-202259,1611661329,"Ruth Riley, Swin Cash, Shay Murphy, Sonja Petrovic, Epiphanny Prince","Riley, Cash, Murphy, Petrovic, Prince",100656-100721-201062-201909-202259,CHI,293.0,3,5.0,6.0,9.0,7.0,,,16.0,1.0,1.0,4.0,,,,6.0,7.0,,1.0,13.0,7.0,,6.0,,,3.0,1.0,4.0,,4.0,,,1.0,1.0,1.0,,,1.0,2.0,,3.0,2.0,1.0,1.0,13.0,0.8571428571428571,0.8571428571428571,0.9285714285714286,,0.5,1.0,,1.0,1.0,,,,,1.0,78.63481228668941,16.444444444444443,20.714285714285715,16.444444444444443,20.714285714285715,0.14285714285714285,1.0,1.0,0.5714285714285714,,,,0.14285714285714285,0.4118428571428571,,0.14285714285714285,0.14285714285714285,12.614285714285714,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2857142857142857,0.5,0.5,,,,,,,,,,,,,4.0,,6.0,3.0,3.0,1.0,2.0,6.0,1.0,,,1.0,1.0,0.5,0.5,,,1.0,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1611661329,2012,2012,True
100656-100721-201477-201480-201909,1611661329,"Ruth Riley, Swin Cash, Tamera Young, Sylvia Fowles, Sonja Petrovic","Riley, Cash, Young, Fowles, Petrovic",100656-100721-201477-201480-201909,CHI,77.0,1,1.0,,3.0,3.0,1.0,,6.0,,,1.0,,,,1.0,1.0,,1.0,3.0,3.0,,2.0,,,,1.0,2.0,,2.0,,,,,1.0,,,,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,0.75,,,1.0,,,1.0,,,,,,112.2077922077922,11.333333333333334,14.333333333333334,11.333333333333334,14.333333333333334,,,,1.0,,,,,0.4374,,0.5,0.5,16.5,,3.0,,,,,,,,,1.0,,1.0,3.0,,,1.0,,,,,3.0,3.0,,,0.75,,,1.0,,,,,,,,,,0.4374,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2012,2012,True
100656-100721-201477-202259-202670,1611661329,"Ruth Riley, Swin Cash, Tamera Young, Epiphanny Prince, Carolyn Swords","Riley, Cash, Young, Prince, Swords",100656-100721-201477-202259-202670,CHI,403.0,1,7.0,-1.0,11.0,11.0,4.0,2.0,22.0,2.0,3.0,3.0,2.0,2.0,,3.0,8.0,4.0,,9.0,10.0,,2.0,2.0,2.0,,4.0,4.0,2.0,6.0,1.0,1.0,1.0,1.0,,,,,1.0,,1.0,2.0,,,7.0,0.375,0.375,0.375,0.3333333333333333,1.0,0.6666666666666666,0.4,,0.5714285714285714,0.25,,,0.5,,78.61042183622828,17.818181818181817,18.818181818181817,15.545454545454545,16.636363636363637,0.25,0.6666666666666666,0.6666666666666666,0.25,0.16666666666666666,0.16666666666666666,,0.5833333333333334,0.4543625,0.32005,,,8.9,21.4,2.0,,1.0,,2.0,,2.0,,2.0,1.0,1.0,,2.0,,,,,,,,2.0,2.0,,0.5,0.5,,,,,,,0.16666666666666666,,,,0.5,,0.52685,0.2222222222222222,0.2222222222222222,0.18181818181818182,,,,1.0,1.0,1.0,1.0,4.0,2.0,3.0,1.0,1.0,7.0,,,,,,0.6666666666666666,0.6666666666666666,1.0,0.5,0.75,,0.5,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,,1.0,,3.0,1.0,1.0,1.0,,1.0,0.25,,0.25,0.5,0.5,1.0,,0.5,,,,,,1.0,,,,,,,,,,,,1.0,,,,,0.5,0.5,,,,,,,,,,,,,,1.0,,,0.5,,,,,,,,,,,,,,,,,,,1611661329,2012,2012,True
100656-100973-201062-201477-202259,1611661329,"Ruth Riley, Le'coe Willingham, Shay Murphy, Tamera Young, Epiphanny Prince","Riley, Willingham, Murphy, Young, Prince",100656-100973-201062-201477-202259,CHI,702.0,5,12.0,2.0,21.0,20.0,9.0,1.0,41.0,3.0,3.0,4.0,,4.0,,9.0,11.0,4.0,,24.0,22.0,,8.0,4.0,1.0,1.0,3.0,4.0,1.0,5.0,2.0,1.0,2.0,1.0,1.0,,1.0,1.0,3.0,1.0,2.0,3.0,,,22.0,0.8181818181818182,0.8,0.8,0.26666666666666666,0.6666666666666666,0.6,0.5,0.5,0.5714285714285714,0.25,1.0,,0.5,0.5,84.1025641025641,16.523809523809526,17.75,16.476190476190474,17.25,0.2,1.0,1.0,0.26666666666666666,,0.26666666666666666,,0.4666666666666667,0.46936,0.6459,,,9.936363636363636,22.025,13.0,1.0,1.0,3.0,4.0,3.0,1.0,,2.0,5.0,3.0,,11.0,,,,1.0,,,,11.0,13.0,,1.0,0.6875,,,,,,,0.26666666666666666,0.75,0.75,1.0,0.125,0.375,0.4581375,0.08333333333333333,0.4583333333333333,0.6190476190476191,3.0,,,,1.0,3.0,4.0,10.0,5.0,7.0,1.0,2.0,16.0,,1.0,,1.0,,0.5555555555555556,0.625,0.8,0.6875,1.0,,0.3333333333333333,0.75,0.75,0.6666666666666666,1.0,2.0,1.0,2.0,1.0,6.0,2.0,2.0,2.0,,1.0,0.5,0.3333333333333333,0.5,0.5,0.5,1.0,0.3333333333333333,0.5,1.0,,,,,1.0,,,2.0,,2.0,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,0.6666666666666666,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1611661329,2012,2012,True
100656-201062-201477-201480-202664,1611661329,"Ruth Riley, Shay Murphy, Tamera Young, Sylvia Fowles, Courtney Vandersloot","Riley, Murphy, Young, Fowles, Vandersloot",100656-201062-201477-201480-202664,CHI,115.0,1,2.0,-2.0,4.0,4.0,,,8.0,1.0,1.0,,,,,2.0,3.0,,,4.0,6.0,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,4.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,,1.0,,,,,,,,,,100.17391304347825,16.25,12.5,16.25,12.5,0.3333333333333333,1.0,1.0,,,,,0.3333333333333333,0.3741666666666667,,,,7.366666666666667,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,0.5,0.5,,,,,,,,,,,,,,,4.0,2.0,2.0,1.0,,4.0,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2012,2012,True
100656-201477-201909-202664-202670,1611661329,"Ruth Riley, Tamera Young, Sonja Petrovic, Courtney Vandersloot, Carolyn Swords","Riley, Young, Petrovic, Vandersloot, Swords",100656-201477-201909-202664-202670,CHI,94.0,2,2.0,1.0,4.0,3.0,2.0,1.0,7.0,,1.0,1.0,,,,1.0,3.0,,1.0,3.0,2.0,,,,1.0,,2.0,2.0,1.0,3.0,,,,,1.0,,,1.0,1.0,,,1.0,2.0,1.0,2.0,0.3333333333333333,0.3333333333333333,0.375,,,0.5,0.5,,0.4,0.5,,0.5,0.5,,107.23404255319149,10.25,17.666666666666668,10.0,13.333333333333334,0.3333333333333333,,,0.3333333333333333,,,,0.3333333333333333,0.5092333333333333,,0.25,0.25,9.666666666666666,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,0.5,,,,,,1.0,,0.3333333333333333,,,,,,,0.3333333333333333,,,,,,,,1.0,,2.0,1.0,1.0,,1.0,2.0,,1.0,,1.0,1.0,1.0,1.0,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2012,2012,True
100721-201062-201477-202664-202670,1611661329,"Swin Cash, Shay Murphy, Tamera Young, Courtney Vandersloot, Carolyn Swords","Cash, Murphy, Young, Vandersloot, Swords",100721-201062-201477-202664-202670,CHI,871.0,5,15.0,-2.0,29.0,27.0,1.0,2.0,56.0,3.0,4.0,3.0,2.0,3.0,,11.0,17.0,5.0,6.0,31.0,33.0,,4.0,3.0,2.0,2.0,9.0,11.0,2.0,13.0,1.0,,2.0,1.0,3.0,,1.0,2.0,5.0,5.0,9.0,7.0,9.0,3.0,27.0,0.6470588235294118,0.5681818181818182,0.5769230769230769,0.22727272727272727,0.4,0.6428571428571429,0.3333333333333333,1.0,0.6875,0.2,,0.6666666666666666,0.3333333333333333,1.0,92.58323765786452,14.379310344827585,16.814814814814813,14.10344827586207,15.88888888888889,0.18181818181818182,0.75,0.75,0.13636363636363635,0.09090909090909091,0.13636363636363635,,0.4090909090909091,0.47914545454545454,0.3101,0.12,0.15,7.6647058823529415,22.240000000000002,11.0,,1.0,5.0,10.0,2.0,1.0,2.0,4.0,6.0,3.0,6.0,14.0,1.0,,,1.0,,1.0,1.0,14.0,11.0,1.0,1.0,0.5416666666666666,0.058823529411764705,,,,1.0,,0.45454545454545453,0.5,0.5555555555555556,,0.1111111111111111,0.2222222222222222,0.45636111111111105,0.12903225806451613,0.45161290322580644,0.3793103448275862,1.0,,,0.2,,3.0,4.0,18.0,9.0,9.0,2.0,3.0,18.0,,1.0,,1.0,,0.8181818181818182,0.8181818181818182,0.6666666666666666,0.4444444444444444,0.8,,0.6666666666666666,1.0,1.0,1.0,,1.0,,1.0,,,1.0,,,,,0.2,,0.2,0.3333333333333333,0.3333333333333333,,,0.3333333333333333,,,,,,1.0,,3.0,,,4.0,,,,,,,,1.0,1.0,,,1.0,1.0,0.1,,,,0.8,,,,,,,,,1.0,,,0.1111111111111111,2.0,,,,,,,,,,,,,,,1.0,,,1611661329,2012,2012,True
100721-201062-201480-201909-202259,1611661329,"Swin Cash, Shay Murphy, Sylvia Fowles, Sonja Petrovic, Epiphanny Prince","Cash, Murphy, Fowles, Petrovic, Prince",100721-201062-201480-201909-202259,CHI,312.0,2,5.0,-3.0,7.0,10.0,2.0,,17.0,,,4.0,2.0,2.0,,2.0,4.0,4.0,,4.0,7.0,1.0,2.0,2.0,1.0,2.0,4.0,6.0,2.0,8.0,,,1.0,,,,1.0,,1.0,,2.0,2.0,,,4.0,0.5,0.25,0.25,0.5,1.0,0.8,0.5,0.6666666666666666,0.75,0.3333333333333333,0.5,1.0,1.0,0.5,78.46153846153845,19.142857142857142,17.8,18.285714285714285,17.2,,,,0.5,0.25,0.25,,0.5,0.458125,0.52905,,,16.0,21.85,1.0,,,,,,,,,1.0,,,2.0,,1.0,,,,,,2.0,1.0,,,1.0,,,,0.25,,,,,,,,,0.4511,,0.5,0.14285714285714285,,,,,,2.0,1.0,2.0,1.0,1.0,,1.0,2.0,,1.0,,1.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,0.5,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2012,2012,True
100973-201062-201477-202664-202670,1611661329,"Le'coe Willingham, Shay Murphy, Tamera Young, Courtney Vandersloot, Carolyn Swords","Willingham, Murphy, Young, Vandersloot, Swords",100973-201062-201477-202664-202670,CHI,267.0,5,4.0,5.0,9.0,9.0,2.0,2.0,18.0,2.0,3.0,2.0,,2.0,,4.0,6.0,2.0,2.0,10.0,5.0,,,2.0,1.0,,4.0,4.0,2.0,6.0,2.0,2.0,,,1.0,,,,1.0,,,4.0,4.0,2.0,8.0,0.6666666666666666,0.5,0.5,0.25,,0.8,0.5,,0.6666666666666666,0.5,1.0,1.0,1.0,,97.07865168539325,11.777777777777779,17.88888888888889,11.222222222222221,17.666666666666668,0.375,0.6666666666666666,0.6666666666666666,0.25,,0.25,,0.625,0.5447125,0.4663,0.2,0.25,8.316666666666666,23.65,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,2.0,2.0,1.0,,2.0,,1.0,,,1.0,,,2.0,2.0,,0.5,0.3333333333333333,,,,0.5,,0.5,0.125,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,0.42558333333333337,0.2,0.2,0.2222222222222222,,,,,,1.0,1.0,8.0,4.0,4.0,2.0,1.0,8.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.6666666666666666,1.0,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,0.5,0.5,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2012,2012,True
100656-201062-201909-202259-202664,1611661329,"Ruth Riley, Shay Murphy, Sonja Petrovic, Epiphanny Prince, Courtney Vandersloot","Riley, Murphy, Petrovic, Prince, Vandersloot",100656-201062-201909-202259-202664,CHI,245.0,2,4.0,3.0,8.0,10.0,2.0,1.0,18.0,1.0,1.0,1.0,1.0,1.0,,3.0,3.0,2.0,1.0,13.0,10.0,,,1.0,,,3.0,4.0,1.0,5.0,1.0,1.0,2.0,2.0,1.0,,,,3.0,2.0,2.0,1.0,2.0,1.0,11.0,1.0,1.2,1.0833333333333333,0.4,0.6666666666666666,0.75,,,0.75,,,,1.0,,105.79591836734694,16.125,11.6,14.375,10.4,0.2,1.0,1.0,0.2,0.2,0.2,,0.6,0.41936999999999997,0.3045,0.16666666666666666,0.25,10.533333333333333,23.1,4.0,,1.0,1.0,1.0,,1.0,,2.0,2.0,1.0,,7.0,,,1.0,,1.0,,,7.0,4.0,,1.0,1.1666666666666667,,,1.0,,,,0.2,1.0,1.0,,0.3333333333333333,,0.41045,0.15384615384615385,0.5384615384615384,0.5,1.0,1.0,1.0,,1.0,1.0,2.0,6.0,3.0,5.0,1.0,1.0,12.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.1666666666666667,,,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,6.0,1.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,1.0,,,0.3333333333333333,,1.0,1.0,,,,,,,,,,,,,,,,1611661329,2012,2012,True
100973-201062-201480-201909-202259,1611661329,"Le'coe Willingham, Shay Murphy, Sylvia Fowles, Sonja Petrovic, Epiphanny Prince","Willingham, Murphy, Fowles, Petrovic, Prince",100973-201062-201480-201909-202259,CHI,226.0,3,4.0,-4.0,7.0,8.0,1.0,3.0,15.0,1.0,2.0,4.0,,1.0,,2.0,7.0,1.0,,4.0,8.0,,2.0,1.0,2.0,1.0,1.0,2.0,3.0,5.0,2.0,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,,2.0,0.2857142857142857,0.25,0.25,0.125,1.0,0.3333333333333333,0.4,0.5,0.4,0.5,,,0.5,0.5,95.57522123893806,15.142857142857142,15.0,12.0,13.0,0.25,0.5,1.0,0.5,,0.125,,0.375,0.4471375,0.43235,,,10.257142857142856,22.9,4.0,1.0,1.0,,1.0,,2.0,,2.0,3.0,,,2.0,1.0,1.0,,2.0,,,,2.0,4.0,1.0,0.5,0.3333333333333333,0.14285714285714285,0.5,,1.0,1.0,1.0,0.125,,,0.5,0.3333333333333333,,0.45303333333333334,0.5,0.5,0.5714285714285714,1.0,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,2.0,,1.0,,1.0,,0.5,1.0,0.3333333333333333,0.3333333333333333,,,,0.25,0.25,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,2.0,,,,,1.0,,,,1.0,,1.0,,,0.5,0.5,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2012,2012,True
100973-201062-201480-202259-202664,1611661329,"Le'coe Willingham, Shay Murphy, Sylvia Fowles, Epiphanny Prince, Courtney Vandersloot","Willingham, Murphy, Fowles, Prince, Vandersloot",100973-201062-201480-202259-202664,CHI,50.0,2,1.0,4.0,1.0,2.0,2.0,,3.0,,,,,1.0,,,,1.0,1.0,4.0,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,1.0,2.0,,4.0,,1.5,1.0,1.0,,,,,,,,,,,86.39999999999999,18.0,16.0,18.0,16.0,,,,,,1.0,,1.0,0.48975,,,,,22.6,1.0,,,,,1.0,,,,,1.0,1.0,4.0,,,,,,,1.0,4.0,1.0,1.0,,1.0,,,,,,,,,,,,1.0,0.48975,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2012,2012,True
100973-201062-201909-202259-202670,1611661329,"Le'coe Willingham, Shay Murphy, Sonja Petrovic, Epiphanny Prince, Carolyn Swords","Willingham, Murphy, Petrovic, Prince, Swords",100973-201062-201909-202259-202670,CHI,137.0,1,2.0,-4.0,4.0,4.0,4.0,1.0,8.0,,2.0,2.0,,,,1.0,4.0,,,2.0,6.0,,2.0,,1.0,,,,1.0,1.0,,,,,1.0,,,1.0,1.0,,1.0,,,,2.0,0.25,0.25,0.25,,,,0.3333333333333333,,,0.3333333333333333,,,,,84.08759124087592,21.25,13.0,20.75,12.5,0.5,,,0.5,,,,0.5,0.414475,,,,10.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2012,2012,True
100973-201062-202259-202664-202670,1611661329,"Le'coe Willingham, Shay Murphy, Epiphanny Prince, Courtney Vandersloot, Carolyn Swords","Willingham, Murphy, Prince, Vandersloot, Swords",100973-201062-202259-202664-202670,CHI,186.0,4,3.0,,7.0,7.0,5.0,2.0,14.0,1.0,2.0,,,,,3.0,6.0,,2.0,8.0,8.0,,4.0,,2.0,1.0,2.0,3.0,2.0,5.0,1.0,,2.0,2.0,1.0,,,,3.0,1.0,1.0,2.0,2.0,1.0,4.0,0.5,0.5,0.5714285714285714,,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,,1.0,,1.0,108.38709677419355,15.571428571428571,11.0,15.0,11.0,0.3333333333333333,0.5,0.5,,,,,0.3333333333333333,0.41336666666666666,0.3899,0.14285714285714285,0.14285714285714285,5.566666666666666,,3.0,,1.0,2.0,4.0,,1.0,2.0,4.0,2.0,,,4.0,,,,1.0,1.0,,,4.0,3.0,,1.0,1.0,,,,,1.0,,0.6666666666666666,0.5,0.5,,0.5,,0.35265,0.5,0.5,0.42857142857142855,2.0,,,0.5,1.0,,2.0,2.0,1.0,1.0,1.0,,2.0,,,,,,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2012,2012,True
100973-201477-201480-201909-202664,1611661329,"Le'coe Willingham, Tamera Young, Sylvia Fowles, Sonja Petrovic, Courtney Vandersloot","Willingham, Young, Fowles, Petrovic, Vandersloot",100973-201477-201480-201909-202664,CHI,569.0,5,9.0,-10.0,19.0,19.0,1.0,1.0,38.0,1.0,8.0,3.0,1.0,2.0,,2.0,13.0,3.0,2.0,9.0,19.0,,4.0,2.0,,,2.0,3.0,1.0,4.0,5.0,2.0,2.0,2.0,1.0,,,,3.0,3.0,5.0,4.0,2.0,,7.0,0.15384615384615385,0.21875,0.2647058823529412,0.1875,0.6666666666666666,0.6666666666666666,,,0.6666666666666666,0.07692307692307693,,1.0,,,96.16871704745168,17.210526315789473,12.736842105263158,17.210526315789473,11.631578947368421,0.5,0.125,0.16666666666666666,0.1875,0.0625,0.125,,0.6875,0.47989375,,,,6.592307692307693,22.166666666666668,1.0,,,,2.0,1.0,,2.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,,1.0,2.0,1.0,1.0,1.0,0.5,0.15384615384615385,0.25,1.0,0.5,,0.5,0.125,,,,,1.0,0.36405,0.2222222222222222,0.2222222222222222,0.05263157894736842,,,,,,1.0,,,,1.0,,,3.0,,1.0,,1.0,,,,,,1.0,,,0.3333333333333333,0.3333333333333333,,,,,1.0,,3.0,,1.0,,,1.0,0.3333333333333333,,0.3333333333333333,,,,,,,1.0,,,,,,,,1.0,,,,,,,,1.0,1.0,,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1611661329,2012,2012,True
