EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,DefPoss,TotalPoss,Pace,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,Minutes,PlusMinus,OffPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyFtPoints,PtsAssisted3s,Fg2aBlocked,ThreePtAssists,Arc3Assists,LostBallSteals,BadPassTurnovers,SecondChanceTurnovers,Assisted3sPct,FG2APctBlocked,AtRimPctBlocked,Arc3PctAssisted,Charge Fouls Drawn,ShortMidRangeFGM,ShortMidRangeFGA,OffThreePtRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,ShootingFouls,BlockingFouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,OffThreePtReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SelfOReb,OffShortMidRangeReboundPct,SelfORebPct,SecondChanceAtRimFGM,SecondChanceFG2M,SecondChanceFtPoints,PtsPutbacks,ShortMidRangeAssists,Loose Ball Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,OffLongMidRangeReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,Fg3aBlocked,FTDefRebounds,Charge Fouls,BlockingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,DefFTReboundPct,Corner3FGM,Corner3Assists,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,OffCorner3ReboundPct,Blocked3s,BlockedArc3,PenaltyCorner3FGM,Offensive Fouls,BlockedLongMidRange,BlockedShortMidRange,ShortMidRangePctBlocked,DefCorner3ReboundPct,PenaltyCorner3Accuracy,HeaveAttempts,StepOutOfBoundsTurnovers,Offensive Fouls Drawn,SecondChanceArc3PctAssisted,LostBallOutOfBoundsTurnovers,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,Travels,3SecondViolations,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,LongMidRangePctBlocked,team_id,year,season,team_vs
100628-100646-201896-201919-202656,1611661325,"Tammy Sutton-Brown, Tamika Catchings, Briann January, Shavonte Zellous, Jeanette Pohlen-Mavunga","Sutton-Brown, Catchings, January, Zellous, Pohlen-Mavunga",100628-100646-201896-201919-202656,IND,68.0,1,1.0,3,63.529411764705884,32.0,32.0,1.0,-2.0,2.0,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,1.0,,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,1.0,,,,,,,,,,,18.0,11.0,,,,,0.5,,,,0.5,,,,,,,,,,,,,0.5,,0.5276,0.3853,,,,,,,18.2,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2012,2012,False
100628-100666-101039-201503-201896,1611661325,"Tammy Sutton-Brown, Katie Douglas, Erin Phillips, Erlana Larkins, Briann January","Sutton-Brown, Douglas, Phillips, Larkins, January",100628-100666-101039-201503-201896,IND,165.0,1,5.0,10,87.27272727272727,17.8,17.2,3.0,,5.0,,3.0,2.0,1.0,2.0,1.0,,,,,,,,,3.0,,1.0,,,1.0,3.0,,3.0,,2.0,2.0,1.0,,1.0,,,,,,,,2.0,,3.0,,,,,,,1.0,,,3.0,3.0,3.0,6.0,1.0,,1.0,,2.0,,1.0,,,,,,,2.0,,,,,,,,,,0.3333333333333333,,0.16666666666666666,,,0.16666666666666666,,,0.5,0.5,,0.75,0.5,,0.75,0.6,,1.0,,0.5,,15.2,12.6,0.3333333333333333,0.5,1.0,,,,,,,0.5,,,0.5,,0.5,,,,,,,0.8333333333333334,,0.5518416666666667,0.6165,,,,,,,2.6999999999999997,21.96666666666667,,,,1.0,,,1.0,1.0,1.0,,0.3333333333333333,0.5,,,,1.0,2.0,1.0,1.0,,,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.16666666666666666,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2012,2012,False
100628-100666-101039-201503-201919,1611661325,"Tammy Sutton-Brown, Katie Douglas, Erin Phillips, Erlana Larkins, Shavonte Zellous","Sutton-Brown, Douglas, Phillips, Larkins, Zellous",100628-100666-101039-201503-201919,IND,116.0,1,4.0,8,99.3103448275862,11.75,9.75,2.0,-2.0,4.0,,,2.0,1.0,3.0,,,,,1.0,,,,,,,,,,1.0,4.0,,,,2.0,4.0,,,,,,,,,,,2.0,,,,,,,,,2.0,,,1.0,1.0,2.0,3.0,1.0,,1.0,1.0,1.0,,,1.0,,2.0,1.0,,,2.0,,,,,,,,,,0.25,,0.25,,,0.2,,,,1.0,,0.5,0.6666666666666666,,0.3333333333333333,0.6666666666666666,0.5,1.0,,,,17.25,15.0,0.75,0.3333333333333333,0.5,,0.25,,,,,,,,,,,,,,,,,0.75,,0.493075,,,0.2,0.2,,,,5.35,,,,,1.0,,,1.0,,1.0,,0.25,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2012,2012,False
100628-100666-201503-201896-201919,1611661325,"Tammy Sutton-Brown, Katie Douglas, Erlana Larkins, Briann January, Shavonte Zellous","Sutton-Brown, Douglas, Larkins, January, Zellous",100628-100666-201503-201896-201919,IND,563.0,3,17.0,34,86.96269982238012,15.529411764705882,14.823529411764707,9.0,,17.0,2.0,1.0,3.0,3.0,3.0,1.0,,,4.0,6.0,,,,,3.0,,,,,9.0,12.0,,3.0,3.0,21.0,21.0,1.0,,,3.0,,1.0,,,2.0,8.0,10.0,,3.0,,4.0,4.0,1.0,1.0,8.0,3.0,,,3.0,4.0,3.0,7.0,2.0,1.0,,,3.0,,5.0,5.0,,4.0,2.0,,,18.0,2.0,2.0,,0.4444444444444444,0.5,,,,,0.75,,0.6,1.0,,0.6176470588235294,0.75,0.5,0.2,,,0.6,1.0,,0.6,0.6,,0.5,0.6666666666666666,,,17.58823529411765,17.470588235294116,0.2,1.0,1.0,0.3333333333333333,0.4,0.6666666666666666,0.6666666666666666,0.25,,0.2,,,1.0,,,,,,,,,0.4,,0.45618333333333333,0.6138,0.2241,0.11764705882352941,0.14285714285714285,,0.14285714285714285,0.09523809523809523,11.125,21.666666666666668,0.11764705882352941,2.0,,,,,1.0,,,,,,,,2.0,3.0,,1.0,3.0,3.0,,,,,,,,,0.2,0.6666666666666666,0.6666666666666666,,1.0,,1.0,1.0,1.0,2.0,2.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2012,2012,False
100628-101039-201047-201919-202640,1611661325,"Tammy Sutton-Brown, Erin Phillips, Jessica Davenport, Shavonte Zellous, Karima Christmas-Kelly","Sutton-Brown, Phillips, Davenport, Zellous, Christmas-Kelly",100628-101039-201047-201919-202640,IND,75.0,1,2.0,4,76.8,14.5,14.5,1.0,,2.0,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,2.0,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,1.0,,1.0,,,1.0,1.0,1.0,,1.0,,,,,,,2.0,,,,,,,,,,1.0,,1.0,,,1.0,,,,1.0,,1.0,,,1.0,,,,,1.0,,23.0,23.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,0.4096,,,,,,,,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2012,2012,False
100628-101039-201503-201896-201919,1611661325,"Tammy Sutton-Brown, Erin Phillips, Erlana Larkins, Briann January, Shavonte Zellous","Sutton-Brown, Phillips, Larkins, January, Zellous",100628-101039-201503-201896-201919,IND,247.0,3,10.0,18,104.93927125506075,10.4,7.6,4.0,-1.0,8.0,5.0,6.0,2.0,,,,,,,3.0,,,,1.0,1.0,,,,,,3.0,1.0,1.0,4.0,7.0,8.0,,,,3.0,,3.0,,,3.0,,,,1.0,1.0,,1.0,,,3.0,2.0,,1.0,2.0,3.0,2.0,5.0,,,2.0,,2.0,1.0,,5.0,,6.0,2.0,,1.0,4.0,3.0,5.0,1.0,,,1.0,,,1.0,,,0.375,,,0.5,0.75,0.3,0.25,1.0,,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,,,1.0,,1.0,17.875,16.875,,,,,0.75,,,,,0.25,1.0,1.0,,,,,,,,,,0.25,1.0,0.4009875,,0.33559999999999995,0.3333333333333333,0.4,,0.42857142857142855,0.42857142857142855,17.400000000000002,21.4,0.625,3.0,3.0,,1.0,1.0,,2.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2012,2012,False
100628-101039-201503-201896-202656,1611661325,"Tammy Sutton-Brown, Erin Phillips, Erlana Larkins, Briann January, Jeanette Pohlen-Mavunga","Sutton-Brown, Phillips, Larkins, January, Pohlen-Mavunga",100628-101039-201503-201896-202656,IND,121.0,1,4.0,7,83.30578512396694,14.0,12.75,2.0,-1.0,3.0,1.0,4.0,,,,,,,1.0,1.0,1.0,,,,1.0,,,,1.0,1.0,1.0,1.0,2.0,,5.0,6.0,,,,,,,,1.0,,2.0,,,1.0,,1.0,2.0,,1.0,5.0,,,,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,5.0,,1.0,,1.0,1.0,0.5,,,0.5,1.0,,0.8333333333333334,,,0.8333333333333334,,,0.6666666666666666,,,0.5,,,0.5,,,,1.0,,,21.666666666666668,21.666666666666668,,,,,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,1.0,,0.6666666666666666,,0.4115333333333333,,0.25155,,,,,,17.9,22.05,0.3333333333333333,,3.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1611661325,2012,2012,False
100628-201047-201503-201919-202640,1611661325,"Tammy Sutton-Brown, Jessica Davenport, Erlana Larkins, Shavonte Zellous, Karima Christmas-Kelly","Sutton-Brown, Davenport, Larkins, Zellous, Christmas-Kelly",100628-201047-201503-201919-202640,IND,100.0,1,3.0,6,86.39999999999999,9.0,9.0,2.0,-1.0,3.0,2.0,3.0,1.0,,1.0,1.0,,,,,1.0,,,,,,,,,,1.0,,1.0,2.0,2.0,3.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,1.0,,1.0,1.0,2.0,,,,,,,2.0,2.0,,2.0,,,1.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,0.3333333333333333,,1.0,0.5,,,,,1.0,1.0,0.5,,,,,1.0,24.333333333333332,16.333333333333332,0.5,,,,,,,,0.5,,,,1.0,,,,,,,,,1.0,,0.418675,,,,,,,1.0,2.9,22.4,0.6666666666666666,2.0,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,1.0,,,,,,1.0,,0.5,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1611661325,2012,2012,False
100628-201047-201896-201919-202640,1611661325,"Tammy Sutton-Brown, Jessica Davenport, Briann January, Shavonte Zellous, Karima Christmas-Kelly","Sutton-Brown, Davenport, January, Zellous, Christmas-Kelly",100628-201047-201896-201919-202640,IND,142.0,1,7.0,12,121.69014084507042,9.285714285714286,9.285714285714286,2.0,-7.0,5.0,1.0,3.0,,,1.0,,,,,,,,,,,,,,,,2.0,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,2.0,,3.0,1.0,1.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.6666666666666666,,,,1.0,0.3333333333333333,,,,,,1.0,15.4,15.4,0.5,,,,,,,,,,,,,,,,,,,,,0.5,,0.5477,,,,,,,,6.7,,0.2,,,1.0,,,,2.0,,,0.5,1.0,,1.0,,1.0,,1.0,1.0,1.0,,,,1.0,1.0,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1611661325,2012,2012,False
100628-201503-201896-201919-202656,1611661325,"Tammy Sutton-Brown, Erlana Larkins, Briann January, Shavonte Zellous, Jeanette Pohlen-Mavunga","Sutton-Brown, Larkins, January, Zellous, Pohlen-Mavunga",100628-201503-201896-201919-202656,IND,132.0,1,4.0,7,76.36363636363636,15.0,15.0,2.0,4.0,3.0,,,1.0,2.0,4.0,2.0,,,,1.0,,,,,,,,,,2.0,5.0,,,,4.0,,2.0,,,2.0,,,,,,2.0,2.0,,,,1.0,1.0,1.0,,2.0,2.0,,1.0,2.0,3.0,2.0,5.0,1.0,,,,,,1.0,,,,,,,2.0,,,,0.5,0.5,,,,,0.4,,0.4,0.5,,0.4,0.5,,,,,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,,1.0,1.0,1.0,24.0,19.0,0.8,0.5,1.0,0.5,0.2,,,,,,,,1.0,,,,,,,,,0.8,,0.55214,0.6369,,,,,0.5,,4.2,,,,,2.0,,,1.0,,,,0.4,0.5,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,0.5,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2012,2012,False
100646-100666-101039-201047-201503,1611661325,"Tamika Catchings, Katie Douglas, Erin Phillips, Jessica Davenport, Erlana Larkins","Catchings, Douglas, Phillips, Davenport, Larkins",100646-100666-101039-201047-201503,IND,40.0,1,,1,36.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,36.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2012,2012,False
100646-100666-101039-201047-201919,1611661325,"Tamika Catchings, Katie Douglas, Erin Phillips, Jessica Davenport, Shavonte Zellous","Catchings, Douglas, Phillips, Davenport, Zellous",100646-100666-101039-201047-201919,IND,397.0,2,13.0,24,87.05289672544082,15.153846153846153,12.923076923076923,7.0,-7.0,11.0,4.0,1.0,2.0,3.0,4.0,1.0,,1.0,,2.0,,,,,1.0,,,,1.0,4.0,8.0,,1.0,2.0,10.0,17.0,3.0,,,2.0,1.0,3.0,,1.0,2.0,,8.0,,1.0,,,,,,,2.0,,,1.0,1.0,2.0,3.0,2.0,,1.0,,3.0,1.0,1.0,2.0,,3.0,2.0,,,8.0,2.0,4.0,,,,,,,,0.5,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.25,0.5,0.3333333333333333,0.25,0.1111111111111111,0.3333333333333333,,0.3333333333333333,0.5,,0.25,0.4,1.0,,1.0,,,18.181818181818183,16.0,0.4444444444444444,0.75,1.0,,0.2222222222222222,,,,,0.1111111111111111,,,0.3333333333333333,,,,0.25,,,0.25,,0.5555555555555556,,0.49110000000000004,0.45439999999999997,0.50685,0.2,0.2222222222222222,,0.2,0.2,7.1125,23.5,0.36363636363636365,,,1.0,,,2.0,1.0,,,0.125,0.25,,,1.0,2.0,,2.0,2.0,,,1.0,1.0,1.0,,,,,0.2222222222222222,0.5,0.5,,,,1.0,1.0,,2.0,,,1.0,,1.0,0.3333333333333333,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2012,2012,False
100646-100666-101039-201503-201896,1611661325,"Tamika Catchings, Katie Douglas, Erin Phillips, Erlana Larkins, Briann January","Catchings, Douglas, Phillips, Larkins, January",100646-100666-101039-201503-201896,IND,4069.0,7,118.0,236,83.51929220938806,17.991525423728813,16.26271186440678,68.0,1.0,118.0,11.0,10.0,17.0,13.0,32.0,5.0,,1.0,10.0,16.0,10.0,,2.0,5.0,22.0,1.0,4.0,,2.0,29.0,72.0,12.0,32.0,22.0,116.0,115.0,8.0,1.0,4.0,12.0,1.0,2.0,1.0,4.0,6.0,24.0,34.0,6.0,22.0,5.0,12.0,22.0,6.0,4.0,54.0,16.0,1.0,10.0,34.0,45.0,19.0,64.0,12.0,6.0,13.0,2.0,21.0,4.0,29.0,23.0,2.0,26.0,13.0,,1.0,104.0,6.0,11.0,2.0,0.41379310344827586,0.41379310344827586,0.375,0.25,0.25,0.375,0.4027777777777778,0.5,0.4519230769230769,0.375,0.4166666666666667,0.5,0.42857142857142855,0.42857142857142855,0.3076923076923077,0.6190476190476191,0.3333333333333333,0.5862068965517241,0.37209302325581395,0.6666666666666666,0.6027397260273972,0.2903225806451613,0.3684210526315789,0.631578947368421,0.6190476190476191,0.5,0.8,16.491525423728813,15.830508474576272,0.3076923076923077,0.40625,0.52,0.46153846153846156,0.15384615384615385,0.625,0.625,0.4,0.09615384615384616,0.21153846153846154,0.22727272727272727,0.22727272727272727,0.4166666666666667,,0.3333333333333333,0.25,0.16666666666666666,,0.3333333333333333,0.3333333333333333,,0.6153846153846154,0.22727272727272727,0.4928052884615385,0.5108318181818182,0.49155,0.11304347826086956,0.1566265060240964,,0.10344827586206896,0.05172413793103448,7.933333333333334,22.328125,0.09322033898305085,1.0,30.0,9.0,10.0,4.0,6.0,11.0,4.0,0.8333333333333334,0.125,0.21875,0.8,,6.0,24.0,2.0,2.0,8.0,7.0,,8.0,6.0,10.0,7.0,0.10526315789473684,0.125,0.7,0.23076923076923078,0.25,0.2727272727272727,3.0,0.3333333333333333,0.05660377358490566,2.0,3.0,3.0,,2.0,6.0,2.0,,4.0,0.375,0.5,0.3333333333333333,0.4,,1.0,1.0,1.0,,,1.0,7.0,6.0,0.7,0.7,0.8571428571428571,,2.0,2.0,1.0,1.0,1.0,1.0,0.08333333333333333,0.4,0.5,,,,,,,,,,,,,1611661325,2012,2012,False
100646-100666-101039-201503-201919,1611661325,"Tamika Catchings, Katie Douglas, Erin Phillips, Erlana Larkins, Shavonte Zellous","Catchings, Douglas, Phillips, Larkins, Zellous",100646-100666-101039-201503-201919,IND,242.0,2,9.0,19,113.05785123966942,15.0,15.0,4.0,2.0,10.0,2.0,,,2.0,2.0,,,,2.0,2.0,,,,,1.0,,,,1.0,4.0,4.0,,1.0,2.0,10.0,8.0,,,,,,,,1.0,1.0,4.0,4.0,,,,2.0,2.0,1.0,1.0,4.0,,,1.0,2.0,3.0,,3.0,1.0,,2.0,,4.0,,1.0,2.0,,3.0,1.0,,1.0,10.0,1.0,2.0,1.0,0.5,0.5,,,,,1.0,,0.8,,,0.8333333333333334,,0.25,0.2,0.5,,1.0,,1.0,1.0,,,,1.0,,1.0,10.7,10.7,0.4,1.0,1.0,0.5,0.4,1.0,1.0,0.5,,0.2,,,,,,,,,,1.0,,0.6,,0.4759,,,0.2,0.25,,,0.1,10.0,40.8,0.2,1.0,,,,,1.0,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,1611661325,2012,2012,False
100646-100666-101039-201503-202656,1611661325,"Tamika Catchings, Katie Douglas, Erin Phillips, Erlana Larkins, Jeanette Pohlen-Mavunga","Catchings, Douglas, Phillips, Larkins, Pohlen-Mavunga",100646-100666-101039-201503-202656,IND,144.0,1,8.0,16,160.0,5.25,4.25,2.0,-11.0,8.0,3.0,8.0,2.0,,1.0,,,1.0,,,,,,,1.0,,,,,,3.0,,1.0,,,11.0,,,,,,2.0,,,,,,,1.0,,,,,,,2.0,,,,,2.0,2.0,,,4.0,,6.0,3.0,2.0,2.0,,,,,,,,3.0,,,,,,,,,,,,,,,,0.25,0.6666666666666666,,,0.6666666666666666,,,0.5,1.0,,,,,12.75,12.5,0.25,,,,,,,,,0.25,,,,,,,0.5,,,,,0.5,,0.38715,,0.32025,,,,,,6.633333333333333,21.7,0.375,,,2.0,,,,4.0,2.0,,0.6666666666666666,,,,,2.0,,,2.0,1.0,,,,,,,,,0.5,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,1.0,,,,,,,,,,1611661325,2012,2012,False
100646-100666-201047-201503-202656,1611661325,"Tamika Catchings, Katie Douglas, Jessica Davenport, Erlana Larkins, Jeanette Pohlen-Mavunga","Catchings, Douglas, Davenport, Larkins, Pohlen-Mavunga",100646-100666-201047-201503-202656,IND,217.0,1,6.0,12,79.63133640552995,17.833333333333332,17.833333333333332,4.0,2.0,6.0,,,3.0,3.0,5.0,2.0,,,,,,,,,1.0,,,,,3.0,5.0,,1.0,2.0,8.0,6.0,2.0,,,6.0,,,,,,2.0,4.0,,1.0,,1.0,1.0,1.0,,2.0,2.0,,,3.0,3.0,3.0,6.0,,,2.0,,2.0,,,2.0,,2.0,1.0,,,2.0,,,,0.3333333333333333,0.5,,,,,0.6,,0.5,1.0,,0.5714285714285714,1.0,,0.16666666666666666,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,18.333333333333332,17.333333333333332,0.8333333333333334,0.6,0.6,0.3333333333333333,,,,,,0.16666666666666666,,,1.0,,,,,,,,,1.0,,0.5965666666666667,0.505,,0.14285714285714285,0.16666666666666666,,0.75,,2.1399999999999997,22.3,,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,2.0,,0.6666666666666666,2.0,2.0,2.0,2.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2012,2012,False
100646-100666-201047-201896-201919,1611661325,"Tamika Catchings, Katie Douglas, Jessica Davenport, Briann January, Shavonte Zellous","Catchings, Douglas, Davenport, January, Zellous",100646-100666-201047-201896-201919,IND,259.0,1,7.0,13,72.27799227799228,21.714285714285715,17.428571428571427,4.0,5.0,6.0,,,2.0,1.0,3.0,2.0,,,2.0,2.0,,,,2.0,2.0,1.0,1.0,,,3.0,6.0,2.0,2.0,,12.0,7.0,2.0,1.0,1.0,5.0,,,,,,,6.0,3.0,2.0,2.0,,1.0,,,3.0,3.0,,,1.0,1.0,3.0,4.0,1.0,,,,1.0,,2.0,2.0,,,,,,7.0,,,,,,1.0,1.0,,1.0,0.5,,0.75,0.8333333333333334,,0.75,0.8333333333333334,,0.25,,,0.25,1.0,,0.25,1.0,1.0,1.0,,,,17.833333333333332,13.833333333333334,0.375,0.3333333333333333,0.5,,0.25,1.0,1.0,,,0.25,1.0,1.0,0.6666666666666666,,0.3333333333333333,1.0,,,,,,0.625,1.0,0.44900625,0.5283,,,,,0.4166666666666667,,8.466666666666667,22.85,,,3.0,1.0,1.0,1.0,1.0,,,0.5,0.16666666666666666,0.3333333333333333,0.5,1.0,,1.0,,,1.0,,,1.0,1.0,1.0,1.0,,,1.0,0.125,,,,1.0,,1.0,1.0,,,,,,,,0.5,,,0.5,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,1611661325,2012,2012,False
