EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsPutbacks,Corner3Assists,OffThreePtRebounds,FTDefRebounds,OffRebounds,LostBallTurnovers,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefFTReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChancePointsPct,ShortMidRangeFGA,PtsAssisted2s,TwoPtAssists,AtRimAssists,OffTwoPtRebounds,Assisted2sPct,NonPutbacksAssisted2sPct,OffTwoPtReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,AtRimPctAssisted,ShortMidRangeFrequency,SecondChanceShotQualityAvg,LongMidRangeFGM,LongMidRangeFGA,SecondChanceCorner3FGA,FtPoints,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFtPoints,Fg2aBlocked,DefThreePtRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,FoulsDrawn,Charge Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,DefThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,SelfORebPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceCorner3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,DefAtRimReboundPct,PtsUnassisted3s,LostBallSteals,Offensive Fouls Drawn,ShortMidRangeFGM,ShortMidRangeAssists,Offensive Fouls,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,ShortMidRangePctBlocked,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,LongMidRangeAssists,StepOutOfBoundsTurnovers,Travels,BlockingFouls,Loose Ball Fouls,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,DefCorner3ReboundPct,BlocksRecoveredPct,LongMidRangePctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveAttempts,FTOffRebounds,Technical Free Throw Trips,OffFTReboundPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,team_id,year,season,team_vs
100396-100949-201911-202650-203014,1611661320,"DeLisha Milton-Jones, Alana Beard, Kristi Toliver, Jantel Lavender, Nneka Ogwumike","Milton-Jones, Beard, Toliver, Lavender, Ogwumike",100396-100949-201911-202650-203014,LAS,139.0,1,2.0,1.0,4,4.0,,8,1.0,1.0,,,,,,,1.0,3.0,,,4.0,3.0,,,,,,2.0,,,,,,,,1.0,2.0,3.0,1.0,,,,2.0,,1.0,1.0,2.0,,,,,,,0.3333333333333333,,0.3333333333333333,,0.5,,,,1.0,1.0,1.0,82.87769784172662,19.5,15.25,18.0,15.25,0.3333333333333333,1.0,1.0,,,,,,,,,0.3333333333333333,,0.4811,,,8.1,,,,1.0,1.0,1.0,,,,,1.0,1.0,2.0,,,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,,,1.0,1.0,,,0.5,1.0,,,,1.0,,,1.0,1.0,,,0.3333333333333333,0.6134,,1.0,,2.0,,,,,,,1.0,2.0,,,1.0,,2.0,1.0,,,,,,,,,,,,0.3333333333333333,,,,0.25,0.25,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2012,2012,True
100396-201496-201500-201911-202626,1611661320,"DeLisha Milton-Jones, Candace Parker, Nicky Anosike, Kristi Toliver, Jenna O'Hea","Milton-Jones, Parker, Anosike, Toliver, O'Hea",100396-201496-201500-201911-202626,LAS,98.0,1,2.0,5.0,3,3.0,3.0,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,,1.0,2.0,1.0,1.0,5.0,,3.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,2.0,,,,,,,,,5.0,5.0,3.0,1.0,1.0,1.0,1.0,0.5,0.5,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.3333333333333333,,1.0,0.5,,88.16326530612245,11.0,21.666666666666668,11.0,18.333333333333332,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.6666666666666666,1.0,0.47036666666666666,0.47036666666666666,1.0,4.4,22.2,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,1.0,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2012,2012,True
100396-201496-201911-202626-202650,1611661320,"DeLisha Milton-Jones, Candace Parker, Kristi Toliver, Jenna O'Hea, Jantel Lavender","Milton-Jones, Parker, Toliver, O'Hea, Lavender",100396-201496-201911-202626-202650,LAS,268.0,1,4.0,2.0,9,9.0,8.0,18,1.0,2.0,1.0,2.0,,1.0,,1.0,3.0,7.0,,1.0,10.0,8.0,3.0,7.0,,1.0,8.0,4.0,,,,,1.0,,2.0,4.0,4.0,5.0,1.0,1.0,,,,,,1.0,10.0,8.0,8.0,,,,,0.42857142857142855,0.42857142857142855,0.375,0.375,0.45,0.4444444444444444,0.125,,1.0,0.8,1.0,96.71641791044776,12.88888888888889,16.88888888888889,11.11111111111111,15.555555555555555,0.25,0.5,1.0,0.125,,,,0.25,0.5,0.125,,0.375,,0.4060714285714285,0.4060714285714285,0.8,11.257142857142856,53.7,0.8888888888888888,5.0,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,,,0.3333333333333333,0.3333333333333333,,,1.0,,0.25,0.3999,,3.0,,4.0,,,2.0,1.0,,,,,,,2.0,,5.0,1.0,1.0,1.0,0.14285714285714285,0.5,,,,,,,,0.375,,,,0.1111111111111111,0.125,1.0,,,,2.0,1.0,,,,,1.0,1.0,0.5,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,1611661320,2012,2012,True
100396-201496-201911-202626-203014,1611661320,"DeLisha Milton-Jones, Candace Parker, Kristi Toliver, Jenna O'Hea, Nneka Ogwumike","Milton-Jones, Parker, Toliver, O'Hea, Ogwumike",100396-201496-201911-202626-203014,LAS,87.0,1,1.0,4.0,3,2.0,,5,1.0,2.0,,,,1.0,,,2.0,3.0,,1.0,4.0,,,,,,,2.0,,1.0,,,1.0,,2.0,,,1.0,1.0,,,,,,,2.0,,,,,,,,0.6666666666666666,,0.5,,0.5,,0.25,,,,,82.75862068965517,14.666666666666666,21.5,6.0,15.5,0.5,0.5,0.5,0.25,,,,,,,,0.75,,0.4921625,,,7.8999999999999995,21.4,,,2.0,1.0,1.0,,,,,2.0,2.0,4.0,,,,,1.0,,1.0,1.0,1.0,,,0.5,,,,,,0.5,1.0,,,1.0,,2.0,1.0,1.0,1.0,0.5,0.5,1.0,,,1.0,,0.4065,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.25,1.0,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2012,2012,True
100396-201911-202626-202650-203014,1611661320,"DeLisha Milton-Jones, Kristi Toliver, Jenna O'Hea, Jantel Lavender, Nneka Ogwumike","Milton-Jones, Toliver, O'Hea, Lavender, Ogwumike",100396-201911-202626-202650-203014,LAS,170.0,1,3.0,,7,7.0,1.0,14,1.0,1.0,,,1.0,1.0,,,2.0,4.0,1.0,1.0,9.0,9.0,,,,,2.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,5.0,,,1.0,2.0,,2.0,1.0,2.0,,2.0,3.0,7.0,2.0,1.0,1.0,1.0,,1.0,0.5,,0.7,,0.75,1.0,0.2,1.0,,,,118.58823529411764,12.285714285714286,12.0,12.0,11.714285714285714,0.2,1.0,1.0,0.2,1.0,1.0,1.0,,,,,0.4,1.0,0.50246,,0.2222222222222222,8.95,22.3,0.14285714285714285,5.0,1.0,,,,,,,1.0,1.0,2.0,2.0,,,,1.0,1.0,1.0,1.0,1.0,,,0.5,,,,,,,,,,0.2222222222222222,2.0,2.0,1.0,1.0,1.0,0.5,1.0,0.5,,,1.0,0.4,0.4849,,1.0,,2.0,,,2.0,,,,,,,,2.0,,2.0,,1.0,1.0,,,,,,1.0,,,,0.2,,,,,,,,2.0,,1.0,,,1.0,,,0.5,0.5,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1611661320,2012,2012,True
100928-100949-201496-201889-201911,1611661320,"Ebony Hoffman, Alana Beard, Candace Parker, Marissa Coleman, Kristi Toliver","Hoffman, Beard, Parker, Coleman, Toliver",100928-100949-201496-201889-201911,LAS,237.0,1,4.0,-3.0,7,7.0,,14,2.0,4.0,,,,1.0,,,3.0,5.0,,1.0,6.0,9.0,,,,,,2.0,,1.0,,,2.0,,4.0,2.0,2.0,2.0,1.0,1.0,,,1.0,,,1.0,6.0,,,,,,,0.6,,0.5,,0.5,,0.16666666666666666,,0.6666666666666666,0.6666666666666666,,85.0632911392405,19.142857142857142,14.714285714285714,19.142857142857142,12.0,0.6666666666666666,0.5,0.5,0.16666666666666666,,,,,,,,0.8333333333333334,,0.48783333333333334,,,4.0600000000000005,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,2.0,1.0,,0.6666666666666666,0.6666666666666666,,,0.5,0.5,0.16666666666666666,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2012,2012,True
100928-100949-201496-201889-202626,1611661320,"Ebony Hoffman, Alana Beard, Candace Parker, Marissa Coleman, Jenna O'Hea","Hoffman, Beard, Parker, Coleman, O'Hea",100928-100949-201496-201889-202626,LAS,7.0,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,205.71428571428572,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,1611661320,2012,2012,True
100928-201889-201911-202626-203014,1611661320,"Ebony Hoffman, Marissa Coleman, Kristi Toliver, Jenna O'Hea, Nneka Ogwumike","Hoffman, Coleman, Toliver, O'Hea, Ogwumike",100928-201889-201911-202626-203014,LAS,132.0,1,2.0,2.0,5,4.0,3.0,9,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,7.0,5.0,1.0,1.0,1.0,2.0,5.0,,,2.0,1.0,,2.0,,4.0,,2.0,2.0,,,,,,,1.0,1.0,7.0,5.0,3.0,,0.5,0.5,0.5,0.6666666666666666,1.0,0.7,0.8333333333333334,0.7,0.8333333333333334,0.4,,,1.0,,98.18181818181817,18.0,10.5,18.0,10.5,0.2,1.0,1.0,0.4,0.5,0.5,,0.3333333333333333,1.0,0.6666666666666666,0.5,0.6,0.5,0.31649,0.31131666666666663,0.7142857142857143,8.433333333333334,26.85,0.6,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,2.0,1.0,,1.0,1.0,,,,1.0,0.4,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,3.0,,,1.0,1.0,,,,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2012,2012,True
100949-201496-201500-201911-202626,1611661320,"Alana Beard, Candace Parker, Nicky Anosike, Kristi Toliver, Jenna O'Hea","Beard, Parker, Anosike, Toliver, O'Hea",100949-201496-201500-201911-202626,LAS,72.0,1,1.0,-4.0,2,3.0,,5,,,,,,1.0,,,,1.0,,1.0,,4.0,,,,,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,0.5,,0.5,0.5,,100.0,21.5,9.666666666666666,21.5,9.333333333333334,,,,0.5,,,,,,,,0.5,,0.429275,,,14.6,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,1611661320,2012,2012,True
100949-201496-201500-202626-203040,1611661320,"Alana Beard, Candace Parker, Nicky Anosike, Jenna O'Hea, April Sykes","Beard, Parker, Anosike, O'Hea, Sykes",100949-201496-201500-202626-203040,LAS,443.0,1,7.0,-6.0,15,14.0,,29,2.0,4.0,,,2.0,3.0,,,4.0,10.0,2.0,4.0,14.0,20.0,,,,,,2.0,6.0,3.0,2.0,2.0,5.0,2.0,12.0,3.0,3.0,5.0,1.0,,1.0,1.0,2.0,,3.0,5.0,12.0,,,1.0,0.5,,0.5,0.4,,0.5,,0.5,,0.2857142857142857,0.5,0.6,0.5,,94.26636568848758,15.533333333333333,15.0,15.466666666666667,14.0,0.2857142857142857,0.5,0.5,0.21428571428571427,0.6666666666666666,0.6666666666666666,1.0,,,,,0.5714285714285714,0.6666666666666666,0.5101678571428572,,,9.99,21.6,,6.0,2.0,1.0,1.0,,1.0,,,1.0,1.0,2.0,,,1.0,,2.0,,1.0,1.0,1.0,,0.5,0.25,1.0,0.07142857142857142,,,,1.0,1.0,,,0.14285714285714285,3.0,6.0,3.0,2.0,1.0,0.75,0.75,0.16666666666666666,,0.6666666666666666,1.0,0.21428571428571427,,2.0,3.0,,,,,,,,,,1.0,,,,,,,,,,,,,0.5,,,,,0.21428571428571427,0.6666666666666666,0.6666666666666666,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,1.0,,1.0,,,,1.0,,1.0,1.0,1.0,,,,1.0,0.5,,,,,,,,,,,,,1611661320,2012,2012,True
100949-201496-201889-201911-203014,1611661320,"Alana Beard, Candace Parker, Marissa Coleman, Kristi Toliver, Nneka Ogwumike","Beard, Parker, Coleman, Toliver, Ogwumike",100949-201496-201889-201911-203014,LAS,243.0,1,4.0,-6.0,8,7.0,,15,1.0,1.0,,,1.0,3.0,,,1.0,3.0,1.0,4.0,5.0,11.0,,,,,,,3.0,3.0,1.0,1.0,2.0,1.0,5.0,,,1.0,1.0,1.0,2.0,2.0,2.0,,1.0,1.0,5.0,,,1.0,0.25,,0.25,0.3333333333333333,,0.35714285714285715,,0.35714285714285715,,0.5714285714285714,1.0,,,,88.88888888888889,18.5,13.571428571428571,16.125,9.142857142857142,0.14285714285714285,1.0,1.0,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,,,,,0.7142857142857143,0.3333333333333333,0.4802571428571429,,,8.0,22.65,,5.0,1.0,,,,1.0,,,,,,,,1.0,,1.0,,,,,,0.5,0.25,,0.14285714285714285,,,,,,,,,1.0,2.0,1.0,1.0,,1.0,1.0,,,,1.0,0.14285714285714285,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2012,2012,True
100949-201496-201889-202626-202650,1611661320,"Alana Beard, Candace Parker, Marissa Coleman, Jenna O'Hea, Jantel Lavender","Beard, Parker, Coleman, O'Hea, Lavender",100949-201496-201889-202626-202650,LAS,560.0,4,9.0,2.0,19,19.0,,38,6.0,10.0,,,,3.0,,,7.0,16.0,,3.0,19.0,17.0,,,,,,10.0,,3.0,,,2.0,,4.0,2.0,5.0,8.0,5.0,1.0,,,1.0,,2.0,4.0,19.0,,,,,,,0.4375,,0.3684210526315789,,0.4523809523809524,,0.15789473684210525,,0.6666666666666666,0.6666666666666666,1.0,97.71428571428571,15.947368421052632,13.526315789473685,13.789473684210526,12.631578947368421,0.5263157894736842,0.6,0.6,0.15789473684210525,,,,,,,,0.6842105263157895,,0.5045263157894737,,,6.73125,23.566666666666666,,,2.0,,,,,,,,2.0,,,,2.0,1.0,3.0,,,,,1.0,0.6666666666666666,0.25,,,,,,,,,,,3.0,4.0,2.0,2.0,1.0,0.2857142857142857,0.2857142857142857,0.1111111111111111,,,0.3333333333333333,0.15789473684210525,0.3231,1.0,3.0,,5.0,,,,,2.0,,1.0,1.0,,,5.0,,6.0,4.0,,,,,,0.6666666666666666,0.25,,0.6666666666666666,0.6666666666666666,,0.15789473684210525,0.3333333333333333,0.3333333333333333,,0.19047619047619047,0.2222222222222222,0.5,,4.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2012,2012,True
100949-201496-201911-202626-203014,1611661320,"Alana Beard, Candace Parker, Kristi Toliver, Jenna O'Hea, Nneka Ogwumike","Beard, Parker, Toliver, O'Hea, Ogwumike",100949-201496-201911-202626-203014,LAS,1088.0,3,18.0,-7.0,37,38.0,3.0,75,10.0,19.0,1.0,1.0,4.0,10.0,,1.0,13.0,26.0,6.0,15.0,46.0,53.0,1.0,1.0,,1.0,2.0,20.0,12.0,10.0,4.0,4.0,7.0,3.0,18.0,6.0,8.0,16.0,2.0,,2.0,,2.0,,7.0,13.0,37.0,2.0,3.0,0.6666666666666666,0.4,,0.4,0.5,1.0,0.5365853658536586,0.5,0.5476190476190477,0.5,0.36585365853658536,1.0,0.6,0.6363636363636364,0.75,99.26470588235294,16.43243243243243,12.631578947368421,15.783783783783784,12.289473684210526,0.4634146341463415,0.5263157894736842,0.5263157894736842,0.24390243902439024,0.4,0.4444444444444444,0.75,0.5,1.0,0.5,,0.8292682926829268,0.4,0.4879012195121951,0.3781,0.043478260869565216,5.657692307692307,22.946666666666665,0.08108108108108109,13.0,7.0,3.0,6.0,2.0,5.0,,,3.0,6.0,9.0,4.0,1.0,3.0,1.0,8.0,2.0,0.5,0.6428571428571429,0.6428571428571429,1.0,0.3333333333333333,0.38095238095238093,0.3333333333333333,0.12195121951219512,0.4,0.4,0.5,0.8571428571428571,0.5,,,0.1956521739130435,3.0,6.0,3.0,3.0,5.0,0.23076923076923078,0.2727272727272727,0.4166666666666667,,0.3333333333333333,0.3,0.07317073170731707,0.5647300000000001,2.0,4.0,,2.0,1.0,,,1.0,1.0,2.0,,,,1.0,7.0,,2.0,1.0,,,0.038461538461538464,,,1.0,0.5,0.5,0.3333333333333333,1.0,0.10526315789473684,0.0975609756097561,0.5,0.5,,0.023809523809523808,0.037037037037037035,0.6666666666666666,6.0,2.0,1.0,1.0,,,1.0,,0.3333333333333333,0.3333333333333333,0.5,,0.3333333333333333,,1.0,1.0,1.0,,,,,,,1.0,,1.0,1.0,,3.0,1.0,,,,,,0.14285714285714285,1.0,1.0,,,,,1.0,0.06666666666666667,0.1,1611661320,2012,2012,True
100949-201889-202626-202650-203014,1611661320,"Alana Beard, Marissa Coleman, Jenna O'Hea, Jantel Lavender, Nneka Ogwumike","Beard, Coleman, O'Hea, Lavender, Ogwumike",100949-201889-202626-202650-203014,LAS,51.0,1,1.0,2.0,1,1.0,,2,,,,,,,,,1.0,1.0,,,2.0,,,,,,,2.0,,,,,,,,,1.0,1.0,,,,,,,,,2.0,,,,,,,1.0,,1.0,,1.0,,,,,1.0,,56.470588235294116,26.0,25.0,26.0,25.0,,,,,,,,,,,,,,0.3467,,,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2012,2012,True
100949-201911-202626-202650-203014,1611661320,"Alana Beard, Kristi Toliver, Jenna O'Hea, Jantel Lavender, Nneka Ogwumike","Beard, Toliver, O'Hea, Lavender, Ogwumike",100949-201911-202626-202650-203014,LAS,36.0,1,1.0,-2.0,1,1.0,,2,,,,,,1.0,,,,,,1.0,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,80.0,18.0,18.0,18.0,18.0,,,,1.0,,,,,,,,1.0,,0.57585,,,,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2012,2012,True
201496-201889-201911-202626-202650,1611661320,"Candace Parker, Marissa Coleman, Kristi Toliver, Jenna O'Hea, Jantel Lavender","Parker, Coleman, Toliver, O'Hea, Lavender",201496-201889-201911-202626-202650,LAS,433.0,2,7.0,-3.0,13,12.0,,25,5.0,6.0,,,,3.0,,,8.0,11.0,,3.0,17.0,20.0,,,,,,10.0,,3.0,,,3.0,,6.0,1.0,1.0,2.0,2.0,2.0,,,,,1.0,2.0,15.0,,,,,,,0.7272727272727273,,0.5714285714285714,,0.6071428571428571,,0.21428571428571427,,0.3333333333333333,0.3333333333333333,,83.14087759815243,16.076923076923077,18.666666666666668,16.076923076923077,17.166666666666668,0.42857142857142855,0.8333333333333334,0.8333333333333334,0.21428571428571427,,,,,,,,0.6428571428571429,,0.5179107142857143,,,6.254545454545454,22.03333333333333,,,1.0,1.0,1.0,,,,,1.0,1.0,2.0,2.0,,,,1.0,,1.0,1.0,1.0,,,0.16666666666666666,,,,,,1.0,1.0,,,0.11764705882352941,3.0,6.0,3.0,2.0,1.0,0.375,0.42857142857142855,0.3333333333333333,1.0,0.5,0.4,0.21428571428571427,0.7279,1.0,2.0,,1.0,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,0.14285714285714285,0.5,0.5,,0.07142857142857142,0.09090909090909091,,,,,2.0,,,,1.0,,0.6666666666666666,0.6666666666666666,,,,,,,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,1611661320,2012,2012,True
201889-201911-202626-202650-203014,1611661320,"Marissa Coleman, Kristi Toliver, Jenna O'Hea, Jantel Lavender, Nneka Ogwumike","Coleman, Toliver, O'Hea, Lavender, Ogwumike",201889-201911-202626-202650-203014,LAS,226.0,3,4.0,7.0,7,8.0,1.0,15,1.0,1.0,,,1.0,2.0,,1.0,3.0,5.0,1.0,2.0,9.0,2.0,,,,1.0,,2.0,,2.0,1.0,,2.0,,4.0,3.0,4.0,4.0,,,,,,,,1.0,9.0,,1.0,,0.5,,0.5,0.6,,0.6428571428571429,,0.6428571428571429,,0.2857142857142857,,1.0,0.8,1.0,95.57522123893806,13.857142857142858,16.125,13.857142857142858,12.875,0.14285714285714285,1.0,1.0,0.2857142857142857,0.5,0.5,,,,1.0,,0.42857142857142855,0.5,0.48137857142857143,0.58395,,8.8,22.85,0.14285714285714285,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,2.0,1.0,,0.6666666666666666,0.6666666666666666,,,1.0,1.0,0.42857142857142855,,,1.0,,,,,,,1.0,,,,,,2.0,,,,,,,,,0.5,,,,0.5,,0.14285714285714285,,,,,,,3.0,,1.0,2.0,1.0,,,,,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2012,2012,True
