EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG3A,SecondChancePoints,PtsUnassisted2s,Fg2aBlocked,LongMidRangeAssists,OffThreePtRebounds,PenaltyTurnovers,Loose Ball Fouls Drawn,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceArc3Frequency,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,FTDefRebounds,BlockingFouls,Charge Fouls Drawn,RecoveredBlocks,ShortMidRangePctBlocked,DefFTReboundPct,BlocksRecoveredPct,Arc3FGM,NonHeaveArc3FGM,Arc3Assists,Loose Ball Fouls,OffShortMidRangeReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,OffCorner3ReboundPct,LostBallSteals,BadPassOutOfBoundsTurnovers,Travels,BlockingFoulsDrawn,SecondChanceAtRimFGM,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,PtsUnassisted3s,PtsPutbacks,SelfOReb,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,BlockedAtRim,SecondChanceFg3Pct,LongMidRangePctBlocked,SelfORebPct,SecondChanceAtRimAccuracy,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveAttempts,FTOffRebounds,OffFTReboundPct,LostBallOutOfBoundsTurnovers,SecondChanceAtRimPctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Blocked3s,BlockedArc3,Corner3PctBlocked,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyFG3M,PenaltyFg3Pct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyArc3FGM,Clear Path Fouls,BlockedLongMidRange,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3Accuracy,3SecondViolations,Technical Free Throw Trips,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
201487-202280-202663-203019-203041,1611661317,"Alexis Hornbuckle, Alexis Gray-Lawson, Krystal Thomas, Samantha Prahalis, Lynetta Kizer","Hornbuckle, Gray-Lawson, Thomas, Prahalis, Kizer",201487-202280-202663-203019-203041,PHO,646.0,2,11.0,4.0,23.0,22.0,5.0,1.0,6.0,45.0,3.0,6.0,2.0,,1.0,3.0,8.0,5.0,,,4.0,1.0,8.0,19.0,1.0,4.0,6.0,25.0,21.0,6.0,2.0,4.0,1.0,2.0,6.0,10.0,3.0,4.0,5.0,1.0,6.0,,1.0,2.0,13.0,3.0,1.0,5.0,6.0,6.0,12.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,,5.0,6.0,,,19.0,6.0,5.0,,,0.625,0.7142857142857143,1.0,0.25,0.25,0.42105263157894735,0.5,0.41304347826086957,0.4,0.4807692307692308,0.5,0.17391304347826086,0.6666666666666666,0.7142857142857143,0.2727272727272727,1.0,0.75,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,1.0,,100.30959752321981,14.869565217391305,13.818181818181818,12.73913043478261,13.681818181818182,0.2608695652173913,0.5,0.6,0.3333333333333333,0.34782608695652173,0.375,0.42857142857142855,0.6666666666666666,0.21739130434782608,,,,,0.17391304347826086,0.3333333333333333,0.2,,0.2,0.43478260869565216,0.47282391304347826,0.3840333333333333,0.49470000000000003,0.11538461538461539,,0.24,8.473684210526315,21.8,0.21739130434782608,2.0,,2.0,,6.0,6.0,2.0,2.0,3.0,1.0,,3.0,,,,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.10526315789473684,0.16666666666666666,1.0,0.6666666666666666,1.0,1.0,0.4,0.4,1.0,,0.13636363636363635,0.24,,1.0,,,0.125,,,1.0,1.0,1.0,,,0.25,0.25,1.0,0.25,,,,,,1.0,,,2.0,,2.0,,,,,,,,,,,0.5,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2012,2012,False
201487-201886-202663-203019-203046,1611661317,"Alexis Hornbuckle, DeWanna Bonner, Krystal Thomas, Samantha Prahalis, Briana Butler","Hornbuckle, Bonner, Thomas, Prahalis, Butler",201487-201886-202663-203019-203046,PHO,9.0,1,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,1.0,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,1.0,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,1.0,,,1.0,,,,,,,,,,,0.5,,,,,,,,,,,,,0.5,0.5,,,,1.0,0.58605,0.4293,,,,,1.7,23.0,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2012,2012,False
201487-201886-202663-203046-203069,1611661317,"Alexis Hornbuckle, DeWanna Bonner, Krystal Thomas, Briana Butler, Avery Warley-Talbert","Hornbuckle, Bonner, Thomas, Butler, Warley-Talbert",201487-201886-202663-203046-203069,PHO,63.0,1,1.0,,1.0,2.0,1.0,2.0,,3.0,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,2.0,,,2.0,2.0,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,68.57142857142857,16.0,23.5,16.0,8.5,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2012,2012,False
201501-201886-202280-202315-202663,1611661317,"Charde Houston, DeWanna Bonner, Alexis Gray-Lawson, Andrea Riley, Krystal Thomas","Houston, Bonner, Gray-Lawson, Riley, Thomas",201501-201886-202280-202315-202663,PHO,603.0,2,10.0,1.0,18.0,19.0,6.0,6.0,2.0,37.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,,1.0,5.0,2.0,2.0,8.0,2.0,6.0,8.0,18.0,17.0,2.0,1.0,3.0,2.0,,2.0,2.0,3.0,5.0,1.0,1.0,2.0,,1.0,,5.0,2.0,1.0,6.0,8.0,2.0,10.0,1.0,1.0,,,2.0,,2.0,3.0,5.0,,9.0,8.0,,,18.0,2.0,6.0,,,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.35714285714285715,0.2,0.5,0.2,0.42857142857142855,,0.5454545454545454,0.3333333333333333,1.0,0.5833333333333334,0.2222222222222222,0.5,0.75,0.5,0.3333333333333333,,88.35820895522387,14.0,18.473684210526315,13.666666666666666,16.736842105263158,0.14285714285714285,0.5,0.5,1.0,0.2857142857142857,0.25,0.25,,0.14285714285714285,0.07142857142857142,,,,0.35714285714285715,0.5,0.2,1.0,0.4,0.5714285714285714,0.45114642857142856,0.3873,0.45251,0.2222222222222222,,0.1111111111111111,8.1,23.150000000000002,0.3333333333333333,,,,,,2.0,,,,1.0,,4.0,,,,,,,,,,,,1.0,,,,,0.3333333333333333,,1.0,1.0,,,,0.5,,2.0,2.0,1.0,1.0,0.3333333333333333,0.4,0.4,0.5,0.4,,,,1.0,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2012,2012,False
201501-201886-202280-202315-203069,1611661317,"Charde Houston, DeWanna Bonner, Alexis Gray-Lawson, Andrea Riley, Avery Warley-Talbert","Houston, Bonner, Gray-Lawson, Riley, Warley-Talbert",201501-201886-202280-202315-203069,PHO,371.0,3,6.0,-3.0,12.0,11.0,3.0,1.0,1.0,23.0,1.0,1.0,,,,,,4.0,,,5.0,1.0,3.0,5.0,,5.0,4.0,10.0,13.0,,,,1.0,2.0,2.0,2.0,,5.0,1.0,,1.0,,1.0,,2.0,,1.0,2.0,3.0,1.0,4.0,1.0,1.0,,,1.0,,1.0,1.0,3.0,,2.0,4.0,,,10.0,2.0,3.0,1.0,,0.3333333333333333,0.3333333333333333,,,,0.6,,0.3,,0.4166666666666667,0.5,0.5,,0.5,,0.5,0.5,0.14285714285714285,,1.0,,,0.5,89.2722371967655,14.916666666666666,17.454545454545453,14.5,15.818181818181818,0.1,1.0,1.0,1.0,,,,,0.4,,,,,0.5,,,,1.0,0.6,0.46942500000000004,,0.53235,0.16666666666666666,,0.2,12.6,21.919999999999998,0.25,2.0,1.0,,1.0,,4.0,,,1.0,1.0,,2.0,2.0,1.0,2.0,,,,,,0.2,,0.2,,0.5,0.5,,1.0,0.2857142857142857,,,,,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1611661317,2012,2012,False
201501-201886-202663-203041-203046,1611661317,"Charde Houston, DeWanna Bonner, Krystal Thomas, Lynetta Kizer, Briana Butler","Houston, Bonner, Thomas, Kizer, Butler",201501-201886-202663-203041-203046,PHO,160.0,2,3.0,-11.0,8.0,9.0,,5.0,1.0,17.0,1.0,1.0,,,,,1.0,1.0,,,1.0,,1.0,3.0,,1.0,,2.0,13.0,,,,,,,2.0,,1.0,1.0,,1.0,,1.0,,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,,3.0,3.0,2.0,,5.0,2.0,3.0,1.0,,,,,2.0,,,,,1.0,1.0,,,,0.3333333333333333,,0.25,,0.25,,0.25,0.6,0.3333333333333333,0.5,1.0,0.5,0.3333333333333333,1.0,0.5,,,,153.0,10.875,8.11111111111111,9.625,7.888888888888889,0.25,1.0,1.0,1.0,0.25,,,,0.25,,,,,0.25,,,,,0.5,0.4852125,,,,,,7.066666666666666,22.3,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2012,2012,False
201501-202280-202315-202663-203069,1611661317,"Charde Houston, Alexis Gray-Lawson, Andrea Riley, Krystal Thomas, Avery Warley-Talbert","Houston, Gray-Lawson, Riley, Thomas, Warley-Talbert",201501-202280-202315-202663-203069,PHO,44.0,1,1.0,-4.0,2.0,2.0,,,,4.0,,,,,,,,1.0,,,,,,1.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.9090909090909,15.5,6.5,15.5,6.5,,,,,,,,,1.0,,,,,,,,,,,0.3931,,,,,,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2012,2012,False
201501-202663-203013-203041-203046,1611661317,"Charde Houston, Krystal Thomas, Dymond Simon, Lynetta Kizer, Briana Butler","Houston, Thomas, Simon, Kizer, Butler",201501-202663-203013-203041-203046,PHO,165.0,1,3.0,-5.0,5.0,4.0,,,2.0,9.0,1.0,4.0,2.0,,,,2.0,1.0,,,,,1.0,7.0,,,,2.0,7.0,3.0,,,,,,,,,,,,,,,,3.0,1.0,,1.0,3.0,4.0,,,1.0,1.0,,,1.0,,2.0,,2.0,,,,2.0,,,,,,,,,,0.14285714285714285,,0.14285714285714285,,0.14285714285714285,,,1.0,,0.5,0.5,0.3333333333333333,0.5,1.0,,,,0.5,78.54545454545455,21.6,14.25,17.4,11.0,0.5714285714285714,0.25,0.3333333333333333,,0.2857142857142857,,,,0.14285714285714285,,,,,,0.6666666666666666,,,,0.5714285714285714,0.45191428571428577,0.4186666666666667,,,,,5.128571428571428,,,,,,,,2.0,2.0,,,,1.0,,,,,,,,0.2857142857142857,0.25,,0.6666666666666666,,,,,,,,,,,,,0.5,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2012,2012,False
201501-201886-202663-203013-203041,1611661317,"Charde Houston, DeWanna Bonner, Krystal Thomas, Dymond Simon, Lynetta Kizer","Houston, Bonner, Thomas, Simon, Kizer",201501-201886-202663-203013-203041,PHO,44.0,1,1.0,2.0,2.0,2.0,,,,4.0,,,,,,1.0,1.0,,,,,,1.0,1.0,,,2.0,4.0,2.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,1.0,2.0,,,4.0,,,,,,,,,,1.0,,1.0,,1.0,,,,,,1.0,1.0,,,,,,1.0,130.9090909090909,13.0,9.0,13.0,9.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,0.3434,,,0.5,,,6.6,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2012,2012,False
201501-201886-202663-203019-203041,1611661317,"Charde Houston, DeWanna Bonner, Krystal Thomas, Samantha Prahalis, Lynetta Kizer","Houston, Bonner, Thomas, Prahalis, Kizer",201501-201886-202663-203019-203041,PHO,96.0,2,2.0,-5.0,5.0,3.0,,3.0,2.0,8.0,,,,,,,1.0,2.0,,,3.0,,,3.0,,3.0,,,5.0,2.0,,,,,,,,2.0,,,,,,,,1.0,,1.0,1.0,2.0,3.0,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,0.5,0.3333333333333333,,0.5,0.4,0.5,,0.5,,,120.0,12.4,11.333333333333334,7.2,11.0,,,,,0.16666666666666666,,,,0.3333333333333333,,,,,0.5,,,,,0.5,0.42426,0.33765,,,,,13.333333333333334,28.433333333333334,,,,,,,,,,1.0,,,,,,,,,,,,0.5,,0.5,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2012,2012,False
201886-202280-203019-203041-203069,1611661317,"DeWanna Bonner, Alexis Gray-Lawson, Samantha Prahalis, Lynetta Kizer, Avery Warley-Talbert","Bonner, Gray-Lawson, Prahalis, Kizer, Warley-Talbert",201886-202280-203019-203041-203069,PHO,224.0,2,4.0,2.0,7.0,8.0,7.0,6.0,3.0,15.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,,,1.0,2.0,2.0,2.0,5.0,1.0,3.0,3.0,10.0,8.0,2.0,2.0,5.0,3.0,3.0,10.0,,3.0,2.0,,1.0,1.0,,,,3.0,3.0,,3.0,3.0,4.0,7.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,2.0,4.0,,1.0,2.0,10.0,7.0,,1.0,,,1.0,0.3333333333333333,0.3333333333333333,0.4,0.4,0.4375,0.4375,0.5,0.5,0.375,1.0,0.75,1.0,,0.6,0.6,,0.5,1.0,1.0,,96.42857142857143,18.857142857142858,11.5,14.714285714285714,10.75,0.25,0.5,0.5,,0.375,0.3333333333333333,0.3333333333333333,,,0.125,,,,0.25,0.3333333333333333,0.25,0.5,0.25,0.625,0.43408125,0.5055833333333334,0.43408125,0.1111111111111111,,1.0,5.779999999999999,21.599999999999998,1.0,,1.0,2.0,1.0,8.0,4.0,,,,1.0,,1.0,,,,1.0,1.1666666666666667,1.0,,,,1.0,,,,,,0.3333333333333333,0.16666666666666666,0.8,,,,,,,,1.0,1.0,1.0,,1.0,0.5,0.5,1.0,0.5,,,,,,1.0,1.0,1.0,1.0,,4.0,1.0,,,,,,,1.0,,0.2,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,1.0,1.0,0.3333333333333333,0.125,,,,1.0,,,,,,0.5,,,,1611661317,2012,2012,False
201886-202663-203013-203019-203041,1611661317,"DeWanna Bonner, Krystal Thomas, Dymond Simon, Samantha Prahalis, Lynetta Kizer","Bonner, Thomas, Simon, Prahalis, Kizer",201886-202663-203013-203019-203041,PHO,121.0,1,2.0,-4.0,3.0,3.0,2.0,,,6.0,,,,,,,,1.0,,,,,,1.0,,,1.0,1.0,5.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,2.0,2.0,,,1.0,,2.0,,,,,,,,,,,,0.25,,,,,,,,,,,,,,71.40495867768595,21.0,19.333333333333332,21.0,18.333333333333332,,,,,,,,,1.0,,,,,,,,,,,0.3866,,0.3866,0.5,,,16.4,,0.6666666666666666,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2012,2012,False
100556-100940-201487-201886-203019,1611661317,"Nakia Sanford, Diana Taurasi, Alexis Hornbuckle, DeWanna Bonner, Samantha Prahalis","Sanford, Taurasi, Hornbuckle, Bonner, Prahalis",100556-100940-201487-201886-203019,PHO,273.0,3,5.0,6.0,12.0,10.0,4.0,4.0,,22.0,,,,,,,,7.0,,,2.0,1.0,2.0,7.0,1.0,2.0,5.0,12.0,6.0,,,2.0,1.0,2.0,5.0,,,2.0,,,,,,,,,1.0,1.0,3.0,,3.0,3.0,2.0,,,1.0,,1.0,1.0,2.0,,3.0,5.0,1.0,1.0,12.0,3.0,3.0,,,,,,0.5,0.5,0.2857142857142857,,0.3888888888888889,0.5,0.5454545454545454,0.625,0.2222222222222222,,1.0,,1.0,1.0,,,,,1.0,1.0,116.04395604395604,12.5,12.3,12.5,12.3,,,,,,,,,0.7777777777777778,,,,,0.2222222222222222,,,,0.3333333333333333,0.2222222222222222,0.4322722222222222,,0.44378333333333336,0.1,0.3333333333333333,0.4166666666666667,17.485714285714288,22.5,0.3333333333333333,2.0,,,,,4.0,,,,,,,,,,,,,,,,,,,0.2857142857142857,0.2857142857142857,,,,,1.0,,,,,1.0,,1.0,1.0,,1.0,,0.5,0.5,,0.5,,1.0,,1.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,1.0,,,,1611661317,2012,2012,False
100556-201487-201501-201886-203069,1611661317,"Nakia Sanford, Alexis Hornbuckle, Charde Houston, DeWanna Bonner, Avery Warley-Talbert","Sanford, Hornbuckle, Houston, Bonner, Warley-Talbert",100556-201487-201501-201886-203069,PHO,110.0,1,2.0,5.0,3.0,3.0,,,,6.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,2.0,,5.0,,,,,,,,2.0,3.0,1.0,1.0,1.0,2.0,1.0,,1.0,5.0,,,2.0,2.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,5.0,,,,,1.0,1.0,1.0,0.5,0.5,0.5,,0.625,,0.625,,0.5,,1.0,,,1.0,0.5,,1.0,,1.0,,78.54545454545455,20.0,16.666666666666668,20.0,16.666666666666668,,,,,0.25,1.0,1.0,1.0,0.25,0.25,1.0,1.0,1.0,0.25,,,,,0.5,0.4451,,,,,,13.6,22.25,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2012,2012,False
100556-201487-201501-202280-202663,1611661317,"Nakia Sanford, Alexis Hornbuckle, Charde Houston, Alexis Gray-Lawson, Krystal Thomas","Sanford, Hornbuckle, Houston, Gray-Lawson, Thomas",100556-201487-201501-202280-202663,PHO,50.0,1,1.0,1.0,1.0,1.0,,,1.0,2.0,,,,,,,1.0,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,2.0,,,,,,,,,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,0.25,,,,,1.0,1.0,0.5,1.0,,,,,,57.599999999999994,13.0,37.0,12.0,33.0,,,,,1.0,,,,,,,,,,,,,,,0.3999,,,,,,13.6,,,,,,,1.0,,,,,,,,1.0,1.0,1.0,,,0.5,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2012,2012,False
100556-201487-201501-203019-203041,1611661317,"Nakia Sanford, Alexis Hornbuckle, Charde Houston, Samantha Prahalis, Lynetta Kizer","Sanford, Hornbuckle, Houston, Prahalis, Kizer",100556-201487-201501-203019-203041,PHO,357.0,2,6.0,1.0,13.0,12.0,,3.0,1.0,25.0,1.0,3.0,1.0,,,,2.0,3.0,,1.0,2.0,,1.0,8.0,1.0,3.0,2.0,7.0,6.0,1.0,,,,,,2.0,3.0,2.0,1.0,1.0,2.0,,1.0,,5.0,1.0,1.0,2.0,4.0,2.0,6.0,2.0,2.0,2.0,2.0,1.0,,3.0,1.0,3.0,1.0,2.0,3.0,1.0,,7.0,,,,,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.125,,0.22727272727272727,,0.2916666666666667,,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.14285714285714285,1.0,0.75,0.2222222222222222,,,1.0,0.5,1.0,100.84033613445378,14.846153846153847,13.666666666666666,13.923076923076923,13.083333333333334,0.2727272727272727,0.3333333333333333,0.5,1.0,0.18181818181818182,,,,0.2727272727272727,0.09090909090909091,,,,0.18181818181818182,1.0,,,,0.5454545454545454,0.4625363636363637,,,0.08333333333333333,0.25,,9.6875,21.866666666666664,,,,,,,,2.0,,1.0,,,,,,,,,,0.25,0.3333333333333333,0.5,0.5,,,,,,,,,1.0,,,,0.5,0.5,,1.0,1.0,1.0,,,0.5,0.5,1.0,0.5,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2012,2012,False
100556-201487-201886-203019-203041,1611661317,"Nakia Sanford, Alexis Hornbuckle, DeWanna Bonner, Samantha Prahalis, Lynetta Kizer","Sanford, Hornbuckle, Bonner, Prahalis, Kizer",100556-201487-201886-203019-203041,PHO,602.0,4,10.0,-3.0,20.0,22.0,5.0,8.0,2.0,42.0,5.0,6.0,1.0,,,3.0,6.0,2.0,,2.0,5.0,1.0,9.0,14.0,1.0,7.0,,21.0,24.0,1.0,1.0,2.0,2.0,,2.0,12.0,3.0,4.0,6.0,1.0,7.0,,3.0,2.0,15.0,,3.0,3.0,6.0,3.0,9.0,3.0,3.0,2.0,1.0,,1.0,2.0,5.0,9.0,,1.0,,,,18.0,2.0,5.0,2.0,,0.6666666666666666,0.6666666666666666,1.0,0.14285714285714285,0.16666666666666666,0.6428571428571429,0.5,0.5,0.25,0.5,0.25,0.3333333333333333,1.0,1.0,,0.6,0.75,0.3,,,1.0,1.0,0.75,100.46511627906978,13.7,14.909090909090908,13.15,13.318181818181818,0.2857142857142857,0.8333333333333334,0.8333333333333334,0.6,0.2857142857142857,0.5,0.6,0.6666666666666666,0.09523809523809523,0.09523809523809523,,,,0.23809523809523808,0.3333333333333333,,,0.25,0.6190476190476191,0.4933675,,0.4419625,,,0.09523809523809523,6.3,25.542857142857144,0.25,1.0,2.0,,2.0,3.0,6.0,1.0,1.0,3.0,1.0,,,,,,,0.5,0.5,0.07142857142857142,,0.6,,0.6666666666666666,,0.5,0.5,1.0,0.6666666666666666,,0.14285714285714285,,1.0,,,0.16666666666666666,,,1.0,1.0,1.0,,,0.2,0.2,1.0,0.25,0.5,,,,,,1.0,1.0,,,,,,,,,,,0.5,,,,0.5,1.0,1.0,,,,,,,,,,,,1.0,,,0.25,,,,,,,,,,,,,,1611661317,2012,2012,False
