EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,PtsAssisted2s,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,AtRimFGA,PenaltyAtRimFGA,PenaltyFG2A,FTDefRebounds,DefRebounds,Rebounds,PenaltyOffPossExcludingTakeFouls,DefFTReboundPct,AtRimFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,PenaltyShotQualityAvg,PenaltyOffPossPct,OpponentPoints,DefTwoPtRebounds,DeadBallTurnovers,Turnovers,Fouls,Offensive Fouls,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,SecondChanceOffPoss,AtRimFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,AtRimAssists,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,Steals,BadPassSteals,ShootingFouls,Charge Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,PenaltyPointsExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFtPoints,FTOffRebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,SecondChanceTurnovers,PenaltyTurnovers,FTA,TwoPtShootingFoulsDrawn,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LiveBallTurnoverPct,OffFTReboundPct,OffLongMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,Corner3Assists,DefCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PtsPutbacks,OffThreePtRebounds,LostBallTurnovers,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,OffThreePtReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,LongMidRangeFGM,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,PtsUnassisted3s,Fg2aBlocked,LongMidRangeAssists,SelfOReb,LostBallSteals,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,BlockingFouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,FG2APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffAtRimReboundPct,OffCorner3ReboundPct,SelfORebPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceArc3Accuracy,Blocked3s,BlockedCorner3,AtRimPctBlocked,SecondChanceArc3PctAssisted,BlockedLongMidRange,SecondChanceCorner3FGA,Travels,Charge Fouls Drawn,BlockingFoulsDrawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedArc3,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct,3SecondViolations,HeaveAttempts,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,team_id,year,season,team_vs
100835-100915-100944-201499-201882,1611661324,"Erin Thorn, Lindsay Whalen, Rebekkah Brunson, Candice Wiggins, Jessica Adair","Thorn, Whalen, Brunson, Wiggins, Adair",100835-100915-100944-201499-201882,MIN,180.0,1,3.0,2.0,6.0,6.0,12.0,,1.0,1.0,3.0,7.0,2.0,1.0,2.0,,5.0,7.0,1.0,1.0,0.3333333333333333,0.5,0.5833333333333334,96.0,16.166666666666668,13.833333333333334,16.166666666666668,10.333333333333334,0.2,,,,0.47653,2.9,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.4,1.0,0.8,0.3786,0.3333333333333333,5.0,1.0,,,2.0,,0.5,0.3333333333333333,,,1.0,,1.0,1.0,1.0,,,,1.0,2.0,,,,2.0,,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,2.0,,,2.0,,2.0,1.0,0.5,,0.5,0.5,0.5,0.4,,,,,0.5,,,0.5,0.5,1.0,,0.2,0.2,1.0,1.0,1.0,,,,1.0,,0.2857142857142857,22.2,,,1.0,2.0,,,,1.0,,,,,,,,2.0,,,0.5,,,,,,,,0.5,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2012,2012,False
100915-200671-202257-202644-203016,1611661324,"Lindsay Whalen, Seimone Augustus, Monica Wright, Amber Harris, Devereaux Peters","Whalen, Augustus, Wright, Harris, Peters",100915-200671-202257-202644-203016,MIN,32.0,1,1.0,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,45.0,,21.0,,21.0,1.0,,,,0.4135,4.0,,,,,1.0,,1.0,2.0,,,,,,0.4135,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2012,2012,False
100412-100835-100915-100944-202632,1611661324,"Taj McWilliams-Franklin, Erin Thorn, Lindsay Whalen, Rebekkah Brunson, Maya Moore","McWilliams-Franklin, Thorn, Whalen, Brunson, Moore",100412-100835-100915-100944-202632,MIN,15.0,1,,-1.0,,1.0,1.0,,,,,,,,,,,,,,,,,96.0,,15.0,,15.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2012,2012,False
100412-100835-100944-201499-202257,1611661324,"Taj McWilliams-Franklin, Erin Thorn, Rebekkah Brunson, Candice Wiggins, Monica Wright","McWilliams-Franklin, Thorn, Brunson, Wiggins, Wright",100412-100835-100944-201499-202257,MIN,249.0,2,4.0,-3.0,10.0,8.0,18.0,,1.0,1.0,3.0,4.0,2.0,1.0,1.0,,2.0,4.0,1.0,1.0,0.3333333333333333,0.16666666666666666,0.2857142857142857,104.09638554216866,14.6,12.875,13.9,11.875,0.16666666666666666,,,,0.51277,7.633333333333333,,,1.0,,,,3.0,4.0,,,0.16666666666666666,,0.6666666666666666,,,7.0,2.0,3.0,5.0,1.0,1.0,0.5,0.6,0.5,1.0,,1.0,1.0,,2.0,,,,,3.0,,,,,,,2.0,,,,,,1.0,1.0,1.0,1.0,,,,3.0,,,,,,,,,0.5,,1.0,0.25,,,0.5,,,,,0.16666666666666666,0.16666666666666666,0.3333333333333333,,,,,,,,,,28.96666666666667,,1.0,,2.0,,1.0,,,,,2.0,1.0,1.0,,,2.0,1.0,,,,,0.4,,,1.0,,,0.14285714285714285,0.25,,,,,,1.0,,,,,,,1.0,1.0,1.0,,1.0,,0.5,,,,1.0,,,,,1.0,1.0,,,,,,1.0,,,1.0,,,,0.3333333333333333,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2012,2012,False
100412-100835-200671-202257-202644,1611661324,"Taj McWilliams-Franklin, Erin Thorn, Seimone Augustus, Monica Wright, Amber Harris","McWilliams-Franklin, Thorn, Augustus, Wright, Harris",100412-100835-200671-202257-202644,MIN,19.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2012,2012,False
100412-100835-201499-202257-202644,1611661324,"Taj McWilliams-Franklin, Erin Thorn, Candice Wiggins, Monica Wright, Amber Harris","McWilliams-Franklin, Thorn, Wiggins, Wright, Harris",100412-100835-201499-202257-202644,MIN,261.0,2,4.0,-3.0,9.0,10.0,19.0,,2.0,2.0,7.0,8.0,2.0,1.0,1.0,,2.0,6.0,0.5,0.5,0.2857142857142857,0.25,0.4,104.82758620689656,16.555555555555557,11.2,14.666666666666666,10.3,0.25,,,,0.45896875,8.285714285714286,3.0,,3.0,1.0,2.0,,3.0,5.0,3.0,,0.375,0.3333333333333333,0.5,0.4237166666666667,0.3333333333333333,11.0,3.0,,1.0,2.0,,0.75,0.75,,1.0,2.0,2.0,,,1.0,,,1.0,,1.0,,,1.0,2.0,2.0,,1.0,,,,1.0,2.0,,2.0,2.0,,2.0,,,3.0,,2.0,,,,,0.3333333333333333,0.3333333333333333,0.125,0.4,,0.3333333333333333,1.0,0.5,1.0,,0.6666666666666666,1.0,0.5,0.25,,0.125,,,,,0.3333333333333333,,,0.3565,0.25,22.1,1.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,,,1.0,,,,1.0,4.0,2.0,1.0,0.5,1.0,1.0,1.0,,,1.0,1.0,1.0,0.2,0.2222222222222222,0.25,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,1.0,1.0,,,,,,1.0,,,2.0,,,,,,,,,,,0.14285714285714285,,,,,,,,,,,,0.3333333333333333,,1.0,,,,,,,,,,,,,,,,,,1611661324,2012,2012,False
100412-100915-100944-200671-202632,1611661324,"Taj McWilliams-Franklin, Lindsay Whalen, Rebekkah Brunson, Seimone Augustus, Maya Moore","McWilliams-Franklin, Whalen, Brunson, Augustus, Moore",100412-100915-100944-200671-202632,MIN,19716.0,24,329.0,125.0,625.0,629.0,1254.0,50.0,130.0,242.0,492.0,721.0,296.0,148.0,187.0,26.0,413.0,571.0,0.6115702479338843,0.669683257918552,0.491869918699187,0.5141196013289037,0.5462822458270106,91.58855751673767,15.6496,15.794912559618442,14.168,14.853736089030207,0.2159468438538206,0.38461538461538464,0.3968253968253968,0.52,0.49152425249169435,8.366260162601625,49.0,45.0,209.0,18.0,35.0,11.0,249.0,387.0,44.0,0.8461538461538461,0.34717607973421927,0.45,0.5299003322259136,0.49002999999999997,0.0784,596.0,154.0,56.0,107.0,107.0,8.0,0.7298578199052133,0.7125748502994012,0.7714285714285715,106.0,125.0,153.0,31.0,30.0,79.0,17.0,1.0,4.0,45.0,110.0,19.0,2.0,5.0,61.0,188.0,117.0,79.0,30.0,39.0,24.0,78.0,103.0,84.0,138.0,69.0,51.0,53.0,4.0,6.0,148.0,13.0,55.0,0.8666666666666667,0.4090909090909091,0.4,0.4090909090909091,0.5,0.5648148148148148,0.18272425249169436,0.41365461847389556,0.6829268292682927,0.4249201277955272,0.4050632911392405,0.6111111111111112,0.8115942028985508,0.7010309278350515,0.5980861244019139,0.6906077348066298,0.624,0.2541528239202658,0.05149501661129568,0.13122923588039867,0.379746835443038,0.379746835443038,0.8,0.15454545454545454,0.1,0.25,0.379746835443038,0.5041129213483146,0.08460471567267684,21.99909090909091,28.0,50.0,11.0,102.0,48.0,91.0,150.0,17.0,21.0,5.0,51.0,26.0,29.0,13.0,4.0,139.0,67.0,0.5274725274725275,0.4857142857142857,0.5863636363636363,0.6147540983606558,0.4766355140186916,0.29411764705882354,0.2558139534883721,0.45454545454545453,0.56,0.6111111111111112,0.10510046367851623,0.125,0.20804438280166435,15.0,1.0,1.0,15.0,0.6153846153846154,0.4838709677419355,0.4838709677419355,1.0,0.025,1.0,42.0,30.0,22.0,30.0,22.0,32.0,17.0,0.46875,0.4583333333333333,0.53125,0.14285714285714285,67.0,11.0,11.0,21.0,18.0,33.0,44.0,15.0,18.0,7.0,1.0,2.0,5.0,23.0,12.0,7.0,5.0,8.0,0.5789473684210527,0.06707317073170732,0.03076923076923077,0.006535947712418301,0.5833333333333334,0.5,0.05338078291814947,0.43790849673202614,0.4407894736842105,0.6567164179104478,0.6470588235294118,2.0,1.0,0.1339712918660287,0.9090909090909091,1.0,2.0,3.0,6.0,6.0,1.0,1.0,1.0,0.01818181818181818,0.009009009009009009,,,,,,,,,1611661324,2012,2012,False
100412-100915-200671-202632-202644,1611661324,"Taj McWilliams-Franklin, Lindsay Whalen, Seimone Augustus, Maya Moore, Amber Harris","McWilliams-Franklin, Whalen, Augustus, Moore, Harris",100412-100915-200671-202632-202644,MIN,262.0,1,4.0,-1.0,8.0,9.0,17.0,,3.0,2.0,9.0,8.0,2.0,1.0,2.0,,5.0,4.0,0.5,1.0,0.2222222222222222,0.35,0.36363636363636365,93.4351145038168,17.625,13.444444444444445,15.875,13.11111111111111,0.3,,,,0.44336000000000003,8.444444444444445,,,3.0,,,,3.0,6.0,,,0.3,,0.4,,,9.0,2.0,,,2.0,,0.6666666666666666,0.75,,2.0,1.0,3.0,1.0,,,,,,1.0,1.0,,,,,2.0,3.0,,,1.0,,,3.0,1.0,3.0,1.0,,2.0,,,2.0,,,1.0,1.0,,1.0,,,0.1,0.42857142857142855,1.0,0.42857142857142855,0.3333333333333333,,1.0,1.0,0.3333333333333333,0.3333333333333333,,0.3,0.1,,,,,,,,,0.4721666666666667,,22.5,1.0,1.0,,1.0,2.0,3.0,4.0,,,,,,,,,2.0,1.0,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,,1.0,0.3333333333333333,1.0,,0.09090909090909091,0.1,0.5,1.0,,,1.0,,1.0,1.0,1.0,,,2.0,,,1.0,,1.0,,,,,,1.0,,,,,1.0,1.0,,1.0,,,,,,,1.0,,,,0.1111111111111111,0.3333333333333333,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2012,2012,False
100412-100915-100944-202257-202632,1611661324,"Taj McWilliams-Franklin, Lindsay Whalen, Rebekkah Brunson, Monica Wright, Maya Moore","McWilliams-Franklin, Whalen, Brunson, Wright, Moore",100412-100915-100944-202257-202632,MIN,4035.0,12,67.0,3.0,122.0,120.0,242.0,15.0,36.0,40.0,84.0,133.0,50.0,25.0,34.0,9.0,77.0,120.0,0.625,0.6756756756756757,0.47619047619047616,0.5523809523809524,0.5833333333333334,86.364312267658,15.942622950819672,17.416666666666668,15.180327868852459,16.316666666666666,0.34285714285714286,0.4166666666666667,0.42857142857142855,0.6,0.4826061904761905,7.495238095238095,11.0,7.0,32.0,2.0,10.0,,42.0,58.0,11.0,,0.3047619047619048,0.16666666666666666,0.5047619047619047,0.44445,0.09016393442622951,130.0,28.0,16.0,26.0,28.0,3.0,0.7,0.711864406779661,0.8125,11.0,21.0,16.0,7.0,7.0,14.0,1.0,,1.0,12.0,21.0,2.0,,2.0,7.0,30.0,27.0,14.0,7.0,9.0,4.0,14.0,13.0,14.0,16.0,13.0,10.0,11.0,,4.0,23.0,1.0,7.0,0.75,0.5714285714285714,,0.5714285714285714,0.25,0.2692307692307692,0.2,0.29545454545454547,0.7368421052631579,0.3018867924528302,0.23809523809523808,0.5714285714285714,0.7,0.7692307692307693,0.65625,0.6774193548387096,0.6666666666666666,0.1523809523809524,0.06666666666666667,0.13333333333333333,0.5,0.5,0.5714285714285714,0.08333333333333333,0.08333333333333333,,0.5,0.5868555555555556,0.05263157894736842,21.933333333333334,3.0,6.0,1.0,17.0,5.0,10.0,13.0,3.0,1.0,,10.0,5.0,6.0,3.0,2.0,21.0,10.0,0.5,0.3,0.5416666666666666,0.5416666666666666,0.38461538461538464,,0.4166666666666667,0.5,0.5,0.5,0.08928571428571429,0.10989010989010989,0.09774436090225563,5.0,,1.0,5.0,0.6666666666666666,0.7142857142857143,0.7142857142857143,1.0,0.08333333333333333,,6.0,3.0,4.0,5.0,4.0,5.0,3.0,0.3333333333333333,0.14285714285714285,0.6,0.6666666666666666,4.0,1.0,1.0,,9.0,2.0,2.0,5.0,3.0,3.0,1.0,,1.0,3.0,2.0,1.0,,1.0,0.5,0.023809523809523808,0.027777777777777776,,0.2727272727272727,1.0,0.09803921568627451,0.25,0.25,0.5,1.0,,,0.03125,,,1.0,2.0,,1.0,,,,0.08333333333333333,,1.0,,,,,,,,1611661324,2012,2012,False
100412-100915-200671-201882-202632,1611661324,"Taj McWilliams-Franklin, Lindsay Whalen, Seimone Augustus, Jessica Adair, Maya Moore","McWilliams-Franklin, Whalen, Augustus, Adair, Moore",100412-100915-200671-201882-202632,MIN,335.0,3,6.0,-6.0,10.0,11.0,21.0,,1.0,1.0,4.0,9.0,,,1.0,,3.0,9.0,,,0.25,0.5,0.6428571428571429,90.26865671641792,14.9,16.90909090909091,14.9,16.818181818181817,0.2,,,,0.48694,7.3,,,2.0,,,,2.0,2.0,,,0.4,,0.6,,,15.0,1.0,2.0,3.0,3.0,1.0,0.5,0.6666666666666666,,,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,2.0,3.0,,,1.0,,,,1.0,,1.0,,1.0,,,3.0,,,1.0,1.0,,1.0,,,0.2,,1.0,,,0.5,,1.0,0.5,0.5,,0.2,0.2,,,,,,,,,,,21.5,,,,4.0,,,,,,,1.0,,1.0,,,4.0,2.0,,,,,0.3333333333333333,,,,,,0.2857142857142857,0.3333333333333333,,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1611661324,2012,2012,False
100412-200671-201499-201882-202632,1611661324,"Taj McWilliams-Franklin, Seimone Augustus, Candice Wiggins, Jessica Adair, Maya Moore","McWilliams-Franklin, Augustus, Wiggins, Adair, Moore",100412-200671-201499-201882-202632,MIN,40.0,1,1.0,3.0,2.0,2.0,4.0,,,,,3.0,,,1.0,,3.0,3.0,,,,1.5,1.5,144.0,6.0,14.0,6.0,14.0,,,,,0.58305,,,,,,,,1.0,1.0,,,,,1.0,,,,1.0,,,,,1.0,1.0,1.0,,,,,1.0,1.0,,,,1.0,1.0,,,,,,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,1.0,,,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2012,2012,False
100835-100915-202257-202632-203016,1611661324,"Erin Thorn, Lindsay Whalen, Monica Wright, Maya Moore, Devereaux Peters","Thorn, Whalen, Wright, Moore, Peters",100835-100915-202257-202632-203016,MIN,242.0,1,4.0,,7.0,8.0,15.0,,3.0,3.0,7.0,9.0,,,1.0,,3.0,4.0,,,0.42857142857142855,0.4090909090909091,0.4090909090909091,89.25619834710744,16.0,16.25,11.857142857142858,15.5,0.2727272727272727,,,,0.5189727272727273,3.8285714285714287,,,4.0,,,,5.0,9.0,,,0.36363636363636365,,0.7272727272727273,,,9.0,4.0,,,1.0,,0.8,0.8333333333333334,1.0,3.0,3.0,,2.0,1.0,2.0,1.0,,,1.0,4.0,1.0,,,,6.0,3.0,2.0,1.0,1.0,1.0,,2.0,1.0,4.0,,,1.0,,,,,,1.0,0.25,,0.25,,,0.36363636363636365,0.5,1.0,0.5714285714285714,0.6666666666666666,0.5,1.0,1.0,0.75,0.75,,,0.18181818181818182,0.18181818181818182,0.5,0.5,1.0,0.25,,,0.5,0.5328833333333333,,22.4,1.0,1.0,,,1.0,3.0,5.0,,,,,,,,,,,0.3333333333333333,,0.625,0.625,,,,0.25,1.0,,,,0.5555555555555556,,,,,,,,,,,,2.0,,,,,,0.6666666666666666,,,,,1.0,1.0,,,1.0,,2.0,,,,,,,,,,,1.0,0.14285714285714285,0.3333333333333333,,,1.0,0.3333333333333333,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,1611661324,2012,2012,False
100835-200671-201499-202257-202644,1611661324,"Erin Thorn, Seimone Augustus, Candice Wiggins, Monica Wright, Amber Harris","Thorn, Augustus, Wiggins, Wright, Harris",100835-200671-201499-202257-202644,MIN,84.0,1,1.0,4.0,5.0,5.0,10.0,1.0,1.0,5.0,5.0,12.0,4.0,2.0,2.0,,4.0,7.0,0.4,0.6666666666666666,1.0,0.625,0.75,171.42857142857144,13.4,3.4,12.0,3.4,0.125,1.0,1.0,,0.50183125,3.2399999999999998,5.0,5.0,4.0,4.0,5.0,,1.0,4.0,5.0,,0.5,0.5,0.875,0.50183125,1.0,8.0,,,,4.0,,,1.0,,2.0,4.0,,1.0,,2.0,1.0,,2.0,,3.0,1.0,,3.0,12.0,6.0,,2.0,,,,2.0,,1.0,3.0,,,,,,2.0,,12.0,,,,,0.625,0.75,0.375,,1.0,1.0,,,,,1.0,1.0,0.5,,0.125,0.25,,,,0.3333333333333333,0.25,,,,1.0,22.7,1.0,1.0,4.0,2.0,2.0,2.0,5.0,5.0,2.0,,,,,,,2.0,2.0,1.0,1.0,0.6666666666666666,0.8333333333333334,,,,0.3333333333333333,1.0,1.0,0.25,0.4,0.4166666666666667,,,1.0,,1.0,,,,0.125,,4.0,3.0,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,2.0,,,4.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2012,2012,False
100835-200671-201499-202632-203016,1611661324,"Erin Thorn, Seimone Augustus, Candice Wiggins, Maya Moore, Devereaux Peters","Thorn, Augustus, Wiggins, Moore, Peters",100835-200671-201499-202632-203016,MIN,105.0,1,2.0,2.0,4.0,4.0,8.0,,1.0,2.0,3.0,4.0,2.0,1.0,1.0,,2.0,2.0,0.5,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,109.71428571428571,10.0,16.25,8.75,12.5,0.16666666666666666,,,,0.5635833333333333,2.6,,,2.0,,,,3.0,5.0,,,0.3333333333333333,,0.8333333333333334,,,2.0,2.0,,,,,0.6666666666666666,0.75,0.5,2.0,2.0,,,,3.0,1.0,,,,3.0,1.0,,,,2.0,,3.0,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,0.5,1.0,1.0,0.5,1.0,1.0,,1.0,1.0,1.0,0.5,,,0.5,,,,0.5,,,,0.6996,,23.3,1.0,1.0,,,1.0,1.0,2.0,,,,,,,,,,,1.0,,0.5,0.5,,,,0.5,1.0,,,,0.5,,,,,,,,,,,2.0,1.0,,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2012,2012,False
100835-201499-202257-202632-203016,1611661324,"Erin Thorn, Candice Wiggins, Monica Wright, Maya Moore, Devereaux Peters","Thorn, Wiggins, Wright, Moore, Peters",100835-201499-202257-202632-203016,MIN,3.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2012,2012,False
100835-201499-202632-202644-203016,1611661324,"Erin Thorn, Candice Wiggins, Maya Moore, Amber Harris, Devereaux Peters","Thorn, Wiggins, Moore, Harris, Peters",100835-201499-202632-202644-203016,MIN,277.0,3,5.0,-4.0,9.0,8.0,17.0,1.0,3.0,1.0,5.0,5.0,,,1.0,,3.0,5.0,,,0.2,0.2777777777777778,0.2777777777777778,88.37545126353791,14.0,18.875,12.11111111111111,16.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.5124666666666666,7.92,5.0,2.0,2.0,1.0,3.0,,4.0,8.0,5.0,,0.2222222222222222,0.2,0.6666666666666666,0.49071999999999993,0.5555555555555556,9.0,2.0,2.0,2.0,4.0,,0.6666666666666666,0.8,0.6666666666666666,2.0,,,2.0,1.0,2.0,,,,1.0,4.0,1.0,,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,,2.0,2.0,4.0,,,3.0,,,1.0,,2.0,1.0,0.25,,0.25,0.2,0.2,0.4444444444444444,0.5,1.0,0.42857142857142855,,,,1.0,,,,,0.2222222222222222,0.2222222222222222,0.5,0.5,1.0,,,,0.5,0.50865,0.4,22.3,,1.0,,,,1.0,,1.0,,1.0,,,,1.0,1.0,,,,0.3333333333333333,,,,1.0,,0.5,,,,,,,,2.0,,,,,,0.4,,,1.0,,1.0,,1.0,1.0,0.3333333333333333,,1.0,,,,,,,1.0,,,,1.0,,,,,,1.0,,,,0.2,,,1.0,0.5,,,,,,,,0.5,,,1.0,1.0,,,,,,0.5,,,,,,,,,,1611661324,2012,2012,False
