EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,OffPoss,DefPoss,TotalPoss,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,Fouls,LiveBallTurnoverPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,Minutes,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LostBallSteals,PenaltyTurnovers,FoulsDrawn,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LostBallTurnovers,PlusMinus,DeadBallTurnovers,Travels,ShootingFouls,PtsUnassisted2s,Charge Fouls,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefAtRimReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceAtRimFGM,ShortMidRangeFGM,Corner3FGM,Arc3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG2M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,FTDefRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,BlockedLongMidRange,BlockedShortMidRange,3SecondViolations,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,OffCorner3ReboundPct,BlockingFouls,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,PtsUnassisted3s,StepOutOfBoundsTurnovers,Technical Free Throw Trips,Blocked3s,BlockedArc3,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,LongMidRangePctBlocked,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked,HeaveAttempts,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
101023-101049-201046-202623-203026,1611661330,"Sancho Lyttle, Cathrine Kraayeveld, Lindsey Harding, Aneika Morello, Tiffany Hayes","Lyttle, Kraayeveld, Harding, Morello, Hayes",101023-101049-201046-202623-203026,ATL,959.0,7,27.0,30.0,57.0,,,3.0,2.0,6.0,7.0,0.5,85.58915537017727,18.296296296296298,15.5,18.14814814814815,14.766666666666667,16.0,10.0,10.0,1.0,2.0,3.0,1.0,1.0,2.0,5.0,2.0,5.0,2.0,1.0,7.0,2.0,8.0,13.0,9.0,,19.0,36.0,1.0,3.0,6.0,3.0,,6.0,8.0,7.0,4.0,5.0,1.0,2.0,11.0,2.0,5.0,7.0,2.0,9.0,,2.0,3.0,2.0,,19.0,6.0,10.0,2.0,,0.5,0.5,0.6153846153846154,0.5,0.4318181818181818,0.3333333333333333,0.41304347826086957,0.3333333333333333,0.4090909090909091,0.625,0.2857142857142857,0.7,0.16666666666666666,0.2,0.5,0.13636363636363635,0.6666666666666666,0.6666666666666666,0.5,0.22727272727272727,0.22727272727272727,0.4,0.4,1.0,0.09090909090909091,0.3181818181818182,1.0,0.2222222222222222,0.5,0.1111111111111111,0.2222222222222222,0.5454545454545454,0.43262045454545456,0.40626111111111113,0.3157894736842105,10.7,22.177777777777777,0.37037037037037035,1.0,-17.0,3.0,,2.0,8.0,,1.0,2.0,1.0,2.0,2.0,0.6666666666666666,,1.0,0.043478260869565216,0.07142857142857142,,4.0,,1.0,,1.0,,,,,3.0,,1.0,,1.0,1.0,,1.0,,,2.0,,,1.0,,,1.0,,,1.0,1.0,,,1.0,,,1.0,0.1111111111111111,0.1111111111111111,,,,,,,,,,1.0,,,,1.0,1.0,,0.8,0.8,0.25,,,,0.14285714285714285,0.14285714285714285,1.0,,,,0.14285714285714285,,,0.5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2012,2012,False
101023-101049-201048-201484-202623,1611661330,"Sancho Lyttle, Cathrine Kraayeveld, Armintie Herrington, Ketia Swanier, Aneika Morello","Lyttle, Kraayeveld, Herrington, Swanier, Morello",101023-101049-201048-201484-202623,ATL,655.0,5,21.0,20.0,41.0,2.0,,1.0,1.0,4.0,5.0,0.25,90.13740458015268,13.476190476190476,18.6,12.523809523809524,17.3,11.0,4.0,6.0,2.0,7.0,7.0,,2.0,2.0,5.0,2.0,3.0,,,2.0,,11.0,15.0,2.0,5.0,30.0,24.0,2.0,2.0,2.0,,2.0,6.0,18.0,2.0,9.0,10.0,6.0,2.0,21.0,,5.0,6.0,2.0,8.0,2.0,1.0,6.0,5.0,1.0,25.0,6.0,4.0,1.0,1.0,0.8181818181818182,0.8181818181818182,0.7333333333333333,1.0,0.7352941176470589,1.0,0.7894736842105263,1.0,0.11764705882352941,0.8333333333333334,,0.6,0.4,,1.0,0.4117647058823529,1.0,1.0,0.8571428571428571,0.29411764705882354,0.17647058823529413,0.6666666666666666,0.6666666666666666,1.0,,0.11764705882352941,,1.0,1.0,,,0.5294117647058824,0.4859323529411764,0.52035,0.2,7.706666666666666,23.15,0.19047619047619047,,6.0,3.0,,2.0,4.0,1.0,2.0,,,,,0.5,1.0,,0.1111111111111111,0.125,,2.0,,1.0,,1.0,2.0,,1.0,5.0,3.0,,1.0,,1.0,1.0,,1.0,2.0,,1.0,,,1.0,1.0,,,,,,,,1.0,,,,1.0,0.5,0.5,1.0,1.0,1.25,,,,,,0.5,0.25,,0.6666666666666666,,,0.5,,0.4,0.4,0.5,,,,0.5,0.5,1.0,,,,0.5,0.37745,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2012,2012,False
100812-101023-201046-201048-201881,1611661330,"Erika de Souza, Sancho Lyttle, Lindsey Harding, Armintie Herrington, Angel McCoughtry","de Souza, Lyttle, Harding, Herrington, McCoughtry",100812-101023-201046-201048-201881,ATL,6945.0,10,219.0,223.0,442.0,29.0,26.0,25.0,14.0,45.0,47.0,0.5555555555555556,91.64578833693305,14.93607305936073,16.475336322869953,13.547945205479452,15.408071748878923,116.0,37.0,25.0,36.0,46.0,74.0,13.0,8.0,12.0,52.0,18.0,46.0,4.0,1.0,27.0,7.0,84.0,172.0,31.0,21.0,213.0,215.0,30.0,13.0,23.0,8.0,4.0,36.0,100.0,27.0,50.0,57.0,24.0,14.0,121.0,8.0,57.0,81.0,42.0,123.0,3.0,4.0,45.0,33.0,3.0,180.0,36.0,37.0,,3.0,0.5952380952380952,0.6410256410256411,0.4883720930232558,0.5652173913043478,0.4729064039408867,0.5161290322580645,0.48842592592592593,0.5147058823529411,0.15270935960591134,0.6785714285714286,0.34782608695652173,0.7027027027027027,0.3783783783783784,0.3,0.6956521739130435,0.3645320197044335,0.6216216216216216,0.6571428571428571,0.5217391304347826,0.2561576354679803,0.22660098522167488,0.391304347826087,0.391304347826087,0.7777777777777778,0.019704433497536946,0.1330049261083744,0.3611111111111111,0.3870967741935484,0.6666666666666666,0.03225806451612903,0.22580645161290322,0.5172413793103449,0.48913645320197047,0.4984548387096774,0.16901408450704225,7.890697674418605,22.112903225806452,0.1689497716894977,11.0,-2.0,20.0,2.0,21.0,68.0,,15.0,14.0,9.0,15.0,9.0,0.6176470588235294,0.7407407407407407,0.6,0.07042253521126761,0.08241758241758242,7.0,20.0,1.0,7.0,5.0,8.0,14.0,6.0,2.0,33.0,21.0,12.0,7.0,10.0,7.0,6.0,1.0,12.0,34.0,,21.0,3.0,8.0,9.0,1.0,6.0,6.0,2.0,3.0,4.0,4.0,,5.0,1.0,4.0,2.0,0.875,0.25806451612903225,0.25806451612903225,0.4666666666666667,0.4305555555555556,0.43243243243243246,0.05813953488372093,0.05405405405405406,0.11538461538461539,0.75,,0.38636363636363635,0.7777777777777778,0.6071428571428571,0.375,0.17857142857142858,0.8181818181818182,0.6,0.07920792079207921,0.38461538461538464,0.43478260869565216,0.6,0.25,0.25,1.0,0.25925925925925924,0.25925925925925924,0.8571428571428571,0.5384615384615384,,0.1388888888888889,0.25925925925925924,0.4928096774193549,0.15492957746478872,0.6666666666666666,,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,0.16666666666666666,0.25,0.027777777777777776,0.2,1.0,1.0,0.14285714285714285,,,,,,,,,,1611661330,2012,2012,False
100812-101023-201046-201048-203026,1611661330,"Erika de Souza, Sancho Lyttle, Lindsey Harding, Armintie Herrington, Tiffany Hayes","de Souza, Lyttle, Harding, Herrington, Hayes",100812-101023-201046-201048-203026,ATL,7103.0,13,223.0,234.0,457.0,28.0,19.0,27.0,17.0,47.0,55.0,0.574468085106383,92.64817682669295,14.928251121076233,16.128205128205128,13.991031390134529,14.474358974358974,118.0,21.0,26.0,29.0,48.0,77.0,14.0,1.0,2.0,51.0,14.0,36.0,4.0,,23.0,,80.0,164.0,27.0,38.0,213.0,211.0,23.0,4.0,11.0,,11.0,19.0,104.0,23.0,52.0,57.0,29.0,8.0,119.0,8.0,59.0,79.0,38.0,117.0,9.0,7.0,52.0,49.0,5.0,173.0,19.0,21.0,2.0,5.0,0.65,0.7222222222222222,0.4878048780487805,0.36363636363636365,0.4581151832460733,0.36363636363636365,0.5,0.5277777777777778,0.14136125654450263,0.6781609195402298,0.36363636363636365,0.6379310344827587,0.33962264150943394,0.3888888888888889,0.696969696969697,0.4031413612565445,0.6233766233766234,0.6956521739130435,0.6041666666666666,0.2670157068062827,0.18848167539267016,0.3888888888888889,0.4,0.5714285714285714,0.020942408376963352,0.12041884816753927,0.5185185185185185,0.18181818181818182,0.5,,,0.5445026178010471,0.509655497382199,0.42512727272727274,0.0892018779342723,7.098170731707317,22.22962962962963,0.09417040358744394,10.0,2.0,20.0,3.0,29.0,56.0,4.0,22.0,14.0,8.0,14.0,10.0,0.6956521739130435,0.6451612903225806,0.7142857142857143,0.10576923076923077,0.12154696132596685,11.0,18.0,,5.0,2.0,5.0,16.0,4.0,5.0,40.0,15.0,16.0,5.0,16.0,5.0,5.0,,15.0,28.0,2.0,15.0,5.0,7.0,8.0,1.0,4.0,5.0,1.0,5.0,2.0,2.0,2.0,5.0,1.0,5.0,,1.0,0.18518518518518517,0.18518518518518517,0.6956521739130435,0.6481481481481481,0.6666666666666666,0.0975609756097561,0.1038961038961039,0.13725490196078433,0.7142857142857143,0.3333333333333333,0.3333333333333333,0.5172413793103449,0.4482758620689655,0.2727272727272727,0.2727272727272727,0.55,0.4444444444444444,0.07777777777777778,0.35294117647058826,0.4090909090909091,0.8333333333333334,,,,0.21739130434782608,0.21739130434782608,1.0,0.7857142857142857,,0.07407407407407407,0.21739130434782608,0.5436159090909091,0.18779342723004694,0.25,5.0,2.0,,1.0,,1.0,,,,,,,0.25,,0.07407407407407407,0.5,1.0,,,0.027777777777777776,,,,,,,,,1611661330,2012,2012,False
100812-101023-201046-201881-203026,1611661330,"Erika de Souza, Sancho Lyttle, Lindsey Harding, Angel McCoughtry, Tiffany Hayes","de Souza, Lyttle, Harding, McCoughtry, Hayes",100812-101023-201046-201881-203026,ATL,2422.0,8,74.0,76.0,150.0,12.0,7.0,7.0,5.0,12.0,10.0,0.5833333333333334,89.18249380677126,16.68918918918919,15.618421052631579,15.175675675675675,14.828947368421053,40.0,36.0,16.0,13.0,26.0,36.0,11.0,15.0,21.0,7.0,6.0,12.0,,,12.0,7.0,34.0,55.0,12.0,24.0,98.0,85.0,11.0,18.0,28.0,7.0,7.0,46.0,34.0,12.0,17.0,19.0,12.0,5.0,40.0,6.0,16.0,23.0,16.0,39.0,5.0,5.0,23.0,26.0,1.0,75.0,44.0,35.0,1.0,,0.5,0.5666666666666667,0.6181818181818182,0.6428571428571429,0.5522388059701493,0.5571428571428572,0.6217948717948718,0.5897435897435898,0.1791044776119403,0.7619047619047619,0.6,0.7777777777777778,0.5161290322580645,0.6,0.7142857142857143,0.5373134328358209,0.7222222222222222,0.7647058823529411,0.46153846153846156,0.1044776119402985,0.1791044776119403,0.5,0.5,0.8333333333333334,,0.1791044776119403,0.8461538461538461,0.6,0.7142857142857143,,0.2,0.7164179104477612,0.5467097014925374,0.5775657142857143,0.46938775510204084,5.885454545454545,22.224999999999998,0.4864864864864865,2.0,13.0,5.0,2.0,6.0,34.0,,13.0,5.0,3.0,5.0,3.0,0.6666666666666666,0.875,0.6,0.16883116883116883,0.2,8.0,2.0,,2.0,2.0,2.0,8.0,2.0,7.0,23.0,6.0,8.0,2.0,2.0,2.0,2.0,,,10.0,,5.0,2.0,1.0,1.0,1.0,,,1.0,,2.0,4.0,2.0,3.0,1.0,1.0,,1.0,0.16666666666666666,0.16666666666666666,0.7272727272727273,0.6153846153846154,0.6875,0.03636363636363636,0.05555555555555555,,0.6666666666666666,,0.47619047619047616,0.8333333333333334,0.7,0.2,0.3333333333333333,1.0,,0.034482758620689655,0.2857142857142857,0.2857142857142857,,,,,0.16666666666666666,0.16666666666666666,1.0,0.7272727272727273,0.375,0.15384615384615385,0.16666666666666666,0.6047,0.23469387755102042,,,,,,1.0,,1.0,,,1.0,,,,0.14285714285714285,,,,,0.14285714285714285,,,,,,,,,,1611661330,2012,2012,False
100812-101049-201046-201484-203026,1611661330,"Erika de Souza, Cathrine Kraayeveld, Lindsey Harding, Ketia Swanier, Tiffany Hayes","de Souza, Kraayeveld, Harding, Swanier, Hayes",100812-101049-201046-201484-203026,ATL,23.0,1,1.0,1.0,2.0,,,,,,,,125.21739130434781,9.0,14.0,9.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2012,2012,False
101023-101049-101084-201046-202623,1611661330,"Sancho Lyttle, Cathrine Kraayeveld, Laurie Koehn, Lindsey Harding, Aneika Morello","Lyttle, Kraayeveld, Koehn, Harding, Morello",101023-101049-101084-201046-202623,ATL,22.0,1,1.0,1.0,2.0,,,,,1.0,,,130.9090909090909,1.0,21.0,1.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2012,2012,False
101023-101049-101084-201484-201881,1611661330,"Sancho Lyttle, Cathrine Kraayeveld, Laurie Koehn, Ketia Swanier, Angel McCoughtry","Lyttle, Kraayeveld, Koehn, Swanier, McCoughtry",101023-101049-101084-201484-201881,ATL,187.0,1,6.0,5.0,11.0,1.0,1.0,,,,,,84.70588235294117,15.333333333333334,19.0,15.333333333333334,16.0,3.0,2.0,,,,1.0,,,,,1.0,1.0,,,4.0,1.0,1.0,2.0,4.0,1.0,6.0,7.0,,,,1.0,1.0,4.0,2.0,4.0,1.0,2.0,,1.0,5.0,1.0,2.0,2.0,1.0,3.0,,,2.0,2.0,1.0,6.0,4.0,2.0,,1.0,1.0,1.0,0.5,,0.4166666666666667,1.5,0.42857142857142855,1.0,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,0.25,0.3333333333333333,1.0,0.16666666666666666,,,,,0.16666666666666666,1.0,1.0,1.0,,0.6666666666666666,,,,,1.0,0.8333333333333334,0.48695,0.3336,0.6666666666666666,10.85,22.225,0.3333333333333333,,-1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,3.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,0.25,0.3333333333333333,1.0,,,,0.25,,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,1.0,,1.0,0.25,0.25,,,,,,1611661330,2012,2012,False
101023-101049-101084-201048-201484,1611661330,"Sancho Lyttle, Cathrine Kraayeveld, Laurie Koehn, Armintie Herrington, Ketia Swanier","Lyttle, Kraayeveld, Koehn, Herrington, Swanier",101023-101049-101084-201048-201484,ATL,280.0,1,7.0,8.0,15.0,,,,,1.0,,,77.14285714285714,14.0,22.75,14.0,18.75,5.0,,,2.0,,1.0,1.0,,,1.0,1.0,2.0,2.0,,2.0,,1.0,4.0,4.0,1.0,3.0,6.0,1.0,,,,,,,2.0,,,,,,1.0,2.0,3.0,2.0,5.0,,,2.0,2.0,,2.0,,,,,,,0.25,,0.125,,0.16666666666666666,,0.5,0.6666666666666666,0.25,0.6,0.3333333333333333,,,0.125,,,,0.125,0.25,0.5,0.5,,0.25,0.25,1.0,,,,,0.625,0.50004375,,,10.95,22.675,,,-3.0,1.0,,,2.0,,1.0,,,,,,1.0,,0.1111111111111111,0.2,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,1.0,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,0.25,,,,,,0.5,0.5,,1.0,,0.5,,0.16666666666666666,,,,,,,,,,,,,,,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2012,2012,False
101023-101049-200715-201048-201484,1611661330,"Sancho Lyttle, Cathrine Kraayeveld, Yelena Leuchanka, Armintie Herrington, Ketia Swanier","Lyttle, Kraayeveld, Leuchanka, Herrington, Swanier",101023-101049-200715-201048-201484,ATL,387.0,3,14.0,15.0,29.0,5.0,4.0,2.0,1.0,5.0,,0.4,107.90697674418604,11.857142857142858,14.733333333333333,10.714285714285714,14.466666666666667,6.0,,,1.0,4.0,5.0,,,,1.0,1.0,2.0,,,1.0,,6.0,8.0,1.0,3.0,15.0,15.0,,,,,,,2.0,1.0,1.0,1.0,,1.0,2.0,1.0,,3.0,1.0,4.0,1.0,,3.0,4.0,,15.0,,,,,0.16666666666666666,0.16666666666666666,0.75,,0.6666666666666666,,0.75,,0.1111111111111111,,1.0,0.75,0.3333333333333333,1.0,,0.5555555555555556,0.8,0.8,,0.1111111111111111,0.2222222222222222,0.5,0.5,1.0,,0.1111111111111111,,,,,,0.6666666666666666,0.5627166666666666,,,5.9,22.0,,1.0,,3.0,,,10.0,,3.0,,,,,,,,0.3,0.3333333333333333,,1.0,,,,,,,,,,,,,,,,,,,3.0,,,2.0,1.0,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2012,2012,False
101023-101049-101084-201046-203026,1611661330,"Sancho Lyttle, Cathrine Kraayeveld, Laurie Koehn, Lindsey Harding, Tiffany Hayes","Lyttle, Kraayeveld, Koehn, Harding, Hayes",101023-101049-101084-201046-203026,ATL,114.0,1,5.0,5.0,10.0,,,,,1.0,4.0,,126.31578947368422,13.2,9.6,13.2,9.6,2.0,5.0,5.0,,1.0,1.0,,1.0,1.0,,,2.0,,,1.0,1.0,1.0,3.0,1.0,,5.0,11.0,,1.0,3.0,1.0,,5.0,2.0,1.0,1.0,2.0,1.0,,5.0,,,,,,,1.0,,,,5.0,5.0,5.0,1.0,,1.0,1.0,0.3333333333333333,0.3333333333333333,0.625,0.625,0.625,0.625,0.25,,,,,,,0.25,1.0,1.0,1.0,,0.5,,,,,0.25,,0.25,1.0,,0.25,0.5,0.4269125,0.4269125,1.0,12.200000000000001,23.6,1.0,,-6.0,1.0,,2.0,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,1.0,,,,,3.0,,1.0,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,1.0,,,,1.0,,,,1.0,,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,1611661330,2012,2012,False
101023-101049-200715-201484-201881,1611661330,"Sancho Lyttle, Cathrine Kraayeveld, Yelena Leuchanka, Ketia Swanier, Angel McCoughtry","Lyttle, Kraayeveld, Leuchanka, Swanier, McCoughtry",101023-101049-200715-201484-201881,ATL,229.0,1,9.0,9.0,18.0,3.0,2.0,,,,,,113.18777292576418,16.11111111111111,9.333333333333334,16.11111111111111,8.333333333333334,4.0,,,,4.0,5.0,,,,1.0,,1.0,,,2.0,,4.0,7.0,2.0,,11.0,4.0,,,,,,,6.0,2.0,3.0,4.0,3.0,,9.0,,2.0,3.0,,3.0,1.0,,3.0,,,11.0,,,,,0.75,0.75,0.5714285714285714,,0.6111111111111112,,0.6111111111111112,,0.2222222222222222,0.6666666666666666,,0.6,,,,0.5555555555555556,0.8,1.0,0.75,0.1111111111111111,0.1111111111111111,,,,,0.2222222222222222,,,,,,0.7777777777777778,0.48686111111111113,,,3.8285714285714287,22.9,,,7.0,,,,2.0,,,,,,,1.0,,,,,,,,1.0,,1.0,,,,,3.0,,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,1.0,0.5,0.5,,,,0.14285714285714285,0.2,,,,,0.5,,,,0.5,,,,,,,,,0.5,0.5,1.0,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2012,2012,False
101023-101049-201048-201484-203026,1611661330,"Sancho Lyttle, Cathrine Kraayeveld, Armintie Herrington, Ketia Swanier, Tiffany Hayes","Lyttle, Kraayeveld, Herrington, Swanier, Hayes",101023-101049-201048-201484-203026,ATL,198.0,1,7.0,6.0,13.0,,,,,,2.0,,94.54545454545455,14.428571428571429,16.166666666666668,9.857142857142858,16.166666666666668,3.0,,,2.0,1.0,2.0,2.0,,,3.0,1.0,1.0,,,3.0,,2.0,6.0,3.0,,7.0,6.0,2.0,,,,,,2.0,3.0,1.0,2.0,,1.0,5.0,1.0,2.0,3.0,2.0,5.0,,,,,,5.0,,,,,0.5,1.0,0.3333333333333333,,0.3888888888888889,,0.3888888888888889,,0.3333333333333333,1.0,0.5,1.0,0.3333333333333333,0.5,,0.2222222222222222,0.5,0.5,,0.3333333333333333,0.1111111111111111,1.0,1.0,1.0,,0.3333333333333333,0.6666666666666666,,,,,0.5555555555555556,0.5142666666666666,,,5.316666666666666,22.733333333333334,,,1.0,,,1.0,2.0,,,1.0,,1.0,1.0,,1.0,1.0,,,1.0,,,1.0,1.0,1.0,1.0,1.0,,2.0,3.0,2.0,1.0,,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,1.0,,1.0,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,,,,1.0,,0.25,,,0.3333333333333333,,,,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,0.5,,0.3333333333333333,0.3333333333333333,0.628275,0.2857142857142857,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2012,2012,False
101023-101049-201048-202623-203026,1611661330,"Sancho Lyttle, Cathrine Kraayeveld, Armintie Herrington, Aneika Morello, Tiffany Hayes","Lyttle, Kraayeveld, Herrington, Morello, Hayes",101023-101049-201048-202623-203026,ATL,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2012,2012,False
