EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,Arc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFtPoints,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,FTOffRebounds,SelfOReb,LostBallSteals,LostBallOutOfBoundsTurnovers,LostBallTurnovers,BlockingFouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,Technical Free Throw Trips,NonShootingFoulsDrawn,BlockedLongMidRange,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffFTReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,FTDefRebounds,ThreePtShootingFoulsDrawn,PenaltyFg3Pct,DefFTReboundPct,PenaltyCorner3Frequency,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,Charge Fouls Drawn,LongMidRangePctBlocked,OffCorner3ReboundPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,HeaveAttempts,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Charge Fouls,Corner3FGM,PenaltyCorner3FGM,Corner3Assists,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,Clear Path Fouls,team_id,year,season,team_vs
100915-100944-101019-200671-202257,1611661324,"Lindsay Whalen, Rebekkah Brunson, Janel McCarville, Seimone Augustus, Monica Wright","Whalen, Brunson, McCarville, Augustus, Wright",100915-100944-101019-200671-202257,MIN,842.0,5,14.0,2.0,27.0,27.0,7.0,3.0,54.0,6.0,6.0,1.0,1.0,1.0,3.0,5.0,13.0,1.0,12.0,22.0,1.0,6.0,30.0,28.0,1.0,2.0,2.0,2.0,6.0,4.0,10.0,14.0,1.0,5.0,5.0,3.0,2.0,10.0,1.0,2.0,3.0,9.0,12.0,3.0,15.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,5.0,6.0,4.0,7.0,1.0,4.0,3.0,1.0,1.0,2.0,1.0,4.0,3.0,28.0,4.0,7.0,0.4166666666666667,0.4166666666666667,0.5454545454545454,0.5,0.3333333333333333,0.5217391304347826,0.5,0.3333333333333333,0.5769230769230769,0.5,0.3333333333333333,0.043478260869565216,0.3333333333333333,0.6428571428571429,0.2,1.0,1.0,0.7058823529411765,0.2727272727272727,0.25,1.0,0.6666666666666666,0.7142857142857143,0.5,1.0,92.35154394299288,0.75,14.88888888888889,16.296296296296298,14.0,14.666666666666666,0.2608695652173913,1.0,1.0,0.5,0.13043478260869565,0.3333333333333333,0.3333333333333333,0.5652173913043478,0.38461538461538464,0.38461538461538464,0.4,0.043478260869565216,0.5,1.0,0.30434782608695654,0.4295369565217392,0.4211,0.3560666666666667,0.15384615384615385,0.16,0.06666666666666667,0.13333333333333333,12.281818181818181,23.5,0.25925925925925924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2013,2013,False
100915-100944-101019-200671-202632,1611661324,"Lindsay Whalen, Rebekkah Brunson, Janel McCarville, Seimone Augustus, Maya Moore","Whalen, Brunson, McCarville, Augustus, Moore",100915-100944-101019-200671-202632,MIN,5704.0,7,95.0,57.0,187.0,180.0,17.0,17.0,367.0,37.0,50.0,6.0,7.0,16.0,34.0,22.0,53.0,15.0,75.0,137.0,16.0,31.0,199.0,142.0,8.0,12.0,21.0,4.0,7.0,17.0,98.0,52.0,15.0,49.0,54.0,27.0,14.0,113.0,2.0,15.0,15.0,51.0,66.0,18.0,84.0,21.0,16.0,19.0,6.0,8.0,14.0,,33.0,2.0,3.0,8.0,31.0,47.0,46.0,7.0,19.0,11.0,,,7.0,2.0,11.0,9.0,178.0,15.0,15.0,0.6533333333333333,0.6901408450704225,0.5474452554744526,0.6666666666666666,0.5714285714285714,0.5490196078431373,0.6666666666666666,0.4444444444444444,0.5784883720930233,0.7,0.5666666666666667,0.10457516339869281,0.5757575757575758,0.7391304347826086,0.24193548387096775,0.7894736842105263,0.2222222222222222,0.75,0.23943661971830985,0.22580645161290322,0.25,0.6190476190476191,0.7692307692307693,0.8181818181818182,0.8,92.65077138849931,0.8181818181818182,15.411764705882353,15.677777777777777,14.764705882352942,15.283333333333333,0.32679738562091504,0.74,0.7872340425531915,0.7297297297297297,0.2222222222222222,0.47058823529411764,0.48484848484848486,0.3464052287581699,0.41509433962264153,0.41509433962264153,0.6363636363636364,0.09803921568627451,0.5833333333333334,0.8571428571428571,0.43137254901960786,0.46397254901960777,0.52465,0.40123333333333333,0.11515151515151516,0.12751677852348994,0.10552763819095477,0.08542713567839195,9.6992700729927,23.825,0.09090909090909091,15.0,2.0,2.0,1.0,6.0,2.0,6.0,5.0,2.0,9.0,15.0,3.0,8.0,6.0,4.0,5.0,5.0,8.0,1.0,3.0,5.0,1.0,11.0,1.0,1.0,6.0,2.0,3.0,2.0,1.0,7.0,2.0,1.0,4.0,0.8333333333333334,0.375,0.375,0.029197080291970802,0.06,0.029411764705882353,0.125,0.3076923076923077,0.2222222222222222,0.75,0.04477611940298507,0.5,0.006535947712418301,0.4,0.4,0.8333333333333334,0.3333333333333333,0.2222222222222222,1.0,0.2222222222222222,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2013,2013,False
100915-100944-101019-202257-202632,1611661324,"Lindsay Whalen, Rebekkah Brunson, Janel McCarville, Monica Wright, Maya Moore","Whalen, Brunson, McCarville, Wright, Moore",100915-100944-101019-202257-202632,MIN,703.0,3,12.0,14.0,24.0,24.0,10.0,1.0,48.0,4.0,7.0,,2.0,2.0,4.0,2.0,3.0,2.0,8.0,14.0,4.0,8.0,30.0,16.0,,2.0,,3.0,6.0,15.0,14.0,2.0,2.0,7.0,9.0,3.0,2.0,20.0,,1.0,7.0,5.0,13.0,2.0,15.0,2.0,1.0,1.0,1.0,1.0,1.0,,2.0,,,1.0,1.0,9.0,13.0,,3.0,1.0,,,,1.0,1.0,1.0,30.0,15.0,10.0,0.875,0.875,0.5714285714285714,,0.5,0.6111111111111112,,0.5625,0.625,,0.625,0.2222222222222222,0.5,1.0,0.2,0.875,,0.9230769230769231,0.14285714285714285,,,,1.0,1.0,0.8333333333333334,98.32147937411095,1.0,14.041666666666666,15.25,14.0,14.875,0.3888888888888889,0.5714285714285714,0.5714285714285714,0.75,0.2222222222222222,0.5,0.5,0.16666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.1111111111111111,1.0,,0.6111111111111112,0.4772194444444444,0.4469,0.51115,0.18181818181818182,0.17647058823529413,,0.5,6.514285714285714,23.15,0.4166666666666667,6.0,2.0,4.0,2.0,2.0,1.0,2.0,,2.0,6.0,6.0,,,2.0,,2.0,2.0,2.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,2.0,,,2.0,1.0,0.5,0.5,,,,0.3333333333333333,0.5,,1.0,0.14285714285714285,1.0,0.1111111111111111,1.0,1.0,1.0,,0.5,0.5,0.125,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.125,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,1611661324,2013,2013,False
100915-100944-200671-202257-202632,1611661324,"Lindsay Whalen, Rebekkah Brunson, Seimone Augustus, Monica Wright, Maya Moore","Whalen, Brunson, Augustus, Wright, Moore",100915-100944-200671-202257-202632,MIN,1097.0,7,18.0,5.0,35.0,38.0,11.0,4.0,73.0,8.0,10.0,,,2.0,5.0,6.0,12.0,,16.0,27.0,1.0,10.0,42.0,37.0,1.0,2.0,3.0,5.0,7.0,13.0,14.0,18.0,,7.0,7.0,4.0,2.0,14.0,1.0,3.0,3.0,9.0,14.0,4.0,18.0,5.0,4.0,4.0,,1.0,1.0,,5.0,1.0,3.0,7.0,9.0,12.0,14.0,2.0,6.0,2.0,,,,2.0,2.0,1.0,39.0,13.0,11.0,0.4375,0.4375,0.5925925925925926,0.5,0.7142857142857143,0.5714285714285714,0.5,0.7142857142857143,0.6176470588235294,0.5,0.7222222222222222,0.03571428571428571,0.8,0.75,0.2727272727272727,0.75,1.0,0.75,0.3333333333333333,0.16666666666666666,,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,95.82497721057429,0.5,16.0,14.131578947368421,14.8,13.763157894736842,0.35714285714285715,0.8,0.8888888888888888,0.5,0.17857142857142858,0.4,0.4,0.42857142857142855,0.5,0.5454545454545454,0.3333333333333333,,,,0.39285714285714285,0.4767821428571429,0.3838,0.4096285714285714,0.1875,0.1935483870967742,0.07142857142857142,0.30952380952380953,10.237037037037036,22.5,0.3142857142857143,2.0,2.0,2.0,1.0,,,,1.0,,3.0,,,,,2.0,,,1.0,,1.0,1.0,,3.0,,,1.0,,,,,2.0,,,2.0,,,,0.07407407407407407,0.1,,,0.5,0.3333333333333333,1.0,0.1,0.5,0.03571428571428571,,,,,0.2857142857142857,1.0,,,,,,2.0,,,1.0,,,,2.0,0.08333333333333333,1.0,,,,,,,,,,,,,,,,,,,,1611661324,2013,2013,False
100915-100944-200671-202257-203016,1611661324,"Lindsay Whalen, Rebekkah Brunson, Seimone Augustus, Monica Wright, Devereaux Peters","Whalen, Brunson, Augustus, Wright, Peters",100915-100944-200671-202257-203016,MIN,729.0,6,12.0,-14.0,21.0,22.0,,5.0,43.0,2.0,5.0,1.0,1.0,2.0,6.0,1.0,5.0,3.0,5.0,16.0,3.0,,16.0,30.0,2.0,2.0,7.0,,,,4.0,6.0,2.0,2.0,4.0,,1.0,10.0,,5.0,3.0,4.0,7.0,5.0,12.0,1.0,1.0,3.0,,2.0,3.0,2.0,6.0,1.0,,2.0,8.0,1.0,,,,1.0,,,1.0,,1.0,,9.0,,,0.4,0.5,0.3125,1.0,,0.42105263157894735,1.1666666666666667,,0.42105263157894735,1.1666666666666667,,0.15789473684210525,0.5,0.4444444444444444,0.45454545454545453,0.75,,0.5384615384615384,0.45454545454545453,,,,0.8,,0.75,84.93827160493827,,16.80952380952381,17.09090909090909,16.571428571428573,15.545454545454545,0.2631578947368421,0.4,0.6666666666666666,,0.3157894736842105,0.3333333333333333,0.4,0.2631578947368421,0.2,0.2,1.0,0.15789473684210525,0.3333333333333333,1.0,0.42105263157894735,0.4507722222222222,0.5564333333333333,,,,0.4375,,9.3625,30.46666666666667,,7.0,,,,2.0,1.0,2.0,,1.0,,6.0,,2.0,2.0,3.0,2.0,2.0,1.0,,1.0,,,1.0,,1.0,,,,,,,,,,1.0,0.6666666666666666,1.0,0.1875,0.4,0.16666666666666666,,0.3333333333333333,1.0,,0.125,0.5,,0.6666666666666666,0.6666666666666666,1.0,,,,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,,,,,,,,,,1611661324,2013,2013,False
100915-100944-200671-202632-203016,1611661324,"Lindsay Whalen, Rebekkah Brunson, Seimone Augustus, Maya Moore, Devereaux Peters","Whalen, Brunson, Augustus, Moore, Peters",100915-100944-200671-202632-203016,MIN,1335.0,6,22.0,8.0,36.0,40.0,5.0,4.0,76.0,8.0,10.0,1.0,2.0,3.0,7.0,5.0,10.0,5.0,16.0,27.0,5.0,9.0,44.0,36.0,1.0,2.0,4.0,3.0,3.0,10.0,22.0,10.0,4.0,11.0,12.0,6.0,3.0,25.0,,3.0,4.0,11.0,16.0,3.0,19.0,4.0,3.0,2.0,1.0,1.0,2.0,,4.0,1.0,,3.0,8.0,13.0,10.0,2.0,6.0,,1.0,1.0,,,1.0,1.0,40.0,10.0,5.0,0.6875,0.6875,0.5925925925925926,0.5,1.0,0.546875,0.5,0.75,0.6111111111111112,0.6666666666666666,0.8333333333333334,0.15625,0.5,0.8461538461538461,0.2727272727272727,0.6666666666666666,,0.7894736842105263,0.21428571428571427,0.4,,0.75,1.0,0.75,1.0,81.97752808988764,1.0,18.944444444444443,16.325,17.22222222222222,16.025,0.3125,0.8,0.8888888888888888,0.75,0.21875,0.42857142857142855,0.6,0.3125,0.5,0.5,0.6,0.15625,1.0,0.5,0.46875,0.46643387096774197,0.6234,0.33266666666666667,0.16666666666666666,0.1935483870967742,0.09090909090909091,0.22727272727272727,9.24074074074074,31.98,0.1388888888888889,3.0,,,,1.0,1.0,1.0,2.0,1.0,4.0,3.0,,,1.0,3.0,1.0,1.0,2.0,,,1.0,,1.0,,1.0,,,,,,,,,,1.0,0.2,0.25,0.1111111111111111,0.1,0.2857142857142857,,,0.25,,,0.6666666666666666,,0.2,0.2,1.0,,,,0.25,0.25,,,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,1611661324,2013,2013,False
100915-100944-202257-202632-203016,1611661324,"Lindsay Whalen, Rebekkah Brunson, Monica Wright, Maya Moore, Devereaux Peters","Whalen, Brunson, Wright, Moore, Peters",100915-100944-202257-202632-203016,MIN,498.0,4,8.0,8.0,15.0,14.0,5.0,5.0,29.0,1.0,4.0,,1.0,2.0,7.0,2.0,5.0,1.0,5.0,16.0,1.0,6.0,19.0,11.0,2.0,5.0,8.0,3.0,8.0,9.0,6.0,4.0,1.0,3.0,3.0,1.0,2.0,6.0,,6.0,2.0,4.0,6.0,7.0,13.0,,,,,,1.0,1.0,1.0,,,2.0,4.0,5.0,10.0,,4.0,,,,,,,,11.0,9.0,5.0,0.6,0.75,0.3125,0.4,0.375,0.38235294117647056,0.5833333333333334,0.5,0.4318181818181818,0.5714285714285714,0.5,0.058823529411764705,,0.5714285714285714,0.5454545454545454,0.5,,0.5454545454545454,0.5454545454545454,0.3333333333333333,,0.3333333333333333,1.0,0.5,,83.85542168674698,,16.333333333333332,18.071428571428573,13.2,13.071428571428571,0.23529411764705882,0.25,0.25,1.0,0.4117647058823529,0.2857142857142857,0.3333333333333333,0.29411764705882354,0.4,0.4,1.0,0.058823529411764705,0.16666666666666666,,0.29411764705882354,0.4272529411764706,0.3915166666666667,0.41123333333333334,0.19047619047619047,0.2,0.42105263157894735,0.47368421052631576,10.60625,26.6,0.3333333333333333,3.0,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,,,3.0,2.0,1.0,1.0,,,,1.0,,,,,,,,,1.0,,,1.0,,,,,1.0,1.0,0.0625,,0.14285714285714285,1.0,0.3333333333333333,0.8,1.0,,,,1.0,1.0,,,0.2222222222222222,0.5,0.1111111111111111,1.0,,1.0,1.0,,,1.0,,,1.0,,,,,1.0,1.0,1.0,1.0,,,1.0,0.16666666666666666,1.0,,,,,,,,,,,1611661324,2013,2013,False
100915-101019-200671-202257-202632,1611661324,"Lindsay Whalen, Janel McCarville, Seimone Augustus, Monica Wright, Maya Moore","Whalen, McCarville, Augustus, Wright, Moore",100915-101019-200671-202257-202632,MIN,311.0,3,5.0,-4.0,11.0,8.0,5.0,2.0,19.0,,,,,1.0,7.0,,2.0,1.0,1.0,9.0,1.0,4.0,6.0,10.0,1.0,2.0,2.0,,2.0,4.0,,2.0,1.0,,,,,,,3.0,1.0,2.0,3.0,3.0,6.0,,,,1.0,,2.0,,2.0,1.0,2.0,1.0,2.0,2.0,4.0,,,1.0,,,,1.0,1.0,1.0,4.0,4.0,5.0,,,0.1111111111111111,0.5,,0.1,0.5,,0.25,0.5,0.5,0.1,,1.0,0.375,1.0,,1.0,0.3333333333333333,,,,1.0,1.0,1.0,87.97427652733118,1.0,18.454545454545453,13.5,15.909090909090908,13.5,,,,,0.7,0.14285714285714285,0.16666666666666666,0.2,,,,0.1,,,0.1,0.39166500000000004,0.3991,0.3945,,,0.3333333333333333,0.6666666666666666,9.566666666666666,25.5,0.45454545454545453,4.0,,,,,,,,,4.0,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,2.0,,,2.0,,,,0.1111111111111111,,0.14285714285714285,,,0.5,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2013,2013,False
100915-101019-200671-202257-203016,1611661324,"Lindsay Whalen, Janel McCarville, Seimone Augustus, Monica Wright, Devereaux Peters","Whalen, McCarville, Augustus, Wright, Peters",100915-101019-200671-202257-203016,MIN,281.0,3,5.0,3.0,10.0,10.0,4.0,,20.0,2.0,2.0,,,1.0,2.0,1.0,1.0,,4.0,5.0,1.0,1.0,12.0,9.0,,,,2.0,3.0,8.0,2.0,6.0,,1.0,2.0,1.0,,5.0,,,1.0,2.0,5.0,,5.0,1.0,1.0,,3.0,,4.0,,4.0,,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,12.0,8.0,4.0,0.25,0.25,0.8,,0.6666666666666666,0.9166666666666666,,0.875,1.0,,1.0,0.16666666666666666,,1.0,,1.0,,1.0,,,,1.0,,1.0,1.0,102.49110320284697,1.0,13.6,14.5,13.6,14.4,0.3333333333333333,1.0,1.0,0.5,0.3333333333333333,0.5,0.5,0.16666666666666666,1.0,1.0,,,,,0.5,0.4983666666666667,,0.50745,0.16666666666666666,0.2,,0.6666666666666666,7.56,23.1,0.4,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,3.0,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,0.16666666666666666,,,,,0.25,1.0,,,1.0,,1.0,2.0,,1.0,1.0,0.25,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1611661324,2013,2013,False
100915-101019-200671-202632-203016,1611661324,"Lindsay Whalen, Janel McCarville, Seimone Augustus, Maya Moore, Devereaux Peters","Whalen, McCarville, Augustus, Moore, Peters",100915-101019-200671-202632-203016,MIN,246.0,2,4.0,4.0,8.0,8.0,,,16.0,,,,,,1.0,3.0,4.0,,3.0,5.0,,,6.0,2.0,,,,,,,2.0,4.0,,1.0,1.0,,1.0,2.0,,,1.0,4.0,6.0,,6.0,1.0,1.0,1.0,,,2.0,1.0,3.0,,,,1.0,3.0,,,,,,,,,,,6.0,,,0.3333333333333333,0.3333333333333333,0.6,,,0.6,,,0.6,,,,0.3333333333333333,1.0,,1.0,,1.0,,,,,1.0,1.0,1.0,93.65853658536587,,16.0,14.75,16.0,14.75,,,,,0.2,,,0.8,0.75,0.75,0.3333333333333333,,,,,0.38351999999999997,,,,,,,15.219999999999999,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2013,2013,False
