EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Offensive Fouls Drawn,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyFG3M,RecoveredBlocks,PenaltyFg3Pct,BlocksRecoveredPct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceCorner3FGM,PenaltyArc3FGM,SecondChanceFG3M,BlockingFoulsDrawn,Defensive 3 Seconds Violations,SecondChanceFg3Pct,DefCorner3ReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3Accuracy,SecondChanceArc3FGM,HeaveAttempts,Charge Fouls,Clear Path Fouls,Offensive Fouls,Blocked3s,BlockedArc3,BlockedLongMidRange,3SecondViolations,SecondChanceArc3Accuracy,3pt And 1 Free Throw Trips,SecondChanceArc3PctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,team_id,year,season,team_vs
100812-101023-201048-201881-202662,1611661330,"Erika de Souza, Sancho Lyttle, Armintie Herrington, Angel McCoughtry, Jasmine Thomas","de Souza, Lyttle, Herrington, McCoughtry, Thomas",100812-101023-201048-201881-202662,ATL,3600.0,5,60.0,-8.0,119.0,116.0,10.0,11.0,23.0,235.0,21.0,36.0,7.0,12.0,1.0,4.0,6.0,21.0,14.0,39.0,2.0,6.0,1.0,4.0,11.0,1.0,2.0,41.0,96.0,6.0,17.0,20.0,120.0,128.0,8.0,19.0,2.0,4.0,20.0,4.0,8.0,2.0,4.0,12.0,52.0,30.0,15.0,3.0,8.0,11.0,4.0,10.0,26.0,5.0,31.0,3.0,2.0,12.0,4.0,10.0,67.0,6.0,22.0,1.0,5.0,23.0,1.0,29.0,29.0,58.0,5.0,17.0,12.0,5.0,22.0,3.0,17.0,7.0,1.0,5.0,1.0,1.0,29.0,7.0,2.0,9.0,1.0,21.0,3.0,22.0,1.0,2.0,25.0,4.0,2.0,12.0,1.0,3.0,2.0,1.0,3.0,100.0,12.0,10.0,2.0,0.6341463414634146,0.7027027027027027,0.8333333333333334,0.35294117647058826,0.35294117647058826,0.4270833333333333,0.42105263157894735,0.5,0.4424778761061947,0.38095238095238093,0.4,0.48770491803278687,0.4318181818181818,0.5,0.1504424778761062,0.10416666666666667,0.19444444444444445,0.047619047619047616,0.05128205128205128,0.7586206896551724,1.0,0.5,0.5111111111111111,0.4074074074074074,0.625,0.6,0.5283018867924528,0.4375,0.3333333333333333,0.6,0.3333333333333333,0.6666666666666666,0.5,0.18181818181818182,0.6666666666666666,0.5909090909090909,0.625,0.09259259259259259,94.0,16.58823529411765,14.017241379310345,14.77310924369748,12.60344827586207,0.3185840707964602,0.5833333333333334,0.7241379310344828,0.5714285714285714,0.18584070796460178,0.2857142857142857,0.3,0.6666666666666666,0.34513274336283184,0.358974358974359,0.3783783783783784,0.7142857142857143,0.05309734513274336,0.3333333333333333,0.3333333333333333,1.0,0.09734513274336283,0.36363636363636365,0.36363636363636365,0.75,0.5714285714285714,0.5833333333333334,0.2857142857142857,0.047619047619047616,0.047619047619047616,0.4,0.25,0.2,0.4690265486725664,0.36363636363636365,0.4593986607142857,0.477509375,0.46561111111111114,0.10655737704918032,0.11538461538461539,0.05555555555555555,0.16666666666666666,0.1,9.838541666666666,24.658823529411762,0.08403361344537816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2013,2013,True
100656-100973-201881-202662-203410,1611661330,"Ruth Riley, Le'coe Willingham, Angel McCoughtry, Jasmine Thomas, Alex Bentley","Riley, Willingham, McCoughtry, Thomas, Bentley",100656-100973-201881-202662-203410,ATL,87.0,1,1.0,,2.0,3.0,,,,5.0,,,,,,,2.0,2.0,,,,,,,,,,2.0,2.0,,,,4.0,4.0,,,,,,,,,,,2.0,2.0,,,,,,,1.0,,1.0,,,,1.0,,2.0,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,0.5,0.5,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,82.75862068965517,23.0,13.666666666666666,23.0,13.666666666666666,,,,,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,0.3945,,,,,,,,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2013,2013,True
100812-100973-101023-202662-203451,1611661330,"Erika de Souza, Le'coe Willingham, Sancho Lyttle, Jasmine Thomas, Courtney Clements","de Souza, Willingham, Lyttle, Thomas, Clements",100812-100973-101023-202662-203451,ATL,21.0,1,,,1.0,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.57142857142857,19.0,,19.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.1994,,0.1994,,,,,,20.6,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2013,2013,True
100812-101023-201048-202662-203451,1611661330,"Erika de Souza, Sancho Lyttle, Armintie Herrington, Jasmine Thomas, Courtney Clements","de Souza, Lyttle, Herrington, Thomas, Clements",100812-101023-201048-202662-203451,ATL,118.0,2,2.0,5.0,3.0,3.0,,1.0,,6.0,1.0,1.0,,,,,1.0,1.0,,,,,,1.0,1.0,,,2.0,2.0,1.0,1.0,,7.0,2.0,,,,,,,,,,,2.0,2.0,3.0,,,1.0,1.0,,1.0,1.0,2.0,1.0,,1.0,,,5.0,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,7.0,,,,0.5,0.5,1.0,1.0,1.0,1.0,,,1.1666666666666667,,,1.1666666666666667,,,0.3333333333333333,,,,,,,,,,0.5,,0.5,,,,,,,,,,0.5,,73.22033898305085,15.666666666666666,23.666666666666668,15.666666666666666,19.666666666666668,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,0.6666666666666666,1.0,0.5294333333333333,,,,,,,,5.3,23.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2013,2013,True
100973-202623-202662-203410-203451,1611661330,"Le'coe Willingham, Aneika Morello, Jasmine Thomas, Alex Bentley, Courtney Clements","Willingham, Morello, Thomas, Bentley, Clements",100973-202623-202662-203410-203451,ATL,174.0,2,3.0,-1.0,6.0,7.0,3.0,,,13.0,2.0,2.0,,,2.0,2.0,,1.0,,,1.0,1.0,,,,,,2.0,3.0,1.0,1.0,1.0,8.0,9.0,,,,,,2.0,2.0,1.0,1.0,8.0,4.0,,3.0,,,,,,2.0,1.0,3.0,,1.0,2.0,,,7.0,,,,1.0,3.0,,4.0,,4.0,,,,,1.0,1.0,1.0,1.0,,,,,2.0,,,1.0,,1.0,,1.0,,,1.0,1.0,,1.0,,1.0,1.0,,1.0,8.0,8.0,3.0,,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,,1.0,0.875,,1.1666666666666667,1.0,,1.3333333333333333,0.25,,,,,0.5,,,0.5,,1.0,,0.5714285714285714,,,,,,,0.5,0.5,0.5,1.0,,107.58620689655173,11.5,15.0,11.5,11.142857142857142,0.5,1.0,1.0,1.0,0.25,,,,,,,,0.25,1.0,1.0,1.0,,,,,,,,,,0.6666666666666666,1.0,,0.75,,0.538175,,0.6020333333333333,0.25,0.3333333333333333,,,1.0,4.266666666666667,24.5,0.5,,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2013,2013,True
201048-201881-202623-202662-203428,1611661330,"Armintie Herrington, Angel McCoughtry, Aneika Morello, Jasmine Thomas, Anne Marie Armstrong","Herrington, McCoughtry, Morello, Thomas, Marie Armstrong",201048-201881-202623-202662-203428,ATL,67.0,1,1.0,4.0,3.0,3.0,3.0,3.0,1.0,6.0,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,2.0,,,2.0,4.0,,,1.0,,,,1.0,2.0,,2.0,4.0,,2.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,,,2.0,2.0,,2.0,4.0,4.0,3.0,,,,,,,0.5,,0.5,0.5,,0.5,0.6666666666666666,,0.6666666666666666,,,,,,,,,0.3333333333333333,,1.0,,0.5,,,,,,,0.3333333333333333,,,1.0,,128.955223880597,5.666666666666667,16.666666666666668,3.6666666666666665,14.666666666666666,,,,,0.5,,,,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,0.35385,0.3222,0.35385,,,,,1.0,11.9,,1.0,,,,,1.0,,0.5,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2013,2013,True
100656-100973-202623-202662-203451,1611661330,"Ruth Riley, Le'coe Willingham, Aneika Morello, Jasmine Thomas, Courtney Clements","Riley, Willingham, Morello, Thomas, Clements",100656-100973-202623-202662-203451,ATL,156.0,1,3.0,-5.0,5.0,5.0,5.0,2.0,1.0,10.0,2.0,4.0,,,2.0,4.0,,1.0,,,,,,,1.0,1.0,1.0,2.0,5.0,,1.0,,4.0,9.0,,,1.0,,,2.0,5.0,1.0,,4.0,,4.0,,,,1.0,,2.0,,,,,,,,,,1.0,1.0,,1.0,,1.0,2.0,2.0,4.0,,,,,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,,,,,4.0,4.0,5.0,,,,,,,0.4,,0.4,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.16666666666666666,0.4,0.25,1.0,,,1.0,,,0.3333333333333333,1.0,1.0,0.5,0.5,,1.0,,1.0,,,,,1.0,,92.3076923076923,17.8,13.4,15.2,13.2,0.6666666666666666,0.5,0.6666666666666666,,0.16666666666666666,,,,,,,,,,,,0.16666666666666666,,,,,,,,1.0,0.6666666666666666,0.5,0.16666666666666666,0.8333333333333334,,0.4774416666666667,0.45255,0.4774416666666667,,,,,1.0,3.18,23.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2013,2013,True
100656-201048-203026-203410-203428,1611661330,"Ruth Riley, Armintie Herrington, Tiffany Hayes, Alex Bentley, Anne Marie Armstrong","Riley, Herrington, Hayes, Bentley, Marie Armstrong",100656-201048-203026-203410-203428,ATL,99.0,1,2.0,1.0,2.0,3.0,,2.0,2.0,5.0,1.0,1.0,1.0,1.0,,,,1.0,,2.0,,,,,,,,1.0,4.0,,,1.0,3.0,2.0,1.0,2.0,,1.0,3.0,,,,,,,2.0,,,2.0,,,,,,,,,,,,,,3.0,,1.0,,,1.0,3.0,4.0,1.0,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,2.0,,,1.0,,,,,,,,,,,,,,,0.25,0.5,,0.25,0.5,,0.3,0.5,,,,,,,,,,,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,,,1.0,0.3333333333333333,72.72727272727273,24.5,16.666666666666668,22.5,16.666666666666668,0.25,1.0,1.0,,0.25,,,,0.5,,,,,,,,,,,,0.5,1.0,,,,,,,0.25,,0.46345,0.59275,,0.2,0.2,,1.0,,12.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2013,2013,True
100656-202623-203410-203428-203451,1611661330,"Ruth Riley, Aneika Morello, Alex Bentley, Anne Marie Armstrong, Courtney Clements","Riley, Morello, Bentley, Marie Armstrong, Clements",100656-202623-203410-203428-203451,ATL,195.0,1,3.0,-4.0,5.0,5.0,,2.0,2.0,10.0,1.0,1.0,,,,,,,,4.0,,1.0,1.0,,1.0,,,1.0,5.0,,2.0,,2.0,6.0,,2.0,1.0,,,,,,,,2.0,,,,,1.0,,,1.0,,1.0,,,1.0,,,2.0,,3.0,,,3.0,,3.0,3.0,6.0,,,,,1.0,,,,,1.0,,,1.0,,,,,2.0,1.0,,,,,,,,,,,,,2.0,,,1.0,1.0,1.0,,,,0.2,,,0.14285714285714285,,,0.14285714285714285,,,0.2857142857142857,,,,,1.0,,,0.75,0.75,,,0.75,0.5,,,0.75,,,1.0,1.0,0.5,,,73.84615384615384,24.2,14.8,18.6,13.8,0.14285714285714285,1.0,1.0,1.0,,,,,0.5714285714285714,,,,0.14285714285714285,,,,0.14285714285714285,,,,,,,0.3333333333333333,,,,,0.42857142857142855,,0.4164142857142857,0.37224999999999997,,,,,,,14.719999999999999,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2013,2013,True
100812-100973-201048-201881-203410,1611661330,"Erika de Souza, Le'coe Willingham, Armintie Herrington, Angel McCoughtry, Alex Bentley","de Souza, Willingham, Herrington, McCoughtry, Bentley",100812-100973-201048-201881-203410,ATL,5145.0,14,86.0,23.0,169.0,171.0,36.0,27.0,27.0,340.0,37.0,56.0,8.0,13.0,4.0,7.0,11.0,23.0,11.0,38.0,4.0,7.0,2.0,5.0,18.0,1.0,4.0,59.0,117.0,9.0,25.0,37.0,182.0,159.0,11.0,20.0,3.0,2.0,27.0,9.0,17.0,4.0,19.0,46.0,60.0,58.0,21.0,6.0,10.0,18.0,5.0,7.0,30.0,7.0,37.0,3.0,4.0,20.0,6.0,4.0,81.0,5.0,22.0,2.0,13.0,43.0,2.0,58.0,29.0,87.0,4.0,24.0,17.0,7.0,21.0,8.0,10.0,13.0,1.0,11.0,2.0,1.0,34.0,4.0,9.0,17.0,,34.0,3.0,47.0,1.0,2.0,52.0,6.0,,17.0,,16.0,10.0,6.0,16.0,155.0,40.0,33.0,2.0,0.5084745762711864,0.5555555555555556,0.7777777777777778,0.36,0.36,0.5042735042735043,0.55,0.5294117647058824,0.5105633802816901,0.5434782608695652,0.6428571428571429,0.5515151515151515,0.5625,0.71875,0.176056338028169,0.05982905982905983,0.10714285714285714,0.043478260869565216,,0.6176470588235294,0.6666666666666666,0.25,0.6231884057971014,0.3793103448275862,0.65,0.3125,0.6292134831460674,0.36486486486486486,0.3684210526315789,0.5,0.3333333333333333,0.3076923076923077,0.3333333333333333,0.56,0.75,0.55,0.6875,0.05970149253731343,95.1603498542274,14.538461538461538,15.719298245614034,13.757396449704142,14.409356725146198,0.39436619718309857,0.6607142857142857,0.74,0.5405405405405406,0.1619718309859155,0.4782608695652174,0.5,0.5454545454545454,0.2676056338028169,0.2894736842105263,0.2894736842105263,0.36363636363636365,0.04929577464788732,0.5714285714285714,0.5714285714285714,1.0,0.1267605633802817,0.2777777777777778,0.2777777777777778,0.6,0.5652173913043478,0.6153846153846154,0.125,0.08695652173913043,0.043478260869565216,0.3333333333333333,0.5714285714285714,0.19047619047619047,0.5704225352112676,0.2777777777777778,0.4935693661971831,0.539905,0.46311428571428576,0.1111111111111111,0.1328125,,0.14835164835164835,0.25274725274725274,8.432478632478633,23.776,0.21301775147928995,4.0,,,3.0,10.0,0.75,0.625,,,12.0,9.0,1.0,3.0,1.0,1.0,2.0,0.3333333333333333,0.5,0.5,1.0,0.75,,,,,,,,,,,,,,,,1611661330,2013,2013,True
