EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,FTA,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,ShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PtsPutbacks,Fg2aBlocked,Corner3Assists,Steals,BadPassSteals,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,SecondChanceFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,OffAtRimReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyOffPossPct,ShortMidRangeFGM,LongMidRangeFGM,PenaltyCorner3FGA,SecondChanceArc3FGA,LongMidRangeAssists,OffThreePtRebounds,SelfOReb,Loose Ball Fouls Drawn,Blocked3s,BlockedArc3,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3FGM,PenaltyFG3M,BadPassOutOfBoundsTurnovers,PenaltyTurnovers,PenaltyFg3Pct,AtRimPctBlocked,DefCorner3ReboundPct,PenaltyCorner3Accuracy,PenaltyArc3FGM,Charge Fouls,BlockingFoulsDrawn,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyArc3Accuracy,TwoPtShootingFoulsDrawnPct,ShortMidRangeAssists,LostBallOutOfBoundsTurnovers,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,OffCorner3ReboundPct,DefLongMidRangeReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceFtPoints,Loose Ball Fouls,StepOutOfBoundsTurnovers,SecondChanceArc3FGM,FTOffRebounds,LostBallSteals,BlockingFouls,OffFTReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,3SecondViolations,team_id,year,season,team_vs
100646-101039-201896-202640-203418,1611661325,"Tamika Catchings, Erin Phillips, Briann January, Karima Christmas-Kelly, Jasmine Hassell","Catchings, Phillips, January, Christmas-Kelly, Hassell",100646-101039-201896-202640-203418,IND,106.0,2,2.0,-2.0,4.0,2.0,,1.0,6,,2.0,3.0,,,1.0,,5.0,,1.0,,,2.0,,,,,,1.0,,,,,,,,4.0,,1.0,,1.0,4.0,5.0,2.0,,,2.0,,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,0.16666666666666666,1.0,,1.0,0.8,,1.0,0.6666666666666666,0.6666666666666666,,,81.50943396226415,17.25,18.5,15.25,18.5,0.3333333333333333,,,,0.5,,0.16666666666666666,,,,0.5,,0.5812833333333333,,,,4.54,24.2,,,2.0,,,,,,,,,3.0,,,,,,,,4.0,,,,,,,,,,,,,,,,0.8,0.6666666666666666,1.0,,,,,,,0.6666666666666666,,,,,,,,0.7467333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1611661325,2013,2013,False
100646-101039-201919-202640-203406,1611661325,"Tamika Catchings, Erin Phillips, Shavonte Zellous, Karima Christmas-Kelly, Layshia Clarendon","Catchings, Phillips, Zellous, Christmas-Kelly, Clarendon",100646-101039-201919-202640-203406,IND,54.0,1,1.0,-2.0,1.0,2.0,,,3,,,,1.0,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,26.0,14.0,26.0,14.0,,,,,,1.0,,,,,,,0.4143,,,,14.3,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2013,2013,False
100646-101039-202640-202656-203406,1611661325,"Tamika Catchings, Erin Phillips, Karima Christmas-Kelly, Jeanette Pohlen-Mavunga, Layshia Clarendon","Catchings, Phillips, Christmas-Kelly, Pohlen-Mavunga, Clarendon",100646-101039-202640-202656-203406,IND,88.0,1,1.0,3.0,3.0,3.0,,1.0,6,1.0,2.0,1.0,2.0,,,1.0,5.0,,,1.0,3.0,,,,,2.0,,,,,,,,,,2.0,,2.0,,2.0,2.0,4.0,,,,,,,,,,,1.0,,1.0,,,,3.0,,,,,,,,0.2,0.2,0.3,,,,,1.0,0.5,,1.0,0.5,1.0,,,98.18181818181819,21.0,8.333333333333334,16.666666666666668,8.333333333333334,0.4,0.5,1.0,,0.2,0.4,,,,,0.4,,0.4408,0.2,,,9.08,,,,1.0,,,,,,,,,2.0,,,,,,,,2.0,,1.0,1.0,,,,,,,,,,,,,0.4,1.0,,1.0,,,,,,0.5,,,,,,,,0.37515,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,0.5,,,,,,,1.0,,,0.2,,,,1.0,,1.0,,,,,,,,,,,,,,,,,1611661325,2013,2013,False
100646-201503-201896-201919-202640,1611661325,"Tamika Catchings, Erlana Larkins, Briann January, Shavonte Zellous, Karima Christmas-Kelly","Catchings, Larkins, January, Zellous, Christmas-Kelly",100646-201503-201896-201919-202640,IND,3359.0,4,56.0,14.0,101.0,102.0,22.0,8.0,203,18.0,29.0,11.0,19.0,5.0,10.0,33.0,59.0,10.0,20.0,25.0,121.0,107.0,,19.0,24.0,42.0,30.0,10.0,5.0,12.0,10.0,22.0,5.0,8.0,54.0,7.0,5.0,28.0,3.0,36.0,9.0,45.0,13.0,8.0,5.0,5.0,,18.0,1.0,17.0,29.0,,33.0,1.0,32.0,1.0,1.0,1.0,112.0,19.0,2.0,0.36363636363636365,0.3870967741935484,1.0,0.5,0.5,0.559322033898305,0.6075949367088608,0.6436170212765957,0.6333333333333333,0.25316455696202533,0.7222222222222222,1.0,0.8,0.28,0.625,0.7674418604651163,0.22857142857142856,0.4,0.7272727272727273,0.625,87.02590056564453,17.742574257425744,15.362745098039216,17.08910891089109,14.901960784313726,0.3670886075949367,0.6206896551724138,0.75,0.4444444444444444,0.13924050632911392,0.24050632911392406,0.12658227848101267,0.5,0.5,1.0,0.620253164556962,0.5,0.4804753164556962,0.1827956989247312,0.05,0.15702479338842976,7.898305084745763,23.4,17.0,3.0,4.0,2.0,4.0,5.0,10.0,,1.0,3.0,3.0,4.0,1.0,3.0,9.0,5.0,9.0,5.0,4.0,7.0,5.0,7.0,5.0,5.0,2.0,3.0,5.0,3.0,17.0,0.3333333333333333,0.75,0.5555555555555556,0.6428571428571429,0.6785714285714286,0.6428571428571429,0.11864406779661017,0.18181818181818182,0.2,0.75,0.6,0.12658227848101267,0.5,0.5,1.0,0.5714285714285714,0.75,0.14285714285714285,,,0.2857142857142857,0.5,0.21428571428571427,0.5618357142857143,0.4327357142857143,0.0743801652892562,0.16831683168316833,6.0,9.0,2.0,2.0,4.0,1.0,2.0,1.0,,,0.1,0.3,,0.06896551724137931,0.5454545454545454,0.6666666666666666,0.47368421052631576,0.47368421052631576,0.4444444444444444,0.2857142857142857,0.14285714285714285,1.0,3.0,,4.0,0.6,0.1724137931034483,,0.5,2.0,2.0,5.0,,16.0,1.0,0.6666666666666666,0.2191780821917808,,1.0,,2.0,0.2,0.9166666666666666,,,,,1.0,1.0,1.0,2.0,1.0,0.25,0.5,1.0,,,,,1611661325,2013,2013,False
100646-201503-201896-201919-202656,1611661325,"Tamika Catchings, Erlana Larkins, Briann January, Shavonte Zellous, Jeanette Pohlen-Mavunga","Catchings, Larkins, January, Zellous, Pohlen-Mavunga",100646-201503-201896-201919-202656,IND,181.0,2,3.0,5.0,8.0,8.0,7.0,,16,2.0,3.0,,,,1.0,2.0,3.0,1.0,2.0,4.0,11.0,6.0,4.0,11.0,,4.0,3.0,1.0,,,1.0,1.0,,,3.0,,1.0,3.0,1.0,5.0,,5.0,,,1.0,,,1.0,,,1.0,1.0,3.0,,4.0,,,1.0,11.0,11.0,,,,1.0,0.5,0.5,0.6666666666666666,0.7,0.7857142857142857,0.7857142857142857,0.4,,1.0,0.75,,1.0,0.8,,,1.0,1.0,127.29281767955801,10.0,12.625,10.0,12.25,0.6,0.6666666666666666,0.6666666666666666,,,,0.2,,,,1.0,,0.56678,0.16666666666666666,,1.0,2.0,23.2,7.0,,,2.0,3.0,1.0,1.0,,,1.0,,,,,,2.0,3.0,2.0,,,1.0,,,,,,,,7.0,,,0.6666666666666666,,0.7,,,,,1.0,,0.2,1.0,1.0,1.0,,,,,,0.6,0.6666666666666666,0.2,,0.56678,,0.875,,,1.0,,,,,,,,,,,,,,,,,,0.2,1.0,1.0,,,0.5,,,1.0,,,,,1.0,1.0,,0.25,,,,,,0.5,,,,,,,,,,,,,,,,,1611661325,2013,2013,False
100646-201503-201896-201919-203406,1611661325,"Tamika Catchings, Erlana Larkins, Briann January, Shavonte Zellous, Layshia Clarendon","Catchings, Larkins, January, Zellous, Clarendon",100646-201503-201896-201919-203406,IND,108.0,1,2.0,1.0,3.0,3.0,3.0,,6,,,,,1.0,2.0,,,1.0,2.0,2.0,5.0,4.0,,,,,3.0,2.0,1.0,,1.0,1.0,1.0,,3.0,,,1.0,,1.0,,1.0,,,,,,,,,,,1.0,,2.0,,,,5.0,,,,,1.0,0.5,0.5,,0.75,0.8333333333333334,,1.0,,,1.0,,,1.0,,,,,80.0,17.0,19.0,17.0,19.0,,,,,,,1.0,0.5,1.0,1.0,1.0,0.5,0.485475,0.3333333333333333,,,,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,0.5,0.5,,1611661325,2013,2013,False
100646-201503-201896-202640-202656,1611661325,"Tamika Catchings, Erlana Larkins, Briann January, Karima Christmas-Kelly, Jeanette Pohlen-Mavunga","Catchings, Larkins, January, Christmas-Kelly, Pohlen-Mavunga",100646-201503-201896-202640-202656,IND,69.0,1,1.0,-3.0,3.0,2.0,2.0,,5,1.0,1.0,,,,,1.0,1.0,,,,2.0,5.0,,,2.0,,,,,1.0,,1.0,,1.0,2.0,,,,,,,,1.0,1.0,,,,1.0,,,2.0,,,,,,,,2.0,,2.0,1.0,1.0,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,104.34782608695653,14.666666666666666,12.5,14.666666666666666,12.5,1.0,1.0,1.0,1.0,,,,,,,1.0,,0.6847,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2013,2013,False
100646-201503-201919-202640-203406,1611661325,"Tamika Catchings, Erlana Larkins, Shavonte Zellous, Karima Christmas-Kelly, Layshia Clarendon","Catchings, Larkins, Zellous, Christmas-Kelly, Clarendon",100646-201503-201919-202640-203406,IND,105.0,1,2.0,2.0,4.0,3.0,3.0,1.0,7,1.0,1.0,1.0,,1.0,2.0,1.0,2.0,1.0,2.0,,5.0,3.0,,,2.0,,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,,2.0,,2.0,1.0,3.0,,,1.0,,,1.0,,,1.0,1.0,,,,,,,2.0,,,1.0,1.0,1.0,0.5,0.5,0.5,0.625,0.625,,0.5,,,0.6666666666666666,1.0,,0.6666666666666666,0.5,1.0,0.5,,96.0,14.0,16.333333333333332,13.25,15.333333333333334,0.25,1.0,1.0,1.0,0.25,,0.5,0.5,0.5,1.0,0.75,0.5,0.4595625,,,,5.05,24.55,,,,,,,,,,,,,1.0,1.0,3.0,,,,,1.0,,,,,,,,,,1.0,,,1.5,,1.5,0.5,1.0,,,,,,,,,,,,,,,,0.2556,,0.6,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,1.0,1.0,,,,,1611661325,2013,2013,False
100646-201896-201919-202640-202656,1611661325,"Tamika Catchings, Briann January, Shavonte Zellous, Karima Christmas-Kelly, Jeanette Pohlen-Mavunga","Catchings, January, Zellous, Christmas-Kelly, Pohlen-Mavunga",100646-201896-201919-202640-202656,IND,144.0,1,2.0,-1.0,4.0,4.0,,,8,,1.0,,1.0,,,,2.0,,,2.0,2.0,3.0,,,,,,,,,,,,,,,1.0,1.0,,2.0,,2.0,,,1.0,,,1.0,,1.0,3.0,,2.0,,2.0,,,,2.0,,,,,,,,,,0.3333333333333333,,,,,1.0,,0.5,0.6666666666666666,,,1.0,1.0,80.0,17.5,18.5,17.5,15.0,0.5,,,,,0.5,,,,,0.5,,0.5123,0.3333333333333333,,,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,1.0,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,1611661325,2013,2013,False
100646-201896-201919-202640-203406,1611661325,"Tamika Catchings, Briann January, Shavonte Zellous, Karima Christmas-Kelly, Layshia Clarendon","Catchings, January, Zellous, Christmas-Kelly, Clarendon",100646-201896-201919-202640-203406,IND,96.0,1,2.0,-2.0,3.0,2.0,,1.0,5,,1.0,,1.0,,1.0,,2.0,,1.0,,,2.0,,,,,,1.0,,,,,,,,,,1.0,,1.0,1.0,2.0,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,,0.5,,,0.5,0.3333333333333333,,,,75.0,22.333333333333332,14.5,15.333333333333334,13.5,0.3333333333333333,,,,,0.3333333333333333,0.3333333333333333,,,,0.6666666666666666,,0.5141333333333333,,,,9.9,22.8,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2013,2013,False
101039-201503-201896-202640-202656,1611661325,"Erin Phillips, Erlana Larkins, Briann January, Karima Christmas-Kelly, Jeanette Pohlen-Mavunga","Phillips, Larkins, January, Christmas-Kelly, Pohlen-Mavunga",101039-201503-201896-202640-202656,IND,154.0,2,3.0,-3.0,4.0,5.0,3.0,1.0,9,,,2.0,1.0,,1.0,1.0,3.0,,1.0,,2.0,5.0,,,,2.0,,1.0,,,,,,,,1.0,,,1.0,1.0,1.0,2.0,1.0,1.0,,,,1.0,,1.0,2.0,,2.0,,,,,,2.0,,1.0,,,,,,0.3333333333333333,0.25,0.25,,0.25,1.0,1.0,,0.5,,,0.3333333333333333,0.5,,,84.15584415584415,26.25,9.8,23.0,9.8,,,,,0.5,0.25,0.25,,,,0.25,,0.3578875,,,,11.299999999999999,23.5,,,,,,,,,,,,,,1.0,,,,,,2.0,,1.0,1.0,,,,,,,,,,,,,0.6666666666666666,1.0,,,,,,,,,,,,,,,,0.49965,,,,,1.0,,1.0,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2013,2013,False
101039-201503-201896-202640-203406,1611661325,"Erin Phillips, Erlana Larkins, Briann January, Karima Christmas-Kelly, Layshia Clarendon","Phillips, Larkins, January, Christmas-Kelly, Clarendon",101039-201503-201896-202640-203406,IND,252.0,1,4.0,,7.0,8.0,,1.0,15,2.0,3.0,2.0,,,,2.0,5.0,,,2.0,6.0,6.0,,2.0,4.0,,,,,2.0,,2.0,,2.0,4.0,1.0,1.0,1.0,,2.0,1.0,3.0,1.0,1.0,1.0,,,2.0,,,,,3.0,1.0,2.0,,,,4.0,2.0,,1.0,1.0,,,,0.4,0.4,0.5,0.5,,0.5,,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,,,1.0,85.71428571428571,18.285714285714285,15.5,18.0,15.5,0.6,0.6666666666666666,1.0,1.0,0.4,,,,,,0.6,,0.47072,0.16666666666666666,,0.3333333333333333,3.66,,3.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,2.0,1.0,2.0,,,2.0,,,,,,,,,3.0,,1.0,0.5,1.0,0.5,1.0,0.4,0.5,1.0,,,,,,,1.0,1.0,,,,0.5,1.0,,0.6189,0.411,0.3333333333333333,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,0.3333333333333333,,,,,,,1.0,,,0.16666666666666666,,,,,,1.0,,1.0,,,,,,,,,,,,,,,1611661325,2013,2013,False
101039-201503-201919-202640-203406,1611661325,"Erin Phillips, Erlana Larkins, Shavonte Zellous, Karima Christmas-Kelly, Layshia Clarendon","Phillips, Larkins, Zellous, Christmas-Kelly, Clarendon",101039-201503-201919-202640-203406,IND,591.0,3,10.0,-1.0,17.0,19.0,6.0,3.0,36,4.0,7.0,3.0,4.0,1.0,2.0,4.0,14.0,1.0,2.0,6.0,17.0,18.0,2.0,2.0,6.0,2.0,3.0,2.0,1.0,3.0,1.0,4.0,1.0,3.0,9.0,3.0,1.0,4.0,1.0,6.0,4.0,10.0,1.0,1.0,,,,1.0,,3.0,8.0,,5.0,,8.0,,,,13.0,2.0,1.0,0.75,0.75,1.0,0.5,0.5,0.2857142857142857,0.34375,0.425,0.3333333333333333,0.125,1.0,1.0,0.6666666666666666,0.3,1.0,0.7142857142857143,0.36363636363636365,0.3333333333333333,0.5,1.0,87.71573604060914,18.647058823529413,14.421052631578947,15.647058823529411,14.105263157894736,0.4375,0.5714285714285714,0.5714285714285714,0.75,0.1875,0.25,0.125,0.5,0.5,1.0,0.5625,0.5,0.4875625,0.2,,0.11764705882352941,7.614285714285714,23.65,2.0,2.0,2.0,,1.0,,,,,,2.0,4.0,,,4.0,,2.0,,,,,3.0,2.0,,,,,,2.0,,0.5,,0.5,,0.5,,,0.3333333333333333,0.5,,,,,,0.5,1.0,,,,0.5,,,0.42660000000000003,0.3933,0.23529411764705882,0.11764705882352941,,,,,,1.0,2.0,,,,1.0,0.25,1.0,0.18181818181818182,,,,,,,,,,,,,,,,,,1.0,,4.0,,,0.2222222222222222,,,,,,1.0,,1.0,,,,,,1.0,1.0,,,,,,,,1611661325,2013,2013,False
101039-201503-202640-202656-203406,1611661325,"Erin Phillips, Erlana Larkins, Karima Christmas-Kelly, Jeanette Pohlen-Mavunga, Layshia Clarendon","Phillips, Larkins, Christmas-Kelly, Pohlen-Mavunga, Clarendon",101039-201503-202640-202656-203406,IND,264.0,1,4.0,,9.0,8.0,4.0,2.0,17,1.0,1.0,1.0,4.0,,1.0,3.0,6.0,,3.0,,6.0,6.0,,,2.0,4.0,,1.0,,1.0,,1.0,,,2.0,2.0,,4.0,,4.0,3.0,7.0,2.0,2.0,2.0,,,4.0,,,1.0,,1.0,,,,,,2.0,,,0.3333333333333333,0.5,,,,0.5,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.5,,1.0,1.0,,1.0,0.6,1.0,1.0,,92.72727272727272,18.77777777777778,11.875,17.666666666666668,11.875,0.1111111111111111,1.0,1.0,,0.1111111111111111,0.4444444444444444,0.1111111111111111,,,,0.4444444444444444,,0.4667833333333334,,,,12.016666666666666,22.933333333333334,1.0,1.0,1.0,,,,2.0,,1.0,,2.0,2.0,,1.0,4.0,,,1.0,2.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,1.0,,1.0,,0.6666666666666666,,0.6666666666666666,0.16666666666666666,1.0,,1.0,1.0,0.2222222222222222,,,,0.3333333333333333,1.0,0.3333333333333333,,,,,,0.635725,0.5631,0.6666666666666666,0.1111111111111111,,2.0,1.0,,1.0,1.0,,,,,0.3333333333333333,1.0,,,,,0.5,0.5,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,0.5,1.0,,,,,,,,1.0,,,,,,,,1.0,1611661325,2013,2013,False
101039-201503-202656-203406-203418,1611661325,"Erin Phillips, Erlana Larkins, Jeanette Pohlen-Mavunga, Layshia Clarendon, Jasmine Hassell","Phillips, Larkins, Pohlen-Mavunga, Clarendon, Hassell",101039-201503-202656-203406-203418,IND,75.0,1,1.0,,2.0,3.0,3.0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,3.0,,3.0,2.0,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.75,,,0.75,,,1.0,,96.0,14.0,15.666666666666666,14.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,1611661325,2013,2013,False
101039-201896-201919-202640-203418,1611661325,"Erin Phillips, Briann January, Shavonte Zellous, Karima Christmas-Kelly, Jasmine Hassell","Phillips, January, Zellous, Christmas-Kelly, Hassell",101039-201896-201919-202640-203418,IND,11.0,1,,,,1.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.9090909090909,,11.0,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1611661325,2013,2013,False
101039-201896-202640-203406-203418,1611661325,"Erin Phillips, Briann January, Karima Christmas-Kelly, Layshia Clarendon, Jasmine Hassell","Phillips, January, Christmas-Kelly, Clarendon, Hassell",101039-201896-202640-203406-203418,IND,237.0,1,4.0,8.0,6.0,6.0,,,12,1.0,1.0,,2.0,1.0,1.0,3.0,3.0,3.0,3.0,,15.0,7.0,,,2.0,4.0,9.0,1.0,1.0,1.0,3.0,4.0,1.0,,11.0,,,2.0,,2.0,,2.0,,,,,,,,,1.0,,,,,,,,15.0,,,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.25,1.25,,0.5,,,0.6666666666666666,,,0.6666666666666666,,,,,72.91139240506328,18.0,21.5,18.0,21.333333333333332,0.16666666666666666,1.0,1.0,,,0.3333333333333333,0.16666666666666666,1.0,1.0,1.0,0.6666666666666666,1.0,0.49104166666666665,,,,13.933333333333332,23.900000000000002,,,,,,2.0,2.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,0.6666666666666666,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2013,2013,False
101039-201896-202656-203406-203418,1611661325,"Erin Phillips, Briann January, Jeanette Pohlen-Mavunga, Layshia Clarendon, Jasmine Hassell","Phillips, January, Pohlen-Mavunga, Clarendon, Hassell",101039-201896-202656-203406-203418,IND,125.0,1,2.0,-2.0,4.0,3.0,3.0,,7,1.0,1.0,,,,1.0,1.0,1.0,,1.0,,2.0,4.0,,,,2.0,,1.0,,,,,,,,,,1.0,,1.0,,1.0,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,,2.0,,,,,,,,1.0,0.5,0.5,,0.5,,,0.5,,,0.5,,,1.0,,80.64,19.0,16.333333333333332,19.0,15.0,0.5,1.0,1.0,,,,0.5,,,,1.0,,0.4656,,,,3.6,24.7,3.0,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5181,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2013,2013,False
101039-201919-202640-203406-203418,1611661325,"Erin Phillips, Shavonte Zellous, Karima Christmas-Kelly, Layshia Clarendon, Jasmine Hassell","Phillips, Zellous, Christmas-Kelly, Clarendon, Hassell",101039-201919-202640-203406-203418,IND,4.0,1,,2.0,1.0,,,,1,,,1.0,,,,1.0,1.0,,,,2.0,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,360.0,4.0,,4.0,,,,,,1.0,,,,,,,,0.2362,,,1.0,7.6,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,0.2362,,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2013,2013,False
