EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3Assists,FTOffRebounds,Charge Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,BlockedLongMidRange,OffFTReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,LostBallOutOfBoundsTurnovers,PenaltyCorner3FGM,Technical Free Throw Trips,OffCorner3ReboundPct,PenaltyCorner3Accuracy,HeaveAttempts,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Fg3aBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,3SecondViolations,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,HeaveMakes,OffensiveGoaltends,StepOutOfBoundsTurnovers,team_id,year,season,team_vs
201503-201896-202638-202640-202656,1611661325,"Erlana Larkins, Briann January, Jessica Breland, Karima Christmas-Kelly, Jeanette Pohlen-Mavunga","Larkins, January, Breland, Christmas-Kelly, Pohlen-Mavunga",201503-201896-202638-202640-202656,IND,15.0,1,,2.0,1.0,,1.0,,,1,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,2.0,,,,,,,1.0,1.0,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,96.0,,7.0,,7.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,0.6894,,0.6894,,,,1.0,1.1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2013,2013,True
201503-201896-202638-202656-203406,1611661325,"Erlana Larkins, Briann January, Jessica Breland, Jeanette Pohlen-Mavunga, Layshia Clarendon","Larkins, January, Breland, Pohlen-Mavunga, Clarendon",201503-201896-202638-202656-203406,IND,316.0,2,5.0,6.0,11.0,8.0,5.0,4.0,3.0,19,1.0,2.0,,,,,3.0,3.0,,2.0,,,,2.0,2.0,,,4.0,7.0,,2.0,5.0,13.0,7.0,2.0,2.0,2.0,,4.0,2.0,4.0,,,3.0,7.0,4.0,4.0,,,,2.0,,,2.0,,2.0,,1.0,1.0,,4.0,1.0,2.0,1.0,1.0,,2.0,3.0,5.0,,2.0,1.0,1.0,2.0,1.0,2.0,1.0,,,3.0,,,1.0,2.0,3.0,,,5.0,,,,8.0,,4.0,,,,,,9.0,7.0,5.0,1.0,3.0,0.5,0.5,,,,,0.5714285714285714,1.0,0.5,0.4444444444444444,0.5,0.5,0.5,0.5,0.5,0.2222222222222222,,,,,0.6666666666666666,,1.0,0.6666666666666666,1.0,0.5,1.0,0.6,1.0,,0.5,0.5,1.0,,,,1.0,,86.58227848101266,,15.454545454545455,18.25,10.545454545454545,18.25,0.2222222222222222,0.5,0.5,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.2222222222222222,,,,,0.2222222222222222,,,,,,0.5,,,,,,0.4444444444444444,,0.38158888888888887,0.3960166666666667,0.2584,,,0.3076923076923077,0.5384615384615384,12.157142857142857,23.15,0.45454545454545453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2013,2013,True
201896-201919-202640-203067-203418,1611661325,"Briann January, Shavonte Zellous, Karima Christmas-Kelly, Sasha Goodlett, Jasmine Hassell","January, Zellous, Christmas-Kelly, Goodlett, Hassell",201896-201919-202640-203067-203418,IND,259.0,2,4.0,4.0,9.0,9.0,3.0,3.0,,18,3.0,3.0,,,1.0,1.0,,,1.0,1.0,1.0,,,1.0,,,1.0,4.0,4.0,,2.0,4.0,12.0,8.0,,,,,,1.0,1.0,,1.0,2.0,4.0,6.0,2.0,,,,1.0,,,3.0,,3.0,,2.0,,1.0,6.0,,,,1.0,,1.0,,1.0,,2.0,2.0,,2.0,,2.0,,,,2.0,,,1.0,,1.0,,,4.0,,1.0,,4.0,1.0,1.0,,,,,,12.0,4.0,3.0,,,0.75,0.75,,,,,1.0,,1.0,0.6666666666666666,,0.5,0.75,,0.6666666666666666,0.3333333333333333,,,,,1.0,,1.0,,,,1.0,,,,,,,,1.0,,,,100.07722007722008,,15.555555555555555,13.222222222222221,15.555555555555555,13.222222222222221,0.5,1.0,1.0,0.6666666666666666,,,,,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,,,,,,,0.5,1.0,,0.5,,0.8333333333333334,,0.5543166666666667,,0.508525,0.14285714285714285,0.2,,0.3333333333333333,5.275,23.55,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2013,2013,True
100646-100666-201896-201919-203418,1611661325,"Tamika Catchings, Katie Douglas, Briann January, Shavonte Zellous, Jasmine Hassell","Catchings, Douglas, January, Zellous, Hassell",100646-100666-201896-201919-203418,IND,183.0,1,3.0,1.0,7.0,6.0,,,2.0,13,1.0,3.0,1.0,1.0,,,1.0,2.0,,,,,,1.0,,,,2.0,5.0,,1.0,2.0,6.0,5.0,1.0,1.0,,,2.0,,,,,,,2.0,2.0,,,,1.0,,1.0,1.0,,1.0,,1.0,,,2.0,,1.0,3.0,1.0,,4.0,1.0,5.0,,,,,1.0,,1.0,,,,1.0,1.0,,,,2.0,,,2.0,,,,2.0,1.0,,,,,,,4.0,,,,,0.5,0.5,,,,,0.4,1.0,,0.3333333333333333,1.0,,0.42857142857142855,1.0,,0.16666666666666666,0.2,0.3333333333333333,,,1.0,,1.0,0.3333333333333333,0.75,,0.8,0.25,0.5,,,,1.0,,,,0.75,,102.29508196721312,,13.571428571428571,14.666666666666666,12.142857142857142,14.0,0.5,0.3333333333333333,0.5,1.0,0.3333333333333333,0.5,0.5,,,,,,,0.16666666666666666,,,,1.0,1.0,,,,,,,0.6666666666666666,,0.45646666666666663,0.4303,,0.14285714285714285,0.16666666666666666,0.3333333333333333,,4.46,24.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2013,2013,True
100646-100666-201919-202640-203067,1611661325,"Tamika Catchings, Katie Douglas, Shavonte Zellous, Karima Christmas-Kelly, Sasha Goodlett","Catchings, Douglas, Zellous, Christmas-Kelly, Goodlett",100646-100666-201919-202640-203067,IND,153.0,1,3.0,-7.0,4.0,5.0,,,,9,,,,,,,,,1.0,3.0,,,,,,,,1.0,3.0,,,,2.0,9.0,,,,,,,,,,,,2.0,,,,,,,,1.0,,1.0,,,,1.0,2.0,,,1.0,,,1.0,,1.0,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,1.0,,,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,1.0,,,84.70588235294119,,17.5,16.6,17.5,16.6,,,,,,,,,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,0.35086666666666666,,,,,,,19.599999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2013,2013,True
100646-100835-201919-202638-203418,1611661325,"Tamika Catchings, Erin Thorn, Shavonte Zellous, Jessica Breland, Jasmine Hassell","Catchings, Thorn, Zellous, Breland, Hassell",100646-100835-201919-202638-203418,IND,244.0,1,4.0,-5.0,7.0,7.0,2.0,2.0,1.0,14,2.0,3.0,1.0,1.0,2.0,3.0,,,,2.0,,,,1.0,,,,2.0,5.0,,1.0,2.0,6.0,11.0,1.0,1.0,,,2.0,2.0,3.0,,,,4.0,2.0,2.0,,,2.0,1.0,,,1.0,,1.0,,1.0,,,2.0,,1.0,,1.0,,1.0,1.0,2.0,,1.0,1.0,,,1.0,,1.0,,,1.0,,,1.0,1.0,2.0,,,1.0,,,,2.0,1.0,,,,,,,4.0,4.0,2.0,,,0.5,1.0,,,,,0.4,1.0,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.42857142857142855,1.0,0.6666666666666666,0.16666666666666666,,,,,,,0.5,0.3333333333333333,,,0.5,0.25,1.0,,,,,,1.0,,,,82.62295081967214,,15.285714285714286,19.571428571428573,15.285714285714286,19.285714285714285,0.5,0.6666666666666666,0.6666666666666666,0.5,,,,,0.3333333333333333,,,,,0.16666666666666666,,,,1.0,1.0,,1.0,0.6666666666666666,,,,0.6666666666666666,,0.517975,0.7077,0.6235666666666667,0.14285714285714285,0.16666666666666666,0.3333333333333333,0.6666666666666666,8.76,23.1,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2013,2013,True
100646-100835-201919-202640-203067,1611661325,"Tamika Catchings, Erin Thorn, Shavonte Zellous, Karima Christmas-Kelly, Sasha Goodlett","Catchings, Thorn, Zellous, Christmas-Kelly, Goodlett",100646-100835-201919-202640-203067,IND,228.0,2,4.0,-5.0,8.0,8.0,,,,16,,1.0,,,,,,1.0,,1.0,,,1.0,2.0,,,,,3.0,1.0,2.0,,3.0,8.0,,,,,,,,,,,,,,,3.0,,2.0,1.0,,,,,,,,,,,,,2.0,,2.0,,2.0,,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,3.0,,,1.0,,1.0,,,,,,,,,,,,,,,3.0,,,,,,,,0.5,,0.5,,,,0.3,,,0.3,,,0.4,,,,,0.6666666666666666,,1.0,,,,0.6666666666666666,,,,,,,1.0,1.0,,,,101.05263157894737,,13.75,14.75,13.75,14.375,0.2,,,,0.2,,,,0.2,,,,,0.4,0.5,0.5,,,,,,,,,,0.6,0.5,0.42878999999999995,,,,,,,11.433333333333332,27.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2013,2013,True
100646-101039-201503-202638-203406,1611661325,"Tamika Catchings, Erin Phillips, Erlana Larkins, Jessica Breland, Layshia Clarendon","Catchings, Phillips, Larkins, Breland, Clarendon",100646-101039-201503-202638-203406,IND,40.0,1,1.0,1.0,1.0,1.0,1.0,1.0,,2,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,2.0,,,,,,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,3.0,,,,,,,,3.0,3.0,1.0,,,,,,,,,,,,,,,1.5,,1.5,,,,,,,,,,,,,,,,,,,,,,,,72.0,,16.0,24.0,16.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,1611661325,2013,2013,True
100646-101039-201896-202638-202640,1611661325,"Tamika Catchings, Erin Phillips, Briann January, Jessica Breland, Karima Christmas-Kelly","Catchings, Phillips, January, Breland, Christmas-Kelly",100646-101039-201896-202638-202640,IND,253.0,3,4.0,4.0,9.0,6.0,2.0,3.0,4.0,15,2.0,3.0,1.0,1.0,1.0,1.0,,1.0,,2.0,,,,1.0,,,1.0,2.0,6.0,,1.0,4.0,8.0,4.0,1.0,2.0,,1.0,3.0,1.0,1.0,,1.0,1.0,3.0,2.0,2.0,,,,1.0,,2.0,1.0,,1.0,,1.0,,,2.0,,3.0,,4.0,,4.0,3.0,7.0,,,,,,,,3.0,,,3.0,1.0,,,,1.0,,,3.0,,,,5.0,3.0,,1.0,1.0,,1.0,,5.0,3.0,2.0,,,0.5,0.5,,,,,0.3333333333333333,0.5,1.0,0.2857142857142857,0.5,0.5,0.4444444444444444,0.5,0.75,0.14285714285714285,0.3333333333333333,0.3333333333333333,,0.5,,,0.8,1.0,,,0.8,0.75,1.0,1.0,1.0,,0.5,,1.0,,,,85.37549407114625,,15.333333333333334,19.166666666666668,13.333333333333334,17.5,0.42857142857142855,0.6666666666666666,1.0,0.5,0.14285714285714285,,,,0.2857142857142857,,,,,0.14285714285714285,,,,0.5,1.0,,0.5,1.0,,0.5,,0.5714285714285714,,0.48342857142857143,0.3882,0.6071,0.3333333333333333,0.375,0.375,0.375,9.65,22.9,0.2222222222222222,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1611661325,2013,2013,True
100646-101039-201896-202640-203418,1611661325,"Tamika Catchings, Erin Phillips, Briann January, Karima Christmas-Kelly, Jasmine Hassell","Catchings, Phillips, January, Christmas-Kelly, Hassell",100646-101039-201896-202640-203418,IND,461.0,3,8.0,6.0,14.0,15.0,7.0,6.0,,29,4.0,4.0,,,3.0,3.0,,1.0,1.0,4.0,1.0,1.0,,,,,,5.0,9.0,,1.0,6.0,16.0,10.0,,,,,,3.0,3.0,,1.0,4.0,10.0,8.0,2.0,,,,,,,4.0,,4.0,,4.0,,,8.0,,,3.0,5.0,,8.0,,8.0,,,,,1.0,,1.0,,,,1.0,,1.0,1.0,1.0,4.0,,,5.0,,,,7.0,4.0,,,,,,,16.0,10.0,7.0,,,0.8,0.8,,,,,0.5555555555555556,,1.0,0.5,,0.75,0.6153846153846154,,0.8333333333333334,0.1,,,,,1.0,,0.8333333333333334,,0.75,,0.8,,,,,,1.0,1.0,0.5,0.75,,,90.58568329718004,,14.428571428571429,17.266666666666666,14.428571428571429,16.733333333333334,0.4,1.0,1.0,1.0,0.1,,,,0.4,0.25,0.25,,0.1,,,,,,,,0.75,1.0,0.25,,,0.5,,0.5032949999999999,,0.6382375,0.3076923076923077,0.3333333333333333,,0.625,9.822222222222223,23.1,0.5,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2013,2013,True
100646-101039-201919-202638-203406,1611661325,"Tamika Catchings, Erin Phillips, Shavonte Zellous, Jessica Breland, Layshia Clarendon","Catchings, Phillips, Zellous, Breland, Clarendon",100646-101039-201919-202638-203406,IND,637.0,6,11.0,9.0,20.0,19.0,7.0,12.0,6.0,39,4.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,,5.0,1.0,,,5.0,2.0,,1.0,5.0,11.0,1.0,6.0,8.0,21.0,12.0,2.0,2.0,2.0,1.0,5.0,1.0,2.0,,1.0,5.0,7.0,6.0,4.0,3.0,,2.0,5.0,,,3.0,1.0,4.0,,3.0,,,9.0,3.0,4.0,,7.0,1.0,8.0,7.0,15.0,1.0,3.0,1.0,2.0,1.0,1.0,,4.0,1.0,2.0,5.0,1.0,3.0,3.0,1.0,4.0,,,6.0,,,,9.0,2.0,2.0,1.0,,,1.0,1.0,16.0,7.0,7.0,,1.0,0.6,0.75,1.0,0.16666666666666666,,0.16666666666666666,0.45454545454545453,1.0,0.5,0.38235294117647056,0.5,0.3333333333333333,0.47619047619047616,0.5,0.6,0.35294117647058826,,,,,0.2,1.0,0.875,0.6666666666666666,,0.6,0.875,0.6363636363636364,,,0.8,0.6,1.0,0.6666666666666666,1.0,,,0.09090909090909091,88.16326530612244,1.0,16.8,15.842105263157896,13.5,15.631578947368421,0.23529411764705882,1.0,1.0,0.75,0.11764705882352941,0.5,0.5,,0.29411764705882354,,,,0.058823529411764705,0.29411764705882354,,,,0.5,1.0,0.5,0.3333333333333333,1.0,,0.3333333333333333,,0.5882352941176471,,0.4694705882352941,0.5882,0.45554999999999995,0.10526315789473684,0.15384615384615385,0.23809523809523808,0.3333333333333333,10.518181818181818,23.383333333333336,0.35,1.0,1.0,,1.0,,,1.0,,1.0,1.0,1.0,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2013,2013,True
100646-201503-201919-202640-203418,1611661325,"Tamika Catchings, Erlana Larkins, Shavonte Zellous, Karima Christmas-Kelly, Jasmine Hassell","Catchings, Larkins, Zellous, Christmas-Kelly, Hassell",100646-201503-201919-202640-203418,IND,83.0,1,1.0,-1.0,2.0,2.0,,2.0,,4,,,,,,,1.0,2.0,,,,,,,,,,1.0,2.0,,,,2.0,3.0,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,0.5,,,0.5,,,0.5,,,,0.5,,0.5,,,,,,,,,,,,,,,,,,,,69.39759036144578,,20.5,21.0,20.5,21.0,,,,,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,0.3485,,,,,,,10.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2013,2013,True
100646-201503-201919-202656-203406,1611661325,"Tamika Catchings, Erlana Larkins, Shavonte Zellous, Jeanette Pohlen-Mavunga, Layshia Clarendon","Catchings, Larkins, Zellous, Pohlen-Mavunga, Clarendon",100646-201503-201919-202656-203406,IND,642.0,4,11.0,4.0,18.0,18.0,9.0,4.0,4.0,36,6.0,11.0,1.0,1.0,2.0,6.0,1.0,1.0,2.0,6.0,1.0,,1.0,2.0,1.0,,,9.0,18.0,1.0,3.0,1.0,22.0,18.0,2.0,3.0,1.0,,7.0,4.0,10.0,,,1.0,9.0,10.0,8.0,3.0,,,2.0,1.0,2.0,5.0,1.0,6.0,1.0,3.0,1.0,1.0,13.0,1.0,3.0,1.0,4.0,,5.0,4.0,9.0,,4.0,3.0,1.0,,,,,,,,,,2.0,1.0,5.0,1.0,,2.0,,,,2.0,,1.0,4.0,2.0,2.0,4.0,2.0,15.0,8.0,8.0,,,0.5555555555555556,0.5555555555555556,1.0,0.3333333333333333,,0.3333333333333333,0.5,0.6666666666666666,0.4,0.5,0.875,0.4,0.5,0.875,0.4090909090909091,0.14285714285714285,0.1111111111111111,0.18181818181818182,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.36363636363636365,0.4,,0.25,,0.42857142857142855,0.25,,0.3333333333333333,,,80.74766355140187,0.5,17.166666666666668,18.5,15.277777777777779,16.944444444444443,0.5238095238095238,0.5454545454545454,0.6666666666666666,0.5,0.047619047619047616,1.0,1.0,1.0,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.5,0.047619047619047616,0.09523809523809523,0.5,0.5,1.0,0.25,1.0,0.25,0.6,0.3333333333333333,,,,0.6666666666666666,0.5,0.44203809523809523,0.4092,0.38826,,,0.3181818181818182,0.4090909090909091,7.7333333333333325,23.666666666666668,0.5,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1611661325,2013,2013,True
100646-201896-201919-202638-203418,1611661325,"Tamika Catchings, Briann January, Shavonte Zellous, Jessica Breland, Jasmine Hassell","Catchings, January, Zellous, Breland, Hassell",100646-201896-201919-202638-203418,IND,155.0,1,3.0,1.0,5.0,5.0,3.0,1.0,1.0,10,,,,,,,1.0,1.0,1.0,2.0,,,,,,,,2.0,3.0,,,2.0,6.0,5.0,1.0,1.0,,,2.0,1.0,2.0,,,,2.0,,4.0,,,2.0,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,2.0,,,,,,1.0,,2.0,,1.0,2.0,,2.0,1.0,,1.0,,,1.0,,,,2.0,1.0,,1.0,1.0,,1.0,,4.0,2.0,3.0,,,,,,,,,0.6666666666666666,1.0,0.5,0.6666666666666666,1.0,0.5,0.75,1.0,0.5,,,,,,,,0.5,1.0,,,0.5,1.0,,,1.0,,0.5,,,,,,92.9032258064516,,13.6,17.4,13.2,17.4,,,,,0.3333333333333333,1.0,1.0,,0.6666666666666666,0.5,0.5,,,,,,,,,,,,,,,,,0.3393333333333333,0.4556,0.3303,0.25,0.25,0.3333333333333333,0.3333333333333333,17.366666666666667,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2013,2013,True
100646-201896-202638-202656-203406,1611661325,"Tamika Catchings, Briann January, Jessica Breland, Jeanette Pohlen-Mavunga, Layshia Clarendon","Catchings, January, Breland, Pohlen-Mavunga, Clarendon",100646-201896-202638-202656-203406,IND,280.0,2,5.0,-6.0,7.0,8.0,,,,15,1.0,2.0,,,,,,1.0,1.0,2.0,,,,1.0,,,,2.0,5.0,,1.0,1.0,5.0,11.0,,,,,,,,,,,,2.0,2.0,,,,1.0,,,1.0,,1.0,,1.0,,,2.0,,,,1.0,,1.0,,1.0,,,,,1.0,,,,1.0,,1.0,,,2.0,,3.0,,,2.0,,,,1.0,,,,,,,,5.0,,,,,0.5,0.5,,,,,0.4,,,0.3333333333333333,,,0.3333333333333333,,,0.16666666666666666,,,,,1.0,,0.3333333333333333,,,,0.25,,,,,,,1.0,,,,,77.14285714285714,,21.571428571428573,16.125,21.571428571428573,13.5,0.3333333333333333,0.5,0.5,1.0,0.16666666666666666,,,,0.3333333333333333,0.5,0.5,,,0.16666666666666666,,,,,,,,,,,,0.5,,0.4834,,,,,,,9.440000000000001,24.2,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2013,2013,True
100646-201919-202638-202640-203067,1611661325,"Tamika Catchings, Shavonte Zellous, Jessica Breland, Karima Christmas-Kelly, Sasha Goodlett","Catchings, Zellous, Breland, Christmas-Kelly, Goodlett",100646-201919-202638-202640-203067,IND,187.0,2,3.0,6.0,6.0,6.0,4.0,3.0,1.0,12,,,,,,,,,1.0,1.0,,,2.0,4.0,,1.0,2.0,1.0,1.0,2.0,4.0,4.0,12.0,6.0,,,,2.0,2.0,1.0,1.0,1.0,2.0,2.0,7.0,2.0,,6.0,,,4.0,2.0,,1.0,2.0,3.0,2.0,,,1.0,8.0,1.0,,,2.0,,2.0,1.0,3.0,,1.0,1.0,,,,,,,,,,,1.0,,2.0,,,2.0,,,,4.0,1.0,1.0,,,,,,10.0,7.0,4.0,,,1.0,1.0,1.0,0.5,0.5,0.5,1.0,,1.0,0.8,,0.8333333333333334,0.8571428571428571,1.0,0.875,0.8,,,,,,,0.2222222222222222,,,0.5,0.2222222222222222,0.5,,,,0.5,0.2857142857142857,,,,,,92.40641711229947,,10.0,21.166666666666668,9.833333333333334,18.166666666666668,,,,,,,,,0.2,1.0,1.0,1.0,,0.8,0.5,0.5,1.0,,,,,,,0.6666666666666666,0.5,0.8,0.5,0.46792999999999996,,0.4151833333333333,0.16666666666666666,0.5,0.16666666666666666,0.5833333333333334,21.5,23.625,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2013,2013,True
