EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,LongMidRangePctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LiveBallTurnovers,LostBallTurnovers,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,LiveBallTurnoverPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SelfOReb,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,SecondChanceFg2Pct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,OffThreePtRebounds,LostBallSteals,BadPassTurnovers,2pt And 1 Free Throw Trips,OffThreePtReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,PenaltyFtPoints,FTDefRebounds,Offensive Fouls,AtRimPctBlocked,DefFTReboundPct,OffAtRimReboundPct,SecondChanceFtPoints,LongMidRangeAssists,OffShortMidRangeReboundPct,LongMidRangePctAssisted,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,Corner3Assists,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,BlockedShortMidRange,SecondChanceCorner3FGA,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceTurnovers,ShortMidRangePctBlocked,ShortMidRangeFGM,ShortMidRangeAssists,StepOutOfBoundsTurnovers,BlockedLongMidRange,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Technical Free Throw Trips,PenaltyArc3FGM,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,Travels,FTOffRebounds,Clear Path Fouls,OffFTReboundPct,3SecondViolations,PtsPutbacks,SecondChanceCorner3FGM,HeaveAttempts,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,Blocked3s,BlockedArc3,FG3APctBlocked,Arc3PctBlocked,Defensive 3 Seconds Violations,team_id,year,season,team_vs
100646-101039-201503-201919-202656,1611661325,"Tamika Catchings, Erin Phillips, Erlana Larkins, Shavonte Zellous, Jeanette Pohlen-Mavunga","Catchings, Phillips, Larkins, Zellous, Pohlen-Mavunga",100646-101039-201503-201919-202656,IND,249.0,1,4.0,,9.0,8.0,,6.0,3.0,17,1.0,1.0,,,2.0,1.0,2.0,,4.0,,,3.0,5.0,,4.0,,6.0,6.0,,,2.0,,,,6.0,,,,4.0,,1.0,3.0,,3.0,,1.0,6.0,1.0,2.0,2.0,4.0,2.0,6.0,1.0,,,1.0,2.0,1.0,,3.0,,,,,,,,1.0,,1.0,1.0,4.0,,,1.0,1.0,,,,,0.6,,0.3333333333333333,1.0,,0.3333333333333333,1.0,,0.4444444444444444,0.2,0.5,1.0,1.0,1.0,1.0,0.4,,,,1.0,,98.31325301204818,1.0,14.666666666666666,14.625,10.444444444444445,14.625,0.1111111111111111,1.0,1.0,1.0,0.2222222222222222,0.2222222222222222,0.5,1.0,0.4444444444444444,,,,,,,,,0.5555555555555556,,0.46811111111111114,0.51,,,,0.3333333333333333,,10.540000000000001,23.675,,1.0,,,1.0,0.5,,,1.0,1.0,1.0,,,1.0,0.2,,,1.0,1.0,1.0,,0.25,0.25,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,1.0,1.0,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,1611661325,2013,2013,False
100646-101039-201896-202638-202656,1611661325,"Tamika Catchings, Erin Phillips, Briann January, Jessica Breland, Jeanette Pohlen-Mavunga","Catchings, Phillips, January, Breland, Pohlen-Mavunga",100646-101039-201896-202638-202656,IND,163.0,1,3.0,1.0,5.0,5.0,,,,10,2.0,2.0,,,1.0,,1.0,,,,,3.0,4.0,,,,6.0,5.0,,,,,,,,6.0,,,,,,,,,,,,,,2.0,2.0,,2.0,,,,,1.0,1.0,,1.0,,2.0,,,,,,,,,,6.0,,,,,,,,,0.75,,0.75,,,0.75,,,,,,1.0,,,1.0,,,,1.0,,,88.34355828220859,,18.0,14.6,18.0,14.6,0.5,1.0,1.0,,0.25,0.25,,,,,,,,,,,,0.5,,0.46595,,,,,,,8.45,,,1.0,,,,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2013,2013,False
100646-101039-201919-202638-203406,1611661325,"Tamika Catchings, Erin Phillips, Shavonte Zellous, Jessica Breland, Layshia Clarendon","Catchings, Phillips, Zellous, Breland, Clarendon",100646-101039-201919-202638-203406,IND,637.0,6,11.0,-9.0,19.0,20.0,12.0,7.0,1.0,39,3.0,6.0,3.0,5.0,3.0,2.0,5.0,,,,,5.0,14.0,,,2.0,12.0,21.0,,,,3.0,10.0,8.0,2.0,8.0,,,,,1.0,1.0,,1.0,,,2.0,1.0,2.0,2.0,4.0,1.0,5.0,1.0,,,1.0,4.0,2.0,,6.0,,4.0,1.0,,1.0,5.0,3.0,,,,,12.0,8.0,12.0,0.2,0.2,,,,,0.35714285714285715,0.3,0.35714285714285715,,0.3,0.375,,0.36363636363636365,,0.07142857142857142,0.2,0.3333333333333333,0.125,0.4,0.36363636363636365,0.125,,,1.0,0.4,,88.16326530612244,,15.842105263157896,16.8,15.631578947368421,13.5,0.42857142857142855,0.5,0.5,,0.21428571428571427,0.35714285714285715,0.4,0.5,,,,,,,,0.5,0.6,0.42857142857142855,,0.4440214285714286,0.5819,0.46407999999999994,0.1875,0.1875,,0.6666666666666666,9.078571428571427,,0.631578947368421,3.0,2.0,,1.0,0.75,,1.0,,1.0,,,2.0,,,1.0,,,1.0,1.0,1.0,,,0.2,2.0,,,,,,,1.0,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2013,2013,False
100646-101039-202638-202640-202656,1611661325,"Tamika Catchings, Erin Phillips, Jessica Breland, Karima Christmas-Kelly, Jeanette Pohlen-Mavunga","Catchings, Phillips, Breland, Christmas-Kelly, Pohlen-Mavunga",100646-101039-202638-202640-202656,IND,89.0,1,1.0,,2.0,2.0,,,1.0,4,,1.0,,,3.0,,1.0,,,,,,5.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,3.0,,,,3.0,3.0,1.0,1.0,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,0.6,,,0.6,,,,,,64.71910112359551,,33.5,11.0,22.0,11.0,0.2,,,,0.6,0.2,,,,,,,,,,,,0.2,,0.40256,0.4768666666666667,,,,,,7.279999999999999,,,,,,,,,1.0,,3.0,1.0,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,1.0,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2013,2013,False
100646-101039-202638-202640-203406,1611661325,"Tamika Catchings, Erin Phillips, Jessica Breland, Karima Christmas-Kelly, Layshia Clarendon","Catchings, Phillips, Breland, Christmas-Kelly, Clarendon",100646-101039-202638-202640-203406,IND,287.0,4,5.0,3.0,6.0,8.0,2.0,,1.0,14,2.0,4.0,,2.0,,,1.0,1.0,1.0,,,2.0,5.0,1.0,1.0,1.0,8.0,5.0,,,,,2.0,,2.0,2.0,3.0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,2.0,1.0,4.0,5.0,2.0,7.0,,,,2.0,2.0,1.0,,5.0,,,,,,1.0,,1.0,1.0,1.0,1.0,8.0,,2.0,0.5,0.5,1.0,1.0,,1.0,0.4,,0.5833333333333334,,,0.5833333333333334,,,0.16666666666666666,0.2,,1.0,0.6666666666666666,0.3333333333333333,0.7142857142857143,0.6666666666666666,,1.0,1.0,0.3333333333333333,,70.2439024390244,1.0,19.5,21.25,18.0,19.0,0.6666666666666666,0.5,0.6666666666666666,0.5,,0.16666666666666666,,,0.16666666666666666,1.0,1.0,1.0,,,,1.0,,0.8333333333333334,1.0,0.5570166666666666,0.5698,0.62945,,,,,5.92,22.8,0.3333333333333333,,,,,,,1.0,,1.0,,,2.0,,,1.0,,,,,,,,,,,2.0,0.25,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1611661325,2013,2013,False
100646-101039-202638-203406-203418,1611661325,"Tamika Catchings, Erin Phillips, Jessica Breland, Layshia Clarendon, Jasmine Hassell","Catchings, Phillips, Breland, Clarendon, Hassell",100646-101039-202638-203406-203418,IND,132.0,1,2.0,,4.0,4.0,2.0,1.0,1.0,8,,1.0,,1.0,,,1.0,,1.0,,,,2.0,,1.0,2.0,2.0,2.0,,,2.0,,2.0,2.0,,,,,1.0,,,,,,,,,2.0,,3.0,3.0,2.0,5.0,,,1.0,1.0,2.0,,,,,3.0,,1.0,,2.0,1.0,,,,,,2.0,2.0,,,,,,,,,,,,0.25,0.5,0.3333333333333333,0.3333333333333333,,,1.0,1.0,,1.0,0.6666666666666666,1.0,,1.0,,,87.27272727272727,,18.25,14.75,17.5,14.75,0.3333333333333333,,,,,0.3333333333333333,,,0.3333333333333333,,,,,,,0.5,,0.6666666666666666,,0.43045,0.5865,0.4035,0.25,0.3333333333333333,1.0,1.0,10.1,23.5,0.5,1.0,,,,0.5,,1.0,,1.0,,,1.0,,,1.0,,,,1.0,,,,,2.0,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2013,2013,False
100646-101039-202640-203406-203418,1611661325,"Tamika Catchings, Erin Phillips, Karima Christmas-Kelly, Layshia Clarendon, Jasmine Hassell","Catchings, Phillips, Christmas-Kelly, Clarendon, Hassell",100646-101039-202640-203406-203418,IND,223.0,3,4.0,8.0,9.0,7.0,3.0,1.0,2.0,16,,,,,1.0,,,2.0,5.0,,,,1.0,2.0,6.0,4.0,10.0,2.0,,,,,1.0,4.0,,,6.0,,5.0,2.0,,,2.0,2.0,2.0,,6.0,,1.0,2.0,3.0,2.0,5.0,3.0,2.0,,,3.0,,,1.0,,2.0,,,1.0,4.0,1.0,,,,,10.0,4.0,3.0,,,1.0,0.3333333333333333,,0.3333333333333333,,,0.42857142857142855,,0.375,0.5625,,0.5,0.8571428571428571,,,1.0,,1.0,1.0,0.5,,1.0,,1.0,,103.31838565022422,,15.222222222222221,12.285714285714286,14.555555555555555,12.285714285714286,,,,,0.14285714285714285,,,,0.7142857142857143,0.4,0.4,1.0,,,,,,0.8571428571428571,0.4,0.48749285714285717,,0.465325,0.25,0.5,,0.4,12.3,23.416666666666668,0.3333333333333333,3.0,,,,1.0,,,,1.0,,,,,,,,2.0,1.0,3.0,,0.5,0.3333333333333333,,1.0,,,,,,,,,,,1.0,,,3.0,1.0,3.0,,,,,0.3333333333333333,0.14285714285714285,,,,,,,0.75,,,1.0,,1.0,,,,,,,,,1.0,1.0,1.0,1.0,0.3333333333333333,0.16666666666666666,,,,,,,,,,,,,,,,,1611661325,2013,2013,False
100646-201503-201919-202638-202640,1611661325,"Tamika Catchings, Erlana Larkins, Shavonte Zellous, Jessica Breland, Karima Christmas-Kelly","Catchings, Larkins, Zellous, Breland, Christmas-Kelly",100646-201503-201919-202638-202640,IND,481.0,2,8.0,7.0,15.0,16.0,3.0,7.0,1.0,31,3.0,3.0,,,1.0,,2.0,1.0,1.0,,,3.0,6.0,2.0,3.0,5.0,17.0,10.0,,1.0,,,,2.0,,6.0,6.0,,1.0,1.0,,,2.0,2.0,1.0,,6.0,1.0,,6.0,6.0,1.0,7.0,4.0,3.0,1.0,4.0,5.0,2.0,,6.0,1.0,4.0,,1.0,,5.0,2.0,1.0,,1.0,1.0,17.0,2.0,3.0,,,1.0,0.6666666666666666,,0.6666666666666666,0.5,,0.6666666666666666,,,0.7727272727272727,,1.0,0.3333333333333333,,,1.0,0.3333333333333333,,0.8571428571428571,0.25,,1.0,1.0,,,92.80665280665279,1.0,14.466666666666667,16.5,13.6,16.3125,0.3333333333333333,1.0,1.0,,0.1111111111111111,0.2222222222222222,,,0.1111111111111111,1.0,1.0,1.0,,,,,,0.6666666666666666,1.0,0.5228611111111111,0.6168,,0.2,0.2857142857142857,,0.11764705882352941,7.433333333333334,23.733333333333334,0.2,1.0,,,,0.2,,,,,,,2.0,,,,,,1.0,1.0,1.0,,,1.0,2.0,,1.0,,,,,,1.0,,1.0,2.0,,,,,,1.0,,1.0,1.0,,0.2222222222222222,0.5,0.5,1.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1611661325,2013,2013,False
100646-201503-201919-202640-203406,1611661325,"Tamika Catchings, Erlana Larkins, Shavonte Zellous, Karima Christmas-Kelly, Layshia Clarendon","Catchings, Larkins, Zellous, Christmas-Kelly, Clarendon",100646-201503-201919-202640-203406,IND,1532.0,10,26.0,13.0,44.0,42.0,8.0,7.0,5.0,86,6.0,14.0,1.0,2.0,4.0,1.0,4.0,4.0,7.0,1.0,2.0,9.0,22.0,5.0,10.0,15.0,48.0,35.0,1.0,2.0,5.0,1.0,4.0,6.0,10.0,8.0,12.0,3.0,7.0,4.0,2.0,5.0,4.0,9.0,3.0,3.0,22.0,5.0,1.0,18.0,19.0,8.0,27.0,5.0,4.0,,6.0,10.0,3.0,1.0,10.0,1.0,18.0,1.0,,,18.0,8.0,,,,,43.0,5.0,7.0,0.5555555555555556,0.5555555555555556,0.8,0.5,0.5,0.5,0.4090909090909091,0.25,0.515625,0.3,0.4166666666666667,0.5853658536585366,0.4166666666666667,0.42857142857142855,0.3125,0.09090909090909091,,0.782608695652174,0.4166666666666667,0.5,0.76,0.35294117647058826,0.5,0.8571428571428571,0.6666666666666666,0.5,,80.8355091383812,,17.363636363636363,18.285714285714285,15.181818181818182,17.166666666666668,0.4375,0.42857142857142855,0.5,0.5,0.125,0.125,0.25,0.25,0.21875,0.5714285714285714,0.5714285714285714,0.75,0.4,0.5,1.0,0.3333333333333333,0.5,0.75,0.5714285714285714,0.49816875,0.402525,0.5275416666666667,0.2,0.26666666666666666,0.10416666666666667,0.125,6.340909090909091,23.669999999999998,0.18181818181818182,4.0,3.0,,1.0,0.4,,1.0,,3.0,1.0,1.0,2.0,,0.06666666666666667,0.2,,1.0,1.0,1.0,,0.2,0.3333333333333333,0.8571428571428571,1.0,,,0.14285714285714285,,0.5,2.0,,,,1.0,3.0,,1.0,1.0,1.0,2.0,1.0,,1.0,,0.5,0.09375,0.3333333333333333,0.3333333333333333,1.0,,0.16666666666666666,,0.16666666666666666,,,,,1.0,,2.0,2.0,,,0.5,0.5,1.0,,1.0,,,1.0,,,2.0,1.0,0.6666666666666666,,,,,,,,,,,,,1611661325,2013,2013,False
100646-201503-202640-202656-203406,1611661325,"Tamika Catchings, Erlana Larkins, Karima Christmas-Kelly, Jeanette Pohlen-Mavunga, Layshia Clarendon","Catchings, Larkins, Christmas-Kelly, Pohlen-Mavunga, Clarendon",100646-201503-202640-202656-203406,IND,231.0,3,4.0,1.0,8.0,7.0,,1.0,,15,3.0,3.0,,,1.0,,,1.0,2.0,,,4.0,4.0,1.0,2.0,,11.0,10.0,,,,,,,2.0,6.0,3.0,,2.0,1.0,,1.0,1.0,2.0,1.0,1.0,5.0,,,,,,,1.0,,,1.0,2.0,1.0,,4.0,,1.0,,,,,,,,,,11.0,,,0.25,0.25,1.0,0.5,,0.5,1.0,,0.9166666666666666,,,0.9166666666666666,,,0.3333333333333333,,,,,,,,,,,,,93.5064935064935,,16.5,14.142857142857142,16.5,14.142857142857142,0.5,1.0,1.0,0.3333333333333333,0.16666666666666666,,,,0.3333333333333333,0.5,0.5,1.0,,,,,,0.8333333333333334,0.5,0.5001416666666666,,,,,,,2.35,24.85,,1.0,,,1.0,0.5,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2013,2013,False
100646-201896-202638-202640-202656,1611661325,"Tamika Catchings, Briann January, Jessica Breland, Karima Christmas-Kelly, Jeanette Pohlen-Mavunga","Catchings, January, Breland, Christmas-Kelly, Pohlen-Mavunga",100646-201896-202638-202640-202656,IND,278.0,4,5.0,2.0,8.0,8.0,,2.0,1.0,16,2.0,2.0,,,,,1.0,,2.0,,,2.0,3.0,,2.0,4.0,8.0,6.0,,,1.0,,,,,4.0,,,2.0,,,,,,,,,,,1.0,1.0,1.0,2.0,2.0,1.0,,1.0,2.0,,,,,6.0,,,,7.0,4.0,1.0,1.0,1.0,1.0,7.0,,,,,,,,,0.6666666666666666,,0.4,,,0.5,0.5,,0.4,,,0.25,,,0.25,0.3333333333333333,,0.3333333333333333,,,,82.87769784172662,1.0,21.0,13.75,19.25,12.375,0.4,1.0,1.0,,,0.2,,,0.4,,,,,,,,,0.8,,0.57613,,,0.5,0.6666666666666666,0.125,,6.666666666666667,23.8,,1.0,,,,0.5,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.5,0.5,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1611661325,2013,2013,False
100646-201919-202638-202640-203418,1611661325,"Tamika Catchings, Shavonte Zellous, Jessica Breland, Karima Christmas-Kelly, Jasmine Hassell","Catchings, Zellous, Breland, Christmas-Kelly, Hassell",100646-201919-202638-202640-203418,IND,142.0,1,2.0,2.0,6.0,5.0,6.0,4.0,1.0,11,3.0,4.0,3.0,4.0,,,,,,,,3.0,4.0,,,,6.0,4.0,,,,3.0,4.0,6.0,2.0,4.0,,,,,,1.0,,1.0,,1.0,2.0,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,6.0,6.0,6.0,0.3333333333333333,0.3333333333333333,,,,,0.75,0.75,0.75,,0.75,0.75,,0.75,,,,,1.0,1.0,1.0,1.0,,,,1.0,,111.54929577464789,,15.666666666666666,9.6,15.166666666666666,9.6,1.0,0.75,0.75,0.3333333333333333,,,,,,,,,,,,1.0,0.75,1.0,,0.561425,,0.561425,,,,1.0,1.925,,1.0,2.0,1.0,,,1.0,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2013,2013,False
100835-201503-201896-202638-202640,1611661325,"Erin Thorn, Erlana Larkins, Briann January, Jessica Breland, Karima Christmas-Kelly","Thorn, Larkins, January, Breland, Christmas-Kelly",100835-201503-201896-202638-202640,IND,474.0,2,8.0,-12.0,13.0,17.0,2.0,3.0,1.0,30,2.0,3.0,,,,1.0,3.0,,3.0,,,3.0,6.0,,4.0,,6.0,18.0,,,,,,,4.0,2.0,,,3.0,,,2.0,,2.0,,1.0,4.0,1.0,,5.0,5.0,1.0,6.0,2.0,1.0,,1.0,4.0,1.0,,1.0,,1.0,1.0,,,,,,,,,6.0,,2.0,0.6666666666666666,0.6666666666666666,,,,,0.5,,0.3,,,0.3,,,0.4,,,0.8333333333333334,0.3333333333333333,,0.625,0.14285714285714285,0.5,0.75,1.0,,,91.13924050632912,,15.461538461538462,16.058823529411764,15.153846153846153,14.588235294117647,0.3,0.6666666666666666,0.6666666666666666,0.5,,0.3,0.3333333333333333,0.3333333333333333,0.3,,,,,,,,,0.7,,0.47661,0.4789,0.5424,,,,,10.416666666666666,23.7,0.15384615384615385,3.0,2.0,,,0.75,,1.0,,1.0,,,1.0,,,1.0,,,1.0,1.0,,,,1.0,,,,,,,,1.0,,1.0,,1.0,,,1.0,,1.0,,,,,,0.1,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1611661325,2013,2013,False
100835-201503-201919-202640-203067,1611661325,"Erin Thorn, Erlana Larkins, Shavonte Zellous, Karima Christmas-Kelly, Sasha Goodlett","Thorn, Larkins, Zellous, Christmas-Kelly, Goodlett",100835-201503-201919-202640-203067,IND,46.0,1,1.0,-1.0,2.0,3.0,2.0,3.0,,5,,,,,,1.0,1.0,,,,,1.0,1.0,,1.0,,2.0,3.0,,,,1.0,1.0,2.0,,2.0,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,1.0,1.0,0.5,,0.5,0.5,,0.5,0.5,,,,,,,,,,,,,156.52173913043478,,13.5,6.333333333333333,13.5,6.333333333333333,,,,,,0.5,1.0,1.0,,,,,,,,,,0.5,,0.492875,,0.492875,,,,1.0,18.6,23.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,1.0,,1.0,,,1.0,,,,,,0.5,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2013,2013,False
100835-201896-202638-202640-203067,1611661325,"Erin Thorn, Briann January, Jessica Breland, Karima Christmas-Kelly, Sasha Goodlett","Thorn, January, Breland, Christmas-Kelly, Goodlett",100835-201896-202638-202640-203067,IND,95.0,1,2.0,-4.0,3.0,5.0,,4.0,,8,,1.0,,,1.0,,,,1.0,,,1.0,2.0,,1.0,,2.0,6.0,,,,,,,,2.0,,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,1.0,,1.0,,,,,,,,,,2.0,,,,,,,,,0.5,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,,,,,,,,,,,121.26315789473685,,21.0,6.4,21.0,6.4,0.3333333333333333,,,,0.3333333333333333,,,,0.3333333333333333,,,,,,,,,0.6666666666666666,,0.44741666666666663,,,,,,,4.05,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2013,2013,False
100646-201503-201896-201919-202656,1611661325,"Tamika Catchings, Erlana Larkins, Briann January, Shavonte Zellous, Jeanette Pohlen-Mavunga","Catchings, Larkins, January, Zellous, Pohlen-Mavunga",100646-201503-201896-201919-202656,IND,289.0,3,5.0,2.0,10.0,9.0,4.0,1.0,1.0,19,1.0,3.0,1.0,1.0,1.0,,2.0,1.0,1.0,,,1.0,6.0,1.0,1.0,3.0,8.0,6.0,,,,1.0,1.0,7.0,2.0,,3.0,,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,,2.0,2.0,1.0,3.0,2.0,1.0,,1.0,2.0,,,3.0,,2.0,,,1.0,4.0,1.0,2.0,2.0,2.0,1.0,8.0,7.0,4.0,1.0,1.0,1.0,1.0,,1.0,0.16666666666666666,1.0,0.35714285714285715,,1.25,0.4444444444444444,,1.1666666666666667,0.14285714285714285,0.3333333333333333,,0.6666666666666666,0.2,,0.6666666666666666,0.2,,0.6666666666666666,,,,94.67128027681662,0.5,10.4,20.555555555555557,10.4,20.333333333333332,0.42857142857142855,0.3333333333333333,1.0,1.0,0.14285714285714285,0.2857142857142857,,,0.14285714285714285,1.0,1.0,1.0,,,,0.5,1.0,0.5714285714285714,1.0,0.44645714285714283,,0.45785,0.125,0.14285714285714285,,0.875,9.733333333333333,25.7,0.4,1.0,,,,0.5,,,,,,1.0,1.0,,,,,,1.0,1.0,,,,,2.0,,,0.6666666666666666,,0.5,,,,,,,,,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,0.5,,,,,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,1611661325,2013,2013,False
