EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,SecondChanceAtRimFGA,Arc3FGA,PenaltyArc3FGA,SecondChanceFG2A,NonHeaveArc3FGA,Fg2aBlocked,OffTwoPtRebounds,DefTwoPtRebounds,Loose Ball Fouls,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,Blocked2s,Blocked3s,BlockedArc3,BlockedShortMidRange,Blocks,RecoveredBlocks,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,Arc3Frequency,SecondChanceAtRimFrequency,PenaltyArc3Frequency,SecondChanceShotQualityAvg,NonShootingPenaltyNonTakeFouls,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,PenaltyTurnovers,OffShortMidRangeReboundPct,DefAtRimReboundPct,Arc3FGM,FG3M,SecondChanceFtPoints,SecondChancePoints,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,BadPassTurnovers,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceTsPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,SecondChancePointsPct,ShortMidRangeFGM,Travels,3SecondViolations,OffLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimFGM,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG3A,PtsPutbacks,FTDefRebounds,Offensive Fouls,ThreePtShootingFoulsDrawn,BlockedAtRim,SecondChanceFg2Pct,SecondChanceEfgPct,LongMidRangePctBlocked,DefFTReboundPct,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,ThreePtShootingFoulsDrawnPct,Corner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,FTOffRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,NonShootingFoulsDrawn,BlockedLongMidRange,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,OffFTReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyArc3Accuracy,team_id,year,season,team_vs
200673-201056-201492-201913-203437,1611661322,"Monique Currie, Ivory Latta, Matee Ajavon, Kia Vaughn, Tierra Ruffin-Pratt","Currie, Latta, Ajavon, Vaughn, Ruffin-Pratt",200673-201056-201492-201913-203437,WAS,22.0,1,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.45454545454545,,22.0,,22.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2013,2013,True
200673-201056-201518-201913-203401,1611661322,"Monique Currie, Ivory Latta, Crystal Langhorne, Kia Vaughn, Tayler Hill","Currie, Latta, Langhorne, Vaughn, Hill",200673-201056-201518-201913-203401,WAS,355.0,3,6.0,-12.0,11.0,10,11.0,1.0,21,,5.0,,5.0,1.0,,,,,,6.0,3.0,2.0,5.0,17.0,,6.0,3.0,2.0,5.0,,,,1.0,,3.0,,,1.0,1.0,2.0,,,,1.0,1.0,2.0,1.0,,4.0,1.0,2.0,1.0,5.0,5.0,11.0,,,,,0.16666666666666666,0.16666666666666666,0.25,0.25,0.3333333333333333,0.5,,,0.16666666666666666,0.125,,,85.1830985915493,16.181818181818183,17.7,16.0,15.6,0.5555555555555556,,,,0.1111111111111111,,,,,0.5555555555555556,,,0.8888888888888888,0.5200611111111111,0.5200611111111111,0.1,0.14285714285714285,1.0,2.5166666666666666,23.566666666666666,1.0,,,3.0,3.0,,3.0,2.0,1.0,1.0,1.0,,,,,,,,,0.3333333333333333,0.4,,0.25,0.16666666666666666,0.2,,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,,,1.0,2.0,,,1.0,1.0,,,3.0,1.0,1.0,1.0,,1.0,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.3333333333333333,0.3333333333333333,1611661322,2013,2013,True
200673-201056-201518-201913-203437,1611661322,"Monique Currie, Ivory Latta, Crystal Langhorne, Kia Vaughn, Tierra Ruffin-Pratt","Currie, Latta, Langhorne, Vaughn, Ruffin-Pratt",200673-201056-201518-201913-203437,WAS,85.0,1,1.0,1.0,2.0,2,2.0,1.0,4,1.0,1.0,1.0,1.0,,,2.0,,,1.0,3.0,2.0,,2.0,1.0,1.0,3.0,2.0,,2.0,2.0,,1.0,1.0,1.0,2.0,2.0,,1.0,3.0,4.0,,,,,,,,,1.0,1.0,,,2.0,2.0,2.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.2,0.2,0.2,0.2,0.4,,,1.0,,0.75,,,67.76470588235294,36.0,6.5,10.0,6.5,0.2,1.0,1.0,1.0,,0.4,,,,0.2,1.0,,0.6,0.41029,0.41029,,,1.0,10.433333333333334,24.8,1.0,2.0,,2.0,2.0,2.0,2.0,,1.0,,1.0,,,,,,,,,,,,,0.5,,1.0,,,,0.4,,0.4,0.3698,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,1.0,,1.0,,1.0,,,,,,,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2013,2013,True
200673-201056-201518-203401-203414,1611661322,"Monique Currie, Ivory Latta, Crystal Langhorne, Tayler Hill, Nadirah McKenith","Currie, Latta, Langhorne, Hill, McKenith",200673-201056-201518-203401-203414,WAS,56.0,1,1.0,-1.0,3.0,3,3.0,,6,,,,,,,,,,,,,4.0,4.0,5.0,,,,4.0,4.0,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,2.0,4.0,,4.0,,1.0,,,,,,,1.0,1.0,,,0.3333333333333333,,0.25,,,0.5,154.28571428571428,5.0,13.666666666666666,5.0,11.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1611661322,2013,2013,True
200673-201056-201913-203401-203416,1611661322,"Monique Currie, Ivory Latta, Kia Vaughn, Tayler Hill, Emma Meesseman","Currie, Latta, Vaughn, Hill, Meesseman",200673-201056-201913-203401-203416,WAS,12.0,1,,2.0,1.0,1,,,2,1.0,1.0,,,,,,,,1.0,1.0,,,2.0,,,,,,,2.0,,1.0,1.0,1.0,2.0,,,1.0,,1.0,,,,,,,,,,,,,2.0,,,1.0,1.0,1.0,,1.0,,1.0,,,,,,1.0,,,,240.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,,,,,,,,,1.0,0.6669,,,,,1.7,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2013,2013,True
200673-201913-203401-203414-203416,1611661322,"Monique Currie, Kia Vaughn, Tayler Hill, Nadirah McKenith, Emma Meesseman","Currie, Vaughn, Hill, McKenith, Meesseman",200673-201913-203401-203414-203416,WAS,69.0,1,1.0,,2.0,2,,,4,1.0,2.0,,,,,,,,1.0,2.0,,,2.0,2.0,,,,,,2.0,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,2.0,,,1.0,1.0,0.5,,0.5,,0.5,,,,,,,,,,83.47826086956522,14.5,20.0,14.5,20.0,1.0,0.5,1.0,1.0,,,,,,,,,1.0,0.60665,,,,,1.45,,,,,,,,,1.0,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2013,2013,True
201056-201492-201518-201913-203437,1611661322,"Ivory Latta, Matee Ajavon, Crystal Langhorne, Kia Vaughn, Tierra Ruffin-Pratt","Latta, Ajavon, Langhorne, Vaughn, Ruffin-Pratt",201056-201492-201518-201913-203437,WAS,81.0,1,1.0,-2.0,2.0,2,,,4,,,,,,,2.0,,,,2.0,,,,2.0,,,,,,,,,,,,,1.0,1.0,2.0,3.0,,,,1.0,1.0,2.0,,,,2.0,,,,,,,,,,,,,,,0.5,1.0,,1.0,1.0,,1.0,71.1111111111111,27.0,13.5,25.5,13.5,,,,,,1.0,,,,,,,,0.39775,,,,,16.55,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,0.4145,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1611661322,2013,2013,True
201056-201492-201913-203416-203437,1611661322,"Ivory Latta, Matee Ajavon, Kia Vaughn, Emma Meesseman, Tierra Ruffin-Pratt","Latta, Ajavon, Vaughn, Meesseman, Ruffin-Pratt",201056-201492-201913-203416-203437,WAS,268.0,1,4.0,4.0,8.0,7,8.0,3.0,15,3.0,6.0,3.0,6.0,,,1.0,,,3.0,7.0,1.0,5.0,11.0,7.0,3.0,7.0,1.0,5.0,11.0,4.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,4.0,6.0,,,,1.0,1.0,1.0,,1.0,2.0,3.0,6.0,3.0,7.0,11.0,8.0,0.6666666666666666,1.0,0.42857142857142855,0.42857142857142855,0.375,0.375,0.5,0.5,0.125,1.0,1.0,1.0,0.6666666666666666,0.8,,1.0,80.59701492537313,21.625,13.571428571428571,13.625,12.714285714285714,0.75,0.5,0.5,0.6666666666666666,,0.125,,,,0.75,0.5,,0.875,0.51124375,0.51124375,0.2727272727272727,0.3,1.0,4.171428571428572,23.7,1.0,5.0,3.0,1.0,1.0,4.0,1.0,,3.0,1.0,,,,,,,,,,,,,0.5,0.75,1.0,1.0,,0.5,,0.125,0.6,0.125,0.5265875,1.0,,,1.0,,,,,,4.0,,,,,,,,,0.4,,,,,0.36363636363636365,,,,,,,2.0,1.0,2.0,1.0,2.0,,,,,0.5,0.4,,,0.6666666666666666,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,1611661322,2013,2013,True
201056-201518-201913-203401-203437,1611661322,"Ivory Latta, Crystal Langhorne, Kia Vaughn, Tayler Hill, Tierra Ruffin-Pratt","Latta, Langhorne, Vaughn, Hill, Ruffin-Pratt",201056-201518-201913-203401-203437,WAS,267.0,1,4.0,7.0,8.0,7,,3.0,15,2.0,5.0,,,4.0,,2.0,,,4.0,11.0,1.0,1.0,9.0,2.0,,,,,,2.0,6.0,1.0,1.0,,2.0,1.0,1.0,3.0,6.0,9.0,2.0,,2.0,1.0,1.0,2.0,,,1.0,3.0,1.0,1.0,7.0,,,0.25,0.3333333333333333,0.36363636363636365,,0.3333333333333333,,0.375,,0.08333333333333333,0.5,1.0,1.0,0.6666666666666666,0.75,,1.0,80.89887640449437,23.25,11.571428571428571,15.75,11.142857142857142,0.4166666666666667,0.4,0.4,,0.3333333333333333,0.16666666666666666,,,,,,,0.5,0.45214166666666666,,0.08333333333333333,0.09090909090909091,,8.318181818181818,24.5,,2.0,3.0,1.0,,5.0,1.0,,5.0,1.0,,,1.0,,,,,,,,,,0.5,0.7142857142857143,0.6666666666666666,1.0,,1.0,,0.08333333333333333,0.5,,0.52234,,1.0,1.0,,1.0,,,,,2.0,,,,,,,,,0.16666666666666666,,,,,0.2222222222222222,2.0,,,0.5,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,,,,0.2,0.16666666666666666,,1.0,0.3333333333333333,0.16666666666666666,,,,,,,,1.0,,,1.0,,,,1.0,,,,,,,0.125,0.5,,,,,,,,,,,,,1611661322,2013,2013,True
201056-201518-203401-203416-203437,1611661322,"Ivory Latta, Crystal Langhorne, Tayler Hill, Emma Meesseman, Tierra Ruffin-Pratt","Latta, Langhorne, Hill, Meesseman, Ruffin-Pratt",201056-201518-203401-203416-203437,WAS,97.0,1,2.0,5.0,4.0,4,,1.0,8,,,,,2.0,1.0,1.0,,,2.0,3.0,,2.0,6.0,1.0,,,,,,2.0,2.0,1.0,1.0,,2.0,,,2.0,1.0,3.0,1.0,,1.0,,,1.0,,1.0,2.0,1.0,2.0,1.0,4.0,,,0.5,1.0,0.6666666666666666,,0.6666666666666666,,0.75,,,,,,1.0,1.0,,,118.76288659793815,10.25,14.0,9.75,14.0,,,,,0.6666666666666666,0.3333333333333333,1.0,1.0,,,,,,0.4005,,0.25,0.25,,10.833333333333334,,,2.0,,,,1.0,,,1.0,2.0,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,0.4477,,,1.0,,1.0,1.0,,,,2.0,,,,,,,,,1.0,,,,,0.3333333333333333,1.0,1.0,,,0.5,0.5,,,1.0,,2.0,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,1611661322,2013,2013,True
201056-201913-203401-203416-203437,1611661322,"Ivory Latta, Kia Vaughn, Tayler Hill, Emma Meesseman, Tierra Ruffin-Pratt","Latta, Vaughn, Hill, Meesseman, Ruffin-Pratt",201056-201913-203401-203416-203437,WAS,134.0,2,2.0,3.0,4.0,4,,,8,1.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,3.0,,,,,,,,2.0,,,,,,1.0,2.0,,2.0,1.0,1.0,,1.0,1.0,1.0,,,2.0,1.0,2.0,1.0,3.0,,,,,1.0,,0.5,,0.5,,0.5,1.0,1.0,,1.0,,,,85.97014925373134,10.75,22.75,10.75,22.75,0.5,1.0,1.0,,,,,,,,,,1.0,0.592625,,0.3333333333333333,0.5,,1.2,24.1,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,0.5,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1611661322,2013,2013,True
201492-201518-201913-203414-203437,1611661322,"Matee Ajavon, Crystal Langhorne, Kia Vaughn, Nadirah McKenith, Tierra Ruffin-Pratt","Ajavon, Langhorne, Vaughn, McKenith, Ruffin-Pratt",201492-201518-201913-203414-203437,WAS,44.0,1,1.0,,2.0,1,,1.0,3,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,98.18181818181819,11.0,22.0,4.5,22.0,,,,,1.0,,,,,,,,,0.3289,,,,,13.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2013,2013,True
201492-201895-203414-203416-203437,1611661322,"Matee Ajavon, Quanitra Hollingsworth, Nadirah McKenith, Emma Meesseman, Tierra Ruffin-Pratt","Ajavon, Hollingsworth, McKenith, Meesseman, Ruffin-Pratt",201492-201895-203414-203416-203437,WAS,87.0,1,1.0,2.0,3.0,3,3.0,,6,2.0,2.0,2.0,2.0,,,,,,2.0,2.0,1.0,,4.0,2.0,2.0,2.0,1.0,,4.0,,4.0,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,4.0,4.0,3.0,,,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,,,,,,,,99.3103448275862,8.666666666666666,20.333333333333332,8.666666666666666,20.333333333333332,0.6666666666666666,1.0,1.0,,,,,,,0.6666666666666666,1.0,,1.0,0.64005,0.64005,,,1.0,2.2,23.5,1.0,2.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2013,2013,True
201895-203401-203414-203416-203437,1611661322,"Quanitra Hollingsworth, Tayler Hill, Nadirah McKenith, Emma Meesseman, Tierra Ruffin-Pratt","Hollingsworth, Hill, McKenith, Meesseman, Ruffin-Pratt",201895-203401-203414-203416-203437,WAS,154.0,1,3.0,-1.0,5.0,5,1.0,,10,1.0,1.0,,,,1.0,1.0,,,2.0,2.0,1.0,1.0,5.0,6.0,,,,,,4.0,,2.0,2.0,1.0,4.0,,,3.0,,3.0,,,,,,,,,1.0,1.0,2.0,1.0,5.0,,1.0,1.0,1.0,1.0,,0.6666666666666666,,0.625,,0.3333333333333333,,,,1.0,,,,93.5064935064935,15.6,15.2,15.6,15.2,0.3333333333333333,1.0,1.0,1.0,,0.3333333333333333,1.0,1.0,,,,,0.6666666666666666,0.53415,,0.25,0.3333333333333333,,8.25,25.1,0.2,5.0,,1.0,,,1.0,,,2.0,,,,,,,,,,,,,1.0,,,,,1.0,,0.3333333333333333,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1611661322,2013,2013,True
201913-203401-203414-203416-203437,1611661322,"Kia Vaughn, Tayler Hill, Nadirah McKenith, Emma Meesseman, Tierra Ruffin-Pratt","Vaughn, Hill, McKenith, Meesseman, Ruffin-Pratt",201913-203401-203414-203416-203437,WAS,97.0,1,2.0,-4.0,1.0,2,,1.0,3,,,,,1.0,,2.0,,,,3.0,,,,4.0,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,44.5360824742268,48.0,24.5,35.0,19.0,,,,,0.3333333333333333,0.6666666666666666,,,,,,,,0.37786666666666663,,,,,14.466666666666667,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,0.3803,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2013,2013,True
