EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,PtsUnassisted2s,DefTwoPtRebounds,DefRebounds,Rebounds,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,Fg2Pct,EfgPct,TsPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsPutbacks,OffTwoPtRebounds,OffRebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,LiveBallTurnoverPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG3A,SecondChanceFtPoints,PenaltyFG3A,NonHeaveArc3FGA,OffThreePtRebounds,ShootingFouls,Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FG3APct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,Corner3Frequency,Arc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,ShortMidRangeFGM,PtsAssisted2s,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,FTDefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,DefThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangePctAssisted,ShortMidRangeAssists,ShortMidRangePctAssisted,PenaltyFtPoints,FTOffRebounds,BlockingFouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,OffFTReboundPct,ShortMidRangePctBlocked,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted3s,NonHeaveArc3FGM,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PtsAssisted3s,ThreePtAssists,Arc3Assists,Assisted3sPct,Arc3PctAssisted,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Corner3Assists,Loose Ball Fouls,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Charge Fouls,Blocked3s,BlockedArc3,NonShootingPenaltyNonTakeFouls,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,HeaveAttempts,3SecondViolations,team_id,year,season,team_vs
100634-100940-200676-201501-201886,1611661317,"Penny Taylor, Diana Taurasi, Candice Dupree, Charde Houston, DeWanna Bonner","Taylor, Taurasi, Dupree, Houston, Bonner",100634-100940-200676-201501-201886,PHO,139.0,1,2.0,3.0,4.0,4.0,8,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,4.0,4.0,4.0,1.0,2.0,1.0,3.0,0.3333333333333333,0.3333333333333333,0.375,1.0,0.8,1.0,1.0,82.87769784172662,13.75,21.0,13.75,19.5,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3958333333333333,0.25,0.25,11.966666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2013,2013,True
100634-100940-200676-201886-202663,1611661317,"Penny Taylor, Diana Taurasi, Candice Dupree, DeWanna Bonner, Krystal Thomas","Taylor, Taurasi, Dupree, Bonner, Thomas",100634-100940-200676-201886-202663,PHO,78.0,1,1.0,2.0,3.0,2.0,5,1.0,1.0,1.0,1.0,2.0,3.0,,4.0,4.0,1.0,1.0,2.0,,,,2.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,,,92.3076923076923,16.666666666666668,14.0,16.666666666666668,14.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.47679999999999995,,,8.566666666666666,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.6909,0.47679999999999995,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2013,2013,True
100634-100940-200676-201886-203041,1611661317,"Penny Taylor, Diana Taurasi, Candice Dupree, DeWanna Bonner, Lynetta Kizer","Taylor, Taurasi, Dupree, Bonner, Kizer",100634-100940-200676-201886-203041,PHO,356.0,1,6.0,-7.0,10.0,11.0,21,3.0,4.0,1.0,3.0,3.0,8.0,2.0,8.0,6.0,1.0,1.0,3.0,3.0,2.0,1.0,4.0,0.375,0.3,0.36363636363636365,1.0,1.0,,1.0,84.9438202247191,20.5,13.727272727272727,18.8,13.727272727272727,0.4,0.75,0.75,0.1,0.3,0.6,0.45427,0.09090909090909091,0.1111111111111111,9.0875,5.0,,2.0,1.0,1.0,3.0,4.0,,15.0,1.0,1.0,4.0,3.0,4.0,6.0,2.0,1.0,2.0,1.0,1.0,1.0,,6.0,5.0,1.0,0.75,1.0,0.5,1.0,0.5,1.0,0.2,0.3333333333333333,,,,,1.0,1.0,0.6666666666666666,0.75,,0.4985833333333333,0.5,0.75,0.5,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0,0.3333333333333333,1.0,0.1,0.1,0.16666666666666666,0.16666666666666666,24.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2013,2013,True
100634-100940-200676-201886-203398,1611661317,"Penny Taylor, Diana Taurasi, Candice Dupree, DeWanna Bonner, Brittney Griner","Taylor, Taurasi, Dupree, Bonner, Griner",100634-100940-200676-201886-203398,PHO,1733.0,2,29.0,1.0,55.0,56.0,111,17.0,25.0,5.0,18.0,26.0,48.0,8.0,60.0,28.0,10.0,21.0,33.0,9.0,9.0,6.0,49.0,0.5416666666666666,0.4727272727272727,0.5175438596491229,0.625,0.7307692307692307,0.6666666666666666,0.5,92.2331217541835,14.072727272727272,17.125,13.618181818181819,16.160714285714285,0.45454545454545453,0.68,0.7391304347826086,0.09090909090909091,0.32727272727272727,0.5818181818181818,0.5240118181818182,0.10526315789473684,0.12,8.616666666666667,,1.0,7.0,4.0,8.0,,,8.0,59.0,5.0,11.0,11.0,,,,8.0,10.0,12.0,4.0,3.0,10.0,,,,0.45454545454545453,,0.45454545454545453,,0.5,,0.4,0.45454545454545453,0.41379310344827586,0.5,0.6666666666666666,0.4444444444444444,0.4444444444444444,0.7272727272727273,0.5,,,0.6121222222222222,,0.18333333333333332,,,1.0,,6.0,,7.0,1.0,,6.0,2.0,6.0,13.0,,2.0,0.12727272727272726,0.2857142857142857,0.4,1.0,0.01818181818181818,0.10909090909090909,,,24.142857142857142,1.0,24.0,2.0,12.0,12.0,8.0,4.0,24.0,9.0,2.0,1.0,4.0,3.0,1.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,2.0,1.0,3.0,2.0,0.46153846153846156,0.5454545454545454,0.041666666666666664,0.08,1.0,0.9,0.5,0.16666666666666666,0.875,1.0,0.037037037037037035,0.6666666666666666,0.47058823529411764,0.2,0.2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2013,2013,True
100634-100940-201886-202663-203427,1611661317,"Penny Taylor, Diana Taurasi, DeWanna Bonner, Krystal Thomas, Jasmine James","Taylor, Taurasi, Bonner, Thomas, James",100634-100940-201886-202663-203427,PHO,22.0,1,,-2.0,1.0,1.0,2,,,,,,,,,,,,,,,,,,,,,,,,130.9090909090909,4.0,18.0,4.0,18.0,,,,,,1.0,0.15285,,,,1.0,1.0,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.15285,,,1.0,,,1.0,1.0,1.0,,1.0,1.0,,,,,,1.0,,,,,1.0,,1.0,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2013,2013,True
100634-100940-201886-203398-203427,1611661317,"Penny Taylor, Diana Taurasi, DeWanna Bonner, Brittney Griner, Jasmine James","Taylor, Taurasi, Bonner, Griner, James",100634-100940-201886-203398-203427,PHO,71.0,1,1.0,-1.0,3.0,3.0,6,,1.0,1.0,,1.0,2.0,,2.0,,1.0,2.0,2.0,,,,2.0,0.5,0.5,0.5,1.0,1.0,,1.0,121.69014084507042,8.333333333333334,15.333333333333334,8.333333333333334,15.333333333333334,0.5,,,0.5,,0.5,0.4366,,,8.0,,,,,,,,,3.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,2.0,,1.0,1.0,,,2.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,1.0,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2013,2013,True
100940-200676-201487-201501-202663,1611661317,"Diana Taurasi, Candice Dupree, Alexis Hornbuckle, Charde Houston, Krystal Thomas","Taurasi, Dupree, Hornbuckle, Houston, Thomas",100940-200676-201487-201501-202663,PHO,210.0,2,4.0,6.0,8.0,7.0,15,,,2.0,1.0,1.0,3.0,4.0,6.0,,,3.0,3.0,3.0,6.0,3.0,6.0,0.3333333333333333,0.2,0.375,,0.75,,,102.85714285714286,12.5,15.714285714285714,12.5,14.428571428571429,,,,0.4,0.2,0.4,0.37160000000000004,0.375,0.5,11.0,2.0,,,,,,,,,,,,,,2.0,,,,,,,,2.0,2.0,,,,,,0.5,,,,,,,,,,,,,0.41715,,0.3333333333333333,0.25,,,2.0,1.0,2.0,,1.0,2.0,,,1.0,,,0.4,,,,,0.4,,1.0,25.0,1.0,2.0,,1.0,1.0,,,2.0,3.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,0.75,,,0.6666666666666666,1.0,,,,0.5,0.5,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2013,2013,True
100940-200676-201487-201501-203398,1611661317,"Diana Taurasi, Candice Dupree, Alexis Hornbuckle, Charde Houston, Brittney Griner","Taurasi, Dupree, Hornbuckle, Houston, Griner",100940-200676-201487-201501-203398,PHO,143.0,1,2.0,-2.0,3.0,3.0,6,,,,2.0,1.0,2.0,,2.0,2.0,,1.0,1.0,1.0,,,2.0,0.5,0.5,0.5,,0.5,,,60.41958041958042,24.333333333333332,23.333333333333332,24.333333333333332,19.333333333333332,,,,,1.0,,0.4042,,,17.0,,,,,,,,1.0,4.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.5,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2013,2013,True
100940-200676-201487-201886-202663,1611661317,"Diana Taurasi, Candice Dupree, Alexis Hornbuckle, DeWanna Bonner, Krystal Thomas","Taurasi, Dupree, Hornbuckle, Bonner, Thomas",100940-200676-201487-201886-202663,PHO,65.0,1,1.0,-4.0,3.0,2.0,5,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,110.76923076923077,12.666666666666666,13.5,12.666666666666666,13.5,,,,,0.5,0.5,0.4288,,,19.6,2.0,,,,,,,,4.0,,,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,0.4288,,,0.6666666666666666,,,1.0,1.0,1.0,,1.0,1.0,,,1.0,,,0.5,,,,,0.5,,0.5,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2013,2013,True
100940-200676-201487-201886-203398,1611661317,"Diana Taurasi, Candice Dupree, Alexis Hornbuckle, DeWanna Bonner, Brittney Griner","Taurasi, Dupree, Hornbuckle, Bonner, Griner",100940-200676-201487-201886-203398,PHO,875.0,3,15.0,-2.0,27.0,26.0,53,2.0,3.0,5.0,8.0,9.0,16.0,8.0,26.0,14.0,12.0,13.0,15.0,12.0,16.0,3.0,26.0,0.5625,0.5294117647058824,0.52,0.7058823529411765,0.6,0.7142857142857143,0.6666666666666666,87.22285714285714,16.40740740740741,16.615384615384617,15.88888888888889,15.0,0.17647058823529413,0.6666666666666666,1.0,0.29411764705882354,0.47058823529411764,0.23529411764705882,0.39455882352941174,0.15,0.15789473684210525,11.76875,8.0,5.0,2.0,,,,,5.0,28.0,,1.0,,2.0,2.0,8.0,,1.0,2.0,2.0,,4.0,2.0,6.0,6.0,,1.0,,1.0,,0.6666666666666666,0.5,0.14285714285714285,0.125,,0.75,0.625,0.625,,,,,0.3838,0.30845,,0.3076923076923077,0.2962962962962963,,,1.0,,1.0,,,1.0,,3.0,6.0,,,0.058823529411764705,,,,,0.058823529411764705,,,23.8,2.0,4.0,1.0,2.0,2.0,1.0,1.0,4.0,,1.0,,,,,,2.0,,2.0,,1.0,2.0,,,,,,,,0.2222222222222222,0.2222222222222222,0.0625,0.3333333333333333,1.0,,1.0,,,,,,0.5,0.4,0.4,0.2,,,4.0,1.0,1.0,5.0,2.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2013,2013,True
