EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,OpponentPoints,LiveBallTurnovers,LostBallTurnovers,Turnovers,Fouls,Loose Ball Fouls,LiveBallTurnoverPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFGA,Corner3FGA,FG2A,FG3A,Fg2aBlocked,Steals,BadPassSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,ShortMidRangeFrequency,Corner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGA,PenaltyArc3FGA,FG2M,Points,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,LostBallSteals,ShootingFouls,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,SecondChanceCorner3FGA,Arc3FGM,FG3M,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,BadPassTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Charge Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,AtRimPctBlocked,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyArc3FGM,PenaltyFG3M,Transition Take Fouls,PenaltyFg3Pct,PenaltyArc3Accuracy,HeaveAttempts,FTOffRebounds,Loose Ball Fouls Drawn,BlockedAtRim,OffFTReboundPct,Corner3FGM,PenaltyCorner3FGA,Corner3Assists,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,Fg3aBlocked,PenaltyTurnovers,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Transition Take Fouls Drawn,3SecondViolations,team_id,year,season,team_vs
1629479-1629480-1629481-1630101-203827,1611661321,"Teaira McCowan, Kalani Brown, Arike Ogunbowale, Crystal Dangerfield, Natasha Howard","McCowan, Brown, Ogunbowale, Dangerfield, Howard",1629479-1629480-1629481-1630101-203827,DAL,31.0,1,1.0,-2.0,1,1,2,2.0,1.0,1.0,1.0,1.0,1.0,1.0,92.9032258064516,18.0,13.0,18.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2023,2023,False
1629479-1629480-1629481-1630386-1631007,1611661321,"Teaira McCowan, Kalani Brown, Arike Ogunbowale, Awak Kuier, Veronica Burton","McCowan, Brown, Ogunbowale, Kuier, Burton",1629479-1629480-1629481-1630386-1631007,DAL,60.0,1,1.0,-3.0,3,2,5,3.0,,,1.0,,,,120.0,13.0,10.5,13.0,10.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.5,0.5,0.434325,6.6,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2023,2023,False
1629479-1629481-1630101-1630149-1630386,1611661321,"Teaira McCowan, Arike Ogunbowale, Crystal Dangerfield, Satou Sabally, Awak Kuier","McCowan, Ogunbowale, Dangerfield, Sabally, Kuier",1629479-1629481-1630101-1630149-1630386,DAL,109.0,3,2.0,,5,4,9,4.0,,,,2.0,,,118.89908256880734,7.2,18.25,7.2,18.25,1.0,,3.0,1.0,,1.0,,,,0.25,,,0.25,,0.75,0.5036125,3.3666666666666667,28.6,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,4.0,1.0,1.0,0.6666666666666666,0.5,0.5,0.3333333333333333,0.5,0.3333333333333333,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.25,0.3333333333333333,1.0,0.3333333333333333,0.48584999999999995,0.5,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2023,2023,False
1629479-1629481-1630101-1630149-203827,1611661321,"Teaira McCowan, Arike Ogunbowale, Crystal Dangerfield, Satou Sabally, Natasha Howard","McCowan, Ogunbowale, Dangerfield, Sabally, Howard",1629479-1629481-1630101-1630149-203827,DAL,2680.0,5,45.0,-4.0,91,94,185,96.0,8.0,2.0,20.0,17.0,1.0,0.4,99.40298507462687,14.164835164835164,14.797872340425531,13.384615384615385,14.393617021276595,20.0,6.0,55.0,21.0,5.0,9.0,6.0,12.0,4.0,0.27631578947368424,0.09090909090909091,0.2,0.2631578947368421,0.07894736842105263,0.5657894736842105,0.5010638157894737,7.723636363636364,24.94285714285714,1.0,9.0,14.0,22.0,,,15.0,,26.0,92.0,,,,1.0,30.0,15.0,15.0,19.0,7.0,42.0,21.0,35.0,51.0,3.0,7.0,74.0,1.0,1.0,0.5769230769230769,0.6521739130434783,0.4727272727272727,,0.48026315789473684,,0.5287356321839081,0.5,0.75,0.7727272727272727,0.75,0.2894736842105263,0.6363636363636364,0.6666666666666666,0.5,0.19736842105263158,,,,,0.010869565217391304,0.01098901098901099,13.0,5.0,7.0,6.0,6.0,13.0,1.0,7.0,7.0,19.0,7.0,12.0,1.0,4.0,18.0,1.0,22.0,12.0,9.0,6.0,7.0,4.0,4.0,4.0,4.0,7.0,9.0,13.0,1.0,16.0,3.0,2.0,6.0,1.0,1.0,1.0,1.0,2.0,16.0,1.0,24.0,2.0,12.0,1.0,9.0,1.0,8.0,9.0,6.0,2.0,1.0,0.5714285714285714,0.3333333333333333,0.3333333333333333,0.5833333333333334,0.5384615384615384,0.5625,0.045454545454545456,0.5,0.3103448275862069,0.8125,0.5,0.37209302325581395,0.5,0.2857142857142857,0.14285714285714285,0.375,0.6666666666666666,0.75,0.75,0.8333333333333334,0.75,0.07894736842105263,0.6666666666666666,0.3,0.375,0.6666666666666666,0.17105263157894737,0.46153846153846156,0.46153846153846156,0.6666666666666666,0.4666666666666667,0.4666666666666667,0.5714285714285714,0.5384615384615384,0.7142857142857143,0.2,0.07692307692307693,0.4666666666666667,0.54389375,0.13953488372093023,0.18461538461538463,0.1956521739130435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2023,2023,False
1629479-1629481-1630101-1630386-203827,1611661321,"Teaira McCowan, Arike Ogunbowale, Crystal Dangerfield, Awak Kuier, Natasha Howard","McCowan, Ogunbowale, Dangerfield, Kuier, Howard",1629479-1629481-1630101-1630386-203827,DAL,229.0,3,4.0,5.0,6,6,12,5.0,,,,2.0,,,75.45851528384279,15.666666666666666,22.5,15.666666666666666,22.5,,,4.0,3.0,1.0,,,,,0.42857142857142855,0.25,,,,0.7142857142857143,0.4966214285714286,10.2,26.0,2.0,,1.0,2.0,,1.0,3.0,1.0,2.0,10.0,,1.0,1.0,3.0,2.0,3.0,1.0,3.0,,8.0,2.0,3.0,4.0,,,10.0,3.0,2.0,0.5,0.5,0.5,,0.7142857142857143,0.75,0.7142857142857143,0.75,1.0,1.0,,0.2857142857142857,0.5,1.0,,0.42857142857142855,0.5,,0.5,0.495825,0.3,0.3333333333333333,,,,,1.0,2.0,,2.0,2.0,,,,,,,,2.0,6.0,,,2.0,2.0,2.0,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,1.0,0.6666666666666666,0.6666666666666666,,,,0.5,,0.5,1.0,,0.3333333333333333,,,1.0,,,1.0,,1.0,,,1.0,,,,0.2857142857142857,0.5,0.5,1.0,0.6666666666666666,0.6666666666666666,1.0,,,,,0.6666666666666666,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2023,2023,False
1629479-1629481-1630149-1630386-1631007,1611661321,"Teaira McCowan, Arike Ogunbowale, Satou Sabally, Awak Kuier, Veronica Burton","McCowan, Ogunbowale, Sabally, Kuier, Burton",1629479-1629481-1630149-1630386-1631007,DAL,290.0,3,5.0,,9,10,19,11.0,,,1.0,1.0,,,94.3448275862069,16.88888888888889,13.8,15.666666666666666,12.9,4.0,,7.0,2.0,,2.0,1.0,1.0,1.0,0.2222222222222222,,,0.4444444444444444,,0.5555555555555556,0.4814,6.514285714285714,36.6,1.0,,2.0,3.0,,,2.0,1.0,3.0,11.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,3.0,1.0,7.0,3.0,3.0,5.0,1.0,1.0,11.0,2.0,1.0,0.6666666666666666,0.6666666666666666,0.42857142857142855,1.0,0.5,0.5,0.5,0.5,0.75,0.75,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.2222222222222222,,,0.5,0.3627,0.18181818181818182,0.1111111111111111,1.0,,,1.0,,,,1.0,1.0,2.0,,,,,,,2.0,3.0,,,1.0,1.0,1.0,1.0,,,1.0,,,2.0,,,,,,1.0,,,4.0,,4.0,,2.0,,1.0,,,1.0,1.0,,,1.0,0.5,1.0,,,,,,0.25,,,0.25,1.0,,,,,1.0,,,,,1.0,0.25,0.25,1.0,,,,,0.5,0.5,1.0,,,,,1.0,,0.18181818181818182,0.2222222222222222,,,,,,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2023,2023,False
1629479-1629481-1630149-1630386-203824,1611661321,"Teaira McCowan, Arike Ogunbowale, Satou Sabally, Awak Kuier, Odyssey Sims","McCowan, Ogunbowale, Sabally, Kuier, Sims",1629479-1629481-1630149-1630386-203824,DAL,484.0,2,8.0,1.0,15,17,32,16.0,1.0,1.0,2.0,,,0.5,95.20661157024794,18.466666666666665,12.176470588235293,18.133333333333333,12.117647058823529,6.0,1.0,12.0,3.0,2.0,1.0,1.0,1.0,,0.2,0.16666666666666666,0.3333333333333333,0.4,0.06666666666666667,0.4666666666666667,0.44689333333333336,7.466666666666666,24.766666666666666,,1.0,3.0,4.0,,,2.0,,7.0,17.0,,,,,6.0,2.0,3.0,4.0,1.0,9.0,3.0,7.0,9.0,,,15.0,,,0.42857142857142855,0.5,0.5833333333333334,,0.5666666666666667,,0.5666666666666667,,1.0,0.8571428571428571,1.0,0.26666666666666666,0.75,0.75,0.3333333333333333,0.13333333333333333,,,,,,,2.0,1.0,1.0,3.0,1.0,2.0,,1.0,1.0,,1.0,2.0,,,2.0,,8.0,3.0,,2.0,1.0,1.0,1.0,2.0,,,2.0,3.0,1.0,2.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,,1.0,0.4,0.75,,0.2857142857142857,1.0,0.3333333333333333,,,,1.0,,0.75,,,,0.5,0.75,0.6666666666666666,0.13333333333333333,0.5,0.5,,0.5,0.5,1.0,0.5,1.0,,,0.5,0.4472,,,0.11764705882352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2023,2023,False
1629479-1629481-1630149-1631007-203827,1611661321,"Teaira McCowan, Arike Ogunbowale, Satou Sabally, Veronica Burton, Natasha Howard","McCowan, Ogunbowale, Sabally, Burton, Howard",1629479-1629481-1630149-1631007-203827,DAL,856.0,3,14.0,,31,30,61,32.0,4.0,1.0,4.0,5.0,,1.0,102.61682242990653,15.161290322580646,12.866666666666667,14.064516129032258,12.666666666666666,9.0,4.0,17.0,15.0,1.0,3.0,,,,0.46875,0.058823529411764705,0.1111111111111111,0.28125,0.125,0.625,0.4776887096774194,7.611764705882353,26.32,7.0,4.0,5.0,5.0,1.0,1.0,11.0,3.0,9.0,32.0,1.0,4.0,5.0,2.0,12.0,10.0,6.0,9.0,3.0,21.0,8.0,12.0,17.0,3.0,,26.0,2.0,7.0,0.6666666666666666,0.8571428571428571,0.5294117647058824,0.25,0.46875,0.1111111111111111,0.47058823529411764,0.1111111111111111,1.0,1.0,1.0,0.15625,1.0,1.0,0.6,0.34375,0.1111111111111111,1.0,0.3333333333333333,0.4541,0.0625,0.22580645161290322,4.0,1.0,1.0,4.0,,3.0,,2.0,4.0,2.0,2.0,4.0,,2.0,6.0,,6.0,9.0,3.0,4.0,2.0,3.0,1.0,3.0,,3.0,2.0,4.0,,5.0,,,3.0,,,,,,4.0,,4.0,,2.0,,1.0,,1.0,1.0,1.0,,,0.75,0.26666666666666666,0.2857142857142857,0.5,0.5,0.6,,,0.25,1.0,0.3333333333333333,0.29411764705882354,,0.2,0.3333333333333333,0.25,1.0,1.0,1.0,1.0,1.0,,1.0,0.4444444444444444,0.5,0.75,0.09375,,,,0.18181818181818182,0.18181818181818182,0.5,0.25,1.0,,,0.2,0.3885,0.058823529411764705,0.10526315789473684,0.1875,,,,,,1.0,,,,,2.0,2.0,2.0,0.5,0.5,1.0,0.2222222222222222,,,,,,,,,,,,,,,,,1611661321,2023,2023,False
1629479-1629481-1630149-1641652-203824,1611661321,"Teaira McCowan, Arike Ogunbowale, Satou Sabally, Maddy Siegrist, Odyssey Sims","McCowan, Ogunbowale, Sabally, Siegrist, Sims",1629479-1629481-1630149-1641652-203824,DAL,159.0,1,3.0,,4,3,7,2.0,1.0,,1.0,,,1.0,63.39622641509434,23.25,22.0,18.25,20.333333333333332,2.0,,5.0,1.0,,,,,,0.16666666666666666,,,0.3333333333333333,,0.16666666666666666,0.4277333333333333,13.88,24.2,,,,,,,1.0,,1.0,2.0,,,,,2.0,1.0,1.0,1.0,,2.0,1.0,2.0,5.0,,,2.0,,,1.0,1.0,0.2,,0.16666666666666666,,0.16666666666666666,,0.5,0.5,1.0,,,,,0.16666666666666666,,,,,,,3.0,,,,1.0,3.0,,,,,,2.0,,,,,,,,,,,,,1.0,1.0,2.0,1.0,,3.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,1.0,0.6,,0.5,0.5,1.0,,,,0.5,,,,,,,0.5,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,0.4316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2023,2023,False
1629479-1629481-1630149-203824-203827,1611661321,"Teaira McCowan, Arike Ogunbowale, Satou Sabally, Odyssey Sims, Natasha Howard","McCowan, Ogunbowale, Sabally, Sims, Howard",1629479-1629481-1630149-203824-203827,DAL,3247.0,5,54.0,7.0,116,116,232,114.0,10.0,2.0,15.0,18.0,2.0,0.6666666666666666,102.88882044964582,13.862068965517242,14.129310344827585,13.46551724137931,13.78448275862069,48.0,7.0,81.0,31.0,8.0,13.0,4.0,5.0,1.0,0.2767857142857143,0.09876543209876543,0.10416666666666667,0.42857142857142855,0.0625,0.5,0.4767388392857143,6.814814814814815,24.629032258064516,11.0,15.0,18.0,25.0,2.0,3.0,24.0,5.0,32.0,121.0,3.0,6.0,5.0,13.0,30.0,24.0,15.0,26.0,9.0,63.0,27.0,43.0,65.0,9.0,12.0,94.0,13.0,11.0,0.46875,0.6,0.3950617283950617,0.5,0.45982142857142855,0.5454545454545454,0.484,0.5416666666666666,0.7105263157894737,0.7321428571428571,0.75,0.22321428571428573,0.72,0.8181818181818182,0.5,0.21428571428571427,0.2727272727272727,0.6666666666666666,0.45454545454545453,0.4880227272727273,0.10743801652892562,0.09482758620689655,18.0,6.0,7.0,13.0,1.0,8.0,,10.0,13.0,18.0,9.0,14.0,1.0,6.0,27.0,1.0,34.0,33.0,6.0,14.0,10.0,11.0,8.0,5.0,1.0,5.0,17.0,14.0,2.0,22.0,3.0,1.0,8.0,,2.0,1.0,,,26.0,3.0,28.0,1.0,13.0,,4.0,,2.0,4.0,1.0,2.0,,0.8461538461538461,0.41935483870967744,0.41935483870967744,0.6428571428571429,0.7,0.6428571428571429,0.12,1.0,0.3541666666666667,0.7777777777777778,0.2777777777777778,0.3333333333333333,0.42857142857142855,0.29411764705882354,0.5714285714285714,0.21428571428571427,0.5,0.5555555555555556,0.9166666666666666,0.8125,0.5,0.05357142857142857,0.25,0.2708333333333333,0.3023255813953488,0.38461538461538464,0.07142857142857142,0.125,0.125,1.0,0.4166666666666667,0.45454545454545453,0.8,0.4666666666666667,0.8571428571428571,,,0.4166666666666667,0.45775454545454547,0.112,0.13978494623655913,0.2231404958677686,2.0,2.0,,0.4,0.4,,,,2.0,,3.0,,3.0,0.42857142857142855,0.42857142857142855,1.0,,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.06451612903225806,0.08333333333333333,0.06666666666666667,1.0,1.0,0.03125,,,1611661321,2023,2023,False
