EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,PtsUnassisted2s,Steals,LostBallSteals,FoulsDrawn,Loose Ball Fouls Drawn,FirstChancePoints,Fg2Pct,EfgPct,TsPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShotQualityAvg,Avg2ptShotDistance,Arc3FGM,Arc3FGA,FG3M,FG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,AtRimFGM,AtRimFGA,FtPoints,OpponentPoints,FTDefRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,PenaltyTurnovers,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,DefFTReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyOffPossPct,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted3s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,OffRebounds,SelfOReb,BadPassSteals,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,ShootingFouls,Fouls,Offensive Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,NonShootingFoulsDrawn,BlockedAtRim,3SecondViolations,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimPctAssisted,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyArc3Frequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Transition Take Fouls Drawn,Loose Ball Fouls,AtRimPctBlocked,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceTurnovers,Charge Fouls,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,ThreePtShootingFoulsDrawnPct,Transition Take Fouls,SecondChanceAtRimPctAssisted,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyArc3Accuracy,team_id,year,season,team_vs
1629479-1629480-1629481-1630101-203827,1611661321,"Teaira McCowan, Kalani Brown, Arike Ogunbowale, Crystal Dangerfield, Natasha Howard","McCowan, Brown, Ogunbowale, Dangerfield, Howard",1629479-1629480-1629481-1630101-203827,DAL,31.0,1,1.0,2.0,1,1,2,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,92.9032258064516,13.0,18.0,13.0,18.0,1.0,1.0,1.0,0.4068,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2023,2023,True
1629479-1629480-1629481-1630386-1631007,1611661321,"Teaira McCowan, Kalani Brown, Arike Ogunbowale, Awak Kuier, Veronica Burton","McCowan, Brown, Ogunbowale, Kuier, Burton",1629479-1629480-1629481-1630386-1631007,DAL,60.0,1,1.0,3.0,2,3,5,,,,,3.0,,,,,,3.0,,1.5,1.5,120.0,10.5,13.0,10.5,13.0,,,,0.549,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2023,2023,True
1629479-1629481-1630101-1630149-1630386,1611661321,"Teaira McCowan, Arike Ogunbowale, Crystal Dangerfield, Satou Sabally, Awak Kuier","McCowan, Ogunbowale, Dangerfield, Sabally, Kuier",1629479-1629481-1630101-1630149-1630386,DAL,109.0,3,2.0,,4,5,9,,,1.0,2.0,4.0,2.0,,,2.0,,4.0,0.5,0.5,0.6666666666666666,118.89908256880734,18.25,7.2,18.25,7.2,,,,0.51445,3.3,,,,,,,,,,,,,1.0,2.0,2.0,1.0,,2.0,,,,,,,,,0.5,1.0,,1.0,1.0,,,,,,,1.0,,,1.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2023,2023,True
1629479-1629481-1630101-1630149-203827,1611661321,"Teaira McCowan, Arike Ogunbowale, Crystal Dangerfield, Satou Sabally, Natasha Howard","McCowan, Ogunbowale, Dangerfield, Sabally, Howard",1629479-1629481-1630101-1630149-203827,DAL,2680.0,5,45.0,4.0,94,91,185,8.0,24.0,23.0,51.0,96.0,22.0,8.0,2.0,17.0,1.0,82.0,0.45098039215686275,0.5189873417721519,0.5517241379310345,99.40298507462687,14.797872340425531,14.164835164835164,14.393617021276595,13.384615384615385,0.3037974683544304,0.3333333333333333,0.5,0.482143670886076,8.721568627450981,8.0,20.0,12.0,28.0,21.0,20.0,8.0,7.0,19.0,4.0,45.0,7.0,20.0,27.0,38.0,9.0,6.0,18.0,5.0,4.0,5.0,4.0,0.5833333333333334,0.42857142857142855,0.42857142857142855,0.35443037974683544,0.5,0.6896551724137931,0.5,0.627906976744186,0.7142857142857143,0.3333333333333333,0.8,0.25316455696202533,0.4,0.4,0.5,0.5189873417721519,0.4,24.55,9.0,1.0,9.0,13.0,14.0,92.0,,1.0,9.0,3.0,3.0,17.0,1.0,7.0,9.0,,0.16455696202531644,0.6923076923076923,0.6923076923076923,0.08235294117647059,0.12280701754385964,0.09574468085106383,9.0,3.0,4.0,6.0,14.0,4.0,8.0,1.0,1.0,3.0,4.0,7.0,1.0,1.0,3.0,14.0,1.0,2.0,3.0,3.0,5.0,24.0,15.0,4.0,9.0,12.0,3.0,3.0,5.0,4.0,3.0,7.0,1.0,11.0,1.0,6.0,3.0,1.0,1.0,12.0,16.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0,1.0,2.0,0.5217391304347826,0.5714285714285714,1.0,0.5714285714285714,0.5,0.6875,0.2,0.7,0.35714285714285715,0.17647058823529413,0.3333333333333333,0.07142857142857142,0.5,0.25,0.1875,0.22727272727272727,0.25,0.25,0.25,0.16666666666666666,0.25,0.5,0.8571428571428571,0.625,0.02857142857142857,0.3333333333333333,0.625,0.17721518987341772,0.42857142857142855,0.46153846153846156,0.6666666666666666,0.10126582278481013,0.5,0.5,0.75,0.5,0.75,0.125,1.0,0.6,0.46864999999999996,0.41902999999999996,0.14583333333333334,0.052083333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2023,2023,True
1629479-1629481-1630101-1630386-203827,1611661321,"Teaira McCowan, Arike Ogunbowale, Crystal Dangerfield, Awak Kuier, Natasha Howard","McCowan, Ogunbowale, Dangerfield, Kuier, Howard",1629479-1629481-1630101-1630386-203827,DAL,229.0,3,4.0,-5.0,6,6,12,1.0,3.0,2.0,4.0,5.0,2.0,,,2.0,,5.0,0.5,0.4,0.4166666666666667,75.45851528384279,22.5,15.666666666666666,22.5,15.666666666666666,0.6,0.3333333333333333,0.5,0.46281999999999995,9.075,,1.0,,1.0,,1.0,,,1.0,,2.0,1.0,1.0,2.0,2.0,,,1.0,1.0,,1.0,1.0,,,,0.2,,0.5,1.0,0.6666666666666666,,,1.0,0.2,,,,0.2,,26.0,,2.0,,,1.0,10.0,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,2.0,,,1.0,1.0,,,1.0,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,0.5,0.5,,,,,,,,0.25,0.3333333333333333,,,,,,,,,,,1.0,,1.0,,,1.0,0.2,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2023,2023,True
1629479-1629481-1630149-1630386-1631007,1611661321,"Teaira McCowan, Arike Ogunbowale, Satou Sabally, Awak Kuier, Veronica Burton","McCowan, Ogunbowale, Sabally, Kuier, Burton",1629479-1629481-1630149-1630386-1631007,DAL,290.0,3,5.0,,10,9,19,2.0,3.0,2.0,6.0,11.0,2.0,,,1.0,,11.0,0.3333333333333333,0.625,0.6111111111111112,94.3448275862069,13.8,16.88888888888889,12.9,15.666666666666666,0.375,0.6666666666666666,0.6666666666666666,0.44503125,4.966666666666667,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,5.0,,3.0,3.0,4.0,2.0,1.0,2.0,,,,,0.5,1.0,1.0,0.25,1.0,0.75,,0.75,1.0,,,0.25,1.0,1.0,0.5,0.625,1.0,24.55,,1.0,,3.0,1.0,11.0,,,,1.0,,2.0,,1.0,,,0.375,,,0.1111111111111111,0.14285714285714285,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,2.0,3.0,,1.0,1.0,,,1.0,,,1.0,,1.0,,,,,,2.0,4.0,,,,,,,,,,0.5,0.5,,,,,,,,0.16666666666666666,,,,0.25,,0.25,0.3333333333333333,,,,,,,,,,0.5,,,,,,,,,1.0,,,,,0.5122,,,,,2.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2023,2023,True
1629479-1629481-1630149-1630386-203824,1611661321,"Teaira McCowan, Arike Ogunbowale, Satou Sabally, Awak Kuier, Odyssey Sims","McCowan, Ogunbowale, Sabally, Kuier, Sims",1629479-1629481-1630149-1630386-203824,DAL,484.0,2,8.0,-1.0,17,15,32,1.0,3.0,5.0,8.0,16.0,8.0,1.0,1.0,,,14.0,0.625,0.5714285714285714,0.5714285714285714,95.20661157024794,12.176470588235293,18.466666666666665,12.117647058823529,18.133333333333333,0.21428571428571427,0.3333333333333333,0.3333333333333333,0.47785,6.85,1.0,5.0,2.0,6.0,3.0,5.0,1.0,1.0,2.0,,5.0,2.0,3.0,5.0,6.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.5,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.5,0.6,1.0,0.7142857142857143,0.6666666666666666,1.0,0.5,0.35714285714285715,0.2,0.2,,0.7142857142857143,0.2,25.166666666666668,1.0,,3.0,4.0,,17.0,,,1.0,,,,,,1.0,,0.2857142857142857,0.75,0.75,,,0.058823529411764705,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,2.0,,,1.0,,,2.0,3.0,2.0,,1.0,1.0,1.0,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,0.2,0.25,,1.0,,1.0,,1.0,,,,,,,0.25,0.14285714285714285,,,,0.25,,,1.0,1.0,,0.3333333333333333,,0.07142857142857142,1.0,1.0,,0.07142857142857142,1.0,1.0,1.0,1.0,1.0,,,1.0,,0.55455,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2023,2023,True
1629479-1629481-1630149-1631007-203827,1611661321,"Teaira McCowan, Arike Ogunbowale, Satou Sabally, Veronica Burton, Natasha Howard","McCowan, Ogunbowale, Sabally, Burton, Howard",1629479-1629481-1630149-1631007-203827,DAL,856.0,3,14.0,,30,31,61,3.0,7.0,9.0,17.0,32.0,8.0,4.0,1.0,5.0,,30.0,0.5294117647058824,0.6,0.6153846153846154,102.61682242990653,12.866666666666667,15.161290322580646,12.666666666666666,14.064516129032258,0.28,0.42857142857142855,0.5,0.489176,9.235294117647058,4.0,7.0,4.0,8.0,12.0,7.0,4.0,4.0,9.0,4.0,22.0,6.0,6.0,13.0,13.0,3.0,,4.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.32,0.75,0.75,0.6666666666666666,0.7058823529411765,0.8,,1.0,0.28,0.5714285714285714,0.5714285714285714,1.0,0.52,0.5714285714285714,25.3375,4.0,7.0,4.0,5.0,2.0,32.0,1.0,1.0,1.0,3.0,1.0,2.0,,,3.0,1.0,0.2,0.8,0.8,,,0.13333333333333333,1.0,,,2.0,5.0,,1.0,,,1.0,1.0,1.0,,,,2.0,1.0,1.0,1.0,2.0,4.0,10.0,,,1.0,5.0,,2.0,1.0,2.0,,,,,,3.0,,,,2.0,4.0,,,,1.0,,,2.0,,,0.5555555555555556,0.5555555555555556,,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,0.058823529411764705,0.14285714285714285,,,,,,,,,,,,0.6666666666666666,0.75,,0.5,0.3333333333333333,0.2,0.4,0.4,1.0,0.04,,,,,,,,0.5,0.3481,0.32185,0.0625,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2023,2023,True
1629479-1629481-1630149-1641652-203824,1611661321,"Teaira McCowan, Arike Ogunbowale, Satou Sabally, Maddy Siegrist, Odyssey Sims","McCowan, Ogunbowale, Sabally, Siegrist, Sims",1629479-1629481-1630149-1641652-203824,DAL,159.0,1,3.0,,3,4,7,,,1.0,3.0,2.0,,1.0,,,,,0.3333333333333333,0.2,0.2,63.39622641509434,22.0,23.25,20.333333333333332,18.25,,,,0.47789000000000004,11.4,,2.0,,2.0,,2.0,,,1.0,,2.0,,2.0,2.0,4.0,,,,,,,,,,,0.4,,0.5,,0.4,0.5,,,0.4,,,,0.6,,25.05,,,,1.0,,2.0,,,,,,,,,,,0.2,,,,,,2.0,,,1.0,2.0,,,,1.0,,1.0,1.0,,1.0,,2.0,,,,,,2.0,,,,1.0,,,,1.0,1.0,1.0,,2.0,,1.0,,,,,,,,,,,,,,,1.0,1.0,,1.0,,0.5,,0.5,,,,,,0.5,0.5,0.5,,,1.0,0.5,,,0.5,,,,,0.4,0.5,0.5,1.0,,,,,,,0.5,,,0.4244,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2023,2023,True
1629479-1629481-1630149-203824-203827,1611661321,"Teaira McCowan, Arike Ogunbowale, Satou Sabally, Odyssey Sims, Natasha Howard","McCowan, Ogunbowale, Sabally, Sims, Howard",1629479-1629481-1630149-203824-203827,DAL,3247.0,5,54.0,-7.0,116,116,232,9.0,27.0,25.0,63.0,114.0,30.0,10.0,2.0,18.0,2.0,91.0,0.3968253968253968,0.4842105263157895,0.5377358490566038,102.88882044964582,14.129310344827585,13.862068965517242,13.78448275862069,13.46551724137931,0.28421052631578947,0.3333333333333333,0.36,0.4869694736842105,9.411111111111111,10.0,26.0,14.0,32.0,36.0,26.0,10.0,12.0,22.0,8.0,56.0,13.0,31.0,48.0,63.0,13.0,4.0,24.0,8.0,5.0,10.0,7.0,0.8571428571428571,0.4375,0.4375,0.3368421052631579,0.5416666666666666,0.6458333333333334,0.7222222222222222,0.6666666666666666,0.7058823529411765,0.5,0.7,0.2736842105263158,0.38461538461538464,0.38461538461538464,0.8,0.5157894736842106,0.38461538461538464,24.8875,15.0,11.0,9.0,17.0,22.0,121.0,4.0,3.0,11.0,9.0,3.0,26.0,3.0,11.0,15.0,1.0,0.17894736842105263,0.5294117647058824,0.6,0.11538461538461539,0.15492957746478872,0.12931034482758622,14.0,3.0,4.0,7.0,19.0,4.0,6.0,1.0,1.0,1.0,6.0,9.0,2.0,2.0,5.0,23.0,2.0,9.0,2.0,6.0,10.0,20.0,6.0,6.0,4.0,10.0,4.0,4.0,5.0,1.0,4.0,11.0,,15.0,,8.0,1.0,,1.0,14.0,26.0,3.0,,,2.0,3.0,1.0,10.0,,2.0,0.4,0.45454545454545453,1.0,0.6666666666666666,0.2222222222222222,0.8181818181818182,0.18181818181818182,0.8214285714285714,0.35714285714285715,0.06349206349206349,0.07407407407407407,,,0.2894736842105263,0.2222222222222222,0.26785714285714285,0.25,0.4444444444444444,0.08333333333333333,0.1875,0.5,0.5714285714285714,0.42857142857142855,0.7857142857142857,,0.4444444444444444,0.5555555555555556,0.2,0.3684210526315789,0.3684210526315789,0.14285714285714285,0.06315789473684211,0.6666666666666666,0.6666666666666666,1.0,0.36363636363636365,0.75,0.09090909090909091,1.0,0.09090909090909091,0.5283785714285715,0.5111,0.20175438596491227,0.08771929824561403,,,0.11764705882352941,2.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.09090909090909091,1.0,1.0,1.0,0.36363636363636365,0.5,0.09090909090909091,0.030303030303030304,,,,,,,1611661321,2023,2023,True
