EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,BadPassOutOfBoundsTurnovers,DefAtRimReboundPct,PtsPutbacks,Travels,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,LongMidRangePctBlocked,SecondChanceArc3PctAssisted,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,LostBallOutOfBoundsTurnovers,Charge Fouls,Transition Take Fouls,Charge Fouls Drawn,BlockedLongMidRange,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3FGM,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedCorner3,3SecondViolations,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,Transition Take Fouls Drawn,Corner3PctBlocked,team_id,year,season,team_vs
1628279-1628878-1628899-1641642-203403,1611661322,"Brittney Sykes, Ariel Atkins, Myisha Hines-Allen, Li Meng, Tianna Hawkins","Sykes, Atkins, Hines-Allen, Meng, Hawkins",1628279-1628878-1628899-1641642-203403,WAS,638.0,6,11.0,-3.0,22.0,24.0,7.0,6.0,,46.0,2.0,3.0,,,,,2.0,6.0,,1.0,,2.0,,3.0,,,,,4.0,10.0,,5.0,6.0,14.0,17.0,,,,,,,,4.0,,,3.0,3.0,4.0,4.0,,,,3.0,,1.0,2.0,,2.0,,,1.0,1.0,,4.0,,,5.0,4.0,2.0,11.0,,11.0,,2.0,2.0,,2.0,2.0,2.0,,,4.0,,2.0,2.0,6.0,1.0,1.0,7.0,,1.0,8.0,,,3.0,1.0,1.0,,,,1.0,1.0,1.0,,14.0,3.0,7.0,2.0,1.0,0.5,0.5,,,,,,0.4,,,0.26666666666666666,,,0.3684210526315789,,0.25,0.3333333333333333,0.1,,0.16666666666666666,0.5,1.0,1.0,,0.8333333333333334,,0.9,,,,,,,1.0,1.0,1.0,0.6666666666666666,,103.82445141065831,1.0,16.09090909090909,11.833333333333334,16.09090909090909,11.625,0.2,0.6666666666666666,0.6666666666666666,0.5,0.4,0.3333333333333333,0.4,0.5,0.06666666666666667,,,,0.13333333333333333,,,,0.2,,,,,,,,,,,,,0.5333333333333333,,0.49528666666666665,,0.380775,0.16666666666666666,0.23076923076923078,,0.21428571428571427,6.909999999999999,24.28,0.3181818181818182,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2023,2023,True
1628878-201911-203403-204320-204333,1611661322,"Ariel Atkins, Kristi Toliver, Tianna Hawkins, Amanda Zahui B, Natasha Cloud","Atkins, Toliver, Hawkins, Zahui B, Cloud",1628878-201911-203403-204320-204333,WAS,41.0,1,1.0,2.0,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,2.0,,,2.0,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,70.2439024390244,,18.0,23.0,18.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2023,2023,True
1627643-1628278-1628897-1641642-1641671,1611661322,"Cyesha Goree, Shatori Walker-Kimbrough, Linnae Harper, Li Meng, Abby Meyers","Goree, Walker-Kimbrough, Harper, Meng, Meyers",1627643-1628278-1628897-1641642-1641671,WAS,307.0,1,5.0,-1.0,10.0,10.0,,9.0,2.0,20.0,1.0,2.0,,,,,2.0,3.0,1.0,2.0,,,,,,,,,4.0,7.0,,,2.0,10.0,11.0,1.0,2.0,,,,2.0,,,,,,,8.0,,,,,,,1.0,4.0,,4.0,,,1.0,2.0,1.0,8.0,,2.0,2.0,1.0,,3.0,2.0,5.0,1.0,1.0,1.0,,2.0,2.0,2.0,,,4.0,,,,3.0,,,3.0,,,2.0,,,1.0,,,,,,,,,,8.0,,,,,1.0,1.0,,,,,,0.5714285714285714,0.5,,0.5714285714285714,0.5,,0.625,0.5,,,0.14285714285714285,0.5,,0.5,,0.5,0.6666666666666666,0.6666666666666666,,0.6,0.6666666666666666,1.0,1.0,,,,,1.0,0.5,1.0,0.5,93.81107491856679,,14.6,16.1,13.3,15.6,0.2857142857142857,0.5,1.0,1.0,0.42857142857142855,0.6666666666666666,0.6666666666666666,1.0,0.2857142857142857,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,0.2857142857142857,,0.4341285714285714,0.3944,,0.125,0.125,0.2,,8.4,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1611661322,2023,2023,True
1627643-1628279-1641642-203403-204333,1611661322,"Cyesha Goree, Brittney Sykes, Li Meng, Tianna Hawkins, Natasha Cloud","Goree, Sykes, Meng, Hawkins, Cloud",1627643-1628279-1641642-203403-204333,WAS,304.0,2,5.0,9.0,8.0,9.0,2.0,2.0,1.0,17.0,2.0,2.0,,,,,,,,,2.0,2.0,2.0,4.0,,,,,2.0,2.0,4.0,6.0,,16.0,7.0,,,1.0,1.0,,3.0,,,2.0,2.0,,6.0,4.0,,12.0,,,4.0,2.0,,2.0,4.0,6.0,2.0,2.0,2.0,,,16.0,1.0,,,5.0,,5.0,1.0,6.0,,,,,,,1.0,,,1.0,,,1.0,1.0,,,3.0,,,,,,,,1.0,,,,1.0,1.0,1.0,,13.0,6.0,2.0,,,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,,,1.0,1.5,1.5,1.0,1.5,1.5,0.75,,,,,,1.0,,,0.5,1.0,0.5,,,,0.5,,1.0,1.0,,,,80.52631578947368,1.0,18.875,17.0,16.5,17.0,0.25,1.0,1.0,1.0,,,,,,,,,0.25,1.0,1.0,1.0,0.5,0.5,0.5,1.0,,,,,,,,,,1.0,0.5,0.5797,,0.600225,,,0.1875,0.375,1.6,25.133333333333336,0.25,,1.0,,,,,,,,1.0,2.0,2.0,,,,,,1.0,1.0,1.0,,,1.0,,,,1.0,1.0,1.0,,,,,1611661322,2023,2023,True
1627643-1628897-1628899-1641671-204333,1611661322,"Cyesha Goree, Linnae Harper, Myisha Hines-Allen, Abby Meyers, Natasha Cloud","Goree, Harper, Hines-Allen, Meyers, Cloud",1627643-1628897-1628899-1641671-204333,WAS,143.0,1,2.0,-3.0,4.0,5.0,4.0,1.0,1.0,9.0,,1.0,,,,1.0,2.0,3.0,,,,,,,,,,,2.0,4.0,,,2.0,6.0,9.0,,1.0,,,,,2.0,4.0,,,2.0,6.0,2.0,2.0,,,,,,,1.0,,1.0,,,,1.0,,2.0,,1.0,1.0,1.0,,2.0,1.0,3.0,1.0,,,,,,,,,,,,,1.0,,,1.0,,,2.0,,,1.0,,,,,,,,,,6.0,6.0,4.0,,,0.5,0.5,,,,,,0.5,,0.5,0.5,,0.5,0.6,,0.6,,,,,,,0.5,0.5,1.0,,0.6666666666666666,0.5,1.0,,,,,,,,1.0,0.5,90.62937062937063,,14.5,17.0,13.75,17.0,0.25,,,,0.75,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,,0.25,,,,0.25,,0.401375,0.3049,0.401375,0.2,0.2,,1.0,6.35,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2023,2023,True
1628278-1628279-1628878-1628897-1628899,1611661322,"Shatori Walker-Kimbrough, Brittney Sykes, Ariel Atkins, Linnae Harper, Myisha Hines-Allen","Walker-Kimbrough, Sykes, Atkins, Harper, Hines-Allen",1628278-1628279-1628878-1628897-1628899,WAS,146.0,2,2.0,8.0,5.0,5.0,4.0,4.0,2.0,10.0,2.0,4.0,1.0,2.0,2.0,4.0,,2.0,,,,,1.0,1.0,,,1.0,1.0,2.0,6.0,1.0,1.0,3.0,10.0,2.0,1.0,3.0,,,,2.0,2.0,6.0,1.0,1.0,1.0,8.0,,4.0,3.0,,,1.0,1.0,,,1.0,1.0,1.0,,,,,3.0,,3.0,1.0,2.0,1.0,4.0,3.0,7.0,1.0,,,,,,,,,,,,,1.0,,,2.0,,,3.0,1.0,,2.0,,,1.0,1.0,,,1.0,1.0,,8.0,8.0,4.0,1.0,,,,1.0,1.0,,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.5,0.625,0.3333333333333333,0.5714285714285714,0.14285714285714285,,,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,0.3333333333333333,98.63013698630138,1.0,17.0,12.2,16.0,12.2,0.5714285714285714,0.5,0.5,,0.2857142857142857,,,,,,,,,,,,0.14285714285714285,1.0,1.0,1.0,0.6666666666666666,0.5,,,,0.5714285714285714,0.5,0.14285714285714285,1.0,0.7142857142857143,1.0,0.4624428571428571,0.4881,0.4624428571428571,0.25,0.2857142857142857,0.2,0.8,3.216666666666667,26.3,0.8,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2023,2023,True
1628278-1628279-1628878-1641642-203403,1611661322,"Shatori Walker-Kimbrough, Brittney Sykes, Ariel Atkins, Li Meng, Tianna Hawkins","Walker-Kimbrough, Sykes, Atkins, Meng, Hawkins",1628278-1628279-1628878-1641642-203403,WAS,186.0,1,3.0,,9.0,8.0,1.0,6.0,1.0,17.0,2.0,3.0,,,,,2.0,3.0,,,,,,1.0,,1.0,,,4.0,6.0,,1.0,1.0,9.0,9.0,,,,1.0,,,,,,,,,6.0,2.0,,,,1.0,,,3.0,,3.0,,,1.0,2.0,,6.0,,,2.0,1.0,,3.0,1.0,4.0,,1.0,1.0,,,,1.0,,,1.0,,,2.0,5.0,,1.0,1.0,,,1.0,1.0,,1.0,,,,,,,,,,9.0,,1.0,1.0,,0.75,0.75,,,,,,0.6666666666666666,,,0.5714285714285714,,,0.6428571428571429,,,0.14285714285714285,,,,,,1.0,,1.0,,1.0,,,,,,,,,1.0,,,131.61290322580643,,10.222222222222221,11.75,9.666666666666666,11.75,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.5,0.42857142857142855,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,0.14285714285714285,,,,,,,1.0,,,,,,0.5714285714285714,,0.5117428571428572,0.5532,,0.14285714285714285,0.16666666666666666,,,4.916666666666667,23.5,0.1111111111111111,,1.0,,,,,,,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,1611661322,2023,2023,True
1628278-1628279-1628897-203403-204333,1611661322,"Shatori Walker-Kimbrough, Brittney Sykes, Linnae Harper, Tianna Hawkins, Natasha Cloud","Walker-Kimbrough, Sykes, Harper, Hawkins, Cloud",1628278-1628279-1628897-203403-204333,WAS,139.0,2,2.0,9.0,6.0,4.0,1.0,,,10.0,,,,,,,1.0,2.0,,,1.0,1.0,1.0,1.0,,,,,1.0,2.0,2.0,2.0,5.0,13.0,4.0,,,,,,,,,,,3.0,3.0,2.0,,6.0,,,1.0,1.0,,1.0,2.0,3.0,1.0,1.0,,1.0,,8.0,,,,,,,,,,2.0,,2.0,,,,,,,,,1.0,1.0,,,5.0,,,7.0,,,1.0,3.0,,,,,,,,,13.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,1.0,0.5,,,1.0,,,0.8125,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,103.59712230215827,,11.166666666666666,18.0,11.166666666666666,16.25,,,,,0.5,0.5,0.5,1.0,,,,,0.25,1.0,1.0,1.0,0.25,1.0,1.0,1.0,,,,,,,,,,0.5,1.0,0.534525,,,0.2,0.3333333333333333,,0.23076923076923078,4.35,24.5,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2023,2023,True
1628278-1628279-1631031-1641642-203403,1611661322,"Shatori Walker-Kimbrough, Brittney Sykes, Queen Egbo, Li Meng, Tianna Hawkins","Walker-Kimbrough, Sykes, Egbo, Meng, Hawkins",1628278-1628279-1631031-1641642-203403,WAS,994.0,8,17.0,-6.0,33.0,30.0,6.0,6.0,2.0,63.0,2.0,5.0,,1.0,1.0,1.0,1.0,7.0,,2.0,1.0,2.0,6.0,9.0,,,2.0,2.0,3.0,14.0,7.0,11.0,5.0,32.0,38.0,,2.0,,,,,1.0,2.0,3.0,4.0,,11.0,4.0,2.0,21.0,,,9.0,6.0,1.0,2.0,7.0,9.0,6.0,1.0,1.0,1.0,,25.0,,2.0,3.0,5.0,,8.0,2.0,10.0,,1.0,1.0,,2.0,2.0,5.0,,,7.0,,,5.0,10.0,,2.0,8.0,,1.0,6.0,,,3.0,,1.0,1.0,1.0,1.0,,2.0,2.0,,32.0,11.0,6.0,,,0.6666666666666666,0.6666666666666666,1.0,0.6363636363636364,,0.75,0.6363636363636364,0.21428571428571427,,0.5,0.54,,0.9166666666666666,0.5714285714285714,,0.9166666666666666,0.44,0.07142857142857142,,0.14285714285714285,0.2857142857142857,,0.8333333333333334,0.18181818181818182,0.75,,0.8,0.13333333333333333,0.3333333333333333,,0.5,,,1.0,0.6666666666666666,0.5,1.0,,91.26760563380282,1.0,16.454545454545453,15.033333333333333,16.060606060606062,14.4,0.2,0.4,0.4,0.5,0.28,0.14285714285714285,0.16666666666666666,1.0,0.08,,,,0.08,0.5,0.5,1.0,0.36,0.6666666666666666,0.6666666666666666,1.0,0.5,,,,,0.16666666666666666,1.0,0.3333333333333333,1.0,0.64,0.6666666666666666,0.47232,0.4362,0.5215416666666667,0.10714285714285714,0.17647058823529413,,0.34375,6.242857142857143,25.218181818181815,0.18181818181818182,2.0,1.0,,1.0,,,,,,,1.0,2.0,,,,,,,0.3333333333333333,0.5,,,,,,,,,,,,,,1611661322,2023,2023,True
1628278-1628279-1631031-203403-204333,1611661322,"Shatori Walker-Kimbrough, Brittney Sykes, Queen Egbo, Tianna Hawkins, Natasha Cloud","Walker-Kimbrough, Sykes, Egbo, Hawkins, Cloud",1628278-1628279-1631031-203403-204333,WAS,6566.0,19,109.0,27.0,212.0,214.0,18.0,26.0,21.0,426.0,36.0,54.0,7.0,10.0,4.0,6.0,20.0,45.0,7.0,19.0,7.0,14.0,16.0,41.0,1.0,3.0,2.0,2.0,63.0,118.0,23.0,55.0,46.0,241.0,214.0,9.0,14.0,1.0,4.0,5.0,26.0,8.0,13.0,2.0,3.0,3.0,25.0,76.0,50.0,63.0,6.0,,41.0,16.0,8.0,38.0,21.0,59.0,14.0,7.0,21.0,12.0,5.0,139.0,5.0,19.0,27.0,48.0,3.0,78.0,25.0,103.0,2.0,19.0,12.0,7.0,25.0,14.0,20.0,11.0,,45.0,4.0,4.0,18.0,41.0,3.0,4.0,55.0,3.0,6.0,58.0,11.0,1.0,28.0,4.0,5.0,,,3.0,2.0,5.0,2.0,,215.0,25.0,18.0,1.0,3.0,0.6031746031746031,0.6551724137931034,0.9130434782608695,0.41818181818181815,0.25,0.6666666666666666,0.41818181818181815,0.5338983050847458,0.6428571428571429,0.6153846153846154,0.5635838150289018,0.5833333333333334,0.6875,0.6153846153846154,0.65,0.6578947368421053,0.3179190751445087,0.06779661016949153,0.07407407407407407,0.06666666666666667,0.5555555555555556,1.0,0.7384615384615385,0.34545454545454546,0.9642857142857143,0.16129032258064516,0.8064516129032258,0.27906976744186046,0.2777777777777778,0.44,0.25,0.20833333333333334,,0.7391304347826086,0.782608695652174,0.9545454545454546,1.0,0.02564102564102564,93.4267438318611,0.4,14.971698113207546,15.850467289719626,14.533018867924529,15.341121495327103,0.31213872832369943,0.6666666666666666,0.72,0.5833333333333334,0.26011560693641617,0.4444444444444444,0.47619047619047616,0.6,0.10982658959537572,0.3684210526315789,0.3888888888888889,0.7142857142857143,0.08092485549132948,0.5,0.5,1.0,0.23699421965317918,0.3902439024390244,0.3902439024390244,0.875,0.5555555555555556,0.7,0.2857142857142857,0.16666666666666666,0.3333333333333333,0.375,0.6666666666666666,0.125,1.0,0.630057803468208,0.3902439024390244,0.4907294797687861,0.53696,0.47254375,0.1518324607329843,0.2074074074074074,0.1078838174273859,0.1037344398340249,6.794915254237288,24.78363636363636,0.08490566037735849,6.0,0.6842105263157895,10.0,3.0,,,,0.05263157894736842,1.0,1.0,,1.0,3.0,1.0,,,,0.05555555555555555,0.0625,,1.0,0.16666666666666666,,,1.0,,,,,0.017857142857142856,1.0,1.0,,1611661322,2023,2023,True
1628278-1628878-1628897-1641642-203403,1611661322,"Shatori Walker-Kimbrough, Ariel Atkins, Linnae Harper, Li Meng, Tianna Hawkins","Walker-Kimbrough, Atkins, Harper, Meng, Hawkins",1628278-1628878-1628897-1641642-203403,WAS,228.0,1,4.0,-5.0,7.0,6.0,2.0,3.0,,13.0,2.0,2.0,,,,,,2.0,,,,1.0,,1.0,,,,,2.0,4.0,,2.0,1.0,5.0,10.0,,,,,,,,,,1.0,1.0,1.0,4.0,,,,,1.0,,,2.0,,2.0,,,2.0,,,4.0,,,2.0,,,2.0,,2.0,,,,,,,,,,,,,1.0,3.0,,,2.0,,,2.0,,,,1.0,,,,,,,,,5.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,0.5,,,0.3333333333333333,,,0.35714285714285715,,0.25,0.3333333333333333,,,,,,,,1.0,,0.6666666666666666,,,,,,,,,1.0,1.0,,82.10526315789474,,15.714285714285714,19.666666666666668,15.714285714285714,19.166666666666668,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,,,,,,0.16666666666666666,,,,0.16666666666666666,,,,,,,,,,,,,0.6666666666666666,,0.53145,,0.39645,,,,0.2,4.25,22.9,0.2857142857142857,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,1611661322,2023,2023,True
1628878-1628899-1641642-203399-203403,1611661322,"Ariel Atkins, Myisha Hines-Allen, Li Meng, Elena Delle Donne, Tianna Hawkins","Atkins, Hines-Allen, Meng, Delle Donne, Hawkins",1628878-1628899-1641642-203399-203403,WAS,108.0,1,2.0,1.0,3.0,2.0,,,,5.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,,3.0,2.0,,,,,,,,,,,,,,,3.0,,,,,,,1.0,1.0,,1.0,,,,3.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,3.0,,,,,,,1.0,1.0,,,1.0,,,,0.75,,,0.75,,,0.5,,,,,,0.5,,,,0.5,,,,,,,,,,,,66.66666666666667,,15.0,31.5,15.0,27.0,,,,,,,,,0.5,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,0.5,,0.453825,,,,,,,14.1,23.4,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2023,2023,True
1628279-1628878-201911-203399-204320,1611661322,"Brittney Sykes, Ariel Atkins, Kristi Toliver, Elena Delle Donne, Amanda Zahui B","Sykes, Atkins, Toliver, Delle Donne, Zahui B",1628279-1628878-201911-203399-204320,WAS,257.0,2,4.0,8.0,9.0,8.0,,4.0,,17.0,2.0,2.0,,,,,2.0,4.0,1.0,1.0,,,,2.0,,,,,5.0,7.0,,2.0,,10.0,2.0,,,,,,,,,,,,,8.0,2.0,,,,2.0,,1.0,4.0,,4.0,,,2.0,1.0,1.0,8.0,,,3.0,2.0,,5.0,,5.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,0.8,0.8,,,,,,0.7142857142857143,,,0.5555555555555556,,,0.5555555555555556,,,0.2222222222222222,0.14285714285714285,,0.25,,,0.5,,1.0,,0.7142857142857143,,,,,,,,0.5,1.0,1.0,,95.25291828793775,,10.666666666666666,20.125,10.666666666666666,19.25,0.2222222222222222,1.0,1.0,1.0,0.4444444444444444,0.5,0.6666666666666666,0.5,0.1111111111111111,1.0,1.0,1.0,,,,,0.2222222222222222,,,,,,,,,,,,,0.4444444444444444,,0.5398722222222223,,,,,,,7.357142857142857,23.75,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2023,2023,True
1628278-1628279-1628899-1641642-203399,1611661322,"Shatori Walker-Kimbrough, Brittney Sykes, Myisha Hines-Allen, Li Meng, Elena Delle Donne","Walker-Kimbrough, Sykes, Hines-Allen, Meng, Delle Donne",1628278-1628279-1628899-1641642-203399,WAS,742.0,8,12.0,-2.0,26.0,26.0,4.0,5.0,4.0,52.0,1.0,2.0,,1.0,,1.0,4.0,10.0,2.0,5.0,,,1.0,2.0,1.0,1.0,,,7.0,17.0,1.0,2.0,5.0,22.0,24.0,,3.0,1.0,1.0,,3.0,1.0,4.0,,,,2.0,10.0,4.0,3.0,,,2.0,1.0,1.0,5.0,1.0,6.0,1.0,,1.0,3.0,1.0,13.0,,5.0,9.0,3.0,,12.0,5.0,17.0,,,,,4.0,4.0,7.0,,,11.0,2.0,1.0,4.0,9.0,,2.0,5.0,,1.0,5.0,1.0,,3.0,,,,,,,,,,19.0,2.0,4.0,1.0,,0.7142857142857143,0.7142857142857143,1.0,0.5,1.0,,0.5,0.4117647058823529,,0.25,0.4473684210526316,0.375,0.25,0.5238095238095238,0.375,0.25,0.10526315789473684,0.058823529411764705,0.5,,0.36363636363636365,,0.75,0.5555555555555556,1.0,,0.9230769230769231,0.5,,0.8,0.3333333333333333,,,0.6666666666666666,1.0,1.0,1.0,,100.91644204851751,,14.423076923076923,14.115384615384615,13.153846153846153,14.115384615384615,0.10526315789473684,0.5,1.0,1.0,0.5263157894736842,0.4,0.4,0.75,0.2631578947368421,0.4,0.4,0.5,,,,,0.10526315789473684,0.5,0.5,1.0,0.25,,,0.25,1.0,0.25,,,,0.21052631578947367,0.5,0.39775,0.417825,0.356525,0.14285714285714285,0.15789473684210525,0.13636363636363635,0.09090909090909091,9.564705882352941,25.4,0.15384615384615385,2.0,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1611661322,2023,2023,True
1628278-1628899-201911-203403-204333,1611661322,"Shatori Walker-Kimbrough, Myisha Hines-Allen, Kristi Toliver, Tianna Hawkins, Natasha Cloud","Walker-Kimbrough, Hines-Allen, Toliver, Hawkins, Cloud",1628278-1628899-201911-203403-204333,WAS,262.0,2,4.0,8.0,10.0,9.0,6.0,,,19.0,2.0,2.0,,,1.0,1.0,2.0,3.0,1.0,4.0,,,1.0,1.0,,,,,5.0,9.0,1.0,1.0,2.0,15.0,7.0,,,,,,,2.0,5.0,,,1.0,5.0,4.0,6.0,3.0,,,1.0,1.0,1.0,2.0,1.0,3.0,1.0,,,1.0,1.0,7.0,,1.0,1.0,2.0,,3.0,1.0,4.0,,2.0,2.0,,1.0,1.0,,,,1.0,,1.0,,,,,3.0,,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,15.0,5.0,6.0,,,0.4,0.4,1.0,1.0,,,1.0,0.5555555555555556,,0.4,0.65,,0.4,0.7,,0.4,0.1,0.1111111111111111,,0.3333333333333333,1.0,,0.5,0.25,1.0,,0.6,0.25,,1.0,,,,1.0,,,1.0,,104.42748091603055,,12.9,14.777777777777779,12.9,14.11111111111111,0.2,1.0,1.0,,0.3,0.6666666666666666,1.0,0.5,0.4,0.25,0.25,1.0,,,,,0.1,1.0,1.0,1.0,,,,,,0.2,1.0,,,0.3,1.0,0.470815,,0.47874,0.1,0.1111111111111111,,0.3333333333333333,11.666666666666666,25.3,0.6,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2023,2023,True
