EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,Fouls,FoulsDrawn,Charge Fouls Drawn,FTA,Technical Free Throw Trips,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,SecondChanceAtRimFGA,PenaltyAtRimFGA,Corner3FGA,PenaltyCorner3FGA,SecondChanceFG2A,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,Fg2aBlocked,SelfOReb,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Transition Take Fouls,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,SelfORebPct,Corner3Frequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,ShortMidRangeFGM,Corner3FGM,HeaveAttempts,Corner3Assists,AtRimAssists,BadPassOutOfBoundsTurnovers,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFGM,SecondChanceFG2M,PtsPutbacks,ShortMidRangeAssists,Loose Ball Fouls,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,SecondChanceFg2Pct,ShortMidRangePctBlocked,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,DefCorner3ReboundPct,PenaltyAtRimFGM,PenaltyArc3FGA,PenaltyFG2M,OffThreePtRebounds,LostBallTurnovers,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,PenaltyFg2Pct,PenaltyEfgPct,OffThreePtReboundPct,OffArc3ReboundPct,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3FGM,SecondChanceFtPoints,PenaltyFG3M,FTDefRebounds,BlockedShortMidRange,RecoveredBlocks,PenaltyFg3Pct,DefFTReboundPct,BlocksRecoveredPct,PenaltyArc3Accuracy,Blocked3s,BlockedArc3,SecondChanceCorner3FGA,Offensive Fouls,Loose Ball Fouls Drawn,ThreePtShootingFoulsDrawn,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,PtsUnassisted3s,NonShootingPenaltyNonTakeFouls,OffAtRimReboundPct,OffLongMidRangeReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,team_id,year,season,team_vs
1627671-1627672-1629483-1629524-203825,1611661324,"Rachel Banham, Aerial Powers, Napheesa Collier, Bridget Carleton, Kayla McBride","Banham, Powers, Collier, Carleton, McBride",1627671-1627672-1629483-1629524-203825,MIN,356.0,1,6.0,9.0,11,13.0,2.0,1.0,24,1.0,2.0,2.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,6.0,3.0,3.0,1.0,14.0,5.0,1.0,1.0,3.0,2.0,2.0,9.0,3.0,3.0,1.0,3.0,4.0,3.0,1.0,11.0,1.0,4.0,3.0,7.0,1.0,8,3.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,11.0,0.5,0.5,1.0,1.0,1.0,1.0,0.3333333333333333,0.7222222222222222,1.5,0.7222222222222222,1.5,0.3333333333333333,0.6666666666666666,0.75,0.25,0.8,0.7777777777777778,0.25,0.5,0.5,1.0,1.0,0.8,97.07865168539325,14.0,15.538461538461538,13.636363636363637,14.846153846153847,0.2222222222222222,0.5,0.5,0.2222222222222222,0.2222222222222222,0.5,0.5,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.5555555555555556,1.0,0.5022444444444445,0.6273,0.21428571428571427,9.950000000000001,24.133333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2023,2023,True
1627671-1627672-1629483-1631263-203825,1611661324,"Rachel Banham, Aerial Powers, Napheesa Collier, Nikolina Milic, Kayla McBride","Banham, Powers, Collier, Milic, McBride",1627671-1627672-1629483-1631263-203825,MIN,257.0,1,4.0,1.0,11,9.0,5.0,2.0,20,1.0,3.0,3.0,1.0,2.0,,,,,2.0,8.0,,1.0,4.0,8.0,7.0,,,,,4.0,,,,,,,,,,2.0,3.0,1.0,4.0,2.0,6,1.0,,1.0,,,3.0,,3.0,2.0,2.0,,4.0,,8.0,,,,,,,0.25,0.2222222222222222,,0.36363636363636365,,0.1111111111111111,,1.0,0.5,1.0,1.0,0.4,0.6666666666666666,,1.0,,1.0,112.06225680933852,13.545454545454545,12.0,13.0,12.0,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.2222222222222222,0.5,1.0,,,,,,,,,0.4444444444444444,,0.47615,0.69025,,8.2125,23.3,7.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,4.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,7.0,2.0,0.2857142857142857,0.25,0.3333333333333333,0.5,0.25,0.1111111111111111,1.0,0.2,0.2,0.47199,0.5,0.6363636363636364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2023,2023,True
1627671-1627672-1629524-1631263-203825,1611661324,"Rachel Banham, Aerial Powers, Bridget Carleton, Nikolina Milic, Kayla McBride","Banham, Powers, Carleton, Milic, McBride",1627671-1627672-1629524-1631263-203825,MIN,233.0,1,4.0,-3.0,8,8.0,,,16,1.0,3.0,2.0,,1.0,,1.0,,,2.0,6.0,1.0,2.0,,7.0,10.0,,,,2.0,2.0,3.0,,,1.0,1.0,2.0,,,5.0,,,1.0,1.0,,1,1.0,1.0,,,,1.0,,1.0,4.0,,,,,7.0,0.5,0.5,1.0,0.5,,1.0,0.3333333333333333,0.4375,,0.4375,,0.25,,1.0,,,1.0,,,,1.0,,,98.88412017167381,14.375,14.75,14.375,14.75,0.375,0.3333333333333333,0.3333333333333333,0.25,0.125,,,,0.125,,,,,,,0.625,,0.47782142857142856,,,8.216666666666667,39.2,,,,1.0,,,,,,,,,,,3.0,,,,,,,,,,,0.125,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2023,2023,True
1627671-1627676-1629483-1629524-1641657,1611661324,"Rachel Banham, Tiffany Mitchell, Napheesa Collier, Bridget Carleton, Dorka Juhász","Banham, Mitchell, Collier, Carleton, Juhász",1627671-1627676-1629483-1629524-1641657,MIN,96.0,1,2.0,4.0,3,2.0,2.0,,5,,,,,,2.0,2.0,,,,,2.0,2.0,,6.0,2.0,,,,,,6.0,2.0,2.0,,2.0,2.0,2.0,,6.0,,,1.0,1.0,,1,,,,1.0,1.0,,,1.0,,,,,,6.0,,,1.0,1.0,,1.0,,1.5,,1.5,,1.0,1.0,1.0,,,0.5,,,,1.0,,,75.0,10.666666666666666,32.0,10.666666666666666,32.0,,,,,,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,0.510075,,,,24.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2023,2023,True
1627671-1627676-1629483-1629524-203825,1611661324,"Rachel Banham, Tiffany Mitchell, Napheesa Collier, Bridget Carleton, Kayla McBride","Banham, Mitchell, Collier, Carleton, McBride",1627671-1627676-1629483-1629524-203825,MIN,172.0,1,3.0,-4.0,7,6.0,5.0,1.0,13,1.0,1.0,4.0,,1.0,,,,,2.0,6.0,,,2.0,6.0,10.0,,,2.0,2.0,2.0,,,,1.0,,1.0,,,2.0,2.0,,1.0,1.0,2.0,3,,,,,,1.0,1.0,1.0,3.0,3.0,,4.0,,4.0,0.5,1.0,,,,,0.3333333333333333,0.3333333333333333,0.5,0.375,0.5,,,0.5,0.5,,0.3333333333333333,0.5,0.6666666666666666,,,1.0,,108.83720930232558,15.428571428571429,10.666666666666666,14.285714285714286,9.333333333333334,0.16666666666666666,1.0,1.0,0.6666666666666666,0.16666666666666666,,,,,,,,,,,0.16666666666666666,,0.45815,0.5341,0.3333333333333333,6.866666666666667,,3.0,1.0,,,,2.0,1.0,,2.0,2.0,1.0,,,,2.0,,1.0,2.0,3.0,1.0,0.3333333333333333,0.16666666666666666,,,,,0.5,,,0.3725,0.3333333333333333,0.42857142857142855,1.0,,,,,,,0.25,0.3333333333333333,,,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.25,1.0,1.0,0.14285714285714285,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2023,2023,True
1627671-1629483-1629524-1631263-203825,1611661324,"Rachel Banham, Napheesa Collier, Bridget Carleton, Nikolina Milic, Kayla McBride","Banham, Collier, Carleton, Milic, McBride",1627671-1629483-1629524-1631263-203825,MIN,225.0,2,4.0,-4.0,7,8.0,,1.0,15,1.0,2.0,2.0,,,,4.0,,1.0,2.0,4.0,,4.0,,4.0,8.0,,1.0,,4.0,,,4.0,,2.0,,2.0,,,4.0,1.0,2.0,2.0,4.0,1.0,5,1.0,1.0,,,,,,,,,,,,4.0,1.0,1.0,,,,,0.5,0.25,,0.25,,0.5,,0.6666666666666666,0.5,1.0,0.8,0.16666666666666666,1.0,,1.0,,1.0,96.0,18.428571428571427,12.0,16.0,11.5,0.25,0.5,0.5,0.25,,,,,0.5,,,,1.0,,,0.75,,0.45186875,0.29385,,5.1,27.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,0.5,0.5,,,,,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2023,2023,True
1627671-1629483-1629524-1641649-203825,1611661324,"Rachel Banham, Napheesa Collier, Bridget Carleton, Diamond Miller, Kayla McBride","Banham, Collier, Carleton, Miller, McBride",1627671-1629483-1629524-1641649-203825,MIN,277.0,2,5.0,-10.0,9,9.0,4.0,1.0,18,1.0,3.0,1.0,,,,2.0,,,1.0,4.0,,3.0,2.0,4.0,14.0,,,,2.0,,,2.0,,1.0,,1.0,,,2.0,,1.0,1.0,2.0,1.0,3,,,,2.0,1.0,1.0,,3.0,3.0,4.0,,3.0,,4.0,1.0,1.0,,,,,0.25,0.14285714285714285,,0.25,,0.42857142857142855,0.6666666666666666,0.5,,0.5,0.5,0.2,,,1.0,,0.5,93.57400722021661,17.22222222222222,13.555555555555555,17.11111111111111,12.333333333333334,0.42857142857142855,0.3333333333333333,0.5,0.14285714285714285,,,,,0.2857142857142857,,,,,,,0.8571428571428571,,0.49505,,,5.2,24.53333333333333,7.0,,2.0,1.0,1.0,,3.0,2.0,2.0,4.0,1.0,,1.0,2.0,1.0,,,4.0,7.0,,0.3333333333333333,0.25,0.3333333333333333,,,0.14285714285714285,,0.4,0.2,0.466,1.0,0.7777777777777778,,,,,1.0,,1.0,,,,,,,,,,,2.0,,,,,,,,0.25,0.4,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.2,0.3333333333333333,0.5,0.5,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2023,2023,True
1627671-1629483-1629524-1641657-203825,1611661324,"Rachel Banham, Napheesa Collier, Bridget Carleton, Dorka Juhász, Kayla McBride","Banham, Collier, Carleton, Juhász, McBride",1627671-1629483-1629524-1641657-203825,MIN,701.0,2,12.0,7.0,22,21.0,,3.0,43,,2.0,7.0,3.0,3.0,3.0,6.0,,,6.0,12.0,3.0,6.0,5.0,26.0,19.0,,,3.0,6.0,6.0,9.0,6.0,3.0,3.0,3.0,6.0,3.0,2.0,15.0,3.0,4.0,4.0,9.0,3.0,12,2.0,1.0,1.0,2.0,2.0,2.0,,4.0,2.0,6.0,,6.0,,23.0,0.5,0.5,1.0,0.5,,0.5,0.5,0.5833333333333334,,0.6190476190476191,0.5,0.3333333333333333,0.5,0.6666666666666666,0.5,0.8,0.7272727272727273,0.3333333333333333,0.75,1.0,0.6,,0.5,88.33095577746077,16.045454545454547,16.571428571428573,15.545454545454545,15.761904761904763,0.1111111111111111,,,0.3888888888888889,0.16666666666666666,1.0,1.0,0.6666666666666666,0.3333333333333333,0.5,0.5,1.0,,,,0.4444444444444444,0.5,0.4626611111111111,0.6914,0.11538461538461539,8.983333333333333,25.416666666666668,6.0,1.0,1.0,,,1.0,4.0,2.0,,5.0,1.0,1.0,,1.0,1.0,,,5.0,6.0,,0.4166666666666667,0.08333333333333333,,,0.125,,1.0,0.16666666666666666,,0.5045416666666667,0.19230769230769232,0.2727272727272727,3.0,,,,,2.0,,0.42857142857142855,0.5,,,,,,,1.0,,3.0,2.0,,2.0,,0.14285714285714285,0.3333333333333333,,0.14285714285714285,0.2,1.0,,2.0,1.0,,,,,0.25,0.4166666666666667,,,,0.3333333333333333,1.0,3.0,1.0,1.0,2.0,1.0,0.5,1.0,0.5,0.5,,,,,,,,,,,,,,,,1611661324,2023,2023,True
1627671-1629483-1631263-1641649-203825,1611661324,"Rachel Banham, Napheesa Collier, Nikolina Milic, Diamond Miller, Kayla McBride","Banham, Collier, Milic, Miller, McBride",1627671-1629483-1631263-1641649-203825,MIN,63.0,1,1.0,,1,2.0,,1.0,3,1.0,1.0,,,,,1.0,,,1.0,1.0,,1.0,,2.0,2.0,,,2.0,,2.0,,1.0,,,,,,,,,1.0,,1.0,1.0,2,,,,,,,,,,,,,,,,,,,,,1.0,0.5,1.0,0.5,1.0,0.5,,,,1.0,1.0,1.0,,,,,1.0,68.57142857142857,31.0,16.0,29.0,16.0,0.5,1.0,1.0,,,,,,0.5,,,,,,,1.0,,0.617975,,1.0,0.6,24.7,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2023,2023,True
1627671-1629483-1641649-1641657-203825,1611661324,"Rachel Banham, Napheesa Collier, Diamond Miller, Dorka Juhász, Kayla McBride","Banham, Collier, Miller, Juhász, McBride",1627671-1629483-1641649-1641657-203825,MIN,301.0,3,5.0,9.0,8,10.0,2.0,,18,4.0,4.0,1.0,,1.0,,1.0,,,5.0,6.0,1.0,2.0,1.0,14.0,5.0,,,,4.0,6.0,3.0,1.0,,2.0,1.0,3.0,,,7.0,,3.0,2.0,5.0,,5,2.0,2.0,,,,,,,2.0,1.0,,2.0,,14.0,0.4,0.4,1.0,0.5,,0.5,0.8333333333333334,0.8125,,0.7777777777777778,,0.25,,1.0,,1.0,1.0,,,,1.0,,1.0,86.11295681063123,14.375,18.6,14.375,18.6,0.5,1.0,1.0,0.125,0.125,,,,0.125,,,,,,,0.75,,0.58429375,,,4.716666666666667,23.75,1.0,,1.0,1.0,,,1.0,,,2.0,,,,,,,,2.0,1.0,,1.0,,,,,0.125,,1.0,,0.6313,0.14285714285714285,0.125,1.0,1.0,,1.0,2.0,,0.5,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,1.0,,,,,0.1111111111111111,0.14285714285714285,1.0,1.0,,1.0,,,,,1.0,1.0,,,1.0,,,,,,,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,1611661324,2023,2023,True
