EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,HeaveAttempts,Fg3aBlocked,StepOutOfBoundsTurnovers,FG3APctBlocked,Arc3PctBlocked,OffLongMidRangeReboundPct,BlockedArc3,PenaltyCorner3FGM,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Charge Fouls Drawn,FTOffRebounds,Transition Take Fouls,Transition Take Fouls Drawn,3SecondViolations,Defensive 3 Seconds Violations,LongMidRangePctBlocked,OffFTReboundPct,SecondChanceAtRimPctAssisted,Corner3PctBlocked,team_id,year,season,team_vs
1627674-1629497-1629501-1630389-203822,1611661329,"Kahleah Copper, Marina Mabrey, Alanna Smith, Dana Evans, Rebekah Gardner","Copper, Mabrey, Smith, Evans, Gardner",1627674-1629497-1629501-1630389-203822,CHI,72.0,1,1.0,-7.0,2.0,3,,,,5,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,100.0,,22.5,9.0,22.5,9.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3618,,,,,,,14.3,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2023,2023,True
1627674-1627675-1629571-1630113-1630389,1611661329,"Kahleah Copper, Courtney Williams, Morgan Bertsch, Ruthy Hebard, Dana Evans","Copper, Williams, Bertsch, Hebard, Evans",1627674-1627675-1629571-1630113-1630389,CHI,179.0,1,3.0,2.0,6.0,6,4.0,5.0,,12,2.0,2.0,,,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,3.0,3.0,,,1.0,7.0,5.0,,,,,,,3.0,3.0,,,,6.0,2.0,4.0,,,,,,,1.0,,1.0,,,1.0,,,2.0,,,,2.0,,2.0,,2.0,,,,,,1.0,,3.0,,,1.0,3.0,,1.0,1.0,2.0,,,1.0,1.0,,1.0,1.0,,1.0,,,1.0,,,,,1.0,1.0,,7.0,6.0,4.0,,,0.3333333333333333,0.3333333333333333,,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,0.6666666666666666,,,,0.6666666666666666,,,,,,,,1.0,,,,96.53631284916202,,12.5,17.333333333333332,12.5,17.166666666666668,0.6666666666666666,1.0,1.0,0.5,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,1.0,,,,0.6666666666666666,,0.5549000000000001,,0.5549000000000001,,,,0.8571428571428571,4.966666666666667,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,1611661329,2023,2023,True
1627675-1629497-1629501-1630113-1641641,1611661329,"Courtney Williams, Marina Mabrey, Alanna Smith, Ruthy Hebard, Robyn Parks","Williams, Mabrey, Smith, Hebard, Parks",1627675-1629497-1629501-1630113-1641641,CHI,202.0,3,3.0,4.0,6.0,6,,2.0,1.0,12,,,,,,,,2.0,1.0,1.0,1.0,1.0,,,,1.0,2.0,,,,,1.0,3.0,2.0,3.0,,8.0,4.0,,1.0,,,,,,,,,,,,2.0,6.0,,,2.0,1.0,1.0,,2.0,2.0,1.0,1.0,,,,6.0,,1.0,,4.0,,4.0,1.0,5.0,,,,,,,,1.0,,,,1.0,,,,3.0,1.0,,,1.0,,,,,,,,1.0,,,,,1.0,1.0,1.0,8.0,,,1.0,,,,1.0,0.6666666666666666,,,0.6666666666666666,0.3333333333333333,,,0.6666666666666666,,,0.6666666666666666,,,0.5,0.3333333333333333,,0.5,,,1.0,0.5,,,1.0,0.3333333333333333,,0.5,,,1.0,1.0,,,,,85.54455445544555,1.0,13.5,20.166666666666668,12.166666666666666,17.166666666666668,,,,,0.3333333333333333,,,,0.16666666666666666,1.0,1.0,,0.16666666666666666,1.0,1.0,1.0,0.3333333333333333,0.5,0.5,1.0,,,,,,,,,,,,,,0.5,0.5,0.48434166666666667,0.5053,,,,,,13.1,24.900000000000002,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2023,2023,True
1627674-1629485-1629501-1630389-203822,1611661329,"Kahleah Copper, Kristine Anigwe, Alanna Smith, Dana Evans, Rebekah Gardner","Copper, Anigwe, Smith, Evans, Gardner",1627674-1629485-1629501-1630389-203822,CHI,69.0,1,1.0,,2.0,2,2.0,,,4,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,1.0,,,,1.0,,1.0,1.0,1.0,,,,2.0,1.0,,2.0,,,,1.0,,,,,,,,,1.0,1.0,2.0,,1.0,,,,,,,,,,,,,,0.25,,0.25,,,,,,,1.0,,,,1.0,,,,,,1.0,,,,,,83.47826086956522,,22.0,12.5,22.0,12.5,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2928,,0.2928,,,,1.0,11.9,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,1611661329,2023,2023,True
1627674-1629497-1630389-203822-204322,1611661329,"Kahleah Copper, Marina Mabrey, Dana Evans, Rebekah Gardner, Elizabeth Williams","Copper, Mabrey, Evans, Gardner, Williams",1627674-1629497-1630389-203822-204322,CHI,233.0,1,4.0,1.0,9.0,7,6.0,5.0,,16,,,,,,,,,1.0,2.0,2.0,2.0,,,2.0,,,,,,,1.0,2.0,2.0,2.0,2.0,10.0,9.0,,,,,,,,1.0,2.0,2.0,1.0,7.0,2.0,,6.0,,,,,,1.0,2.0,3.0,,2.0,,,1.0,8.0,,,2.0,,,2.0,,2.0,,1.0,1.0,,1.0,,1.0,3.0,2.0,,,4.0,,3.0,,1.0,,,1.0,3.0,,,3.0,,,1.0,,,,,,,,,,10.0,7.0,6.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,0.5,,,1.0,,1.0,1.0,,1.1666666666666667,0.5,,,,0.25,,,,0.6666666666666666,,0.5,,,,,,,,,0.6666666666666666,,,98.88412017167381,,13.0,16.571428571428573,13.0,15.285714285714286,,,,,,,,,0.5,0.5,0.5,1.0,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,0.6666666666666666,,,0.5,,0.471325,,0.4723333333333333,0.4,0.3333333333333333,,0.7,17.15,23.0,0.6666666666666666,,,,,,,,2.0,1.0,1.0,1.0,0.5,,,,,,,,,,,1611661329,2023,2023,True
1627674-1629497-1629501-203822-204322,1611661329,"Kahleah Copper, Marina Mabrey, Alanna Smith, Rebekah Gardner, Elizabeth Williams","Copper, Mabrey, Smith, Gardner, Williams",1627674-1629497-1629501-203822-204322,CHI,192.0,1,3.0,,7.0,7,,,,14,1.0,1.0,,,,,,1.0,,,1.0,1.0,,,,,1.0,,,,,1.0,2.0,1.0,2.0,1.0,6.0,6.0,,,,,,,,,,,,,2.0,,3.0,,,1.0,,,1.0,1.0,2.0,,1.0,1.0,,,5.0,,,1.0,2.0,,3.0,,3.0,,,,,1.0,,1.0,2.0,,,1.0,3.0,,,,1.0,,,1.0,4.0,,,1.0,1.0,,1.0,,,,,,,,,,6.0,,,,,1.0,1.0,1.0,0.5,,,0.5,0.5,,,0.625,,,0.75,,,0.5,,,,0.3333333333333333,,0.5,,1.0,,0.6,,,,,,0.5,,0.5,1.0,,,105.0,,12.428571428571429,15.0,12.428571428571429,14.0,0.25,1.0,1.0,1.0,0.25,,,,,,,,0.25,1.0,1.0,1.0,0.25,,,,,,,,,,,,,,,,,0.75,,0.540025,,,0.25,0.5,,,5.7,23.65,,,,,,,,,,,,,,2.0,,,,,,,,,,1611661329,2023,2023,True
1627674-1627675-1630113-1630389-1631021,1611661329,"Kahleah Copper, Courtney Williams, Ruthy Hebard, Dana Evans, Sika Koné","Copper, Williams, Hebard, Evans, Koné",1627674-1627675-1630113-1630389-1631021,CHI,516.0,2,9.0,-5.0,16.0,17,10.0,,,33,3.0,3.0,,,2.0,2.0,1.0,4.0,1.0,4.0,,,,,,1.0,1.0,,,1.0,1.0,5.0,11.0,1.0,1.0,3.0,16.0,21.0,,,,,,,4.0,6.0,1.0,1.0,3.0,14.0,4.0,6.0,3.0,,,1.0,1.0,1.0,2.0,1.0,3.0,1.0,,1.0,1.0,,7.0,,,2.0,3.0,1.0,6.0,,6.0,,2.0,2.0,,,,,2.0,,,1.0,2.0,,1.0,2.0,3.0,,,1.0,3.0,,,4.0,1.0,1.0,2.0,,,,,,,,,,16.0,14.0,10.0,,,0.4,0.4,1.0,1.0,,1.0,1.0,0.45454545454545453,,0.6666666666666666,0.5416666666666666,,0.7857142857142857,0.5769230769230769,,0.8125,0.08333333333333333,0.09090909090909091,,0.25,,1.0,0.6,,0.5,,0.5555555555555556,,,,,,0.6666666666666666,1.0,,0.6666666666666666,,,92.09302325581396,,13.75,17.41176470588235,13.75,16.176470588235293,0.25,1.0,1.0,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,1.0,0.3333333333333333,0.25,0.25,,,,,,0.08333333333333333,1.0,1.0,1.0,,,,,,,,,0.2857142857142857,1.0,,0.14285714285714285,1.0,0.3333333333333333,1.0,0.4603375,,0.43839285714285714,0.15384615384615385,0.16666666666666666,,0.875,10.036363636363637,23.9,0.625,,,,,,,,,,,,,,,,,,,,,,,1611661329,2023,2023,True
1627675-1629485-1629497-1630389-1631021,1611661329,"Courtney Williams, Kristine Anigwe, Marina Mabrey, Dana Evans, Sika Koné","Williams, Anigwe, Mabrey, Evans, Koné",1627675-1629485-1629497-1630389-1631021,CHI,228.0,1,4.0,4.0,7.0,8,,5.0,2.0,15,2.0,2.0,1.0,1.0,,,,3.0,1.0,1.0,,,,,,1.0,2.0,,,,,3.0,6.0,1.0,2.0,,9.0,5.0,1.0,1.0,,,,2.0,,,,,,,2.0,4.0,3.0,,2.0,2.0,1.0,,1.0,1.0,2.0,1.0,,,,1.0,5.0,,2.0,,3.0,,3.0,2.0,5.0,,1.0,1.0,,1.0,,,,,1.0,,1.0,1.0,,,1.0,,,,2.0,,1.0,,,,,,,,,,,,,,7.0,,,1.0,,0.3333333333333333,0.5,1.0,0.5,,,0.5,0.5,1.0,,0.5625,1.0,,0.5625,1.0,,0.25,,,,1.0,,1.0,0.6666666666666666,,,0.75,0.5,,0.6666666666666666,,,1.0,1.0,,,,,94.73684210526316,,16.857142857142858,13.75,16.714285714285715,13.625,0.25,1.0,1.0,,0.375,,,,0.125,1.0,1.0,1.0,,,,,0.25,0.5,0.5,1.0,1.0,1.0,,,,,,,,,,,,0.5,0.5,0.49004375,0.6333,,,,0.2222222222222222,,5.783333333333334,24.35,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2023,2023,True
1627674-1627675-1629485-1629571-1630389,1611661329,"Kahleah Copper, Courtney Williams, Kristine Anigwe, Morgan Bertsch, Dana Evans","Copper, Williams, Anigwe, Bertsch, Evans",1627674-1627675-1629485-1629571-1630389,CHI,197.0,1,3.0,1.0,6.0,6,4.0,,,12,1.0,1.0,,,1.0,1.0,,1.0,,,,,,,,1.0,2.0,,,,,1.0,2.0,1.0,2.0,3.0,8.0,7.0,,,,,,,1.0,2.0,,,3.0,5.0,,2.0,3.0,,,2.0,1.0,,,1.0,1.0,1.0,,,,,3.0,,,,,1.0,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,1.0,1.0,,,,3.0,,,4.0,,,,2.0,1.0,,1.0,,,,1.0,,8.0,5.0,4.0,,2.0,,,1.0,0.5,,,0.5,0.5,,0.5,0.625,,0.5,0.6666666666666666,,0.625,0.5,,,,,1.0,,,,,,,,,,,,,,,,,87.71573604060914,,15.5,17.333333333333332,15.5,17.166666666666668,0.25,1.0,1.0,,0.25,,,,,,,,,,,,0.5,0.5,0.5,1.0,,,,,,,,,0.5,1.0,,,,0.75,0.5,0.4498,,0.54125,,,,0.625,4.0,24.5,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,1611661329,2023,2023,True
1627674-1627675-1629497-1629501-204322,1611661329,"Kahleah Copper, Courtney Williams, Marina Mabrey, Alanna Smith, Elizabeth Williams","Copper, Williams, Mabrey, Smith, Williams",1627674-1627675-1629497-1629501-204322,CHI,28636.0,35,477.0,-34.0,945.0,949,70.0,86.0,110.0,1894,175.0,294.0,26.0,55.0,10.0,19.0,86.0,213.0,34.0,97.0,23.0,57.0,1.0,4.0,4.0,56.0,183.0,7.0,20.0,2.0,17.0,295.0,604.0,79.0,240.0,151.0,978.0,1012.0,37.0,84.0,8.0,24.0,15.0,113.0,17.0,37.0,5.0,21.0,24.0,73.0,368.0,222.0,222.0,15.0,40.0,183.0,56.0,56.0,184.0,74.0,258.0,51.0,23.0,110.0,49.0,25.0,590.0,39.0,96.0,113.0,211.0,22.0,346.0,137.0,483.0,19.0,89.0,63.0,26.0,84.0,27.0,62.0,83.0,8.0,22.0,13.0,167.0,14.0,10.0,76.0,185.0,1.0,11.0,13.0,192.0,10.0,14.0,181.0,14.0,6.0,78.0,15.0,31.0,2.0,19.0,1.0,,12.0,33.0,20.0,865.0,64.0,65.0,14.0,8.0,0.6237288135593221,0.6690909090909091,0.9367088607594937,0.32916666666666666,0.3333333333333333,0.23809523809523808,0.32916666666666666,0.48841059602649006,0.44047619047619047,0.4594594594594595,0.48992890995260663,0.4537037037037037,0.4224137931034483,0.5265151515151515,0.4870689655172414,0.5069444444444444,0.2843601895734597,0.09271523178807947,0.1326530612244898,0.07511737089201878,0.5029940119760479,0.8148148148148148,0.7275862068965517,0.3157894736842105,0.7533333333333333,0.25,0.7363636363636363,0.29347826086956524,0.38461538461538464,0.30158730158730157,0.2540983606557377,0.23529411764705882,0.6666666666666666,0.7476635514018691,0.7604166666666666,0.7768595041322314,0.6551724137931034,0.04702970297029703,95.24235228383853,0.6060606060606061,15.305820105820105,14.933614330874605,14.593650793650793,14.27713382507903,0.34834123222748814,0.5952380952380952,0.6862745098039216,0.6285714285714286,0.2523696682464455,0.40375586854460094,0.4365482233502538,0.5697674418604651,0.11492890995260663,0.35051546391752575,0.3541666666666667,0.7352941176470589,0.06753554502369669,0.40350877192982454,0.40350877192982454,1.0,0.21682464454976302,0.30601092896174864,0.30939226519337015,0.9107142857142857,0.5092592592592593,0.4727272727272727,0.037037037037037035,0.25,1.0,0.18518518518518517,0.35,1.0,0.3275862068965517,0.5263157894736842,0.06896551724137931,0.29310344827586204,0.11764705882352941,0.6327014218009479,0.30601092896174864,0.515663981042654,0.5474125,0.4799594827586207,0.08690869086908691,0.11676646706586827,0.11554192229038855,0.07464212678936605,6.776158940397352,24.72458333333333,0.07407407407407407,,2.0,3.0,0.008333333333333333,0.01092896174863388,0.21311475409836064,1.0,3.0,,1.0,0.75,0.004149377593360996,5.0,2.0,2.0,2.0,2.0,4.0,0.010309278350515464,0.15384615384615385,0.19230769230769232,,1611661329,2023,2023,True
1627674-1627675-1629501-203822-204322,1611661329,"Kahleah Copper, Courtney Williams, Alanna Smith, Rebekah Gardner, Elizabeth Williams","Copper, Williams, Smith, Gardner, Williams",1627674-1627675-1629501-203822-204322,CHI,316.0,2,5.0,,10.0,10,,4.0,1.0,20,1.0,2.0,1.0,1.0,,,2.0,4.0,,1.0,,,,,,,2.0,,,,,3.0,7.0,,2.0,,6.0,6.0,1.0,2.0,,,,2.0,,,,,,,2.0,4.0,,,2.0,2.0,,,1.0,,1.0,,,,1.0,,2.0,,2.0,1.0,2.0,,3.0,2.0,5.0,2.0,1.0,1.0,,1.0,1.0,,2.0,,1.0,,3.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,4.0,,,1.0,,0.3333333333333333,0.5,,,,,,0.42857142857142855,0.5,,0.3333333333333333,0.5,,0.3333333333333333,0.5,,0.2222222222222222,,,,0.3333333333333333,,1.0,0.5,1.0,,1.0,0.3333333333333333,1.0,0.5,,,,1.0,1.0,1.0,,0.3333333333333333,91.13924050632912,,13.9,17.7,12.9,17.7,0.2222222222222222,0.5,0.5,,0.4444444444444444,0.5,0.5,0.5,0.1111111111111111,,,,,,,,0.2222222222222222,,,,0.5,1.0,,,,,,,,,,,,0.4444444444444444,,0.4340833333333334,0.4632,,,,0.3333333333333333,,7.771428571428571,24.75,,,,1.0,,,,,,,,,,,,,,,,,,,,1611661329,2023,2023,True
1627674-1629571-1630389-203822-204322,1611661329,"Kahleah Copper, Morgan Bertsch, Dana Evans, Rebekah Gardner, Elizabeth Williams","Copper, Bertsch, Evans, Gardner, Williams",1627674-1629571-1630389-203822-204322,CHI,107.0,3,2.0,,3.0,3,1.0,1.0,1.0,6,,1.0,,,,1.0,,,,2.0,,,,,,,1.0,,1.0,,1.0,,3.0,,1.0,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,1.0,,1.0,2.0,1.0,3.0,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.25,0.3333333333333333,1.0,,,1.0,,0.3333333333333333,0.5,,0.3333333333333333,0.25,1.0,,,,,,,0.5,,,80.74766355140187,,17.0,18.666666666666668,14.333333333333334,17.0,0.25,,,,,,,,0.5,,,,,,,,0.25,,,,,,,,,1.0,,,0.5,,,0.5,,0.5,,0.4824875,0.55515,0.554525,,,,,11.633333333333333,26.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,1611661329,2023,2023,True
1627675-1629485-1629501-1630389-1641641,1611661329,"Courtney Williams, Kristine Anigwe, Alanna Smith, Dana Evans, Robyn Parks","Williams, Anigwe, Smith, Evans, Parks",1627675-1629485-1629501-1630389-1641641,CHI,220.0,3,4.0,10.0,10.0,8,7.0,1.0,,18,1.0,1.0,,,1.0,1.0,2.0,2.0,,,,,,,,1.0,1.0,,,1.0,1.0,3.0,3.0,1.0,1.0,3.0,12.0,2.0,,,,,,,2.0,2.0,1.0,1.0,2.0,9.0,4.0,2.0,,3.0,,1.0,1.0,,2.0,,2.0,,,1.0,1.0,,4.0,,,1.0,4.0,,5.0,,5.0,,1.0,,1.0,1.0,3.0,1.0,3.0,,,,4.0,,3.0,,,,,,2.0,,,4.0,,,1.0,1.0,,,,,,,,,12.0,9.0,7.0,,1.0,0.6666666666666666,0.6666666666666666,,1.0,,1.0,1.0,1.0,,1.0,1.125,,1.1666666666666667,1.0,,1.125,0.25,,,,0.25,,1.0,,1.0,,1.0,,,,,,,1.0,1.0,1.0,,,117.81818181818183,,9.0,16.25,9.0,16.25,0.25,1.0,1.0,1.0,0.5,1.0,1.0,0.5,,,,,,,,,0.25,1.0,1.0,,,,,,,,,,0.3333333333333333,1.0,,0.3333333333333333,1.0,0.5,1.0,0.5233125,,0.56375,0.2,0.25,,0.75,5.8,24.4,0.7,,,,,,,,,,,,,,,,,,,,,,,1611661329,2023,2023,True
1627674-1627675-1630389-203822-204322,1611661329,"Kahleah Copper, Courtney Williams, Dana Evans, Rebekah Gardner, Elizabeth Williams","Copper, Williams, Evans, Gardner, Williams",1627674-1627675-1630389-203822-204322,CHI,285.0,1,5.0,3.0,9.0,9,,,1.0,18,1.0,5.0,,,,,1.0,3.0,,1.0,,,,,,,,,,,,2.0,9.0,,,,4.0,1.0,,1.0,,,,,,,,,,,4.0,,,,,,,2.0,2.0,,2.0,,,1.0,1.0,,4.0,,1.0,1.0,2.0,1.0,4.0,1.0,5.0,,2.0,2.0,,,1.0,,1.0,,,,1.0,,,1.0,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,4.0,,,,,1.0,1.0,,,,,,0.2222222222222222,,,0.2222222222222222,,,0.2222222222222222,,,,0.2222222222222222,0.2,0.3333333333333333,,1.0,1.0,0.14285714285714285,0.5,,0.75,0.14285714285714285,0.25,,,,1.0,,1.0,0.5,,,90.94736842105263,,15.666666666666666,16.0,14.555555555555555,15.11111111111111,0.5555555555555556,0.2,0.25,1.0,0.3333333333333333,0.3333333333333333,0.5,1.0,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,0.5555555555555556,,0.5105222222222222,0.2773,,,,,,5.777777777777778,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2023,2023,True
1627674-1629497-1629501-1630389-1641641,1611661329,"Kahleah Copper, Marina Mabrey, Alanna Smith, Dana Evans, Robyn Parks","Copper, Mabrey, Smith, Evans, Parks",1627674-1629497-1629501-1630389-1641641,CHI,540.0,2,9.0,1.0,17.0,17,3.0,3.0,2.0,34,4.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,,,,1.0,1.0,,,,,6.0,9.0,1.0,2.0,8.0,23.0,22.0,1.0,1.0,,,2.0,4.0,1.0,1.0,,,3.0,5.0,2.0,10.0,3.0,,2.0,1.0,1.0,,1.0,1.0,2.0,1.0,,1.0,,,5.0,1.0,1.0,2.0,5.0,,7.0,2.0,9.0,1.0,,,,2.0,1.0,2.0,1.0,,,,3.0,,,1.0,3.0,,,,5.0,,,10.0,,,5.0,,1.0,,1.0,,,,1.0,1.0,19.0,5.0,3.0,1.0,,0.16666666666666666,0.2,1.0,0.5,,,0.5,0.6666666666666666,1.0,1.0,0.6818181818181818,1.0,1.0,0.71875,1.0,0.8333333333333334,0.18181818181818182,,,,0.6666666666666666,,1.0,0.3333333333333333,1.0,1.0,1.0,0.5,0.5,,,1.0,1.0,,,1.0,,0.25,90.66666666666667,1.0,15.294117647058824,16.470588235294116,15.294117647058824,16.470588235294116,0.5454545454545454,0.6666666666666666,0.6666666666666666,0.25,0.09090909090909091,1.0,1.0,,0.18181818181818182,0.5,0.5,,0.09090909090909091,,,,0.09090909090909091,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,0.7272727272727273,1.0,0.5494136363636364,,0.5508,0.3125,0.35714285714285715,0.17391304347826086,0.21739130434782608,6.766666666666667,23.65,0.17647058823529413,,,,,,,,,,,,,,,,,,,,,,,1611661329,2023,2023,True
1627675-1630113-1630389-1641641-1641667,1611661329,"Courtney Williams, Ruthy Hebard, Dana Evans, Robyn Parks, Taylor Soule","Williams, Hebard, Evans, Parks, Soule",1627675-1630113-1630389-1641641-1641667,CHI,35.0,1,1.0,-2.0,1.0,2,,,,3,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,123.42857142857142,,16.0,9.5,16.0,9.5,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4326,,,,,,,15.4,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2023,2023,True
