EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,AtRimAssists,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,Fouls,Offensive Fouls,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LiveBallTurnoverPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimPctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChancePointsPct,LostBallTurnovers,ShootingFouls,PenaltyDefPoss,PenaltyCorner3FGA,PenaltyTurnovers,PenaltyCorner3Frequency,Corner3FGM,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,PtsPutbacks,Corner3Assists,OffTwoPtRebounds,BadPassOutOfBoundsTurnovers,Transition Take Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyFg3Pct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,ThreePtShootingFoulsDrawnPct,LongMidRangeFGM,LostBallOutOfBoundsTurnovers,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyFtPoints,FTDefRebounds,SecondChanceTurnovers,DefFTReboundPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Fg2aBlocked,SecondChanceFg3Pct,FG2APctBlocked,AtRimPctBlocked,OffCorner3ReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Loose Ball Fouls,OffLongMidRangeReboundPct,SelfOReb,LostBallSteals,SelfORebPct,Charge Fouls,BlockedShortMidRange,NonShootingPenaltyNonTakeFoulsDrawn,2pt And 1 Free Throw Trips,ShortMidRangePctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,NonShootingPenaltyNonTakeFouls,SecondChanceFtPoints,LongMidRangeAssists,StepOutOfBoundsTurnovers,Travels,Charge Fouls Drawn,Loose Ball Fouls Drawn,LongMidRangePctAssisted,BlockedLongMidRange,HeaveAttempts,FTOffRebounds,OffFTReboundPct,Transition Take Fouls,Technical Free Throw Trips,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Defensive 3 Seconds Violations,LongMidRangePctBlocked,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Blocked3s,BlockedArc3,3SecondViolations,Corner3PctBlocked,team_id,year,season,team_vs
1628882-1628922-1630996-203406-204324,1611661320,"Lexie Brown, Azurá Stevens, Rae Burrell, Layshia Clarendon, Dearica Hamby","Brown, Stevens, Burrell, Clarendon, Hamby",1628882-1628922-1630996-203406-204324,LAS,126.0,1,2.0,2.0,4.0,3.0,,1.0,7.0,2.0,4.0,,,,,,,,,2.0,4.0,,,,4.0,2.0,,,,,2.0,2.0,,,,1.0,,1.0,,,2.0,,,1.0,1.0,1.0,2.0,1.0,1.0,,,,2.0,,,0.5,1.0,,,,0.5,,0.5,,0.5,,,1.0,,,1.0,0.5,,,,80.0,16.5,20.0,16.25,20.0,1.0,0.5,0.5,,,,,,,,,,,,,1.0,,0.678075,,,,,1.975,,,1.0,1.0,,1.0,1.0,2.0,1.0,,,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,,1.0,,,0.5,,1.0,1.0,,0.5,,1.0,,,,,,,,,2.0,,1.0,1.0,,,,,,0.5,0.5,,,,,,0.6021,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2023,2023,True
1628886-1628922-1630996-202662-203014,1611661320,"Jordin Canada, Azurá Stevens, Rae Burrell, Jasmine Thomas, Nneka Ogwumike","Canada, Stevens, Burrell, Thomas, Ogwumike",1628886-1628922-1630996-202662-203014,LAS,685.0,4,11.0,12.0,21.0,22.0,2.0,2.0,43.0,5.0,7.0,,,2.0,6.0,3.0,,1.0,,8.0,16.0,1.0,2.0,6.0,25.0,13.0,,,,4.0,10.0,6.0,3.0,1.0,,5.0,1.0,6.0,,1.0,13.0,1.0,7.0,3.0,11.0,2.0,13.0,3.0,1.0,7.0,7.0,1.0,23.0,4.0,2.0,0.625,0.7142857142857143,1.0,0.5,0.5,0.5,,0.5277777777777778,,0.575,1.0,0.1111111111111111,0.75,0.875,1.0,0.8333333333333334,0.2222222222222222,1.0,1.0,0.8571428571428571,90.39416058394161,16.904761904761905,15.0,16.476190476190474,14.272727272727273,0.3888888888888889,0.7142857142857143,0.7142857142857143,0.3333333333333333,0.3333333333333333,0.4,0.5,0.16666666666666666,0.05555555555555555,,,,,,,0.5,,0.5116555555555555,,0.05555555555555555,0.0625,0.16,6.7625,25.65,0.09523809523809523,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,,3.0,4.0,8.0,1.0,1.0,,,,,1.0,1.0,1.0,0.25,,,1.0,,0.6,0.05555555555555555,1.0,1.0,,0.08,1.0,1.0,7.0,,,,1.0,,,,2.0,1.0,1.0,,,,,2.0,,0.125,,,1.0,1.0,1.0,,,,1.0,1.0,0.3333333333333333,0.3333333333333333,4.0,1.0,1.0,1.0,,,,,1.0,,0.0625,,,,,,,0.5,,2.0,,,,2.0,1.0,0.16666666666666666,,,,,,1.0,,1.0,,,,1.0,1.0,,,,,,2.0,,,,,,,,,,,,1611661320,2023,2023,True
1628886-1628922-1641660-202662-203014,1611661320,"Jordin Canada, Azurá Stevens, Zia Cooke, Jasmine Thomas, Nneka Ogwumike","Canada, Stevens, Cooke, Thomas, Ogwumike",1628886-1628922-1641660-202662-203014,LAS,851.0,3,14.0,3.0,29.0,28.0,12.0,3.0,57.0,3.0,5.0,2.0,2.0,4.0,8.0,1.0,1.0,7.0,3.0,7.0,14.0,2.0,9.0,5.0,25.0,22.0,3.0,4.0,3.0,13.0,12.0,2.0,6.0,7.0,1.0,6.0,2.0,8.0,1.0,4.0,18.0,1.0,5.0,10.0,15.0,3.0,18.0,2.0,1.0,4.0,6.0,2.0,23.0,13.0,12.0,0.8571428571428571,0.8571428571428571,1.0,0.2222222222222222,0.2222222222222222,0.5,0.75,0.43478260869565216,0.6428571428571429,0.4807692307692308,0.7222222222222222,0.391304347826087,0.7142857142857143,1.0,0.14285714285714285,0.7894736842105263,0.21428571428571427,0.16666666666666666,0.4,1.0,96.45123384253819,15.89655172413793,13.928571428571429,15.344827586206897,13.035714285714286,0.21739130434782608,0.6,0.75,0.34782608695652173,0.5,0.5,1.0,0.043478260869565216,0.30434782608695654,0.14285714285714285,0.14285714285714285,1.0,0.2857142857142857,1.0,0.42857142857142855,0.6086956521739131,0.14285714285714285,0.4803717391304348,0.48910714285714285,0.08,0.125,0.52,6.285714285714286,24.700000000000003,0.41379310344827586,,,2.0,,1.0,2.0,2.0,4.0,3.0,2.0,6.0,3.0,1.0,,1.0,,1.0,,,,0.5,0.6666666666666666,1.0,0.8333333333333334,1.0,,0.6666666666666666,0.08695652173913043,,,,0.08,1.0,1.0,,,4.0,,1.0,1.0,1.0,,,1.0,2.0,1.0,,,,1.0,0.3333333333333333,0.2857142857142857,0.5,0.25,0.5,0.5,1.0,0.3333333333333333,0.3633,,,,,,4.0,,1.0,,,,,,1.0,,0.07142857142857142,0.2,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,1611661320,2023,2023,True
1628317-1628882-1630115-1641660-204324,1611661320,"Karlie Samuelson, Lexie Brown, Joyner Holmes, Zia Cooke, Dearica Hamby","Samuelson, Brown, Holmes, Cooke, Hamby",1628317-1628882-1630115-1641660-204324,LAS,57.0,1,1.0,4.0,3.0,3.0,3.0,,6.0,,,,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,6.0,,2.0,3.0,,,,1.0,1.0,,,3.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,6.0,6.0,3.0,,,1.0,1.0,1.0,1.0,1.0,1.25,1.25,1.0,1.0,0.5,,1.0,,1.0,,,,1.0,151.57894736842107,8.333333333333334,10.666666666666666,8.333333333333334,10.666666666666666,,,,0.5,1.0,1.0,,,,,,,,,,0.5,,0.3749,0.3749,0.3333333333333333,0.5,1.0,13.8,23.9,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,3.0,1.0,,0.5,1.0,,1.0,,,1.0,,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1611661320,2023,2023,True
1628317-1628882-203014-203406-204324,1611661320,"Karlie Samuelson, Lexie Brown, Nneka Ogwumike, Layshia Clarendon, Dearica Hamby","Samuelson, Brown, Ogwumike, Clarendon, Hamby",1628317-1628882-203014-203406-204324,LAS,332.0,1,6.0,,8.0,9.0,,1.0,17.0,2.0,2.0,,,,,1.0,1.0,3.0,,2.0,3.0,2.0,4.0,1.0,11.0,11.0,,,,,4.0,,3.0,3.0,1.0,2.0,1.0,3.0,,,7.0,1.0,,3.0,4.0,1.0,5.0,,,2.0,1.0,1.0,11.0,,,1.0,1.0,0.5,0.5,0.5,0.6666666666666666,,0.7142857142857143,,0.7857142857142857,,0.5714285714285714,0.75,,0.5,0.75,0.3333333333333333,0.5,1.0,,73.73493975903615,20.0,19.11111111111111,19.5,18.333333333333332,0.2857142857142857,1.0,1.0,,,,,0.14285714285714285,0.42857142857142855,0.3333333333333333,0.3333333333333333,,,,,0.8571428571428571,0.3333333333333333,0.47835714285714287,,0.14285714285714285,0.3333333333333333,,7.266666666666667,25.4,,,,1.0,,,,2.0,1.0,1.0,1.0,2.0,3.0,,1.0,2.0,1.0,2.0,1.0,,,,0.5,0.5,1.0,,0.5,1.0,0.14285714285714285,,,,,,1.0,6.0,,,,1.0,,,3.0,,1.0,,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,1.0,,1.0,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,1611661320,2023,2023,True
1628317-1628886-1628922-1630996-202662,1611661320,"Karlie Samuelson, Jordin Canada, Azurá Stevens, Rae Burrell, Jasmine Thomas","Samuelson, Canada, Stevens, Burrell, Thomas",1628317-1628886-1628922-1630996-202662,LAS,48.0,1,1.0,3.0,2.0,2.0,,,4.0,,,,,1.0,1.0,,,,,1.0,1.0,,,1.0,3.0,,,,,,2.0,,,,,1.0,,1.0,,1.0,2.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,3.0,,,1.0,1.0,,,,1.0,,1.0,,0.75,,,,1.0,,1.0,,,,1.0,120.0,8.5,15.5,8.5,15.5,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,0.4447,,,,,12.6,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2023,2023,True
1628317-1641660-202662-203014-204324,1611661320,"Karlie Samuelson, Zia Cooke, Jasmine Thomas, Nneka Ogwumike, Dearica Hamby","Samuelson, Cooke, Thomas, Ogwumike, Hamby",1628317-1641660-202662-203014-204324,LAS,90.0,1,2.0,,3.0,3.0,,,6.0,,,,,1.0,2.0,,,1.0,,1.0,2.0,,1.0,,2.0,2.0,,,,,,2.0,,1.0,,,,,,,,,,1.0,1.0,,1.0,,,1.0,,,2.0,,,,,,,,0.5,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,1.0,,,1.0,,,1.0,,96.0,15.0,15.0,15.0,15.0,,,,0.6666666666666666,0.5,0.5,,,0.3333333333333333,,,,,,,0.3333333333333333,,0.44048333333333334,,,,,9.25,23.3,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2023,2023,True
1628882-1628886-1628922-203014-204324,1611661320,"Lexie Brown, Jordin Canada, Azurá Stevens, Nneka Ogwumike, Dearica Hamby","Brown, Canada, Stevens, Ogwumike, Hamby",1628882-1628886-1628922-203014-204324,LAS,955.0,2,16.0,-13.0,30.0,28.0,2.0,3.0,58.0,3.0,6.0,,,2.0,11.0,2.0,1.0,8.0,,6.0,19.0,1.0,10.0,4.0,19.0,32.0,,,1.0,2.0,8.0,4.0,3.0,8.0,1.0,4.0,1.0,5.0,1.0,1.0,11.0,1.0,3.0,5.0,9.0,3.0,12.0,1.0,1.0,7.0,4.0,1.0,16.0,2.0,2.0,0.6666666666666666,0.8,1.0,0.1,0.1,0.3157894736842105,,0.25862068965517243,,0.3,0.5,0.3448275862068966,0.8333333333333334,1.0,0.1111111111111111,0.8888888888888888,0.13636363636363635,0.14285714285714285,0.5,1.0,87.45549738219896,15.366666666666667,17.642857142857142,14.866666666666667,17.464285714285715,0.20689655172413793,0.5,0.5,0.3793103448275862,0.18181818181818182,0.18181818181818182,0.5,0.06896551724137931,0.27586206896551724,0.125,0.125,1.0,,,,0.5517241379310345,0.125,0.47706379310344826,0.53865,0.034482758620689655,0.05263157894736842,0.10526315789473684,8.073684210526316,24.119999999999997,0.06666666666666667,1.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,3.0,6.0,,,,,,,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,1.0,1.0,1.0,,0.6666666666666666,0.06896551724137931,0.6666666666666666,0.5,,0.15789473684210525,1.0,4.0,3.0,1.0,,1.0,,,,,2.0,,2.0,1.0,,,,1.0,,0.15384615384615385,0.3333333333333333,0.1111111111111111,,,,,0.5558,,1.0,,0.5,0.5,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,,,,2.0,1.0,,,,,,1.0,,,1.0,,,,,,,,,1611661320,2023,2023,True
1628886-1628922-1641660-202662-204324,1611661320,"Jordin Canada, Azurá Stevens, Zia Cooke, Jasmine Thomas, Dearica Hamby","Canada, Stevens, Cooke, Thomas, Hamby",1628886-1628922-1641660-202662-204324,LAS,654.0,4,11.0,-6.0,25.0,25.0,13.0,1.0,50.0,4.0,5.0,2.0,3.0,4.0,5.0,1.0,1.0,3.0,1.0,8.0,11.0,1.0,3.0,8.0,27.0,33.0,4.0,6.0,1.0,13.0,14.0,2.0,3.0,3.0,1.0,7.0,1.0,8.0,1.0,4.0,17.0,,1.0,5.0,6.0,,6.0,2.0,2.0,8.0,11.0,5.0,26.0,13.0,13.0,0.875,0.875,1.0,0.3333333333333333,0.3333333333333333,0.7272727272727273,0.6666666666666666,0.6785714285714286,0.5714285714285714,0.7105263157894737,0.65,0.21428571428571427,0.625,1.0,,0.6666666666666666,,,0.25,1.0,110.09174311926606,11.48,14.68,11.36,14.56,0.35714285714285715,0.8,0.8,0.35714285714285715,0.8,0.8,1.0,0.07142857142857142,0.21428571428571427,0.3333333333333333,0.3333333333333333,1.0,0.42857142857142855,0.6666666666666666,0.14285714285714285,0.5714285714285714,0.3333333333333333,0.5052714285714286,0.4754285714285714,0.29411764705882354,0.35714285714285715,0.48148148148148145,6.763636363636365,23.900000000000002,0.52,,,,,,1.0,3.0,4.0,4.0,3.0,7.0,10.0,2.0,,,,,,,,0.5,0.5714285714285714,1.0,1.0,,,0.75,,,,,0.037037037037037035,,5.0,5.0,,4.0,,,,,,,,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2023,2023,True
1628922-1630996-1641660-202662-203406,1611661320,"Azurá Stevens, Rae Burrell, Zia Cooke, Jasmine Thomas, Layshia Clarendon","Stevens, Burrell, Cooke, Thomas, Clarendon",1628922-1630996-1641660-202662-203406,LAS,133.0,1,2.0,-4.0,5.0,5.0,,1.0,10.0,1.0,3.0,,,,,1.0,,1.0,,1.0,4.0,,3.0,,2.0,6.0,,,,,2.0,,,1.0,,1.0,,1.0,,,2.0,2.0,,2.0,2.0,2.0,4.0,1.0,,,,,2.0,,,1.0,1.0,,,,0.25,,0.14285714285714285,,0.14285714285714285,,0.42857142857142855,0.6666666666666666,,0.6666666666666666,0.6666666666666666,0.3333333333333333,,,,108.27067669172932,14.8,11.8,13.0,11.2,0.42857142857142855,0.3333333333333333,0.5,,,,,0.14285714285714285,0.14285714285714285,,,,,,,0.8571428571428571,,0.5692214285714285,,,,,7.1,24.599999999999998,,,1.0,2.0,,1.0,,1.0,,,,,1.0,,,,,,,,,,,0.6666666666666666,,,,1.0,0.2857142857142857,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,0.5,0.3333333333333333,1.0,,,,,,,1.0,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1611661320,2023,2023,True
1628317-1628922-1641660-203014-203406,1611661320,"Karlie Samuelson, Azurá Stevens, Zia Cooke, Nneka Ogwumike, Layshia Clarendon","Samuelson, Stevens, Cooke, Ogwumike, Clarendon",1628317-1628922-1641660-203014-203406,LAS,150.0,1,2.0,-3.0,5.0,5.0,,1.0,10.0,1.0,3.0,,,,1.0,1.0,,,,1.0,5.0,,,,2.0,5.0,,,,,2.0,,,,,1.0,,1.0,,,2.0,,,1.0,2.0,1.0,3.0,1.0,1.0,3.0,,,2.0,,,1.0,1.0,,,,0.2,,0.2,,0.2,,,1.0,,,1.0,0.25,,,,96.0,16.0,14.0,15.6,14.0,0.6,0.3333333333333333,0.5,0.2,,,,0.2,,,,,,,,0.6,,0.55776,,,,,6.8,,,,1.0,,,1.0,,1.0,,,1.0,1.0,2.0,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,0.25,0.5,,,,,,0.8437,,,1.0,,,,1.0,,1.0,,,,,1.0,,0.2,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2023,2023,True
1628317-1628882-1628886-203014-203406,1611661320,"Karlie Samuelson, Lexie Brown, Jordin Canada, Nneka Ogwumike, Layshia Clarendon","Samuelson, Brown, Canada, Ogwumike, Clarendon",1628317-1628882-1628886-203014-203406,LAS,321.0,1,5.0,-8.0,10.0,11.0,4.0,1.0,21.0,2.0,3.0,1.0,1.0,,1.0,1.0,1.0,5.0,3.0,2.0,5.0,1.0,5.0,,7.0,15.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,5.0,1.0,1.0,1.0,2.0,1.0,,5.0,1.0,2.0,1.0,3.0,1.0,4.0,,,1.0,,,7.0,2.0,4.0,0.5,0.5,1.0,0.2,0.2,0.4,1.0,0.35,0.25,0.35,0.25,0.5,1.0,1.0,0.3333333333333333,1.0,0.16666666666666666,0.3333333333333333,,1.0,94.20560747663552,15.9,14.727272727272727,15.5,14.727272727272727,0.3,0.6666666666666666,0.6666666666666666,0.1,,,,0.1,0.5,0.2,0.2,1.0,0.25,1.0,0.75,0.8,0.2,0.410375,0.3299625,,,0.2857142857142857,5.9,26.32,0.4,,,,,,,1.0,1.0,1.0,,1.0,2.0,,,,,,,,,,1.0,,1.0,,,0.5,,,,,,,,5.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2023,2023,True
1628317-1628882-1628886-203014-203823,1611661320,"Karlie Samuelson, Lexie Brown, Jordin Canada, Nneka Ogwumike, Chiney Ogwumike","Samuelson, Brown, Canada, Ogwumike, Ogwumike",1628317-1628882-1628886-203014-203823,LAS,917.0,2,15.0,-8.0,28.0,28.0,8.0,2.0,56.0,2.0,4.0,1.0,1.0,5.0,9.0,4.0,1.0,3.0,2.0,8.0,17.0,2.0,4.0,4.0,26.0,34.0,2.0,4.0,2.0,7.0,10.0,6.0,6.0,3.0,1.0,5.0,2.0,7.0,1.0,3.0,16.0,1.0,4.0,5.0,9.0,3.0,12.0,1.0,1.0,5.0,6.0,3.0,22.0,7.0,8.0,0.625,0.625,1.0,0.5,0.5,0.47058823529411764,0.5,0.5238095238095238,0.5833333333333334,0.5416666666666666,0.5833333333333334,0.19047619047619047,1.0,0.5714285714285714,1.0,0.75,0.3,1.0,1.0,0.6,87.93893129770993,15.75,17.0,15.607142857142858,15.964285714285714,0.19047619047619047,0.5,0.6666666666666666,0.42857142857142855,0.5555555555555556,0.625,0.6,0.19047619047619047,0.14285714285714285,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,1.0,0.3333333333333333,0.38095238095238093,0.3333333333333333,0.43903095238095236,0.43344166666666667,0.125,0.15,0.2692307692307692,9.147058823529411,25.9,0.2857142857142857,,,1.0,,,4.0,2.0,4.0,1.0,4.0,8.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.5,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.047619047619047616,,,,0.15384615384615385,3.0,5.0,5.0,,3.0,,1.0,1.0,1.0,,,1.0,2.0,2.0,,,,,0.5,0.2222222222222222,0.5,,1.0,1.0,1.0,0.5,0.6276,,1.0,,0.25,0.25,,,,,,,1.0,1.0,2.0,1.0,0.11764705882352941,0.25,,,,,,0.3333333333333333,,,,,,,,0.1111111111111111,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2023,2023,True
1628317-1628882-1628886-203406-204324,1611661320,"Karlie Samuelson, Lexie Brown, Jordin Canada, Layshia Clarendon, Dearica Hamby","Samuelson, Brown, Canada, Clarendon, Hamby",1628317-1628882-1628886-203406-204324,LAS,292.0,2,5.0,,9.0,10.0,,,19.0,2.0,2.0,,,1.0,1.0,,2.0,3.0,,3.0,3.0,2.0,3.0,3.0,15.0,15.0,,,,,2.0,4.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,,5.0,,2.0,1.0,3.0,,3.0,,,4.0,3.0,2.0,15.0,,,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.6666666666666666,1.0,,1.0,,1.0714285714285714,,0.5,1.0,1.0,,1.0,,,,1.0,93.69863013698631,15.88888888888889,14.9,15.88888888888889,14.9,0.3333333333333333,1.0,1.0,0.16666666666666666,1.0,1.0,,,0.5,0.6666666666666666,0.6666666666666666,0.5,,,,0.8333333333333334,0.6666666666666666,0.5089,,0.2857142857142857,0.5,,3.6666666666666665,25.0,,,,,,,,1.0,2.0,2.0,,2.0,4.0,,,,,,,,,,1.0,,1.0,1.0,,0.5,,,,,,,3.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2023,2023,True
1628317-1628882-1630115-203406-203823,1611661320,"Karlie Samuelson, Lexie Brown, Joyner Holmes, Layshia Clarendon, Chiney Ogwumike","Samuelson, Brown, Holmes, Clarendon, Ogwumike",1628317-1628882-1630115-203406-203823,LAS,126.0,1,2.0,6.0,5.0,4.0,5.0,1.0,9.0,3.0,3.0,3.0,3.0,,,,,,,3.0,3.0,,,2.0,8.0,2.0,3.0,3.0,,8.0,,6.0,,,,,,,,,,,1.0,1.0,2.0,1.0,3.0,,,1.0,2.0,1.0,6.0,8.0,5.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,1.0,102.85714285714285,8.2,21.25,7.8,21.25,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,,1.0,,0.57,0.57,0.25,0.25,1.0,1.7666666666666666,,1.0,1.0,1.0,,1.0,1.0,2.0,,1.0,,,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,0.25,1.0,1.0,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,0.4737,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1611661320,2023,2023,True
