EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,LostBallSteals,DefShortMidRangeReboundPct,LongMidRangeFrequency,Corner3Frequency,PenaltyCorner3Frequency,FtPoints,PenaltyFtPoints,SecondChanceOffPoss,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,OffRebounds,SecondChanceTurnovers,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,SecondChanceShotQualityAvg,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,SecondChanceArc3FGA,SecondChanceFG3A,PtsPutbacks,LongMidRangeAssists,SelfOReb,BadPassOutOfBoundsTurnovers,OffLongMidRangeReboundPct,SelfORebPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFtPoints,PtsUnassisted3s,Corner3Assists,AtRimAssists,FTOffRebounds,LostBallTurnovers,Travels,Loose Ball Fouls,Offensive Fouls,Transition Take Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingFoulsDrawn,BlockedAtRim,BlockedLongMidRange,RecoveredBlocks,3SecondViolations,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,AtRimPctBlocked,LongMidRangePctBlocked,OffFTReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,AtRimPctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3FGM,Charge Fouls,Offensive Fouls Drawn,PenaltyCorner3Accuracy,NonShootingPenaltyNonTakeFoulsDrawn,Loose Ball Fouls Drawn,SecondChanceArc3FGM,HeaveAttempts,StepOutOfBoundsTurnovers,BlockedCorner3,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,SecondChanceAtRimPctAssisted,Defensive 3 Seconds Violations,Charge Fouls Drawn,Arc3PctBlocked,team_id,year,season,team_vs
1628276-1628932-1631006-202252-203833,1611661319,"Kelsey Plum, A'ja Wilson, Kierstan Bell, Alysha Clark, Chelsea Gray","Plum, Wilson, Bell, Clark, Gray",1628276-1628932-1631006-202252-203833,LVA,265.0,3,4.0,-2.0,7.0,9,2.0,7.0,16,1.0,2.0,,,,,,2.0,,,2.0,5.0,,2.0,4.0,6.0,1.0,2.0,,,2.0,2.0,2.0,,2.0,,1.0,,1.0,,,2.0,2.0,3.0,5.0,7.0,1.0,1.0,1.0,1.0,1.0,,2.0,,1.0,1.0,,,,,,,4.0,2.0,2.0,0.5,0.5,,,,,0.4,0.5,0.2857142857142857,0.5,0.2857142857142857,0.5,0.2857142857142857,0.5,1.0,1.0,1.0,1.0,1.0,,86.94339622641509,19.571428571428573,14.222222222222221,19.428571428571427,14.222222222222221,0.2857142857142857,0.5,0.5,,,,,0.2857142857142857,,,,,,,,0.5714285714285714,,0.5057928571428572,0.3472,,,0.5,10.379999999999999,24.35,0.2857142857142857,3.0,,,,,0.42857142857142855,,,,,,,,,,1.0,1.0,,2.0,,,,,,,,,,,0.3333333333333333,0.5,0.4,,0.5,1.0,,,,,,1.0,,,,,1.0,1.0,0.5,0.2,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2023,2023,True
1628276-1628932-1631006-202252-204329,1611661319,"Kelsey Plum, A'ja Wilson, Kierstan Bell, Alysha Clark, Kiah Stokes","Plum, Wilson, Bell, Clark, Stokes",1628276-1628932-1631006-202252-204329,LVA,43.0,1,1.0,-3.0,1.0,1,,,2,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.97674418604652,21.0,22.0,21.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2023,2023,True
1628276-1628932-1631006-203833-204329,1611661319,"Kelsey Plum, A'ja Wilson, Kierstan Bell, Chelsea Gray, Kiah Stokes","Plum, Wilson, Bell, Gray, Stokes",1628276-1628932-1631006-203833-204329,LVA,431.0,2,7.0,-2.0,16.0,16,,,32,2.0,5.0,,,1.0,3.0,2.0,4.0,,,3.0,10.0,2.0,6.0,12.0,14.0,,,,,,2.0,4.0,3.0,4.0,2.0,1.0,1.0,2.0,1.0,,5.0,4.0,3.0,7.0,10.0,1.0,,3.0,2.0,,,3.0,,1.0,4.0,,,,1.0,1.0,1.0,8.0,,,0.3333333333333333,0.5,0.5,0.3333333333333333,,0.3333333333333333,0.3,,0.375,,0.375,,0.375,1.0,0.6,1.0,0.7777777777777778,1.0,1.0,1.0,106.91415313225058,12.6875,14.25,12.375,13.8125,0.3125,0.4,0.6666666666666666,0.1875,0.3333333333333333,0.5,,0.25,0.5,0.5,0.5,,,,,0.6875,0.5,0.539690625,,,,,6.45,24.066666666666666,,2.0,2.0,,1.0,,0.125,0.125,,,,3.0,2.0,3.0,4.0,3.0,1.0,2.0,,3.0,,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3,0.3333333333333333,,0.2857142857142857,0.25,0.2727272727272727,,,1.0,0.6266,,0.3333333333333333,2.0,3.0,,,,2.0,,,,0.5,,,,,1.0,0.6666666666666666,,,,,,,3.0,,1.0,,1.0,,,,,,,,,,,,,,0.4,,,0.3333333333333333,0.5,,0.5,,,,,,,,,,,,,,,,,,,1.0,0.16666666666666666,0.5,0.5,,,,1611661319,2023,2023,True
1628276-1628932-202252-202641-204297,1611661319,"Kelsey Plum, A'ja Wilson, Alysha Clark, Sydney Colson, Cayla George","Plum, Wilson, Clark, Colson, George",1628276-1628932-202252-202641-204297,LVA,152.0,1,3.0,-4.0,4.0,4,,,8,,1.0,,,,1.0,,2.0,,,,4.0,,2.0,,4.0,,,,,,,,,2.0,,,,,,,,2.0,,2.0,4.0,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,0.3333333333333333,,,1.0,0.6666666666666666,,1.0,,75.78947368421053,21.0,17.0,15.25,16.0,0.16666666666666666,,,0.16666666666666666,,,,0.3333333333333333,,,,,,,,0.5,,0.447825,,,,,12.55,26.1,,2.0,,,,,0.3333333333333333,,,,,1.0,,1.0,,,,2.0,,2.0,,,,,,,,,,,0.5,,0.3333333333333333,1.0,,,0.445325,,,,,,1.0,1.0,,,,,0.5,,,,,,,0.5,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2023,2023,True
1628276-1628932-202252-203833-204329,1611661319,"Kelsey Plum, A'ja Wilson, Alysha Clark, Chelsea Gray, Kiah Stokes","Plum, Wilson, Clark, Gray, Stokes",1628276-1628932-202252-203833-204329,LVA,458.0,4,8.0,-5.0,16.0,15,6.0,,31,,,,,2.0,6.0,,3.0,,2.0,3.0,9.0,1.0,6.0,12.0,17.0,1.0,3.0,,2.0,5.0,2.0,4.0,3.0,2.0,,1.0,1.0,2.0,,,5.0,3.0,3.0,6.0,9.0,1.0,,1.0,,2.0,,3.0,1.0,3.0,5.0,5.0,4.0,1.0,2.0,1.0,2.0,8.0,5.0,6.0,0.3333333333333333,0.5,1.0,0.16666666666666666,,0.2,0.3333333333333333,0.3333333333333333,0.3,0.2,0.35294117647058826,0.35714285714285715,0.4,0.3333333333333333,1.0,0.5,0.6666666666666666,,0.5,0.5,97.46724890829694,13.875,15.733333333333333,12.5625,15.066666666666666,,,,0.4,0.3333333333333333,0.3333333333333333,,0.2,,,,,,0.4,,0.4,,0.45394285714285715,0.3606875,0.0625,0.1,0.4166666666666667,9.622222222222222,28.516666666666666,0.375,3.0,3.0,,1.0,1.0,0.2,0.2,,3.0,3.0,4.0,2.0,2.0,4.0,,1.0,2.0,,3.0,1.0,,,,1.0,0.6666666666666666,0.6666666666666666,,,,0.3333333333333333,0.25,0.3,0.5,,1.0,0.4022,,0.3333333333333333,,,1.0,1.0,1.0,2.0,1.0,,1.0,,,0.3333333333333333,0.3333333333333333,1.0,,,0.3333333333333333,1.0,,,,,,1.0,,,1.0,,,1.0,,,,1.0,1.0,,2.0,,,,,,,,0.5,1.0,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,1.0,1.0,,1.0,,,,,,,,,1.0,,,1611661319,2023,2023,True
1628276-1629498-1631006-202252-204329,1611661319,"Kelsey Plum, Jackie Young, Kierstan Bell, Alysha Clark, Kiah Stokes","Plum, Young, Bell, Clark, Stokes",1628276-1629498-1631006-202252-204329,LVA,121.0,2,2.0,4.0,4.0,4,3.0,3.0,8,,,,,1.0,2.0,,,,,1.0,2.0,,,6.0,2.0,,1.0,,,4.0,,2.0,,,,,,,,,,1.0,,1.0,2.0,,,1.0,,,,1.0,1.0,,,2.0,4.0,,,,,4.0,4.0,3.0,,,,,,,0.5,,0.5,,0.75,0.6666666666666666,,1.0,,1.0,1.0,,1.0,,95.20661157024794,11.5,18.75,11.0,18.75,,,,1.0,0.5,0.5,,,,,,,,,,,,0.37045,0.3911,,,0.6666666666666666,5.25,,0.75,,,,,,,,,4.0,4.0,1.0,,,2.0,,,1.0,,1.0,,,,,,,1.0,,,,1.0,,1.0,1.0,,,,,0.3333333333333333,,,,,,,,1.0,,,1.0,,,,,,,,,,,2.0,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1611661319,2023,2023,True
1628276-1629498-202252-202641-204297,1611661319,"Kelsey Plum, Jackie Young, Alysha Clark, Sydney Colson, Cayla George","Plum, Young, Clark, Colson, George",1628276-1629498-202252-202641-204297,LVA,76.0,1,1.0,,3.0,2,3.0,,5,,1.0,,1.0,,1.0,,,,,,2.0,,,2.0,2.0,,2.0,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,2.0,,,,,2.0,2.0,3.0,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,94.73684210526316,13.0,18.5,11.666666666666666,18.5,0.5,,,0.5,,,,,,,,0.5,,,,0.5,,0.35165,0.35165,,,1.0,6.95,,1.0,,,,,,,,,2.0,2.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,0.4764,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1611661319,2023,2023,True
1628276-1629498-202252-203833-204329,1611661319,"Kelsey Plum, Jackie Young, Alysha Clark, Chelsea Gray, Kiah Stokes","Plum, Young, Clark, Gray, Stokes",1628276-1629498-202252-203833-204329,LVA,1432.0,7,24.0,-3.0,45.0,46,5.0,8.0,91,5.0,7.0,,1.0,3.0,15.0,3.0,10.0,,2.0,10.0,27.0,4.0,13.0,39.0,42.0,,4.0,,2.0,,8.0,12.0,12.0,9.0,3.0,4.0,4.0,8.0,3.0,1.0,20.0,6.0,9.0,16.0,24.0,7.0,6.0,7.0,6.0,2.0,1.0,9.0,,1.0,4.0,12.0,11.0,6.0,5.0,2.0,5.0,30.0,,5.0,0.4,0.5714285714285714,1.0,0.3076923076923077,,0.3333333333333333,0.37037037037037035,,0.4,,0.43333333333333335,,0.325,0.7777777777777778,0.75,0.75,0.75,1.0,0.8571428571428571,,91.50837988826815,15.644444444444444,15.826086956521738,14.822222222222223,15.23913043478261,0.175,0.7142857142857143,0.7142857142857143,0.375,0.2,0.21428571428571427,0.3333333333333333,0.25,0.3,0.3,1.0,0.16666666666666666,,0.3333333333333333,,0.5,0.3333333333333333,0.46031025641025647,0.42464,0.13333333333333333,0.1875,,7.655555555555555,26.446153846153848,0.1111111111111111,5.0,3.0,,1.0,0.6,0.125,0.075,,7.0,,7.0,4.0,5.0,9.0,1.0,1.0,6.0,1.0,8.0,1.0,,,,0.8,0.8,0.6428571428571429,0.037037037037037035,0.06666666666666667,1.0,0.375,0.125,0.2916666666666667,0.2727272727272727,0.16666666666666666,0.6666666666666666,0.481675,,0.23076923076923078,2.0,2.0,2.0,,,6.0,1.0,2.0,1.0,0.3333333333333333,0.08695652173913043,0.4,0.4,0.5,0.4,1.0,,1.0,,,,1.0,,1.0,2.0,1.0,1.0,,,,,1.0,,,3.0,,4.0,,1.0,,,,1.0,1.0,,0.8,0.4,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,2.0,,1.0,,,,,,,,,,,,1611661319,2023,2023,True
1628276-1629498-202252-204297-204329,1611661319,"Kelsey Plum, Jackie Young, Alysha Clark, Cayla George, Kiah Stokes","Plum, Young, Clark, George, Stokes",1628276-1629498-202252-204297-204329,LVA,83.0,1,1.0,1.0,2.0,1,,,3,1.0,1.0,,,1.0,2.0,,1.0,,,2.0,3.0,,1.0,4.0,3.0,,,,,,,4.0,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,1.0,,,,,,2.0,,,,,,,,,0.6666666666666666,,0.5,,0.5,,0.25,,,,,,,,52.04819277108434,24.0,35.0,15.5,35.0,0.25,1.0,1.0,0.5,0.5,0.5,,0.25,,,,,,,,0.5,,0.4523375,,,,,4.3,24.5,,,,,,,,,,,,1.0,1.0,2.0,2.0,,1.0,1.0,,2.0,,,,,0.5,0.5,0.5,,,,1.0,1.0,1.0,1.0,1.0,,0.3885,,0.5,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2023,2023,True
1628276-1631006-202252-203833-204329,1611661319,"Kelsey Plum, Kierstan Bell, Alysha Clark, Chelsea Gray, Kiah Stokes","Plum, Bell, Clark, Gray, Stokes",1628276-1631006-202252-203833-204329,LVA,369.0,5,6.0,5.0,12.0,12,1.0,2.0,24,2.0,2.0,,,3.0,6.0,1.0,4.0,,1.0,7.0,10.0,1.0,4.0,17.0,12.0,,,,1.0,,6.0,8.0,3.0,3.0,1.0,3.0,1.0,4.0,1.0,,9.0,2.0,3.0,5.0,7.0,2.0,,1.0,,,,1.0,,1.0,3.0,1.0,,,,,,11.0,,1.0,0.42857142857142855,0.42857142857142855,1.0,0.25,,0.3333333333333333,0.7,,0.6071428571428571,,0.6071428571428571,,0.2857142857142857,1.0,0.75,1.0,0.8333333333333334,1.0,1.0,1.0,93.65853658536585,14.5,16.25,12.833333333333334,15.666666666666666,0.14285714285714285,1.0,1.0,0.42857142857142855,0.5,0.6,,0.2857142857142857,0.25,0.25,1.0,,,1.0,,0.42857142857142855,0.3333333333333333,0.44136153846153847,0.5289,,,,7.709999999999999,29.275,0.08333333333333333,2.0,,,2.0,0.6666666666666666,0.14285714285714285,,,,,3.0,3.0,3.0,6.0,1.0,1.0,1.0,,2.0,,,,,1.0,1.0,1.0,0.1,0.16666666666666666,,0.3333333333333333,0.5,0.4,0.3333333333333333,0.5,,0.38685,,0.35294117647058826,1.0,1.0,2.0,,,,1.0,1.0,,,0.25,1.0,1.0,0.5,0.3333333333333333,1.0,,,,,,,,,2.0,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,1611661319,2023,2023,True
1628276-202252-202641-203833-204329,1611661319,"Kelsey Plum, Alysha Clark, Sydney Colson, Chelsea Gray, Kiah Stokes","Plum, Clark, Colson, Gray, Stokes",1628276-202252-202641-203833-204329,LVA,119.0,2,2.0,5.0,3.0,3,,,6,1.0,1.0,,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,7.0,2.0,,,,,,,2.0,3.0,1.0,1.0,,1.0,1.0,1.0,,3.0,2.0,,2.0,2.0,,,,,,,,,,1.0,1.0,2.0,1.0,,,,7.0,,,,,1.0,1.0,,1.0,1.0,,1.25,,1.1666666666666667,,0.5,,,0.6666666666666666,0.6666666666666666,,0.5,1.0,72.60504201680672,8.666666666666666,31.0,8.666666666666666,28.666666666666668,0.5,1.0,1.0,,,,,0.5,1.0,1.0,1.0,,,,,1.0,1.0,0.566125,,0.3333333333333333,0.5,,2.6,24.3,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2023,2023,True
1628276-202252-203833-204297-204329,1611661319,"Kelsey Plum, Alysha Clark, Chelsea Gray, Cayla George, Kiah Stokes","Plum, Clark, Gray, George, Stokes",1628276-202252-203833-204297-204329,LVA,100.0,1,2.0,,3.0,3,3.0,3.0,6,,,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,2.0,2.0,1.0,1.0,,1.0,2.0,2.0,,,1.0,,1.0,,1.0,,1.0,2.0,,1.0,1.0,1.0,,,,,,,,,,,1.0,3.0,,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,,,,,1.0,1.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.5,,1.0,,0.5,,,,86.39999999999999,10.333333333333334,23.0,10.333333333333334,18.0,,,,0.5,1.0,1.0,1.0,0.5,,,,,,0.5,,0.5,,0.424625,0.424625,0.3333333333333333,,1.0,4.9,28.6,1.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2023,2023,True
1628932-1629498-1631006-202252-203833,1611661319,"A'ja Wilson, Jackie Young, Kierstan Bell, Alysha Clark, Chelsea Gray","Wilson, Young, Bell, Clark, Gray",1628932-1629498-1631006-202252-203833,LVA,89.0,1,1.0,,2.0,3,1.0,3.0,5,,,,,,,,1.0,,1.0,,,,1.0,2.0,2.0,,,,1.0,,,,,1.0,,,,,,,,1.0,,1.0,1.0,,,,,,,,,1.0,2.0,1.0,2.0,1.0,,,,2.0,,1.0,,,,,,,,,,,0.5,,1.0,,,0.5,0.3333333333333333,,1.0,,80.89887640449437,13.0,21.0,13.0,19.666666666666668,,,,,,,,1.0,,,,,,1.0,,1.0,,0.3603,0.3603,0.5,1.0,,,28.9,0.5,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2023,2023,True
1628932-1629498-202252-202641-203833,1611661319,"A'ja Wilson, Jackie Young, Alysha Clark, Sydney Colson, Chelsea Gray","Wilson, Young, Clark, Colson, Gray",1628932-1629498-202252-202641-203833,LVA,6.0,1,,-2.0,,1,,,1,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.0,,6.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2023,2023,True
1628932-1629498-202252-203833-204329,1611661319,"A'ja Wilson, Jackie Young, Alysha Clark, Chelsea Gray, Kiah Stokes","Wilson, Young, Clark, Gray, Stokes",1628932-1629498-202252-203833-204329,LVA,594.0,4,10.0,15.0,22.0,19,13.0,6.0,41,3.0,4.0,2.0,3.0,4.0,9.0,2.0,5.0,1.0,4.0,7.0,15.0,3.0,9.0,25.0,10.0,2.0,5.0,1.0,7.0,7.0,8.0,6.0,9.0,5.0,2.0,4.0,3.0,7.0,2.0,2.0,17.0,2.0,4.0,6.0,11.0,4.0,,,,2.0,,2.0,2.0,2.0,5.0,4.0,4.0,1.0,2.0,1.0,2.0,22.0,7.0,13.0,0.5714285714285714,0.5714285714285714,1.0,0.3333333333333333,0.14285714285714285,0.3333333333333333,0.4666666666666667,0.4,0.4791666666666667,0.2916666666666667,0.46153846153846156,0.2916666666666667,0.375,,1.0,1.0,1.0,1.0,1.0,,99.39393939393939,14.454545454545455,14.526315789473685,12.863636363636363,14.526315789473685,0.16666666666666666,0.75,1.0,0.375,0.4444444444444444,0.5,0.5,0.20833333333333334,0.4,0.5,1.0,0.25,0.6666666666666666,0.3333333333333333,0.25,0.5416666666666666,0.4,0.4532125,0.47793749999999996,0.04,0.0625,0.28,7.12,24.299999999999997,0.5909090909090909,2.0,4.0,3.0,4.0,1.0,0.08333333333333333,0.16666666666666666,0.25,2.0,,3.0,1.0,3.0,3.0,2.0,,4.0,,5.0,1.0,,,,0.3333333333333333,0.25,0.3,0.13333333333333333,0.1111111111111111,,0.5,,0.3333333333333333,0.6,,1.0,0.35145,,0.12,,,,,1.0,,,2.0,1.0,0.5,0.2222222222222222,,,,,,,1.0,,1.0,,1.0,,1.0,2.0,1.0,,,,,1.0,,1.0,1.0,1.0,,2.0,,,,0.25,,1.0,,,1.0,0.6666666666666666,0.25,0.25,1.0,0.25,,,,,,,,,,,,,,,1.0,0.1111111111111111,,,1.0,1.0,0.2,1611661319,2023,2023,True
1629498-1631006-202252-202641-204329,1611661319,"Jackie Young, Kierstan Bell, Alysha Clark, Sydney Colson, Kiah Stokes","Young, Bell, Clark, Colson, Stokes",1629498-1631006-202252-202641-204329,LVA,52.0,1,1.0,3.0,2.0,1,,,3,,,,,,2.0,,,,,,2.0,1.0,1.0,3.0,,,,,,,,,3.0,,,,1.0,1.0,,,3.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,3.0,,,,,1.0,1.0,,1.0,,,0.5,,0.5,,0.3333333333333333,,1.0,,1.0,1.0,,,83.07692307692308,11.5,29.0,11.0,29.0,,,,0.6666666666666666,,,,,,,,,,,,0.3333333333333333,,0.3455166666666667,,,,,4.45,23.4,,,1.0,,,,,0.3333333333333333,,,,1.0,,1.0,,1.0,,1.0,,1.0,,,,,,,,0.5,0.5,,0.5,,0.5,0.5,,,0.2391,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1611661319,2023,2023,True
1629498-1631006-202252-203833-204329,1611661319,"Jackie Young, Kierstan Bell, Alysha Clark, Chelsea Gray, Kiah Stokes","Young, Bell, Clark, Gray, Stokes",1629498-1631006-202252-203833-204329,LVA,214.0,1,4.0,-9.0,6.0,7,,,13,,,,,1.0,2.0,,3.0,,,1.0,2.0,,3.0,2.0,11.0,,,,,,,2.0,,3.0,,,,,,,,,2.0,2.0,3.0,,,1.0,1.0,1.0,,2.0,,2.0,2.0,,,,,,,,,,,,,,,,0.5,,0.2,,0.2,,0.6,0.5,0.6666666666666666,,0.6666666666666666,1.0,,,87.47663551401868,19.333333333333332,14.0,19.166666666666668,12.857142857142858,,,,0.4,0.5,0.5,,0.6,,,,,,,,0.6,,0.45384,,,,,9.3,24.633333333333336,,,,,,,,,,,,1.0,1.0,1.0,2.0,,1.0,,,1.0,,,,,1.0,1.0,1.0,,,,,0.3333333333333333,0.25,,0.3333333333333333,1.0,,,1.0,,,,,,2.0,,1.0,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2023,2023,True
1629498-202252-202641-203833-204329,1611661319,"Jackie Young, Alysha Clark, Sydney Colson, Chelsea Gray, Kiah Stokes","Young, Clark, Colson, Gray, Stokes",1629498-202252-202641-203833-204329,LVA,129.0,1,2.0,-2.0,5.0,3,3.0,2.0,8,,,,,,1.0,,2.0,,1.0,,4.0,,2.0,,2.0,,2.0,,1.0,,,,,2.0,,,,,,,,,,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,0.3333333333333333,,,,,,,,89.30232558139535,16.2,16.0,15.2,16.0,,,,0.16666666666666666,,,,0.3333333333333333,,,,,,0.3333333333333333,,0.3333333333333333,,0.40615833333333334,0.40840000000000004,,,,14.225,26.0,0.6,3.0,,,,,0.5,,,,,1.0,,1.0,,,1.0,,,1.0,,,,,,,,,,,,1.0,0.2,,1.0,,0.3346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2023,2023,True
