EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,ShootingFouls,Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,DefFTReboundPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,TwoPtShootingFoulsDrawn,SecondChanceFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Corner3FGA,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,Loose Ball Fouls,2pt And 1 Free Throw Trips,LiveBallTurnoverPct,DefAtRimReboundPct,Corner3Frequency,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,PtsUnassisted3s,PtsPutbacks,Corner3Assists,AtRimAssists,SelfOReb,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Transition Take Fouls Drawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,3SecondViolations,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,AtRimPctBlocked,LongMidRangePctBlocked,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,ThreePtShootingFoulsDrawnPct,HeaveAttempts,SecondChanceCorner3FGA,StepOutOfBoundsTurnovers,SecondChanceCorner3Frequency,FTOffRebounds,OffFTReboundPct,Transition Take Fouls,SecondChanceCorner3FGM,Fg3aBlocked,Charge Fouls Drawn,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,Defensive 3 Seconds Violations,BlockedCorner3,SecondChanceCorner3PctAssisted,Clear Path Fouls,team_id,year,season,team_vs
1628269-1628277-1631044-1641650-1641656,1611661330,"Nia Coffey, Allisha Gray, Naz Hillmon, Haley Jones, Laeticia Amihere","Coffey, Gray, Hillmon, Jones, Amihere",1628269-1628277-1631044-1641650-1641656,ATL,167.0,1,3.0,7.0,6.0,6.0,6.0,6.0,12.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,2.0,11.0,4.0,3.0,4.0,1.0,1.0,2.0,11.0,4.0,2.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,7.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,11.0,11.0,6.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,0.75,0.75,0.9,0.9,0.9166666666666666,0.9166666666666666,0.2,1.0,1.0,1.0,1.0,103.47305389221557,1.0,14.666666666666666,13.166666666666666,14.666666666666666,13.166666666666666,0.6,0.6666666666666666,0.6666666666666666,0.5,0.2,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.2,1.0,0.2,1.0,0.38441000000000003,0.38441000000000003,1.0,7.9,24.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2023,2023,True
1628269-1628277-1628881-1641650-204323,1611661330,"Nia Coffey, Allisha Gray, Monique Billings, Haley Jones, Cheyenne Parker","Coffey, Gray, Billings, Jones, Parker",1628269-1628277-1628881-1641650-204323,ATL,210.0,2,4.0,-4.0,6.0,7.0,2.0,,13.0,,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,7.0,11.0,,2.0,1.0,2.0,,3.0,,2.0,3.0,2.0,1.0,,1.0,1.0,1.0,,,3.0,1.0,,2.0,4.0,,,2.0,2.0,1.0,2.0,,,,,,4.0,3.0,2.0,,,,1.0,0.5,0.5,0.5,0.25,,0.4166666666666667,0.375,0.5,0.375,0.3333333333333333,,0.5,0.6666666666666666,1.0,89.14285714285714,,15.833333333333334,16.428571428571427,14.5,16.142857142857142,0.3333333333333333,,,,0.16666666666666666,1.0,1.0,,0.3333333333333333,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.44437499999999996,0.4436375,0.42857142857142855,8.625,26.05,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.5,1.5,0.25,0.5,0.3333333333333333,1.0,1.0,0.5,0.5,1.0,1.0,0.16666666666666666,1.0,1.0,1.0,0.14285714285714285,0.2,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2023,2023,True
1628277-1628881-1631009-1641656-202658,1611661330,"Allisha Gray, Monique Billings, Rhyne Howard, Laeticia Amihere, Danielle Robinson","Gray, Billings, Howard, Amihere, Robinson",1628277-1628881-1631009-1641656-202658,ATL,252.0,3,4.0,3.0,8.0,9.0,,3.0,17.0,2.0,3.0,1.0,1.0,1.0,2.0,,,3.0,4.0,1.0,3.0,1.0,10.0,7.0,,,,,,,4.0,2.0,3.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,7.0,3.0,1.0,4.0,4.0,2.0,,3.0,4.0,1.0,1.0,,,,,,10.0,,,,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,,0.3333333333333333,0.75,,0.6428571428571429,,0.7142857142857143,,0.42857142857142855,1.0,0.75,0.6,0.6666666666666666,97.14285714285714,,12.875,16.555555555555557,12.875,14.444444444444445,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.5,0.14285714285714285,1.0,1.0,1.0,0.2857142857142857,0.5,0.5,1.0,,,0.42857142857142855,0.5,0.5225785714285714,,,7.875,25.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.14285714285714285,0.25,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2023,2023,True
1628269-1628277-1631009-202658-204323,1611661330,"Nia Coffey, Allisha Gray, Rhyne Howard, Danielle Robinson, Cheyenne Parker","Coffey, Gray, Howard, Robinson, Parker",1628269-1628277-1631009-202658-204323,ATL,11482.0,20,191.0,-13.0,378.0,391.0,32.0,37.0,769.0,33.0,94.0,18.0,53.0,18.0,70.0,1.0,3.0,116.0,249.0,31.0,97.0,59.0,384.0,397.0,9.0,20.0,2.0,6.0,7.0,31.0,138.0,94.0,78.0,70.0,18.0,69.0,26.0,95.0,15.0,21.0,11.0,216.0,92.0,12.0,144.0,198.0,37.0,9.0,38.0,74.0,86.0,76.0,3.0,18.0,9.0,20.0,14.0,339.0,31.0,32.0,2.0,0.5948275862068966,0.6509433962264151,0.8387096774193549,0.31958762886597936,0.3333333333333333,0.31958762886597936,0.46586345381526106,0.45,0.46965317919075145,0.46153846153846156,0.5039787798408488,0.5172413793103449,0.28034682080924855,0.9230769230769231,0.773109243697479,0.7674418604651163,0.82,96.44312837484759,0.7,15.65079365079365,14.235294117647058,14.93915343915344,13.734015345268542,0.27167630057803466,0.35106382978723405,0.39759036144578314,0.6363636363636364,0.1531791907514451,0.33962264150943394,0.34615384615384615,0.6111111111111112,0.2023121387283237,0.2571428571428571,0.2571428571428571,0.8333333333333334,0.11538461538461539,0.3333333333333333,0.5751445086705202,0.2571428571428571,0.5020674855491329,0.48952307692307695,0.08072916666666667,7.77710843373494,24.256701030927836,0.08465608465608465,44.0,102.0,,7.0,,7.0,45.0,27.0,14.0,40.0,40.0,54.0,36.0,,0.4186046511627907,0.4583333333333333,0.10843373493975904,0.11702127659574468,0.30303030303030304,0.7547169811320755,0.2153846153846154,0.27411167512690354,0.18032786885245902,0.21568627450980393,0.8421052631578947,0.2947976878612717,0.16279069767441862,,,0.10160427807486631,0.13043478260869565,0.1171875,27.0,28.0,36.0,20.0,58.0,5.0,9.0,0.6206896551724138,0.6666666666666666,0.07803468208092486,65.0,10.0,15.0,5.0,7.0,13.0,1.0,3.0,18.0,36.0,9.0,15.0,20.0,11.0,37.0,5.0,7.0,22.0,2.0,16.0,3.0,3.0,5.0,1.0,6.0,8.0,5.0,1.0,1.0,4.0,2.0,2.0,2.0,8.0,1.0,1.0,3.0,0.5,0.14705882352941177,0.018867924528301886,0.4864864864864865,0.3235294117647059,0.21428571428571427,0.8518518518518519,0.7058823529411765,0.029411764705882353,0.6372549019607843,0.7471264367816092,0.5692307692307692,0.48148148148148145,0.48148148148148145,0.8461538461538461,0.3488372093023256,0.6666666666666666,0.2,0.2692307692307692,0.7142857142857143,0.11538461538461539,0.3333333333333333,0.4932287878787879,0.02040816326530612,,,,,,,,,,,,,,,,,,,1611661330,2023,2023,True
1629476-1631044-1641650-1641656-202658,1611661330,"Asia (AD) Durr, Naz Hillmon, Haley Jones, Laeticia Amihere, Danielle Robinson","(AD) Durr, Hillmon, Jones, Amihere, Robinson",1629476-1631044-1641650-1641656-202658,ATL,28.0,1,,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,102.85714285714286,,5.0,23.0,5.0,23.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2023,2023,True
1628881-1629476-1631009-1631044-202658,1611661330,"Monique Billings, Asia (AD) Durr, Rhyne Howard, Naz Hillmon, Danielle Robinson","Billings, (AD) Durr, Howard, Hillmon, Robinson",1628881-1629476-1631009-1631044-202658,ATL,438.0,4,7.0,-10.0,17.0,18.0,8.0,15.0,35.0,,,,2.0,1.0,3.0,1.0,1.0,1.0,9.0,1.0,4.0,8.0,13.0,23.0,1.0,4.0,1.0,2.0,5.0,10.0,,2.0,3.0,3.0,1.0,,1.0,1.0,1.0,,,3.0,5.0,,7.0,12.0,1.0,1.0,4.0,5.0,5.0,10.0,2.0,1.0,1.0,1.0,,11.0,10.0,8.0,2.0,,,1.0,0.25,0.5,0.25,0.1111111111111111,0.25,0.19230769230769232,0.4166666666666667,0.3611111111111111,0.5555555555555556,0.3076923076923077,,0.625,0.6363636363636364,0.8333333333333334,115.06849315068493,,13.823529411764707,11.277777777777779,12.411764705882353,11.0,,,,,0.15384615384615385,,,,0.23076923076923078,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,1.0,0.8461538461538461,0.3333333333333333,0.5712884615384616,0.6095166666666666,0.7692307692307693,6.033333333333333,24.85,0.47058823529411764,4.0,7.0,,1.0,,1.0,2.0,1.0,2.0,3.0,2.0,5.0,3.0,,0.25,0.25,0.1111111111111111,,0.375,0.6666666666666666,0.6666666666666666,0.45454545454545453,,0.5,1.0,0.5384615384615384,0.25,,,0.1875,0.25,0.15384615384615385,1.0,,3.0,1.0,4.0,,,0.75,,0.07692307692307693,1.0,1.0,3.0,1.0,4.0,,,1.0,1.0,3.0,,,2.0,,,,,1.0,,2.0,,1.0,1.0,,1.0,,,,,,,,,,,,,0.3333333333333333,0.14285714285714285,,0.3333333333333333,0.5,1.0,,0.5,,0.14285714285714285,0.16666666666666666,,,,,0.75,0.3333333333333333,,0.6666666666666666,0.25,0.16666666666666666,,0.49008333333333337,,,,,,,,,,,,,,,,,,,,1611661330,2023,2023,True
1629476-1631009-1641650-1641656-204323,1611661330,"Asia (AD) Durr, Rhyne Howard, Haley Jones, Laeticia Amihere, Cheyenne Parker","(AD) Durr, Howard, Jones, Amihere, Parker",1629476-1631009-1641650-1641656-204323,ATL,54.0,1,1.0,2.0,3.0,2.0,,,5.0,,,,,,1.0,,,1.0,1.0,,1.0,2.0,4.0,2.0,,,,,,,2.0,,,1.0,,1.0,,1.0,,,,2.0,1.0,,1.0,1.0,,,,,1.0,2.0,,,,,,4.0,,,,1.0,1.0,,,,,1.0,,0.5,,0.6666666666666666,,0.5,,1.0,1.0,1.0,133.33333333333334,,9.0,13.5,9.0,13.5,,,,,,,,,0.5,,,,,,1.0,,0.528075,,,2.5,26.3,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,0.5,,,,0.3333333333333333,0.5,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2023,2023,True
1630462-1631044-1641650-202658-204323,1611661330,"Aari McDonald, Naz Hillmon, Haley Jones, Danielle Robinson, Cheyenne Parker","McDonald, Hillmon, Jones, Robinson, Parker",1630462-1631044-1641650-202658-204323,ATL,250.0,2,4.0,-4.0,8.0,9.0,,2.0,17.0,,1.0,2.0,4.0,,,,,2.0,6.0,,,,4.0,8.0,,,,,,,2.0,2.0,,,,1.0,,1.0,,,1.0,2.0,2.0,,2.0,2.0,3.0,2.0,,1.0,,,,1.0,1.0,1.0,,4.0,,,,0.5,0.5,,,,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,,,0.6666666666666666,0.6666666666666666,0.5,97.91999999999999,,15.5,14.0,15.5,13.88888888888889,0.16666666666666666,,,,0.6666666666666666,0.5,0.5,0.5,,,,,,,0.16666666666666666,,0.4402333333333333,,,13.9,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.16666666666666666,,,,,,,,1.0,2.0,2.0,3.0,,,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2023,2023,True
1628277-1628881-1631009-1641650-1641656,1611661330,"Allisha Gray, Monique Billings, Rhyne Howard, Haley Jones, Laeticia Amihere","Gray, Billings, Howard, Jones, Amihere",1628277-1628881-1631009-1641650-1641656,ATL,249.0,2,4.0,2.0,10.0,9.0,4.0,4.0,19.0,1.0,2.0,1.0,2.0,,1.0,,1.0,3.0,5.0,,2.0,4.0,10.0,8.0,2.0,2.0,,1.0,2.0,6.0,6.0,,,,,3.0,,3.0,,1.0,1.0,6.0,3.0,1.0,5.0,5.0,,,3.0,3.0,2.0,4.0,,,,,,10.0,6.0,4.0,,1.0,1.0,,,,,0.6,1.0,0.42857142857142855,0.6666666666666666,0.5555555555555556,0.75,0.2857142857142857,1.0,0.75,0.8,1.0,109.87951807228914,,12.5,13.777777777777779,12.5,13.666666666666666,0.2857142857142857,0.5,0.5,1.0,0.2857142857142857,0.5,0.5,1.0,0.14285714285714285,,,,0.3333333333333333,,0.42857142857142855,,0.4835333333333333,0.40955,0.6,10.0,39.95,0.4,,1.0,,,,,,,,,1.0,,2.0,,,,,,,1.0,,,,,,0.14285714285714285,,,,0.2222222222222222,0.2857142857142857,,1.0,,2.0,1.0,2.0,,,1.0,0.5,0.14285714285714285,1.0,,,,,,,,,,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1611661330,2023,2023,True
1631009-1631044-1641650-1641656-202658,1611661330,"Rhyne Howard, Naz Hillmon, Haley Jones, Laeticia Amihere, Danielle Robinson","Howard, Hillmon, Jones, Amihere, Robinson",1631009-1631044-1641650-1641656-202658,ATL,21.0,1,,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,137.14285714285714,,16.0,5.0,16.0,5.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2023,2023,True
