EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,2pt And 1 Free Throw Trips,FTDefRebounds,Travels,Loose Ball Fouls,DefFTReboundPct,LostBallOutOfBoundsTurnovers,SecondChanceCorner3FGA,PenaltyCorner3FGA,BlockingFouls,Loose Ball Fouls Drawn,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3FGM,HeaveAttempts,FTOffRebounds,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,OffFTReboundPct,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,StepOutOfBoundsTurnovers,BlockedLongMidRange,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Charge Fouls,3SecondViolations,Clear Path Fouls,Corner3PctBlocked,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
100723-100915-200671-202257-203024,1611661324,"Asjha Jones, Lindsay Whalen, Seimone Augustus, Monica Wright, Damiris Dantas","Jones, Whalen, Augustus, Wright, Dantas",100723-100915-200671-202257-203024,MIN,33.0,1,1.0,1.0,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,2.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,87.27272727272727,,11.0,22.0,11.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2015,2015,True
100723-100944-200671-202257-202632,1611661324,"Asjha Jones, Rebekkah Brunson, Seimone Augustus, Monica Wright, Maya Moore","Jones, Brunson, Augustus, Wright, Moore",100723-100944-200671-202257-202632,MIN,217.0,2,4.0,7.0,7.0,6.0,,,,13.0,,,,,,,1.0,2.0,,,,,1.0,3.0,,,,1.0,2.0,1.0,3.0,3.0,8.0,1.0,,,,,,,,,,,,2.0,,3.0,,,3.0,1.0,1.0,,1.0,1.0,2.0,1.0,,,1.0,,5.0,,,1.0,3.0,4.0,,4.0,,,,,,,,1.0,,1.0,,,1.0,1.0,,2.0,,,,3.0,,2.0,,,,,,,,,,8.0,,,,,1.0,1.0,1.0,0.3333333333333333,,0.3333333333333333,0.5,,,0.5,,,0.6666666666666666,,,0.6,,0.5,,0.5,,,0.42857142857142855,,0.5,,0.4444444444444444,,,,,,,,,0.6,0.5,,,86.26728110599078,,17.142857142857142,16.166666666666668,17.142857142857142,12.166666666666666,,,,,0.4,0.5,1.0,1.0,,,,,,,,,0.6,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,0.6,0.3333333333333333,0.47551,,,0.3333333333333333,0.6666666666666666,,,5.2,23.566666666666666,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2015,2015,True
100723-201480-202632-203016-203813,1611661324,"Asjha Jones, Sylvia Fowles, Maya Moore, Devereaux Peters, Anna Cruz","Jones, Fowles, Moore, Peters, Cruz",100723-201480-202632-203016-203813,MIN,490.0,2,8.0,-3.0,13.0,12.0,,,2.0,25.0,1.0,2.0,1.0,1.0,,,,2.0,1.0,4.0,,2.0,2.0,4.0,,,,2.0,8.0,2.0,6.0,,10.0,13.0,1.0,1.0,,,2.0,,,,,,,2.0,2.0,6.0,,2.0,4.0,2.0,1.0,,1.0,2.0,3.0,2.0,,,,1.0,8.0,1.0,1.0,,5.0,5.0,2.0,7.0,,,,,,,,1.0,,1.0,1.0,,2.0,4.0,1.0,1.0,,,,,,,,3.0,,,2.0,1.0,3.0,1.0,,8.0,,,,,0.5,1.0,1.0,0.3333333333333333,,0.3333333333333333,0.25,1.0,,0.35714285714285715,1.0,,0.35714285714285715,1.0,,0.42857142857142855,,0.125,0.5,,,,0.625,0.16666666666666666,,0.25,0.5555555555555556,0.2,1.0,,,0.5,,0.5,0.5,1.0,,,,73.46938775510205,0.3333333333333333,20.46153846153846,18.666666666666668,20.076923076923077,14.583333333333334,0.14285714285714285,0.5,1.0,,0.14285714285714285,,,,0.2857142857142857,0.25,0.25,1.0,0.14285714285714285,,,,0.2857142857142857,0.5,0.5,1.0,1.0,1.0,,,,,,,0.5714285714285714,0.5,0.4502428571428571,,,,,0.2,,10.675,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2015,2015,True
100915-100944-200671-202632-203024,1611661324,"Lindsay Whalen, Rebekkah Brunson, Seimone Augustus, Maya Moore, Damiris Dantas","Whalen, Brunson, Augustus, Moore, Dantas",100915-100944-200671-202632-203024,MIN,3800.0,11,63.0,16.0,124.0,125.0,17.0,19.0,15.0,249.0,33.0,41.0,2.0,3.0,4.0,4.0,6.0,9.0,9.0,25.0,,5.0,10.0,23.0,3.0,,1.0,48.0,75.0,10.0,28.0,23.0,149.0,133.0,6.0,8.0,3.0,1.0,19.0,5.0,6.0,,1.0,12.0,22.0,52.0,44.0,21.0,9.0,2.0,23.0,10.0,4.0,,26.0,7.0,33.0,7.0,,18.0,2.0,6.0,73.0,1.0,10.0,14.0,28.0,42.0,11.0,53.0,2.0,11.0,5.0,6.0,9.0,3.0,8.0,10.0,1.0,19.0,2.0,2.0,11.0,28.0,2.0,36.0,2.0,4.0,1.0,29.0,1.0,11.0,5.0,4.0,1.0,1.0,1.0,2.0,5.0,4.0,,130.0,19.0,15.0,,1.0,0.5416666666666666,0.5531914893617021,0.7,0.35714285714285715,,0.35714285714285715,0.64,0.75,0.8333333333333334,0.6116504854368932,0.8181818181818182,0.7142857142857143,0.6434782608695652,0.7916666666666666,0.7857142857142857,0.27184466019417475,,0.05333333333333334,0.04878048780487805,,,0.47368421052631576,0.6666666666666666,0.38461538461538464,0.875,0.05555555555555555,0.7241379310344828,0.25,0.625,0.3333333333333333,0.26666666666666666,,0.2,0.6666666666666666,0.6923076923076923,0.65,0.9166666666666666,0.75,0.05,94.3578947368421,0.8,15.03225806451613,15.488,14.161290322580646,13.984,0.39805825242718446,0.8048780487804879,0.8461538461538461,0.5454545454545454,0.08737864077669903,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.24271844660194175,0.36,0.391304347826087,0.6666666666666666,0.04854368932038835,,,,0.22330097087378642,0.43478260869565216,0.43478260869565216,0.7,0.2727272727272727,0.6666666666666666,,0.2727272727272727,0.5714285714285714,1.0,0.14285714285714285,,0.6699029126213593,0.43478260869565216,0.501328640776699,0.4799375,0.5199357142857143,0.1,0.13414634146341464,0.12751677852348994,0.1476510067114094,7.897333333333333,23.314285714285713,0.13709677419354838,4.0,,,2.0,,,,,,1.0,,,2.0,2.0,0.6666666666666666,0.6666666666666666,0.5,,,,,0.08,,,,,1.0,1.0,,,1.0,,,,,1611661324,2015,2015,True
100915-100944-200671-203024-204362,1611661324,"Lindsay Whalen, Rebekkah Brunson, Seimone Augustus, Damiris Dantas, Jennifer O'Neill","Whalen, Brunson, Augustus, Dantas, O'Neill",100915-100944-200671-203024-204362,MIN,311.0,2,5.0,-1.0,13.0,12.0,3.0,7.0,,25.0,,2.0,,,,,,,,2.0,,,3.0,6.0,,1.0,1.0,,4.0,3.0,6.0,3.0,12.0,13.0,,,,,,,,1.0,1.0,1.0,4.0,,,6.0,3.0,,6.0,3.0,,,,2.0,2.0,2.0,,,,,6.0,,,1.0,2.0,3.0,,3.0,,2.0,1.0,1.0,,,,1.0,,1.0,,1.0,1.0,4.0,,4.0,,1.0,,4.0,,2.0,,,,,,,,,,12.0,4.0,3.0,1.0,,,,0.6666666666666666,0.5,1.0,0.5,,,,0.45,,1.5,0.5,,1.0,0.6,,,,,,,0.6666666666666666,,1.0,,0.75,,,,,,,1.0,1.0,,,1.0,,115.7556270096463,,11.0,14.0,11.0,13.916666666666666,0.2,,,,,,,,0.2,,,,,,,,0.6,0.5,0.5,0.6666666666666666,,,,,,,1.0,1.0,0.8,0.5,0.50535,,0.50655,0.16666666666666666,0.3333333333333333,,0.3333333333333333,9.4,24.066666666666666,0.23076923076923078,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1611661324,2015,2015,True
100915-100944-201480-201904-203016,1611661324,"Lindsay Whalen, Rebekkah Brunson, Sylvia Fowles, Renee Montgomery, Devereaux Peters","Whalen, Brunson, Fowles, Montgomery, Peters",100915-100944-201480-201904-203016,MIN,69.0,1,1.0,-4.0,2.0,2.0,,,,4.0,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,83.47826086956522,,15.0,19.5,15.0,19.5,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.2272,,,,,,,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2015,2015,True
100915-100944-201480-202632-203813,1611661324,"Lindsay Whalen, Rebekkah Brunson, Sylvia Fowles, Maya Moore, Anna Cruz","Whalen, Brunson, Fowles, Moore, Cruz",100915-100944-201480-202632-203813,MIN,7474.0,12,125.0,-5.0,229.0,226.0,11.0,30.0,19.0,455.0,41.0,67.0,2.0,4.0,1.0,3.0,8.0,26.0,33.0,62.0,4.0,10.0,7.0,29.0,2.0,,1.0,82.0,155.0,11.0,39.0,32.0,229.0,234.0,7.0,10.0,3.0,7.0,27.0,2.0,6.0,1.0,2.0,4.0,11.0,104.0,60.0,30.0,3.0,4.0,29.0,7.0,9.0,,52.0,10.0,62.0,6.0,4.0,24.0,6.0,22.0,134.0,8.0,13.0,10.0,68.0,82.0,21.0,103.0,3.0,20.0,10.0,10.0,25.0,7.0,19.0,19.0,6.0,44.0,2.0,1.0,17.0,47.0,3.0,38.0,,4.0,1.0,39.0,4.0,19.0,1.0,16.0,1.0,1.0,9.0,6.0,17.0,11.0,,202.0,11.0,11.0,,1.0,0.6341463414634146,0.65,0.9090909090909091,0.28205128205128205,0.5,0.28205128205128205,0.5290322580645161,0.7,0.3333333333333333,0.5077319587628866,0.7692307692307693,0.4375,0.5382775119617225,0.75,0.5,0.20103092783505155,,0.05806451612903226,0.1044776119402985,0.07692307692307693,,0.5681818181818182,0.7391304347826086,0.18055555555555555,0.5555555555555556,0.2962962962962963,0.7090909090909091,0.21212121212121213,0.16,0.2222222222222222,0.1724137931034483,0.2857142857142857,0.3333333333333333,0.7037037037037037,0.7,0.8,0.625,,0.03296703296703297,87.66390152528767,0.6470588235294118,16.292576419213972,16.561946902654867,15.532751091703057,15.778761061946902,0.34536082474226804,0.6119402985074627,0.6833333333333333,0.5853658536585366,0.13402061855670103,0.3076923076923077,0.3333333333333333,0.75,0.31958762886597936,0.532258064516129,0.532258064516129,0.6666666666666666,0.05154639175257732,0.4,0.4,1.0,0.14948453608247422,0.2413793103448276,0.2413793103448276,0.8571428571428571,0.3076923076923077,0.5,,0.15384615384615385,0.375,0.3333333333333333,0.125,,0.5463917525773195,0.2413793103448276,0.4817660621761658,0.45347,0.4615714285714286,0.09134615384615384,0.11242603550295859,0.11790393013100436,0.048034934497816595,9.029677419354838,23.812820512820515,0.048034934497816595,5.0,4.0,6.0,2.0,0.5,,1.0,1.0,1.0,1.0,0.07692307692307693,0.125,1.0,2.0,0.6666666666666666,0.5,,1.0,,,,,,1.0,,1.0,,1.0,1.0,1.0,,1.0,,,,1611661324,2015,2015,True
100915-100944-201480-203016-203834,1611661324,"Lindsay Whalen, Rebekkah Brunson, Sylvia Fowles, Devereaux Peters, Tricia Liston","Whalen, Brunson, Fowles, Peters, Liston",100915-100944-201480-203016-203834,MIN,56.0,1,1.0,,2.0,2.0,,,,4.0,,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,,,,2.0,2.0,,,,,,,,,,,,2.0,,,,,,,,,1.0,,1.0,,,,,1.0,2.0,,,,1.0,1.0,,1.0,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,1.0,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,102.85714285714286,,9.5,18.5,9.5,18.5,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,0.3661,,,,,,,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2015,2015,True
100915-100944-201904-203016-203813,1611661324,"Lindsay Whalen, Rebekkah Brunson, Renee Montgomery, Devereaux Peters, Anna Cruz","Whalen, Brunson, Montgomery, Peters, Cruz",100915-100944-201904-203016-203813,MIN,150.0,1,2.0,2.0,4.0,4.0,4.0,4.0,1.0,8.0,3.0,3.0,1.0,1.0,3.0,3.0,,1.0,,1.0,,,,,,,,3.0,5.0,,,,6.0,4.0,1.0,1.0,,,2.0,3.0,5.0,,,,6.0,2.0,4.0,,,2.0,,,,,1.0,,1.0,,,1.0,,,2.0,,1.0,1.0,,1.0,1.0,2.0,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,4.0,6.0,4.0,,,0.3333333333333333,0.5,,,,,0.6,1.0,0.6,0.6,1.0,0.6,0.6,1.0,0.6,,,,,,,,,0.5,1.0,,1.0,0.5,,1.0,,,,,,,,1.0,,76.8,,16.25,21.25,15.75,21.25,0.6,1.0,1.0,0.3333333333333333,0.2,,,,0.2,,,,,,,,,,,,1.0,1.0,,,0.6,1.0,,,0.6,,0.56828,0.6284,0.56828,,,0.3333333333333333,1.0,4.86,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2015,2015,True
100915-100944-203016-203834-204362,1611661324,"Lindsay Whalen, Rebekkah Brunson, Devereaux Peters, Tricia Liston, Jennifer O'Neill","Whalen, Brunson, Peters, Liston, O'Neill",100915-100944-203016-203834-204362,MIN,29.0,1,,-1.0,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,1.0,2.0,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,99.3103448275862,,13.0,16.0,13.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2015,2015,True
100915-200671-201480-202632-203834,1611661324,"Lindsay Whalen, Seimone Augustus, Sylvia Fowles, Maya Moore, Tricia Liston","Whalen, Augustus, Fowles, Moore, Liston",100915-200671-201480-202632-203834,MIN,368.0,1,6.0,1.0,10.0,10.0,,,2.0,20.0,1.0,1.0,1.0,1.0,,,2.0,5.0,,2.0,1.0,1.0,1.0,2.0,,,,3.0,8.0,2.0,3.0,,12.0,11.0,1.0,2.0,,,2.0,,,,,,,,6.0,6.0,,,2.0,1.0,,,,2.0,2.0,1.0,1.0,,,,6.0,1.0,1.0,,4.0,4.0,2.0,6.0,,,,,,,,1.0,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,10.0,,,,,,,1.0,0.6666666666666666,,0.6666666666666666,0.375,0.5,,0.5454545454545454,0.5,,0.5454545454545454,0.5,,0.2727272727272727,,,,,,,1.0,0.2,,1.0,1.0,0.3333333333333333,,,0.5,1.0,,1.0,1.0,,,,,78.26086956521739,,18.8,18.0,17.7,18.0,0.09090909090909091,1.0,1.0,,0.45454545454545453,0.4,0.4,,0.18181818181818182,,,,0.09090909090909091,1.0,1.0,1.0,0.18181818181818182,0.5,0.5,1.0,0.5,1.0,,,,,,,0.36363636363636365,0.5,0.44835454545454545,0.3634,,,,0.16666666666666666,,10.2,24.666666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1611661324,2015,2015,True
100915-200671-202632-203016-203813,1611661324,"Lindsay Whalen, Seimone Augustus, Maya Moore, Devereaux Peters, Anna Cruz","Whalen, Augustus, Moore, Peters, Cruz",100915-200671-202632-203016-203813,MIN,326.0,2,5.0,-5.0,8.0,11.0,1.0,3.0,,19.0,1.0,1.0,,,,,1.0,2.0,,1.0,1.0,1.0,,1.0,,,,2.0,4.0,1.0,2.0,,7.0,12.0,,,,,,,,,,,,,4.0,3.0,,,1.0,,,,,1.0,1.0,,1.0,,,,3.0,,,1.0,3.0,5.0,,5.0,,,,,1.0,,,1.0,1.0,2.0,,1.0,3.0,3.0,,1.0,,,,,,,,1.0,,,1.0,,1.0,,,7.0,,1.0,,,,,1.0,0.5,,0.5,0.5,,,0.5833333333333334,,,0.5833333333333334,,,0.3333333333333333,,,,,,0.5,0.75,,0.25,,0.5,,,,,,,1.0,,0.6666666666666666,0.25,,,83.92638036809815,,19.25,15.636363636363637,19.25,14.636363636363637,0.16666666666666666,1.0,1.0,,0.3333333333333333,0.5,0.5,,0.16666666666666666,,,,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,,,,,,,,,,,,0.5,,0.4735583333333333,,,,,,,8.75,23.1,0.125,,1.0,1.0,,0.5,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2015,2015,True
100915-201480-201904-203834-204352,1611661324,"Lindsay Whalen, Sylvia Fowles, Renee Montgomery, Tricia Liston, Shae Kelley","Whalen, Fowles, Montgomery, Liston, Kelley",100915-201480-201904-203834-204352,MIN,2.0,1,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,0.20145,,0.20145,,,,,,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2015,2015,True
100915-202257-202632-203016-203813,1611661324,"Lindsay Whalen, Monica Wright, Maya Moore, Devereaux Peters, Anna Cruz","Whalen, Wright, Moore, Peters, Cruz",100915-202257-202632-203016-203813,MIN,12.0,1,,3.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,3.0,,,,,,,,,,,,,2.0,,,,,,,,,1.0,,1.0,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,3.0,,,,,1.0,1.0,,,,,1.0,,,1.0,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,,12.0,,12.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.6624,,,1.0,1.0,,,1.6,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2015,2015,True
100944-200671-202257-203024-203813,1611661324,"Rebekkah Brunson, Seimone Augustus, Monica Wright, Damiris Dantas, Anna Cruz","Brunson, Augustus, Wright, Dantas, Cruz",100944-200671-202257-203024-203813,MIN,89.0,1,1.0,-2.0,4.0,3.0,,,,7.0,,1.0,,,,,,,,2.0,,,,,,,,,3.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,2.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,1.0,,,1.0,,,113.25842696629213,,15.5,9.0,15.5,9.0,0.3333333333333333,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.48510000000000003,,,,,,,12.133333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2015,2015,True
100944-200671-203024-203834-204362,1611661324,"Rebekkah Brunson, Seimone Augustus, Damiris Dantas, Tricia Liston, Jennifer O'Neill","Brunson, Augustus, Dantas, Liston, O'Neill",100944-200671-203024-203834-204362,MIN,194.0,3,3.0,-7.0,6.0,6.0,,2.0,,12.0,1.0,2.0,,,,,,1.0,1.0,1.0,,1.0,,,,,,2.0,4.0,,1.0,,4.0,11.0,,,,,,,,,,,,4.0,,,,,,,,,2.0,,2.0,,,1.0,,1.0,4.0,,,,1.0,1.0,,1.0,,,,,,,,1.0,,1.0,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,4.0,,,,,1.0,1.0,,,,,0.5,,,0.4,,,0.4,,,0.2,,,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,89.0721649484536,,17.166666666666668,15.166666666666666,17.166666666666668,15.166666666666666,0.4,0.5,0.5,1.0,0.2,,,,0.2,1.0,1.0,1.0,0.2,,,,,,,,,,,,,,,,0.6,,0.50829,,,,,,,7.875,22.2,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1611661324,2015,2015,True
100944-201480-201904-202632-203016,1611661324,"Rebekkah Brunson, Sylvia Fowles, Renee Montgomery, Maya Moore, Devereaux Peters","Brunson, Fowles, Montgomery, Moore, Peters",100944-201480-201904-202632-203016,MIN,300.0,2,5.0,-1.0,9.0,7.0,,2.0,,16.0,3.0,3.0,,,,,,2.0,,,,,,2.0,,,,3.0,5.0,,2.0,1.0,7.0,8.0,,,,,,,,,,,,6.0,,,,,2.0,,,,3.0,,3.0,,,3.0,,,6.0,,,,2.0,2.0,,2.0,,,,,1.0,,1.0,,,1.0,,,,1.0,,3.0,,,,2.0,,1.0,,1.0,,,1.0,,1.0,1.0,,7.0,,,,,1.0,1.0,,,,,0.6,,,0.42857142857142855,,,0.4375,,,0.2857142857142857,,,,,,1.0,0.5,,,,0.4,,,,,,,0.5,0.5,,,,,76.8,1.0,16.0,22.285714285714285,16.0,17.428571428571427,0.42857142857142855,1.0,1.0,1.0,0.2857142857142857,,,,,,,,,,,,0.2857142857142857,,,,,,,,,,,,0.7142857142857143,,0.4665714285714286,,,0.125,0.16666666666666666,,,4.36,23.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2015,2015,True
100944-201480-202253-203016-203834,1611661324,"Rebekkah Brunson, Sylvia Fowles, Kalana Greene, Devereaux Peters, Tricia Liston","Brunson, Fowles, Greene, Peters, Liston",100944-201480-202253-203016-203834,MIN,4.0,1,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,360.0,,4.0,,4.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,35.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2015,2015,True
