EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,BlockingFouls,Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,LongMidRangeFGA,FtPoints,DefThreePtRebounds,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,BlockedShortMidRange,DefThreePtReboundPct,DefArc3ReboundPct,LongMidRangeFrequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyDefPoss,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,SecondChanceOffPoss,ShortMidRangeFGM,Corner3FGA,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PtsUnassisted2s,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,Offensive Fouls,2pt And 1 Free Throw Trips,SecondChanceTsPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,SecondChancePointsPct,PenaltyOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,SecondChanceFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,Fg2aBlocked,Fg3aBlocked,LongMidRangeAssists,FTDefRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,StepOutOfBoundsTurnovers,Travels,PenaltyTurnovers,ShootingFouls,Loose Ball Fouls Drawn,Technical Free Throw Trips,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,PenaltyTsPct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyArc3Frequency,PenaltyArc3Accuracy,LostBallSteals,LostBallTurnovers,Corner3FGM,SecondChanceArc3FGA,SecondChanceFG3A,Corner3Assists,SecondChanceTurnovers,Loose Ball Fouls,OffAtRimReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFGA,SelfOReb,SelfORebPct,PenaltyAtRimFrequency,LostBallOutOfBoundsTurnovers,Offensive Fouls Drawn,NonShootingPenaltyNonTakeFouls,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawnPct,PenaltyAtRimFGM,BlockedLongMidRange,PenaltyAtRimAccuracy,PtsUnassisted3s,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Charge Fouls,team_id,year,season,team_vs
100888-202640-203037-203824-203835,1611661321,"Plenette Pierson, Karima Christmas-Kelly, Vicki Baugh, Odyssey Sims, Jordan Hooper","Pierson, Christmas-Kelly, Baugh, Sims, Hooper",100888-202640-203037-203824-203835,TUL,166.0,1,3.0,3.0,6.0,5,11,,,,2.0,2.0,,1.0,2.0,2.0,10.0,7.0,,6.0,2.0,2.0,,2.0,2.0,2.0,,6.0,1.0,2.0,2.0,,1.0,1.0,,1.0,,10.0,,,1.0,1.0,1.0,,1.0,1.0,0.6666666666666666,0.5,0.6666666666666666,1.0,,95.42168674698796,,11.333333333333334,19.6,11.333333333333334,19.6,,,,,,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,1.0,0.4875833333333333,20.6,22.6,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.25,0.5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,2.0,5.0,,,,,,,,,,,,,,,1.0,5.0,2.0,1.0,,,1.25,,,,,,,,,,,,,,,,0.5379,0.5,0.3333333333333333,1.0,1.0,,1.0,1.0,1.0,,1.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2015,2015,True
100888-202640-203037-203824-204331,1611661321,"Plenette Pierson, Karima Christmas-Kelly, Vicki Baugh, Odyssey Sims, Brianna Kiesel","Pierson, Christmas-Kelly, Baugh, Sims, Kiesel",100888-202640-203037-203824-204331,TUL,210.0,1,4.0,4.0,7.0,7,14,1.0,1.0,4.0,,1.0,4.0,5.0,,1.0,8.0,4.0,4.0,,1.0,,2.0,,2.0,,1.0,4.0,2.0,4.0,4.0,,1.0,,,,,8.0,0.5,0.5,,,,0.8,0.6666666666666666,0.6666666666666666,0.16666666666666666,1.0,1.0,,1.0,96.0,,14.857142857142858,15.142857142857142,14.857142857142858,14.285714285714286,0.16666666666666666,1.0,1.0,1.0,0.6666666666666666,0.16666666666666666,,,,0.3333333333333333,,0.42340833333333333,6.9799999999999995,24.0,,,2.0,1.0,,,,1.0,1.0,,,,2.0,,1.0,1.0,,3.0,,,,,4.0,1.0,,,,,,,,,,,,1.0,0.75,0.75,0.3333333333333333,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,0.2513,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1611661321,2015,2015,True
100888-203029-203037-203824-204331,1611661321,"Plenette Pierson, Riquna Williams, Vicki Baugh, Odyssey Sims, Brianna Kiesel","Pierson, Williams, Baugh, Sims, Kiesel",100888-203029-203037-203824-204331,TUL,127.0,1,2.0,2.0,4.0,5,9,,,,,,,,1.0,1.0,6.0,4.0,,3.0,,,,1.0,1.0,,,3.0,2.0,2.0,2.0,1.0,2.0,1.0,,1.0,1.0,6.0,,,1.0,1.0,1.0,,1.5,1.0,1.0,1.0,1.0,,1.0,102.04724409448819,1.0,13.75,14.4,13.75,14.4,,,,,,,,,,1.0,,0.4098,,24.6,,3.0,,2.0,5.0,,1.0,,,,0.5,,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,1.0,1.0,,,,,1.0,,1.0,1.0,,,,1.0,,,1.0,1.0,1.0,1.0,,,0.5,,,,,1.0,,,,,,,,,,,,0.16666666666666666,0.25,,,,,,,,,,,1.0,,1.0,,,1.0,,,,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,1611661321,2015,2015,True
201050-202640-203029-203037-204331,1611661321,"Tiffany Jackson, Karima Christmas-Kelly, Riquna Williams, Vicki Baugh, Brianna Kiesel","Jackson, Christmas-Kelly, Williams, Baugh, Kiesel",201050-202640-203029-203037-204331,TUL,67.0,1,1.0,,2.0,3,5,1.0,1.0,,,,1.0,1.0,,,2.0,2.0,,,,,,,,,,,2.0,2.0,2.0,,,2.0,1.0,2.0,2.0,2.0,,,,,,1.0,1.0,1.0,,0.6666666666666666,0.6666666666666666,1.0,,107.46268656716417,1.0,5.5,18.666666666666668,5.5,13.0,1.0,1.0,1.0,,,,,,,1.0,,0.6364,2.6,,,,,,,,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,0.5,,,,,,2.0,,,,,1.0,,2.0,,,,,,,1.0,,,,1.0,,,,,2.0,2.0,,,,1.0,,,,,1.0,,,,,,,,,,,0.6364,1.0,1.0,,,1.0,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,1611661321,2015,2015,True
201050-202640-203037-203824-204331,1611661321,"Tiffany Jackson, Karima Christmas-Kelly, Vicki Baugh, Odyssey Sims, Brianna Kiesel","Jackson, Christmas-Kelly, Baugh, Sims, Kiesel",201050-202640-203037-203824-204331,TUL,189.0,1,3.0,6.0,8.0,8,16,2.0,2.0,,1.0,3.0,3.0,3.0,1.0,3.0,9.0,3.0,4.0,,3.0,1.0,2.0,,2.0,,1.0,4.0,2.0,3.0,3.0,,1.0,,,,,9.0,0.6666666666666666,0.6666666666666666,,0.3333333333333333,0.3333333333333333,1.0,0.75,0.75,0.5,1.0,1.0,1.0,1.0,121.90476190476191,,12.875,10.75,12.875,10.75,0.3333333333333333,1.0,1.0,0.5,,0.5,0.3333333333333333,0.3333333333333333,,0.8333333333333334,0.3333333333333333,0.5296,8.700000000000001,23.0,1.0,,1.0,1.0,,,,1.0,1.0,0.16666666666666666,,,8.0,,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,7.0,,,1.0,,3.0,,9.0,,,1.0,,2.0,2.0,2.0,2.0,,,2.0,,,,,9.0,7.0,,,,0.9,,,,,1.0,,,,,1.0,1.0,1.0,,,,0.52848,1.0,0.875,1.0,2.0,3.0,1.0,2.0,0.5,1.0,0.9,0.4,0.5,,,,,,,,,,,,,,2.0,,,0.4,,,1.0,,,,2.0,,1.0,3.0,,,,,,,,,,,,,1611661321,2015,2015,True
201050-202640-203037-203835-204331,1611661321,"Tiffany Jackson, Karima Christmas-Kelly, Vicki Baugh, Jordan Hooper, Brianna Kiesel","Jackson, Christmas-Kelly, Baugh, Hooper, Kiesel",201050-202640-203037-203835-204331,TUL,121.0,1,2.0,-4.0,5.0,5,10,,2.0,,,,,4.0,,,2.0,6.0,,,,,,,,,,,2.0,2.0,3.0,,2.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,0.2,,1.0,0.6666666666666666,1.0,,119.00826446280992,1.0,11.2,13.0,10.8,11.6,0.5,,,,,,,,,0.5,,0.471075,9.875,,2.0,2.0,,1.0,2.0,1.0,,,,0.5,0.2,0.2,5.0,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,0.25,,0.25,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1611661321,2015,2015,True
201050-202640-203824-203835-204320,1611661321,"Tiffany Jackson, Karima Christmas-Kelly, Odyssey Sims, Jordan Hooper, Amanda Zahui B","Jackson, Christmas-Kelly, Sims, Hooper, Zahui B",201050-202640-203824-203835-204320,TUL,55.0,1,1.0,,2.0,2,4,,,,,,1.0,2.0,,,2.0,2.0,2.0,,,,1.0,,1.0,,,2.0,1.0,1.0,1.0,,1.0,,,,,2.0,1.0,1.0,,,,0.5,0.5,0.5,,1.0,1.0,,1.0,104.72727272727273,,13.5,14.0,13.5,14.0,,,,,,,,,,,,0.3004,18.65,,2.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2015,2015,True
201050-202640-203824-204320-204331,1611661321,"Tiffany Jackson, Karima Christmas-Kelly, Odyssey Sims, Amanda Zahui B, Brianna Kiesel","Jackson, Christmas-Kelly, Sims, Zahui B, Kiesel",201050-202640-203824-204320-204331,TUL,41.0,1,1.0,,1.0,2,3,1.0,2.0,,,,1.0,2.0,,,2.0,2.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,0.5,0.5,0.5,,,,,,105.36585365853658,,18.0,11.5,10.0,11.5,1.0,0.5,1.0,,,,,,,1.0,,0.7928,1.0,,,,,1.0,,,,,,,,,1.0,,,,1.0,,,1.0,,2.0,2.0,,,1.0,1.0,,,1.0,1.0,,1.0,,,,,,,,1.0,1.0,1.0,1.0,,1.0,2.0,,2.0,1.0,,,,,,,,,,,,,,,2.0,1.0,,1.0,1.0,0.5,,0.5,0.5,,,,,,,,,,1.0,1.0,0.8092,0.7928,1.0,1.0,,,1.0,,,,0.5,0.5,,,,,,,,,,,1.0,,,,,2.0,,,1.0,,1.0,,,,,1.0,,0.5,,,,,,,,,,,,,,1611661321,2015,2015,True
201050-202640-203835-204320-204331,1611661321,"Tiffany Jackson, Karima Christmas-Kelly, Jordan Hooper, Amanda Zahui B, Brianna Kiesel","Jackson, Christmas-Kelly, Hooper, Zahui B, Kiesel",201050-202640-203835-204320-204331,TUL,54.0,1,1.0,3.0,1.0,1,2,,,,,1.0,,,1.0,2.0,3.0,,,3.0,1.0,,,1.0,1.0,,,3.0,,,1.0,,,,,,,,,,1.0,0.5,0.5,,0.75,0.75,1.0,,,,,53.33333333333333,,35.0,19.0,18.0,18.0,,,,,,0.5,,,,1.0,,0.494325,,24.5,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,3.0,,,1.0,,1.0,,,1.5,,1.0,1.0,,,,,,,0.5,1.0,1.0,,,,,,,3.0,,,,,,,,,,,,,,,,3.0,1.0,,,1.5,0.75,,,,,,,,1.0,,,,,,,,0.494325,1.0,1.0,,1.0,,1.0,2.0,0.5,,0.75,0.5,,,,1.0,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,,1611661321,2015,2015,True
201050-203029-203037-203824-203835,1611661321,"Tiffany Jackson, Riquna Williams, Vicki Baugh, Odyssey Sims, Jordan Hooper","Jackson, Williams, Baugh, Sims, Hooper",201050-203029-203037-203824-203835,TUL,95.0,1,2.0,6.0,3.0,2,5,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,8.0,2.0,2.0,6.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,8.0,1.0,1.0,1.0,,,,,,,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.5,0.5,,1.0,75.78947368421053,,14.333333333333334,26.0,14.333333333333334,21.5,0.3333333333333333,1.0,1.0,1.0,,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.6004666666666666,2.0,24.35,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2015,2015,True
201050-203824-203835-204320-204331,1611661321,"Tiffany Jackson, Odyssey Sims, Jordan Hooper, Amanda Zahui B, Brianna Kiesel","Jackson, Sims, Hooper, Zahui B, Kiesel",201050-203824-203835-204320-204331,TUL,33.0,1,1.0,-4.0,1.0,2,3,,,,,,,,,,,4.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,130.9090909090909,,14.0,9.5,14.0,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2015,2015,True
201050-203835-203849-204320-204331,1611661321,"Tiffany Jackson, Jordan Hooper, Theresa Plaisance, Amanda Zahui B, Brianna Kiesel","Jackson, Hooper, Plaisance, Zahui B, Kiesel",201050-203835-203849-204320-204331,TUL,268.0,1,4.0,,9.0,10,19,,,,,,3.0,5.0,,1.0,7.0,7.0,2.0,,,,1.0,,1.0,,,2.0,3.0,5.0,5.0,,3.0,1.0,,1.0,1.0,7.0,0.3333333333333333,0.3333333333333333,,,,0.6,0.5,0.4375,0.16666666666666666,1.0,0.8,1.0,,102.08955223880596,1.0,13.666666666666666,14.5,13.666666666666666,13.7,,,,,,,,,,0.16666666666666666,,0.33065833333333333,18.5,24.3,5.0,1.0,1.0,2.0,4.0,2.0,,0.5,1.0,0.8333333333333334,0.25,0.2857142857142857,1.0,,1.0,1.0,,,1.0,,,,4.0,,,,,,,,,,,,,1.0,,,,0.16666666666666666,,1.0,,,3.0,,1.0,,2.0,,,1.0,1.0,2.0,2.0,,,,,,2.0,,,,2.0,1.0,,,,1.0,,,,,,1.0,,,,0.6,0.6,0.3333333333333333,,,,0.2794,0.2857142857142857,0.1111111111111111,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1611661321,2015,2015,True
201907-202640-203037-203824-203835,1611661321,"Courtney Paris, Karima Christmas-Kelly, Vicki Baugh, Odyssey Sims, Jordan Hooper","Paris, Christmas-Kelly, Baugh, Sims, Hooper",201907-202640-203037-203824-203835,TUL,241.0,1,4.0,-3.0,9.0,9,18,,,4.0,,,3.0,7.0,,,6.0,9.0,2.0,,,,1.0,,1.0,,,2.0,3.0,3.0,3.0,,3.0,,,,,6.0,0.3333333333333333,0.3333333333333333,,,,0.42857142857142855,0.42857142857142855,0.42857142857142855,,1.0,1.0,1.0,1.0,107.55186721991701,,13.88888888888889,12.88888888888889,13.88888888888889,12.88888888888889,,,,,0.5714285714285714,,,,,,,0.37061428571428573,12.828571428571427,,3.0,,,,,,,,,0.42857142857142855,,,3.0,,,2.0,,1.0,,,,,4.0,1.0,,,,,,,,,,,,,0.25,0.25,1.0,,,,,,2.0,,,,,,,,,1.0,1.0,2.0,,,,,2.0,,,,,,,,,,,,,,1.0,,,,,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2015,2015,True
201907-202640-203037-203824-204331,1611661321,"Courtney Paris, Karima Christmas-Kelly, Vicki Baugh, Odyssey Sims, Brianna Kiesel","Paris, Christmas-Kelly, Baugh, Sims, Kiesel",201907-202640-203037-203824-204331,TUL,28.0,1,,4.0,2.0,1,3,,,,,,,,,,4.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,4.0,,,,,,,,0.75,,1.0,1.0,,,154.28571428571428,,7.0,14.0,7.0,14.0,,,,,,,,,,,,,,,,4.0,,1.0,5.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,2.0,,,,,,4.0,4.0,,,,,,,,,,,,,,1.0,1.0,4.0,2.0,1.0,,,0.75,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2015,2015,True
201907-202640-203037-203835-204331,1611661321,"Courtney Paris, Karima Christmas-Kelly, Vicki Baugh, Jordan Hooper, Brianna Kiesel","Paris, Christmas-Kelly, Baugh, Hooper, Kiesel",201907-202640-203037-203835-204331,TUL,137.0,1,2.0,6.0,4.0,4,8,2.0,2.0,2.0,,,3.0,4.0,,,6.0,,6.0,,,,3.0,,3.0,,2.0,6.0,1.0,1.0,1.0,,,,,,,6.0,1.0,1.0,,,,0.75,0.75,0.75,,1.0,0.5,,,84.08759124087592,,12.75,21.5,12.75,20.5,0.5,1.0,1.0,1.0,0.5,,,,,0.5,,0.45055,4.25,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2015,2015,True
201907-202640-203824-203835-204320,1611661321,"Courtney Paris, Karima Christmas-Kelly, Odyssey Sims, Jordan Hooper, Amanda Zahui B","Paris, Christmas-Kelly, Sims, Hooper, Zahui B",201907-202640-203824-203835-204320,TUL,46.0,1,1.0,,1.0,1,2,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,62.60869565217391,,23.0,23.0,23.0,23.0,,,,,,,,,,,,,,,,,1.0,2.0,,,,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2015,2015,True
201907-203824-203835-204320-204331,1611661321,"Courtney Paris, Odyssey Sims, Jordan Hooper, Amanda Zahui B, Brianna Kiesel","Paris, Sims, Hooper, Zahui B, Kiesel",201907-203824-203835-204320-204331,TUL,82.0,1,1.0,,3.0,3,6,,,1.0,,1.0,1.0,2.0,,1.0,2.0,2.0,2.0,,1.0,,1.0,,1.0,,,2.0,1.0,2.0,2.0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,,105.36585365853658,1.0,16.333333333333332,11.0,16.333333333333332,10.666666666666666,,,,,0.3333333333333333,0.3333333333333333,,,,0.3333333333333333,,0.46316666666666667,10.7,23.3,1.0,,1.0,1.0,,,,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2015,2015,True
203037-203824-203849-204320-204331,1611661321,"Vicki Baugh, Odyssey Sims, Theresa Plaisance, Amanda Zahui B, Brianna Kiesel","Baugh, Sims, Plaisance, Zahui B, Kiesel",203037-203824-203849-204320-204331,TUL,62.0,1,1.0,4.0,2.0,2,4,,,,1.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,,,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,6.0,,,,1.0,1.0,1.0,1.25,1.25,0.5,,1.0,,,92.9032258064516,,6.0,25.0,6.0,25.0,,,,,,0.5,1.0,1.0,,0.5,1.0,0.39925,19.5,23.4,1.0,1.0,1.0,,1.0,,,1.0,1.0,0.5,,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,1.0,1.0,6.0,,,,,,,,,,,,,,1.0,,6.0,2.0,,,,1.25,,,,,,,,,,1.0,1.0,,,,,0.39925,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,1611661321,2015,2015,True
203037-203835-203849-204320-204331,1611661321,"Vicki Baugh, Jordan Hooper, Theresa Plaisance, Amanda Zahui B, Brianna Kiesel","Baugh, Hooper, Plaisance, Zahui B, Kiesel",203037-203835-203849-204320-204331,TUL,62.0,1,1.0,1.0,2.0,3,5,,1.0,,1.0,1.0,,1.0,1.0,1.0,3.0,2.0,,3.0,1.0,1.0,,1.0,1.0,1.0,,3.0,,2.0,2.0,,,,,,,3.0,,,1.0,1.0,1.0,,0.75,0.75,0.5,,1.0,,,116.1290322580645,,18.0,8.666666666666666,18.0,8.666666666666666,0.5,,,,,0.5,1.0,1.0,1.0,1.0,1.0,0.429675,2.7,22.6,,,2.0,,,,,1.0,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,,3.0,,,,,,,,,,,,,,,,3.0,2.0,,,,0.75,,,,,,,,,,,,,,,,0.429675,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,0.75,0.5,1.0,,,,,,,,,,,,,,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,,1611661321,2015,2015,True
