EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,PtsAssisted2s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,FoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShotQualityAvg,Avg2ptShotDistance,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGA,Arc3FGA,FG3A,FtPoints,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,AtRimAssists,DefThreePtRebounds,3SecondViolations,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,DefThreePtReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,ShortMidRangeAssists,LostBallSteals,SecondChanceTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,ShortMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyShotQualityAvg,PenaltyPointsPct,DefCorner3ReboundPct,Corner3FGM,SecondChanceArc3FGA,SecondChanceFG3A,Corner3Assists,BadPassTurnovers,Offensive Fouls Drawn,Technical Free Throw Trips,OffLongMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceCorner3FGA,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,BlockingFouls,Charge Fouls,Offensive Fouls,BlockingFoulsDrawn,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,SecondChanceCorner3Frequency,BlockedShortMidRange,Fg3aBlocked,FTOffRebounds,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,BlockedLongMidRange,FTDefRebounds,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,SecondChanceArc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,PenaltyFG3M,PenaltyFG3A,Travels,SecondChanceFg3Pct,PenaltyFg3Pct,LongMidRangePctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyCorner3FGA,PenaltyCorner3Frequency,team_id,year,season,team_vs
200665-201516-202638-202664-203399,1611661329,"Cappie Pondexter, Allie Quigley, Jessica Breland, Courtney Vandersloot, Elena Delle Donne","Pondexter, Quigley, Breland, Vandersloot, Delle Donne",200665-201516-202638-202664-203399,CHI,1040.0,2,17.0,2.0,31.0,31.0,62.0,2.0,3.0,9.0,14.0,45.0,6.0,3.0,7.0,1.0,18.0,6.0,8.0,12.0,13.0,38.0,0.3333333333333333,0.375,0.6428571428571429,0.6521739130434783,0.7258064516129032,0.75,0.7272727272727273,0.5,85.84615384615385,19.322580645161292,14.225806451612904,19.129032258064516,13.483870967741936,0.13043478260869565,0.6666666666666666,0.6666666666666666,0.5,0.41445,8.657142857142857,3.0,3.0,6.0,1.0,1.0,1.0,8.0,9.0,15.0,43.0,2.0,2.0,3.0,7.0,12.0,2.0,8.0,3.0,2.0,1.0,4.0,,2.0,1.0,2.0,,3.0,1.0,5.0,5.0,10.0,18.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1666666666666667,0.391304347826087,0.21428571428571427,0.3333333333333333,0.4,0.2,0.4,0.3,,0.4,,1.0,,1.0,0.2608695652173913,0.5,0.75,0.043478260869565216,0.34782608695652173,0.5,1.0,0.6521739130434783,0.506,0.16,0.25,0.15555555555555556,24.37777777777778,4.0,12.0,4.0,5.0,3.0,4.0,12.0,3.0,4.0,3.0,1.0,2.0,1.0,-1.0,1.0,0.4444444444444444,0.4444444444444444,0.6666666666666666,1.0,1.0,0.3333333333333333,0.21739130434782608,0.8,1.0,0.375,0.42857142857142855,1.0,0.375,0.12903225806451613,,,,,9.0,9.0,1.0,1.0,,,,6.0,,,,,0.9,0.25,,,,0.2,,1.0,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,2.0,,1.0,,0.2,,,,1.0,1.0,0.1111111111111111,0.125,0.5,,,,,,,,,,,,,,,,,,,,,1611661329,2015,2015,True
200665-201516-202638-203399-203857,1611661329,"Cappie Pondexter, Allie Quigley, Jessica Breland, Elena Delle Donne, Jamierra Faulkner","Pondexter, Quigley, Breland, Delle Donne, Faulkner",200665-201516-202638-203399-203857,CHI,24.0,1,,,1.0,1.0,2.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,120.0,14.0,10.0,14.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,1.0,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2015,2015,True
200665-201516-202638-203399-204323,1611661329,"Cappie Pondexter, Allie Quigley, Jessica Breland, Elena Delle Donne, Cheyenne Parker","Pondexter, Quigley, Breland, Delle Donne, Parker",200665-201516-202638-203399-204323,CHI,17.0,1,,2.0,2.0,1.0,3.0,,,,,2.0,,,,,,1.0,1.0,1.0,1.0,2.0,,,,,1.0,1.0,1.0,1.0,254.11764705882354,1.5,14.0,1.5,14.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,2.0,2.0,,,,,,,2.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2015,2015,True
200665-201516-202638-203857-204309,1611661329,"Cappie Pondexter, Allie Quigley, Jessica Breland, Jamierra Faulkner, Clarissa Dos Santos","Pondexter, Quigley, Breland, Faulkner, Dos Santos",200665-201516-202638-203857-204309,CHI,37.0,1,1.0,-2.0,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,38.91891891891892,,26.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2015,2015,True
200665-201516-202638-203857-204323,1611661329,"Cappie Pondexter, Allie Quigley, Jessica Breland, Jamierra Faulkner, Cheyenne Parker","Pondexter, Quigley, Breland, Faulkner, Parker",200665-201516-202638-203857-204323,CHI,165.0,1,3.0,-2.0,6.0,7.0,13.0,2.0,2.0,4.0,4.0,8.0,6.0,3.0,3.0,1.0,6.0,2.0,2.0,2.0,1.0,8.0,0.75,0.75,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.5,113.45454545454545,10.166666666666666,14.857142857142858,10.166666666666666,13.571428571428571,0.5,1.0,1.0,0.5,0.487325,9.975,,2.0,2.0,,,,,,,10.0,,,,,2.0,,,,,,,,1.0,,1.0,,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,0.5,,,,,,,1.0,,,0.5,1.0,1.0,,,,,0.5,,0.25,0.25,,,,,,,,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1611661329,2015,2015,True
200665-201516-202664-203399-204309,1611661329,"Cappie Pondexter, Allie Quigley, Courtney Vandersloot, Elena Delle Donne, Clarissa Dos Santos","Pondexter, Quigley, Vandersloot, Delle Donne, Dos Santos",200665-201516-202664-203399-204309,CHI,175.0,3,3.0,-2.0,5.0,6.0,11.0,,1.0,1.0,3.0,8.0,,,1.0,,3.0,,1.0,2.0,5.0,5.0,,,0.3333333333333333,0.625,0.8,,0.5,,90.51428571428572,18.2,14.0,18.2,13.166666666666666,0.25,,,,0.459075,8.233333333333333,1.0,1.0,2.0,1.0,1.0,,1.0,1.0,3.0,10.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,,,1.0,1.0,,,,,1.0,1.0,,1.0,1.0,2.0,3.0,1.0,2.0,,,,,1.0,1.0,1.5,0.25,,,,0.5,,0.5,1.0,,,,,,0.5,0.5,0.5,,0.25,1.0,1.0,0.75,0.7046,0.4,0.5,0.375,24.7,,3.0,,,1.0,1.0,3.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2015,2015,True
200665-201516-202664-203399-204323,1611661329,"Cappie Pondexter, Allie Quigley, Courtney Vandersloot, Elena Delle Donne, Cheyenne Parker","Pondexter, Quigley, Vandersloot, Delle Donne, Parker",200665-201516-202664-203399-204323,CHI,20.0,1,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,0.5,0.5,,72.0,,20.0,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2015,2015,True
200665-201516-202664-204309-204323,1611661329,"Cappie Pondexter, Allie Quigley, Courtney Vandersloot, Clarissa Dos Santos, Cheyenne Parker","Pondexter, Quigley, Vandersloot, Dos Santos, Parker",200665-201516-202664-204309-204323,CHI,12.0,1,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.6822,1.6,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,0.6822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2015,2015,True
200665-201516-203399-203857-204309,1611661329,"Cappie Pondexter, Allie Quigley, Elena Delle Donne, Jamierra Faulkner, Clarissa Dos Santos","Pondexter, Quigley, Delle Donne, Faulkner, Dos Santos",200665-201516-203399-203857-204309,CHI,203.0,1,3.0,2.0,7.0,7.0,14.0,1.0,1.0,3.0,5.0,9.0,4.0,2.0,3.0,1.0,7.0,3.0,4.0,5.0,,9.0,0.6666666666666666,0.6666666666666666,0.6,0.5625,0.5625,0.75,0.75,0.6666666666666666,99.3103448275862,13.857142857142858,15.142857142857142,13.428571428571429,13.714285714285714,0.125,1.0,1.0,1.0,0.5421625,4.26,1.0,2.0,4.0,,1.0,,3.0,3.0,,7.0,,1.0,,,2.0,,3.0,,,1.0,1.0,,1.0,,,,,,,1.0,3.0,,,,,,,,,,,0.375,,,,0.5,,0.25,0.5,,,,,,0.5,0.5,0.5,,0.375,1.0,,0.875,0.548,,,,22.733333333333334,,4.0,,,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,,,1.0,0.3333333333333333,0.3333333333333333,,1.0,,0.5,,,,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.5,,,,,,,,,,,,,,,,,1611661329,2015,2015,True
200665-201516-203399-203857-204323,1611661329,"Cappie Pondexter, Allie Quigley, Elena Delle Donne, Jamierra Faulkner, Cheyenne Parker","Pondexter, Quigley, Delle Donne, Faulkner, Parker",200665-201516-203399-203857-204323,CHI,19.0,1,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,151.57894736842107,,19.0,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2015,2015,True
201477-201516-202638-202664-204309,1611661329,"Tamera Young, Allie Quigley, Jessica Breland, Courtney Vandersloot, Clarissa Dos Santos","Young, Quigley, Breland, Vandersloot, Dos Santos",201477-201516-202638-202664-204309,CHI,28.0,1,,-2.0,1.0,2.0,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,154.28571428571428,12.0,8.0,12.0,8.0,,,,,0.344,5.8,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2015,2015,True
201477-201516-202638-203857-204309,1611661329,"Tamera Young, Allie Quigley, Jessica Breland, Jamierra Faulkner, Clarissa Dos Santos","Young, Quigley, Breland, Faulkner, Dos Santos",201477-201516-202638-203857-204309,CHI,354.0,2,6.0,-1.0,11.0,10.0,21.0,1.0,5.0,4.0,10.0,11.0,2.0,1.0,2.0,,5.0,,1.0,4.0,2.0,6.0,0.25,0.3333333333333333,0.4,0.4583333333333333,0.4583333333333333,,0.3333333333333333,,85.42372881355932,18.272727272727273,15.3,15.727272727272727,15.0,0.4166666666666667,0.2,0.25,,0.4274833333333334,11.7,2.0,2.0,3.0,1.0,1.0,,2.0,2.0,,12.0,1.0,2.0,,5.0,6.0,2.0,2.0,2.0,1.0,2.0,3.0,,1.0,1.0,1.0,,1.0,,2.0,,,1.0,1.0,1.0,,,,,0.5,0.8333333333333334,0.8333333333333334,0.16666666666666666,0.2,0.3333333333333333,0.5,0.4,1.0,0.5,,1.0,,,,,0.25,0.6666666666666666,1.0,,0.16666666666666666,0.3333333333333333,1.0,0.4166666666666667,0.45816666666666667,0.08333333333333333,0.1,0.45454545454545453,24.55,3.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,3.0,1.0,0.5,0.5,0.5,,,0.5,0.16666666666666666,0.5,0.5,0.5,0.5,1.0,0.5,0.2727272727272727,,,,1.0,,3.0,,,,,,,3.0,,,0.5,0.5,,,,0.4834333333333333,0.2727272727272727,1.0,,1.0,1.0,,1.0,,,0.3333333333333333,,,,0.3333333333333333,,,1.0,,,,,,1.0,,,,,,,,,,,,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,0.2,1.0,1.0,0.6666666666666666,0.5,,,1611661329,2015,2015,True
201477-201516-202664-203399-204309,1611661329,"Tamera Young, Allie Quigley, Courtney Vandersloot, Elena Delle Donne, Clarissa Dos Santos","Young, Quigley, Vandersloot, Delle Donne, Dos Santos",201477-201516-202664-203399-204309,CHI,92.0,1,2.0,-2.0,4.0,3.0,7.0,,1.0,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,0.3333333333333333,0.3333333333333333,,109.56521739130434,12.0,14.666666666666666,12.0,14.0,1.0,,,,0.3527,15.4,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,1.0,2.0,1.0,1.0,,3.0,,1.0,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2015,2015,True
201477-201516-202664-203399-204323,1611661329,"Tamera Young, Allie Quigley, Courtney Vandersloot, Elena Delle Donne, Cheyenne Parker","Young, Quigley, Vandersloot, Delle Donne, Parker",201477-201516-202664-203399-204323,CHI,78.0,1,1.0,-1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,55.38461538461538,21.0,28.5,21.0,28.5,1.0,1.0,1.0,1.0,0.3812,17.6,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2015,2015,True
201477-201516-203399-203857-204323,1611661329,"Tamera Young, Allie Quigley, Elena Delle Donne, Jamierra Faulkner, Cheyenne Parker","Young, Quigley, Delle Donne, Faulkner, Parker",201477-201516-203399-203857-204323,CHI,166.0,1,3.0,4.0,5.0,4.0,9.0,1.0,1.0,4.0,5.0,9.0,,,,,,1.0,2.0,3.0,1.0,7.0,,,0.8,0.8,0.9,0.5,0.3333333333333333,,78.07228915662651,14.0,24.0,11.6,21.25,0.2,1.0,1.0,,0.6054999999999999,4.38,1.0,3.0,4.0,1.0,1.0,,,,1.0,5.0,1.0,1.0,,2.0,8.0,,,,,1.0,1.0,1.0,,,,,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,,,,1.0,,1.0,1.0,,,0.5,1.0,,0.8,0.75,0.75,,,1.0,1.0,0.8,0.6215,0.2,0.2,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,1611661329,2015,2015,True
201516-202638-202664-203399-204309,1611661329,"Allie Quigley, Jessica Breland, Courtney Vandersloot, Elena Delle Donne, Clarissa Dos Santos","Quigley, Breland, Vandersloot, Delle Donne, Dos Santos",201516-202638-202664-203399-204309,CHI,226.0,2,4.0,-2.0,7.0,7.0,14.0,,1.0,,1.0,4.0,,,1.0,,3.0,1.0,2.0,3.0,2.0,4.0,,,,0.25,0.2857142857142857,0.5,0.5,,89.20353982300885,14.571428571428571,17.714285714285715,13.857142857142858,17.714285714285715,0.16666666666666666,,,,0.4074166666666667,17.9,1.0,,,,,1.0,4.0,5.0,1.0,6.0,,,,,,,4.0,,1.0,,1.0,,1.0,,1.0,,,1.0,1.0,1.0,4.0,2.0,,1.0,,,,,,,,0.8333333333333334,,,1.0,,0.25,0.2,,,1.0,1.0,,,,,,0.16666666666666666,0.6666666666666666,,,0.8333333333333334,,0.14285714285714285,0.5,,24.18,5.0,5.0,,,1.0,1.0,3.0,1.0,1.0,1.0,,,,5.0,1.0,0.2,0.2,,,,,,,,0.25,0.25,1.0,0.25,0.7142857142857143,,,,1.0,1.0,1.0,,1.0,,,,,1.0,,,,0.1,,,,0.393775,0.25,,,1.0,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,2.0,,,3.0,,,,,,,0.5,,1.0,0.25,1611661329,2015,2015,True
201516-202638-202664-203399-204323,1611661329,"Allie Quigley, Jessica Breland, Courtney Vandersloot, Elena Delle Donne, Cheyenne Parker","Quigley, Breland, Vandersloot, Delle Donne, Parker",201516-202638-202664-203399-204323,CHI,222.0,1,4.0,3.0,7.0,7.0,14.0,2.0,5.0,4.0,8.0,9.0,6.0,3.0,3.0,2.0,6.0,2.0,3.0,4.0,2.0,9.0,0.75,0.75,0.5,0.5,0.5,0.6666666666666666,0.75,,90.8108108108108,14.142857142857142,17.571428571428573,13.285714285714286,17.571428571428573,0.625,0.4,0.4,1.0,0.473725,12.8875,1.0,2.0,2.0,,,,,,1.0,6.0,,1.0,,,2.0,,,,,,1.0,,1.0,1.0,,,,,,,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,0.25,1.0,1.0,,,,,0.25,0.3827,0.125,0.125,,,7.0,,,1.0,,,,,,,1.0,1.0,,7.0,,,,1.0,1.0,1.0,0.5,0.125,,,,,,,1.0,2.0,2.0,4.0,8.0,1.0,9.0,,,,,,1.0,9.0,1.0,0.5,0.5,0.5,,0.25,1.0,0.473725,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1611661329,2015,2015,True
201516-202664-203399-204323-204335,1611661329,"Allie Quigley, Courtney Vandersloot, Elena Delle Donne, Cheyenne Parker, Betnijah Laney","Quigley, Vandersloot, Delle Donne, Parker, Laney",201516-202664-203399-204323-204335,CHI,97.0,1,2.0,-2.0,4.0,3.0,7.0,1.0,1.0,2.0,6.0,4.0,,,,,,,,3.0,,2.0,,,0.3333333333333333,0.2857142857142857,0.2857142857142857,,,,103.91752577319588,16.0,11.0,13.25,11.0,0.14285714285714285,1.0,1.0,,0.5234357142857143,4.266666666666667,2.0,1.0,5.0,1.0,2.0,,1.0,1.0,,6.0,1.0,2.0,,2.0,4.0,,1.0,1.0,,3.0,3.0,1.0,,,,,,,,1.0,1.0,,,,,,,,0.5,0.3333333333333333,0.3333333333333333,0.14285714285714285,0.16666666666666666,0.2,,0.75,,0.6,0.75,,,,0.25,,0.7142857142857143,0.2,0.25,,0.14285714285714285,0.6666666666666666,0.5,0.8571428571428571,0.5086833333333333,,,0.5,23.4,4.0,3.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,1.0,1.0,5.0,2.0,6.0,,4.0,,,,,,,4.0,,0.3333333333333333,0.2857142857142857,0.2857142857142857,,0.7142857142857143,0.2,0.5234357142857143,1.0,,,1.0,1.0,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,0.14285714285714285,,,,1611661329,2015,2015,True
201516-202664-204309-204323-204335,1611661329,"Allie Quigley, Courtney Vandersloot, Clarissa Dos Santos, Cheyenne Parker, Betnijah Laney","Quigley, Vandersloot, Dos Santos, Parker, Laney",201516-202664-204309-204323-204335,CHI,5.0,1,,,1.0,1.0,2.0,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,576.0,3.0,2.0,,2.0,1.0,,,,0.4559,16.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4559,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,0.4559,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2015,2015,True
201516-203857-204309-204323-204335,1611661329,"Allie Quigley, Jamierra Faulkner, Clarissa Dos Santos, Cheyenne Parker, Betnijah Laney","Quigley, Faulkner, Dos Santos, Parker, Laney",201516-203857-204309-204323-204335,CHI,42.0,1,1.0,-2.0,1.0,1.0,2.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,68.57142857142857,26.0,16.0,19.0,16.0,,,,,0.5595,,1.0,,,,,,1.0,1.0,,2.0,,,,,,,1.0,,1.0,,1.0,,,,,,1.0,,1.0,,1.0,2.0,,,,,,,,,,1.0,,,,,1.0,1.0,,1.0,,,,,,,,,1.0,,,1.0,,,,,24.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,0.5595,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,1.0,,,,1611661329,2015,2015,True
