EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,ShortMidRangeFGM,FG2M,SecondChanceFG2A,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,TwoPtAssists,AtRimAssists,OffThreePtRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Travels,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,LiveBallTurnoverPct,OffThreePtReboundPct,OffArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,DefThreePtRebounds,DefThreePtReboundPct,DefArc3ReboundPct,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFG2M,FTDefRebounds,BlockingFoulsDrawn,PenaltyFg2Pct,DefFTReboundPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceFtPoints,LongMidRangeFGM,LongMidRangeAssists,NonShootingPenaltyNonTakeFouls,DefCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyTurnovers,Offensive Fouls Drawn,SelfOReb,OffAtRimReboundPct,SelfORebPct,SecondChanceTurnovers,Fg2aBlocked,Fg3aBlocked,Technical Free Throw Trips,FG3APctBlocked,FG2APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,RecoveredBlocks,BlocksRecoveredPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFg2Pct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,Corner3FGA,BadPassOutOfBoundsTurnovers,BlockedAtRim,DefAtRimReboundPct,Corner3Frequency,SecondChanceCorner3FGA,OffCorner3ReboundPct,SecondChanceCorner3Frequency,PtsPutbacks,BlockedLongMidRange,Corner3FGM,Corner3Assists,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,AtRimPctBlocked,ShortMidRangeAssists,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,ShortMidRangePctAssisted,Loose Ball Fouls,PenaltyCorner3FGM,PenaltyCorner3FGA,BlockingFouls,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ShortMidRangePctBlocked,team_id,year,season,team_vs
100874-201048-201056-201506-201913,1611661322,"Kara Lawson, Armintie Herrington, Ivory Latta, LaToya Sanders, Kia Vaughn","Lawson, Herrington, Latta, Sanders, Vaughn",100874-201048-201056-201506-201913,WAS,219.0,1,4.0,-4.0,5.0,6.0,2.0,3.0,2.0,11,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,5.0,9.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.3,1.5,0.5,0.35714285714285715,0.75,0.625,0.4,0.5,0.6666666666666666,0.4,0.6666666666666666,0.5,1.0,0.5,0.5,72.32876712328768,17.6,21.833333333333332,14.6,15.0,0.4,0.2,0.4,0.5,0.5,1.0,1.0,1.0,1.0,0.6666666666666666,0.5,0.4,1.0,0.3981,0.591,0.4693,0.16666666666666666,0.25,0.6,1.0,11.5,41.15,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2015,2015,False
100874-201048-201506-201913-203401,1611661322,"Kara Lawson, Armintie Herrington, LaToya Sanders, Kia Vaughn, Tayler Hill","Lawson, Herrington, Sanders, Vaughn, Hill",100874-201048-201506-201913-203401,WAS,477.0,2,8.0,-2.0,16.0,15.0,1.0,10.0,1.0,31,4.0,1.0,1.0,4.0,,,,2.0,7.0,1.0,4.0,5.0,12.0,14.0,,,,,,2.0,,,,,4.0,1.0,,1.0,,2.0,,4.0,4.0,1.0,5.0,1.0,,3.0,3.0,7.0,4.0,8.0,4.0,,1.0,1.0,1.0,12.0,,1.0,,,0.25,,,0.25,0.3181818181818182,,,0.4,,,0.36363636363636365,0.6666666666666666,,0.5714285714285714,0.14285714285714285,,,0.5,1.0,93.58490566037736,12.5,18.466666666666665,12.4375,17.466666666666665,0.36363636363636365,0.09090909090909091,0.36363636363636365,0.25,0.25,,,,,1.0,,0.5454545454545454,0.25,0.41448181818181823,,0.36945,0.26666666666666666,0.36363636363636365,,,8.585714285714285,24.575,0.0625,1.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,0.5,0.2857142857142857,0.6666666666666666,0.5,0.5,0.18181818181818182,0.5,0.5,1.0,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2015,2015,False
100874-201048-201506-203401-203828,1611661322,"Kara Lawson, Armintie Herrington, LaToya Sanders, Tayler Hill, Stefanie Dolson","Lawson, Herrington, Sanders, Hill, Dolson",100874-201048-201506-203401-203828,WAS,69.0,1,1.0,2.0,2.0,2.0,,,,4,,,,1.0,,,,,,,1.0,2.0,2.0,,,,,,,,,,,,1.0,,,,,,,1.0,2.0,,2.0,,,,,,1.0,2.0,1.0,,,,,2.0,,,,,,,,,,,,0.5,,,1.0,1.0,,1.0,,,,,1.0,83.47826086956522,17.5,17.0,17.5,17.0,,,1.0,,,,,,,,,1.0,,0.5205,,,0.5,1.0,,,,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2015,2015,False
100874-201056-201506-201913-204333,1611661322,"Kara Lawson, Ivory Latta, LaToya Sanders, Kia Vaughn, Natasha Cloud","Lawson, Latta, Sanders, Vaughn, Cloud",100874-201056-201506-201913-204333,WAS,143.0,1,2.0,-6.0,4.0,5.0,,,1.0,9,2.0,,1.0,1.0,,,,,2.0,1.0,1.0,1.0,4.0,10.0,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,2.0,,,1.0,1.0,1.0,1.0,2.0,1.0,,,,,4.0,,,,,1.0,,,1.0,0.5,,,0.5,,,0.3333333333333333,1.0,0.5,1.0,0.5,0.5,,,1.0,90.62937062937063,19.0,13.4,14.5,13.4,0.6666666666666666,,0.3333333333333333,1.0,1.0,,,,,,,0.3333333333333333,1.0,0.3974333333333333,0.2932,,0.25,0.3333333333333333,,,7.8,24.0,,,,,,1.0,,,3.0,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2015,2015,False
100874-201056-201506-203401-203416,1611661322,"Kara Lawson, Ivory Latta, LaToya Sanders, Tayler Hill, Emma Meesseman","Lawson, Latta, Sanders, Hill, Meesseman",100874-201056-201506-203401-203416,WAS,168.0,2,3.0,-3.0,7.0,5.0,3.0,2.0,1.0,12,3.0,1.0,1.0,1.0,,,1.0,1.0,5.0,1.0,1.0,2.0,7.0,10.0,,,,2.0,1.0,1.0,,5.0,3.0,,1.0,1.0,1.0,2.0,1.0,5.0,1.0,,1.0,1.0,2.0,,,1.0,1.0,1.0,3.0,2.0,1.0,,,,,7.0,5.0,3.0,,1.0,1.0,,1.0,1.0,0.4166666666666667,,0.8333333333333334,0.5,,0.8333333333333334,0.16666666666666666,,0.25,,0.25,0.3333333333333333,,,,102.85714285714286,17.571428571428573,9.0,14.714285714285714,9.0,0.5,0.16666666666666666,0.16666666666666666,1.0,1.0,1.0,,,,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3857,0.4892,0.37333333333333335,0.14285714285714285,0.16666666666666666,,0.7142857142857143,9.84,23.4,0.42857142857142855,1.0,1.0,,1.0,1.0,2.0,,,1.0,1.0,,,,,1.0,1.0,,,1.0,1.0,0.2,1.0,,,0.16666666666666666,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2015,2015,False
100874-201056-201506-203416-204333,1611661322,"Kara Lawson, Ivory Latta, LaToya Sanders, Emma Meesseman, Natasha Cloud","Lawson, Latta, Sanders, Meesseman, Cloud",100874-201056-201506-203416-204333,WAS,49.0,1,1.0,-2.0,1.0,1.0,1.0,1.0,,2,1.0,,,,,,,,1.0,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,58.775510204081634,25.0,24.0,25.0,24.0,1.0,,,,,,,,,,,,,0.2756,,0.2756,,,,,6.9,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2015,2015,False
100874-201056-201506-203437-203828,1611661322,"Kara Lawson, Ivory Latta, LaToya Sanders, Tierra Ruffin-Pratt, Stefanie Dolson","Lawson, Latta, Sanders, Ruffin-Pratt, Dolson",100874-201056-201506-203437-203828,WAS,109.0,1,2.0,-4.0,4.0,3.0,,,1.0,7,2.0,1.0,,,,,,,3.0,,,2.0,2.0,6.0,,,2.0,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,1.0,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,0.25,1.0,,,,0.3333333333333333,,0.3333333333333333,,1.0,,,92.4770642201835,20.0,9.666666666666666,17.75,9.666666666666666,0.6666666666666666,0.3333333333333333,,,,,,,,,,,,0.34156666666666663,,,0.25,0.25,1.0,,12.333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2015,2015,False
100874-201056-201913-203416-203437,1611661322,"Kara Lawson, Ivory Latta, Kia Vaughn, Emma Meesseman, Tierra Ruffin-Pratt","Lawson, Latta, Vaughn, Meesseman, Ruffin-Pratt",100874-201056-201913-203416-203437,WAS,213.0,1,4.0,-5.0,7.0,7.0,5.0,2.0,,14,,3.0,,,,,,,6.0,,,,8.0,13.0,,,,4.0,,,,4.0,,,,,,2.0,,4.0,,,1.0,,1.0,,,,,1.0,,,,,,,,8.0,4.0,5.0,,,,,,,0.6666666666666666,,0.5,0.6666666666666666,,0.5,,,,0.3333333333333333,,,,,,94.64788732394366,15.142857142857142,15.285714285714286,15.142857142857142,14.285714285714286,,0.5,,,,,,,,,,0.5,,0.49685,,0.47585,,,,0.5,9.049999999999999,,0.7142857142857143,3.0,3.0,,4.0,,4.0,4.0,,2.0,1.0,,1.0,1.0,,,,,,0.5,0.5,0.6666666666666666,,,,0.5,1.0,1.0,0.3333333333333333,,,1.0,1.0,,2.0,2.0,2.0,,,0.5,,0.5,1.0,,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2015,2015,False
100874-201056-201913-203437-203828,1611661322,"Kara Lawson, Ivory Latta, Kia Vaughn, Tierra Ruffin-Pratt, Stefanie Dolson","Lawson, Latta, Vaughn, Ruffin-Pratt, Dolson",100874-201056-201913-203437-203828,WAS,55.0,1,1.0,,2.0,2.0,2.0,,,4,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,1.0,,,2.0,2.0,1.0,,,,,2.0,2.0,2.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,104.72727272727273,17.0,10.5,17.0,10.5,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2015,2015,False
100874-201056-203401-203416-203437,1611661322,"Kara Lawson, Ivory Latta, Tayler Hill, Emma Meesseman, Tierra Ruffin-Pratt","Lawson, Latta, Hill, Meesseman, Ruffin-Pratt",100874-201056-203401-203416-203437,WAS,1.0,1,,3.0,2.0,,2.0,,,2,,,,,,,,,,,,3.0,3.0,,,,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,2.0,4.0,,2.0,,,,3.0,,,,,,,,,,,,0.75,,0.75,,,,,,,,,,2880.0,0.5,,0.5,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2015,2015,False
