EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,LongMidRangeFGA,FG2A,OpponentPoints,LiveBallTurnovers,LostBallTurnovers,Turnovers,Fouls,LiveBallTurnoverPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG3A,Points,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,HeaveAttempts,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,FtPoints,SecondChanceFtPoints,SecondChancePoints,OffTwoPtRebounds,OffRebounds,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,SecondChanceTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,LongMidRangeFGM,PtsUnassisted2s,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,NonHeaveArc3FGA,ShortMidRangeFGA,ShootingFouls,ShortMidRangeFrequency,Corner3FGA,LongMidRangeAssists,DefThreePtRebounds,DeadBallTurnovers,Travels,BlockedShortMidRange,DefThreePtReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,LongMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG3M,PenaltyFtPoints,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,OffThreePtRebounds,FTOffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyTurnovers,BlockingFouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChanceCorner3FGA,Defensive 3 Seconds Violations,SecondChanceCorner3Frequency,Corner3FGM,SecondChanceCorner3FGM,SecondChanceFG3M,Corner3Assists,FTDefRebounds,Loose Ball Fouls,SecondChanceFg3Pct,DefFTReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3FGM,Charge Fouls,SecondChanceArc3Accuracy,BlockedLongMidRange,BlockingFoulsDrawn,PenaltyCorner3FGA,PenaltyCorner3Frequency,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceArc3PctAssisted,3SecondViolations,Blocked3s,BlockedArc3,team_id,year,season,team_vs
100915-100944-200671-201480-203813,1611661324,"Lindsay Whalen, Rebekkah Brunson, Seimone Augustus, Sylvia Fowles, Anna Cruz","Whalen, Brunson, Augustus, Fowles, Cruz",100915-100944-200671-201480-203813,MIN,405.0,4,7.0,,13.0,11.0,24,7.0,11.0,10.0,1.0,,1.0,5.0,1.0,85.33333333333333,16.076923076923077,17.818181818181817,14.692307692307692,17.818181818181817,0.5384615384615384,0.42876153846153847,13.054545454545455,,4.0,,1.0,,,1.0,,4.0,2.0,10.0,,,,,4.0,,2.0,2.0,,4.0,3.0,4.0,6.0,2.0,2.0,2.0,1.0,10.0,,,0.5,0.5,0.36363636363636365,,0.3076923076923077,,0.35714285714285715,,0.15384615384615385,0.75,0.8,0.5,0.5,0.07692307692307693,,,,0.07692307692307693,,,,0.23076923076923078,,,22.9,,1.0,2.0,,,1.0,2.0,2.0,3.0,2.0,,0.14285714285714285,0.2222222222222222,,0.14285714285714285,0.16666666666666666,,3.0,4.0,0.42857142857142855,0.42857142857142855,1.0,3.0,2.0,0.23076923076923078,1.0,1.0,1.0,,,,1.0,,1.0,0.3333333333333333,0.07692307692307693,,,1.0,,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,2.0,,2.0,,1.0,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,0.5,,0.25,1.0,,1.0,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,0.54375,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2015,2015,False
100915-100944-200671-201904-202632,1611661324,"Lindsay Whalen, Rebekkah Brunson, Seimone Augustus, Renee Montgomery, Maya Moore","Whalen, Brunson, Augustus, Montgomery, Moore",100915-100944-200671-201904-202632,MIN,27.0,1,,,1.0,,1,1.0,1.0,,,,,2.0,,53.33333333333333,14.0,,14.0,,1.0,0.3377,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2015,2015,False
100915-100944-200671-202632-203016,1611661324,"Lindsay Whalen, Rebekkah Brunson, Seimone Augustus, Maya Moore, Devereaux Peters","Whalen, Brunson, Augustus, Moore, Peters",100915-100944-200671-202632-203016,MIN,1246.0,5,21.0,11.0,40.0,38.0,78,13.0,36.0,36.0,4.0,,5.0,8.0,0.8,90.14446227929375,16.525,15.394736842105264,15.35,14.789473684210526,0.3170731707317073,0.4661341463414634,9.027777777777779,4.0,2.0,7.0,15.0,,,4.0,,16.0,5.0,47.0,2.0,2.0,,8.0,22.0,,11.0,13.0,4.0,28.0,8.0,11.0,20.0,1.0,,1.0,1.0,34.0,8.0,4.0,0.6875,0.7857142857142857,0.4444444444444444,1.0,0.5,1.0,0.5340909090909091,1.0,0.12195121951219512,0.8,0.7692307692307693,1.0,1.0,0.36585365853658536,0.4666666666666667,0.4666666666666667,0.5714285714285714,0.0975609756097561,,,,0.4878048780487805,0.3669,0.1702127659574468,23.82,0.1,8.0,6.0,,13.0,8.0,9.0,6.0,7.0,3.0,0.7222222222222222,0.42105263157894735,0.42857142857142855,0.625,0.06976744186046512,0.07894736842105263,0.2765957446808511,4.0,10.0,0.3076923076923077,0.3076923076923077,4.0,8.0,4.0,0.1951219512195122,1.0,3.0,2.0,1.0,,1.0,0.6666666666666666,0.5,1.0,0.75,0.024390243902439025,2.0,5.0,5.0,2.0,,,3.0,5.0,8.0,1.0,,4.0,6.0,3.0,4.0,2.0,,2.0,1.0,4.0,1.0,,4.0,6.0,4.0,2.0,,4.0,,,,,,,,2.0,1.0,,1.0,,,0.6666666666666666,0.6,,0.6,0.625,0.7222222222222222,,,,,,0.5,,0.3333333333333333,0.5,,0.5,,0.19047619047619047,0.625,0.625,0.8,0.5,0.5,0.5,0.5555555555555556,0.4,,,,0.5,0.5719125,1.0,,0.1111111111111111,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,1611661324,2015,2015,False
100915-100944-200671-202632-203813,1611661324,"Lindsay Whalen, Rebekkah Brunson, Seimone Augustus, Maya Moore, Anna Cruz","Whalen, Brunson, Augustus, Moore, Cruz",100915-100944-200671-202632-203813,MIN,162.0,2,3.0,5.0,6.0,5.0,11,,4.0,,,,1.0,1.0,,97.77777777777777,16.333333333333332,12.8,15.666666666666666,12.8,,0.475675,4.425,,2.0,1.0,3.0,,,2.0,,1.0,2.0,5.0,,,,,2.0,,1.0,1.0,1.0,2.0,1.0,2.0,3.0,,,,,2.0,,,1.0,1.0,0.25,,0.4166666666666667,,0.4166666666666667,,0.3333333333333333,1.0,1.0,1.0,,0.5,0.3333333333333333,0.5,1.0,0.3333333333333333,,,,0.8333333333333334,,,24.0,,1.0,,,3.0,1.0,1.0,,,,1.5,0.3333333333333333,0.25,0.5,,,0.6,,,,,2.0,1.0,,0.16666666666666666,,,1.0,1.0,,,1.0,,1.0,,,,,,1.0,1.0,,1.0,,,1.0,,,,3.0,,1.0,1.0,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,0.5,,0.5,,1.5,0.25,0.3333333333333333,,,,,,,,,,,,,,,0.5,0.5,,,,,1.0,,0.5,0.2943,,,,,,1.0,,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,1611661324,2015,2015,False
100915-100944-200671-203016-203813,1611661324,"Lindsay Whalen, Rebekkah Brunson, Seimone Augustus, Devereaux Peters, Anna Cruz","Whalen, Brunson, Augustus, Peters, Cruz",100915-100944-200671-203016-203813,MIN,209.0,4,3.0,-3.0,5.0,7.0,12,2.0,5.0,5.0,,,1.0,5.0,,82.67942583732058,24.0,12.714285714285714,18.6,11.714285714285714,0.3333333333333333,0.3900666666666666,11.040000000000001,3.0,5.0,,1.0,,1.0,,,1.0,1.0,2.0,1.0,3.0,,2.0,,,,,,,2.0,2.0,4.0,1.0,,1.0,,2.0,2.0,3.0,,,0.2,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.6666666666666666,,,0.16666666666666666,,,,,0.3333333333333333,,,0.3333333333333333,0.4151666666666667,1.0,23.5,0.6,2.0,,,,1.0,2.0,1.0,,,,0.25,0.4,1.0,,,,1.0,2.0,0.5,0.5,,2.0,1.0,0.3333333333333333,1.0,,,1.0,,,,,,,0.16666666666666666,,,,,,,,,1.0,,,,,,,,1.0,,,,1.0,,,1.0,1.0,,1.0,,,1.0,1.0,,,,,,,,,3.0,,,,,,,,0.2,1.0,,,,1.0,,,,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,1611661324,2015,2015,False
100915-100944-201480-201904-202632,1611661324,"Lindsay Whalen, Rebekkah Brunson, Sylvia Fowles, Renee Montgomery, Maya Moore","Whalen, Brunson, Fowles, Montgomery, Moore",100915-100944-201480-201904-202632,MIN,65.0,1,1.0,2.0,1.0,2.0,3,1.0,1.0,,,,,,,66.46153846153847,9.0,28.0,9.0,16.5,1.0,0.3274,18.3,,2.0,,,,,,,1.0,,2.0,,,,,2.0,,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,,,1.0,1.0,1.0,,1.0,,1.0,,,1.0,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,1.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2015,2015,False
100915-100944-201480-202632-203813,1611661324,"Lindsay Whalen, Rebekkah Brunson, Sylvia Fowles, Maya Moore, Anna Cruz","Whalen, Brunson, Fowles, Moore, Cruz",100915-100944-201480-202632-203813,MIN,562.0,5,9.0,-10.0,15.0,15.0,30,5.0,10.0,18.0,2.0,,4.0,7.0,0.5,76.86832740213522,18.866666666666667,18.6,17.266666666666666,17.133333333333333,0.35714285714285715,0.4859857142857143,9.5,2.0,1.0,3.0,4.0,,,3.0,,4.0,4.0,8.0,1.0,3.0,,2.0,2.0,,1.0,1.0,,2.0,5.0,6.0,9.0,,,,,8.0,2.0,2.0,0.25,0.25,0.4,0.3333333333333333,0.2857142857142857,0.3333333333333333,0.2857142857142857,0.3333333333333333,0.2857142857142857,0.7142857142857143,0.625,1.0,,0.2857142857142857,0.75,1.0,,0.21428571428571427,,,,0.5714285714285714,0.3287333333333333,0.25,23.25,0.13333333333333333,3.0,,,,2.0,3.0,2.0,,,,0.4,0.3333333333333333,,,,,,6.0,,,3.0,1.0,5.0,0.07142857142857142,1.0,,,2.0,1.0,,,1.0,,,0.07142857142857142,,1.0,1.0,,,,,,2.0,1.0,,,,,,,2.0,,,1.0,1.0,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,0.2,0.25,,0.2,,0.25,,0.5,0.3333333333333333,,0.3333333333333333,,0.125,1.0,1.0,1.0,,,,0.3333333333333333,,,,,,0.43845,1.0,,0.3333333333333333,,,,,1.0,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,1611661324,2015,2015,False
100915-100944-201904-202632-203016,1611661324,"Lindsay Whalen, Rebekkah Brunson, Renee Montgomery, Maya Moore, Devereaux Peters","Whalen, Brunson, Montgomery, Moore, Peters",100915-100944-201904-202632-203016,MIN,369.0,3,6.0,-2.0,11.0,10.0,21,2.0,6.0,12.0,2.0,1.0,4.0,3.0,0.5,81.95121951219512,15.272727272727273,20.1,13.636363636363637,19.7,0.2222222222222222,0.4932055555555556,7.566666666666666,,,2.0,3.0,,,3.0,,3.0,3.0,10.0,,,,,4.0,,2.0,3.0,1.0,7.0,4.0,4.0,6.0,1.0,1.0,1.0,1.0,7.0,,,0.6666666666666666,0.6666666666666666,0.5,,0.5,,0.5555555555555556,,0.3333333333333333,0.8,0.8,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,,,,0.6666666666666666,,,24.366666666666664,,2.0,1.0,1.0,3.0,,2.0,3.0,1.0,1.0,0.75,,0.4,,0.1111111111111111,0.16666666666666666,0.3,1.0,2.0,0.5,0.5,3.0,1.0,1.0,0.1111111111111111,,1.0,,2.0,,,,,,1.0,,1.0,1.0,,1.0,,,1.0,1.0,2.0,,,,3.0,,,1.0,,1.0,1.0,,2.0,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,1.0,,,,,1.0,0.3333333333333333,,0.3333333333333333,0.5,0.5,,,,,,1.0,,,1.0,,1.0,,,,,,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,1.0,,,0.3333333333333333,0.705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2015,2015,False
100915-100944-202632-203016-203813,1611661324,"Lindsay Whalen, Rebekkah Brunson, Maya Moore, Devereaux Peters, Anna Cruz","Whalen, Brunson, Moore, Peters, Cruz",100915-100944-202632-203016-203813,MIN,876.0,5,15.0,2.0,25.0,25.0,50,6.0,13.0,32.0,2.0,,2.0,7.0,1.0,82.19178082191782,18.16,16.88,16.88,16.68,0.2727272727272727,0.43457500000000004,9.76923076923077,3.0,7.0,3.0,5.0,,,6.0,2.0,6.0,9.0,34.0,,,2.0,2.0,8.0,,4.0,7.0,2.0,17.0,5.0,6.0,10.0,2.0,1.0,2.0,,28.0,2.0,3.0,0.6666666666666666,0.8,0.46153846153846156,,0.5454545454545454,,0.6071428571428571,0.3333333333333333,0.4090909090909091,0.7142857142857143,0.75,0.5,,0.22727272727272727,0.6,0.75,0.6666666666666666,0.2727272727272727,,,1.0,0.6363636363636364,0.32115,0.058823529411764705,23.533333333333335,0.12,5.0,10.0,2.0,6.0,1.0,4.0,10.0,13.0,6.0,0.75,0.14285714285714285,0.2727272727272727,,0.2222222222222222,0.3333333333333333,0.17647058823529413,3.0,4.0,0.5,0.5,6.0,2.0,4.0,0.09090909090909091,3.0,2.0,1.0,,,1.0,1.0,0.5,1.0,0.6666666666666666,0.13636363636363635,1.0,2.0,,3.0,,,4.0,2.0,3.0,,,2.0,9.0,3.0,2.0,3.0,1.0,3.0,2.0,,2.0,1.0,,3.0,3.0,,,2.0,,1.0,1.0,,,,,,1.0,,1.0,,1.0,0.75,0.4444444444444444,,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.07692307692307693,0.2,,,1.0,0.5,0.5,,0.5,0.5,1.0,,,,,,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5,,,,0.5,0.37265,,1.0,,1.0,,,1.0,,1.0,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,1611661324,2015,2015,False
100915-200671-201480-201904-202632,1611661324,"Lindsay Whalen, Seimone Augustus, Sylvia Fowles, Renee Montgomery, Maya Moore","Whalen, Augustus, Fowles, Montgomery, Moore",100915-200671-201480-201904-202632,MIN,351.0,4,6.0,-2.0,9.0,8.0,17,3.0,6.0,6.0,,,1.0,2.0,,69.74358974358975,15.88888888888889,26.0,12.0,21.125,0.25,0.42267499999999997,11.549999999999999,1.0,2.0,,,,,4.0,1.0,2.0,6.0,4.0,,,1.0,,2.0,,1.0,1.0,,2.0,1.0,1.0,5.0,,,,,2.0,,1.0,0.5,0.5,0.3333333333333333,,0.16666666666666666,,0.16666666666666666,,0.5,0.3333333333333333,0.25,,,,,,,0.3333333333333333,,,1.0,0.5,0.32715,,23.616666666666664,0.1111111111111111,4.0,,,2.0,3.0,4.0,2.0,,,0.2,0.75,0.4,,,,0.5,1.0,2.0,0.3333333333333333,0.3333333333333333,4.0,3.0,,0.25,2.0,1.0,,1.0,,,,,,1.0,0.16666666666666666,,,1.0,,3.0,,,1.0,1.0,4.0,,,,,,,1.0,,,,1.0,,1.0,3.0,1.0,2.0,,,,,,,1.0,,,,,,,1.0,,,,,,1.0,0.2,0.16666666666666666,,0.3333333333333333,,,0.16666666666666666,1.0,0.5,0.25,,0.3333333333333333,,0.1111111111111111,0.3333333333333333,0.5,,,,,,,,0.6,,,0.438825,1.0,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2015,2015,False
100915-200671-201480-202632-203016,1611661324,"Lindsay Whalen, Seimone Augustus, Sylvia Fowles, Maya Moore, Devereaux Peters","Whalen, Augustus, Fowles, Moore, Peters",100915-200671-201480-202632-203016,MIN,827.0,4,14.0,-13.0,24.0,23.0,47,8.0,13.0,31.0,5.0,2.0,9.0,7.0,0.5555555555555556,81.83796856106409,16.875,18.347826086956523,16.083333333333332,16.217391304347824,0.5333333333333333,0.4205933333333334,13.061538461538463,7.0,2.0,3.0,3.0,,,1.0,1.0,7.0,2.0,18.0,1.0,2.0,1.0,2.0,8.0,,4.0,4.0,2.0,8.0,6.0,6.0,8.0,3.0,1.0,3.0,,13.0,2.0,7.0,0.5714285714285714,0.5714285714285714,0.5384615384615384,0.5,0.5666666666666667,0.3333333333333333,0.5625,0.3333333333333333,0.13333333333333333,0.5454545454545454,0.5454545454545454,0.5,,0.2,1.0,1.0,0.6666666666666666,0.06666666666666667,,,0.3333333333333333,0.3333333333333333,0.38245,0.1111111111111111,24.0,0.2916666666666667,2.0,1.0,,5.0,2.0,2.0,6.0,2.0,1.0,1.25,0.3333333333333333,0.2857142857142857,,0.0625,0.07142857142857142,0.2777777777777778,3.0,6.0,0.375,0.375,1.0,2.0,4.0,0.13333333333333333,1.0,2.0,,4.0,,2.0,,0.5,,0.6666666666666666,0.06666666666666667,,,1.0,,,,1.0,1.0,1.0,1.0,,,,3.0,,,,,,,,,,,,,1.0,3.0,2.0,,3.0,1.0,,,,,,,,1.0,,,0.5,,0.5,1.0,1.25,,,,,,,,0.4,,,0.6666666666666666,,,0.5,0.5,,,,,,,,,,,0.456875,1.0,,0.5,1.0,1.0,1.0,,,,1.0,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,1611661324,2015,2015,False
100915-200671-201480-202632-203813,1611661324,"Lindsay Whalen, Seimone Augustus, Sylvia Fowles, Maya Moore, Anna Cruz","Whalen, Augustus, Fowles, Moore, Cruz",100915-200671-201480-202632-203813,MIN,706.0,5,12.0,1.0,19.0,19.0,38,6.0,19.0,21.0,2.0,1.0,3.0,3.0,0.6666666666666666,77.5070821529745,18.210526315789473,18.94736842105263,15.631578947368421,18.736842105263158,0.2857142857142857,0.47672142857142863,7.189473684210526,5.0,8.0,3.0,8.0,1.0,4.0,2.0,1.0,8.0,2.0,22.0,1.0,4.0,1.0,6.0,10.0,,5.0,5.0,3.0,10.0,6.0,7.0,16.0,2.0,1.0,2.0,1.0,15.0,6.0,4.0,0.625,0.625,0.42105263157894735,0.25,0.38095238095238093,0.2,0.4230769230769231,0.3333333333333333,0.09523809523809523,0.75,0.7,0.6666666666666666,0.5,0.38095238095238093,0.375,0.42857142857142855,1.0,0.09523809523809523,0.8,0.25,0.2,0.47619047619047616,0.5873999999999999,0.2727272727272727,22.9,0.2631578947368421,5.0,6.0,1.0,7.0,8.0,9.0,8.0,10.0,2.0,0.3888888888888889,0.7272727272727273,0.6923076923076923,0.8,0.08695652173913043,0.09523809523809523,0.3181818181818182,3.0,6.0,0.5,0.5,2.0,5.0,1.0,0.23809523809523808,,2.0,1.0,1.0,1.0,1.0,0.5,0.75,0.5,0.6666666666666666,,1.0,4.0,2.0,,,,,3.0,8.0,,,4.0,,,,,2.0,,,,1.0,,4.0,,,,,1.0,,,,,,,,,,,3.0,,2.0,,,,,0.375,0.375,0.10526315789473684,0.125,0.2,,,0.5,0.6666666666666666,0.6666666666666666,0.5,,1.0,,0.36363636363636365,0.4,0.5,,,,,0.5,0.25,1.0,,,,0.5040857142857142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2015,2015,False
100915-200671-201480-203016-203813,1611661324,"Lindsay Whalen, Seimone Augustus, Sylvia Fowles, Devereaux Peters, Anna Cruz","Whalen, Augustus, Fowles, Peters, Cruz",100915-200671-201480-203016-203813,MIN,235.0,1,4.0,-5.0,6.0,7.0,13,3.0,6.0,11.0,,,,2.0,,79.65957446808511,18.833333333333332,17.428571428571427,18.833333333333332,17.285714285714285,0.5,0.44083333333333335,12.233333333333334,,,2.0,2.0,,,,,3.0,,6.0,,,,,2.0,,1.0,1.0,1.0,2.0,1.0,2.0,2.0,,,,,6.0,,,0.3333333333333333,0.3333333333333333,0.5,,0.5,,0.5,,,1.0,0.5,1.0,,0.3333333333333333,1.0,1.0,0.5,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,4.0,,,,1.0,2.0,0.16666666666666666,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1611661324,2015,2015,False
100915-200671-201904-202632-203016,1611661324,"Lindsay Whalen, Seimone Augustus, Renee Montgomery, Maya Moore, Devereaux Peters","Whalen, Augustus, Montgomery, Moore, Peters",100915-200671-201904-202632-203016,MIN,176.0,1,3.0,1.0,4.0,5.0,9,3.0,4.0,4.0,,,1.0,,,73.63636363636364,23.25,16.6,22.25,16.0,0.6,0.34609,15.225,,5.0,,,,,1.0,,1.0,1.0,5.0,,,,,2.0,,1.0,1.0,,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,5.0,,,1.0,1.0,0.25,,0.5,,0.5,,0.2,0.5,0.5,1.0,1.0,,,,,0.2,,,,0.2,,,23.8,,,,,,2.0,2.0,,,,,0.6666666666666666,0.6666666666666666,,,,,1.0,,0.3333333333333333,0.3333333333333333,1.0,1.0,,0.2,,1.0,,1.0,,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,3.0,,1.0,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,0.5,,,,,,,,,1.0,1.0,,,,,,,1.0,0.3065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2015,2015,False
100915-200671-202632-203016-203813,1611661324,"Lindsay Whalen, Seimone Augustus, Maya Moore, Devereaux Peters, Anna Cruz","Whalen, Augustus, Moore, Peters, Cruz",100915-200671-202632-203016-203813,MIN,42.0,1,1.0,2.0,2.0,1.0,3,1.0,3.0,,,,,,,102.85714285714286,11.5,19.0,10.5,19.0,0.3333333333333333,0.5478333333333333,7.8,,1.0,1.0,2.0,,,,,1.0,,2.0,,,,,,,,,,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,,1.0,1.0,1.0,1.0,0.6666666666666666,0.5,0.5,,,,,,0.6666666666666666,,,,,1.0,,,2.0,1.0,1.0,,,,1.0,0.5,0.5,1.0,,,1.0,,2.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,0.548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2015,2015,False
100915-201480-201904-202632-203016,1611661324,"Lindsay Whalen, Sylvia Fowles, Renee Montgomery, Maya Moore, Devereaux Peters","Whalen, Fowles, Montgomery, Moore, Peters",100915-201480-201904-202632-203016,MIN,137.0,2,2.0,-7.0,4.0,6.0,10,1.0,2.0,9.0,1.0,1.0,1.0,2.0,1.0,105.1094890510949,17.75,11.0,16.5,11.0,0.25,0.468,16.05,,,,,,,1.0,,1.0,2.0,2.0,,,,,,,,,,,1.0,2.0,3.0,,,,,,,,,,0.5,,0.25,,0.25,,0.5,1.0,1.0,,,,,,,0.25,,,,0.5,,,22.75,,1.0,,,2.0,,1.0,,,,1.0,,0.3333333333333333,,,,1.0,,2.0,,,1.0,1.0,2.0,0.25,1.0,,1.0,,,,1.0,1.0,1.0,,0.25,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,0.5,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2015,2015,False
