EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,FTDefRebounds,Loose Ball Fouls Drawn,BlockingFoulsDrawn,Technical Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,DefFTReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,BlockedLongMidRange,StepOutOfBoundsTurnovers,Defensive 3 Seconds Violations,Fg3aBlocked,Blocked3s,BlockedArc3,FG3APctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,HeaveAttempts,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedCorner3,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Corner3PctBlocked,team_id,year,season,team_vs
101023-201881-203026-203830-204334,1611661330,"Sancho Lyttle, Angel McCoughtry, Tiffany Hayes, Shoni Schimmel, Reshanda Gray","Lyttle, McCoughtry, Hayes, Schimmel, Gray",101023-201881-203026-203830-204334,ATL,336.0,4,6.0,4.0,11.0,13.0,1.0,1.0,,24.0,1.0,1.0,,,,,1.0,1.0,2.0,3.0,,,1.0,1.0,,4.0,5.0,1.0,1.0,6.0,17.0,13.0,,,,,,,,2.0,2.0,2.0,6.0,3.0,,,1.0,1.0,,1.0,1.0,2.0,1.0,,,,1.0,5.0,,,,1.0,3.0,4.0,,4.0,,3.0,2.0,1.0,2.0,,2.0,,,,,2.0,,,3.0,,4.0,,,,6.0,,1.0,6.0,,2.0,1.0,1.0,,1.0,1.0,,17.0,,,,0.25,0.25,1.0,1.0,1.0,0.8,,,0.9166666666666666,,,0.9444444444444444,,1.0,0.16666666666666666,,,,,1.0,,0.75,,0.5,,0.6666666666666666,,,,,,0.6666666666666666,1.0,,,0.5,,102.85714285714286,1.0,13.545454545454545,14.384615384615385,13.545454545454545,13.307692307692308,0.16666666666666666,1.0,1.0,,0.16666666666666666,1.0,1.0,,0.5,0.6666666666666666,0.6666666666666666,0.5,,,,,0.16666666666666666,1.0,1.0,1.0,,,,,,0.3333333333333333,1.0,0.4449666666666667,,,0.25,0.2857142857142857,,0.11764705882352941,13.98,24.2,0.09090909090909091,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2015,2015,True
101033-201492-201881-202623-204332,1611661330,"Roneeka Hodges, Matee Ajavon, Angel McCoughtry, Aneika Morello, Cierra Burdick","Hodges, Ajavon, McCoughtry, Morello, Burdick",101033-201492-201881-202623-204332,ATL,65.0,1,1.0,2.0,2.0,2.0,,2.0,,4.0,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,88.61538461538463,,17.0,15.5,17.0,15.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.4735,,,,,,,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2015,2015,True
101033-201492-201881-202623-204334,1611661330,"Roneeka Hodges, Matee Ajavon, Angel McCoughtry, Aneika Morello, Reshanda Gray","Hodges, Ajavon, McCoughtry, Morello, Gray",101033-201492-201881-202623-204334,ATL,99.0,1,2.0,1.0,2.0,3.0,,,1.0,5.0,1.0,1.0,1.0,1.0,,,,2.0,,,,1.0,1.0,1.0,,1.0,3.0,1.0,2.0,1.0,6.0,5.0,1.0,1.0,1.0,3.0,,,,,,2.0,,3.0,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,,,5.0,1.0,2.0,1.0,,,,4.0,4.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,2.0,,,,,,,,,3.0,,,,1.0,1.0,1.0,0.5,0.5,0.3333333333333333,1.0,,0.5,0.5,,0.5,0.5,,0.4,0.3333333333333333,,0.5,,,1.0,,1.0,,1.0,,1.0,,1.0,,,,,,,,0.5,72.72727272727273,,28.0,14.333333333333334,23.0,14.333333333333334,0.2,1.0,1.0,1.0,0.4,,,,,,,,0.2,,,,0.2,1.0,1.0,1.0,0.5,1.0,,,,0.6,1.0,0.50032,0.637,,,,0.5,,3.533333333333333,23.0,,,1.0,,,,,,1.0,,,,,,1.0,,,,,1.0,0.5,,,,,,,,,,,,,,,,1.0,,,,,,,,1611661330,2015,2015,True
101033-201881-202623-203024-203039,1611661330,"Roneeka Hodges, Angel McCoughtry, Aneika Morello, Damiris Dantas, Sydney Carter","Hodges, McCoughtry, Morello, Dantas, Carter",101033-201881-202623-203024-203039,ATL,371.0,2,6.0,-4.0,12.0,11.0,6.0,,,23.0,1.0,5.0,,,1.0,2.0,2.0,3.0,1.0,2.0,,,,,,4.0,10.0,,,2.0,10.0,14.0,,,,,3.0,5.0,,,6.0,4.0,4.0,,,,,,,2.0,,2.0,,,1.0,,1.0,4.0,,,,2.0,3.0,5.0,,5.0,,,,,,,,1.0,,,,1.0,,1.0,,1.0,4.0,1.0,,,2.0,,,2.0,,1.0,,,,1.0,1.0,,10.0,6.0,6.0,,0.5,0.5,,,,0.4,,0.6,0.4,,0.6,0.45454545454545453,,0.6,,,,,,,,1.0,,0.6666666666666666,,0.8333333333333334,,,,,,,1.0,1.0,0.6666666666666666,,,89.2722371967655,1.0,14.25,18.181818181818183,14.25,17.727272727272727,0.5,0.2,0.2,1.0,0.3,0.6666666666666666,0.6666666666666666,,0.2,0.5,0.5,1.0,,,,,,,,,,,0.4,0.5,,0.5,,0.5124799999999999,,0.47206000000000004,0.09090909090909091,0.09090909090909091,,0.6,6.92,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1611661330,2015,2015,True
101033-201881-202623-203039-204334,1611661330,"Roneeka Hodges, Angel McCoughtry, Aneika Morello, Sydney Carter, Reshanda Gray","Hodges, McCoughtry, Morello, Carter, Gray",101033-201881-202623-203039-204334,ATL,133.0,1,2.0,-2.0,5.0,5.0,3.0,4.0,1.0,10.0,1.0,2.0,,1.0,1.0,2.0,,,,,,1.0,,1.0,,1.0,2.0,,2.0,4.0,6.0,8.0,,1.0,,,1.0,2.0,1.0,2.0,4.0,2.0,,,,,1.0,,,1.0,,1.0,,,1.0,,,2.0,1.0,,,,,1.0,1.0,2.0,,1.0,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,2.0,,,4.0,,2.0,,,,,,,6.0,4.0,3.0,,1.0,1.0,,,,0.5,,0.5,0.25,,0.3333333333333333,0.5,,0.5,0.5,,,,,,,,,,0.5,,0.3333333333333333,,,,,,,,,,,108.27067669172932,,14.2,12.4,12.8,11.2,0.5,0.5,0.5,1.0,,,,,,,,,0.25,,,,0.25,,,,1.0,,0.6666666666666666,0.5,,1.0,,0.6403875,,0.6911,0.3333333333333333,0.5,,0.6666666666666666,1.5,23.85,0.6,,,1.0,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,0.3333333333333333,,,,,,,,,,1.0,,,,,,,,1611661330,2015,2015,True
101033-201492-202623-203024-203830,1611661330,"Roneeka Hodges, Matee Ajavon, Aneika Morello, Damiris Dantas, Shoni Schimmel","Hodges, Ajavon, Morello, Dantas, Schimmel",101033-201492-202623-203024-203830,ATL,339.0,1,6.0,-4.0,10.0,11.0,8.0,4.0,,21.0,1.0,1.0,,,1.0,1.0,2.0,3.0,1.0,2.0,,,1.0,3.0,3.0,4.0,6.0,1.0,3.0,1.0,12.0,16.0,,,,,3.0,5.0,3.0,,9.0,8.0,,3.0,,,3.0,1.0,,4.0,1.0,5.0,1.0,,1.0,2.0,1.0,11.0,,,,2.0,1.0,3.0,,3.0,,1.0,1.0,,,,,1.0,,,,1.0,,,,,4.0,,1.0,1.0,3.0,,,2.0,2.0,2.0,,,,,,,12.0,9.0,8.0,,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,,0.6,0.6111111111111112,,0.5625,0.6666666666666666,,0.5625,0.3333333333333333,,,,,,,0.5,,0.6666666666666666,,0.6,,,,,,,0.5,,0.5,1.0,,89.20353982300884,,15.6,16.636363636363637,15.6,15.363636363636363,0.1111111111111111,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.2222222222222222,0.5,0.5,1.0,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,,0.125,1.0,0.375,0.4444444444444444,0.3333333333333333,0.42875555555555556,,0.441325,0.2222222222222222,0.3333333333333333,,0.75,8.933333333333334,23.099999999999998,0.8,,,,,,1.0,,,1.0,,,,,,,,0.3333333333333333,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,1611661330,2015,2015,True
101033-201492-202623-203026-204332,1611661330,"Roneeka Hodges, Matee Ajavon, Aneika Morello, Tiffany Hayes, Cierra Burdick","Hodges, Ajavon, Morello, Hayes, Burdick",101033-201492-202623-203026-204332,ATL,226.0,3,4.0,2.0,7.0,8.0,6.0,4.0,,15.0,,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,2.0,3.0,,1.0,2.0,6.0,4.0,,,,,2.0,3.0,1.0,2.0,6.0,4.0,,,,,1.0,,,2.0,,2.0,,,,1.0,1.0,4.0,,,,2.0,3.0,5.0,,5.0,,,,,1.0,,,1.0,,1.0,,2.0,,1.0,1.0,1.0,4.0,1.0,1.0,,3.0,,1.0,2.0,,,,,,,,,6.0,6.0,6.0,1.0,1.0,1.0,,,,0.6666666666666666,,0.6666666666666666,0.5,,0.5,0.6,,0.6,0.25,,,,,0.5,,1.0,,0.6666666666666666,,0.8333333333333334,,,,,,,,1.0,1.0,,,95.57522123893806,,11.571428571428571,18.125,11.571428571428571,16.125,0.25,,,,0.25,1.0,1.0,1.0,0.25,1.0,1.0,1.0,,,,,0.25,,,,,,0.25,,0.25,0.5,,0.46635,,0.46635,,,,1.0,8.066666666666666,23.4,0.8571428571428571,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2015,2015,True
101033-201881-203830-204332-204365,1611661330,"Roneeka Hodges, Angel McCoughtry, Shoni Schimmel, Cierra Burdick, Erica Wheeler","Hodges, McCoughtry, Schimmel, Burdick, Wheeler",101033-201881-203830-204332-204365,ATL,14.0,1,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.85714285714286,,14.0,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2015,2015,True
201492-201881-202623-203024-203830,1611661330,"Matee Ajavon, Angel McCoughtry, Aneika Morello, Damiris Dantas, Shoni Schimmel","Ajavon, McCoughtry, Morello, Dantas, Schimmel",201492-201881-202623-203024-203830,ATL,159.0,2,3.0,,7.0,6.0,,,1.0,13.0,1.0,2.0,,,,,,1.0,,2.0,,,,1.0,,1.0,5.0,,1.0,,2.0,2.0,,,,,,,,,,2.0,,,,,1.0,,1.0,1.0,,1.0,,,1.0,,,2.0,,,,,4.0,4.0,,4.0,,,,,1.0,,1.0,,,,,1.0,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,1.0,1.0,,2.0,,,,1.0,1.0,,,,0.2,,,0.16666666666666666,,,0.16666666666666666,,,0.16666666666666666,0.2,,1.0,,1.0,,1.0,,,,1.0,,,,,,1.0,1.0,1.0,,,,117.73584905660378,1.0,13.428571428571429,10.833333333333334,11.571428571428571,10.833333333333334,0.3333333333333333,0.5,0.5,1.0,0.16666666666666666,,,,0.3333333333333333,,,,,,,,0.16666666666666666,,,,,,,,,0.5,,0.4188083333333333,0.20295,,,,,,9.26,34.7,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1611661330,2015,2015,True
201492-201881-202623-203024-203039,1611661330,"Matee Ajavon, Angel McCoughtry, Aneika Morello, Damiris Dantas, Sydney Carter","Ajavon, McCoughtry, Morello, Dantas, Carter",201492-201881-202623-203024-203039,ATL,284.0,1,5.0,-1.0,8.0,7.0,,5.0,1.0,15.0,1.0,2.0,,,,,,2.0,,,,,,1.0,,1.0,4.0,,1.0,3.0,5.0,6.0,,1.0,,,,,,,,2.0,,,,,1.0,,1.0,1.0,,1.0,,,1.0,,,2.0,,1.0,,,3.0,3.0,1.0,4.0,,,,,1.0,,1.0,2.0,,,,3.0,1.0,,,,,,,,2.0,,,4.0,,2.0,,,,,,,5.0,,,,1.0,1.0,,,,0.25,,,0.2,,,0.35714285714285715,,,0.2,0.25,,0.5,,0.3333333333333333,,0.5,0.5,,,0.5,0.3333333333333333,,1.0,,,1.0,0.5,,,,,76.05633802816901,,19.125,18.714285714285715,18.125,14.714285714285714,0.4,0.5,0.5,1.0,0.4,,,,,,,,,,,,0.2,,,,,,,,,0.6,,0.50819,0.2956,,0.2857142857142857,0.3333333333333333,,,4.65,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2015,2015,True
201492-201881-202623-204332-204365,1611661330,"Matee Ajavon, Angel McCoughtry, Aneika Morello, Cierra Burdick, Erica Wheeler","Ajavon, McCoughtry, Morello, Burdick, Wheeler",201492-201881-202623-204332-204365,ATL,40.0,1,1.0,,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,1.0,,,,,,,2.0,2.0,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,72.0,,23.0,17.0,23.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2015,2015,True
201492-201881-203026-204332-204365,1611661330,"Matee Ajavon, Angel McCoughtry, Tiffany Hayes, Cierra Burdick, Erica Wheeler","Ajavon, McCoughtry, Hayes, Burdick, Wheeler",201492-201881-203026-204332-204365,ATL,2.0,1,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1611661330,2015,2015,True
201492-202623-203026-203039-204334,1611661330,"Matee Ajavon, Aneika Morello, Tiffany Hayes, Sydney Carter, Reshanda Gray","Ajavon, Morello, Hayes, Carter, Gray",201492-202623-203026-203039-204334,ATL,140.0,2,2.0,3.0,3.0,4.0,,,1.0,7.0,,1.0,,1.0,,,1.0,1.0,,1.0,1.0,2.0,,,,1.0,3.0,1.0,2.0,,5.0,2.0,,1.0,,,,,,,,2.0,,3.0,,,,,1.0,1.0,1.0,2.0,,1.0,,1.0,,5.0,1.0,1.0,,1.0,,1.0,2.0,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,5.0,,,,1.0,1.0,1.0,0.5,0.5,0.3333333333333333,,,0.5,,,0.5,,,0.4,0.3333333333333333,1.0,,,,,,0.5,1.0,1.0,1.0,0.6666666666666666,,,1.0,,,,,1.0,,,72.0,,28.666666666666668,13.5,21.333333333333332,13.5,0.2,,,,0.2,1.0,1.0,1.0,0.2,,,,0.4,0.5,0.5,1.0,,,,,1.0,,,,,0.6,,0.44151999999999997,0.597,,,,,,8.9,23.35,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1611661330,2015,2015,True
201881-202623-203024-203039-203830,1611661330,"Angel McCoughtry, Aneika Morello, Damiris Dantas, Sydney Carter, Shoni Schimmel","McCoughtry, Morello, Dantas, Carter, Schimmel",201881-202623-203024-203039-203830,ATL,38.0,1,1.0,2.0,1.0,1.0,,,,2.0,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,,2.0,,,,,,,,,,,2.0,,,,,,,,1.0,,1.0,,,1.0,,,2.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,1.0,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,75.78947368421053,,23.0,15.0,23.0,15.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,0.6941,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2015,2015,True
201881-202623-203026-204332-204365,1611661330,"Angel McCoughtry, Aneika Morello, Tiffany Hayes, Cierra Burdick, Erica Wheeler","McCoughtry, Morello, Hayes, Burdick, Wheeler",201881-202623-203026-204332-204365,ATL,230.0,1,4.0,-10.0,6.0,7.0,1.0,7.0,1.0,13.0,,,,,,,,1.0,1.0,3.0,,1.0,,,,1.0,4.0,,1.0,,2.0,12.0,,1.0,,,,1.0,,,,2.0,,,,,,,1.0,1.0,,1.0,,,,,1.0,2.0,,1.0,,,1.0,1.0,1.0,2.0,,,,,2.0,,1.0,1.0,,1.0,,3.0,1.0,,,,4.0,,2.0,,1.0,,,,,,,,,,,,2.0,,1.0,4.0,1.0,1.0,,,,0.25,,,0.2,,,0.2,,,0.2,0.25,,1.0,,0.6666666666666666,,0.25,0.5,,,0.2,0.3333333333333333,,1.0,,,,,0.3333333333333333,,,,81.39130434782608,,20.0,15.714285714285714,17.5,13.571428571428571,,,,,0.2,,,,0.6,0.3333333333333333,0.3333333333333333,1.0,0.2,,,,,,,,,,,,,0.2,,0.33599999999999997,0.3488,0.1761,,,,,13.5,22.4,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2015,2015,True
101023-201492-203024-203026-203830,1611661330,"Sancho Lyttle, Matee Ajavon, Damiris Dantas, Tiffany Hayes, Shoni Schimmel","Lyttle, Ajavon, Dantas, Hayes, Schimmel",101023-201492-203024-203026-203830,ATL,117.0,2,2.0,,3.0,3.0,1.0,,1.0,6.0,,,,,,,,1.0,1.0,2.0,,,,,,1.0,3.0,,,,2.0,2.0,,,,,1.0,1.0,,,2.0,2.0,,,,,,,,1.0,,1.0,,,,,1.0,2.0,,1.0,,,1.0,1.0,1.0,2.0,,1.0,1.0,,,,,1.0,,,,1.0,1.0,,,,2.0,1.0,,,2.0,,,2.0,,1.0,,,,,,,2.0,2.0,1.0,,1.0,1.0,,,,0.3333333333333333,,1.0,0.3333333333333333,,1.0,0.25,,0.5,,,,,,,,1.0,0.5,,,1.0,0.5,,,1.0,,,,1.0,,,,73.84615384615385,,21.333333333333332,17.666666666666668,17.666666666666668,17.666666666666668,,,,,0.3333333333333333,,,,0.6666666666666666,0.5,0.5,1.0,,,,,,,,,,,,,,,,0.3764,,0.3995,0.25,0.25,,1.0,14.233333333333334,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2015,2015,True
100396-101023-101033-202623-203830,1611661330,"DeLisha Milton-Jones, Sancho Lyttle, Roneeka Hodges, Aneika Morello, Shoni Schimmel","Milton-Jones, Lyttle, Hodges, Morello, Schimmel",100396-101023-101033-202623-203830,ATL,77.0,1,1.0,5.0,3.0,2.0,2.0,,1.0,5.0,,,,,,,,,,,,,1.0,2.0,2.0,,,1.0,2.0,2.0,5.0,,,,,3.0,,,2.0,,3.0,,,3.0,,,2.0,1.0,,,1.0,1.0,1.0,,,,,3.0,1.0,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,2.0,,1.0,,,,,,,2.0,3.0,2.0,,,,1.0,0.5,0.5,,,,0.75,1.5,0.75,0.8333333333333334,1.5,0.75,1.0,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,93.5064935064935,,16.666666666666668,13.5,12.0,13.5,,,,,,,,,,,,,,,,,1.0,0.5,0.5,1.0,,,,,1.0,1.0,0.5,0.508875,,0.508875,0.3333333333333333,1.0,0.6,0.6,,24.4,0.6666666666666666,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,0.5,,,,,,1.0,1.0,1.0,,0.5,,,,,,,,,,,,,,,,,1611661330,2015,2015,True
100396-201492-202623-203830-204334,1611661330,"DeLisha Milton-Jones, Matee Ajavon, Aneika Morello, Shoni Schimmel, Reshanda Gray","Milton-Jones, Ajavon, Morello, Schimmel, Gray",100396-201492-202623-203830-204334,ATL,76.0,2,1.0,3.0,3.0,3.0,3.0,3.0,1.0,6.0,,,,,,,,,1.0,1.0,,,1.0,2.0,2.0,1.0,1.0,1.0,2.0,,5.0,2.0,,,,,1.0,1.0,2.0,,5.0,2.0,,,3.0,,2.0,1.0,,1.0,,1.0,,,,,1.0,2.0,1.0,,,,2.0,2.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,5.0,5.0,3.0,2.0,1.0,1.0,,0.5,0.5,1.0,,1.0,0.8333333333333334,,0.8333333333333334,0.8333333333333334,,0.8333333333333334,0.6666666666666666,,,,,,,1.0,,,1.0,1.0,1.0,,,,1.0,1.0,,,,,1.0,113.6842105263158,,10.666666666666666,14.666666666666666,10.333333333333334,13.0,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,0.6666666666666666,0.5,0.5,,,,,,0.6666666666666666,0.6666666666666666,0.5,0.4419166666666667,,0.4419166666666667,,,,1.0,19.8,23.5,1.0,,,,,,1.0,,,1.0,,,,,,,,0.5,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,1611661330,2015,2015,True
