EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,OffPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,LiveBallTurnovers,BadPassTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,PenaltyOffPossExcludingTakeFouls,LiveBallTurnoverPct,Pace,SecondsPerPossOff,PenaltyOffPossPct,Minutes,PlusMinus,DefPoss,PenaltyDefPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,ShootingFouls,Fouls,Charge Fouls,FoulsDrawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3A,PenaltyFG3M,Fg2aBlocked,FTDefRebounds,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,FG2APctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffArc3ReboundPct,SecondChanceArc3Frequency,PenaltyArc3Accuracy,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,SelfOReb,BadPassSteals,StepOutOfBoundsTurnovers,Travels,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,SecondChanceFg3Pct,AtRimPctBlocked,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,FTOffRebounds,OffFTReboundPct,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Blocked3s,BlockedArc3,LongMidRangePctBlocked,3SecondViolations,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,Defensive 3 Seconds Violations,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedCorner3,team_id,year,season,team_vs
1627674-1628297-1628931-202664-203828,1611661329,"Kahleah Copper, Alexis Prince, Gabby Williams, Courtney Vandersloot, Stefanie Dolson","Copper, Prince, Williams, Vandersloot, Dolson",1627674-1628297-1628931-202664-203828,CHI,87.0,1,4,2.0,,9,,,,,,2.0,,148.9655172413793,8.25,0.5,1.0,2.0,5.0,,,,,,,1.0,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,4.0,7.0,5.0,,,,,,,1.0,2.0,5.0,,,,,,1.0,1.0,,,,,,,,,,,,,3.0,3.0,,3.0,,,,,,,,,,2.0,4.0,,1.0,7.0,5.0,,,,,1.0,1.0,,,,0.75,,1.5,0.875,,1.25,0.5,1.0,,,,1.0,,,,,1.0,1.0,,,10.8,8.25,10.8,,,,,0.5,,,,,,,,,,,,0.5,1.0,1.0,,,,1.0,0.5,1.0,0.4765,,0.5208,0.3333333333333333,0.5,,0.7142857142857143,11.8,24.3,,1.0,,1.0,,,1.0,1.0,1.0,,,,,,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2020,2020,True
1627674-1628890-1628922-202664-204323,1611661329,"Kahleah Copper, Diamond DeShields, Azurá Stevens, Courtney Vandersloot, Cheyenne Parker","Copper, DeShields, Stevens, Vandersloot, Parker",1627674-1628890-1628922-202664-204323,CHI,528.0,5,19,11.0,1.0,40,3.0,1.0,5.0,1.0,3.0,11.0,0.6,109.09090909090908,14.631578947368421,0.5789473684210527,9.0,-13.0,21.0,10.0,1.0,2.0,,,,3.0,,,1.0,2.0,,3.0,1.0,1.0,5.0,1.0,5.0,8.0,13.0,26.0,,,,,1.0,3.0,2.0,5.0,10.0,,2.0,3.0,,,3.0,,,1.0,1.0,,1.0,,,,3.0,1.0,,3.0,4.0,7.0,1.0,8.0,1.0,,,2.0,,2.0,3.0,6.0,,7.0,10.0,,4.0,13.0,10.0,2.0,,,1.0,0.2,0.2,0.2,,0.3333333333333333,0.25,,0.5,0.43333333333333335,,0.625,0.5,0.6666666666666666,,1.0,0.25,0.7777777777777778,0.125,,,1.0,,0.6666666666666666,1.0,1.0,11.904761904761905,14.368421052631579,11.80952380952381,0.2,0.5,0.5,,0.3,,,,,,,,0.2,0.5,0.5,1.0,0.3,,,,,,0.2,0.7,,0.46353999999999995,,0.44745999999999997,0.2857142857142857,0.4444444444444444,,0.7692307692307693,3.94,24.14,,,,1.0,1.0,,1.0,1.0,0.5,0.2,0.3333333333333333,,,,,1.0,1.0,,,,,1.0,,,,1.0,,,,,1.0,,,1.0,1.0,,,,,1.0,,,,,,0.2,1.0,,,1.0,1.0,0.2,1.0,,,,,,,,,,,,,,,1611661329,2020,2020,True
1627674-1628890-1628931-1630113-202641,1611661329,"Kahleah Copper, Diamond DeShields, Gabby Williams, Ruthy Hebard, Sydney Colson","Copper, DeShields, Williams, Hebard, Colson",1627674-1628890-1628931-1630113-202641,CHI,244.0,3,10,9.0,3.0,19,1.0,,1.0,,,9.0,1.0,112.13114754098362,12.7,0.9,4.0,-2.0,9.0,7.0,2.0,2.0,,,,2.0,,1.0,,,1.0,5.0,5.0,2.0,5.0,1.0,5.0,1.0,8.0,10.0,,1.0,1.0,4.0,2.0,5.0,5.0,1.0,8.0,4.0,,3.0,,,5.0,1.0,2.0,1.0,3.0,1.0,,2.0,,,7.0,1.0,2.0,,1.0,1.0,3.0,4.0,1.0,,,,,1.0,,2.0,,2.0,2.0,,1.0,4.0,8.0,1.0,1.0,1.0,1.0,0.2,0.2,0.4,,0.4,0.35,0.5,0.35,0.36363636363636365,0.5,0.36363636363636365,0.5,1.0,0.6666666666666666,,0.25,1.0,0.42857142857142855,,1.0,,,1.0,,,13.0,10.5,13.0,0.2,1.0,1.0,1.0,0.2,,,,0.1,,,,,,,,0.5,0.2,0.2,1.0,,,0.5,0.7,0.2,0.46318000000000004,0.5109,0.46318000000000004,0.09090909090909091,0.16666666666666666,0.5,1.0,8.98,25.4,2.0,1.0,2.0,1.0,,,,,0.2,,,,0.25,0.6666666666666666,0.2,2.0,2.0,1.0,1.0,,3.0,1.0,,,,,,,,,,,,,,,0.5,,,,0.42857142857142855,,,0.5,1.0,0.2,1.0,,,,,,,,,,,,,,,,,,,,,1611661329,2020,2020,True
1627674-1628890-1628931-1630113-204323,1611661329,"Kahleah Copper, Diamond DeShields, Gabby Williams, Ruthy Hebard, Cheyenne Parker","Copper, DeShields, Williams, Hebard, Parker",1627674-1628890-1628931-1630113-204323,CHI,58.0,1,2,,,4,,,,,,,,99.3103448275862,7.0,,1.0,4.0,2.0,,,,,,,,2.0,2.0,,,,,,2.0,2.0,,,,4.0,,,,,,,,,,,2.0,2.0,,,,,,1.0,,1.0,,,,,1.0,2.0,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,4.0,,,0.5,0.5,,,,1.0,,,1.0,,,1.0,,,,1.0,,,,1.0,,,,,,,,,22.0,7.0,22.0,,,,,,,,,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,0.37895,,,,,,,17.6,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2020,2020,True
1627674-1628906-1628931-1630113-201516,1611661329,"Kahleah Copper, Stephanie Mavunga, Gabby Williams, Ruthy Hebard, Allie Quigley","Copper, Mavunga, Williams, Hebard, Quigley",1627674-1628906-1628931-1630113-201516,CHI,57.0,1,2,,,3,,,,,,,,75.78947368421053,15.0,,1.0,,1.0,,,1.0,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,,,,0.5,,,,,,1.0,,,27.0,15.0,20.0,0.5,,,,,,,,,,,,,,,,0.5,,,,,,,1.0,,0.480725,,,,,,,3.1,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2020,2020,True
1627674-1628922-1628931-1630113-1630118,1611661329,"Kahleah Copper, Azurá Stevens, Gabby Williams, Ruthy Hebard, Stella Johnson","Copper, Stevens, Williams, Hebard, Johnson",1627674-1628922-1628931-1630113-1630118,CHI,96.0,1,3,3.0,,7,1.0,,2.0,,2.0,3.0,0.5,105.0,16.0,1.0,2.0,-2.0,4.0,3.0,,,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,3.0,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,2.0,,2.0,,,,1.0,,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,0.5,,,,,,1.0,,,12.0,16.0,9.25,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.4341,,0.4341,,,,1.0,7.7,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2020,2020,True
1627674-1628922-1628931-1630113-202641,1611661329,"Kahleah Copper, Azurá Stevens, Gabby Williams, Ruthy Hebard, Sydney Colson","Copper, Stevens, Williams, Hebard, Colson",1627674-1628922-1628931-1630113-202641,CHI,193.0,1,7,7.0,,15,1.0,1.0,2.0,,2.0,7.0,0.5,111.91709844559585,8.0,1.0,3.0,,8.0,3.0,1.0,1.0,,,1.0,1.0,,,,,,3.0,3.0,2.0,2.0,,3.0,2.0,6.0,6.0,,,,,2.0,2.0,3.0,2.0,6.0,,4.0,,,1.0,2.0,,,,,,,,,,,,,,4.0,4.0,,4.0,,,,1.0,,,,2.0,1.0,2.0,2.0,,,6.0,6.0,,,,,,,1.0,,1.0,0.4,,0.4,0.5,,0.5,0.6,0.8,,,,0.8,,,,,,1.0,,,17.125,8.0,15.25,0.2,1.0,1.0,,0.2,1.0,1.0,,,,,,,,,,0.6,,,,,,0.6,0.8,,0.435075,,0.435075,,,,1.0,3.9,32.56666666666667,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,2.0,,1.0,1.0,2.0,2.0,,,,1.0,,1.0,,,,0.2,1.0,,,,,,,,,,,,,,,,,,,,,1611661329,2020,2020,True
1627674-1628922-1628931-202664-203828,1611661329,"Kahleah Copper, Azurá Stevens, Gabby Williams, Courtney Vandersloot, Stefanie Dolson","Copper, Stevens, Williams, Vandersloot, Dolson",1627674-1628922-1628931-202664-203828,CHI,307.0,3,12,1.0,,25,2.0,1.0,4.0,,,1.0,0.5,117.26384364820848,12.666666666666666,0.08333333333333333,5.0,-10.0,13.0,,1.0,1.0,,,,2.0,2.0,2.0,,,,1.0,,3.0,5.0,,1.0,3.0,9.0,19.0,,,,,,,,1.0,1.0,2.0,4.0,,,,1.0,,1.0,,1.0,,,,,1.0,2.0,,,,4.0,4.0,,4.0,1.0,,,2.0,,1.0,1.0,3.0,1.0,4.0,6.0,,3.0,9.0,1.0,,0.3333333333333333,0.3333333333333333,,,,0.6,,,0.5,,,0.5,,0.5,0.16666666666666666,1.0,,,,1.0,,,,,1.0,1.0,,,11.923076923076923,12.666666666666666,11.923076923076923,0.16666666666666666,1.0,1.0,,0.3333333333333333,,,,0.3333333333333333,1.0,1.0,0.5,,,,,0.16666666666666666,,,,,,,0.3333333333333333,,0.48065,,,0.3333333333333333,0.375,,0.1111111111111111,9.379999999999999,25.4,,,,,1.0,,,,,0.2,0.5,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2020,2020,True
1627674-1628922-201516-202664-203828,1611661329,"Kahleah Copper, Azurá Stevens, Allie Quigley, Courtney Vandersloot, Stefanie Dolson","Copper, Stevens, Quigley, Vandersloot, Dolson",1627674-1628922-201516-202664-203828,CHI,2134.0,5,77,13.0,12.0,155,4.0,2.0,9.0,1.0,,13.0,0.4444444444444444,104.59231490159324,13.857142857142858,0.16883116883116883,36.0,8.0,78.0,7.0,13.0,21.0,3.0,6.0,10.0,25.0,6.0,12.0,,,7.0,18.0,3.0,29.0,58.0,7.0,18.0,12.0,91.0,83.0,5.0,12.0,2.0,12.0,5.0,8.0,3.0,2.0,15.0,28.0,30.0,15.0,8.0,,18.0,7.0,14.0,5.0,19.0,5.0,,5.0,6.0,3.0,43.0,3.0,12.0,9.0,17.0,26.0,16.0,42.0,6.0,2.0,,5.0,,2.0,6.0,14.0,3.0,18.0,14.0,,8.0,79.0,15.0,,0.4827586206896552,0.56,0.7142857142857143,0.3888888888888889,0.3888888888888889,0.5,0.4166666666666667,0.625,0.5197368421052632,0.35714285714285715,0.5909090909090909,0.5548780487804879,0.4,0.625,0.23684210526315788,0.7727272727272727,0.41379310344827586,1.0,0.3,0.8387096774193549,0.38461538461538464,0.625,0.26666666666666666,,,0.8181818181818182,1.0,1.0,13.679487179487179,13.246753246753247,13.397435897435898,0.27631578947368424,0.6190476190476191,0.7222222222222222,0.38461538461538464,0.32894736842105265,0.4,0.5,0.6,0.15789473684210525,0.5,0.6,0.5,,,,,0.23684210526315788,0.3888888888888889,0.3888888888888889,0.7142857142857143,0.42857142857142855,0.5,0.2727272727272727,0.5131578947368421,0.3888888888888889,0.4823763157894737,0.52115,0.4423,0.0975609756097561,0.125,0.13186813186813187,0.16483516483516483,7.353448275862069,24.86111111111111,2.0,1.0,2.0,1.0,10.0,,,,0.3333333333333333,0.1724137931034483,0.2,,0.3,0.14285714285714285,0.3333333333333333,2.0,3.0,,,6.0,,4.0,1.0,,,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,5.0,1.0,,0.14285714285714285,0.5,0.8,,0.2,,,,0.2727272727272727,0.6666666666666666,1.0,0.25,,,,,1.0,1.0,0.16666666666666666,,,,,,,,,,,,1611661329,2020,2020,True
1627674-1628931-1630113-201516-203828,1611661329,"Kahleah Copper, Gabby Williams, Ruthy Hebard, Allie Quigley, Stefanie Dolson","Copper, Williams, Hebard, Quigley, Dolson",1627674-1628931-1630113-201516-203828,CHI,110.0,1,4,,,8,,,,,,,,104.72727272727273,14.75,,2.0,2.0,4.0,,,,,,,,1.0,4.0,,,,,,1.0,4.0,,,,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,,0.25,,,0.25,,,0.25,,,,,,1.0,,1.0,,,,,,,1.0,,12.75,14.75,12.75,,,,,,,,,1.0,0.25,0.25,,,,,,,,,,,,,,,0.39425,,,,,,,17.775,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2020,2020,True
1627674-1628931-1630113-202641-204323,1611661329,"Kahleah Copper, Gabby Williams, Ruthy Hebard, Sydney Colson, Cheyenne Parker","Copper, Williams, Hebard, Colson, Parker",1627674-1628931-1630113-202641-204323,CHI,583.0,4,21,6.0,2.0,40,1.0,1.0,5.0,,1.0,6.0,0.2,98.79931389365352,14.142857142857142,0.2857142857142857,10.0,2.0,19.0,8.0,1.0,1.0,,,,5.0,2.0,3.0,1.0,1.0,2.0,4.0,1.0,3.0,9.0,3.0,5.0,6.0,21.0,19.0,,1.0,,3.0,1.0,4.0,1.0,2.0,4.0,4.0,2.0,9.0,,,4.0,2.0,2.0,3.0,5.0,2.0,1.0,1.0,,1.0,13.0,,1.0,3.0,3.0,6.0,2.0,8.0,2.0,,,4.0,2.0,,2.0,7.0,,3.0,6.0,,2.0,18.0,4.0,,0.6666666666666666,0.6666666666666666,1.0,0.6,0.6,0.3333333333333333,,0.25,0.5357142857142857,0.75,0.2,0.6176470588235294,0.75,0.3333333333333333,0.35714285714285715,0.6,0.16666666666666666,1.0,,0.75,0.125,,0.2,,,0.75,1.0,,15.052631578947368,13.428571428571429,14.578947368421053,0.07142857142857142,1.0,1.0,1.0,0.35714285714285715,,,,0.21428571428571427,0.6666666666666666,0.6666666666666666,0.5,0.07142857142857142,1.0,1.0,1.0,0.2857142857142857,0.5,0.5,1.0,,,0.2,0.42857142857142855,0.5,0.4448464285714286,0.42865,0.3679,0.125,0.18181818181818182,0.14285714285714285,0.19047619047619047,9.81111111111111,24.4,1.0,,1.0,,2.0,,1.0,1.0,,0.2222222222222222,0.4,,,0.5,,,,1.0,1.0,,,2.0,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,1611661329,2020,2020,True
1627674-1628931-201516-202641-203828,1611661329,"Kahleah Copper, Gabby Williams, Allie Quigley, Sydney Colson, Stefanie Dolson","Copper, Williams, Quigley, Colson, Dolson",1627674-1628931-201516-202641-203828,CHI,133.0,2,5,,1.0,11,1.0,1.0,2.0,1.0,,,0.5,119.09774436090225,10.0,,2.0,-1.0,6.0,,,,,,1.0,1.0,,1.0,,1.0,,,,1.0,2.0,,1.0,1.0,3.0,4.0,,,,,,,,,,2.0,,,,,,,1.0,,1.0,,,,1.0,,2.0,,1.0,2.0,1.0,4.0,1.0,5.0,,,,1.0,,,1.0,3.0,1.0,1.0,2.0,,1.0,3.0,,,1.0,1.0,,,,0.5,,,0.3333333333333333,,,0.375,,,0.3333333333333333,0.5,1.0,1.0,,0.75,0.5,,,,,1.0,1.0,,13.833333333333334,10.0,12.0,,,,,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,,0.3333333333333333,,,,,,,,,,,0.3333333333333333,,0.46806666666666663,,,0.25,0.3333333333333333,,,10.95,22.6,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2020,2020,True
1627674-1628931-201516-202641-204323,1611661329,"Kahleah Copper, Gabby Williams, Allie Quigley, Sydney Colson, Cheyenne Parker","Copper, Williams, Quigley, Colson, Parker",1627674-1628931-201516-202641-204323,CHI,304.0,2,12,,2.0,22,1.0,,2.0,,,,0.5,104.21052631578948,12.833333333333334,,5.0,5.0,10.0,,1.0,2.0,,,1.0,4.0,,,2.0,3.0,1.0,2.0,,2.0,6.0,3.0,5.0,3.0,16.0,11.0,,1.0,3.0,3.0,,,,,,4.0,,9.0,,,2.0,1.0,2.0,3.0,5.0,1.0,2.0,1.0,1.0,,13.0,,3.0,2.0,1.0,3.0,3.0,6.0,2.0,,1.0,1.0,,1.0,,2.0,,2.0,4.0,,2.0,13.0,,,1.0,1.0,1.0,0.6,0.6,0.3333333333333333,,,0.5909090909090909,,,0.6153846153846154,0.5,,0.45454545454545453,0.5,0.75,1.0,,0.75,0.5,1.0,0.6666666666666666,,,1.0,1.0,,15.0,11.75,14.2,0.18181818181818182,0.5,0.5,1.0,0.36363636363636365,0.25,0.5,1.0,,,,,0.2727272727272727,0.6666666666666666,0.6666666666666666,1.0,0.18181818181818182,0.5,0.5,1.0,,,,0.6363636363636364,0.5,0.511240909090909,0.3996,,0.15384615384615385,0.25,0.1875,,3.9333333333333336,23.68,,,,,2.0,,,,,0.3333333333333333,0.5,,,,,,,,,,1.0,2.0,,,,,,,,,1.0,1.0,,,1.0,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2020,2020,True
1627674-1628931-201516-203828-204323,1611661329,"Kahleah Copper, Gabby Williams, Allie Quigley, Stefanie Dolson, Cheyenne Parker","Copper, Williams, Quigley, Dolson, Parker",1627674-1628931-201516-203828-204323,CHI,157.0,1,6,,,12,,,,,,,,110.06369426751593,10.666666666666666,,3.0,3.0,6.0,,1.0,1.0,,,2.0,2.0,2.0,2.0,,1.0,,,,5.0,5.0,,1.0,1.0,11.0,8.0,,,,,,,,,,10.0,,,,,,,5.0,,5.0,,,1.0,2.0,2.0,10.0,,,,1.0,1.0,,1.0,1.0,1.0,,,,,1.0,1.0,,1.0,1.0,,1.0,11.0,,,1.0,1.0,,,,1.0,,,0.8333333333333334,,,0.9166666666666666,,,0.16666666666666666,1.0,,,,0.5,,,,,,,,,15.5,10.666666666666666,14.333333333333334,0.16666666666666666,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.16666666666666666,,,,,,,,,,,0.3333333333333333,,0.49856666666666666,,,0.16666666666666666,0.2,,,9.76,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2020,2020,True
1627674-1628931-202641-202664-204323,1611661329,"Kahleah Copper, Gabby Williams, Sydney Colson, Courtney Vandersloot, Cheyenne Parker","Copper, Williams, Colson, Vandersloot, Parker",1627674-1628931-202641-202664-204323,CHI,78.0,1,2,,1.0,5,2.0,,2.0,1.0,,,1.0,92.3076923076923,24.0,,1.0,-6.0,3.0,2.0,,,,,,,,,,1.0,,,,,,,1.0,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,1.0,,,,,10.0,23.5,10.0,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,0.59385,,,,,,,,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2020,2020,True
1627674-1630113-201516-202641-203828,1611661329,"Kahleah Copper, Ruthy Hebard, Allie Quigley, Sydney Colson, Stefanie Dolson","Copper, Hebard, Quigley, Colson, Dolson",1627674-1630113-201516-202641-203828,CHI,123.0,2,3,2.0,,7,,,,,,2.0,,81.95121951219512,20.666666666666668,0.6666666666666666,2.0,,4.0,4.0,1.0,1.0,,,,,,1.0,,,,,,1.0,2.0,,,2.0,4.0,4.0,,,,,1.0,1.0,,2.0,4.0,,2.0,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,2.0,2.0,,,4.0,4.0,,,,,,,0.5,,1.0,0.5,,1.0,0.6666666666666666,,1.0,,1.0,,,,1.0,,,,,,,,,15.25,20.666666666666668,15.25,0.5,1.0,1.0,,,,,,0.5,,,,,,,,,,,,,,,0.5,,0.50275,,0.6478,,,,1.0,9.7,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1611661329,2020,2020,True
1627674-1630113-201516-202664-203828,1611661329,"Kahleah Copper, Ruthy Hebard, Allie Quigley, Courtney Vandersloot, Stefanie Dolson","Copper, Hebard, Quigley, Vandersloot, Dolson",1627674-1630113-201516-202664-203828,CHI,1209.0,7,39,2.0,4.0,82,3.0,3.0,7.0,,1.0,2.0,0.42857142857142855,97.66749379652606,15.102564102564102,0.05128205128205128,20.0,-3.0,43.0,5.0,6.0,12.0,1.0,4.0,5.0,10.0,4.0,7.0,,2.0,3.0,6.0,,15.0,29.0,3.0,8.0,4.0,43.0,46.0,3.0,6.0,,6.0,1.0,1.0,,,2.0,20.0,10.0,6.0,2.0,,6.0,3.0,10.0,2.0,12.0,2.0,,4.0,3.0,3.0,26.0,,7.0,6.0,8.0,14.0,7.0,21.0,3.0,,2.0,4.0,,,2.0,6.0,,6.0,4.0,,1.0,37.0,2.0,,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.375,0.375,0.5172413793103449,0.5,1.0,0.527027027027027,0.5,1.0,0.5512820512820513,0.5,1.0,0.21621621621621623,0.7272727272727273,0.5,0.75,,0.7368421052631579,0.3684210526315789,0.6666666666666666,0.6,,0.5,1.0,0.75,,14.418604651162791,14.487179487179487,13.906976744186046,0.32432432432432434,0.5,0.5,0.6666666666666666,0.2702702702702703,0.5,0.625,0.6,0.1891891891891892,0.5714285714285714,0.5714285714285714,0.75,0.05405405405405406,,,,0.16216216216216217,0.5,0.5,0.6666666666666666,0.6666666666666666,0.25,,0.5405405405405406,0.5,0.4779986486486486,0.6102,0.4225,0.02631578947368421,0.03333333333333333,0.13953488372093023,0.046511627906976744,7.258620689655173,24.3,,,,,2.0,,1.0,,,0.06896551724137931,0.2,,,,,1.0,1.0,,,3.0,,3.0,,1.0,,1.0,1.0,,1.0,,2.0,2.0,,,2.0,1.0,,,,0.75,,0.5,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1611661329,2020,2020,True
