EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,DefThreePtRebounds,BadPassSteals,LostBallOutOfBoundsTurnovers,DefThreePtReboundPct,DefArc3ReboundPct,FtPoints,FTA,TwoPtShootingFoulsDrawn,DefShortMidRangeReboundPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,LiveBallTurnovers,BadPassTurnovers,Travels,PenaltyTurnovers,NonShootingPenaltyNonTakeFouls,LiveBallTurnoverPct,ShortMidRangeFGM,PenaltyFtPoints,Fg2aBlocked,ShortMidRangeAssists,FG2APctBlocked,LongMidRangePctBlocked,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,AtRimAssists,LostBallTurnovers,SecondChanceTurnovers,AtRimPctAssisted,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,SecondChanceFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,OffLongMidRangeReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChancePointsPct,SecondChanceAtRimFGA,SelfOReb,AtRimPctBlocked,ShortMidRangePctBlocked,OffAtRimReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFG2M,PtsPutbacks,FTDefRebounds,NonShootingFoulsDrawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,DefFTReboundPct,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,2pt And 1 Free Throw Trips,Loose Ball Fouls Drawn,RecoveredBlocks,BlocksRecoveredPct,Corner3FGA,SecondChanceFtPoints,Fg3aBlocked,Charge Fouls Drawn,FG3APctBlocked,Arc3PctBlocked,Corner3Frequency,PenaltyCorner3FGA,PenaltyFG3A,DefAtRimReboundPct,PenaltyCorner3Frequency,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,StepOutOfBoundsTurnovers,Charge Fouls,Loose Ball Fouls,Technical Free Throw Trips,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFg3Pct,PenaltyArc3Frequency,PenaltyArc3Accuracy,DefCorner3ReboundPct,Corner3FGM,SecondChanceCorner3FGM,Corner3Assists,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,FTOffRebounds,OffFTReboundPct,Defensive 3 Seconds Violations,PenaltyCorner3FGM,PtsUnassisted3s,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,Clear Path Fouls,3SecondViolations,Offensive Fouls,HeaveMakes,HeaveAttempts,Blocked3s,BlockedArc3,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedAtRim,Offensive Fouls Drawn,team_id,year,season,team_vs
1627671-1628286-1629483-1630114-203018,1611661324,"Rachel Banham, Erica McCall, Napheesa Collier, Mikiah Herbert Harrigan, Shenise Johnson","Banham, McCall, Collier, Herbert Harrigan, Johnson",1627671-1628286-1629483-1630114-203018,MIN,282.0,1,5.0,-2.0,7.0,7.0,3.0,2.0,1.0,14.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,6.0,1.0,2.0,7.0,9.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,7.0,2.0,3.0,0.5,0.5,1.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.4375,0.3333333333333333,0.4375,0.3333333333333333,0.25,0.25,0.25,1.0,0.16666666666666666,0.4,0.3333333333333333,1.0,0.3333333333333333,71.48936170212765,18.571428571428573,21.714285714285715,16.285714285714285,18.142857142857142,0.125,1.0,1.0,0.375,0.25,0.5,0.5,1.0,0.25,0.5,0.5,1.0,0.375,0.5,0.44333125,0.5186,0.3651,0.2857142857142857,11.15,24.6,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2020,2020,False
1627671-1628882-1629483-202640-203405,1611661324,"Rachel Banham, Lexie Brown, Napheesa Collier, Karima Christmas-Kelly, Kayla Alexander","Banham, Brown, Collier, Christmas-Kelly, Alexander",1627671-1628882-1629483-202640-203405,MIN,89.0,1,1.0,,4.0,3.0,,,,7.0,,,2.0,1.0,1.0,,,1.0,3.0,,,2.0,2.0,,,,,2.0,,,,,1.0,,1.0,,1.0,2.0,,,,1.0,,1.0,1.0,,,1.0,1.0,,,,,,,2.0,,,1.0,1.0,,,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,,,,,1.0,,,,,113.25842696629213,13.25,12.0,13.25,12.0,,,,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,,,,,,,0.41429999999999995,,,,9.966666666666667,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2020,2020,False
1627671-1629483-201480-202640-203018,1611661324,"Rachel Banham, Napheesa Collier, Sylvia Fowles, Karima Christmas-Kelly, Shenise Johnson","Banham, Collier, Fowles, Christmas-Kelly, Johnson",1627671-1629483-201480-202640-203018,MIN,106.0,1,2.0,2.0,4.0,4.0,,,,8.0,1.0,1.0,,,,,2.0,1.0,1.0,,2.0,4.0,2.0,,,,,,2.0,,2.0,,,,,,,,,,1.0,2.0,,2.0,,,,,,,,1.0,,,,4.0,,,,,,,,1.0,,0.3333333333333333,,0.5,,0.6666666666666666,1.0,,,1.0,,,,,108.67924528301887,14.0,12.5,14.0,12.5,0.3333333333333333,1.0,1.0,,,,,,0.6666666666666666,,,,1.0,,0.4631,,,,3.9,25.3,,1.0,,,1.0,1.0,2.0,2.0,1.0,1.0,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2020,2020,False
1627671-1629483-202640-203018-203405,1611661324,"Rachel Banham, Napheesa Collier, Karima Christmas-Kelly, Shenise Johnson, Kayla Alexander","Banham, Collier, Christmas-Kelly, Johnson, Alexander",1627671-1629483-202640-203018-203405,MIN,10.0,1,,-1.0,,1.0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.0,,10.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2020,2020,False
1627671-1628286-1629483-1630101-203405,1611661324,"Rachel Banham, Erica McCall, Napheesa Collier, Crystal Dangerfield, Kayla Alexander","Banham, McCall, Collier, Dangerfield, Alexander",1627671-1628286-1629483-1630101-203405,MIN,13.0,1,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,110.76923076923076,13.0,,13.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2020,2020,False
1627671-1628882-1630101-201480-203024,1611661324,"Rachel Banham, Lexie Brown, Crystal Dangerfield, Sylvia Fowles, Damiris Dantas","Banham, Brown, Dangerfield, Fowles, Dantas",1627671-1628882-1630101-201480-203024,MIN,113.0,1,2.0,-2.0,4.0,5.0,1.0,5.0,,9.0,,1.0,,,,,1.0,,1.0,,1.0,,2.0,,,,,,,,1.0,,,,,,,,,,2.0,2.0,,2.0,,,,1.0,2.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,0.5,1.0,,,0.6666666666666666,,,,,114.69026548672566,14.75,10.8,14.75,10.8,0.5,,,,,,,,0.5,,,,1.0,,0.390675,,,,3.9,25.8,0.25,,,,,,,,,1.0,,,1.0,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2020,2020,False
1627671-1629483-201480-203018-203024,1611661324,"Rachel Banham, Napheesa Collier, Sylvia Fowles, Shenise Johnson, Damiris Dantas","Banham, Collier, Fowles, Johnson, Dantas",1627671-1629483-201480-203018-203024,MIN,216.0,2,4.0,,7.0,6.0,1.0,1.0,,13.0,,,2.0,,1.0,2.0,2.0,1.0,3.0,2.0,2.0,9.0,9.0,,,,1.0,2.0,,6.0,2.0,2.0,1.0,2.0,3.0,2.0,,8.0,,,2.0,2.0,,2.0,,,,1.0,1.0,,2.0,3.0,,,,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,,0.8,,0.75,0.5,0.4,1.0,,,0.5,,,,,86.66666666666667,17.285714285714285,15.833333333333334,17.285714285714285,14.333333333333334,,,,0.4,0.2,,,,0.4,1.0,1.0,1.0,0.4,1.0,0.4363,,,0.1111111111111111,10.233333333333333,24.9,0.14285714285714285,,,,,,1.0,2.0,1.0,1.0,0.16666666666666666,0.25,,,,,1.0,,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2020,2020,False
1627671-201480-202640-203018-203024,1611661324,"Rachel Banham, Sylvia Fowles, Karima Christmas-Kelly, Shenise Johnson, Damiris Dantas","Banham, Fowles, Christmas-Kelly, Johnson, Dantas",1627671-201480-202640-203018-203024,MIN,53.0,1,1.0,,2.0,1.0,,,,3.0,,,1.0,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,81.50943396226415,20.0,13.0,20.0,13.0,,,,0.5,0.5,,,,,,,,,,0.3913,,,,13.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2020,2020,False
1627671-1628286-1628882-1629483-203024,1611661324,"Rachel Banham, Erica McCall, Lexie Brown, Napheesa Collier, Damiris Dantas","Banham, McCall, Brown, Collier, Dantas",1627671-1628286-1628882-1629483-203024,MIN,277.0,2,5.0,5.0,10.0,8.0,1.0,,1.0,18.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,6.0,1.0,1.0,11.0,6.0,,,,,6.0,,3.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,9.0,,1.0,2.0,3.0,1.0,4.0,2.0,1.0,,,3.0,1.0,1.0,2.0,,,,11.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.5,,0.6428571428571429,,0.6875,,0.14285714285714285,1.0,0.3333333333333333,,1.0,0.3333333333333333,1.0,,1.0,93.57400722021661,15.0,15.875,14.9,15.875,0.2857142857142857,1.0,1.0,0.14285714285714285,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,0.14285714285714285,1.0,1.0,1.0,0.42857142857142855,1.0,0.43715,,,,11.933333333333332,24.0,0.1,1.0,1.0,,1.0,1.0,2.0,2.0,1.0,1.0,0.125,0.14285714285714285,3.0,1.0,,1.0,,1.0,,,,,,,,,,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2020,2020,False
1627671-1628882-1629483-1629524-201480,1611661324,"Rachel Banham, Lexie Brown, Napheesa Collier, Bridget Carleton, Sylvia Fowles","Banham, Brown, Collier, Carleton, Fowles",1627671-1628882-1629483-1629524-201480,MIN,202.0,1,3.0,-2.0,6.0,6.0,,,1.0,12.0,,,1.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,10.0,12.0,,,,,4.0,,6.0,3.0,2.0,2.0,2.0,4.0,2.0,1.0,10.0,,1.0,,,1.0,1.0,,,,1.0,1.0,1.0,2.0,,,,,7.0,,,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,,0.8333333333333334,,0.8333333333333334,,0.5,,1.0,,,0.5,,,,85.54455445544555,17.333333333333332,16.333333333333332,17.166666666666668,16.333333333333332,,,,0.16666666666666666,0.3333333333333333,0.5,0.5,1.0,0.5,0.6666666666666666,0.6666666666666666,1.0,0.5,0.6666666666666666,0.4437,0.4206,,,12.933333333333332,26.266666666666666,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,3.0,1.0,1.5,1.5,1.0,1.0,1.0,1.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2020,2020,False
