EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PtsAssisted2s,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyDefPoss,AtRimFGM,AtRimFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG3M,FG3A,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,DefThreePtRebounds,Steals,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,Fg3Pct,NonHeaveFg3Pct,FG3APct,LiveBallTurnoverPct,DefThreePtReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,PenaltyOffPoss,PenaltyArc3FGA,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,HeaveAttempts,BadPassTurnovers,PenaltyTurnovers,2pt And 1 Free Throw Trips,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,AtRimAssists,BadPassSteals,BlockedAtRim,NonShootingPenaltyNonTakeFouls,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PtsAssisted3s,PtsPutbacks,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceShotQualityAvg,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyArc3Accuracy,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,OffCorner3ReboundPct,FTOffRebounds,OffFTReboundPct,PenaltyCorner3FGM,PenaltyCorner3FGA,Technical Free Throw Trips,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,BlockedLongMidRange,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Blocked3s,BlockedArc3,SecondChanceCorner3FGM,Clear Path Fouls,3SecondViolations,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceAtRimPctAssisted,Defensive 3 Seconds Violations,team_id,year,season,team_vs
1628881-1629480-203015-204335-204355,1611661330,"Monique Billings, Kalani Brown, Shekinna Stricklen, Betnijah Laney, Blake Dietrick","Billings, Brown, Stricklen, Laney, Dietrick",1628881-1629480-203015-204335-204355,ATL,38.0,1,1.0,,1.0,2.0,3.0,,,,1.0,,3.0,3.0,,,1.0,,3.0,,,1.0,1.0,1.0,,,,,,,,0.75,0.75,,,,113.6842105263158,21.0,8.5,20.0,8.5,,,,,0.43915,,,19.0,,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,1.0,1.0,0.5,,,,,,,,,0.5,0.5,1.0,1.0,0.5,1.0,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,1.0,1.0,,3.0,,3.0,,,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,1.5,1.5,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,0.501,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2020,2020,False
1627675-1628283-1628881-1630153-203017,1611661330,"Courtney Williams, Alexis Jones, Monique Billings, Jaylyn Agnew, Glory Johnson","Williams, Jones, Billings, Agnew, Johnson",1627675-1628283-1628881-1630153-203017,ATL,645.0,2,11.0,6.0,22.0,23.0,45.0,2.0,5.0,5.0,12.0,8.0,30.0,24.0,6.0,3.0,6.0,2.0,15.0,4.0,6.0,11.0,4.0,7.0,9.0,13.0,5.0,25.0,0.6,0.75,0.4166666666666667,0.55,0.5769230769230769,1.0,1.0,1.0,100.46511627906976,14.318181818181818,14.347826086956522,13.454545454545455,14.347826086956522,0.25,0.4,0.5,1.0,0.42475500000000005,0.20833333333333334,0.3125,11.066666666666668,9.0,2.0,2.0,5.0,4.0,8.0,4.0,8.0,4.0,3.0,8.0,4.0,2.0,2.0,,1.0,,1.0,1.0,,1.0,1.0,0.5,0.5,0.4,1.0,1.0,1.0,1.0,1.0,0.1,1.0,1.0,0.25,0.4,0.5,0.5,0.5,0.5,25.3625,16.0,5.0,3.0,10.0,5.0,16.0,,1.0,1.0,1.0,16.0,16.0,0.3,0.3,0.4,0.3333333333333333,0.41314,0.5333333333333333,0.7272727272727273,2.0,2.0,1.0,2.0,1.0,,0.5,0.13333333333333333,1.0,4.0,1.0,1.0,1.0,,,,1.0,1.0,2.0,,1.0,3.0,5.0,7.0,9.0,2.0,2.0,3.0,3.0,,,1.0,4.0,,5.0,2.0,,,,,,,,,,,,,,2.0,2.0,0.75,,0.5,0.3333333333333333,0.5,0.16666666666666666,,0.2,0.2,,0.5714285714285714,0.25,0.45454545454545453,,0.6666666666666666,0.5,0.25,1.0,,0.2222222222222222,0.2,0.25,,,,,,0.75,0.3333333333333333,1.0,0.3333333333333333,,,0.4233166666666666,,0.16666666666666666,1.0,1.0,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2020,2020,False
1627675-1628881-1629480-1630153-204355,1611661330,"Courtney Williams, Monique Billings, Kalani Brown, Jaylyn Agnew, Blake Dietrick","Williams, Billings, Brown, Agnew, Dietrick",1627675-1628881-1629480-1630153-204355,ATL,131.0,1,2.0,-4.0,4.0,4.0,8.0,,,,2.0,,3.0,7.0,,,1.0,,3.0,,,,,1.0,,,,3.0,,,,0.375,0.375,,,,87.93893129770993,19.75,13.0,19.75,13.0,,,,,0.4603625,,,9.85,,,1.0,1.0,1.0,1.0,1.0,2.0,,,1.0,1.0,,1.0,,,,,,,,,0.5,0.5,0.5,,,,,,0.25,,,0.25,0.25,1.0,1.0,0.75,1.0,24.7,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,3.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2020,2020,False
1627675-1628881-1629480-203015-204355,1611661330,"Courtney Williams, Monique Billings, Kalani Brown, Shekinna Stricklen, Blake Dietrick","Williams, Billings, Brown, Stricklen, Dietrick",1627675-1628881-1629480-203015-204355,ATL,85.0,1,1.0,,3.0,2.0,5.0,,1.0,2.0,3.0,,4.0,4.0,4.0,2.0,2.0,,4.0,,,,1.0,1.0,,,,4.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,84.70588235294117,15.333333333333334,19.5,15.333333333333334,19.5,0.3333333333333333,,,,0.4825,,,5.233333333333333,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,1.0,1.0,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2020,2020,False
1627675-1628881-1630150-203015-203017,1611661330,"Courtney Williams, Monique Billings, Chennedy Carter, Shekinna Stricklen, Glory Johnson","Williams, Billings, Carter, Stricklen, Johnson",1627675-1628881-1630150-203015-203017,ATL,257.0,1,4.0,5.0,7.0,8.0,15.0,,,1.0,1.0,4.0,9.0,4.0,,,1.0,,3.0,2.0,4.0,5.0,,1.0,3.0,4.0,2.0,7.0,,,1.0,0.8333333333333334,0.9,0.5,0.6666666666666666,,84.04669260700389,14.571428571428571,19.375,14.0,17.75,,,,,0.5276,0.4,0.6666666666666666,2.9,3.0,1.0,1.0,,,1.0,1.0,2.0,2.0,,1.0,,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,0.5,0.5,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1.0,0.5,0.3333333333333333,1.0,1.0,,0.3333333333333333,,,1.0,,26.7,1.0,,,,,2.0,,,,,2.0,1.0,,,1.0,,,0.2222222222222222,0.14285714285714285,,,,1.0,,,,,,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,,,,2.0,2.0,3.0,,,1.0,,1.0,,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,1.0,,,,,,,0.3333333333333333,1.0,1.0,1.0,,1.0,1.0,,,,,,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2020,2020,False
1627675-1628881-1630150-203015-204355,1611661330,"Courtney Williams, Monique Billings, Chennedy Carter, Shekinna Stricklen, Blake Dietrick","Williams, Billings, Carter, Stricklen, Dietrick",1627675-1628881-1630150-203015-204355,ATL,103.0,1,2.0,-3.0,3.0,3.0,6.0,,,1.0,2.0,,2.0,5.0,,,,,,,1.0,1.0,1.0,1.0,,,,2.0,,,0.5,0.5,0.5,,1.0,,83.88349514563107,20.666666666666668,13.666666666666666,20.666666666666668,13.666666666666666,,,,,0.35595,,,16.35,,,,2.0,,,,,2.0,,,,1.0,,,1.0,1.0,1.0,,,,,,,,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2020,2020,False
1627675-1628881-1630150-203017-204335,1611661330,"Courtney Williams, Monique Billings, Chennedy Carter, Glory Johnson, Betnijah Laney","Williams, Billings, Carter, Johnson, Laney",1627675-1628881-1630150-203017-204335,ATL,628.0,4,10.0,5.0,21.0,20.0,41.0,4.0,8.0,9.0,16.0,4.0,22.0,17.0,6.0,3.0,3.0,1.0,6.0,3.0,5.0,9.0,2.0,5.0,5.0,6.0,3.0,18.0,0.3333333333333333,0.3333333333333333,0.5625,0.5,0.5238095238095238,0.375,0.45454545454545453,,94.01273885350318,13.857142857142858,16.85,13.142857142857142,15.3,0.4444444444444444,0.5,0.5714285714285714,0.25,0.4580916666666666,0.14285714285714285,0.15789473684210525,8.70625,17.0,3.0,4.0,4.0,,1.0,,2.0,12.0,,1.0,,2.0,4.0,2.0,3.0,1.0,4.0,1.0,1.0,1.0,,,,0.1111111111111111,0.75,0.6666666666666666,0.2,0.6666666666666666,,0.2222222222222222,0.75,0.75,0.2222222222222222,0.05555555555555555,,,0.3333333333333333,,25.7,,,,,,,,2.0,,,,,,,,,,,,,,,2.0,,,,,,4.0,,,2.0,,1.0,,,2.0,2.0,,,,4.0,,,,1.0,,,,2.0,1.0,3.0,,4.0,,,1.0,,,,2.0,,,1.0,,,,,,,,,1.0,1.0,1.0,0.0625,,0.125,,,0.42857142857142855,0.5,0.4444444444444444,1.0,0.25,0.5,,0.6666666666666666,,,0.5,0.5,1.0,0.05555555555555555,,,,,,,,,,0.4088,,0.18181818181818182,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1611661330,2020,2020,False
1627675-1628881-1630153-203015-204335,1611661330,"Courtney Williams, Monique Billings, Jaylyn Agnew, Shekinna Stricklen, Betnijah Laney","Williams, Billings, Agnew, Stricklen, Laney",1627675-1628881-1630153-203015-204335,ATL,10.0,1,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,2.0,,1.0,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2020,2020,False
1627675-1628881-1630153-204322-204355,1611661330,"Courtney Williams, Monique Billings, Jaylyn Agnew, Elizabeth Williams, Blake Dietrick","Williams, Billings, Agnew, Williams, Dietrick",1627675-1628881-1630153-204322-204355,ATL,51.0,1,1.0,,2.0,2.0,4.0,,,,3.0,,,,,,,,,1.0,2.0,3.0,,,,,,,,,,,,0.5,0.5,,112.94117647058823,19.5,6.0,19.5,3.5,,,,,0.23856666666666668,,,17.900000000000002,2.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,0.3333333333333333,1.0,0.5,,0.5,,,0.5,,,,,,,,,,,,,,,,,,0.2369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2020,2020,False
1627675-1628881-203015-203017-204335,1611661330,"Courtney Williams, Monique Billings, Shekinna Stricklen, Glory Johnson, Betnijah Laney","Williams, Billings, Stricklen, Johnson, Laney",1627675-1628881-203015-203017-204335,ATL,653.0,5,11.0,4.0,21.0,17.0,38.0,4.0,7.0,6.0,10.0,5.0,23.0,19.0,8.0,4.0,6.0,2.0,14.0,6.0,7.0,9.0,3.0,5.0,5.0,8.0,2.0,18.0,0.6666666666666666,0.8,0.6,0.6923076923076923,0.6764705882352942,0.75,0.6,0.5,83.7978560490046,14.80952380952381,20.11764705882353,14.571428571428571,19.58823529411765,0.5384615384615384,0.5714285714285714,0.5714285714285714,0.5,0.4144769230769231,0.13333333333333333,0.16666666666666666,10.309999999999999,,,,3.0,2.0,2.0,2.0,3.0,4.0,,2.0,2.0,,2.0,1.0,2.0,1.0,7.0,,,,,0.6666666666666666,0.6666666666666666,0.23076923076923078,0.2857142857142857,,0.8,,,,,,0.23076923076923078,0.15384615384615385,1.0,1.0,0.23076923076923078,1.0,24.166666666666668,4.0,,,,,4.0,,1.0,2.0,,4.0,4.0,,,0.6666666666666666,,,0.17391304347826086,0.19047619047619047,,,,1.0,,,,,,2.0,,,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,5.0,4.0,6.0,2.0,,2.0,2.0,,2.0,1.0,1.0,1.0,2.0,,2.0,5.0,1.0,1.0,,,1.0,,,,,,,2.0,2.0,1.0,1.0,1.0,1.25,1.25,,,,,1.0,0.25,1.0,0.4,,0.3333333333333333,,,1.0,,,0.6666666666666666,0.6666666666666666,1.0,0.07692307692307693,,,,1.0,,,0.5,1.0,1.0,0.3556,,0.21739130434782608,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1611661330,2020,2020,False
1627675-1628881-203015-203017-204355,1611661330,"Courtney Williams, Monique Billings, Shekinna Stricklen, Glory Johnson, Blake Dietrick","Williams, Billings, Stricklen, Johnson, Dietrick",1627675-1628881-203015-203017-204355,ATL,835.0,7,14.0,-7.0,28.0,28.0,56.0,3.0,9.0,8.0,19.0,1.0,26.0,33.0,4.0,2.0,5.0,1.0,13.0,2.0,8.0,13.0,3.0,8.0,7.0,3.0,3.0,16.0,0.25,0.3333333333333333,0.42105263157894735,0.46296296296296297,0.48148148148148145,0.5,0.6,,96.5748502994012,16.5,13.321428571428571,15.785714285714286,12.892857142857142,0.3333333333333333,0.3333333333333333,0.375,0.3333333333333333,0.4496611111111111,0.1111111111111111,0.15789473684210525,9.057894736842105,3.0,3.0,5.0,5.0,3.0,8.0,3.0,8.0,12.0,,8.0,3.0,4.0,3.0,,1.0,1.0,5.0,,,,,0.375,0.375,0.2962962962962963,0.2,0.6666666666666666,0.5,0.6666666666666666,,0.18518518518518517,0.6,0.6,0.18518518518518517,0.2962962962962963,0.375,0.375,0.48148148148148145,0.375,24.85,8.0,2.0,4.0,6.0,2.0,12.0,,,1.0,3.0,12.0,8.0,0.6666666666666666,0.6875,0.75,0.25,0.462075,0.46153846153846156,0.2857142857142857,2.0,2.0,1.0,3.0,,,0.3333333333333333,0.25,1.0,5.0,2.0,3.0,2.0,,,1.0,1.0,3.0,4.0,1.0,1.0,1.0,10.0,1.0,9.0,4.0,1.0,3.0,3.0,,,,2.0,2.0,5.0,,,4.0,1.0,,1.0,,2.0,1.0,,,,,,,,1.0,1.0,0.75,0.9,1.0,0.05263157894736842,,0.1111111111111111,,1.0,0.18181818181818182,,0.13333333333333333,,0.3333333333333333,,,0.5,,,0.4,0.4,,,,,,1.0,0.6,0.6666666666666666,0.2,1.0,1.0,0.5974999999999999,,0.38461538461538464,1.0,1.0,0.5,0.5,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,1611661330,2020,2020,False
1627675-1628881-203017-204335-204355,1611661330,"Courtney Williams, Monique Billings, Glory Johnson, Betnijah Laney, Blake Dietrick","Williams, Billings, Johnson, Laney, Dietrick",1627675-1628881-203017-204335-204355,ATL,1361.0,11,23.0,-11.0,45.0,46.0,91.0,4.0,14.0,10.0,28.0,4.0,42.0,53.0,10.0,5.0,10.0,1.0,25.0,7.0,15.0,22.0,3.0,10.0,7.0,5.0,1.0,42.0,0.5,0.5,0.35714285714285715,0.4418604651162791,0.45555555555555555,0.7,0.8235294117647058,,96.28214548126378,15.422222222222222,14.5,14.488888888888889,14.043478260869565,0.32558139534883723,0.2857142857142857,0.3333333333333333,0.25,0.4389058139534884,0.022727272727272728,0.034482758620689655,11.692857142857141,17.0,3.0,3.0,11.0,5.0,12.0,6.0,15.0,10.0,3.0,12.0,5.0,7.0,4.0,3.0,2.0,2.0,7.0,3.0,3.0,3.0,1.0,0.4,0.4,0.3488372093023256,0.2857142857142857,1.0,0.6666666666666666,1.0,0.3333333333333333,0.06976744186046512,1.0,1.0,0.2558139534883721,0.27906976744186046,0.4166666666666667,0.4166666666666667,0.4186046511627907,0.4166666666666667,24.506666666666668,13.0,1.0,3.0,8.0,2.0,12.0,,,2.0,,12.0,13.0,0.375,0.45,0.5,0.1,0.42699999999999994,0.2857142857142857,0.28888888888888886,1.0,1.0,2.0,1.0,,1.0,0.6666666666666666,0.1,1.0,5.0,,,3.0,1.0,3.0,,,,3.0,,1.0,,,3.0,15.0,,3.0,5.0,4.0,1.0,2.0,4.0,3.0,1.0,7.0,1.0,2.0,5.0,,,2.0,2.0,1.0,,,1.0,1.0,,,1.0,,0.8333333333333334,,,,,0.10714285714285714,,0.14285714285714285,0.09090909090909091,1.0,0.17647058823529413,0.4444444444444444,0.2692307692307692,,0.1111111111111111,0.25,0.42857142857142855,1.0,,0.043478260869565216,0.2727272727272727,0.3,0.6666666666666666,0.06976744186046512,0.3333333333333333,0.3333333333333333,1.0,0.8,,,,,,0.3767,,,,1.0,0.5,,1.0,0.25,0.5,,,1.0,1.0,1.0,0.1,1.0,,,,,,,,,,,,,,1611661330,2020,2020,False
1627675-1629480-203015-203017-204355,1611661330,"Courtney Williams, Kalani Brown, Shekinna Stricklen, Glory Johnson, Blake Dietrick","Williams, Brown, Stricklen, Johnson, Dietrick",1627675-1629480-203015-203017-204355,ATL,127.0,1,2.0,-4.0,4.0,4.0,8.0,,1.0,1.0,2.0,1.0,3.0,7.0,,,,,,1.0,1.0,1.0,,,1.0,2.0,1.0,3.0,,,0.5,0.5,0.5,0.5,0.5,1.0,90.70866141732283,18.75,13.0,18.75,12.75,0.5,,,,0.425,0.3333333333333333,0.3333333333333333,9.5,,,,1.0,,,,,2.0,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,0.5,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2020,2020,False
1627675-1629480-203015-204322-204335,1611661330,"Courtney Williams, Kalani Brown, Shekinna Stricklen, Elizabeth Williams, Betnijah Laney","Williams, Brown, Stricklen, Williams, Laney",1627675-1629480-203015-204322-204335,ATL,95.0,1,2.0,-3.0,3.0,3.0,6.0,1.0,1.0,1.0,2.0,,2.0,5.0,,,,,,,1.0,1.0,,,,,,2.0,,,0.5,0.5,0.5,,1.0,,90.94736842105263,20.333333333333332,11.333333333333334,20.333333333333332,11.333333333333334,0.5,1.0,1.0,,0.3306,,,14.9,3.0,,,1.0,,,,,2.0,,,,1.0,,,1.0,1.0,1.0,,,,,,,,1.0,1.0,,1.0,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2020,2020,False
1627675-1629480-203017-204335-204355,1611661330,"Courtney Williams, Kalani Brown, Glory Johnson, Betnijah Laney, Blake Dietrick","Williams, Brown, Johnson, Laney, Dietrick",1627675-1629480-203017-204335-204355,ATL,646.0,4,11.0,-8.0,21.0,22.0,43.0,1.0,2.0,8.0,14.0,3.0,19.0,27.0,8.0,4.0,4.0,,8.0,5.0,8.0,10.0,2.0,3.0,5.0,8.0,4.0,17.0,0.5,0.5,0.5714285714285714,0.5,0.475,0.7142857142857143,0.7272727272727273,1.0,95.85139318885449,13.80952380952381,16.181818181818183,13.476190476190476,14.545454545454545,0.125,0.5,0.5,,0.385978125,0.2,0.2222222222222222,11.9,10.0,3.0,3.0,9.0,,2.0,,2.0,8.0,,2.0,,3.0,3.0,2.0,1.0,1.0,3.0,1.0,,1.0,,,,0.125,0.3333333333333333,0.75,0.75,0.75,,0.1875,1.0,1.0,0.5625,0.125,,,0.3125,,27.2,2.0,1.0,1.0,2.0,1.0,2.0,,,,,2.0,2.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.31945,0.10526315789473684,0.09523809523809523,,,2.0,1.0,,,0.6666666666666666,,,2.0,,,4.0,,,,,1.0,1.0,,,,2.0,,,,,,,,2.0,1.0,1.0,,2.0,1.0,,2.0,,,1.0,,1.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,0.16666666666666666,0.5,0.25,,1.0,,0.5,0.5,,0.125,0.4444444444444444,0.4444444444444444,0.5,,,,,,,,,,,0.3825,,0.10526315789473684,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1611661330,2020,2020,False
1627675-1630150-203015-203017-204322,1611661330,"Courtney Williams, Chennedy Carter, Shekinna Stricklen, Glory Johnson, Elizabeth Williams","Williams, Carter, Stricklen, Johnson, Williams",1627675-1630150-203015-203017-204322,ATL,550.0,2,9.0,10.0,17.0,16.0,33.0,2.0,4.0,6.0,11.0,4.0,31.0,21.0,4.0,2.0,7.0,1.0,19.0,4.0,4.0,6.0,5.0,8.0,5.0,4.0,2.0,29.0,0.3333333333333333,0.4,0.5454545454545454,0.84375,0.8611111111111112,0.8,0.6666666666666666,0.5,86.4,17.058823529411764,16.25,16.58823529411765,16.0,0.25,0.5,0.5,0.5,0.437534375,0.1111111111111111,0.15384615384615385,10.772727272727273,5.0,3.0,3.0,4.0,3.0,3.0,5.0,5.0,8.0,,3.0,3.0,,1.0,,1.0,1.0,1.0,,,,,1.0,1.0,0.3125,1.0,,1.0,,,0.1875,1.0,1.0,0.25,0.1875,1.0,1.0,0.5,1.0,24.5,2.0,,1.0,1.0,,4.0,,,,,4.0,2.0,1.0,1.0,1.0,,0.3817,0.12903225806451613,0.11764705882352941,,,1.0,1.0,,1.0,0.3333333333333333,,,1.0,,,1.0,2.0,2.0,,,1.0,1.0,,,,2.0,2.0,15.0,2.0,,5.0,3.0,2.0,,,2.0,,2.0,2.0,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,0.4,,0.4,,,0.6666666666666666,,,,0.4,0.25,0.25,,0.125,1.0,1.0,1.0,1.0,,,,,,0.3595,,0.06451612903225806,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2020,2020,False
