EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,ShootingFouls,Fouls,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Minutes,PlusMinus,SecondChanceOffPoss,FtPoints,PtsAssisted2s,Fg2aBlocked,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,FG2APctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,ShortMidRangePctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,FG3APct,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,Avg3ptShotDistance,AtRimFGM,AtRimFGA,AtRimAssists,DefTwoPtRebounds,DefRebounds,LostBallSteals,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyDefPoss,LongMidRangeFGA,DefThreePtRebounds,DefThreePtReboundPct,DefArc3ReboundPct,LongMidRangeFrequency,PenaltyAtRimFGA,PenaltyAtRimFrequency,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,PtsAssisted3s,ThreePtAssists,Corner3Assists,OffThreePtRebounds,LiveBallTurnovers,BadPassTurnovers,PenaltyTurnovers,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,LiveBallTurnoverPct,OffThreePtReboundPct,OffArc3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,LongMidRangeFGM,Blocked2s,BlockedLongMidRange,Blocks,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Travels,DefLongMidRangeReboundPct,PenaltyAtRimFGM,LostBallOutOfBoundsTurnovers,Loose Ball Fouls Drawn,DefAtRimReboundPct,PenaltyAtRimAccuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Arc3FGM,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,PenaltyFtPoints,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,Arc3Assists,SelfOReb,BadPassOutOfBoundsTurnovers,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,OffAtRimReboundPct,OffLongMidRangeReboundPct,SelfORebPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,NonHeaveArc3Accuracy,FTDefRebounds,LostBallTurnovers,DefFTReboundPct,DefCorner3ReboundPct,BlockedShortMidRange,RecoveredBlocks,BlocksRecoveredPct,NonShootingPenaltyNonTakeFouls,PenaltyArc3FGM,PenaltyArc3Accuracy,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3FGM,OffCorner3ReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Technical Free Throw Trips,FTOffRebounds,StepOutOfBoundsTurnovers,Charge Fouls,Blocked3s,BlockedArc3,OffFTReboundPct,SecondChanceAtRimPctAssisted,team_id,year,season,team_vs
1627671-1629483-1629524-1630101-203024,1611661324,"Rachel Banham, Napheesa Collier, Bridget Carleton, Crystal Dangerfield, Damiris Dantas","Banham, Collier, Carleton, Dangerfield, Dantas",1627671-1629483-1629524-1630101-203024,MIN,904.0,3,31.0,28.0,2.0,59.0,4.0,7.0,9.0,16.0,44.0,30.0,,,1.0,12.0,2.0,5.0,38.0,1.0,2.0,0.5625,,0.7222222222222222,,0.7096774193548387,0.25,93.98230088495575,16.032258064516128,14.535714285714286,14.806451612903226,14.428571428571429,0.25925925925925924,0.5714285714285714,0.6666666666666666,0.4760074074074074,,0.022727272727272728,6.48125,0.06451612903225806,15.0,14.0,4.0,5.0,6.0,1.0,3.0,9.0,1.0,24.0,4.0,6.0,17.0,1.0,1.0,3.0,6.0,,9.0,8.0,,3.0,0.3333333333333333,0.375,0.0625,0.14285714285714285,0.5714285714285714,0.5454545454545454,0.3333333333333333,0.25,0.1,0.15789473684210525,10.0,,11.0,,10.0,0.4074074074074074,0.37037037037037035,,0.6666666666666666,24.263636363636362,4.0,7.0,2.0,6.0,11.0,,0.8571428571428571,0.9166666666666666,1.0,0.25925925925925924,0.5714285714285714,0.5714285714285714,0.5,,2.0,5.0,1.0,1.0,0.07407407407407407,,,,1.0,,,,,1.0,7.0,,1.0,6.0,,18.0,6.0,,2.0,3.0,3.0,,0.8571428571428571,0.6363636363636364,,,0.6363636363636364,0.4,0.5,0.5,0.5,0.6666666666666666,0.037037037037037035,,,,,,,0.2,,,0.57306,0.13636363636363635,1.0,,,,0.5,0.5,1.0,,,,,1.0,,2.0,4.0,7.0,2.0,4.0,2.0,1.0,3.0,2.0,7.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,1.0,0.1,0.7,0.7,0.8571428571428571,0.8,0.5,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2020,2020,False
1627671-1629483-1629524-1630114-203824,1611661324,"Rachel Banham, Napheesa Collier, Bridget Carleton, Mikiah Herbert Harrigan, Odyssey Sims","Banham, Collier, Carleton, Herbert Harrigan, Sims",1627671-1629483-1629524-1630114-203824,MIN,252.0,1,9.0,9.0,8.0,18.0,1.0,2.0,2.0,4.0,5.0,5.0,2.0,4.0,5.0,4.0,1.0,3.0,3.0,5.0,8.0,0.5,0.5,0.3333333333333333,0.4,0.35714285714285715,0.4166666666666667,102.85714285714285,14.222222222222221,13.777777777777779,14.0,12.777777777777779,0.3333333333333333,0.5,0.5,0.468075,0.45789,1.0,4.25,0.8888888888888888,4.0,,1.0,1.0,,,,,,,1.0,1.0,6.0,,,2.0,3.0,,3.0,2.0,,,,,,,0.5,0.25,1.0,,,,1.0,1.0,2.0,1.0,1.0,0.3333333333333333,0.16666666666666666,0.2,0.6666666666666666,24.65,1.0,2.0,,2.0,5.0,,0.6666666666666666,0.6666666666666666,,0.3333333333333333,0.5,0.5,,,,2.0,0.6666666666666666,0.5,,2.0,0.4,,1.0,,,,,,,,,2.0,,,,,,1.0,,3.0,,,,,,1.0,1.0,0.3333333333333333,,,0.16666666666666666,,,,,,,,,,0.6027,0.4,,,,,,,,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,,1.0,1.0,,1.0,,2.0,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1611661324,2020,2020,False
1627671-1629483-1629524-203024-203824,1611661324,"Rachel Banham, Napheesa Collier, Bridget Carleton, Damiris Dantas, Odyssey Sims","Banham, Collier, Carleton, Dantas, Sims",1627671-1629483-1629524-203024-203824,MIN,645.0,4,21.0,20.0,,41.0,2.0,5.0,4.0,12.0,13.0,21.0,,,,4.0,1.0,4.0,13.0,,,0.3333333333333333,,0.3055555555555556,,0.34210526315789475,,91.53488372093024,15.19047619047619,16.3,14.523809523809524,16.3,0.2777777777777778,0.4,0.4,0.46395555555555557,,,11.816666666666668,,11.0,-8.0,1.0,2.0,4.0,,2.0,3.0,1.0,7.0,,1.0,10.0,1.0,,,3.0,,3.0,2.0,,1.0,0.5,0.5,,,,0.07692307692307693,,0.5,0.05263157894736842,0.07692307692307693,5.0,,6.0,,5.0,0.3333333333333333,0.2777777777777778,,0.5,24.483333333333334,2.0,3.0,1.0,3.0,9.0,1.0,0.75,0.9,1.0,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.5,,4.0,6.0,1.0,1.0,0.2222222222222222,,,,1.0,,1.0,,,,1.0,,1.0,,,3.0,1.0,,1.0,3.0,3.0,,1.0,0.16666666666666666,,,0.16666666666666666,,,1.0,0.2,0.25,0.05555555555555555,,,,1.0,,,,,,0.53355,,,1.0,,1.0,,,,0.5,,,1.0,1.0,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,0.2,0.2,1.0,,,0.2,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1611661324,2020,2020,False
1627671-1629483-1630101-1630114-203024,1611661324,"Rachel Banham, Napheesa Collier, Crystal Dangerfield, Mikiah Herbert Harrigan, Damiris Dantas","Banham, Collier, Dangerfield, Herbert Harrigan, Dantas",1627671-1629483-1630101-1630114-203024,MIN,302.0,2,10.0,10.0,4.0,20.0,1.0,6.0,1.0,8.0,5.0,12.0,1.0,4.0,2.0,,1.0,3.0,5.0,2.0,4.0,0.125,0.25,0.25,0.2,0.25,0.2,95.36423841059603,19.0,11.2,18.9,10.5,0.6,0.16666666666666666,0.2,0.419475,0.44162,0.4,9.45,0.4,5.0,-7.0,1.0,,2.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,,1.0,,2.0,,,,1.0,1.0,0.125,0.16666666666666666,0.14285714285714285,0.125,0.2,1.0,,,2.0,1.0,2.0,1.0,2.0,0.2,0.2,0.2,0.2,23.95,,,,3.0,4.0,,0.75,0.8,,,,,,5.0,2.0,1.0,1.0,,0.2,,,,,,,,,,1.0,,,,,3.0,1.0,,,1.0,,,1.0,0.5,,,0.5,,,1.0,,,,,,,,,,,,,0.4305,,,,,,,,,0.5,,,,1.0,,,,1.0,,1.0,,,,,1.0,1.0,,,,1.0,,,,,,,,,,0.5,0.5,1.0,,,0.5,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,1611661324,2020,2020,False
1627671-1629483-1630101-201480-203824,1611661324,"Rachel Banham, Napheesa Collier, Crystal Dangerfield, Sylvia Fowles, Odyssey Sims","Banham, Collier, Dangerfield, Fowles, Sims",1627671-1629483-1630101-201480-203824,MIN,171.0,1,5.0,6.0,2.0,11.0,,1.0,,2.0,2.0,12.0,,,,,,,2.0,,2.0,,,,,0.25,,92.63157894736842,14.6,16.333333333333332,14.6,14.833333333333334,0.3333333333333333,,,0.42593333333333333,0.5121,,6.0,0.4,3.0,-10.0,,2.0,,,,,,,,,1.0,,,,1.0,,1.0,2.0,,1.0,,,,,,,,,0.25,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,25.1,,1.0,,1.0,1.0,,1.0,0.3333333333333333,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2020,2020,False
1627671-1629483-1630101-203024-203824,1611661324,"Rachel Banham, Napheesa Collier, Crystal Dangerfield, Damiris Dantas, Odyssey Sims","Banham, Collier, Dangerfield, Dantas, Sims",1627671-1629483-1630101-203024-203824,MIN,672.0,2,23.0,25.0,13.0,48.0,2.0,4.0,7.0,9.0,30.0,23.0,6.0,6.0,20.0,6.0,2.0,7.0,30.0,20.0,13.0,0.7777777777777778,1.0,0.65,0.75,0.6818181818181818,0.7692307692307693,102.85714285714286,13.347826086956522,14.6,12.565217391304348,13.64,0.2,0.5,0.5,0.46003,0.4387833333333333,0.6666666666666666,5.666666666666667,0.5652173913043478,11.0,7.0,3.0,4.0,8.0,,4.0,8.0,1.0,20.0,,2.0,9.0,1.0,,,3.0,1.0,6.0,4.0,,1.0,0.5714285714285714,0.5714285714285714,,,,0.2222222222222222,,0.5,0.047619047619047616,0.1,9.0,5.0,11.0,6.0,9.0,0.55,0.45,0.4166666666666667,0.75,24.50909090909091,4.0,4.0,3.0,3.0,7.0,1.0,0.6,0.7,0.5,0.2,1.0,1.0,0.75,10.0,1.0,4.0,0.8,0.8,0.05,3.0,0.25,1.0,2.0,,,1.0,1.0,1.0,4.0,,1.0,,2.0,12.0,4.0,1.0,2.0,3.0,2.0,1.0,1.0,0.36363636363636365,,0.3333333333333333,0.36363636363636365,,,1.0,0.2857142857142857,0.3333333333333333,0.1,0.5,0.5,1.0,,,,0.5,0.08333333333333333,1.0,,,1.0,1.0,,1.0,1.0,1.0,,1.0,3.0,,,,1.0,,,3.0,,1.0,,2.0,,,3.0,3.0,,,,,,1.0,1.0,1.0,1.0,,,,,0.3333333333333333,0.3333333333333333,1.0,,,0.3333333333333333,,1.0,,,1.0,,,2.0,1.0,0.2,,,,,,,,,,,,,,,,1611661324,2020,2020,False
1627671-1629483-201480-203024-203824,1611661324,"Rachel Banham, Napheesa Collier, Sylvia Fowles, Damiris Dantas, Odyssey Sims","Banham, Collier, Fowles, Dantas, Sims",1627671-1629483-201480-203024-203824,MIN,75.0,1,4.0,3.0,,7.0,,1.0,1.0,3.0,2.0,,,,,2.0,,,2.0,,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,134.4,11.0,10.333333333333334,11.0,10.333333333333334,0.3333333333333333,,,0.5507,,,5.566666666666666,,1.0,2.0,,,,,,,,,,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,1.0,2.0,,1.0,2.0,,1.0,1.0,1.0,0.6666666666666666,0.5,0.5,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2020,2020,False
1627671-1629524-1630101-1630114-203024,1611661324,"Rachel Banham, Bridget Carleton, Crystal Dangerfield, Mikiah Herbert Harrigan, Damiris Dantas","Banham, Carleton, Dangerfield, Herbert Harrigan, Dantas",1627671-1629524-1630101-1630114-203024,MIN,107.0,2,3.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,5.0,4.0,,,3.0,2.0,,,5.0,3.0,2.0,1.0,,0.625,0.5,0.625,0.5,67.28971962616822,23.0,19.0,19.333333333333332,17.5,0.25,1.0,1.0,0.394675,0.3977,0.6,10.7,0.6666666666666666,2.0,1.0,1.0,,,,,1.0,,3.0,,1.0,1.0,,,,,,,,,,,,,,,0.5,,,,,3.0,3.0,3.0,3.0,3.0,0.75,0.75,1.0,0.75,25.633333333333336,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,1.0,,1.0,3.0,1.0,,1.0,,,,1.0,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,,,0.5,0.5,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,,,0.3333333333333333,,,,,,,,,1.0,0.3333333333333333,,,,,,,,,,,,,,,,1611661324,2020,2020,False
1627671-1629524-1630101-203024-203824,1611661324,"Rachel Banham, Bridget Carleton, Crystal Dangerfield, Damiris Dantas, Odyssey Sims","Banham, Carleton, Dangerfield, Dantas, Sims",1627671-1629524-1630101-203024-203824,MIN,236.0,1,7.0,6.0,7.0,13.0,,4.0,,6.0,,8.0,,6.0,,,,,,,7.0,,,,,,,79.3220338983051,20.571428571428573,15.333333333333334,20.285714285714285,15.333333333333334,0.5,,,0.38053125,0.38053125,,8.616666666666667,1.0,4.0,-8.0,1.0,,,1.0,,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,0.16666666666666666,0.25,,0.125,,,,,2.0,2.0,2.0,2.0,2.0,0.25,0.25,0.25,0.375,24.05,,1.0,,,,1.0,,,,0.125,,,,6.0,1.0,,,,0.125,1.0,0.125,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,0.2701,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,0.5,,,,,,,,,,,,,1611661324,2020,2020,False
1627671-1629524-201480-203024-203824,1611661324,"Rachel Banham, Bridget Carleton, Sylvia Fowles, Damiris Dantas, Odyssey Sims","Banham, Carleton, Fowles, Dantas, Sims",1627671-1629524-201480-203024-203824,MIN,160.0,1,5.0,6.0,,11.0,,1.0,1.0,3.0,5.0,8.0,,,,2.0,1.0,1.0,5.0,,,0.3333333333333333,,0.625,,0.625,,99.0,16.0,13.333333333333334,16.0,13.333333333333334,0.25,,,0.5184375,,,6.066666666666666,,3.0,-3.0,1.0,,,1.0,,1.0,,3.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,,,0.3333333333333333,1.0,0.5,0.5,1.0,,,,1.0,,1.0,,1.0,0.25,0.25,,0.75,23.7,1.0,2.0,,1.0,1.0,,1.0,1.0,,0.5,0.5,0.5,,,,,,,,,,,,,,,,,1.0,,,,,3.0,1.0,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2020,2020,False
1627671-1630101-1630114-203024-203824,1611661324,"Rachel Banham, Crystal Dangerfield, Mikiah Herbert Harrigan, Damiris Dantas, Odyssey Sims","Banham, Dangerfield, Herbert Harrigan, Dantas, Sims",1627671-1630101-1630114-203024-203824,MIN,157.0,1,7.0,6.0,,13.0,1.0,3.0,1.0,3.0,5.0,6.0,,,,2.0,1.0,2.0,2.0,,,0.3333333333333333,,0.4166666666666667,,0.4166666666666667,,119.23566878980891,12.428571428571429,11.666666666666666,12.285714285714286,11.666666666666666,0.5,0.3333333333333333,0.5,0.46943333333333337,,,5.533333333333334,,3.0,-1.0,1.0,,,1.0,,1.0,,3.0,,1.0,3.0,1.0,1.0,1.0,2.0,,,,,,,,0.3333333333333333,0.3333333333333333,,0.25,,,,,2.0,,3.0,,2.0,0.5,0.3333333333333333,,0.5,25.400000000000002,,,,1.0,2.0,,1.0,0.6666666666666666,,,,,,,,1.0,0.5,0.5,,,,,1.0,,,,,1.0,1.0,1.0,1.0,3.0,,3.0,1.0,,1.0,1.0,,,1.0,0.3333333333333333,1.0,,0.3333333333333333,1.5,1.5,0.5,0.5,,0.16666666666666666,,,,,,,1.0,,,,0.6,,,,,,,,,,,,1.0,,,,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,0.5,0.5,1.0,,,0.5,,1.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,1611661324,2020,2020,False
1627671-1630114-203018-203024-203824,1611661324,"Rachel Banham, Mikiah Herbert Harrigan, Shenise Johnson, Damiris Dantas, Odyssey Sims","Banham, Herbert Harrigan, Johnson, Dantas, Sims",1627671-1630114-203018-203024-203824,MIN,13.0,1,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2020,2020,False
1628286-1629483-1629524-1630101-203824,1611661324,"Erica McCall, Napheesa Collier, Bridget Carleton, Crystal Dangerfield, Odyssey Sims","McCall, Collier, Carleton, Dangerfield, Sims",1628286-1629483-1629524-1630101-203824,MIN,105.0,2,3.0,4.0,,7.0,,1.0,,1.0,2.0,6.0,,,,,,1.0,2.0,,,,,,,0.5,,96.0,10.666666666666666,18.25,10.666666666666666,18.25,1.0,,,0.4059,,,5.8,,2.0,-4.0,,2.0,,,,,,,,,2.0,,,,1.0,,1.0,2.0,,1.0,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2020,2020,False
1628286-1629524-1630101-1630114-203824,1611661324,"Erica McCall, Bridget Carleton, Crystal Dangerfield, Mikiah Herbert Harrigan, Odyssey Sims","McCall, Carleton, Dangerfield, Herbert Harrigan, Sims",1628286-1629524-1630101-1630114-203824,MIN,96.0,1,4.0,4.0,1.0,8.0,,,,1.0,2.0,3.0,,,,,,,,,1.0,,,,,0.5,,120.0,4.25,19.75,3.5,19.75,,,,0.3171,,,16.5,0.25,2.0,-1.0,1.0,2.0,,,,,,,1.0,1.0,3.0,,,1.0,2.0,,1.0,2.0,,1.0,,,,,1.0,1.0,,,0.5,0.5,,,,,,,,,,,,,,1.0,2.0,,1.0,1.0,1.0,,,,,4.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,2.0,,,,,,1.0,1.0,,,,,,,,1.0,0.5,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1611661324,2020,2020,False
1628286-1629524-1630101-203024-203824,1611661324,"Erica McCall, Bridget Carleton, Crystal Dangerfield, Damiris Dantas, Odyssey Sims","McCall, Carleton, Dangerfield, Dantas, Sims",1628286-1629524-1630101-203024-203824,MIN,156.0,1,5.0,5.0,3.0,10.0,,2.0,,2.0,8.0,4.0,,1.0,3.0,,1.0,1.0,3.0,3.0,3.0,,,0.375,,0.5714285714285714,0.5,92.3076923076923,15.6,15.6,14.0,15.6,0.5,,,0.4535375,0.3996,0.375,9.65,0.6,3.0,4.0,2.0,5.0,,,,1.0,,3.0,1.0,2.0,4.0,,,,,,4.0,6.0,,2.0,,,,,0.5,0.6666666666666666,0.5,,0.3333333333333333,0.5,2.0,,2.0,,2.0,0.5,0.5,,0.5,25.3,,,,2.0,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,5.0,,3.0,1.0,,1.0,,,,1.0,0.5,1.0,,0.5,1.5,1.25,,1.0,1.0,,,,,,,,1.0,,,0.51345,0.625,,,,,,,,1.0,,,,,,,,1.0,,,2.0,3.0,,,1.0,1.0,,,,,,,,1.0,1.0,,,,,0.5,0.5,1.0,,,0.5,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,1611661324,2020,2020,False
1629483-1629524-1630101-201480-203824,1611661324,"Napheesa Collier, Bridget Carleton, Crystal Dangerfield, Sylvia Fowles, Odyssey Sims","Collier, Carleton, Dangerfield, Fowles, Sims",1629483-1629524-1630101-201480-203824,MIN,57.0,1,2.0,2.0,,4.0,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,101.05263157894737,16.0,12.5,16.0,12.5,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,1.0,1.0,1.0,2.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1611661324,2020,2020,False
1629483-1629524-1630101-203024-203824,1611661324,"Napheesa Collier, Bridget Carleton, Crystal Dangerfield, Damiris Dantas, Odyssey Sims","Collier, Carleton, Dangerfield, Dantas, Sims",1629483-1629524-1630101-203024-203824,MIN,3861.0,4,124.0,124.0,19.0,248.0,8.0,30.0,27.0,68.0,134.0,137.0,6.0,11.0,23.0,32.0,10.0,22.0,124.0,23.0,19.0,0.39705882352941174,0.5454545454545454,0.5416666666666666,0.6176470588235294,0.5630252100840336,0.6052631578947368,92.4941724941725,16.032258064516128,15.10483870967742,15.580645161290322,14.387096774193548,0.2777777777777778,0.26666666666666666,0.3076923076923077,0.4641328703703704,0.43633823529411764,0.17164179104477612,8.62794117647059,0.1532258064516129,64.0,-3.0,8.0,17.0,22.0,4.0,11.0,31.0,4.0,82.0,6.0,11.0,56.0,11.0,7.0,9.0,16.0,1.0,29.0,22.0,,10.0,0.4074074074074074,0.4230769230769231,0.058823529411764705,0.13333333333333333,0.14634146341463414,0.16666666666666666,0.045454545454545456,0.5,0.0847457627118644,0.1282051282051282,34.0,6.0,40.0,6.0,34.0,0.37037037037037035,0.3148148148148148,0.35294117647058826,0.5740740740740741,24.4925,13.0,22.0,7.0,20.0,45.0,4.0,0.6666666666666666,0.7377049180327869,0.5625,0.2037037037037037,0.5909090909090909,0.5909090909090909,0.5384615384615384,17.0,16.0,25.0,0.8064516129032258,0.8214285714285714,0.14814814814814814,3.0,0.17647058823529413,2.0,6.0,,1.0,,,3.0,21.0,2.0,4.0,10.0,3.0,60.0,20.0,2.0,4.0,7.0,6.0,1.0,0.9523809523809523,0.525,0.5,0.5,0.525,0.5555555555555556,0.5555555555555556,0.4375,0.21052631578947367,0.2,0.05555555555555555,0.3333333333333333,0.3333333333333333,1.0,0.1111111111111111,,,0.3333333333333333,,,0.5008571428571428,0.07462686567164178,6.0,8.0,,9.0,0.375,0.375,,0.5,3.0,1.0,2.0,0.9,1.0,2.0,2.0,19.0,2.0,5.0,,2.0,3.0,2.0,19.0,18.0,2.0,3.0,,1.0,,1.0,2.0,1.0,1.0,0.4,0.3333333333333333,0.2,0.03571428571428571,0.5588235294117647,0.5588235294117647,0.9473684210526315,0.2222222222222222,1.0,0.5588235294117647,,1.0,,0.6666666666666666,8.0,4.0,0.4444444444444444,,3.0,0.5,,,,2.0,0.25,0.6666666666666666,1.0,,1.0,1.0,3.0,1.0,1.0,0.5,0.5,1611661324,2020,2020,False
