EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,TsPct,SecondChanceTsPct,PenaltyTsPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG3A,PenaltyFG2M,PenaltyFG3A,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,Steals,BadPassSteals,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Charge Fouls Drawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,Avg3ptShotDistance,SecondChanceAtRimFGA,SecondChanceFG2A,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,StepOutOfBoundsTurnovers,DefLongMidRangeReboundPct,ShortMidRangeFGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,DefThreePtRebounds,FTDefRebounds,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,SecondChanceEfgPct,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,NonHeaveArc3Accuracy,2pt And 1 Free Throw Trips,PenaltyArc3FGM,PenaltyFG3M,Technical Free Throw Trips,PenaltyFg3Pct,PenaltyArc3Accuracy,SecondChanceAtRimFGM,SecondChanceFG2M,PtsPutbacks,Offensive Fouls,SecondChanceFg2Pct,DefAtRimReboundPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,BadPassOutOfBoundsTurnovers,BadPassTurnovers,Offensive Fouls Drawn,OffCorner3ReboundPct,Corner3FGM,Corner3Assists,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,LostBallOutOfBoundsTurnovers,PenaltyCorner3FGM,Travels,NonShootingFoulsDrawn,BlockedAtRim,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyCorner3Accuracy,Charge Fouls,Loose Ball Fouls Drawn,OffLongMidRangeReboundPct,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,HeaveAttempts,BlockedLongMidRange,DefCorner3ReboundPct,LongMidRangePctBlocked,team_id,year,season,team_vs
1628242-1628932-1629498-202658-203825,1611661319,"Emma Cannon, A'ja Wilson, Jackie Young, Danielle Robinson, Kayla McBride","Cannon, Wilson, Young, Robinson, McBride",1628242-1628932-1629498-202658-203825,LVA,478.0,3,8.0,3.0,15.0,15.0,2.0,,1.0,30,3.0,7.0,4.0,19.0,16.0,1.0,1.0,,3.0,3.0,7.0,6.0,3.0,18.0,3.0,2.0,0.6333333333333333,0.5,0.75,90.3765690376569,15.666666666666666,16.2,15.666666666666666,16.133333333333333,0.25,0.5042666666666666,,0.2,0.3,0.05263157894736842,0.15789473684210525,5.142857142857143,0.13333333333333333,2.0,4.0,,,,,3.0,,3.0,5.0,,,4.0,2.0,3.0,,2.0,5.0,,13.0,4.0,2.0,1.0,1.0,,,0.6666666666666666,0.6666666666666666,0.42857142857142855,,0.625,,0.4166666666666667,,,0.3333333333333333,0.5,0.5,,,,,0.25,,,,0.75,23.8,,,1.0,3.0,3.0,1.0,4.0,1.0,0.75,0.25,0.6,0.16666666666666666,0.5,0.6666666666666666,0.16666666666666666,,,,1.0,1.0,2.0,,2.0,,,3.0,,,9.0,,2.0,3.0,2.0,1.0,1.0,,,,2.0,,,,1.0,2.0,,1.0,1.0,1.0,,,1.0,0.6,,0.6,,,,,,,,,,,0.5,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,0.6666666666666666,0.6666666666666666,1.0,,,,,0.6666666666666666,,,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,1611661319,2020,2020,True
1628242-1628932-1629498-203411-203825,1611661319,"Emma Cannon, A'ja Wilson, Jackie Young, Sugar Rodgers, Kayla McBride","Cannon, Wilson, Young, Rodgers, McBride",1628242-1628932-1629498-203411-203825,LVA,88.0,1,1.0,2.0,3.0,3.0,,1.0,,6,,1.0,2.0,7.0,5.0,,,,,,1.0,2.0,1.0,7.0,,,1.1666666666666667,,,98.18181818181819,14.333333333333334,15.0,14.333333333333334,15.0,,0.498575,,0.3333333333333333,0.5,,,3.0,,1.0,1.0,,,,,1.0,,1.0,1.0,,,,2.0,1.0,,,1.0,,3.0,,,,,,,,,1.0,,1.25,,0.5,,,0.5,1.0,1.0,,,,,0.5,,,,1.0,24.3,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,1.0,,,3.0,,1.0,1.0,1.0,,,,1.0,,,,,,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,1.0,,,,1.0,,,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2020,2020,True
1628242-1628932-201881-202658-203411,1611661319,"Emma Cannon, A'ja Wilson, Angel McCoughtry, Danielle Robinson, Sugar Rodgers","Cannon, Wilson, McCoughtry, Robinson, Rodgers",1628242-1628932-201881-202658-203411,LVA,311.0,2,5.0,6.0,12.0,12.0,,4.0,1.0,24,2.0,6.0,2.0,13.0,7.0,,2.0,,,,3.0,3.0,2.0,11.0,,,0.7222222222222222,1.0,,111.12540192926045,13.666666666666666,12.25,13.666666666666666,10.666666666666666,0.25,0.53230625,,0.2222222222222222,0.2857142857142857,0.15384615384615385,,3.6,,3.0,4.0,,,,,1.0,,4.0,2.0,,,6.0,2.0,1.0,,3.0,4.0,,9.0,3.0,2.0,2.0,5.0,,,0.75,1.0,0.6666666666666666,,0.6875,,0.25,,,0.5,0.75,0.75,,,,,0.125,,,,0.75,23.1,1.0,1.0,1.0,3.0,3.0,1.0,4.0,,0.75,0.5,0.6,0.3333333333333333,1.0,,,1.0,0.7586,,1.0,1.0,1.0,,1.0,,,1.0,,,3.0,,1.0,1.0,1.0,2.0,1.0,,,,1.0,3.0,3.0,,1.0,4.0,,1.0,1.0,1.0,,1.0,1.0,0.5,,0.5,1.0,,0.6,,,,,,,,0.6666666666666666,0.5,0.5,1.0,0.125,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,1.0,1.0,2.0,,1.0,1.0,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,1611661319,2020,2020,True
1628242-1628932-201881-202658-203825,1611661319,"Emma Cannon, A'ja Wilson, Angel McCoughtry, Danielle Robinson, Kayla McBride","Cannon, Wilson, McCoughtry, Robinson, McBride",1628242-1628932-201881-202658-203825,LVA,1189.0,4,20.0,2.0,37.0,38.0,18.0,4.0,5.0,75,7.0,18.0,10.0,50.0,48.0,,8.0,9.0,2.0,18.0,10.0,14.0,7.0,42.0,18.0,18.0,0.625,0.6666666666666666,0.42857142857142855,90.83263246425568,15.243243243243244,16.44736842105263,14.756756756756756,16.026315789473685,0.20588235294117646,0.4990367647058824,0.5131625,0.1794871794871795,0.30434782608695654,0.16,0.36,7.25,0.4864864864864865,5.0,8.0,2.0,5.0,1.0,3.0,13.0,9.0,8.0,16.0,2.0,11.0,12.0,4.0,13.0,1.0,6.0,13.0,1.0,33.0,6.0,5.0,2.0,3.0,2.0,,0.75,0.8571428571428571,0.4444444444444444,0.2222222222222222,0.5882352941176471,0.4,0.47058823529411764,0.05555555555555555,,0.23529411764705882,0.625,0.625,0.08823529411764706,0.3333333333333333,0.3333333333333333,1.0,0.38235294117647056,0.25,0.4,0.45,0.7058823529411765,24.35,3.0,3.0,2.0,7.0,9.0,5.0,14.0,1.0,0.5384615384615384,0.2,0.5294117647058824,0.2777777777777778,0.3333333333333333,0.3333333333333333,0.058823529411764705,0.5,0.617,,0.6666666666666666,2.0,3.0,2.0,5.0,2.0,3.0,8.0,2.0,3.0,21.0,3.0,5.0,7.0,4.0,3.0,2.0,3.0,2.0,,1.0,1.0,,,4.0,8.0,1.0,2.0,1.0,2.0,1.0,1.0,0.875,0.5,0.6666666666666666,0.5,0.6666666666666666,0.14285714285714285,0.3333333333333333,,0.5,0.375,0.2,0.375,0.5,0.5,0.6,0.2857142857142857,0.3333333333333333,1.0,0.08823529411764706,0.38461538461538464,0.38461538461538464,0.8,0.5,0.6666666666666666,1.0,0.1,0.38461538461538464,2.0,2.0,4.0,,0.36363636363636365,0.2222222222222222,1.0,1.0,2.0,,0.3333333333333333,0.75,0.3333333333333333,,,1.0,,,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,1611661319,2020,2020,True
1628242-1628932-202658-203411-203825,1611661319,"Emma Cannon, A'ja Wilson, Danielle Robinson, Sugar Rodgers, Kayla McBride","Cannon, Wilson, Robinson, Rodgers, McBride",1628242-1628932-202658-203411-203825,LVA,178.0,2,3.0,6.0,5.0,5.0,2.0,,,10,,2.0,3.0,8.0,2.0,,,,2.0,5.0,1.0,3.0,1.0,8.0,5.0,2.0,0.875,,1.25,80.89887640449437,16.2,19.4,16.2,19.4,,0.4233166666666666,0.53655,0.25,0.3333333333333333,,0.625,14.65,0.4,,,,,1.0,2.0,,,1.0,1.0,,1.0,2.0,,,,1.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,,,1.0,1.0,0.5,,0.8333333333333334,1.5,0.3333333333333333,,,,,,0.6666666666666666,0.5,0.5,1.0,,,,,0.3333333333333333,23.0,,,,,2.0,,2.0,,,,1.0,,,,,,,,,,1.0,1.0,,,,1.0,,,3.0,,,1.0,,,,,2.0,,,,,,,1.0,,,,,,,1.0,1.0,,1.0,,,,,1.0,,,,1.0,,,,,,0.3333333333333333,,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,1611661319,2020,2020,True
1628242-1629498-201881-202658-203825,1611661319,"Emma Cannon, Jackie Young, Angel McCoughtry, Danielle Robinson, Kayla McBride","Cannon, Young, McCoughtry, Robinson, McBride",1628242-1629498-201881-202658-203825,LVA,25.0,1,,3.0,1.0,1.0,,1.0,,2,,,,3.0,,,,,,,,,,3.0,,,1.5,,,115.19999999999999,9.0,16.0,9.0,16.0,,0.45405,,,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,1.5,,1.0,,,,,,,,,,1.0,,,,1.0,25.9,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2020,2020,True
1628242-1629498-201881-202670-203411,1611661319,"Emma Cannon, Jackie Young, Angel McCoughtry, Carolyn Swords, Sugar Rodgers","Cannon, Young, McCoughtry, Swords, Rodgers",1628242-1629498-201881-202670-203411,LVA,69.0,1,1.0,2.0,2.0,2.0,,,1.0,4,,3.0,,2.0,,,2.0,,,,,,,,,,0.3333333333333333,1.0,,83.47826086956522,16.0,18.5,16.0,18.5,,0.5113666666666666,,,,1.0,,7.566666666666666,,1.0,2.0,,,,1.0,,,1.0,,,,,2.0,,,,,,,,,,,,,,,0.3333333333333333,,0.3333333333333333,,,,,0.6666666666666666,0.5,0.5,0.3333333333333333,,,,,,,,0.6666666666666666,,1.0,1.0,1.0,,1.0,1.0,2.0,,,0.5,1.0,0.5,1.0,,,1.0,0.6262,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2020,2020,True
1628242-1629498-201881-202670-203825,1611661319,"Emma Cannon, Jackie Young, Angel McCoughtry, Carolyn Swords, Kayla McBride","Cannon, Young, McCoughtry, Swords, McBride",1628242-1629498-201881-202670-203825,LVA,68.0,1,1.0,2.0,3.0,3.0,,,,6,,2.0,,4.0,2.0,,,,,,,,,4.0,,,0.6666666666666666,,,127.05882352941177,8.666666666666666,14.0,8.666666666666666,14.0,,0.5505,,,,,,2.25,,2.0,2.0,,,,,1.0,,2.0,1.0,,,2.0,2.0,1.0,,1.0,1.0,,2.0,,,,,,,0.5,0.5,1.0,,0.6666666666666666,,0.3333333333333333,,,0.6666666666666666,1.0,1.0,,,,,0.3333333333333333,,,,1.0,24.1,,,,2.0,2.0,,2.0,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2020,2020,True
1628242-1629498-202658-202670-203411,1611661319,"Emma Cannon, Jackie Young, Danielle Robinson, Carolyn Swords, Sugar Rodgers","Cannon, Young, Robinson, Swords, Rodgers",1628242-1629498-202658-202670-203411,LVA,206.0,2,3.0,-1.0,7.0,7.0,,2.0,,14,1.0,3.0,,9.0,10.0,,,,,,,,,9.0,,,0.9,,,97.86407766990291,17.285714285714285,12.142857142857142,17.285714285714285,11.285714285714286,0.2,0.48936,,,,,,11.033333333333333,,1.0,1.0,,,1.0,1.0,2.0,,3.0,2.0,,,6.0,,2.0,,3.0,3.0,1.0,6.0,,,1.0,2.0,,,1.0,1.0,1.0,,0.9,,0.4,,,0.2,1.0,1.0,0.2,1.0,1.0,1.0,0.4,,,,0.6,26.3,,,,2.0,2.0,,2.0,,0.6666666666666666,,0.6666666666666666,,,,,,,,1.0,1.0,,,1.0,,,1.0,,,,3.0,1.0,,,1.0,1.0,,,,,1.0,,,2.0,2.0,,1.0,,1.0,,,,0.5,,0.5,,,0.5,,,,,,,,1.0,1.0,1.0,1.0,,0.5,0.5,,,,,,0.5,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,1611661319,2020,2020,True
1628242-1629498-202658-202670-203825,1611661319,"Emma Cannon, Jackie Young, Danielle Robinson, Carolyn Swords, Kayla McBride","Cannon, Young, Robinson, Swords, McBride",1628242-1629498-202658-202670-203825,LVA,89.0,2,1.0,3.0,2.0,3.0,,1.0,,5,1.0,1.0,,5.0,2.0,,,,,,1.0,,,5.0,,,1.25,,,80.89887640449437,27.0,11.666666666666666,27.0,11.666666666666666,0.5,0.465875,,,,,,8.1,,,,,,,,,,1.0,1.0,,,2.0,,,,1.0,2.0,,5.0,1.0,1.0,,,,,1.0,1.0,1.0,,1.25,,0.5,,,,,,,,,,,,,,0.5,23.1,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,3.0,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1611661319,2020,2020,True
1628242-1629498-202658-203411-204324,1611661319,"Emma Cannon, Jackie Young, Danielle Robinson, Sugar Rodgers, Dearica Hamby","Cannon, Young, Robinson, Rodgers, Hamby",1628242-1629498-202658-203411-204324,LVA,83.0,1,1.0,4.0,3.0,4.0,,1.0,,7,1.0,1.0,1.0,6.0,2.0,,,,,,2.0,1.0,1.0,6.0,,,1.5,,,121.44578313253012,9.666666666666666,13.5,9.666666666666666,13.5,0.5,0.4208,,0.5,1.0,,,4.5,,,,,,,,1.0,,1.0,1.0,,,2.0,,1.0,,1.0,1.0,,2.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,1.25,,0.5,,,,,,,,,,0.5,,,,0.5,25.0,,,,1.0,1.0,,1.0,,1.0,,1.0,,,1.0,,,,,,1.0,,,1.0,,,1.0,,,,3.0,1.0,,,,1.0,,,,,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,1.0,,,,,,,1.0,,1.0,1.0,1.0,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2020,2020,True
1628242-1629498-202658-203411-204332,1611661319,"Emma Cannon, Jackie Young, Danielle Robinson, Sugar Rodgers, Cierra Burdick","Cannon, Young, Robinson, Rodgers, Burdick",1628242-1629498-202658-203411-204332,LVA,21.0,1,,,1.0,,,,,1,,,,,,,,,,,,,,,,,,,,68.57142857142857,21.0,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1611661319,2020,2020,True
1628242-1629498-202670-203411-204332,1611661319,"Emma Cannon, Jackie Young, Carolyn Swords, Sugar Rodgers, Cierra Burdick","Cannon, Young, Swords, Rodgers, Burdick",1628242-1629498-202670-203411-204332,LVA,107.0,1,2.0,2.0,3.0,2.0,,,2.0,5,1.0,1.0,,2.0,,,,,,,1.0,,,2.0,,,0.25,,,67.28971962616822,25.666666666666668,15.0,16.666666666666668,15.0,0.25,0.4667375,,,,,,7.7,,,,,,,,2.0,,1.0,3.0,,,,2.0,2.0,,,,,,,,1.0,1.0,,,,,1.0,,0.25,,0.75,,,,,,,,,,0.5,,,,0.75,24.2,,,,2.0,2.0,2.0,4.0,,1.0,,1.0,0.6666666666666666,,1.0,,,0.4629,,1.0,1.0,1.0,,,,1.0,,,1.0,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,0.6666666666666666,,0.5,,,,1.0,1.0,,0.25,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,1611661319,2020,2020,True
1628263-1628932-1629498-201881-202670,1611661319,"Lindsay Allen, A'ja Wilson, Jackie Young, Angel McCoughtry, Carolyn Swords","Allen, Wilson, Young, McCoughtry, Swords",1628263-1628932-1629498-201881-202670,LVA,69.0,1,1.0,2.0,3.0,2.0,3.0,1.0,,5,1.0,2.0,,2.0,,,,2.0,,2.0,,,,2.0,2.0,3.0,0.5,,0.5,104.34782608695653,14.0,13.5,14.0,13.5,0.5,0.4628,0.4628,,,,1.0,3.85,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,1.0,,2.0,,,1.0,1.0,1.0,,2.0,,,,1.0,1.0,,1.0,1.0,0.5,0.5,0.5,0.5,,0.5,,0.5,1.0,1.0,,,,,,0.5,1.0,,0.5,,,,,1.0,1.0,,1.0,,0.5,,0.5,,,0.5,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,1.0,,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2020,2020,True
1628263-1628932-1629498-202670-203825,1611661319,"Lindsay Allen, A'ja Wilson, Jackie Young, Carolyn Swords, Kayla McBride","Allen, Wilson, Young, Swords, McBride",1628263-1628932-1629498-202670-203825,LVA,62.0,1,1.0,,2.0,1.0,,,,3,2.0,2.0,,2.0,2.0,,,,,,,,,2.0,,,0.5,,,69.6774193548387,18.0,26.0,18.0,26.0,1.0,0.39975,,,,,,8.55,,,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,0.5,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2020,2020,True
1628263-1628932-1629498-203825-204324,1611661319,"Lindsay Allen, A'ja Wilson, Jackie Young, Kayla McBride, Dearica Hamby","Allen, Wilson, Young, McBride, Hamby",1628263-1628932-1629498-203825-204324,LVA,66.0,1,1.0,4.0,3.0,3.0,,,,6,1.0,3.0,,4.0,,,,,,,,,,4.0,,,0.6666666666666666,,,130.9090909090909,10.666666666666666,11.333333333333334,10.666666666666666,11.333333333333334,0.3333333333333333,0.47623333333333334,,,,,,3.4333333333333336,,2.0,2.0,,,,,,,2.0,,,,2.0,2.0,,1.0,1.0,1.0,,2.0,1.0,,,,,,0.5,0.5,0.6666666666666666,,0.6666666666666666,,,0.3333333333333333,,0.6666666666666666,1.0,1.0,,,,,,,,,0.6666666666666666,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2020,2020,True
1628263-1628932-201881-202670-203825,1611661319,"Lindsay Allen, A'ja Wilson, Angel McCoughtry, Carolyn Swords, Kayla McBride","Allen, Wilson, McCoughtry, Swords, McBride",1628263-1628932-201881-202670-203825,LVA,430.0,1,7.0,5.0,15.0,15.0,,,1.0,30,4.0,11.0,,17.0,12.0,,2.0,,,,,,,15.0,,,0.6071428571428571,1.0,,100.46511627906976,13.533333333333333,15.133333333333333,13.066666666666666,14.666666666666666,0.2857142857142857,0.45017142857142856,,,,0.11764705882352941,,9.881818181818183,,2.0,3.0,,,2.0,4.0,2.0,,7.0,3.0,,,10.0,4.0,2.0,,5.0,6.0,1.0,13.0,2.0,1.0,,2.0,,,0.7142857142857143,0.7142857142857143,0.6363636363636364,,0.6071428571428571,,0.21428571428571427,,,0.21428571428571427,0.6666666666666666,0.6666666666666666,0.2857142857142857,0.5,0.5,0.5,0.14285714285714285,,,,0.42857142857142855,25.066666666666666,1.0,1.0,1.0,4.0,7.0,1.0,8.0,,0.6666666666666666,0.25,0.7777777777777778,0.16666666666666666,,1.0,,1.0,0.5588,,0.5,3.0,1.0,,1.0,,,1.0,,,3.0,,1.0,1.0,1.0,2.0,2.0,,3.0,,1.0,2.0,1.0,,1.0,3.0,,,,,,,1.0,0.3333333333333333,,0.3333333333333333,1.0,,1.0,,1.0,,,,1.0,,1.0,0.75,0.75,0.6666666666666666,0.07142857142857142,0.5,0.5,1.0,,,,,0.5,,,,,,,1.0,1.0,,,1.0,0.6666666666666666,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,0.5,,,,,,,1611661319,2020,2020,True
1628263-1628932-202670-203825-204324,1611661319,"Lindsay Allen, A'ja Wilson, Carolyn Swords, Kayla McBride, Dearica Hamby","Allen, Wilson, Swords, McBride, Hamby",1628263-1628932-202670-203825-204324,LVA,41.0,1,1.0,1.0,2.0,2.0,2.0,2.0,,4,,1.0,,2.0,1.0,,,1.0,,2.0,,,,2.0,2.0,2.0,0.5,,0.5,140.4878048780488,17.5,3.0,17.5,3.0,,0.390225,0.390225,,,,1.0,17.5,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,,,,,,,,,,,,,,1.0,1.0,0.5,0.5,0.5,,,,,,0.5,1.0,1.0,,0.5,,,0.5,0.5,24.8,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2020,2020,True
1628263-1629498-202670-203411-204332,1611661319,"Lindsay Allen, Jackie Young, Carolyn Swords, Sugar Rodgers, Cierra Burdick","Allen, Young, Swords, Rodgers, Burdick",1628263-1629498-202670-203411-204332,LVA,138.0,1,2.0,-3.0,5.0,5.0,5.0,,,10,1.0,3.0,2.0,4.0,7.0,,,3.0,2.0,4.0,1.0,2.0,,4.0,4.0,5.0,0.4,,0.4,104.34782608695653,18.8,8.8,18.8,8.0,0.25,0.394425,0.394425,,,,1.0,12.233333333333334,1.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,,1.0,1.0,,2.0,,,,,,,1.0,1.0,0.3333333333333333,0.3333333333333333,0.25,0.25,0.25,,,0.25,,,0.25,,,,0.25,0.25,,0.25,0.5,25.2,,,,,2.0,,2.0,,,,0.5,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,1611661319,2020,2020,True
