EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,LongMidRangeFGM,LongMidRangeFGA,ShortMidRangeAssists,FTDefRebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,Blocked2s,BlockedLongMidRange,BlockedShortMidRange,Blocks,LiveBallTurnoverPct,DefFTReboundPct,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,RecoveredBlocks,BlocksRecoveredPct,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceOffPoss,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceFG3A,OffTwoPtRebounds,OffRebounds,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,Corner3Frequency,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,SecondChanceShotQualityAvg,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,LongMidRangeAssists,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,AtRimPctBlocked,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,Fg3aBlocked,Technical Free Throw Trips,SecondChanceTsPct,FG3APctBlocked,Arc3PctBlocked,OffShortMidRangeReboundPct,SecondChancePointsPct,OffThreePtRebounds,Defensive 3 Seconds Violations,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG2M,SecondChanceFG3M,PenaltyFG3M,PtsUnassisted3s,PtsPutbacks,Corner3Assists,FTOffRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,BlockedAtRim,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,LongMidRangePctBlocked,OffFTReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Blocked3s,BlockedArc3,HeaveMakes,HeaveAttempts,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
1630115-1630119-1630127-1630131-203406,1611661313,"Joyner Holmes, Jazmine Jones, Leaonna Odom, Kylee Shook, Layshia Clarendon","Holmes, Jones, Odom, Shook, Clarendon",1630115-1630119-1630127-1630131-203406,NYL,63.0,1,1.0,2.0,2.0,,,4.0,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,2.0,3.0,,,,,,2.0,,1.0,,1.0,1.0,,2.0,,,,,,,1.0,1.0,,,,,2.0,,,1.0,1.0,1.0,,0.5,,0.5,,0.5,,,,,,,,,91.42857142857143,20.5,11.0,20.5,11.0,,,,,0.5,1.0,1.0,0.5,,,,0.5,0.455625,,,,,4.3,24.2,,-1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2020,2020,False
1630115-1630119-1630131-1630139-203406,1611661313,"Joyner Holmes, Jazmine Jones, Kylee Shook, Jocelyn Willoughby, Layshia Clarendon","Holmes, Jones, Shook, Willoughby, Clarendon",1630115-1630119-1630131-1630139-203406,NYL,131.0,2,2.0,4.0,5.0,3.0,2.0,9.0,,,,,,,2.0,1.0,,2.0,2.0,1.0,4.0,2.0,,2.0,1.0,1.0,1.0,,,2.0,,,1.0,,3.0,,2.0,3.0,4.0,,,1.0,1.0,2.0,2.0,,,4.0,1.0,3.0,,,,,0.375,,0.4,0.125,0.5,,,0.6666666666666666,,0.6666666666666666,1.0,0.5,,98.93129770992367,20.0,10.2,19.0,7.2,,,,,,,,0.5,,,0.3333333333333333,0.5,0.4200875,0.4110666666666667,,,0.25,16.5,25.5,0.75,2.0,,2.0,,1.0,,,,,,,,1.0,,1.0,1.0,,1.0,,0.5,,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,0.3333333333333333,,,,,,1.0,1.0,3.0,1.0,1.0,1.0,,,1.0,0.5,0.5,,,0.5,0.5,1.0,0.5,1.0,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2020,2020,False
1630115-1630127-1630131-1630136-203406,1611661313,"Joyner Holmes, Leaonna Odom, Kylee Shook, Megan Walker, Layshia Clarendon","Holmes, Odom, Shook, Walker, Clarendon",1630115-1630127-1630131-1630136-203406,NYL,106.0,1,2.0,4.0,4.0,4.0,4.0,8.0,,,,,,1.0,1.0,1.0,,1.0,2.0,,,2.0,,1.0,2.0,,,,,1.0,1.0,,,,,1.0,2.0,3.0,3.0,,,1.0,1.0,,,,,,,4.0,,,,,,,,,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,108.67924528301887,14.75,11.75,12.0,11.75,,,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,0.6666666666666666,0.4872666666666667,0.4872666666666667,,,,4.4,24.1,1.0,-2.0,,,,,1.0,1.0,,,,1.0,1.0,,,,,1.0,,,,,,,,,,1.0,1.0,,1.0,,,,,,,0.3333333333333333,,0.3333333333333333,0.5069,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2020,2020,False
1630119-1630127-1630131-1630136-203406,1611661313,"Jazmine Jones, Leaonna Odom, Kylee Shook, Megan Walker, Layshia Clarendon","Jones, Odom, Shook, Walker, Clarendon",1630119-1630127-1630131-1630136-203406,NYL,312.0,2,5.0,9.0,9.0,3.0,4.0,18.0,,,,,,1.0,5.0,2.0,2.0,3.0,6.0,,13.0,11.0,1.0,1.0,2.0,,5.0,4.0,,5.0,,2.0,5.0,,13.0,2.0,,2.0,3.0,,,1.0,1.0,,,,,10.0,5.0,3.0,1.0,1.0,0.6666666666666666,1.0,0.7222222222222222,0.8333333333333334,0.7222222222222222,0.8333333333333334,0.6666666666666666,,,,1.0,0.6666666666666666,,,1.0,83.07692307692308,17.444444444444443,17.22222222222222,16.444444444444443,17.22222222222222,,,,,0.1111111111111111,,,0.5555555555555556,,,0.6666666666666666,0.6666666666666666,0.43851666666666667,0.4851666666666667,,,0.38461538461538464,14.933333333333332,24.3,0.3333333333333333,2.0,2.0,2.0,,,1.0,1.0,,,,1.0,,1.0,,1.0,1.0,1.0,,,0.2222222222222222,1.0,1.0,,,,,1.0,1.0,1.0,,1.0,,1.0,,0.25,,0.1111111111111111,1.0,,0.54195,2.0,3.0,9.0,2.0,3.0,2.0,2.0,,1.0,0.5,0.5,,1.0,0.4,0.4,1.0,0.4,,,3.0,,,1.5,,,,0.23076923076923078,1.0,,0.3333333333333333,0.3333333333333333,,,,1.0,,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,0.5,,1.5,,,,,,,1.0,1.0,1.0,,,,,,,,0.5,,1.0,1.0,1.0,,,,,,1611661313,2020,2020,False
1628915-1630119-1630131-1630136-204329,1611661313,"Kia Nurse, Jazmine Jones, Kylee Shook, Megan Walker, Kiah Stokes","Nurse, Jones, Shook, Walker, Stokes",1628915-1630119-1630131-1630136-204329,NYL,58.0,1,1.0,2.0,1.0,,,3.0,1.0,1.0,,,,,,,1.0,1.0,,,2.0,4.0,,,,,,2.0,,,,1.0,1.0,1.0,2.0,,,,,,,1.0,1.0,,,,,2.0,,,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,74.48275862068965,8.0,42.0,8.0,42.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,0.4458,,,,,2.5,,,-2.0,,,,,1.0,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2020,2020,False
1628915-1630115-1630136-203406-204329,1611661313,"Kia Nurse, Joyner Holmes, Megan Walker, Layshia Clarendon, Kiah Stokes","Nurse, Holmes, Walker, Clarendon, Stokes",1628915-1630115-1630136-203406-204329,NYL,135.0,1,2.0,4.0,3.0,,,7.0,,,,,1.0,1.0,2.0,,1.0,1.0,3.0,1.0,3.0,2.0,,,,,,,2.0,2.0,,,,,,,2.0,2.0,4.0,,,,,1.0,2.0,,1.0,2.0,,,,,1.0,,0.25,,0.3,,0.75,,,1.0,,1.0,1.0,,,74.66666666666667,19.5,19.0,14.75,19.0,,,,,0.25,1.0,1.0,0.5,,,,0.75,0.4411625,,0.2,0.5,,11.4,25.400000000000002,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,2.0,,0.3333333333333333,,0.25,1.0,,0.3714,,,,,,,,,,,,,,,,,,,1.0,1.0,,,0.25,,,,0.3333333333333333,1.0,,0.3333333333333333,0.5,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1611661313,2020,2020,False
1629477-1630115-1630127-203406-204329,1611661313,"Sabrina Ionescu, Joyner Holmes, Leaonna Odom, Layshia Clarendon, Kiah Stokes","Ionescu, Holmes, Odom, Clarendon, Stokes",1629477-1630115-1630127-203406-204329,NYL,306.0,2,5.0,10.0,11.0,,,21.0,,,,,3.0,5.0,2.0,,4.0,7.0,2.0,,11.0,4.0,,,,,,,8.0,2.0,,,,,,,5.0,5.0,5.0,1.0,,,,1.0,2.0,,1.0,11.0,,,,,0.5714285714285714,,0.6111111111111112,,0.55,,0.2222222222222222,,,0.625,,0.5555555555555556,0.6,0.6666666666666666,,98.82352941176471,10.4,18.363636363636363,10.4,14.181818181818182,,,,,0.5555555555555556,0.6,0.6,0.2222222222222222,,,,0.2222222222222222,0.4243111111111111,,0.1,0.125,,9.042857142857143,25.3,,7.0,1.0,2.0,,,1.0,1.0,,,,1.0,,2.0,1.0,1.0,2.0,1.0,,,0.2222222222222222,0.5,0.5,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,0.5,0.5,,,0.5,0.5,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2020,2020,False
1629477-1630119-1630127-1630131-1630139,1611661313,"Sabrina Ionescu, Jazmine Jones, Leaonna Odom, Kylee Shook, Jocelyn Willoughby","Ionescu, Jones, Odom, Shook, Willoughby",1629477-1630119-1630127-1630131-1630139,NYL,60.0,1,1.0,3.0,2.0,,,5.0,,,,,1.0,1.0,,,1.0,1.0,,2.0,4.0,4.0,,,,,,,2.0,,,,,,,,,,,,,,,1.0,2.0,,1.0,4.0,,,,,1.0,,1.0,,1.0,,,,,,,,,,,120.0,11.666666666666666,12.5,11.666666666666666,12.5,,,,,1.0,1.0,1.0,,,,,,0.4378,,0.5,0.5,,10.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2020,2020,False
1630115-1630119-1630127-203406-204329,1611661313,"Joyner Holmes, Jazmine Jones, Leaonna Odom, Layshia Clarendon, Kiah Stokes","Holmes, Jones, Odom, Clarendon, Stokes",1630115-1630119-1630127-203406-204329,NYL,110.0,1,2.0,5.0,4.0,5.0,4.0,9.0,,,,,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,6.0,2.0,1.0,2.0,2.0,1.0,6.0,,2.0,2.0,,,,,,,3.0,3.0,3.0,,,,,1.0,2.0,,1.0,6.0,6.0,5.0,,,0.5,0.5,0.625,0.625,0.6,0.6,0.5,,,1.0,,1.0,1.0,1.0,,117.81818181818183,13.0,11.25,9.8,11.25,,,,,0.25,,,0.5,,,0.5,0.5,0.455125,0.455125,0.2,0.3333333333333333,1.0,10.8,24.65,1.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,0.25,1.0,1.0,,,,,1.0,,,,,,,,,,,,,0.4413,1.0,1.0,,1.0,,,,,,0.5,0.5,,,0.5,0.5,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,3.0,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,1611661313,2020,2020,False
1630115-1630119-1630136-1630139-204320,1611661313,"Joyner Holmes, Jazmine Jones, Megan Walker, Jocelyn Willoughby, Amanda Zahui B","Holmes, Jones, Walker, Willoughby, Zahui B",1630115-1630119-1630136-1630139-204320,NYL,95.0,2,2.0,3.0,4.0,2.0,3.0,7.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,2.0,4.0,3.0,1.0,1.0,,,2.0,,2.0,1.0,,,,,,,,1.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,,1.0,2.0,2.0,2.0,,,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,0.5,,,,,,,,,106.10526315789474,10.333333333333334,16.0,10.333333333333334,16.0,0.5,1.0,1.0,,,,,0.5,1.0,1.0,,1.0,0.587775,0.657,0.3333333333333333,0.5,0.5,2.1,24.9,0.6666666666666666,1.0,,,,1.0,,,1.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,2.0,2.0,,,1.0,,,,0.5,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2020,2020,False
1630115-1630119-1630139-203406-204329,1611661313,"Joyner Holmes, Jazmine Jones, Jocelyn Willoughby, Layshia Clarendon, Kiah Stokes","Holmes, Jones, Willoughby, Clarendon, Stokes",1630115-1630119-1630139-203406-204329,NYL,202.0,1,3.0,7.0,8.0,3.0,5.0,15.0,2.0,2.0,1.0,1.0,1.0,1.0,,,3.0,4.0,,,6.0,9.0,1.0,2.0,,,2.0,2.0,4.0,,,1.0,1.0,,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,,,,6.0,2.0,3.0,0.3333333333333333,0.3333333333333333,0.75,0.5,0.75,0.5,0.75,0.5,,,,1.0,,1.0,,,,106.93069306930693,15.571428571428571,11.625,15.571428571428571,11.625,0.5,1.0,1.0,,0.25,1.0,1.0,,0.5,1.0,,0.5,0.53,0.42855,,,0.3333333333333333,7.2,,0.42857142857142855,-3.0,,1.0,1.0,,1.0,,2.0,1.0,,3.0,1.0,,,,,0.3333333333333333,,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1611661313,2020,2020,False
1630115-1630136-1630139-203406-204329,1611661313,"Joyner Holmes, Megan Walker, Jocelyn Willoughby, Layshia Clarendon, Kiah Stokes","Holmes, Walker, Willoughby, Clarendon, Stokes",1630115-1630136-1630139-203406-204329,NYL,194.0,2,3.0,8.0,6.0,8.0,6.0,14.0,1.0,2.0,1.0,2.0,,2.0,1.0,1.0,2.0,6.0,1.0,2.0,6.0,7.0,2.0,6.0,1.0,2.0,6.0,2.0,2.0,1.0,,1.0,1.0,,2.0,1.0,,1.0,3.0,2.0,,1.0,1.0,2.0,3.0,1.0,1.0,6.0,6.0,8.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.2857142857142857,0.375,0.375,0.14285714285714285,,,,1.0,1.0,,,1.0,103.91752577319588,12.75,15.333333333333334,12.625,15.333333333333334,0.2857142857142857,0.5,0.5,,0.2857142857142857,,,0.14285714285714285,0.2857142857142857,0.5,0.14285714285714285,0.42857142857142855,0.40554999999999997,0.40554999999999997,0.14285714285714285,0.16666666666666666,1.0,9.35,26.9,1.0,-1.0,1.0,2.0,,,1.0,,,1.0,,1.0,1.0,,,,,1.0,,,0.2857142857142857,0.5,0.5,,,1.0,1.0,2.0,,,,,2.0,2.0,0.5,0.4,1.0,,,,0.7551,,,,,,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,0.5,,,,,,,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1611661313,2020,2020,False
1630119-1630136-1630139-204320-204329,1611661313,"Jazmine Jones, Megan Walker, Jocelyn Willoughby, Amanda Zahui B, Kiah Stokes","Jones, Walker, Willoughby, Zahui B, Stokes",1630119-1630136-1630139-204320-204329,NYL,193.0,2,3.0,6.0,6.0,,,12.0,2.0,3.0,,,,,1.0,,3.0,5.0,1.0,2.0,8.0,8.0,,,,,,2.0,4.0,1.0,1.0,1.0,1.0,,2.0,1.0,,1.0,3.0,2.0,1.0,,,1.0,2.0,,1.0,6.0,,,0.3333333333333333,0.3333333333333333,0.6,,0.5,,0.5714285714285714,,0.16666666666666666,0.2,,,1.0,1.0,,,,89.53367875647668,15.0,17.166666666666668,12.0,17.166666666666668,0.5,0.6666666666666666,0.6666666666666666,,,,,0.16666666666666666,,,,0.6666666666666666,0.448625,,0.14285714285714285,0.16666666666666666,,9.26,23.8,,,1.0,2.0,,,,,1.0,,1.0,1.0,,,,,,,,,0.3333333333333333,0.5,1.0,,,,,1.0,,,,1.0,1.0,2.0,0.5,0.6666666666666666,1.0,,,,0.48855,,,,,,,1.0,,,,,,1.0,,,,,1.0,,2.0,,,0.5,,,,0.25,1.0,,1.0,1.0,,,,,,,1.0,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,0.5,0.5,,,,1.0,0.5,,,,,,,0.5,,,,,,,,,,,,,,1611661313,2020,2020,False
1630127-1630131-1630139-203406-204320,1611661313,"Leaonna Odom, Kylee Shook, Jocelyn Willoughby, Layshia Clarendon, Amanda Zahui B","Odom, Shook, Willoughby, Clarendon, Zahui B",1630127-1630131-1630139-203406-204320,NYL,56.0,1,1.0,1.0,2.0,,,3.0,,,,,1.0,1.0,,,1.0,1.0,,,2.0,,,,,,,2.0,,,,1.0,1.0,,2.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,2.0,,,1.0,1.0,1.0,,1.0,,1.0,,,,,1.0,,1.0,1.0,,,77.14285714285714,13.0,21.5,13.0,21.5,,,,,1.0,1.0,1.0,,,,,,0.429,,,,,12.6,,,2.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2020,2020,False
1628915-1629477-1630115-1630119-204329,1611661313,"Kia Nurse, Sabrina Ionescu, Joyner Holmes, Jazmine Jones, Kiah Stokes","Nurse, Ionescu, Holmes, Jones, Stokes",1628915-1629477-1630115-1630119-204329,NYL,251.0,1,4.0,9.0,10.0,7.0,,19.0,,1.0,,,,2.0,2.0,2.0,,4.0,4.0,,9.0,15.0,,2.0,3.0,,9.0,,,2.0,2.0,,1.0,,3.0,1.0,1.0,2.0,3.0,,,,1.0,1.0,,,,9.0,9.0,7.0,,,,,0.5625,0.9,0.5625,0.9,0.5,0.5,0.5,1.0,1.0,1.0,1.0,,1.0,109.00398406374501,16.77777777777778,10.0,15.666666666666666,10.0,0.125,,,,0.25,,,0.25,,,0.4,0.625,0.446075,0.45338,,,1.0,8.15,24.725,0.7777777777777778,-6.0,,1.0,,,1.0,1.0,2.0,,,3.0,2.0,,,,,0.3333333333333333,,,0.125,,,,,,,1.0,2.0,,1.0,,,1.0,,0.25,,0.25,,0.2,,2.0,3.0,3.0,2.0,1.0,,,,0.3333333333333333,0.75,0.75,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,,,1.0,,1.0,,1.0,,1.0,1.0,1.0,,,2.0,,,3.0,6.0,,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,0.5,0.5,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,1611661313,2020,2020,False
1629477-1630115-1630139-203406-204329,1611661313,"Sabrina Ionescu, Joyner Holmes, Jocelyn Willoughby, Layshia Clarendon, Kiah Stokes","Ionescu, Holmes, Willoughby, Clarendon, Stokes",1629477-1630115-1630139-203406-204329,NYL,192.0,1,3.0,6.0,6.0,5.0,,12.0,3.0,4.0,3.0,4.0,,2.0,1.0,1.0,3.0,6.0,1.0,1.0,7.0,6.0,3.0,5.0,1.0,1.0,7.0,4.0,2.0,1.0,,2.0,2.0,2.0,4.0,2.0,,2.0,3.0,1.0,,1.0,2.0,3.0,1.0,1.0,1.0,4.0,7.0,5.0,0.6666666666666666,0.6666666666666666,0.5,0.6,0.42857142857142855,0.5,0.5,0.5833333333333334,0.14285714285714285,,,,1.0,0.6666666666666666,,,1.0,90.0,17.666666666666668,14.333333333333334,16.333333333333332,14.166666666666666,0.5714285714285714,0.75,0.75,0.6666666666666666,0.2857142857142857,,,0.14285714285714285,0.6666666666666666,0.75,0.16666666666666666,0.7142857142857143,0.46973571428571426,0.48362499999999997,0.14285714285714285,0.16666666666666666,1.0,4.433333333333334,25.9,0.8333333333333334,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,0.3333333333333333,0.25,,,,,0.3971,,,,,,,,,,,,,,,,,,1.0,1.0,3.0,,,1.5,,,0.5,0.42857142857142855,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,1611661313,2020,2020,False
1630115-1630119-1630127-203406-204320,1611661313,"Joyner Holmes, Jazmine Jones, Leaonna Odom, Layshia Clarendon, Amanda Zahui B","Holmes, Jones, Odom, Clarendon, Zahui B",1630115-1630119-1630127-203406-204320,NYL,153.0,1,3.0,5.0,6.0,,,11.0,,,,,1.0,1.0,1.0,,1.0,1.0,2.0,2.0,4.0,10.0,,,,,,2.0,,1.0,,1.0,1.0,,2.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,2.0,,1.0,4.0,,,1.0,1.0,1.0,,0.3333333333333333,,0.5,,0.6666666666666666,,,1.0,,1.0,1.0,,,103.52941176470588,16.2,12.0,16.2,12.0,,,,,0.3333333333333333,1.0,1.0,0.3333333333333333,,,,0.6666666666666666,0.4792666666666667,,0.25,0.5,,5.8,23.85,,-6.0,,,1.0,,1.0,,,1.0,,1.0,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2020,2020,False
1630115-1630131-1630139-203406-204320,1611661313,"Joyner Holmes, Kylee Shook, Jocelyn Willoughby, Layshia Clarendon, Amanda Zahui B","Holmes, Shook, Willoughby, Clarendon, Zahui B",1630115-1630131-1630139-203406-204320,NYL,120.0,1,2.0,5.0,4.0,4.0,4.0,9.0,,,,,,1.0,2.0,2.0,,1.0,2.0,4.0,4.0,4.0,,1.0,2.0,2.0,2.0,,,2.0,,,,,,1.0,1.0,2.0,2.0,,,,,2.0,4.0,,1.0,4.0,2.0,4.0,,,,,,,0.4,0.25,0.6666666666666666,,,1.0,1.0,1.0,,1.0,1.0,108.0,13.4,13.25,13.4,13.25,,,,,0.3333333333333333,,,0.6666666666666666,,,0.6666666666666666,0.6666666666666666,0.39461666666666667,0.39461666666666667,0.25,0.5,0.5,6.2,24.9,0.8,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2020,2020,False
