EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,SecondChanceFG2M,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PtsPutbacks,Fg2aBlocked,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,SelfOReb,PenaltyTurnovers,ShootingFouls,2pt And 1 Free Throw Trips,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,OffThreePtRebounds,OffThreePtReboundPct,OffArc3ReboundPct,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,AtRimAssists,PenaltyFg3Pct,AtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,Fg3aBlocked,FTDefRebounds,LostBallTurnovers,FG3APctBlocked,Arc3PctBlocked,DefFTReboundPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PtsUnassisted3s,Corner3Assists,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,Charge Fouls,Loose Ball Fouls,Charge Fouls Drawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,FTOffRebounds,BlockedLongMidRange,OffFTReboundPct,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedAtRim,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceTurnovers,LongMidRangePctBlocked,Offensive Fouls,Offensive Fouls Drawn,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,HeaveAttempts,HeaveMakes,Blocked3s,BlockedCorner3,3SecondViolations,BlockedArc3,Defensive 3 Seconds Violations,team_id,year,season,team_vs
1629492-1629567-1630097-203826-204321,1611661323,"Beatrice Mompremier, Natisha Hiedeman, Kaila Charles, Alyssa Thomas, Kaleena Mosqueda-Lewis","Mompremier, Hiedeman, Charles, Thomas, Mosqueda-Lewis",1629492-1629567-1630097-203826-204321,CON,103.0,2,2.0,4.0,6.0,5.0,6.0,4.0,,11,,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,8.0,4.0,,,3.0,8.0,2.0,,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,,,1.0,2.0,,2.0,1.0,,1.0,1.0,2.0,,4.0,,2.0,8.0,8.0,6.0,2.0,1.0,1.0,1.0,0.5,0.5,1.0,0.8333333333333334,0.8,,0.8,0.6666666666666666,1.0,,,,153.7864077669903,7.166666666666667,12.0,7.166666666666667,11.2,,,,,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,0.5,0.5,1.0,0.6666666666666666,0.5,0.43026666666666663,,,,1.0,20.3,25.7,1.0,,,,,,1.0,1.0,,,1.0,,1.0,,1.0,1.0,,,1.0,,0.8333333333333334,,,,,1.0,0.3333333333333333,,,,1.0,,,,,,,0.43026666666666663,,,,,,,1.0,2.0,,1.0,2.0,,0.5,,,,,0.6666666666666666,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2020,2020,True
1627678-1629567-201896-203826-203849,1611661323,"Bria Holmes, Natisha Hiedeman, Briann January, Alyssa Thomas, Theresa Plaisance","Holmes, Hiedeman, January, Thomas, Plaisance",1627678-1629567-201896-203826-203849,CON,272.0,2,5.0,-2.0,8.0,9.0,3.0,2.0,,17,1.0,1.0,1.0,1.0,2.0,,,2.0,4.0,1.0,1.0,2.0,9.0,11.0,,,,4.0,2.0,2.0,3.0,,,1.0,1.0,2.0,,,5.0,,,3.0,,,,2.0,2.0,2.0,4.0,3.0,,3.0,1.0,,9.0,4.0,3.0,,0.5,0.5,1.0,1.0,1.0,0.5,0.7,0.6666666666666666,,0.6666666666666666,0.2,1.0,,,,90.0,18.625,13.666666666666666,18.625,12.88888888888889,0.2,1.0,1.0,0.2,0.4,0.5,0.5,,,,,,0.4,,0.43213,0.16666666666666666,0.2,,0.4444444444444444,11.25,24.0,0.375,,,,,,2.0,3.0,,,1.0,1.0,3.0,,,1.0,,,0.6666666666666666,,0.6666666666666666,,,,0.3333333333333333,1.0,0.5,,,0.5,1.0,,,,,,,0.3947,,,,1.0,1.0,,,,,,,1.0,,1.0,,0.3333333333333333,1.0,,,,1.0,,,,1.0,1.0,1.0,,,,1.0,,,,,,,1.0,,1.0,1.0,1.0,,1.0,,,,,,0.2,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2020,2020,True
1628280-1629567-1630097-201896-203826,1611661323,"Brionna Jones, Natisha Hiedeman, Kaila Charles, Briann January, Alyssa Thomas","Jones, Hiedeman, Charles, January, Thomas",1628280-1629567-1630097-201896-203826,CON,334.0,2,6.0,3.0,10.0,11.0,2.0,1.0,,21,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,9.0,6.0,,,,,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,,5.0,,,5.0,,,,2.0,1.0,4.0,6.0,3.0,,2.0,1.0,,9.0,,2.0,,0.5,0.5,1.0,0.5,0.5,0.6666666666666666,0.7,0.75,,,0.4,0.5,,,,90.53892215568862,10.7,20.636363636363637,10.7,19.363636363636363,0.2,1.0,1.0,0.2,0.2,1.0,1.0,,0.4,0.5,0.5,1.0,0.6,0.5,0.47602,0.16666666666666666,0.25,,,11.966666666666667,23.2,0.2,,,,,,,1.0,,,1.0,4.0,5.0,,,1.0,,,,,,,,,1.0,0.3333333333333333,0.7142857142857143,,1.0,1.0,0.3333333333333333,,,,,,,0.46465,,,,,,,,1.0,,,1.0,1.0,,1.0,,,,0.5,,,,1.0,,,,,,,,,,,,2.0,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2020,2020,True
1627678-1629492-1630097-203043-203849,1611661323,"Bria Holmes, Beatrice Mompremier, Kaila Charles, Jacki Gemelos, Theresa Plaisance","Holmes, Mompremier, Charles, Gemelos, Plaisance",1627678-1629492-1630097-203043-203849,CON,24.0,1,,-2.0,1.0,1.0,1.0,1.0,,2,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,120.0,17.0,7.0,17.0,7.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2020,2020,True
1627678-1629567-201886-202662-203826,1611661323,"Bria Holmes, Natisha Hiedeman, DeWanna Bonner, Jasmine Thomas, Alyssa Thomas","Holmes, Hiedeman, Bonner, Thomas, Thomas",1627678-1629567-201886-202662-203826,CON,306.0,3,5.0,-5.0,11.0,12.0,2.0,6.0,2.0,23,3.0,4.0,5.0,,2.0,,,5.0,11.0,,,1.0,11.0,16.0,,,1.0,3.0,4.0,6.0,,,,2.0,,2.0,,,4.0,2.0,2.0,6.0,1.0,1.0,,2.0,1.0,2.0,4.0,5.0,,4.0,3.0,,11.0,3.0,2.0,,0.4,0.4,,,,0.45454545454545453,0.45454545454545453,0.4583333333333333,,0.75,,1.0,0.3333333333333333,0.3333333333333333,,108.23529411764707,14.363636363636363,12.333333333333334,12.818181818181818,10.666666666666666,0.36363636363636365,0.75,0.75,0.45454545454545453,0.18181818181818182,,,,,,,,0.36363636363636365,,0.4609727272727273,0.25,0.25,,0.2727272727272727,7.290909090909091,,0.18181818181818182,,,2.0,,2.0,1.0,2.0,,,2.0,2.0,4.0,,,2.0,2.0,,0.5,,0.5,,,,1.0,0.5,0.6666666666666666,1.0,1.0,1.0,0.5,,0.4,0.4,,,0.46625,0.42575,,,,,,,,,,,,2.0,,0.6666666666666666,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2020,2020,True
1629567-1630097-201886-203826-203849,1611661323,"Natisha Hiedeman, Kaila Charles, DeWanna Bonner, Alyssa Thomas, Theresa Plaisance","Hiedeman, Charles, Bonner, Thomas, Plaisance",1629567-1630097-201886-203826-203849,CON,204.0,2,3.0,8.0,8.0,6.0,3.0,3.0,,14,2.0,2.0,2.0,1.0,2.0,,,4.0,6.0,,,3.0,11.0,3.0,,,3.0,3.0,4.0,4.0,,,,2.0,,2.0,,,4.0,,,3.0,,,,1.0,1.0,1.0,2.0,2.0,,3.0,,,11.0,3.0,3.0,,0.5,0.5,,,,0.6666666666666666,0.6666666666666666,0.7857142857142857,,0.75,,1.0,,,,98.82352941176471,13.75,15.666666666666666,13.75,15.666666666666666,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5,,,,,,0.3333333333333333,,0.3773166666666667,0.14285714285714285,,,0.2727272727272727,10.033333333333333,,0.375,,,1.0,,,,1.0,,,1.0,2.0,3.0,,1.0,1.0,,,,,,,,,1.0,1.0,1.0,,1.0,,1.0,,0.5,0.5,,,,0.3727,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2020,2020,True
1627678-1628280-1629567-1630097-203826,1611661323,"Bria Holmes, Brionna Jones, Natisha Hiedeman, Kaila Charles, Alyssa Thomas","Holmes, Jones, Hiedeman, Charles, Thomas",1627678-1628280-1629567-1630097-203826,CON,85.0,1,1.0,-2.0,3.0,4.0,,4.0,,7,,1.0,,,,,1.0,,1.0,,1.0,,,2.0,,,,,,,,1.0,,,,,,,,,,2.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,0.5,1.0,,,,118.58823529411764,16.333333333333332,9.0,16.333333333333332,9.0,0.5,,,,,,,,0.5,,,,1.0,,0.390675,,,,,3.9,25.8,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,1.0,,0.6666666666666666,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2020,2020,True
1627678-1628280-1629567-201886-203849,1611661323,"Bria Holmes, Brionna Jones, Natisha Hiedeman, DeWanna Bonner, Theresa Plaisance","Holmes, Jones, Hiedeman, Bonner, Plaisance",1627678-1628280-1629567-201886-203849,CON,81.0,1,1.0,5.0,3.0,3.0,3.0,3.0,1.0,6,,1.0,,,,,,,1.0,1.0,1.0,2.0,5.0,,,3.0,2.0,5.0,,,3.0,,,,1.0,1.0,,,3.0,,1.0,2.0,1.0,,1.0,,,,,1.0,,2.0,1.0,,2.0,5.0,3.0,,,,1.0,1.0,1.0,,0.75,0.8333333333333334,1.5,0.8333333333333334,0.5,,,,,106.66666666666666,11.0,16.0,9.666666666666666,16.0,0.5,,,,,,,,,,,,1.0,,0.53965,0.3333333333333333,0.5,0.6,1.0,2.4,23.9,1.0,,,,,,,1.0,,,,1.0,1.0,,,,,,,1.5,0.75,,,,0.5,,0.5,,0.5,,,,,,,,0.4296,0.53965,,,,,1.0,,,,1.0,1.0,1.0,,1.0,,,0.5,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,1.0,1.0,1.0,1.0,,,,,1.0,,0.5,1.0,1.0,1.0,0.5,1.0,,1.0,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1611661323,2020,2020,True
1627678-1628280-1629567-201886-204321,1611661323,"Bria Holmes, Brionna Jones, Natisha Hiedeman, DeWanna Bonner, Kaleena Mosqueda-Lewis","Holmes, Jones, Hiedeman, Bonner, Mosqueda-Lewis",1627678-1628280-1629567-201886-204321,CON,115.0,1,2.0,4.0,3.0,3.0,,,,6,1.0,1.0,2.0,,,,1.0,2.0,3.0,,1.0,,4.0,,,,,,,4.0,,1.0,,,,,,,,,1.0,4.0,,,,,,,,1.0,,,,,4.0,,,,,,,,,0.6666666666666666,0.5,0.5,,,0.25,,,0.5,,75.13043478260869,14.333333333333334,24.0,14.333333333333334,24.0,0.25,1.0,1.0,0.5,,,,,0.25,,,,0.5,,0.5138875,,,,,4.233333333333333,22.9,,,,1.0,,,,,,,2.0,1.0,3.0,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,1.0,,0.5,0.5,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2020,2020,True
1627678-1628280-1629567-203826-204321,1611661323,"Bria Holmes, Brionna Jones, Natisha Hiedeman, Alyssa Thomas, Kaleena Mosqueda-Lewis","Holmes, Jones, Hiedeman, Thomas, Mosqueda-Lewis",1627678-1628280-1629567-203826-204321,CON,26.0,1,,,1.0,2.0,1.0,2.0,,3,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,166.15384615384616,14.0,6.0,14.0,6.0,,,,,,,,,,,,,1.0,,0.49005,,,,,,22.4,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,0.49005,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2020,2020,True
1627678-1628280-1630097-201886-201896,1611661323,"Bria Holmes, Brionna Jones, Kaila Charles, DeWanna Bonner, Briann January","Holmes, Jones, Charles, Bonner, January",1627678-1628280-1630097-201886-201896,CON,188.0,1,3.0,-5.0,6.0,5.0,,,,11,,,2.0,,1.0,,2.0,1.0,3.0,,2.0,1.0,3.0,8.0,,,,,2.0,,,2.0,,1.0,,1.0,,,2.0,,,2.0,,,,,,1.0,1.0,1.0,,1.0,1.0,,3.0,,,,1.0,1.0,,,,0.3333333333333333,0.2,0.3,,,0.4,,,,,84.25531914893617,16.5,17.8,16.5,15.6,,,,0.4,0.2,,,,0.4,,,,0.4,,0.45664,0.2,0.3333333333333333,,,8.799999999999999,24.95,,,,1.0,,,,,,,,2.0,2.0,,,1.0,1.0,,,,,,,,0.4,,0.4,,,1.0,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,1.0,,1.0,,,,0.3333333333333333,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1611661323,2020,2020,True
1627678-1628280-1630097-202662-203826,1611661323,"Bria Holmes, Brionna Jones, Kaila Charles, Jasmine Thomas, Alyssa Thomas","Holmes, Jones, Charles, Thomas, Thomas",1627678-1628280-1630097-202662-203826,CON,164.0,2,3.0,2.0,6.0,5.0,,,,11,1.0,1.0,3.0,1.0,1.0,,,3.0,5.0,,,5.0,11.0,9.0,,,,,6.0,,,,,3.0,,3.0,,1.0,6.0,,,1.0,,,,,,,2.0,5.0,,6.0,4.0,,11.0,,,,1.0,1.0,,,,0.6,0.6,0.7857142857142857,,,,,,,,96.58536585365853,16.666666666666668,12.8,16.666666666666668,12.8,0.2,1.0,1.0,0.6,0.2,1.0,1.0,1.0,,,,,0.2,,0.43576,0.5714285714285714,0.5714285714285714,,,10.28,,,,,1.0,,,,,,,,1.0,1.0,,,2.0,2.0,,,,,,,,1.0,,1.0,,1.0,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2020,2020,True
1627678-1628280-201886-202662-204321,1611661323,"Bria Holmes, Brionna Jones, DeWanna Bonner, Jasmine Thomas, Kaleena Mosqueda-Lewis","Holmes, Jones, Bonner, Thomas, Mosqueda-Lewis",1627678-1628280-201886-202662-204321,CON,99.0,1,2.0,-2.0,4.0,3.0,,,,7,,1.0,,,,1.0,2.0,,1.0,1.0,3.0,,3.0,5.0,,,,,,,3.0,2.0,1.0,,1.0,1.0,1.0,,3.0,,,1.0,,,,,,,,,,,,,3.0,,,,,,1.0,0.3333333333333333,0.3333333333333333,,0.375,0.375,,,0.75,,,,,101.81818181818183,12.5,16.333333333333332,12.5,16.333333333333332,0.25,,,,,,,,0.5,0.5,0.5,1.0,1.0,0.5,0.4492125,,,,,2.8,25.366666666666664,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2020,2020,True
1627678-1629492-1629567-1630097-201502,1611661323,"Bria Holmes, Beatrice Mompremier, Natisha Hiedeman, Kaila Charles, Essence Carson","Holmes, Mompremier, Hiedeman, Charles, Carson",1627678-1629492-1629567-1630097-201502,CON,622.0,2,10.0,2.0,20.0,21.0,8.0,,3.0,41,1.0,1.0,9.0,1.0,4.0,1.0,4.0,9.0,14.0,1.0,4.0,4.0,25.0,23.0,1.0,6.0,1.0,5.0,10.0,8.0,3.0,4.0,1.0,5.0,1.0,6.0,1.0,1.0,13.0,2.0,2.0,11.0,1.0,1.0,,2.0,2.0,4.0,4.0,6.0,,6.0,5.0,,19.0,5.0,8.0,,0.5555555555555556,0.625,1.0,0.25,0.25,0.6428571428571429,0.5833333333333334,0.6578947368421053,1.0,0.3125,0.2222222222222222,0.5,0.5,0.2857142857142857,,94.91961414790997,13.3,16.952380952380953,13.05,15.761904761904763,0.05555555555555555,1.0,1.0,0.5,0.2222222222222222,0.25,0.25,1.0,0.2222222222222222,0.25,0.25,1.0,0.2777777777777778,0.25,0.43120833333333336,0.2631578947368421,0.3333333333333333,0.24,0.2,8.314285714285715,25.65,0.4,1.0,1.0,7.0,1.0,2.0,2.0,6.0,2.0,1.0,3.0,6.0,9.0,,2.0,2.0,4.0,0.5,0.3333333333333333,0.8333333333333334,0.25,0.07142857142857142,,0.1111111111111111,0.8571428571428571,0.6,0.75,,1.0,0.5,0.6,,0.7777777777777778,0.875,0.3333333333333333,1.0,0.4706666666666666,0.4646375,,,,1.0,1.0,1.0,,2.0,1.0,,2.0,,,,0.3333333333333333,0.125,1.0,0.25,,,,,,,,,,,,,,4.0,1.0,2.0,,,,,,,,,,,0.6666666666666666,,,,0.5714285714285714,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,1611661323,2020,2020,True
1627678-1629492-1629567-1630097-201886,1611661323,"Bria Holmes, Beatrice Mompremier, Natisha Hiedeman, Kaila Charles, DeWanna Bonner","Holmes, Mompremier, Hiedeman, Charles, Bonner",1627678-1629492-1629567-1630097-201886,CON,441.0,3,7.0,2.0,13.0,13.0,1.0,1.0,5.0,26,1.0,1.0,8.0,1.0,5.0,,1.0,3.0,14.0,,2.0,2.0,8.0,6.0,2.0,2.0,,,6.0,,,1.0,,3.0,,3.0,,1.0,6.0,4.0,5.0,9.0,3.0,3.0,,1.0,,2.0,2.0,4.0,,3.0,2.0,,6.0,,1.0,,1.0,1.0,,,,0.21428571428571427,0.1875,0.23529411764705882,0.25,,0.125,0.5,0.36363636363636365,0.38461538461538464,0.42857142857142855,84.89795918367348,19.76923076923077,14.153846153846153,15.23076923076923,13.384615384615385,0.0625,1.0,1.0,0.5,0.3125,0.2,0.2,1.0,0.0625,,,,0.1875,,0.39535,0.11764705882352941,0.13333333333333333,0.25,,10.521428571428572,23.4,0.07692307692307693,,,1.0,,3.0,,2.0,,3.0,1.0,3.0,4.0,1.0,,,1.0,,,,,0.21428571428571427,,0.375,0.42857142857142855,1.0,0.5,,0.5,,1.0,0.1,0.125,0.2,,,0.30496666666666666,0.30835,1.0,0.5,1.0,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,1.0,,,,,1.0,1.0,1.0,,,,1.0,,2.0,1.0,2.0,1.0,,0.25,1.0,,0.5,1.0,0.0625,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,1611661323,2020,2020,True
1627678-1629492-1629567-1630097-203849,1611661323,"Bria Holmes, Beatrice Mompremier, Natisha Hiedeman, Kaila Charles, Theresa Plaisance","Holmes, Mompremier, Hiedeman, Charles, Plaisance",1627678-1629492-1629567-1630097-203849,CON,105.0,1,2.0,,4.0,3.0,4.0,3.0,1.0,7,,1.0,1.0,,,1.0,2.0,,2.0,1.0,2.0,2.0,5.0,5.0,,3.0,2.0,5.0,,,3.0,2.0,1.0,,1.0,1.0,1.0,,3.0,2.0,2.0,3.0,,,,,,,,1.0,,2.0,1.0,,2.0,5.0,4.0,,,,1.0,0.5,0.5,,0.375,0.5,0.75,0.5,0.5,,1.0,0.6666666666666666,1.0,96.0,15.0,15.0,14.75,15.0,0.25,,,0.25,,,,,0.5,0.5,0.5,1.0,0.75,0.5,0.475675,0.2,0.3333333333333333,0.6,1.0,2.3,24.15,1.0,,1.0,,,1.0,,2.0,,,1.0,,1.0,,,,,,,0.75,0.375,,,,,1.0,1.0,1.0,,,1.0,,,,0.5,,0.608475,0.475675,,,,,1.0,1.0,1.0,2.0,1.0,1.0,2.0,,0.5,,0.5,0.25,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,1611661323,2020,2020,True
1627678-1629492-1629567-201502-203826,1611661323,"Bria Holmes, Beatrice Mompremier, Natisha Hiedeman, Essence Carson, Alyssa Thomas","Holmes, Mompremier, Hiedeman, Carson, Thomas",1627678-1629492-1629567-201502-203826,CON,181.0,1,3.0,2.0,6.0,7.0,1.0,1.0,,13,,,2.0,,,,2.0,2.0,2.0,1.0,3.0,2.0,9.0,7.0,,,,,4.0,,3.0,2.0,,2.0,1.0,3.0,,,7.0,,,3.0,1.0,,1.0,,,,1.0,2.0,1.0,2.0,1.0,,9.0,,1.0,,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.7,0.75,,,0.6,,,,,103.42541436464089,12.666666666666666,15.0,12.666666666666666,14.428571428571429,,,,0.4,,,,,0.4,,,,0.6,,0.42801999999999996,0.16666666666666666,0.3333333333333333,,,4.7,24.233333333333334,0.16666666666666666,,,2.0,,,,,,,1.0,2.0,3.0,,,,,,,,,,,,0.6666666666666666,0.5,0.6,,1.0,0.5,0.5,,1.0,1.0,,,,0.16635,,,,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,1.0,1.0,,,,1.0,2.0,,,,,,,,,,,,1.0,,,,,1.0,0.2,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2020,2020,True
1627678-1629492-1629567-201896-204321,1611661323,"Bria Holmes, Beatrice Mompremier, Natisha Hiedeman, Briann January, Kaleena Mosqueda-Lewis","Holmes, Mompremier, Hiedeman, January, Mosqueda-Lewis",1627678-1629492-1629567-201896-204321,CON,263.0,1,4.0,3.0,8.0,7.0,,,,15,3.0,3.0,2.0,,2.0,,,5.0,7.0,,,2.0,12.0,9.0,,,,,8.0,2.0,,,,4.0,,4.0,,,8.0,,,2.0,1.0,,1.0,,,,,1.0,,2.0,1.0,,12.0,,,,0.8,0.8,,,,0.7142857142857143,0.7142857142857143,0.75,,,,,,,,82.12927756653991,17.25,17.857142857142858,17.25,17.428571428571427,0.42857142857142855,1.0,1.0,0.2857142857142857,0.2857142857142857,,,,,,,,0.42857142857142855,,0.4456428571428571,0.125,0.125,,,7.457142857142857,,,,,2.0,,,,,,,1.0,1.0,2.0,,,,,,,,,,,,0.5,0.5,0.5,,1.0,,0.5,,1.0,1.0,,,,,,,,,,,,,,,,2.0,,0.6666666666666666,,,,,,,,,,,,,,,,,,2.0,,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1611661323,2020,2020,True
